"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
560	0,9294877	0,6556361	0,0463694	0,1897271	0,0005485	1,0059594	1,1174121	0,9326838	0,3016904	0,0785581	0,9470779	0,8715415	0,9478380	1,0333192	0,7467468	0,7396256	0,3089963	0,3114993	0,0850188	1,0743943	0,9836018	0,1998619	0,9049389	0,3752355	0,2143662	1,0022975	0,7577886	0,5769311	0,9478095	0,2144509	0,3591010	0,6889221	0,6355448	0,0948494	0,1253052	0,3424501	0,6101835	0,4928342	0,0170944	0,8665375	0,6614369	0,4512586	0,1379507	0,7327899	0,3961722	0,7312487	0,0507987	0,0242873	0,9999786	0,2581728	0,0340215	0,0013877	0,0427919	0,0817076	0,0010052	0,8275552	0,4088202	0,0005384	0,5391291	0,7304204	0,4486601	0,9420553	0,0096046	0,0393335
580	0,9380976	0,8477922	0,0498495	0,1811123	0,0037015	0,9957653	1,0703083	0,9465393	0,3009775	0,1034784	0,9464555	0,8503936	0,9513530	1,0185400	0,8149786	0,7220954	0,2855098	0,3914033	0,4398231	0,9997741	0,9034309	0,2042084	0,9146902	0,2123352	0,2124324	0,8089619	0,8203209	0,6726323	0,7957284	0,2846950	0,3787757	0,6519329	0,5179828	0,1127174	0,1124890	0,3597568	0,5572919	0,4716164	0,0122266	0,6521455	0,6908022	0,4862414	0,1564832	0,5937570	0,2708452	0,6880040	0,0406115	0,0168603	0,9118745	0,1912556	0,0362716	0,0020107	0,0565671	0,0707281	0,0005764	0,7636257	0,1873391	0,0000959	0,5397142	0,4495830	0,2999543	0,9355780	0,0084012	0,0506569
600	1,0004120	0,9248701	0,0281697	0,1674124	0,0042621	1,0731197	1,1085540	0,9478942	0,2754288	0,1295657	0,9230177	0,7865604	0,8424158	1,0173098	0,8301383	0,7608819	0,2752389	0,4531523	0,6635622	0,9879339	0,8610744	0,1779446	1,0020911	0,1442307	0,2151618	0,6827292	0,9086768	0,6535456	0,6789386	0,3758629	0,3715230	0,6580351	0,4155896	0,0841398	0,1263620	0,3686764	0,5263277	0,4542326	0,0065670	0,5034473	0,6710225	0,4941834	0,1384001	0,5555275	0,1965044	0,6301795	0,0361464	0,0237729	0,8828952	0,1450551	0,0309049	0,0018437	0,0511675	0,0780886	0,0027066	0,7211041	0,1149086	0,0033408	0,5771152	0,2645551	0,1880705	0,9223234	0,0107003	0,0469910
620	1,0227396	1,0051832	0,0332615	0,1742388	0,0051174	1,0799789	1,0914098	0,9147408	0,2482401	0,1491793	0,9004390	0,8364777	0,8778440	0,9471842	0,8888775	0,7124970	0,3272785	0,4638600	0,7500869	0,9322629	0,8599422	0,1710908	0,9562394	0,1558418	0,2062136	0,6210143	0,8952385	0,6804061	0,6302528	0,3710138	0,3414755	0,7073828	0,3485890	0,0595327	0,1318138	0,3958163	0,5644082	0,4060076	0,0158462	0,4712197	0,6388009	0,5117819	0,1494126	0,5597469	0,1584702	0,6178670	0,0489366	0,0202106	0,9084361	0,1064759	0,0348761	0,0038830	0,0483834	0,0867322	0,0063629	0,7581064	0,0454004	0,0074550	0,5434460	0,1727258	0,1090469	0,9121930	0,0151553	0,0458917
640	0,9326385	0,9729711	0,0370089	0,1831001	0,0029876	1,0374426	1,0528034	0,8662734	0,2309781	0,1652824	0,8181901	0,7914771	0,8538299	0,9356434	0,8757014	0,7222974	0,3351910	0,4368408	0,7120341	0,9350380	0,9225461	0,2043689	0,9549778	0,1481083	0,1623674	0,6712061	0,8764823	0,7464969	0,6314992	0,3715106	0,3527977	0,6729343	0,3576823	0,0770105	0,2256406	0,4241548	0,5858883	0,4490240	0,0108637	0,4440113	0,7443453	0,5342879	0,1600236	0,4952124	0,1290687	0,6044863	0,0456956	0,0189360	0,8858660	0,0983950	0,0430710	0,0110202	0,0505057	0,0977005	0,0172262	0,7632907	0,0251505	0,0162697	0,5747028	0,1304443	0,0834257	0,8913378	0,0160287	0,0395714
660	0,8741229	0,9771040	0,0401112	0,1693606	0,0079426	1,0157880	1,0871421	0,9068569	0,2333642	0,1434118	0,8260927	0,8176159	0,9111843	1,1083284	0,8466425	0,7116084	0,3188439	0,4512338	0,7346520	0,9582614	0,8841465	0,1891757	0,9278104	0,1407497	0,1740685	0,6415157	0,8841893	0,8040093	0,6191881	0,4374783	0,3096260	0,7198147	0,2952285	0,0858184	0,2394540	0,4177778	0,5783551	0,4740828	0,0232240	0,4500554	0,7270384	0,5473497	0,1619424	0,4817617	0,1317641	0,6250237	0,0387793	0,0158487	0,8693489	0,0830766	0,0593236	0,0084347	0,0683076	0,0944111	0,0109574	0,7717616	0,0168338	0,0306730	0,5712309	0,0887266	0,0505437	0,9018640	0,0106901	0,0339053
680	0,8837983	0,9540827	0,0417700	0,1174418	0,0130014	1,0341327	1,0463333	0,8846684	0,2820269	0,1419451	0,7660109	0,7782631	0,8760740	1,0845286	0,9191661	0,6593977	0,3195273	0,4727584	0,7098457	0,8986159	0,9460914	0,2079901	0,9073872	0,1277523	0,1605804	0,7072585	0,9365984	0,8735692	0,5944645	0,4661310	0,3229505	0,7156163	0,2810738	0,0903149	0,2424746	0,4177921	0,4986191	0,5070594	0,0282998	0,4201195	0,6662224	0,4947828	0,1294871	0,4606628	0,1441450	0,5651306	0,0428876	0,0185284	0,8229763	0,0715778	0,0517197	0,0014585	0,0764053	0,0686834	0,0206505	0,7233631	0,0164609	0,0214755	0,6088342	0,0754497	0,0285248	0,9552082	0,0069669	0,0368624
700	0,8929479	0,9764102	0,0370552	0,1389030	0,0104322	1,0402156	0,9990204	0,8938255	0,2850735	0,1189497	0,7806613	0,7844717	0,8870381	0,9979145	0,8869861	0,6789130	0,2995367	0,4406040	0,6579156	0,9512351	0,9087231	0,2283386	0,9102167	0,1472503	0,1630122	0,7178850	0,8922581	0,8182394	0,5808604	0,5085882	0,2941061	0,6625124	0,2753745	0,0875673	0,2516998	0,4054642	0,5172261	0,5349351	0,0219185	0,4499860	0,7216961	0,4734851	0,1202405	0,4864170	0,1204584	0,5641755	0,0413487	0,0181063	0,7882797	0,0644206	0,0522577	0,0025051	0,0614893	0,0547407	0,0127570	0,7189020	0,0116158	0,0227242	0,5745942	0,0845653	0,0158106	0,9151415	0,0134659	0,0289908
720	0,8561779	1,0126343	0,0369278	0,1619233	0,0109847	1,0019080	1,0300841	0,8939638	0,2623297	0,1253380	0,8337737	0,7898065	0,8711127	1,0429980	0,8711436	0,6627372	0,2844812	0,4289507	0,6321677	0,9242859	0,9511856	0,2156622	0,8444057	0,1744960	0,1757523	0,6257297	0,8792268	0,7891831	0,5611475	0,4906762	0,2673448	0,6469579	0,2985838	0,0704446	0,3397152	0,4002270	0,4962032	0,4880346	0,0273546	0,4402801	0,7318261	0,4687620	0,1395374	0,4905585	0,1043491	0,5739331	0,0445225	0,0243405	0,7729901	0,0621927	0,0664283	0,0108354	0,0689194	0,0812034	0,0129608	0,6977795	0,0129081	0,0365063	0,5750775	0,0658889	0,0105925	0,8871105	0,0151077	0,0289058
740	0,8909117	1,0218952	0,0255979	0,1673920	0,0117899	1,0048919	1,0232652	0,8621353	0,2501826	0,1244086	0,7880162	0,8296745	0,8137768	0,9559261	0,9227443	0,6709351	0,2744238	0,4546576	0,6511441	0,9281670	0,9212185	0,1857989	0,8846205	0,1998247	0,2119066	0,5953700	0,8719836	0,8525845	0,5401889	0,4410395	0,2615068	0,6839279	0,3180149	0,0862344	0,4237137	0,4165486	0,5300700	0,4960774	0,0199524	0,4316874	0,6870448	0,4946114	0,1270243	0,4829696	0,0969007	0,5640630	0,0431840	0,0230530	0,7290983	0,0550175	0,0544266	0,0087240	0,0697156	0,0923189	0,0137468	0,6682170	0,0158907	0,0373051	0,5618924	0,0716912	0,0089860	0,9170998	0,0198406	0,0308243
760	0,8747932	1,0086701	0,0407841	0,1543426	0,0095097	0,9102843	1,0219164	0,9179891	0,2236025	0,1043496	0,8136135	0,8009620	0,8233623	1,0541417	0,9349080	0,6835207	0,3431582	0,4646149	0,6764977	0,9736359	0,8480934	0,1904373	0,9169807	0,1756448	0,2217584	0,6738073	0,8863896	0,8831175	0,5322827	0,4407747	0,2571173	0,6270732	0,3060345	0,0962722	0,4261190	0,4412750	0,5115748	0,4840892	0,0179649	0,4615709	0,6657811	0,4617141	0,1465213	0,4954620	0,0916090	0,5463130	0,0443576	0,0302472	0,8367558	0,0522567	0,0616023	0,0082327	0,0839431	0,0856257	0,0161773	0,7406483	0,0172091	0,0315343	0,5876058	0,0593583	0,0097453	1,0075339	0,0161731	0,0207923
780	0,8801984	1,0379555	0,0412178	0,1485589	0,0099204	0,9139495	0,9988058	0,9483837	0,2010938	0,1165838	0,8291596	0,8164602	0,8451898	0,9491509	0,9665189	0,6988823	0,3301115	0,4451096	0,6564563	1,0515934	0,8289148	0,1829351	0,9280502	0,1629995	0,2175580	0,6256126	0,8368894	0,8350577	0,4793611	0,4273590	0,2741664	0,6546433	0,3205333	0,0808051	0,3743477	0,4750759	0,5352575	0,4771327	0,0139047	0,4418217	0,7143288	0,4815769	0,1107462	0,4731574	0,0860922	0,5563426	0,0473834	0,0421282	0,8037177	0,0508196	0,0480134	0,0061898	0,0801440	0,0803631	0,0160136	0,7982425	0,0083916	0,0399114	0,5920510	0,0562797	0,0079453	0,9643722	0,0135479	0,0115747
800	0,8847379	1,0530940	0,0334035	0,1299829	0,0100696	1,0123311	0,9881532	0,9238986	0,2222636	0,1610767	0,8377941	0,8088217	0,8663552	1,0467413	0,9442439	0,7433658	0,2755029	0,4385755	0,6306304	1,0498181	0,8821562	0,1640738	0,8779061	0,1361837	0,2053632	0,7063585	0,8597548	0,8100479	0,5106662	0,4894432	0,2743153	0,6504480	0,2936439	0,0709638	0,3829209	0,5162100	0,5343882	0,4983055	0,0180570	0,4449219	0,6831104	0,5120723	0,1224125	0,4859681	0,0810034	0,6173234	0,0552218	0,0342599	0,8049056	0,0609947	0,0354501	0,0083121	0,0841698	0,0952638	0,0124660	0,7748936	0,0079774	0,0447025	0,6402946	0,0426883	0,0022730	0,9717989	0,0124590	0,0158036
820	0,8905050	1,0164133	0,0500700	0,1168420	0,0082414	0,9158965	0,9901908	0,9198006	0,2631683	0,1506490	0,8246616	0,7947880	0,8963037	1,0437574	0,9215641	0,6841637	0,2759690	0,4875682	0,6268185	1,0492517	0,8311078	0,1844864	0,8347202	0,1646070	0,2122243	0,6889006	0,8304927	0,8267629	0,4849188	0,5349144	0,2935750	0,6456369	0,3219332	0,0765937	0,3394247	0,4509343	0,5481768	0,5086519	0,0189842	0,3918045	0,6866348	0,5433273	0,1176950	0,4821998	0,0824333	0,6172582	0,0381137	0,0293644	0,8525915	0,0608073	0,0422595	0,0014568	0,0960809	0,0740890	0,0164094	0,8270247	0,0088936	0,0485701	0,6617407	0,0488874	0,0055151	1,0178016	0,0162295	0,0199624
840	0,9033811	1,0354345	0,0481852	0,1268264	0,0095875	0,9379922	0,9677639	0,8888813	0,2865220	0,1379551	0,8460533	0,7975014	0,8830142	0,9782422	0,9257493	0,6246328	0,2961456	0,4570138	0,5695215	1,0605650	0,8589668	0,1722164	0,8733393	0,1993534	0,2386715	0,7611614	0,8911284	0,8767263	0,5421937	0,4648469	0,3213349	0,6399938	0,2961924	0,0862664	0,3273769	0,4121791	0,5131526	0,4579140	0,0161850	0,3640896	0,6801216	0,4898968	0,1206505	0,4826117	0,0792784	0,5530885	0,0407675	0,0298434	0,8523375	0,0610022	0,0588190	0,0049254	0,0957374	0,0906470	0,0157343	0,8681828	0,0099495	0,0521879	0,5971089	0,0582211	0,0042240	1,0100549	0,0102631	0,0249580
860	0,9885869	0,9733698	0,0390044	0,1227615	0,0094735	0,9859001	0,9346962	0,9650108	0,2671622	0,1240721	0,8703357	0,7831573	0,8695212	0,9679258	0,9138979	0,6504500	0,3044263	0,3946616	0,5994784	1,0360152	0,8302025	0,1625635	0,8917816	0,2080315	0,2323798	0,6538449	0,8858061	0,9191317	0,5074204	0,4397807	0,2679254	0,7013394	0,2821425	0,0995156	0,3847448	0,4181537	0,5019882	0,4424997	0,0120782	0,4058124	0,6613501	0,4852790	0,1292699	0,4818122	0,0772346	0,5571987	0,0423728	0,0407007	0,9413717	0,0524447	0,0722721	0,0068758	0,0900570	0,0893022	0,0208939	0,8492687	0,0073177	0,0635984	0,5599788	0,0443784	0,0028395	0,9563307	0,0115559	0,0200532
880	0,9521824	0,9918746	0,0367268	0,0920941	0,0059714	0,9760264	1,0009658	0,9586472	0,2490042	0,1497966	0,8438202	0,7261292	0,8649000	0,9376843	0,9427723	0,6388534	0,2651790	0,3438853	0,6130196	1,0177967	0,8532023	0,1828361	0,9372777	0,1975475	0,2182567	0,6241531	0,8755935	0,9320849	0,5481583	0,4474241	0,2595135	0,7304170	0,3064347	0,1125913	0,3470881	0,4176939	0,4928378	0,4257670	0,0087837	0,4525149	0,6865093	0,4832776	0,1302240	0,5180248	0,0780115	0,5337782	0,0609532	0,0395209	0,8919352	0,0615542	0,0638856	0,0033046	0,0840466	0,0793751	0,0142420	0,8532525	0,0007391	0,0558058	0,5860925	0,0404789	0,0044938	0,9364278	0,0101716	0,0193523
900	0,9676294	1,0667870	0,0440231	0,0939819	0,0043233	1,0469777	0,9609189	0,9285323	0,2985402	0,1547063	0,8189908	0,7471179	0,8723509	1,0465306	0,8771631	0,6905185	0,2815634	0,3965420	0,6015628	0,9525828	0,9050594	0,2058294	0,8972280	0,2078825	0,2338667	0,6280758	0,8191900	0,9169118	0,5678644	0,4371432	0,2259439	0,7384301	0,3000693	0,0882665	0,3477387	0,4472167	0,5666527	0,4711549	0,0058581	0,4425467	0,6455612	0,4947130	0,1477914	0,5051927	0,0772343	0,5279648	0,0657039	0,0368583	0,8131162	0,0500429	0,0484034	0,0046843	0,0560130	0,0797536	0,0085178	0,8310542	0,0044163	0,0255699	0,5772955	0,0503336	0,0048411	0,9847886	0,0095316	0,0313882
920	0,9973817	1,0507982	0,0289838	0,0858777	0,0072744	0,9982856	1,0016312	0,9162995	0,2745338	0,1449497	0,8818108	0,6942799	0,9039302	0,9652247	0,9198788	0,6905935	0,2643116	0,4180499	0,5881832	0,9527690	0,9111603	0,1931980	0,8748127	0,1796929	0,2405491	0,7072419	0,8740160	0,8609350	0,5197067	0,4337316	0,2197881	0,7717407	0,3067910	0,0931678	0,2889230	0,4380872	0,5549702	0,4635190	0,0060056	0,4440470	0,6903564	0,5014820	0,1524375	0,4914792	0,0970989	0,5633454	0,0637041	0,0253443	0,8609123	0,0571639	0,0272579	0,0036378	0,0544080	0,0859320	0,0081933	0,8880992	0,0043997	0,0300131	0,5485792	0,0516523	0,0152878	0,9867035	0,0130440	0,0325904
940	1,0522453	1,0081091	0,0241318	0,0733920	0,0043970	0,9917571	0,9239326	0,8810545	0,2940285	0,1222348	0,8565809	0,7240216	0,8496216	1,0401804	0,8904730	0,7185819	0,3256217	0,4118493	0,6300482	1,0095273	0,8972639	0,2346690	0,8722644	0,1989380	0,2190332	0,7019923	0,8650177	0,8281192	0,5632960	0,3974770	0,2116561	0,7731651	0,2960117	0,0941300	0,2572685	0,4130098	0,5496998	0,4706459	0,0082863	0,4869039	0,6962861	0,5078039	0,1564934	0,4778749	0,0844715	0,5337039	0,0410259	0,0322563	0,8428882	0,0496393	0,0255498	0,0016354	0,0765642	0,0975180	0,0097755	0,7855842	0,0095805	0,0187159	0,5685681	0,0469835	0,0081630	1,0277538	0,0097008	0,0350666
960	1,0397369	1,0222720	0,0352469	0,0591561	0,0104362	1,1413064	0,9333712	0,8376108	0,2823362	0,1208079	0,7341254	0,7566277	0,8536819	0,9832437	0,8235226	0,7350028	0,3677687	0,4651031	0,6430647	1,0606710	0,9145485	0,2163016	0,8897255	0,1910399	0,2099409	0,7191114	0,8595387	0,8248788	0,5901381	0,4431763	0,2462397	0,7162009	0,2926334	0,0989809	0,3457098	0,4260290	0,5501138	0,5123669	0,0151204	0,4904271	0,6778826	0,4803860	0,1274654	0,5389369	0,0850003	0,6024262	0,0533953	0,0400252	0,8587688	0,0470385	0,0505049	0,0025924	0,0682330	0,1008308	0,0127433	0,7692655	0,0041308	0,0226413	0,5657975	0,0580469	0,0047453	0,9703213	0,0188829	0,0355434
980	1,0342178	0,9625723	0,0409376	0,0572949	0,0128609	1,0455150	0,9597150	0,8492190	0,2708335	0,1480359	0,7470994	0,7885120	0,7883303	0,9988246	0,8677850	0,7517282	0,3363225	0,4591117	0,5791557	1,0405649	0,8294096	0,2126062	0,8874760	0,2248042	0,2225693	0,7663191	0,8432512	0,8490177	0,5745436	0,4068865	0,2566265	0,6928725	0,3234570	0,1146188	0,3283530	0,3848801	0,5296788	0,5049066	0,0257180	0,5315544	0,7029445	0,4733700	0,1518865	0,4679825	0,0551553	0,5629716	0,0564616	0,0351318	0,7727064	0,0290257	0,0549954	0,0038843	0,0609361	0,0655856	0,0080801	0,7136663	0,0034521	0,0233425	0,5722955	0,0465604	0,0053451	0,9726892	0,0167881	0,0356536
1000	1,0604079	0,9760592	0,0431344	0,0654379	0,0042476	1,1206001	0,9319805	0,8907621	0,3261279	0,1421281	0,7571852	0,8048126	0,7695588	1,0369613	0,8171899	0,7146715	0,2725350	0,4196583	0,6769027	0,9549608	0,9113134	0,1962031	0,9215573	0,2186785	0,2502784	0,7491438	0,8692116	0,8132534	0,5621033	0,3993678	0,3169412	0,7200703	0,2735444	0,1090837	0,3945744	0,4033850	0,5222400	0,5111244	0,0080722	0,5494588	0,6456860	0,4615382	0,1320477	0,4538344	0,0658856	0,5831595	0,0662878	0,0297204	0,8083732	0,0370216	0,0667579	0,0026587	0,0545986	0,0753285	0,0097595	0,7205710	0,0116709	0,0299786	0,5654389	0,0365744	0,0062314	0,9386322	0,0145445	0,0212358
1020	1,0166929	1,0510725	0,0378478	0,0483982	0,0034187	1,0025794	0,9266576	0,8647948	0,2801089	0,1464786	0,6997228	0,8047977	0,7328338	1,0120400	0,7921862	0,6833650	0,3011008	0,4001423	0,7242847	0,9772510	0,9030444	0,1839845	0,9412105	0,2394266	0,2488601	0,6936039	0,8911804	0,8119022	0,5812263	0,3583418	0,2550402	0,7156426	0,3193869	0,0866074	0,3687893	0,4099334	0,4968468	0,5361862	0,0146622	0,5648872	0,5938205	0,4865776	0,1339662	0,3952810	0,0575757	0,5755948	0,0579570	0,0374913	0,8554811	0,0412768	0,0613765	0,0000000	0,0641533	0,0656447	0,0125666	0,7472545	0,0072564	0,0334551	0,5469805	0,0332757	0,0060094	0,9610918	0,0233783	0,0306333
1040	0,9603993	1,0025956	0,0336207	0,0686430	0,0057406	1,0555784	0,9331915	0,8525574	0,2429047	0,1373114	0,7883272	0,8091896	0,7308588	1,0001358	0,8247876	0,6593011	0,3594694	0,3325956	0,7306695	0,9769102	0,9732904	0,1525438	0,9434953	0,2089973	0,2597269	0,6434585	0,9513214	0,8160586	0,5528076	0,4199933	0,2590053	0,6813179	0,3418356	0,0759337	0,3275458	0,3851961	0,4516350	0,5422618	0,0114838	0,5625388	0,6703506	0,5430861	0,1218423	0,3548971	0,0561664	0,5832455	0,0594597	0,0308676	0,7776030	0,0501997	0,0436142	0,0023780	0,0613360	0,0603799	0,0128265	0,7647750	0,0116692	0,0201318	0,5619989	0,0281351	0,0038163	0,9665627	0,0079133	0,0307252
1060	0,9905144	0,9660106	0,0352991	0,0800970	0,0139951	1,0163063	0,9399617	0,9029387	0,2892655	0,1103452	0,7619666	0,8465570	0,7629850	0,9642788	0,8508630	0,6710882	0,3529673	0,3536538	0,6968521	0,9716141	0,9423062	0,1380734	0,9604339	0,2370766	0,2456718	0,6749104	0,8754251	0,7854059	0,5777089	0,4144461	0,3138341	0,6775904	0,2995134	0,0908993	0,2960371	0,3927362	0,4527635	0,5332253	0,0216119	0,5422614	0,6722050	0,5470535	0,1370444	0,3741900	0,0720368	0,5979242	0,0615736	0,0291718	0,8016309	0,0465656	0,0446750	0,0010448	0,0591431	0,0779262	0,0193118	0,7655916	0,0128391	0,0141987	0,5532485	0,0320222	0,0071745	0,9739678	0,0061691	0,0280771
1080	0,9890253	0,9404167	0,0394358	0,0766930	0,0076246	1,0077565	0,8681921	0,9042569	0,2887514	0,0987884	0,7503852	0,7596804	0,8983362	1,0399255	0,8263963	0,7295913	0,2894967	0,4297286	0,6592515	0,9350400	0,9653066	0,1586733	0,9269111	0,1880373	0,2137738	0,7398672	0,9913983	0,7584983	0,5820593	0,4000356	0,3253839	0,6735271	0,2674959	0,1008069	0,3456088	0,4052055	0,4726519	0,5190084	0,0121726	0,5217911	0,6745623	0,5417451	0,1300403	0,4481804	0,0516230	0,5991314	0,0648885	0,0285089	0,7966946	0,0345152	0,0542318	0,0025453	0,0525508	0,0816610	0,0200224	0,7861465	0,0136065	0,0358827	0,5581110	0,0400233	0,0084319	0,9852005	0,0109991	0,0291990
1100	0,9814572	0,9359525	0,0479034	0,0838462	0,0052526	1,0480985	0,9345430	0,9116839	0,3060594	0,0996633	0,7962023	0,7466927	0,9260923	0,9650738	0,8648336	0,7205984	0,2985128	0,4179409	0,6269477	0,8949919	0,8489124	0,1743361	0,9472387	0,1965687	0,2317552	0,7855468	0,8906672	0,7315835	0,5404023	0,4191642	0,3082031	0,6106343	0,2018090	0,0821675	0,3043087	0,4532123	0,4666226	0,5236421	0,0137451	0,4803549	0,6681543	0,5414459	0,1477853	0,4982959	0,0476509	0,5548371	0,0605971	0,0393463	0,8647329	0,0301216	0,0528988	0,0028622	0,0616732	0,0559008	0,0102566	0,7692600	0,0086150	0,0313248	0,5882482	0,0370484	0,0079049	0,9270654	0,0184385	0,0305245

0	1,0062814	1,0169044	0,0422070	0,0669971	0,0144540	0,9886362	0,9618862	0,8988769	0,2706394	0,1567618	0,9106160	0,8278837	0,8382947	1,0519822	0,9188568	0,6935271	0,2916850	0,4290985	0,6683200	1,0789961	0,8771734	0,1300641	0,9299813	0,1839428	0,1800015	0,7079835	0,8261498	0,7877514	0,5657048	0,4368676	0,2944095	0,6749891	0,2630156	0,0825603	0,3915106	0,4336741	0,4533531	0,5488036	0,0181028	0,4696877	0,6499490	0,4572823	0,0900426	0,4091971	0,0575582	0,6474046	0,0652703	0,0156761	0,8254854	0,0313341	0,0792152	0,0071433	0,0618771	0,0478915	0,0210982	0,7676597	0,0080624	0,0474640	0,5728889	0,0414464	0,0075589	0,9081279	0,0300831	0,0281468
20	0,9596207	0,9828257	0,3409141	0,1177477	0,0166879	1,0714234	1,1007532	0,9717564	0,2586757	0,1303285	0,8548714	0,8370782	0,8701052	1,0322118	0,8962053	0,7457686	0,3364947	0,4246409	0,5940690	1,0027557	0,8782106	0,1317643	0,9337310	0,1926744	0,2246193	0,6830189	0,8234576	0,8410598	0,5799060	0,2761888	0,2853832	0,6596711	0,2991383	0,0861501	0,6096508	0,4231860	0,4892372	0,5500601	0,0115951	0,5245835	0,6849145	0,4704476	0,4508778	0,4937665	0,1771294	0,5263958	0,0413800	0,0240518	0,7958539	0,2281167	0,1451387	0,1661994	0,0668575	0,0919275	0,0365280	0,7993000	0,0083936	0,0859797	0,5467385	0,1793514	0,0027756	1,0193965	0,0229184	0,0257524
40	0,9346571	0,9555572	0,5172046	0,1407892	0,0110197	1,0290148	1,0771268	1,0419305	0,2508349	0,1444171	0,8587628	0,9292885	0,8689237	1,0819068	0,8128737	0,7289264	0,3132643	0,4458174	0,6018696	0,9566528	0,8850867	0,1508167	0,9854319	0,1539616	0,1570301	0,6516107	0,8741798	0,7961242	0,5840044	0,2111806	0,2951814	0,6354023	0,3013025	0,0741295	0,6058799	0,4419808	0,5441379	0,5326881	0,0073884	0,4268809	0,6489691	0,4438205	0,6268447	0,5047025	0,2926140	0,5367104	0,0534594	0,0419618	0,8237087	0,3540116	0,1208256	0,1910778	0,0690301	0,0835523	0,0409997	0,8487807	0,0043643	0,0866348	0,6154817	0,2882477	0,0018304	1,0704224	0,0172650	0,0328700
60	0,9902922	0,9861276	0,7053118	0,1372620	0,0135413	0,9854399	1,0498906	0,9911686	0,2581759	0,1232216	0,8460177	0,9724114	0,8931420	1,0208963	0,7877665	0,7446156	0,2770555	0,4449014	0,6576166	0,9628295	0,8841893	0,1296222	0,9856240	0,1751778	0,1525451	0,6433079	0,8929278	0,7536341	0,5592956	0,1679052	0,3142922	0,6571894	0,3209697	0,1015167	0,7175228	0,4527639	0,6267391	0,5629415	0,0089959	0,4464694	0,5815827	0,3910896	0,6049192	0,5219015	0,3666225	0,5877087	0,0521389	0,0396738	0,7484293	0,5310171	0,1797616	0,2415070	0,0813621	0,0824303	0,0624077	0,7392590	0,0071399	0,0989184	0,6107698	0,3117968	0,0007934	1,0558431	0,0212731	0,0379171
80	1,0232606	1,0291596	0,8304821	0,1548125	0,0091193	0,9580281	1,0731289	0,9959314	0,2166875	0,1292298	0,8742326	0,9593388	0,9083229	1,0103520	0,8502714	0,7496516	0,3157440	0,4285388	0,7496584	1,0051144	0,9030809	0,1708748	0,9881588	0,1708822	0,1661605	0,6097634	0,8803411	0,8412100	0,5461569	0,1612701	0,3075830	0,6596422	0,2968507	0,0829661	0,6962639	0,4278184	0,5836596	0,5393316	0,0120198	0,4809378	0,6980900	0,4723311	0,7025483	0,5163985	0,4257063	0,5865464	0,0431224	0,0388480	0,8475791	0,6125018	0,2229276	0,2548732	0,0723445	0,0768623	0,0572350	0,7975728	0,0126707	0,1379706	0,5744629	0,3506293	0,0021188	1,0283855	0,0168613	0,0374008
100	0,9664798	0,9796784	0,8848753	0,1465511	0,0097026	1,0184529	1,1087706	1,0374887	0,2455502	0,1363926	0,9064909	0,9649061	0,8648747	1,0192928	0,8250226	0,8309342	0,3149420	0,5064152	0,6960346	1,0355097	0,9286115	0,1873472	0,9815718	0,1700263	0,2096273	0,5625135	0,9399656	0,7944508	0,5280550	0,1378433	0,3104282	0,6670352	0,2985563	0,0748446	0,8087750	0,4445434	0,5631667	0,5330383	0,0109932	0,5527298	0,6666037	0,5000634	0,7678646	0,5298188	0,4705826	0,5868654	0,0339568	0,0502117	0,8409943	0,6521554	0,2746153	0,3027710	0,0684322	0,0652196	0,0790487	0,7944027	0,0093070	0,1173700	0,6064059	0,3246630	0,0009767	0,9947834	0,0123256	0,0401069
120	0,9361545	0,8983907	0,8835055	0,1755450	0,0036995	1,0628646	1,0605391	1,0385163	0,2604745	0,1284285	0,9140203	1,0043710	0,9099316	1,0092255	0,8323744	0,7977759	0,3074179	0,5060623	0,6606077	1,0229711	0,9430514	0,1849724	0,8786418	0,1487519	0,2083005	0,5989051	0,8920254	0,8668852	0,5531163	0,1688453	0,3277638	0,7107589	0,3254901	0,0855045	0,8244442	0,4447404	0,5918334	0,5497874	0,0116241	0,5435419	0,7026902	0,4998575	0,8100582	0,5468176	0,5448084	0,6135131	0,0496288	0,0523967	0,8432209	0,6165734	0,3174969	0,2676245	0,0792277	0,0696736	0,0751821	0,7688904	0,0133627	0,1440992	0,6045914	0,3490852	0,0007527	0,9691785	0,0026609	0,0351689
