"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
580	0,0038492	0,0805586	0,0171953	0,0124151	0,0422433	0,0212342	0,1702931	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,9060374	0,1790875	0,7264123	0,3752711	0,3093029	0,8032855	0,0868382	0,4575756	0,0163413	0,1084962	0,0714294	0,3620004	0,0000649	0,4503635	0,5307029	0,1491214	0,1262295	0,1139741	0,0034483	0,0167959	0,2324895	0,5409325	0,8210214	0,1000027	0,0787674	0,6449987	0,3935823	0,0846349	0,0450626	0,0512305	0,5490248	0,0117953	0,1470539	0,4621700	0,0430951	0,7268336	0,9999954	0,3096460	0,3744843	0,0601199	0,9991462	0,4405056	0,2346837	0,0015162	0,8162682	0,1178904	0,5402950	0,1060169	0,0730467	0,3469716	0,2660672	0,4556977
600	0,0034891	0,0805586	0,0171953	0,0124151	0,0422433	0,0212342	0,1715363	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,8478841	0,1777605	0,7411064	0,3752711	0,3093029	0,7683036	0,0868383	0,4804076	0,0163226	0,1294405	0,0452771	0,2758351	0,0000643	0,4503635	0,5125493	0,1491214	0,1262295	0,0975820	0,0034483	0,0167959	0,1694039	0,3516922	0,8210214	0,1000027	0,0787674	0,7374332	0,3862272	0,0524233	0,0450626	0,0512305	0,5490248	0,0117953	0,1470539	0,2547469	0,0430951	0,6187379	0,9999954	0,2127120	0,3994714	0,0426062	0,9991276	0,4405056	0,3163578	0,0015162	0,8977048	0,1169670	0,5391430	0,0662651	0,0633992	0,2399707	0,1876378	0,3092596
620	0,0033172	0,0805586	0,0171953	0,0124151	0,0422433	0,0212342	0,1713282	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,8118930	0,1761122	0,7452903	0,3752711	0,3093029	0,7433863	0,0868384	0,4758134	0,0162960	0,1409873	0,0288181	0,2233789	0,0000634	0,4503635	0,5004270	0,1491214	0,1262295	0,0856190	0,0034483	0,0167959	0,1252753	0,2584606	0,8210214	0,1000027	0,0787674	0,8057943	0,3737814	0,0340526	0,0450626	0,0512305	0,5490248	0,0117953	0,1470539	0,1440296	0,0430951	0,5751747	0,9999954	0,1479001	0,4126774	0,0330788	0,9991044	0,4405056	0,3633758	0,0015162	0,9419770	0,1155980	0,5369562	0,0418889	0,0556870	0,1746389	0,1496594	0,2150902
640	0,0032351	0,0805586	0,0171953	0,0124151	0,0422433	0,0212342	0,1708669	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7896182	0,1748767	0,7448380	0,3752711	0,3093029	0,7243262	0,0868384	0,4712362	0,0162710	0,1471819	0,0184592	0,1910169	0,0000626	0,4503635	0,4923322	0,1491214	0,1262295	0,0768885	0,0034483	0,0167959	0,0944071	0,2125289	0,8210214	0,1000027	0,0787674	0,8563515	0,3587464	0,0235757	0,0450626	0,0512305	0,5490248	0,0117953	0,1470538	0,0845978	0,0430951	0,5573525	0,9999954	0,1045656	0,4196568	0,0278959	0,9990861	0,4405056	0,3936965	0,0015162	0,9660604	0,1142043	0,5340033	0,0269412	0,0511958	0,1347758	0,1312690	0,1545331
660	0,0031959	0,0805586	0,0171953	0,0124151	0,0422433	0,0212342	0,1705995	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7758322	0,1742799	0,7430744	0,3752711	0,3093029	0,7089382	0,0868385	0,4698587	0,0162523	0,1505105	0,0119411	0,1708985	0,0000620	0,4503635	0,4869269	0,1491214	0,1262295	0,0705170	0,0034483	0,0167959	0,0728147	0,1899000	0,8210214	0,1000027	0,0787674	0,8937418	0,3434841	0,0176005	0,0450626	0,0512305	0,5490248	0,0117953	0,1470538	0,0525015	0,0430951	0,5498281	0,9999953	0,0755913	0,4233455	0,0250764	0,9990751	0,4405056	0,4142775	0,0015162	0,9791772	0,1130423	0,5306441	0,0177751	0,0488902	0,1104592	0,1223636	0,1155909
680	0,0031772	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1705323	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7673001	0,1741750	0,7414622	0,3752711	0,3093029	0,6960490	0,0868385	0,4698372	0,0162401	0,1523636	0,0078412	0,1584185	0,0000616	0,4503635	0,4833174	0,1491214	0,1262295	0,0658671	0,0034483	0,0167959	0,0577107	0,1787516	0,8210214	0,1000027	0,0787674	0,9213944	0,3296003	0,0141928	0,0450626	0,0512305	0,5490248	0,0117953	0,1470538	0,0350499	0,0430951	0,5464661	0,9999953	0,0562185	0,4252950	0,0235425	0,9990696	0,4405056	0,4282351	0,0015162	0,9863281	0,1121919	0,5272027	0,0121544	0,0477261	0,0956261	0,1180514	0,0905485
700	0,0031683	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1705547	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7620195	0,1743084	0,7404122	0,3752711	0,3093029	0,6849939	0,0868386	0,4699972	0,0162331	0,1534619	0,0052635	0,1507811	0,0000614	0,4503635	0,4809071	0,1491214	0,1262295	0,0624736	0,0034483	0,0167959	0,0471453	0,1732592	0,8210214	0,1000027	0,0787674	0,9418454	0,3178974	0,0122494	0,0450626	0,0512305	0,5490248	0,0117953	0,1470537	0,0254874	0,0430951	0,5448308	0,9999953	0,0432655	0,4263253	0,0227081	0,9990669	0,4405056	0,4375656	0,0015162	0,9902272	0,1116267	0,5239192	0,0087077	0,0471116	0,0865772	0,1159632	0,0744445
720	0,0031640	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1705876	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7587514	0,1744866	0,7398736	0,3752711	0,3093029	0,6753679	0,0868386	0,4700674	0,0162291	0,1541583	0,0036435	0,1462137	0,0000612	0,4503635	0,4792976	0,1491214	0,1262295	0,0599970	0,0034483	0,0167959	0,0397548	0,1705533	0,8210214	0,1000027	0,0787674	0,9569704	0,3085680	0,0111410	0,0450626	0,0512305	0,5490248	0,0117953	0,1470537	0,0202009	0,0430951	0,5439504	0,9999953	0,0346049	0,4268699	0,0222542	0,9990655	0,4405056	0,4437477	0,0015162	0,9923520	0,1112780	0,5209432	0,0065942	0,0467727	0,0810567	0,1149521	0,0640887
740	0,0031620	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706047	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7567288	0,1746175	0,7396674	0,3752711	0,3093029	0,6669032	0,0868386	0,4700774	0,0162268	0,1546210	0,0026257	0,1435571	0,0000612	0,4503635	0,4782229	0,1491214	0,1262295	0,0581896	0,0034483	0,0167959	0,0345851	0,1692202	0,8210214	0,1000027	0,0787674	0,9681565	0,3014367	0,0105089	0,0450626	0,0512305	0,5490248	0,0117953	0,1470537	0,0172486	0,0430951	0,5434295	0,9999953	0,0288142	0,4271577	0,0220073	0,9990646	0,4405056	0,4478368	0,0015162	0,9935088	0,1110747	0,5183481	0,0052981	0,0465833	0,0776886	0,1144624	0,0574291
760	0,0031610	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706081	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7554770	0,1746845	0,7396313	0,3752711	0,3093029	0,6594080	0,0868387	0,4700731	0,0162253	0,1549339	0,0019863	0,1420524	0,0000611	0,4503635	0,4775052	0,1491214	0,1262295	0,0568706	0,0034483	0,0167959	0,0309689	0,1685634	0,8210214	0,1000027	0,0787674	0,9764293	0,2961591	0,0101484	0,0450626	0,0512305	0,5490248	0,0117953	0,1470537	0,0155812	0,0430951	0,5430993	0,9999953	0,0249425	0,4273098	0,0218729	0,9990640	0,4405056	0,4505451	0,0015162	0,9941381	0,1109606	0,5161514	0,0045034	0,0464783	0,0756338	0,1142253	0,0531466
780	0,0031605	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706061	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7547022	0,1747052	0,7396600	0,3752711	0,3093029	0,6527371	0,0868387	0,4700700	0,0162243	0,1551438	0,0015846	0,1412157	0,0000611	0,4503635	0,4770259	0,1491214	0,1262295	0,0559079	0,0034483	0,0167959	0,0284394	0,1682398	0,8210214	0,1000027	0,0787674	0,9825477	0,2923507	0,0099428	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0146279	0,0430951	0,5428815	0,9999953	0,0223538	0,4273902	0,0217998	0,9990635	0,4405056	0,4523413	0,0015162	0,9944805	0,1108974	0,5143350	0,0040160	0,0464207	0,0743802	0,1141105	0,0503927
800	0,0031603	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706038	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7542227	0,1747029	0,7396999	0,3752711	0,3093029	0,6467750	0,0868387	0,4700693	0,0162236	0,1552818	0,0013322	0,1407523	0,0000611	0,4503635	0,4767059	0,1491214	0,1262295	0,0552054	0,0034483	0,0167959	0,0266699	0,1680804	0,8210214	0,1000027	0,0787674	0,9870727	0,2896572	0,0098256	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0140758	0,0430951	0,5427352	0,9999953	0,0206229	0,4274326	0,0217601	0,9990632	0,4405056	0,4535332	0,0015162	0,9946669	0,1108618	0,5128610	0,0037172	0,0463893	0,0736154	0,1140549	0,0486217
820	0,0031602	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706027	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7539259	0,1746939	0,7397306	0,3752711	0,3093029	0,6414279	0,0868387	0,4700693	0,0162231	0,1553700	0,0011736	0,1404920	0,0000611	0,4503635	0,4764922	0,1491214	0,1262295	0,0546927	0,0034483	0,0167959	0,0254322	0,1680019	0,8210214	0,1000027	0,0787674	0,9904193	0,2877825	0,0097587	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0137518	0,0430951	0,5426363	0,9999953	0,0194656	0,4274551	0,0217384	0,9990631	0,4405056	0,4543240	0,0015162	0,9947684	0,1108408	0,5116828	0,0035339	0,0463722	0,0731489	0,1140280	0,0474829
840	0,0031602	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706026	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7537423	0,1746861	0,7397485	0,3752711	0,3093029	0,6366175	0,0868387	0,4700694	0,0162228	0,1554248	0,0010739	0,1403416	0,0000611	0,4503635	0,4763495	0,1491214	0,1262295	0,0543186	0,0034483	0,0167959	0,0245664	0,1679632	0,8210214	0,1000027	0,0787674	0,9928943	0,2864948	0,0097206	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0135592	0,0430951	0,5425696	0,9999953	0,0186918	0,4274670	0,0217267	0,9990630	0,4405056	0,4548487	0,0015162	0,9948238	0,1108277	0,5107526	0,0034215	0,0463628	0,0728642	0,1140149	0,0467505
860	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706027	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7536286	0,1746816	0,7397568	0,3752711	0,3093029	0,6322782	0,0868387	0,4700695	0,0162226	0,1554582	0,0010112	0,1402518	0,0000611	0,4503635	0,4762543	0,1491214	0,1262295	0,0540455	0,0034483	0,0167959	0,0239607	0,1679441	0,8210214	0,1000027	0,0787674	0,9947247	0,2856197	0,0096988	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0134433	0,0430951	0,5425248	0,9999953	0,0181744	0,4274732	0,0217203	0,9990629	0,4405056	0,4551967	0,0015162	0,9948539	0,1108190	0,5100256	0,0033526	0,0463577	0,0726905	0,1140086	0,0462796
880	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7535583	0,1746797	0,7397594	0,3752711	0,3093029	0,6283542	0,0868387	0,4700695	0,0162224	0,1554782	0,0009718	0,1401968	0,0000611	0,4503635	0,4761906	0,1491214	0,1262295	0,0538462	0,0034483	0,0167959	0,0235371	0,1679347	0,8210214	0,1000027	0,0787674	0,9960785	0,2850303	0,0096864	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0133727	0,0430951	0,5424949	0,9999953	0,0178285	0,4274766	0,0217168	0,9990629	0,4405056	0,4554275	0,0015162	0,9948703	0,1108132	0,5094623	0,0033104	0,0463548	0,0725846	0,1140056	0,0459767
900	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706030	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7535147	0,1746794	0,7397594	0,3752711	0,3093029	0,6247978	0,0868387	0,4700695	0,0162223	0,1554901	0,0009471	0,1401627	0,0000611	0,4503635	0,4761481	0,1491214	0,1262295	0,0537008	0,0034483	0,0167959	0,0232408	0,1679301	0,8210214	0,1000027	0,0787674	0,9970796	0,2846363	0,0096793	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0133293	0,0430951	0,5424750	0,9999953	0,0175972	0,4274783	0,0217149	0,9990629	0,4405056	0,4555806	0,0015162	0,9948793	0,1108092	0,5090288	0,0032845	0,0463533	0,0725200	0,1140041	0,0457820
920	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706030	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534878	0,1746796	0,7397585	0,3752711	0,3093029	0,6215679	0,0868387	0,4700695	0,0162222	0,1554972	0,0009315	0,1401417	0,0000611	0,4503635	0,4761198	0,1491214	0,1262295	0,0535946	0,0034483	0,0167959	0,0230335	0,1679278	0,8210214	0,1000027	0,0787674	0,9978201	0,2843746	0,0096753	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0133024	0,0430951	0,5424619	0,9999953	0,0174426	0,4274792	0,0217139	0,9990628	0,4405056	0,4556822	0,0015162	0,9948841	0,1108066	0,5086973	0,0032686	0,0463525	0,0724805	0,1140034	0,0456567
940	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706030	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534711	0,1746799	0,7397577	0,3752711	0,3093029	0,6186291	0,0868388	0,4700695	0,0162222	0,1555015	0,0009217	0,1401290	0,0000611	0,4503635	0,4761008	0,1491214	0,1262295	0,0535172	0,0034483	0,0167959	0,0228885	0,1679267	0,8210214	0,1000027	0,0787674	0,9983677	0,2842017	0,0096730	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132855	0,0430951	0,5424532	0,9999953	0,0173392	0,4274797	0,0217133	0,9990628	0,4405056	0,4557495	0,0015162	0,9948868	0,1108048	0,5084450	0,0032588	0,0463520	0,0724565	0,1140030	0,0455762
960	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534608	0,1746801	0,7397571	0,3752711	0,3093029	0,6159507	0,0868388	0,4700695	0,0162222	0,1555041	0,0009156	0,1401214	0,0000611	0,4503635	0,4760882	0,1491214	0,1262295	0,0534606	0,0034483	0,0167959	0,0227870	0,1679262	0,8210214	0,1000027	0,0787674	0,9987727	0,2840880	0,0096717	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132749	0,0430951	0,5424476	0,9999953	0,0172700	0,4274800	0,0217130	0,9990628	0,4405056	0,4557942	0,0015162	0,9948882	0,1108037	0,5082538	0,0032529	0,0463517	0,0724418	0,1140029	0,0455244
980	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534544	0,1746802	0,7397568	0,3752711	0,3093029	0,6135056	0,0868388	0,4700695	0,0162221	0,1555057	0,0009117	0,1401170	0,0000611	0,4503635	0,4760797	0,1491214	0,1262295	0,0534194	0,0034483	0,0167959	0,0227161	0,1679259	0,8210214	0,1000027	0,0787674	0,9990722	0,2840136	0,0096709	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132683	0,0430951	0,5424439	0,9999953	0,0172238	0,4274801	0,0217128	0,9990628	0,4405056	0,4558239	0,0015162	0,9948890	0,1108030	0,5081095	0,0032492	0,0463516	0,0724328	0,1140028	0,0454911
1000	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534504	0,1746803	0,7397567	0,3752711	0,3093029	0,6112705	0,0868388	0,4700695	0,0162221	0,1555067	0,0009093	0,1401144	0,0000611	0,4503635	0,4760741	0,1491214	0,1262295	0,0533893	0,0034483	0,0167959	0,0226665	0,1679258	0,8210214	0,1000027	0,0787674	0,9992937	0,2839650	0,0096705	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132640	0,0430951	0,5424415	0,9999953	0,0171929	0,4274802	0,0217127	0,9990628	0,4405056	0,4558435	0,0015162	0,9948894	0,1108025	0,5080008	0,0032470	0,0463515	0,0724274	0,1140027	0,0454697
1020	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534480	0,1746803	0,7397567	0,3752711	0,3093029	0,6092245	0,0868388	0,4700695	0,0162221	0,1555074	0,0009077	0,1401130	0,0000611	0,4503635	0,4760703	0,1491214	0,1262295	0,0533673	0,0034483	0,0167959	0,0226317	0,1679257	0,8210214	0,1000027	0,0787674	0,9994576	0,2839335	0,0096703	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132613	0,0430951	0,5424399	0,9999953	0,0171722	0,4274802	0,0217127	0,9990628	0,4405056	0,4558566	0,0015162	0,9948897	0,1108023	0,5079193	0,0032456	0,0463515	0,0724240	0,1140027	0,0454559
1040	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534465	0,1746803	0,7397567	0,3752711	0,3093029	0,6073494	0,0868388	0,4700695	0,0162221	0,1555078	0,0009068	0,1401121	0,0000611	0,4503635	0,4760678	0,1491214	0,1262295	0,0533513	0,0034483	0,0167959	0,0226075	0,1679257	0,8210214	0,1000027	0,0787674	0,9995787	0,2839130	0,0096701	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132596	0,0430951	0,5424389	0,9999953	0,0171584	0,4274802	0,0217127	0,9990628	0,4405056	0,4558652	0,0015162	0,9948898	0,1108021	0,5078582	0,0032447	0,0463515	0,0724220	0,1140027	0,0454470
1060	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534455	0,1746802	0,7397567	0,3752711	0,3093029	0,6056290	0,0868388	0,4700695	0,0162221	0,1555081	0,0009062	0,1401117	0,0000611	0,4503635	0,4760661	0,1491214	0,1262295	0,0533396	0,0034483	0,0167959	0,0225905	0,1679256	0,8210214	0,1000027	0,0787674	0,9996683	0,2838997	0,0096700	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132585	0,0430951	0,5424383	0,9999953	0,0171492	0,4274803	0,0217126	0,9990628	0,4405056	0,4558710	0,0015162	0,9948899	0,1108020	0,5078125	0,0032442	0,0463515	0,0724208	0,1140027	0,0454413
1080	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534449	0,1746802	0,7397567	0,3752711	0,3093029	0,6040489	0,0868388	0,4700695	0,0162221	0,1555082	0,0009058	0,1401114	0,0000611	0,4503635	0,4760650	0,1491214	0,1262295	0,0533310	0,0034483	0,0167959	0,0225786	0,1679256	0,8210214	0,1000027	0,0787674	0,9997346	0,2838912	0,0096700	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132578	0,0430951	0,5424378	0,9999953	0,0171430	0,4274803	0,0217126	0,9990628	0,4405056	0,4558748	0,0015162	0,9948899	0,1108019	0,5077785	0,0032439	0,0463515	0,0724200	0,1140027	0,0454377
1100	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534446	0,1746802	0,7397568	0,3752711	0,3093029	0,6025964	0,0868388	0,4700695	0,0162221	0,1555083	0,0009055	0,1401112	0,0000611	0,4503635	0,4760642	0,1491214	0,1262295	0,0533248	0,0034483	0,0167959	0,0225703	0,1679256	0,8210214	0,1000027	0,0787674	0,9997836	0,2838857	0,0096700	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132573	0,0430951	0,5424376	0,9999953	0,0171389	0,4274803	0,0217126	0,9990628	0,4405056	0,4558773	0,0015162	0,9948899	0,1108019	0,5077531	0,0032437	0,0463514	0,0724196	0,1140027	0,0454353

0	0,0031601	0,0805582	0,0171953	0,0124150	0,0422430	0,0212342	0,1706029	0,4015612	0,3464350	0,6513923	0,3425658	0,6104019	0,7534395	0,1746803	0,7397568	0,3752710	0,3093031	0,0480447	0,0867057	0,4700695	0,0162218	0,1555092	0,0009070	0,1401115	0,0000613	0,4503634	0,4760704	0,1491247	0,1262294	0,0533620	0,0034483	0,0167958	0,0225509	0,1679255	0,8209987	0,1000008	0,0787632	0,9999228	0,2838269	0,0096699	0,0450626	0,0512305	0,5490232	0,0117953	0,1470481	0,0132524	0,0430951	0,5424333	0,9999953	0,0171305	0,4274782	0,0217126	0,9990627	0,4405028	0,4558878	0,0015162	0,9948899	0,1108034	0,5071229	0,0032434	0,0463515	0,0724176	0,1140020	0,0454310
20	0,0031601	0,4014033	0,0171953	0,0124150	0,0422431	0,0212342	0,1706029	0,3570256	0,3948372	0,5325022	0,3425658	0,6104077	0,8474036	0,1145727	0,5012627	0,3601444	0,3094688	0,1753325	0,0867285	0,3629314	0,2994858	0,1581802	0,0009234	0,1382475	0,0000624	0,5838880	0,4762800	0,1485064	0,1267582	0,1429680	0,0034483	0,1113736	0,2582321	0,1687114	0,8210054	0,1000012	0,0787644	0,9999244	0,2866519	0,0096699	0,0450627	0,0512306	0,4432687	0,0117953	0,3096558	0,0133923	0,0430959	0,8159557	0,4232475	0,0171305	0,3117247	0,0217126	0,9990628	0,4405036	0,4615127	0,2412893	0,9948899	0,1122685	0,5076179	0,0712733	0,0431167	0,0653693	0,1182067	0,0454310
40	0,0031601	0,5513942	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,3401526	0,4168155	0,4674374	0,3425672	0,6104112	0,9055580	0,0809287	0,3769952	0,3514164	0,3102261	0,2602528	0,0867473	0,3228469	0,4881224	0,1713434	0,0011281	0,1349405	0,0000699	0,6720745	0,4772602	0,1482455	0,1290862	0,2088402	0,0034483	0,1688489	0,4230922	0,1718768	0,8210105	0,1000019	0,0787652	0,9999317	0,2983246	0,0096699	0,0450633	0,0512306	0,3975108	0,0117953	0,4875960	0,0140453	0,0430995	0,9253776	0,1870435	0,0171305	0,2505482	0,0217127	0,9990628	0,4405047	0,4822253	0,3738019	0,9948899	0,1195499	0,5093850	0,1129899	0,0465373	0,0611725	0,1366705	0,0454310
60	0,0031601	0,6215131	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,3374633	0,4268449	0,4375465	0,3425688	0,6104129	0,9415498	0,0644680	0,3167344	0,3470257	0,3114763	0,3275856	0,0867630	0,3138407	0,6137600	0,1958223	0,0016730	0,1439248	0,0000911	0,7306526	0,4789166	0,1482615	0,1327819	0,2575008	0,0034483	0,2143317	0,5384126	0,1764574	0,8210142	0,1000025	0,0787658	0,9999429	0,3156384	0,0096700	0,0450644	0,0512307	0,3777122	0,0117953	0,6412124	0,0151977	0,0431055	0,9692482	0,0903074	0,0171305	0,2182160	0,0217127	0,9990628	0,4405054	0,5082838	0,4470360	0,9948899	0,1333501	0,5123449	0,1385709	0,0528403	0,0587217	0,1648747	0,0454311
80	0,0031601	0,6542928	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,3394196	0,4320017	0,4275460	0,3425699	0,6104135	0,9638252	0,0575912	0,2891851	0,3452178	0,3129116	0,3898035	0,0867759	0,3138524	0,6974422	0,2275142	0,0027046	0,1711659	0,0001371	0,7696795	0,4808847	0,1485237	0,1368422	0,2935209	0,0034483	0,2526807	0,6190798	0,1811601	0,8210168	0,1000028	0,0787662	0,9999545	0,3337020	0,0096700	0,0450660	0,0512308	0,3691457	0,0117953	0,7516756	0,0166463	0,0431125	0,9868946	0,0506897	0,0171305	0,2011281	0,0217128	0,9990628	0,4405058	0,5304839	0,4875095	0,9948899	0,1518101	0,5159613	0,1542574	0,0582501	0,0572824	0,1941908	0,0454311
100	0,0031601	0,6696171	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,3416737	0,4350993	0,4271593	0,3425705	0,6104135	0,9776114	0,0551621	0,2772282	0,3447626	0,3142734	0,4509239	0,0867867	0,3149699	0,7531784	0,2608332	0,0042710	0,2072439	0,0002170	0,7956933	0,4828450	0,1489892	0,1404930	0,3201739	0,0034483	0,2832530	0,6755069	0,1852763	0,8210184	0,1000029	0,0787665	0,9999647	0,3496210	0,0096701	0,0450679	0,0512309	0,3654391	0,0117953	0,8258217	0,0181724	0,0431196	0,9940284	0,0344645	0,0171305	0,1920970	0,0217128	0,9990628	0,4405059	0,5463350	0,5098775	0,9948899	0,1720534	0,5197373	0,1638766	0,0616744	0,0564183	0,2193859	0,0454311
120	0,0031601	0,6767810	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,3430308	0,4370844	0,4304844	0,3425706	0,6104132	0,9861437	0,0545348	0,2723705	0,3449050	0,3154171	0,5108526	0,0867956	0,3155860	0,7902993	0,2913117	0,0062393	0,2411599	0,0003292	0,8130067	0,4846012	0,1495913	0,1433600	0,3398542	0,0034483	0,3060278	0,7149779	0,1885847	0,8210194	0,1000029	0,0787668	0,9999728	0,3623897	0,0096703	0,0450698	0,0512310	0,3638353	0,0117953	0,8741510	0,0196101	0,0431262	0,9969355	0,0278195	0,0171305	0,1873239	0,0217129	0,9990628	0,4405059	0,5568522	0,5222394	0,9948899	0,1914144	0,5233368	0,1697751	0,0635475	0,0558912	0,2387996	0,0454311
140	0,0031601	0,6801301	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,3435813	0,4382915	0,4345652	0,3425705	0,6104129	0,9914243	0,0545551	0,2706207	0,3452345	0,3162964	0,5680190	0,0868029	0,3157895	0,8150211	0,3166131	0,0083418	0,2680817	0,0004583	0,8244955	0,4860672	0,1502532	0,1453876	0,3543425	0,0034483	0,3221054	0,7425881	0,1911118	0,8210201	0,1000028	0,0787669	0,9999791	0,3720641	0,0096704	0,0450713	0,0512311	0,3631413	0,0117953	0,9051877	0,0208631	0,0431318	0,9981354	0,0250981	0,0171305	0,1848013	0,0217129	0,9990628	0,4405058	0,5636915	0,5290712	0,9948899	0,2081696	0,5265731	0,1733921	0,0645146	0,0555679	0,2527586	0,0454311
