"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
420	0,0054570	0,7313921	0,1013725	0,0308210	0,5082349	0,7278720	0,3421271	0,9181110	0,3053853	0,5858908	0,0650631	0,6571268	0,3868405	0,5596297	0,5861888	0,2106500	0,2870489	0,1283494	0,4347710	0,0510689	0,6128248	0,6086518	0,0052339	0,2422257	0,6773163	0,6562983	0,4544206	0,7337199	0,3413912	0,0965605	0,6056459	0,3376797	0,6806054	0,4227714	0,0241129	0,5640137	0,2004925	0,4649536	0,4847942	0,6218951	0,4375328	0,7625021	0,0367145	0,4037529	0,0912593	0,7647105	0,3239030	0,6809988	0,6648520	0,7744840	0,5436494	0,1371379	0,2603888	0,7329333	0,3813083	0,0119855	0,1799756	0,6637258	0,7880638	0,3531425	0,5067710	0,1698491	0,0103664	0,1855778
440	0,0174067	0,7496654	0,1472057	0,0512640	0,6015684	0,5699046	0,2572629	0,8222816	0,2678256	0,5754052	0,0641216	0,6029165	0,5479217	0,6677929	0,5726685	0,3307316	0,2820803	0,0810905	0,4417402	0,0400204	0,7527268	0,5315855	0,0002109	0,2951711	0,7608082	0,5704258	0,3879645	0,8373349	0,4299897	0,0905692	0,5408351	0,4806868	0,6361485	0,4775050	0,0404892	0,5194920	0,2541255	0,4976509	0,5062580	0,5600612	0,5660337	0,7343998	0,0334932	0,3257992	0,0820848	0,6727544	0,2826929	0,6072977	0,6497141	0,6273643	0,5772740	0,1642634	0,2743173	0,5695532	0,3058282	0,0153424	0,1874950	0,7949567	0,6981808	0,4134712	0,5598903	0,1110673	0,0260646	0,1423407
460	0,0238925	0,7038716	0,1507471	0,0690499	0,4034085	0,6329838	0,3684891	0,8460328	0,3105444	0,6144247	0,0614923	0,7224054	0,4792158	0,6436260	0,6480011	0,1724719	0,2816684	0,1295976	0,4326431	0,0608419	0,6476396	0,5968973	0,0030265	0,2789528	0,6145767	0,4750257	0,4378500	0,7608199	0,4231312	0,0862368	0,5576340	0,4319652	0,6872125	0,4777361	0,0445600	0,5354004	0,1800505	0,4840204	0,5065940	0,6556729	0,4885892	0,7115466	0,0271385	0,2880792	0,1147620	0,6795634	0,2887138	0,6882866	0,6204840	0,7847030	0,6240139	0,1421444	0,2801875	0,7342112	0,2871149	0,0086859	0,2746382	0,5722181	0,6114182	0,2914982	0,5177493	0,1613117	0,0160652	0,1934281
480	0,0332985	0,6744746	0,2132287	0,0376814	0,5112727	0,7093220	0,3738480	0,6958982	0,3194310	0,4931177	0,0823708	0,6534074	0,4259723	0,6170860	0,5653227	0,2573515	0,2538492	0,1138992	0,4602413	0,0519946	0,7244839	0,5563268	0,0024659	0,3365759	0,6069476	0,5294368	0,4684130	0,7141989	0,4082607	0,1183299	0,5078488	0,3689696	0,6283489	0,3849756	0,0233768	0,6585266	0,1701941	0,4665579	0,4971243	0,5496789	0,5333261	0,6742245	0,0419553	0,3269032	0,1019970	0,7153285	0,2451286	0,7986102	0,5313769	0,5914556	0,5193119	0,1865716	0,3420570	0,5428601	0,2697081	0,0031942	0,2239577	0,5469463	0,6076694	0,3497634	0,4882943	0,1394964	0,0322431	0,1697262
500	0,0227183	0,7105147	0,1890956	0,0174138	0,5410738	0,5931876	0,3103691	0,7722844	0,2477405	0,4466648	0,0742361	0,6836365	0,4461657	0,6284963	0,6438460	0,2568149	0,2367335	0,1280410	0,4566901	0,0843376	0,6554761	0,6301446	0,0012276	0,3009655	0,6463154	0,5914040	0,4234921	0,7600977	0,4086046	0,1025867	0,5646555	0,4645461	0,7365809	0,3800876	0,0343752	0,7813568	0,1992645	0,4441310	0,4814310	0,4924783	0,4015081	0,6880309	0,0581185	0,3493396	0,1572427	0,7450100	0,2115565	0,6860581	0,5513765	0,7367554	0,5561983	0,0957385	0,3491474	0,6051372	0,3251799	0,0057155	0,2344816	0,6964124	0,6973713	0,3248845	0,3713522	0,1520630	0,0370860	0,1502481
520	0,0255629	0,6981579	0,1678224	0,0752139	0,4503982	0,6767430	0,3852218	0,7978911	0,3082466	0,5215849	0,0568315	0,8212389	0,4373069	0,6573769	0,7284849	0,2307324	0,3453833	0,1335873	0,3972661	0,0675466	0,6747162	0,6153021	0,0016801	0,2744928	0,7146714	0,6704385	0,3721428	0,5548951	0,4813268	0,0941514	0,5861041	0,3312068	0,7677454	0,3912309	0,0130126	0,6586153	0,1602176	0,3716533	0,6224232	0,5476609	0,4500749	0,6610505	0,0413181	0,4955766	0,1046650	0,6547065	0,3328172	0,7289041	0,6553591	0,6823695	0,5371823	0,1668891	0,2896330	0,6726890	0,2881406	0,0168640	0,1893157	0,6963809	0,8229369	0,2965920	0,4554086	0,1280019	0,0530539	0,1782767
540	0,0155459	0,6493690	0,1184468	0,0453249	0,4872623	0,7805286	0,3374604	0,7889739	0,2974312	0,5312604	0,0583620	0,5940051	0,5403409	0,5531234	0,5853475	0,2246108	0,3236831	0,1648958	0,3325255	0,0419256	0,7752982	0,5880038	0,0023024	0,2600936	0,7281560	0,5005873	0,3982673	0,5920087	0,3846370	0,1511064	0,5492519	0,4604249	0,6407703	0,3316921	0,0131245	0,8247127	0,1927128	0,3679838	0,4961013	0,5528333	0,4242498	0,5879534	0,0852308	0,3497982	0,0885250	0,8045922	0,2954603	0,7479699	0,6252541	0,6761213	0,6221413	0,1804281	0,2400098	0,6874955	0,2462563	0,0129374	0,1860501	0,6897114	0,7535770	0,3086699	0,4907786	0,1462715	0,0178571	0,1767466
560	0,0062959	0,7767296	0,1224375	0,0196899	0,5688624	0,7213278	0,3784311	0,6374614	0,2196335	0,4342521	0,0401748	0,6572953	0,3849012	0,5428089	0,7206189	0,2417559	0,2503003	0,0802358	0,4185034	0,0292097	0,6901703	0,6213423	0,0088112	0,2767502	0,6441611	0,6458509	0,4506735	0,6380352	0,4886411	0,1235147	0,4895304	0,4868144	0,6554995	0,2959758	0,0292696	0,6217124	0,2574308	0,4140943	0,4538417	0,5477490	0,4881095	0,6236653	0,0673220	0,4792968	0,1108475	0,6297508	0,2119366	0,7094963	0,6703410	0,5765358	0,6283098	0,1969931	0,2504715	0,6506468	0,2880436	0,0153350	0,2048400	0,6175293	0,7537506	0,2944594	0,4723283	0,1568205	0,0712628	0,1393742
580	0,0212039	0,7721165	0,1312159	0,0440705	0,5554158	0,6618193	0,3095868	0,7317219	0,2332787	0,3597817	0,0603986	0,6189015	0,3392597	0,6246463	0,5991005	0,2213199	0,3820341	0,2439182	0,4319557	0,0875362	0,6097323	0,5623342	0,0039453	0,3172357	0,6407210	0,6299150	0,4201210	0,5954580	0,4608034	0,1398772	0,4880231	0,3906572	0,7061739	0,3753717	0,0328329	0,7222820	0,2382576	0,4372245	0,6082520	0,5537881	0,4601094	0,6889899	0,0400409	0,4492126	0,1197655	0,8206871	0,2613779	0,7219453	0,6068593	0,7348991	0,6688892	0,2119330	0,2748600	0,6757576	0,2102187	0,0246477	0,2141509	0,6921395	0,6258582	0,3776186	0,5001105	0,2090984	0,0339302	0,1697658
600	0,0731581	0,6077891	0,1328811	0,0307345	0,5809777	0,5494208	0,3542346	0,7346038	0,2741959	0,4517619	0,0620137	0,6609326	0,3556356	0,5837647	0,5106173	0,1999843	0,3385591	0,3897568	0,4892427	0,1093109	0,7359323	0,5992910	0,0125505	0,2973401	0,7552698	0,6627886	0,4568321	0,5166518	0,4736234	0,1189340	0,4148309	0,4887767	0,8085866	0,4480107	0,0211263	0,4965679	0,1851474	0,4157937	0,5562632	0,5871437	0,5558883	0,5300828	0,0597475	0,3045035	0,1188502	0,7726376	0,3601615	0,7204119	0,6601523	0,5908774	0,5528845	0,1644840	0,2996203	0,6283935	0,1016771	0,0485571	0,2055458	0,7620207	0,7362874	0,3058571	0,4385025	0,1753240	0,0310540	0,2748198
620	0,0935370	0,8805298	0,1478188	0,0728256	0,6363692	0,5836374	0,3517596	0,8146502	0,2523661	0,2559516	0,0873874	0,6322702	0,3747490	0,5975176	0,5444698	0,1874852	0,3246537	0,4950773	0,4961959	0,0867338	0,7177724	0,5003795	0,0098025	0,2689271	0,6794482	0,5588904	0,4492261	0,5968024	0,4241644	0,0878262	0,3858179	0,4187895	0,7333024	0,3799380	0,0343173	0,5015836	0,2346152	0,5176342	0,5419585	0,5417818	0,4327915	0,6107726	0,0577573	0,4354175	0,1020543	0,7880235	0,3235402	0,5814278	0,6457917	0,5762699	0,6255753	0,1738523	0,1505889	0,5466434	0,1215039	0,0500741	0,2444089	0,7558595	0,6389974	0,3852494	0,5258186	0,1794955	0,0220076	0,1851089
640	0,1377218	0,7799920	0,1503280	0,0608591	0,6849838	0,6590088	0,2836831	0,7023841	0,2786869	0,1777435	0,0380050	0,6043809	0,3801309	0,6138814	0,5279416	0,1750347	0,3270241	0,6726170	0,3541820	0,0961976	0,6542102	0,4887899	0,0297856	0,2491373	0,6443003	0,6419292	0,3932053	0,6266098	0,3824414	0,0767508	0,4466889	0,4570817	0,7673632	0,3280955	0,0587224	0,6035645	0,2907526	0,4959180	0,5476995	0,6261911	0,4944746	0,6572180	0,0645333	0,4391413	0,1312799	0,8808392	0,3080105	0,6274630	0,6884404	0,6458699	0,4610943	0,1093378	0,1883196	0,5365059	0,0585279	0,0092325	0,1899815	0,6473934	0,7225454	0,3656606	0,4855954	0,1722985	0,0179117	0,2509121
660	0,1544457	0,6750509	0,0904107	0,0411697	0,6971187	0,6160445	0,2835439	0,7295546	0,2682514	0,1113366	0,0451364	0,7012826	0,4489199	0,5173256	0,6240679	0,1856569	0,2461122	0,6907716	0,4375889	0,0572281	0,6492054	0,4733454	0,0285891	0,3134109	0,7870876	0,6892799	0,4196570	0,5039112	0,3825188	0,1271913	0,4821953	0,4806867	0,7106465	0,3281520	0,0605280	0,7212291	0,2591385	0,4928778	0,5110898	0,5703702	0,5123764	0,6583880	0,0710684	0,5306356	0,1296655	0,8621429	0,2692291	0,6030110	0,6854447	0,7611899	0,4919117	0,1737476	0,1048091	0,3827130	0,0532477	0,0196925	0,2108136	0,7248473	0,7056167	0,2984285	0,4680492	0,2835902	0,0386542	0,2002591
680	0,1340508	0,7022492	0,1289564	0,0357191	0,6845002	0,6742368	0,2495332	0,7035948	0,1855851	0,0595062	0,0236054	0,7142806	0,4876715	0,5956477	0,6129307	0,2296929	0,3615237	0,8051157	0,3386149	0,0751985	0,4959766	0,4367170	0,0080216	0,2378346	0,7166465	0,5849209	0,3659669	0,5978384	0,4155892	0,0958888	0,5046077	0,4034430	0,7580025	0,3402103	0,0304053	0,6371869	0,2165426	0,4601668	0,5692773	0,6322267	0,5260900	0,6767510	0,0741434	0,3923860	0,1636805	0,8559494	0,2550649	0,5625543	0,5782802	0,6628673	0,4751060	0,1773546	0,1442366	0,3481033	0,0611670	0,0165565	0,2804290	0,7516051	0,6325173	0,3405054	0,4456059	0,2341897	0,0146813	0,2063449
700	0,2518376	0,7886567	0,0847555	0,0308451	0,6810244	0,5819094	0,2329041	0,6998549	0,1894029	0,0756304	0,0692957	0,6593439	0,3883283	0,4583193	0,7555230	0,1176050	0,3469874	0,7580932	0,4295719	0,1280845	0,4821470	0,4342631	0,0039252	0,2871555	0,5997083	0,5659130	0,4040237	0,6570199	0,4793740	0,0675469	0,5803859	0,3812532	0,6437046	0,3932527	0,0292919	0,5338636	0,2314802	0,3517173	0,4725603	0,5912934	0,5056595	0,7377897	0,0461738	0,4579749	0,0983695	0,6576704	0,2759856	0,5736157	0,5605445	0,6728808	0,6243210	0,1655404	0,1088770	0,3402304	0,0292378	0,0109636	0,2334449	0,7754678	0,7018133	0,2351665	0,4527858	0,1634823	0,0160018	0,2227572
720	0,1715432	0,7736501	0,0837305	0,0271542	0,6903076	0,6220550	0,1875194	0,6949896	0,1487636	0,0434440	0,0654111	0,7923866	0,3756721	0,5034154	0,5985170	0,1121969	0,3147977	0,7968750	0,3754658	0,0726365	0,6797500	0,4746910	0,0178213	0,2276353	0,7082441	0,6374360	0,4678892	0,6259381	0,4000051	0,1168744	0,4443545	0,3993487	0,7069127	0,4298459	0,0471007	0,3880446	0,1603115	0,3887897	0,4653360	0,6327167	0,5937219	0,6264975	0,0496729	0,4839495	0,0707215	0,7804836	0,1784301	0,6263950	0,7503300	0,6869730	0,5667646	0,1114843	0,0747414	0,2619680	0,0363856	0,0157506	0,2046237	0,7658669	0,6809097	0,2637956	0,4074037	0,1836723	0,0211516	0,1382844
740	0,1717264	0,6569560	0,1019917	0,0362700	0,6301772	0,6188882	0,2305433	0,6097999	0,1281014	0,0640923	0,0433975	0,7511372	0,4257115	0,6067235	0,6819085	0,1192710	0,3255435	0,6243135	0,4311375	0,0759989	0,6274856	0,5048723	0,0247921	0,3131470	0,6343182	0,6086099	0,5084284	0,7350845	0,4145484	0,1383475	0,5337329	0,3336762	0,6965688	0,3366585	0,0315995	0,2574832	0,2098284	0,4271170	0,5545957	0,5003735	0,5565132	0,7101790	0,0625930	0,3786080	0,0931325	0,6829894	0,1434474	0,7808949	0,5797412	0,7293037	0,5265016	0,1356115	0,0727171	0,2062925	0,0238666	0,0117873	0,2381641	0,7617986	0,8191618	0,2648402	0,3776616	0,1450372	0,0279492	0,1040965
760	0,2542477	0,7970399	0,1340361	0,0440025	0,8287325	0,7207526	0,1472513	0,6357903	0,0808300	0,0371937	0,0570798	0,7183436	0,4282106	0,4903011	0,6934140	0,1153602	0,2856184	0,6408249	0,3422678	0,0947247	0,6307942	0,5067302	0,0122124	0,2714387	0,6409727	0,6331106	0,4377255	0,6163090	0,4678908	0,0867996	0,5081881	0,5833176	0,7158405	0,3464663	0,0118821	0,1819252	0,1250090	0,2495794	0,4496476	0,5488125	0,5287791	0,7333639	0,0499818	0,3908367	0,0637747	0,6596425	0,1713044	0,6158467	0,7525799	0,6556810	0,5369100	0,1721580	0,0869697	0,2496560	0,0109336	0,0202000	0,1657892	0,7498683	0,7210790	0,2275520	0,3151120	0,1744323	0,0091873	0,1349405
780	0,2092274	0,6911239	0,1060509	0,0193835	0,6972651	0,7852132	0,1806321	0,6587078	0,0602757	0,0381098	0,0357255	0,6918907	0,3540146	0,4612313	0,7180133	0,1217793	0,3952461	0,5469023	0,4477542	0,0987223	0,6963986	0,5797266	0,0160312	0,3300055	0,6935674	0,5937832	0,4644702	0,5933505	0,5098084	0,1470421	0,5170523	0,3829386	0,6100329	0,3043607	0,0382635	0,1481352	0,1179416	0,2501052	0,5077728	0,4573980	0,4867632	0,6771475	0,0198609	0,3215043	0,0820410	0,6505205	0,1865998	0,7127866	0,6884374	0,6422258	0,5406590	0,1357187	0,0569196	0,3032514	0,0474510	0,0310922	0,1472658	0,6767366	0,5877464	0,2783729	0,4098911	0,1400130	0,0077169	0,1039870
800	0,1877136	0,8098168	0,0812203	0,0150120	0,6396412	0,7307015	0,0885251	0,6620083	0,0858762	0,0302806	0,0363410	0,6606159	0,3601128	0,4304898	0,6938866	0,1605117	0,2657999	0,6251220	0,4628244	0,1101790	0,5747065	0,5284220	0,0093742	0,2939992	0,7192494	0,5131758	0,4482269	0,5746269	0,4531665	0,0752023	0,5328529	0,4030701	0,6585480	0,3041226	0,0404253	0,0731826	0,0887918	0,1453530	0,5350253	0,4127624	0,5800097	0,5420687	0,0186272	0,3450129	0,0843491	0,7931871	0,1284506	0,6088946	0,6242833	0,5652815	0,4799377	0,0925137	0,0261131	0,2353628	0,0199565	0,0156268	0,1185305	0,6909019	0,3195834	0,1440312	0,3498803	0,1196076	0,0092374	0,0940669
820	0,2674914	0,6383830	0,0795211	0,0212527	0,6903587	0,7294009	0,1378779	0,5956251	0,1061437	0,0147057	0,0508931	0,6507648	0,3112563	0,5024049	0,7796216	0,1009157	0,2650788	0,6683905	0,4259809	0,0801455	0,5312555	0,5005467	0,0171302	0,2933751	0,6753524	0,5486654	0,4695618	0,6500813	0,4661390	0,0825745	0,4993483	0,3211878	0,5452861	0,1824468	0,0290120	0,0545993	0,0767746	0,1190931	0,4819153	0,3990962	0,5262066	0,5760911	0,0118083	0,2936969	0,0487180	0,6629152	0,1009249	0,4853840	0,6396416	0,5837313	0,5667021	0,0744504	0,0245919	0,1464439	0,0132063	0,0241644	0,0854608	0,5401332	0,3051305	0,2053227	0,2476219	0,1712369	0,0329439	0,1133141
840	0,2248052	0,6693150	0,0997151	0,0490034	0,8423884	0,6570366	0,0888167	0,6165918	0,0557874	0,0373627	0,0463733	0,7190255	0,3403700	0,3958634	0,6850882	0,0973443	0,3752167	0,6685454	0,3870389	0,1006894	0,6247174	0,5090466	0,0174959	0,2115715	0,7690941	0,5536555	0,4642399	0,6066124	0,3821132	0,0971859	0,4740616	0,3380894	0,4746860	0,1367993	0,0380619	0,0241088	0,0867489	0,1256496	0,4467267	0,3966466	0,5613395	0,6041533	0,0229046	0,1872743	0,0549666	0,7117422	0,1193652	0,5511526	0,5696352	0,6035929	0,4844775	0,0704428	0,0089782	0,1738916	0,0052816	0,0079641	0,0989819	0,5622661	0,2214336	0,1146638	0,1891657	0,1370441	0,0272831	0,0499412
860	0,2200207	0,6288990	0,1087784	0,0474222	0,7897880	0,6267684	0,0908538	0,6668530	0,0450988	0,0153063	0,0460841	0,5650842	0,2941003	0,5464862	0,7517963	0,0993108	0,3300453	0,7127432	0,4753110	0,1047803	0,6205558	0,4783774	0,0165489	0,2240556	0,6937091	0,6000663	0,5668732	0,7426738	0,3596159	0,0485752	0,4424987	0,4173309	0,3521540	0,1137916	0,0205270	0,0068274	0,0421185	0,1268165	0,4590291	0,3612332	0,6308736	0,5238145	0,0155869	0,1926224	0,0602804	0,7323146	0,1171635	0,6235082	0,6323430	0,5702927	0,5430299	0,0787577	0,0141068	0,0993843	0,0061999	0,0049165	0,0255004	0,7130221	0,1956939	0,1044607	0,2491489	0,1060596	0,0227326	0,0400225
880	0,2632705	0,7075678	0,1047447	0,0407278	0,8155411	0,6588246	0,0901331	0,6212861	0,0565644	0,0184001	0,0637351	0,6696434	0,2794327	0,5401204	0,5917650	0,1504162	0,2953807	0,6764415	0,4700512	0,0742976	0,5439814	0,5460571	0,0215362	0,2120854	0,7205214	0,6719606	0,4238157	0,7570065	0,3939565	0,0682622	0,5163703	0,3740084	0,3500052	0,1020611	0,0143655	0,0033296	0,0303439	0,1191410	0,5290906	0,2861344	0,5524846	0,4225654	0,0081422	0,1490671	0,0451393	0,7754412	0,0992198	0,4677816	0,6442282	0,5604066	0,5122948	0,0276615	0,0042185	0,1398972	0,0120197	0,0055354	0,0490468	0,6644454	0,1339005	0,0926552	0,2253637	0,1362721	0,0076074	0,0419823
900	0,2663373	0,7136888	0,1074350	0,0588030	0,7463763	0,7346245	0,1069743	0,6087969	0,0733897	0,0330958	0,0537682	0,5989853	0,2551727	0,4793832	0,6887607	0,1295886	0,3065819	0,6595917	0,4294645	0,0879125	0,5289524	0,4319964	0,0299201	0,3087005	0,8067396	0,5358806	0,5103210	0,7080665	0,4179955	0,0751982	0,5016439	0,4128458	0,3364886	0,1091904	0,0247571	0,0052863	0,0497356	0,1056028	0,4636532	0,2893460	0,5297013	0,4823892	0,0034826	0,0919681	0,0321778	0,6653865	0,1130958	0,6571068	0,5587008	0,6621960	0,4620863	0,0340670	0,0034484	0,1038313	0,0116059	0,0041932	0,0208782	0,6969098	0,1094596	0,0837220	0,2490972	0,0737499	0,0147604	0,0290554
920	0,2419403	0,6032943	0,0525015	0,0684496	0,6705980	0,5149254	0,1290294	0,5921319	0,0607642	0,0330220	0,0576983	0,5699836	0,3278953	0,5098446	0,6661536	0,0978518	0,3212899	0,8046667	0,4444931	0,0961621	0,4671578	0,4624941	0,0178693	0,2979713	0,7618016	0,5862447	0,5174301	0,7142858	0,3741257	0,0564188	0,4773361	0,3679632	0,1584071	0,1714035	0,0207060	0,0024857	0,0423808	0,1241262	0,6204797	0,3072213	0,4628551	0,4306103	0,0032682	0,0623113	0,0451217	0,5893208	0,0786821	0,5714651	0,7430987	0,7975597	0,6174719	0,0248101	0,0107404	0,0680395	0,0151193	0,0121718	0,0465331	0,5910329	0,0273777	0,0928228	0,2078382	0,1267749	0,0097302	0,0879005
940	0,2498433	0,5621224	0,0644499	0,0261636	0,6575738	0,5739065	0,1502306	0,6304950	0,0707217	0,0454988	0,0407499	0,6532297	0,2869759	0,4220997	0,7133188	0,1207547	0,3178039	0,7217369	0,3487286	0,0826935	0,5572203	0,5051558	0,0337825	0,2546809	0,7036248	0,5991701	0,5052261	0,7298567	0,4331395	0,0455782	0,5102584	0,3984513	0,1231227	0,0784888	0,0079799	0,0011757	0,0412179	0,2306625	0,5435762	0,3094195	0,5513590	0,3914452	0,0011818	0,1037961	0,0861585	0,6517133	0,0983309	0,5765187	0,6110537	0,6048248	0,6147839	0,0282919	0,0173913	0,0532450	0,0106436	0,0111349	0,0261950	0,7640029	0,0501289	0,1256831	0,2072023	0,0766096	0,0338456	0,0585768
960	0,2145270	0,4902155	0,1034962	0,0726127	0,6275854	0,6579000	0,1379396	0,6059480	0,0887682	0,0179606	0,0448404	0,5652387	0,2930175	0,4274055	0,7247669	0,0945226	0,3669556	0,7317559	0,4363293	0,0607412	0,5102414	0,5309958	0,0058914	0,2148702	0,8098342	0,6050736	0,6512634	0,6809381	0,3907448	0,0552281	0,5145175	0,3333479	0,1127195	0,0599521	0,0039359	0,0019615	0,0233370	0,1343437	0,5097034	0,3858198	0,6330693	0,3814973	0,0012694	0,0422015	0,0347779	0,5682510	0,1093444	0,4924472	0,6437045	0,5790664	0,5680512	0,0457258	0,0067706	0,0413742	0,0064897	0,0146703	0,0145077	0,6247870	0,0264819	0,0867467	0,2083866	0,1167599	0,0377882	0,0658772
980	0,2676089	0,5240182	0,0480463	0,0508551	0,7756401	0,6062661	0,0699834	0,7474763	0,0754798	0,0357851	0,0460672	0,6939045	0,3188224	0,4135933	0,7022978	0,1206921	0,3584508	0,7025324	0,3617214	0,0876404	0,5792660	0,4838914	0,0437086	0,2896747	0,6388739	0,5353404	0,5855383	0,6212167	0,3860845	0,1086320	0,4585483	0,4765541	0,0508883	0,0365843	0,0010444	0,0098754	0,0333210	0,0895135	0,6143654	0,3853280	0,4727815	0,3740369	0,0000556	0,0848222	0,0262907	0,5910462	0,1074172	0,4676791	0,5657434	0,6336514	0,4877710	0,0325115	0,0009184	0,0230736	0,0059112	0,0149874	0,0646432	0,7439496	0,0235161	0,0498032	0,2003141	0,1312110	0,0182111	0,0634353
1000	0,2476546	0,5883818	0,0393006	0,0262615	0,7621772	0,7270256	0,0902339	0,5951621	0,0457139	0,1073430	0,0573671	0,5983404	0,2757464	0,4250716	0,6384177	0,1022354	0,3486062	0,7810435	0,4153581	0,0930974	0,5574836	0,4651149	0,0136690	0,2325327	0,6705633	0,6411485	0,4956963	0,7012311	0,3444536	0,1026234	0,4624990	0,3746118	0,0934686	0,0729444	0,0051790	0,0026259	0,0338222	0,0952845	0,6147176	0,3122380	0,5869487	0,3088007	0,0074719	0,0461153	0,0253919	0,6354742	0,1053990	0,5948227	0,7011248	0,6568538	0,6574993	0,0303724	0,0045492	0,0342270	0,0089092	0,0108979	0,0522293	0,6090918	0,0435991	0,0794592	0,1985685	0,0680066	0,0334854	0,0369808
1020	0,2990228	0,6747717	0,0388989	0,0199900	0,7647418	0,6305223	0,0989602	0,7089091	0,0685209	0,0210248	0,0412118	0,7206572	0,3404032	0,4871157	0,6938502	0,1526270	0,3744448	0,5841115	0,3477942	0,1096281	0,6103444	0,4366503	0,0128560	0,3217428	0,7413109	0,6664493	0,5636565	0,6082162	0,3424561	0,0877290	0,4314851	0,3931943	0,0449365	0,0248117	0,0060676	0,0024863	0,0328698	0,1476601	0,4751147	0,3704368	0,6025197	0,4302750	0,0027681	0,0366058	0,0320286	0,5864946	0,1295658	0,6021193	0,7677686	0,5569237	0,5243352	0,0256253	0,0104330	0,0559926	0,0093957	0,0124572	0,0386078	0,7012829	0,0194242	0,0523273	0,1329691	0,0759073	0,0243366	0,0229025
1040	0,2367334	0,8372893	0,0172409	0,0477583	0,7960646	0,7008914	0,1072249	0,7763533	0,0462209	0,0398803	0,0516316	0,6152155	0,3099037	0,4711486	0,6789225	0,0944709	0,3490745	0,5416989	0,5030020	0,0667705	0,4978941	0,5270742	0,0192353	0,2765853	0,7732690	0,6945058	0,4669448	0,5037411	0,4062451	0,0933769	0,4785778	0,4345774	0,0429919	0,0754100	0,0088256	0,0044937	0,0252978	0,1179399	0,5937342	0,3540815	0,5567593	0,3197631	0,0049273	0,0820738	0,0354643	0,6120264	0,1144442	0,5984717	0,6560587	0,6331664	0,5233213	0,0192336	0,0146439	0,0528532	0,0100247	0,0134968	0,0355616	0,6370469	0,0178562	0,0727058	0,1910859	0,0746954	0,0188468	0,0450878
1060	0,2493289	0,8381946	0,0289857	0,0163987	0,6941186	0,6455021	0,0993921	0,6495285	0,0388211	0,0153461	0,0788535	0,5719394	0,2272033	0,4810691	0,6275388	0,1197545	0,2768299	0,7165150	0,3329215	0,1049793	0,5198735	0,4907886	0,0265180	0,2182335	0,6930575	0,5967699	0,5127391	0,5099665	0,4511446	0,0779168	0,4412087	0,4390255	0,0714799	0,0478933	0,0229391	0,0114810	0,0587797	0,1119512	0,5060668	0,4543415	0,4925769	0,3155435	0,0021367	0,0763124	0,0313150	0,5843025	0,0918269	0,5020697	0,6068374	0,4958932	0,4533864	0,0225800	0,0053983	0,0282222	0,0112860	0,0232051	0,0304044	0,6168355	0,0287540	0,0906632	0,1425560	0,0703023	0,0311484	0,0408070
1080	0,2610334	0,6965485	0,0768884	0,0258277	0,7642255	0,6072659	0,0877266	0,6456142	0,0259582	0,0252524	0,1067862	0,6118063	0,3308732	0,5584899	0,7431680	0,1233484	0,3232640	0,6665450	0,4080453	0,1161086	0,4832836	0,4476678	0,0200016	0,2136609	0,6933833	0,6042355	0,4629842	0,5585682	0,4851043	0,0825812	0,3594070	0,5336263	0,0464272	0,0238587	0,0246237	0,0024674	0,0665527	0,1198011	0,5354841	0,3819690	0,5614061	0,2921455	0,0007212	0,0338220	0,0296929	0,7059672	0,0871320	0,5298229	0,6617673	0,7498619	0,5966739	0,0209730	0,0117243	0,0275968	0,0171834	0,0156251	0,0327150	0,5670220	0,0111906	0,0946291	0,1366110	0,0639427	0,0292751	0,0569423
1100	0,2077151	0,6915013	0,0512746	0,0335214	0,6723453	0,6110457	0,0980461	0,7697043	0,0634415	0,0448652	0,0542358	0,6699321	0,3385264	0,5469008	0,6208807	0,0892071	0,2619416	0,6250440	0,4069756	0,1029712	0,5901397	0,5506993	0,0132145	0,3062598	0,6019280	0,6723163	0,4611843	0,5438155	0,3562870	0,0685981	0,3577785	0,3525848	0,0183037	0,0375150	0,0291894	0,0047346	0,0656918	0,1125444	0,4924734	0,2742134	0,5461776	0,2840713	0,0003155	0,0293206	0,0462032	0,8105151	0,1123893	0,6153741	0,7143027	0,6924465	0,6243756	0,0114144	0,0076811	0,0399046	0,0076796	0,0067259	0,0645457	0,6912820	0,0170848	0,0846361	0,0961542	0,0687585	0,0199984	0,0543799
