"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
580	0,1048974	0,7074926	0,2402336	0,2931130	0,8144695	0,4487105	0,2914895	0,3537001	0,5567958	0,4837248	0,6424299	0,6506964	0,6735112	0,0166254	0,6625017	0,7005261	0,7580340	0,1567085	0,5489781	0,4520988	0,6532955	0,6003833	0,3689690	0,1613349	0,0276254	0,5520963	0,6054585	0,0280962	0,5870699	0,6088740	0,6558906	0,5240709	0,5621770	0,5962930	0,5865117	0,5941130	0,3062288	0,1279049	0,5772802	0,1974001	0,5441884	0,5810773	0,5242725	0,3011027	0,7279528	0,6553325	0,6180080	0,7682911	0,3750827	0,4355190	0,1642563	0,1730398	0,2799487	0,7733234	0,4081870	0,5619619	0,5702881	0,3710791	0,6794273	0,3676588	0,2038929	0,3276417	0,6658066	0,5582215
600	0,1743476	0,6325333	0,2761561	0,3765446	0,5306608	0,5015614	0,2818886	0,3321140	0,4722220	0,5350789	0,6319912	0,7531169	0,6712995	0,0227247	0,6050099	0,7777101	0,8799300	0,1878463	0,4357436	0,4956287	0,5849247	0,4959272	0,3236832	0,2731801	0,0389949	0,3867058	0,4719862	0,0186807	0,5563876	0,4190823	0,6202209	0,5015021	0,4672604	0,5753847	0,6076205	0,6909656	0,2263653	0,1651710	0,7673194	0,2441414	0,4809250	0,4939207	0,5522082	0,3245841	0,6803522	0,5738537	0,6511537	0,7189526	0,3502133	0,5585267	0,1458463	0,2834122	0,2339662	0,4689796	0,5005651	0,6036317	0,5305567	0,4158423	0,6555883	0,4589929	0,1341440	0,3214281	0,7581151	0,5795713
620	0,1626028	0,7230339	0,2647856	0,3625753	0,7208679	0,4316271	0,3149409	0,3738082	0,5408967	0,5623053	0,6500035	0,7746195	0,7398414	0,0251176	0,6290180	0,7673075	0,7663615	0,1451435	0,4549568	0,5195872	0,6806753	0,5210621	0,3111098	0,1716285	0,0193144	0,4391252	0,4906268	0,0430574	0,4880609	0,4549351	0,6635364	0,2864735	0,5056429	0,6063991	0,5753008	0,6803851	0,2696331	0,1385740	0,6108600	0,1389193	0,4789193	0,5396260	0,4602367	0,2482584	0,6046702	0,5401166	0,8619686	0,7361668	0,3331087	0,5176478	0,1741934	0,2143641	0,2044707	0,6551760	0,4242535	0,6016926	0,4675153	0,4667728	0,7043457	0,4213540	0,1808530	0,2410348	0,7135522	0,6804300
640	0,1766696	0,6085139	0,4118066	0,2904704	0,6660834	0,4520446	0,2175032	0,3082891	0,5207808	0,5078073	0,5505613	0,7248952	0,6567484	0,0506976	0,7838924	0,7381829	0,7916587	0,2058145	0,5138847	0,3593033	0,7152319	0,5057219	0,3888841	0,2012215	0,0277869	0,3372737	0,5311429	0,0202048	0,5130424	0,5468005	0,7862954	0,3714402	0,5550105	0,5575060	0,5845689	0,6707130	0,3611438	0,1285908	0,6455490	0,1082960	0,4638227	0,6022447	0,5296941	0,2724647	0,6905400	0,6220886	0,7860834	0,7136432	0,3132430	0,4701863	0,1430997	0,2320216	0,2389214	0,5647879	0,3974001	0,4656551	0,4594319	0,4155274	0,6430448	0,3529861	0,0909223	0,4436725	0,9697768	0,6591386
660	0,1948703	0,6631152	0,3158153	0,2230635	0,6998015	0,4993295	0,2672908	0,2881483	0,3408371	0,4924365	0,6127642	0,7654337	0,6206009	0,0449731	0,6367245	0,7522987	0,6880890	0,1226195	0,4915182	0,4209157	0,7207399	0,6126765	0,2835764	0,1804868	0,0327136	0,4257460	0,4822886	0,0391958	0,5642030	0,4446994	0,6051312	0,3852403	0,5443921	0,6779245	0,6045495	0,7211630	0,3004354	0,1186733	0,8017539	0,1897572	0,4740916	0,5716110	0,6451216	0,2783324	0,6627308	0,6468923	0,7809423	0,7127997	0,3030286	0,4720830	0,1996123	0,2793865	0,2533135	0,5955925	0,4338421	0,4012545	0,4950787	0,4887117	0,7263405	0,3989448	0,1500793	0,3955573	0,7533327	0,6194394
680	0,3174476	0,7449350	0,2712478	0,3273199	0,7540527	0,5816810	0,3620573	0,3105728	0,4676747	0,5470813	0,6953597	0,7362541	0,6289666	0,0161558	0,6855993	0,6795955	0,8428323	0,1715977	0,4333960	0,3552876	0,6859537	0,5009531	0,3712708	0,1703131	0,0208652	0,3427187	0,5214292	0,0496625	0,4518669	0,5296392	0,7151385	0,3452022	0,6047302	0,6156763	0,7275054	0,6114601	0,2487411	0,1480563	0,6916873	0,1733706	0,4262070	0,6403468	0,4257435	0,2334364	0,6566442	0,6032703	0,7013295	0,7067461	0,3235166	0,4664146	0,1552574	0,2559038	0,2586255	0,6361345	0,3654030	0,2622089	0,4972038	0,4713466	0,6190598	0,4845131	0,1107864	0,3462142	0,7326606	0,5167927
700	0,2046157	0,6853243	0,3264904	0,2386031	0,6049660	0,4343905	0,2670480	0,2905233	0,4088977	0,4824312	0,6079306	0,8412294	0,8563914	0,0178083	0,6875496	0,6478589	0,7772972	0,1477648	0,4563612	0,5077078	0,7516422	0,4916938	0,3760486	0,1963364	0,0489045	0,2696796	0,4294601	0,0410542	0,4244779	0,6093005	0,7440158	0,3206725	0,5190120	0,7028325	0,6400970	0,7895451	0,2367132	0,1197353	0,6782302	0,1714978	0,4146666	0,7148822	0,5857918	0,3385303	0,7873022	0,6326214	0,8502337	0,5872329	0,3391990	0,4537051	0,1719339	0,2192544	0,2145152	0,6588188	0,4116900	0,2341146	0,4380564	0,4308273	0,6525890	0,3555688	0,1522759	0,3482764	0,6728125	0,6114174
720	0,2545189	0,6527883	0,2499640	0,2800399	0,6316267	0,4254571	0,2584300	0,2767245	0,4284201	0,6115028	0,6139154	0,8165813	0,7136778	0,0271635	0,6789317	0,6873548	0,8385928	0,2505397	0,4483215	0,3882717	0,7854406	0,4297672	0,4256726	0,1711916	0,0203445	0,3602458	0,4566152	0,0498848	0,5084059	0,4546271	0,5951702	0,2861109	0,5363368	0,7791130	0,7262388	0,6664475	0,2803498	0,1976632	0,6823480	0,1200041	0,4480210	0,5190396	0,4720147	0,3722125	0,6464230	0,5668390	0,5805528	0,6793264	0,2977476	0,4755551	0,1447236	0,1995158	0,2475881	0,5596095	0,4597898	0,2311890	0,4986171	0,3647255	0,6375326	0,3982035	0,1383691	0,3212713	0,7648781	0,5206262
740	0,2464585	0,6322980	0,2759206	0,2621438	0,5505808	0,4363810	0,2885013	0,2360744	0,4863915	0,5946880	0,7299837	0,7580983	0,7389996	0,0182564	0,6048888	0,7491353	0,9000345	0,1461861	0,4045283	0,3536796	0,7497175	0,5005303	0,3790409	0,1322799	0,0403715	0,3238549	0,4212418	0,0479914	0,5208859	0,5575687	0,6023870	0,3181926	0,5995348	0,6463634	0,5086790	0,5873775	0,2509264	0,2196085	0,5980532	0,1801551	0,3789462	0,5416684	0,5221453	0,2767777	0,6931520	0,5971805	0,7578889	0,7042821	0,3461819	0,5504083	0,1675713	0,2198597	0,2143164	0,6207229	0,5218550	0,2611707	0,4266300	0,4203622	0,6225341	0,3440876	0,1311085	0,2999731	0,7999547	0,4985113
760	0,2177205	0,7805282	0,2300935	0,2682686	0,5626328	0,4157555	0,3405916	0,2545330	0,5179698	0,4779508	0,6263834	0,7997030	0,7561476	0,0226935	0,7088361	0,6851254	0,6402993	0,1700843	0,4125511	0,2968197	0,5716905	0,5643230	0,3628322	0,2016663	0,0231948	0,2506490	0,5491914	0,0260526	0,5550278	0,5947993	0,5791915	0,3646411	0,5531804	0,5739125	0,5807913	0,6399125	0,3605979	0,1414833	0,6374727	0,1736700	0,3957649	0,5851245	0,5405498	0,3127461	0,6149085	0,6433835	0,7564981	0,6899770	0,2601892	0,5455787	0,1396779	0,2567604	0,2433138	0,5576179	0,4659012	0,1888043	0,3892709	0,3135407	0,6826295	0,3101296	0,1433427	0,2784854	0,6919911	0,5912823
780	0,2862289	0,7175172	0,2983960	0,2516948	0,7085590	0,4936250	0,2751098	0,3137571	0,3884634	0,4848210	0,7643977	0,6446329	0,6916028	0,0150718	0,6282721	0,7444361	0,8056242	0,2317742	0,5388788	0,5451933	0,6936750	0,4607443	0,4221127	0,1983339	0,0093258	0,2958003	0,5134584	0,0260369	0,5690513	0,4794912	0,5490373	0,3767721	0,5674703	0,7659216	0,6159104	0,5808547	0,3729427	0,1088425	0,6218120	0,1218084	0,3443684	0,5515972	0,5323589	0,2673315	0,6007474	0,5252720	0,7434725	0,6176250	0,4052381	0,6638066	0,1170120	0,1619781	0,1892712	0,6873324	0,4171704	0,1671713	0,4433371	0,4115066	0,5009828	0,3819349	0,1728926	0,1998350	0,6640527	0,6347230
800	0,3070168	0,7271347	0,2537587	0,2594274	0,6033364	0,4391011	0,2581500	0,2841487	0,4091404	0,3936081	0,7267715	0,6788522	0,8787870	0,0280671	0,5974722	0,7009411	0,6819956	0,1914393	0,4614641	0,3680124	0,7328069	0,4495728	0,3443685	0,1955564	0,0282346	0,3446002	0,5359191	0,0510355	0,5034605	0,5821649	0,5825810	0,3481835	0,5852601	0,6913329	0,6867165	0,7227422	0,2984851	0,1299646	0,5920068	0,1656821	0,2936268	0,6427021	0,4825840	0,2541210	0,7550516	0,6293670	0,7770458	0,7222004	0,3528128	0,5935453	0,1663082	0,2752356	0,1548271	0,5911255	0,4406438	0,1558925	0,3575347	0,4057717	0,5491971	0,3691902	0,1366823	0,2632614	0,7096506	0,6187239
820	0,2583195	0,7654509	0,3160470	0,3355271	0,7247792	0,4649777	0,2563777	0,2516327	0,5519787	0,3862522	0,6747577	0,6959511	0,6756538	0,0115412	0,6010497	0,6154668	0,7600774	0,1765096	0,4803476	0,5066974	0,7950899	0,4907993	0,4374485	0,2108571	0,0207120	0,2784732	0,4767672	0,0407202	0,4948382	0,5306200	0,6655397	0,4176789	0,4903718	0,5433604	0,5598270	0,8023559	0,2988400	0,1293944	0,6418041	0,1600802	0,4025301	0,4950062	0,4141007	0,2898428	0,5691017	0,7508139	0,6755951	0,6487817	0,3944294	0,4487643	0,0782653	0,1780781	0,2206997	0,6651288	0,4438792	0,1180979	0,3408374	0,3880025	0,6419719	0,3114957	0,1660492	0,3772822	0,6927122	0,6862283
840	0,2751954	0,7782680	0,2549876	0,2756379	0,6884734	0,6065731	0,3319615	0,2525282	0,5723554	0,4273027	0,6165010	0,7533562	0,7548461	0,0333922	0,5858728	0,7757497	0,7600706	0,1624463	0,4654175	0,4044853	0,5992080	0,5159139	0,3939454	0,2448341	0,0177211	0,3347118	0,5339818	0,0393949	0,5253702	0,6496224	0,6297923	0,3967429	0,5137313	0,6150422	0,6243969	0,5821226	0,2562750	0,1077640	0,6228354	0,1153793	0,4122266	0,5942251	0,4907230	0,2649646	0,6948267	0,6113753	0,7590461	0,6857590	0,3805774	0,4056250	0,1538379	0,1952331	0,1642301	0,6130135	0,3463899	0,2191565	0,3563661	0,3559486	0,7307510	0,3656352	0,1500641	0,3313844	0,7551460	0,6392805
860	0,2218058	0,7372200	0,2370601	0,2548456	0,7078404	0,4304048	0,3048309	0,3269061	0,4266648	0,4088216	0,6462413	0,8012421	0,7573251	0,0304110	0,7235121	0,6553030	0,7574909	0,1965361	0,5303410	0,4304214	0,6928134	0,5843534	0,3704209	0,2275909	0,0330614	0,3873616	0,4514032	0,0380900	0,4426136	0,4199001	0,6044515	0,3416028	0,5087272	0,6846709	0,6697465	0,6340242	0,3364225	0,1453731	0,6069549	0,1142999	0,4268386	0,5293780	0,4332718	0,2735886	0,7100903	0,6733098	0,7367085	0,6144962	0,4244525	0,6603138	0,1130993	0,2180018	0,2745822	0,6641910	0,3894363	0,1949613	0,4476611	0,4264823	0,5623944	0,2795982	0,1640938	0,2953935	0,7103393	0,5943052
880	0,2678257	0,7209252	0,2804772	0,1899046	0,6851902	0,5771160	0,2952438	0,2692751	0,3425154	0,4488315	0,5753303	0,7507242	0,7114911	0,0188571	0,7292662	0,6894310	0,7442449	0,1360204	0,5560265	0,4302744	0,7346436	0,4991013	0,3587686	0,2346261	0,0234886	0,3672948	0,4310084	0,0298747	0,4807272	0,6600543	0,6415085	0,2772010	0,5116658	0,5744256	0,6308516	0,7574305	0,3392012	0,1018725	0,7011357	0,2213612	0,3530938	0,6133002	0,3042173	0,3078946	0,6425027	0,6204674	0,7581048	0,6505035	0,4116479	0,4608412	0,1074348	0,2858690	0,2584947	0,5764133	0,3829617	0,1161958	0,3741736	0,3775097	0,6184764	0,3273245	0,1620179	0,2534653	0,6219529	0,7496252
900	0,3143872	0,7609676	0,2658165	0,2678673	0,7611885	0,4683339	0,2524266	0,3569231	0,4171821	0,4801325	0,5652920	0,7583014	0,7558293	0,0215684	0,6613500	0,6400659	0,7463606	0,1451709	0,6235476	0,4101333	0,7273102	0,5521498	0,2980342	0,1792505	0,0183075	0,2855601	0,4853727	0,0357567	0,5081153	0,4336338	0,7576110	0,2771495	0,4873665	0,6204337	0,6582290	0,6712443	0,3741881	0,1135704	0,6629149	0,1239866	0,4116092	0,6230533	0,4263474	0,3056803	0,6438085	0,6428230	0,7137139	0,6311474	0,4070856	0,4874222	0,1168000	0,2471705	0,2986184	0,6747327	0,4448476	0,0928718	0,3975095	0,3758855	0,5816772	0,3135928	0,1882761	0,2364881	0,7219210	0,5635826
920	0,2437103	0,6912115	0,3372639	0,2644561	0,8254322	0,3750211	0,3287300	0,2959966	0,4403050	0,5347851	0,7324092	0,6566434	0,7299658	0,0319084	0,7169417	0,6235363	0,7540101	0,2027527	0,4601067	0,4682847	0,6798873	0,4800910	0,3310230	0,2143403	0,0157904	0,2297067	0,4274434	0,0590390	0,5428164	0,5605315	0,6465333	0,3216351	0,5243664	0,6546322	0,6190487	0,6429052	0,4119476	0,1207341	0,7017296	0,2160408	0,4372025	0,6498635	0,5436688	0,4123273	0,7183274	0,5848086	0,7761888	0,6574266	0,4012650	0,4285311	0,1400618	0,2932625	0,2631462	0,5870886	0,4950707	0,1763593	0,4178777	0,3961869	0,5772708	0,3328998	0,1392293	0,3244964	0,6971495	0,6196220
940	0,2380311	0,6426606	0,2075000	0,2893681	0,5948781	0,3866481	0,2445242	0,3461903	0,3344672	0,4863225	0,6104429	0,5954677	0,8006893	0,0160887	0,5857727	0,6234712	0,7529551	0,1664319	0,5337860	0,4208781	0,5701720	0,5728387	0,3870889	0,2071331	0,0100155	0,3406725	0,5141159	0,0264423	0,6066035	0,5430251	0,6010858	0,2998888	0,5371603	0,6701438	0,6718389	0,7183142	0,3662252	0,1260493	0,7627862	0,1273554	0,3274169	0,6340427	0,5347546	0,3778163	0,5833525	0,6073985	0,7338776	0,7123025	0,4653173	0,5250961	0,1074805	0,1995715	0,1932271	0,7283077	0,4104426	0,0756657	0,5012359	0,4783121	0,5509031	0,4407349	0,1738793	0,3619996	0,6631308	0,5729719
960	0,2535150	0,6766966	0,3302571	0,2660478	0,7466252	0,4858970	0,2173374	0,3274770	0,3992945	0,4640578	0,6539436	0,7772764	0,6644134	0,0286609	0,6938333	0,6203621	0,7881608	0,1753670	0,5285595	0,3980464	0,6479607	0,5004428	0,3593705	0,2132305	0,0159241	0,2249385	0,4873314	0,0369345	0,5292443	0,5362232	0,6792046	0,2747016	0,4744554	0,4919508	0,5784213	0,5686520	0,2686686	0,1198406	0,6200549	0,1136535	0,4651812	0,5636175	0,5232599	0,2692370	0,7773254	0,5489387	0,6561602	0,6718443	0,3348285	0,5488413	0,1420625	0,2230944	0,2057240	0,6554734	0,4719373	0,1432495	0,4243634	0,4329511	0,5010937	0,4576308	0,1361880	0,3631500	0,6731012	0,5927962
980	0,2362114	0,6595311	0,3003403	0,3211975	0,8560922	0,4444571	0,2255153	0,2970045	0,4099515	0,4741031	0,6498302	0,6302366	0,7851522	0,0581887	0,5557364	0,7522440	0,6451363	0,1146134	0,4352027	0,3688537	0,6487592	0,4921846	0,3513003	0,1438734	0,0278272	0,2844136	0,4915321	0,0692741	0,5814108	0,5712435	0,7188738	0,2501179	0,5473247	0,5706442	0,6682115	0,7496477	0,2087577	0,1654595	0,6376471	0,1318537	0,4176708	0,4874553	0,5010601	0,3747323	0,6660189	0,5813626	0,7745094	0,5778273	0,4212441	0,4300038	0,0753106	0,1910771	0,2254273	0,6558287	0,3705692	0,1596069	0,4384126	0,4326723	0,7101157	0,4242391	0,0989963	0,2934501	0,7269269	0,7060416
1000	0,2105319	0,6367877	0,3019597	0,3757598	0,6359483	0,4545557	0,2716604	0,3187023	0,4242381	0,5034543	0,7736560	0,6955962	0,7904226	0,0387591	0,5929155	0,6233923	0,6929138	0,2171991	0,4976715	0,4675265	0,6359138	0,5177388	0,3643343	0,1890814	0,0140431	0,2602549	0,5698762	0,0424680	0,5244913	0,5236607	0,5569559	0,2223424	0,4676500	0,4942957	0,6458641	0,5660252	0,2564635	0,1222751	0,6582565	0,1078302	0,4825269	0,5984607	0,4659456	0,2403549	0,8984519	0,6058977	0,6474802	0,7875792	0,2977656	0,4119319	0,1486251	0,3044815	0,3608501	0,6391511	0,3901155	0,1661039	0,5468649	0,3396730	0,5910086	0,3833365	0,1245279	0,3263220	0,6786953	0,6746449
1020	0,1871651	0,5694491	0,3245174	0,2673225	0,6640373	0,4233817	0,2336480	0,3120841	0,4507578	0,4977694	0,6092159	0,8137190	0,7253933	0,0272066	0,6291963	0,6527491	0,5997673	0,1506857	0,4543796	0,5340496	0,6280210	0,5528709	0,4391352	0,2394557	0,0307155	0,2803868	0,4741184	0,0579598	0,5234280	0,5057153	0,6840146	0,3552357	0,5871290	0,6749525	0,5675432	0,7570445	0,2789764	0,1787064	0,5538839	0,1225503	0,4649205	0,5462300	0,4625479	0,2295565	0,7827674	0,4724652	0,7524637	0,5305014	0,3798909	0,3201908	0,1358169	0,1561804	0,2577733	0,6286967	0,4231968	0,1519491	0,4182139	0,4739038	0,5451912	0,5083414	0,1248098	0,2799961	0,6543668	0,5971412
1040	0,2638686	0,5771632	0,3163975	0,2841461	0,6316963	0,4709662	0,2900569	0,2501816	0,4856928	0,6118795	0,7072863	0,7180797	0,7333687	0,0254950	0,6573639	0,8741479	0,6797691	0,1883987	0,4151520	0,5248127	0,7130642	0,5887473	0,3864553	0,2162727	0,0221996	0,4240353	0,4786781	0,0406961	0,5181138	0,5759241	0,7041469	0,3103357	0,5846730	0,6338513	0,6695491	0,7274038	0,2564868	0,1268694	0,7154390	0,1494083	0,4819016	0,4967587	0,5127650	0,3299530	0,6900538	0,6499116	0,6849614	0,7027287	0,3795895	0,4333445	0,0882073	0,2113248	0,2986363	0,6089924	0,3508072	0,1673267	0,4386303	0,4502933	0,5956868	0,3854868	0,1686243	0,2633564	0,6596442	0,6680759
1060	0,2236618	0,6921378	0,3029173	0,2652700	0,7006981	0,5406512	0,2334423	0,2365195	0,5767612	0,5258207	0,6154659	0,5773041	0,6742143	0,0156429	0,6317315	0,6171425	0,7138554	0,1380185	0,4897422	0,4423837	0,5488787	0,6139672	0,3352017	0,1926502	0,0176249	0,2616979	0,4631451	0,0310334	0,5904479	0,5296692	0,5540800	0,2800629	0,5662610	0,5778840	0,6136436	0,6121143	0,3060713	0,1401843	0,6372880	0,1227471	0,3443855	0,5745927	0,4356616	0,2098202	0,7008397	0,5485529	0,8067506	0,7065526	0,3189545	0,3467337	0,1216418	0,2555270	0,3064301	0,6828173	0,5151681	0,1097206	0,4924273	0,3968858	0,5220847	0,2974135	0,1438827	0,2755262	0,7415282	0,6517245
1080	0,2652481	0,5904699	0,2245889	0,3059664	0,6475309	0,5800912	0,2899912	0,2385533	0,3621629	0,5358850	0,7513621	0,5747972	0,6088780	0,0327366	0,5076956	0,5657786	0,6838448	0,1739286	0,5309194	0,3826649	0,7074732	0,4423852	0,3188620	0,1468509	0,0191964	0,3899433	0,4563560	0,0844702	0,5595066	0,6209330	0,6463393	0,3872753	0,4959728	0,6507312	0,5447103	0,5310558	0,3102414	0,1350377	0,6812874	0,1183463	0,3100361	0,5694962	0,4321729	0,2454667	0,6750296	0,6712746	0,7831370	0,7253362	0,3073796	0,4462255	0,1362379	0,2461089	0,3072000	0,5950076	0,5463564	0,1453104	0,3674727	0,3940722	0,5940119	0,3241338	0,1044258	0,2985628	0,6497994	0,6776780
1100	0,2267726	0,5456349	0,3075447	0,3264799	0,6267898	0,4672823	0,3094556	0,2742647	0,3590016	0,4234301	0,7091622	0,6085997	0,7492627	0,0178935	0,6089574	0,6969200	0,7865843	0,1152604	0,4198916	0,3878181	0,7180276	0,5061127	0,3320441	0,2217530	0,0227839	0,3714234	0,4050810	0,0388086	0,5292577	0,5043600	0,6166990	0,3398990	0,5557741	0,5809003	0,5942398	0,5917908	0,2803878	0,1496195	0,6020866	0,1202829	0,3281553	0,6598226	0,3963860	0,2295417	0,5785354	0,5719642	0,8289414	0,6940037	0,2779372	0,4597874	0,1541506	0,2215160	0,2764810	0,5748848	0,4248999	0,1210186	0,3455476	0,3938769	0,4453637	0,3382873	0,1043235	0,3565943	0,8441148	0,6137645

0	0,2894266	0,6052051	0,2560531	0,3254046	0,6933698	0,4630260	0,2703641	0,2698282	0,3349348	0,4828880	0,6682236	0,8660897	0,6621299	0,0170685	0,5867363	0,6573241	0,6294014	0,2218207	0,5321081	0,4420630	0,6014666	0,4509039	0,3596109	0,2510963	0,0259069	0,2434434	0,4904838	0,0283275	0,5556025	0,5824501	0,5848802	0,3115256	0,4970507	0,5087036	0,5855045	0,8683523	0,2582066	0,1650149	0,6125844	0,1230362	0,4449127	0,5324296	0,4834454	0,3447523	0,6876332	0,6034248	0,7251682	0,7360371	0,2613746	0,4093717	0,1607052	0,2413103	0,3267663	0,6197658	0,4912358	0,1312775	0,3984350	0,4301020	0,4915708	0,4392577	0,1003667	0,3639826	0,7381100	0,6075303
20	0,1967192	0,7937961	0,3113855	0,2955302	0,7373739	0,3404711	0,3418610	0,2826144	0,5044341	0,4850692	0,7929521	0,8943547	0,6431249	0,0118307	0,6229089	0,6402667	0,6930613	0,1941788	0,5511271	0,4140686	0,7038491	0,5159541	0,2457448	0,2324059	0,0327550	0,2382967	0,4762650	0,0298462	0,5223299	0,6944420	0,6493396	0,3310081	0,4825509	0,4789834	0,6225503	0,7187669	0,3589740	0,1596380	0,7366969	0,0885994	0,4821217	0,5718574	0,5325746	0,3824649	0,6829527	0,4629104	0,7546133	0,5465100	0,2936633	0,4279433	0,1174984	0,2013098	0,1709651	0,6535686	0,5587683	0,1653099	0,4652771	0,3677439	0,5883283	0,3250060	0,2292907	0,3945928	0,8890016	0,5566094
40	0,2002116	0,6109263	0,2922116	0,3537464	0,7873894	0,2883995	0,3221997	0,2791218	0,4228621	0,5341883	0,7345418	0,6745903	0,7944509	0,0407490	0,6759703	0,6192224	0,7922949	0,1524634	0,5333958	0,2709855	0,6630666	0,4732950	0,1699578	0,1665168	0,0173109	0,2821229	0,4357808	0,0484825	0,5847733	0,6999709	0,6175379	0,3031998	0,6205674	0,4517445	0,5830788	0,6446957	0,2837913	0,2128220	0,6612858	0,0608324	0,4319644	0,6016378	0,5409525	0,3033485	0,7381912	0,5978209	0,6244594	0,3958148	0,3855707	0,5025099	0,0909249	0,2011945	0,1133217	0,6187859	0,5355755	0,1000915	0,5363765	0,3592067	0,6245262	0,4341053	0,4034122	0,5632481	0,6186952	0,5956792
60	0,3005383	0,5993758	0,2536409	0,2954816	0,7429407	0,2949332	0,3453163	0,3658331	0,5402111	0,5364202	0,7096949	0,7141229	0,6116759	0,0122503	0,6225407	0,7045178	0,6663772	0,1223934	0,4601391	0,2474565	0,5947966	0,6500436	0,1779558	0,1815703	0,0158433	0,3275901	0,5986034	0,0360821	0,5459431	0,6538906	0,6267914	0,3435265	0,4883234	0,2882248	0,8118360	0,6643951	0,3005795	0,2027778	0,7485421	0,0324494	0,4218416	0,5497042	0,5072832	0,2756050	0,6662010	0,6709122	0,7286006	0,3725224	0,3378074	0,4484920	0,1615982	0,2391840	0,1209543	0,7770582	0,5075206	0,1031783	0,6019538	0,2199816	0,6341544	0,4005210	0,3932696	0,4470742	0,6189897	0,6810656
80	0,1895049	0,6441512	0,3249725	0,2269111	0,5873784	0,2148790	0,2502229	0,2930200	0,3844767	0,5304655	0,7431709	0,7633150	0,5754831	0,0418709	0,7099623	0,8053411	0,7288016	0,1745666	0,4709560	0,1578120	0,6699967	0,6076946	0,1516185	0,2340104	0,0111013	0,3077610	0,5423922	0,0296374	0,5625104	0,6582428	0,7201878	0,4076249	0,5423841	0,2739672	0,5129261	0,7882161	0,3663275	0,2885939	0,6990303	0,0196118	0,4303053	0,5675371	0,4894294	0,2756162	0,8223512	0,5712138	0,7859396	0,2050659	0,3393472	0,3943134	0,1903046	0,2105533	0,2403248	0,6565897	0,5533833	0,1997334	0,6362903	0,3363926	0,6417889	0,3818589	0,4332985	0,5644787	0,7252913	0,7694494
100	0,2046051	0,6270123	0,3428673	0,2800829	0,7077488	0,2905440	0,2606600	0,3016401	0,3820789	0,5340016	0,7254880	0,8309158	0,8391827	0,0128842	0,8194492	0,7425198	0,5823622	0,1670668	0,4987772	0,2297464	0,7377428	0,6043011	0,1058965	0,1627029	0,0236698	0,3796972	0,5647472	0,0298295	0,5540095	0,4814217	0,6153290	0,3316740	0,5116133	0,2611899	0,6272031	0,6373158	0,2889843	0,2191707	0,6525015	0,0116344	0,3796222	0,6100433	0,5075687	0,2917777	0,8573639	0,5138384	0,6515214	0,2655838	0,3451356	0,4097716	0,1566408	0,2062981	0,1707623	0,6880810	0,5000137	0,1882451	0,5484984	0,2544138	0,6371732	0,4364396	0,3844965	0,5075976	0,6803931	0,5155069
120	0,1982880	0,5781838	0,3384368	0,3631454	0,6333373	0,2101716	0,2812992	0,2533409	0,5519222	0,5342416	0,6151942	0,6357411	0,8085164	0,0112822	0,6650989	0,7283324	0,6675361	0,1273682	0,5121027	0,3129095	0,7375424	0,5290361	0,0813873	0,2180895	0,0200891	0,3730132	0,3945733	0,0774627	0,5170942	0,6318875	0,5059002	0,2847591	0,4920535	0,2304899	0,4954957	0,7043884	0,2866967	0,2102613	0,5737125	0,0095915	0,3723425	0,5590648	0,6238335	0,3105571	0,7432133	0,6721656	0,6796425	0,1877156	0,3429235	0,5421255	0,2038676	0,2736290	0,1110400	0,7518982	0,5605124	0,2204810	0,6774089	0,3532687	0,6215003	0,3647204	0,5422274	0,4591027	0,6677458	0,5914031
140	0,2899508	0,6926869	0,3490103	0,2824684	0,6981376	0,2789673	0,2563889	0,3325715	0,4048588	0,4623775	0,5885238	0,7182726	0,6914361	0,0091875	0,6407943	0,6820266	0,6829658	0,1914990	0,4976301	0,2977941	0,6174289	0,6096515	0,1271635	0,2681905	0,0108486	0,3521490	0,5473650	0,0783772	0,4592087	0,6753599	0,6044497	0,3230988	0,4745488	0,2207312	0,5442194	0,5958830	0,2839798	0,2390432	0,5309606	0,0100765	0,4506854	0,5587886	0,4534994	0,2781444	0,8092504	0,5390663	0,8025909	0,2752658	0,3490493	0,5046742	0,0963752	0,2749208	0,1009862	0,6613164	0,6540016	0,1414191	0,6291182	0,3174528	0,5310597	0,3253764	0,5798109	0,5357013	0,6348596	0,6400280
