"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
600	0,2955885	1,0000000	0,0690084	0,8836655	0,0210753	0,9467356	0,7333838	0,2171477	0,5649591	0,5974466	0,5958506	0,9396541	0,8643588	0,0029003	0,5705831	0,2564689	0,5204205	0,6782265	0,0177186	0,1155472	0,9317143	0,3744141	0,9964099	0,4377717	0,4707616	0,2271410	0,1839943	0,7774094	0,8710912	0,9363081	0,3889087	0,5176453	0,6228672	0,0985452	0,2277922	0,8723460	0,5263509	0,0145385	0,3859308	0,0027017	0,9577661	0,1985110	0,5460648	0,1802855	0,3077955	0,3382851	0,8651337	0,8902554	0,9944353	0,2215763	0,6385303	0,7344516	0,6830842	0,0040875	0,5795003	0,2243214	0,1348635	0,0878005	0,6448888	0,2360954	0,0882875	0,6418006	0,3431250	0,6885242
620	0,2953983	1,0000000	0,0828439	0,8833879	0,0210753	0,9133884	0,7333829	0,2235572	0,5119508	0,5974585	0,5957392	0,9396295	0,8571326	0,0026687	0,5987479	0,2901187	0,4420816	0,7338408	0,0177186	0,1155472	0,9314286	0,3604213	0,9963242	0,4243475	0,4707402	0,2270847	0,1839962	0,7821629	0,8616751	0,9066117	0,3817598	0,5312121	0,6217076	0,0985450	0,2276389	0,8517091	0,4163940	0,0143520	0,4302021	0,0027151	0,9583889	0,1841858	0,5457654	0,3131403	0,2822961	0,3375922	0,8650110	0,8902093	0,9933527	0,2275949	0,6137084	0,7344516	0,7272714	0,0040875	0,4774943	0,2793558	0,1348635	0,0747731	0,5701725	0,2363627	0,0882875	0,6415613	0,3313114	0,7055080
640	0,2948677	1,0000000	0,0938221	0,8832100	0,0210753	0,8795470	0,7333861	0,2298637	0,4633575	0,5974565	0,5958281	0,9396318	0,8479023	0,0023935	0,6065841	0,2957183	0,3695387	0,7855445	0,0177186	0,1155472	0,9305832	0,3475697	0,9961700	0,3990785	0,4707418	0,2270595	0,1839979	0,7825490	0,8438939	0,8761557	0,3689080	0,5350438	0,6193498	0,0985448	0,2273379	0,8327877	0,3213442	0,0140063	0,4716175	0,0027461	0,9595496	0,1624456	0,5450658	0,4387341	0,2532047	0,3359780	0,8647506	0,8902106	0,9914526	0,2373160	0,5832450	0,7344517	0,7702286	0,0040875	0,3817896	0,3207288	0,1348635	0,0664881	0,4960094	0,2365279	0,0882875	0,6414422	0,3106804	0,7201973
660	0,2939393	1,0000000	0,1018697	0,8832030	0,0210753	0,8462743	0,7333978	0,2355945	0,4218123	0,5974283	0,5963091	0,9396883	0,8397623	0,0021314	0,6064900	0,2908303	0,3079482	0,8296466	0,0177186	0,1155472	0,9284001	0,3363528	0,9959372	0,3622554	0,4707896	0,2270928	0,1839993	0,7777982	0,8178393	0,8463537	0,3506327	0,5299283	0,6157169	0,0985445	0,2268562	0,8166079	0,2442941	0,0135071	0,5082126	0,0028007	0,9611568	0,1373379	0,5438516	0,5476261	0,2268224	0,3332880	0,8642888	0,8903064	0,9888948	0,2496300	0,5543539	0,7344517	0,8085555	0,0040875	0,2994629	0,3493933	0,1348634	0,0616390	0,4284261	0,2365154	0,0882875	0,6415449	0,2828807	0,7319002
680	0,2926691	1,0000000	0,1075515	0,8834591	0,0210753	0,8134914	0,7334224	0,2405890	0,3871690	0,5973596	0,5973618	0,9398274	0,8348683	0,0019111	0,6049678	0,2854328	0,2582717	0,8654111	0,0177186	0,1155472	0,9233756	0,3268493	0,9956116	0,3171564	0,4709087	0,2272180	0,1840004	0,7681747	0,7856295	0,8180121	0,3281027	0,5183087	0,6108907	0,0985442	0,2261801	0,8030887	0,1841195	0,0128790	0,5398256	0,0028757	0,9630496	0,1128132	0,5422215	0,6373612	0,2059109	0,3298587	0,8636303	0,8905482	0,9859710	0,2632167	0,5307004	0,7344517	0,8411026	0,0040875	0,2321880	0,3684709	0,1348634	0,0589306	0,3698145	0,2362277	0,0882875	0,6419959	0,2509580	0,7408403
700	0,2911823	1,0000000	0,1115177	0,8840592	0,0210753	0,7806800	0,7334617	0,2448454	0,3582165	0,5972389	0,5990757	0,9400678	0,8337966	0,0017394	0,6039824	0,2824803	0,2195399	0,8934801	0,0177186	0,1155472	0,9134681	0,3190906	0,9951701	0,2687083	0,4711164	0,2274626	0,1840007	0,7545706	0,7505841	0,7917588	0,3029544	0,5029253	0,6050747	0,0985439	0,2253182	0,7917159	0,1383068	0,0121583	0,5669004	0,0029590	0,9650625	0,0914116	0,5404529	0,7089014	0,1906914	0,3263480	0,8628554	0,8909700	0,9829762	0,2769557	0,5129496	0,7344517	0,8678988	0,0040875	0,1790475	0,3809974	0,1348633	0,0574614	0,3205624	0,2355782	0,0882875	0,6429015	0,2180907	0,7475441
720	0,2896195	1,0000000	0,1143123	0,8850467	0,0210753	0,7471516	0,7335147	0,2484329	0,3335274	0,5970616	0,6014213	0,9404108	0,8359750	0,0016110	0,6036171	0,2815943	0,1900596	0,9150225	0,0177186	0,1155472	0,8973604	0,3131039	0,9945825	0,2216949	0,4714156	0,2278386	0,1839996	0,7381999	0,7160705	0,7680823	0,2769302	0,4861591	0,5985466	0,0985436	0,2242987	0,7818833	0,1040594	0,0113877	0,5900130	0,0030350	0,9670600	0,0741675	0,5388779	0,7646425	0,1801743	0,3234318	0,8620877	0,8915766	0,9801363	0,2900636	0,5002745	0,7344517	0,8895209	0,0040875	0,1380715	0,3892971	0,1348633	0,0566797	0,2800411	0,2345190	0,0882875	0,6443131	0,1868197	0,7525609
740	0,2880992	1,0000000	0,1163329	0,8864160	0,0210753	0,7121331	0,7335777	0,2514443	0,3118158	0,5968311	0,6042691	0,9408417	0,8403567	0,0015166	0,6035602	0,2816817	0,1680200	0,9312995	0,0177186	0,1155472	0,8758580	0,3088566	0,9938199	0,1795224	0,4717948	0,2283401	0,1839966	0,7203556	0,6846327	0,7472825	0,2515933	0,4697680	0,5916083	0,0985433	0,2231595	0,7730403	0,0787777	0,0106107	0,6097117	0,0030907	0,9689475	0,0610574	0,5377622	0,8073637	0,1730998	0,3215771	0,8614484	0,8923435	0,9775875	0,3020824	0,4914553	0,7344517	0,9067399	0,0040875	0,1070392	0,3949584	0,1348632	0,0562693	0,2471842	0,2330537	0,0882875	0,6462144	0,1587771	0,7563538
760	0,2867024	1,0000000	0,1178472	0,8881171	0,0210753	0,6747872	0,7336458	0,2539720	0,2920399	0,5965571	0,6074339	0,9413343	0,8458974	0,0014471	0,6035908	0,2819865	0,1517706	0,9434636	0,0177186	0,1155472	0,8516154	0,3062193	0,9928636	0,1438948	0,4722321	0,2289459	0,1839912	0,7022237	0,6576863	0,7294496	0,2281450	0,4548603	0,5845429	0,0985431	0,2219375	0,7647324	0,0602550	0,0098647	0,6264788	0,0031189	0,9706688	0,0515088	0,5372417	0,8397125	0,1683895	0,3209648	0,8610222	0,8932256	0,9753881	0,3128069	0,4853927	0,7344517	0,9203368	0,0040875	0,0838630	0,3989922	0,1348632	0,0560559	0,2208102	0,2312329	0,0882875	0,6485291	0,1347459	0,7592735
780	0,2854719	1,0000000	0,1190256	0,8900696	0,0210753	0,6342277	0,7337142	0,2560983	0,2733895	0,5962536	0,6107200	0,9418584	0,8517789	0,0013950	0,6036215	0,2822051	0,1399220	0,9524854	0,0177186	0,1155472	0,8275975	0,3049704	0,9917105	0,1151206	0,4727013	0,2296248	0,1839831	0,6847652	0,6356536	0,7144888	0,2073532	0,4419937	0,5775851	0,0985429	0,2206592	0,7565895	0,0467242	0,0091777	0,6407316	0,0031185	0,9721980	0,0447722	0,5373234	0,8639890	0,1652601	0,3215287	0,8608450	0,8941691	0,9735412	0,3222026	0,4812480	0,7344517	0,9310167	0,0040875	0,0667455	0,4020092	0,1348631	0,0559457	0,1997890	0,2291402	0,0882875	0,6511420	0,1148691	0,7615688
800	0,2844213	1,0000000	0,1199725	0,8921795	0,0210753	0,5895803	0,7337788	0,2578918	0,2552405	0,5959354	0,6139550	0,9423853	0,8574580	0,0013552	0,6036360	0,2822983	0,1313600	0,9591427	0,0177186	0,1155472	0,8059292	0,3048316	0,9903693	0,0926298	0,4731767	0,2303423	0,1839727	0,6686646	0,6182844	0,7021723	0,1895744	0,4313238	0,5709079	0,0985427	0,2193346	0,7482924	0,0368275	0,0085664	0,6528320	0,0030933	0,9735307	0,0401295	0,5379210	0,8820875	0,1631831	0,3230465	0,8609096	0,8951223	0,9720177	0,3303359	0,4784236	0,7344518	0,9393792	0,0040875	0,0542170	0,4043655	0,1348631	0,0558891	0,1831163	0,2268753	0,0882875	0,6539225	0,0988827	0,7634094
820	0,2835438	1,0000000	0,1207508	0,8943535	0,0210753	0,5401502	0,7338370	0,2594086	0,2371145	0,5956162	0,6170076	0,9428915	0,8626296	0,0013239	0,6036399	0,2823149	0,1252191	0,9640399	0,0177186	0,1155472	0,7876426	0,3055102	0,9888476	0,0754377	0,4736367	0,2310659	0,1839604	0,6543337	0,6049733	0,6921953	0,1748350	0,4227501	0,5646212	0,0985424	0,2179537	0,7395368	0,0295527	0,0080378	0,6630941	0,0030493	0,9746760	0,0369835	0,5389018	0,8955153	0,1618094	0,3252319	0,8611799	0,8960421	0,9707740	0,3373238	0,4765046	0,7344518	0,9459162	0,0040875	0,0451161	0,4062647	0,1348631	0,0558601	0,1699375	0,2245381	0,0882875	0,6567446	0,0863099	0,7649089
840	0,2828221	1,0000000	0,1213987	0,8965095	0,0210753	0,4857531	0,7338876	0,2606941	0,2186625	0,5953065	0,6197927	0,9433605	0,8671627	0,0012986	0,6036397	0,2823037	0,1208422	0,9676367	0,0177186	0,1155472	0,7729286	0,3067336	0,9871350	0,0624625	0,4740655	0,2317683	0,1839467	0,6419510	0,5949935	0,6842239	0,1629333	0,4160339	0,5587810	0,0985419	0,2164858	0,7300046	0,0241633	0,0075914	0,6717906	0,0029933	0,9756503	0,0348765	0,5401239	0,9054440	0,1609067	0,3278032	0,8616059	0,8968976	0,9697635	0,3433007	0,4752046	0,7344518	0,9510226	0,0040875	0,0385468	0,4078244	0,1348631	0,0558453	0,1595447	0,2222172	0,0882875	0,6595012	0,0765991	0,7661437
860	0,2822341	1,0000000	0,1219408	0,8985819	0,0210753	0,4271870	0,7339303	0,2617851	0,1996808	0,5950132	0,6222664	0,9437824	0,8710379	0,0012780	0,6036389	0,2822904	0,1177394	0,9702774	0,0177186	0,1155472	0,7614906	0,3082714	0,9851862	0,0527057	0,4744534	0,2324292	0,1839323	0,6315175	0,5876382	0,6779291	0,1535367	0,4108823	0,5534033	0,0985411	0,2148797	0,7193548	0,0201332	0,0072217	0,6791570	0,0029311	0,9764733	0,0334757	0,5414610	0,9127688	0,1603185	0,3305225	0,8621348	0,8976700	0,9689432	0,3484000	0,4743265	0,7344518	0,9550110	0,0040875	0,0338307	0,4091161	0,1348631	0,0558378	0,1513617	0,2199841	0,0882875	0,6621101	0,0692088	0,7671665
880	0,2817573	1,0000000	0,1223942	0,9005235	0,0210753	0,3665913	0,7339657	0,2627114	0,1801550	0,5947389	0,6244174	0,9441532	0,8742987	0,0012608	0,6036384	0,2822827	0,1155500	0,9722174	0,0177186	0,1155472	0,7528213	0,3099443	0,9829095	0,0453340	0,4747960	0,2330353	0,1839179	0,6229137	0,5822891	0,6730076	0,1462591	0,4070005	0,5484822	0,0985398	0,2130654	0,7072510	0,0170926	0,0069205	0,6853956	0,0028676	0,9771651	0,0325481	0,5428138	0,9181656	0,1599383	0,3332111	0,8627192	0,8983506	0,9682761	0,3527448	0,4737346	0,7344518	0,9581274	0,0040875	0,0304608	0,4101880	0,1348631	0,0558340	0,1449250	0,2178908	0,0882875	0,6645158	0,0636525	0,7680155
900	0,2813712	1,0000000	0,1227725	0,9023041	0,0210753	0,3072464	0,7339946	0,2634980	0,1603123	0,5944822	0,6262572	0,9444730	0,8770171	0,0012464	0,6036382	0,2822801	0,1140113	0,9736448	0,0177186	0,1155472	0,7463734	0,3116231	0,9801678	0,0397012	0,4750927	0,2335796	0,1839040	0,6159498	0,5784399	0,6691929	0,1407147	0,4041201	0,5440062	0,0985377	0,2109600	0,6934487	0,0147844	0,0066781	0,6906790	0,0028062	0,9777449	0,0319343	0,5441124	0,9221399	0,1596943	0,3357490	0,8633203	0,8989391	0,9677320	0,3564439	0,4733363	0,7344518	0,9605638	0,0040875	0,0280627	0,4110757	0,1348631	0,0558320	0,1398649	0,2159704	0,0882875	0,6666869	0,0595171	0,7687201
920	0,2810582	1,0000000	0,1230869	0,9039085	0,0210753	0,2526549	0,7340181	0,2641657	0,1406364	0,5942380	0,6278111	0,9447447	0,8792729	0,0012343	0,6036382	0,2822800	0,1129338	0,9746973	0,0177186	0,1155472	0,7416461	0,3132230	0,9767996	0,0353365	0,4753457	0,2340600	0,1838909	0,6104039	0,5756933	0,6662578	0,1365500	0,4020120	0,5399709	0,0985344	0,2084814	0,6779436	0,0130304	0,0064854	0,6951539	0,0027490	0,9782300	0,0315277	0,5453130	0,9250676	0,1595385	0,3380663	0,8639093	0,8994402	0,9672866	0,3595915	0,4730686	0,7344518	0,9624703	0,0040875	0,0263622	0,4118086	0,1348630	0,0558311	0,1358878	0,2142400	0,0882875	0,6686119	0,0564655	0,7693038
940	0,2808038	1,0000000	0,1233471	0,9053329	0,0210753	0,2054359	0,7340370	0,2647320	0,1217960	0,5939970	0,6291116	0,9449732	0,8811424	0,0012241	0,6036382	0,2822806	0,1121816	0,9754757	0,0177186	0,1155472	0,7382187	0,3146938	0,9726664	0,0319138	0,4755590	0,2344782	0,1838790	0,6060501	0,5737470	0,6640141	0,1334594	0,4004886	0,5363833	0,0985292	0,2055742	0,6611144	0,0117045	0,0063334	0,6989444	0,0026973	0,9786354	0,0312573	0,5463928	0,9272264	0,1594393	0,3401313	0,8644662	0,8998620	0,9669210	0,3622687	0,4728888	0,7344518	0,9639639	0,0040875	0,0251603	0,4124117	0,1348630	0,0558306	0,1327617	0,2127040	0,0882875	0,6702939	0,0542298	0,7697863
960	0,2805961	1,0000000	0,1235618	0,9065821	0,0210753	0,1667555	0,7340524	0,2652119	0,1044875	0,5937457	0,6301929	0,9451636	0,8826926	0,0012156	0,6036382	0,2822811	0,1116579	0,9760535	0,0177186	0,1155472	0,7357560	0,3160114	0,9677193	0,0292126	0,4757373	0,2348380	0,1838683	0,6026751	0,5723756	0,6623088	0,1311898	0,3994010	0,5332569	0,0985213	0,2022438	0,6437344	0,0107138	0,0062145	0,7021555	0,0026514	0,9789743	0,0310767	0,5473444	0,9288209	0,1593763	0,3419385	0,8649791	0,9002140	0,9666202	0,3645444	0,4727682	0,7344518	0,9651355	0,0040875	0,0243131	0,4129067	0,1348630	0,0558303	0,1303036	0,2113573	0,0882875	0,6717463	0,0526022	0,7701842
980	0,2804259	1,0000000	0,1237385	0,9076666	0,0210753	0,1364578	0,7340649	0,2656184	0,0892580	0,5934667	0,6310882	0,9453214	0,8839801	0,0012084	0,6036382	0,2822814	0,1112942	0,9764841	0,0177186	0,1155472	0,7339996	0,3171697	0,9620559	0,0270817	0,4758854	0,2351448	0,1838589	0,6000886	0,5714142	0,6610192	0,1295381	0,3986342	0,5306005	0,0985099	0,1985828	0,6267859	0,0099853	0,0061220	0,7048756	0,0026114	0,9792576	0,0309552	0,5481702	0,9300012	0,1593364	0,3434993	0,8654418	0,9005060	0,9663724	0,3664775	0,4726872	0,7344518	0,9660559	0,0040875	0,0237175	0,4133122	0,1348630	0,0558302	0,1283695	0,2101887	0,0882875	0,6729884	0,0514235	0,7705117
1000	0,2802860	1,0000000	0,1238837	0,9086002	0,0210753	0,1135550	0,7340752	0,2659622	0,0763956	0,5931390	0,6318277	0,9454518	0,8850517	0,0012023	0,6036382	0,2822814	0,1110422	0,9768066	0,0177186	0,1155472	0,7327551	0,3181738	0,9559309	0,0254114	0,4760080	0,2354046	0,1838508	0,5981268	0,5707432	0,6600484	0,1283454	0,3981004	0,5284077	0,0984942	0,1947684	0,6111755	0,0094595	0,0060503	0,7071796	0,0025769	0,9794944	0,0308728	0,5488787	0,9308776	0,1593111	0,3448344	0,8658528	0,9007473	0,9661680	0,3681184	0,4726329	0,7344518	0,9667804	0,0040875	0,0232997	0,4136444	0,1348630	0,0558301	0,1268464	0,2091832	0,0882875	0,6740426	0,0505741	0,7707809
1020	0,2801705	1,0000000	0,1240031	0,9093983	0,0210753	0,0967169	0,7340835	0,2662529	0,0659215	0,5927405	0,6324377	0,9455593	0,8859453	0,0011973	0,6036382	0,2822814	0,1108680	0,9770494	0,0177186	0,1155472	0,7318787	0,3190354	0,9497028	0,0241155	0,4761092	0,2356235	0,1838438	0,5966527	0,5702770	0,6593206	0,1274902	0,3977342	0,5266523	0,0984741	0,1910241	0,5975220	0,0090868	0,0059951	0,7091308	0,0025474	0,9796927	0,0308166	0,5494817	0,9315307	0,1592952	0,3459686	0,8662132	0,9009462	0,9659994	0,3695101	0,4725965	0,7344518	0,9673518	0,0040875	0,0230073	0,4139166	0,1348630	0,0558301	0,1256456	0,2083239	0,0882875	0,6749320	0,0499646	0,7710021
1040	0,2800749	1,0000000	0,1241012	0,9100769	0,0210753	0,0846045	0,7340904	0,2664985	0,0576540	0,5922522	0,6329409	0,9456478	0,8866915	0,0011931	0,6036382	0,2822814	0,1107477	0,9772333	0,0177186	0,1155472	0,7312651	0,3197691	0,9437424	0,0231225	0,4761926	0,2358070	0,1838378	0,5955548	0,5699545	0,6587770	0,1268804	0,3974872	0,5252917	0,0984505	0,1875634	0,5860981	0,0088272	0,0059525	0,7107828	0,0025224	0,9798586	0,0307779	0,5499917	0,9320194	0,1592851	0,3469275	0,8665261	0,9011100	0,9658603	0,3706894	0,4725721	0,7344518	0,9678036	0,0040875	0,0228030	0,4141398	0,1348630	0,0558301	0,1246976	0,2075938	0,0882875	0,6756789	0,0495288	0,7711838
1060	0,2799956	1,0000000	0,1241819	0,9106511	0,0210753	0,0760402	0,7340961	0,2667058	0,0512966	0,5916636	0,6333562	0,9457207	0,8873154	0,0011895	0,6036382	0,2822814	0,1106648	0,9773734	0,0177186	0,1155472	0,7308380	0,3203907	0,9383480	0,0223714	0,4762614	0,2359605	0,1838328	0,5947438	0,5697325	0,6583724	0,1264480	0,3973239	0,5242737	0,0984251	0,1845456	0,5768891	0,0086490	0,0059198	0,7121809	0,0025012	0,9799977	0,0307510	0,5504213	0,9323869	0,1592788	0,3477355	0,8667958	0,9012448	0,9657456	0,3716880	0,4725557	0,7344518	0,9681617	0,0040875	0,0226605	0,4143232	0,1348630	0,0558301	0,1239479	0,2069762	0,0882875	0,6763039	0,0492183	0,7713332
1080	0,2799298	1,0000000	0,1242483	0,9111351	0,0210753	0,0700678	0,7341009	0,2668808	0,0465134	0,5909779	0,6336993	0,9457807	0,8878374	0,0011866	0,6036382	0,2822814	0,1106078	0,9774809	0,0177186	0,1155472	0,7305428	0,3209151	0,9337006	0,0218106	0,4763181	0,2360886	0,1838285	0,5941495	0,5695803	0,6580722	0,1261428	0,3972190	0,5235440	0,0983999	0,1820580	0,5696957	0,0085281	0,0058946	0,7133637	0,0024834	0,9801143	0,0307321	0,5507822	0,9326648	0,1592748	0,3484150	0,8670266	0,9013560	0,9656510	0,3725329	0,4725447	0,7344518	0,9684463	0,0040875	0,0225613	0,4144742	0,1348630	0,0558301	0,1233540	0,2064556	0,0882875	0,6768257	0,0489978	0,7714560
1100	0,2798750	1,0000000	0,1243032	0,9115421	0,0210753	0,0659494	0,7341048	0,2670283	0,0429803	0,5902132	0,6339830	0,9458303	0,8882743	0,0011841	0,6036382	0,2822814	0,1105687	0,9775639	0,0177186	0,1155472	0,7303402	0,3213566	0,9298627	0,0213968	0,4763650	0,2361953	0,1838250	0,5937174	0,5694767	0,6578501	0,1259281	0,3971541	0,5230511	0,0983765	0,1801205	0,5642296	0,0084470	0,0058753	0,7143639	0,0024684	0,9802121	0,0307187	0,5510848	0,9328760	0,1592723	0,3489854	0,8672233	0,9014477	0,9655731	0,3732472	0,4725374	0,7344518	0,9686732	0,0040875	0,0224923	0,4145988	0,1348630	0,0558301	0,1228825	0,2060181	0,0882875	0,6772605	0,0488416	0,7715572

0	0,2796980	1,0000000	0,1244773	0,9128385	0,0210753	0,0573948	0,7341175	0,2675815	0,0345864	0,5840653	0,6348880	0,9459876	0,8897024	0,0011762	0,6036382	0,2822814	0,1104836	0,9777981	0,0177184	0,1155434	0,7298716	0,3228090	0,9181275	0,0203544	0,4765140	0,2365368	0,1838134	0,5926007	0,5692563	0,6572338	0,1254356	0,3970561	0,5239512	0,0982872	0,1784835	0,5523530	0,0082897	0,0058194	0,7182706	0,0024198	0,9805863	0,0306866	0,5520717	0,9334578	0,1592682	0,3508569	0,8678683	0,9017384	0,9653261	0,3759830	0,4725224	0,7344232	0,9693435	0,0040875	0,0223367	0,4149945	0,1348630	0,0558301	0,1214434	0,2046039	0,0882806	0,6786587	0,0484721	0,7718768
20	0,2814490	1,0000000	0,1147091	0,9129390	0,0408475	0,0573948	0,7341146	0,2676117	0,0345839	0,5840062	0,5833411	0,9459835	0,8901675	0,0011446	0,5478460	0,2830728	0,1104836	0,9778062	0,0177184	0,1155440	0,7552844	0,3229460	0,8872715	0,0768251	0,4942691	0,2372551	0,1838174	0,5609491	0,5784564	0,6572322	0,1254354	0,3970484	0,5240640	0,1321371	0,1786374	0,5634424	0,0779727	0,0219988	0,7184891	0,0157348	0,9806066	0,0306873	0,5816061	0,8895944	0,1594589	0,3510342	0,8752555	0,9017334	0,9654087	0,3761478	0,4670365	0,7466174	0,9693800	0,0041330	0,0757444	0,4149731	0,1341288	0,2034919	0,1213785	0,2045067	0,0882816	0,6787255	0,1333350	0,7718829
40	0,2848252	1,0000000	0,0971060	0,9127180	0,0788271	0,0573947	0,7340785	0,2675889	0,0346196	0,5840502	0,5077605	0,9458241	0,8930236	0,0011224	0,4730276	0,2900265	0,1104836	0,9777474	0,0177185	0,1155445	0,8013943	0,3231050	0,8360884	0,1774922	0,5265348	0,2437672	0,1839086	0,4977723	0,5948953	0,6572041	0,1254352	0,3968202	0,5251409	0,1860679	0,1787649	0,5861114	0,2019695	0,0540452	0,7186641	0,0413188	0,9806205	0,0307030	0,6371832	0,7968839	0,1610851	0,3512665	0,8909158	0,9014596	0,9663343	0,3762775	0,4658449	0,7694415	0,9692707	0,0049073	0,1878182	0,4144762	0,1327500	0,4279335	0,1215019	0,2048026	0,0882825	0,6782261	0,2970438	0,7716899
60	0,2882812	1,0000000	0,0803266	0,9118495	0,1175837	0,0573945	0,7339894	0,2674635	0,0347254	0,5842662	0,4466362	0,9453901	0,8989679	0,0011933	0,4257437	0,3057225	0,1104836	0,9775554	0,0177185	0,1155449	0,8457380	0,3234631	0,7915358	0,2719116	0,5574328	0,2600026	0,1843744	0,4306324	0,6103614	0,6571212	0,1254345	0,3962120	0,5278963	0,2311577	0,1788613	0,6111134	0,3185812	0,0879310	0,7187705	0,0674959	0,9806235	0,0307449	0,6928419	0,6919855	0,1645642	0,3518666	0,9088001	0,9007025	0,9686363	0,3763270	0,4796944	0,7920267	0,9688591	0,0085090	0,3136737	0,4131743	0,1313815	0,6129200	0,1220068	0,2058941	0,0882833	0,6766157	0,4644377	0,7711238
80	0,2913507	1,0000000	0,0668900	0,9102138	0,1509270	0,0573938	0,7338598	0,2672194	0,0349075	0,5846563	0,4024367	0,9446906	0,9062079	0,0013790	0,4031987	0,3249272	0,1104836	0,9772095	0,0177185	0,1155453	0,8815686	0,3242421	0,7588925	0,3458943	0,5822523	0,2844975	0,1856417	0,3709821	0,6225255	0,6569725	0,1254329	0,3952511	0,5322105	0,2629565	0,1789084	0,6343582	0,4106580	0,1179914	0,7187666	0,0899786	0,9806119	0,0308121	0,7397219	0,5927794	0,1685683	0,3531840	0,9258969	0,8994687	0,9720759	0,3762205	0,5052520	0,8106894	0,9680756	0,0175435	0,4319134	0,4111463	0,1302478	0,7450175	0,1229719	0,2079317	0,0882839	0,6737583	0,6073246	0,7701674
100	0,2940577	1,0000000	0,0569518	0,9078786	0,1778339	0,0573924	0,7337150	0,2668683	0,0351515	0,5851799	0,3712765	0,9438064	0,9124143	0,0016404	0,3945573	0,3408702	0,1104836	0,9767278	0,0177185	0,1155456	0,9082937	0,3255244	0,7366835	0,3991143	0,6007424	0,3134304	0,1880293	0,3223464	0,6313166	0,6567633	0,1254304	0,3940599	0,5375325	0,2837580	0,1788868	0,6543273	0,4777348	0,1425498	0,7186073	0,1077752	0,9805826	0,0308969	0,7762335	0,5067484	0,1716066	0,3552857	0,9408992	0,8978946	0,9760673	0,3758894	0,5348489	0,8248346	0,9669357	0,0332943	0,5340310	0,4086679	0,1293865	0,8329958	0,1243680	0,2108376	0,0882845	0,6698404	0,7191299	0,7689094
120	0,2965542	1,0000000	0,0499062	0,9049917	0,1992674	0,0573906	0,7335749	0,2664335	0,0354373	0,5857877	0,3492388	0,9428228	0,9159842	0,0019201	0,3920531	0,3506648	0,1104836	0,9761435	0,0177185	0,1155458	0,9273609	0,3271805	0,7220603	0,4355463	0,6140577	0,3431879	0,1915990	0,2846321	0,6373666	0,6565084	0,1254275	0,3927599	0,5433152	0,2968356	0,1787862	0,6707589	0,5244552	0,1616956	0,7182570	0,1212294	0,9805337	0,0309912	0,8034614	0,4358710	0,1731056	0,3578814	0,9534148	0,8961307	0,9800626	0,3752988	0,5626038	0,8350265	0,9654975	0,0551424	0,6181809	0,4060007	0,1287649	0,8891405	0,1261148	0,2144310	0,0882850	0,6651638	0,8022392	0,7674623
140	0,2989478	1,0000000	0,0450227	0,9016999	0,2166295	0,0573884	0,7334480	0,2659381	0,0357475	0,5864390	0,3333696	0,9417992	0,9163734	0,0021763	0,3917181	0,3550923	0,1104836	0,9754881	0,0177185	0,1155460	0,9405980	0,3289266	0,7124898	0,4596991	0,6235287	0,3712686	0,1961877	0,2563231	0,6413962	0,6562244	0,1254246	0,3914319	0,5491989	0,3048708	0,1786079	0,6839648	0,5561115	0,1761887	0,7176975	0,1311157	0,9804644	0,0310896	0,8231782	0,3794221	0,1733063	0,3604692	0,9635097	0,8942858	0,9837001	0,3744505	0,5856771	0,8421307	0,9638246	0,0812734	0,6856124	0,4033115	0,1283310	0,9240859	0,1281255	0,2185242	0,0882854	0,6600064	0,8619626	0,7659174
160	0,3012624	1,0000000	0,0416682	0,8981173	0,2311548	0,0573861	0,7333349	0,2654014	0,0360703	0,5871059	0,3216093	0,9407682	0,9138995	0,0023904	0,3919245	0,3562718	0,1104836	0,9747852	0,0177185	0,1155462	0,9496239	0,3304381	0,7061147	0,4753602	0,6302688	0,3963030	0,2015214	0,2355443	0,6440123	0,6559267	0,1254224	0,3901175	0,5550022	0,3097398	0,1783619	0,6944686	0,5771783	0,1869465	0,7169284	0,1382485	0,9803751	0,0311898	0,8370896	0,3355292	0,1727561	0,3625402	0,9714540	0,8924219	0,9868047	0,3733722	0,6034651	0,8469689	0,9619700	0,1096253	0,7387503	0,4006812	0,1280352	0,9456091	0,1303266	0,2229632	0,0882857	0,6545757	0,9038645	0,7643343
