"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
660	0,2802126	1,0180304	0,0991056	0,7611043	0,0144852	0,8439304	0,8028147	0,2535907	0,3582537	0,6647007	0,4149962	0,8619353	0,6689161	0,0067974	0,6163487	0,2554156	0,1913840	0,8205640	0,0271351	0,1420685	0,9687303	0,3001465	1,0818672	0,3247959	0,4294373	0,1709617	0,1420799	0,7256049	0,7717175	0,7813670	0,3101247	0,5535160	0,7565031	0,0850630	0,2489777	0,8479590	0,1154051	0,0126898	0,5944088	0,0087506	0,9668711	0,3492889	0,4949302	0,7378277	0,2018731	0,2664673	0,8545284	0,8442335	1,0495822	0,2840754	0,4984782	0,7905104	0,6987963	0,0047870	0,1282221	0,3229301	0,1336933	0,0429015	0,3046993	0,3204731	0,1109930	0,5068382	0,2364568	0,7570120
680	0,3131887	1,0666637	0,0979243	0,7884583	0,0252127	0,8531419	0,7215148	0,2356836	0,3231458	0,6658736	0,4808175	0,8995966	0,6604343	0,0048768	0,6277017	0,2758670	0,1931156	0,8424023	0,0219366	0,1560820	0,9089922	0,2906864	1,0129088	0,2825898	0,5045668	0,1772086	0,1383478	0,7202359	0,7980649	0,7064212	0,2875607	0,4983356	0,8048182	0,1184912	0,2240026	0,8092503	0,0623790	0,0163226	0,5936127	0,0148944	0,9217786	0,2356267	0,5368079	0,7578863	0,1623855	0,2816387	0,8507420	0,8843188	1,1069402	0,3135762	0,5030613	0,8050252	0,7151683	0,0049166	0,0853706	0,3303258	0,1387861	0,0392458	0,2732400	0,3421349	0,1235658	0,4719982	0,2134234	0,7330021
700	0,2951291	0,9811395	0,0939570	0,7701015	0,0154985	0,8316967	0,7646085	0,2129966	0,3498304	0,6605399	0,5231987	0,9277063	0,7117661	0,0043687	0,6216119	0,2742400	0,1636171	0,9276164	0,0211318	0,1657173	0,9026640	0,3020530	1,0174962	0,2536553	0,4468560	0,1908294	0,1517894	0,6831094	0,7080810	0,7655502	0,2710512	0,4581088	0,7456591	0,1083930	0,2133883	0,8381289	0,0599687	0,0244714	0,5913553	0,0135361	0,9530880	0,1902911	0,5996418	0,8215697	0,1879237	0,2874417	0,7946716	0,9272272	1,0631650	0,3437771	0,4627092	0,8499308	0,7644727	0,0079846	0,0732298	0,3160546	0,1264174	0,0504489	0,2256736	0,3108960	0,1055130	0,5212170	0,1910372	0,6964188
720	0,2562530	1,0369149	0,1125873	0,7843522	0,0201240	0,7685919	0,8250047	0,2403164	0,3414728	0,6675552	0,5120683	1,0265931	0,7401889	0,0004200	0,5920129	0,3003828	0,1581908	0,9362639	0,0276278	0,1615610	0,8629848	0,2661898	0,9852467	0,1929913	0,4915416	0,1861260	0,1721472	0,7073889	0,7014531	0,6764252	0,2319686	0,4298537	0,7259947	0,0878946	0,2107137	0,8695213	0,0442130	0,0241884	0,6646341	0,0161642	1,0073182	0,1497570	0,5167077	0,8997732	0,1319259	0,2915090	0,8098801	0,8977916	1,0702786	0,3166059	0,4586020	0,7835658	0,7577653	0,0060034	0,0420458	0,3254852	0,1748359	0,0404867	0,2137298	0,3124338	0,0771380	0,5418851	0,1406974	0,7062195
740	0,3301440	0,9760378	0,1191943	0,8137767	0,0318666	0,7067478	0,8074984	0,2796578	0,2780218	0,6330117	0,6729134	0,9909508	0,7554649	0,0014027	0,5637556	0,2972352	0,1528750	0,9581385	0,0257306	0,1302544	0,8364211	0,2487828	0,9155005	0,1632885	0,5030337	0,2106330	0,1671549	0,6876850	0,7165193	0,6705561	0,2354655	0,4592051	0,6067709	0,0872142	0,1990517	0,9107020	0,0400657	0,0171516	0,7213566	0,0149555	0,9505817	0,1004955	0,5118484	0,8724658	0,1739235	0,2566076	0,7789346	0,8493891	1,0061944	0,3765297	0,4645399	0,8026336	0,8722896	0,0046648	0,0386099	0,3676635	0,2022475	0,0331626	0,1837273	0,3082591	0,1232431	0,5968444	0,1114945	0,7196968
760	0,3426679	0,9770672	0,1332209	0,8564243	0,0311879	0,7038259	0,7640394	0,2636968	0,2857488	0,6014866	0,6881130	1,0078122	0,7322285	0,0002970	0,6023750	0,2740127	0,1326862	0,9779463	0,0177360	0,1524809	0,8701717	0,2387753	0,9750738	0,1332993	0,5152405	0,2314122	0,1699462	0,6300922	0,6902634	0,6490999	0,2122521	0,3977150	0,5700220	0,0978710	0,2178376	0,8646709	0,0389775	0,0126181	0,7310900	0,0146082	0,9876377	0,0650972	0,4990986	0,8645843	0,1983543	0,2784644	0,8250790	0,8540186	1,0238057	0,3836658	0,4603371	0,8152470	0,8549388	0,0033464	0,0251355	0,3858074	0,1721861	0,0567480	0,1512996	0,2936241	0,1344196	0,6438220	0,1058092	0,7539116
780	0,3461728	1,0036644	0,1298544	0,8165079	0,0261035	0,6920530	0,7345442	0,2450167	0,2730737	0,5867894	0,6077002	0,9543250	0,8236515	0,0002450	0,5529836	0,2721748	0,1328097	1,0497605	0,0301460	0,1613182	0,8487751	0,2497890	0,9688685	0,1344200	0,4210062	0,2195455	0,1504938	0,6942252	0,6758180	0,6544947	0,1800399	0,3947475	0,6034194	0,0789681	0,2004109	0,8536701	0,0362526	0,0048785	0,7117862	0,0165220	0,9371696	0,0469076	0,5363016	0,8798035	0,1657352	0,2996558	0,8452817	0,8305742	1,0144209	0,3787553	0,4952047	0,8262122	0,8807364	0,0024943	0,0234524	0,3802242	0,1525179	0,0406680	0,1465707	0,2941636	0,1643522	0,6516796	0,0990698	0,8006185
800	0,3283609	0,9713186	0,1197749	0,8409727	0,0126686	0,6509759	0,7007833	0,2523063	0,2566046	0,6308188	0,5836595	0,9002271	0,8424578	0,0010003	0,5428450	0,2665974	0,1322068	1,0687213	0,0268103	0,1466565	0,8463409	0,2700797	1,0227008	0,1020719	0,4050052	0,2200320	0,1887350	0,7272595	0,6513450	0,6868866	0,1822871	0,3875679	0,6214894	0,0922105	0,1788472	0,8213708	0,0336911	0,0013111	0,6555335	0,0094681	0,9219767	0,0569070	0,4982246	0,9070269	0,1352245	0,3113670	0,8755823	0,8320618	0,9555159	0,3360798	0,4815421	0,8748507	0,9057288	0,0002567	0,0176417	0,3800000	0,1426872	0,0747832	0,1645313	0,2963133	0,1334273	0,6672460	0,0815222	0,8166372
820	0,2682357	0,9729366	0,1415060	0,9066924	0,0166645	0,6290219	0,7279751	0,2581695	0,2288513	0,6069310	0,5804626	0,9305784	0,8357223	0,0009051	0,6182505	0,2961225	0,1266830	1,0290458	0,0191381	0,1167706	0,8475081	0,2375118	0,9653324	0,0808152	0,4256749	0,2324375	0,1995689	0,6795421	0,6472277	0,6368808	0,1755309	0,4072988	0,6189002	0,0671278	0,1983264	0,7052729	0,0187535	0,0040740	0,6573224	0,0097968	0,9347362	0,0553044	0,5402646	0,9885687	0,1619044	0,2859082	0,8549309	0,8924465	1,0141824	0,3717934	0,5143566	0,8033437	0,9347236	0,0030110	0,0187651	0,3508801	0,1526461	0,0738416	0,1592587	0,2880146	0,1281051	0,6626532	0,0721793	0,8120585
840	0,2875017	0,9578385	0,1395381	0,8775852	0,0218268	0,5793135	0,7014168	0,2857758	0,1989769	0,6215030	0,5144735	0,9475326	0,8716524	0,0006479	0,6302195	0,3544444	0,1279002	1,0508669	0,0179364	0,1422712	0,8890486	0,2439158	0,9847452	0,0578532	0,4399941	0,2097088	0,1733325	0,6526669	0,6943963	0,6416491	0,1931863	0,3989665	0,6427176	0,0856100	0,1858765	0,6947519	0,0299319	0,0052823	0,6424553	0,0048708	0,9334674	0,0549322	0,5376687	0,8863625	0,1353989	0,3242395	0,8710431	0,8847783	0,9657700	0,4038899	0,5126748	0,7572393	0,9311212	0,0025682	0,0205730	0,3668254	0,1233193	0,0592735	0,1754907	0,3067785	0,1214069	0,6520517	0,0875093	0,7536053
860	0,2739648	0,9875992	0,1291028	0,8567382	0,0175619	0,5637626	0,7433932	0,2657086	0,2038702	0,6152916	0,4698686	0,9809064	0,8789896	0,0007380	0,6629303	0,2633510	0,0937117	0,9909905	0,0195482	0,1297542	0,8405255	0,2786742	1,0281696	0,0446396	0,4634070	0,2190832	0,1883593	0,6284712	0,6481219	0,6675750	0,1913333	0,3510253	0,6441373	0,1288853	0,1647995	0,7285248	0,0274115	0,0062364	0,6073283	0,0030129	0,8752781	0,0583504	0,5287445	0,9656020	0,1291931	0,2861947	0,8879600	0,9113980	0,9627649	0,4385718	0,4800805	0,7175264	0,8996060	0,0117543	0,0247916	0,4016876	0,1311897	0,0698215	0,1708232	0,2950640	0,1083561	0,5624818	0,0669408	0,7324723
880	0,2823464	0,9890256	0,1166608	0,8740612	0,0118777	0,4939691	0,7769587	0,2146724	0,2257032	0,6154341	0,4968868	0,9656133	0,9256410	0,0003939	0,6358771	0,2536910	0,0895931	0,9951466	0,0157134	0,1060638	0,8102693	0,2674887	1,0471615	0,0446041	0,4566845	0,2175206	0,1904529	0,6051027	0,6225741	0,7144866	0,1614388	0,3579996	0,7114482	0,1223042	0,1757873	0,7749523	0,0267336	0,0090487	0,7143630	0,0084785	0,9525048	0,0436001	0,4538443	1,0201820	0,1188029	0,3192310	0,8461946	0,8661964	0,9677098	0,4225229	0,4361925	0,7840198	0,8952439	0,0033096	0,0295183	0,3882169	0,1206913	0,0711016	0,1754751	0,3282933	0,1078623	0,5561972	0,0527413	0,7800508
900	0,3023962	1,0047597	0,1404094	0,8235061	0,0032103	0,4134256	0,7651507	0,2159075	0,2018044	0,5747743	0,5170269	0,9630528	0,8211686	0,0002311	0,5985517	0,2619757	0,0857102	1,0006834	0,0095523	0,1103285	0,7731568	0,2696294	1,0234525	0,0357320	0,4827503	0,2133231	0,2022117	0,5920517	0,6511492	0,6540905	0,1609895	0,3197368	0,6342446	0,1329822	0,1948682	0,7843041	0,0136100	0,0070041	0,6472033	0,0082457	0,9553007	0,0250464	0,5206436	0,9225530	0,1519794	0,3443667	0,8421300	0,8651588	1,0793106	0,3761719	0,4174766	0,7901387	0,8799183	0,0045744	0,0239617	0,3950118	0,1382757	0,0898762	0,1771761	0,3360403	0,1226798	0,5896720	0,0526762	0,7760357
920	0,2972956	1,0478705	0,1557426	0,8183392	0,0119079	0,3590795	0,7585352	0,2213655	0,1856559	0,5433985	0,5167856	0,9735466	0,8090734	0,0016128	0,6018644	0,3053897	0,0812399	1,0250503	0,0090225	0,0991054	0,7275003	0,2789096	0,9830794	0,0298836	0,5135609	0,1970995	0,1840865	0,6033909	0,5765377	0,6268651	0,1221736	0,3517701	0,6200313	0,1097301	0,2212843	0,7455802	0,0146171	0,0081132	0,7203373	0,0094709	0,9116311	0,0214285	0,4946848	0,8714460	0,1595798	0,3259676	0,8405930	0,9012189	1,0613234	0,3651915	0,3853126	0,7271573	0,8751252	0,0065581	0,0242855	0,4124733	0,1279108	0,0595511	0,1677699	0,3304702	0,1278204	0,5735127	0,0468769	0,7912082
940	0,3147708	0,9785086	0,1078629	0,8148402	0,0119245	0,3228699	0,7858801	0,2092498	0,1666705	0,5783335	0,5835032	0,9437443	0,9273894	0,0032586	0,6244527	0,2881797	0,0952836	1,0130171	0,0083202	0,1005403	0,6846320	0,2759482	0,9881644	0,0302358	0,5178498	0,1704461	0,1802767	0,6599503	0,5105732	0,5942836	0,1026694	0,3988433	0,6626651	0,0920280	0,2428257	0,7274052	0,0075597	0,0167529	0,6647316	0,0068837	0,9183971	0,0281141	0,5733978	0,8799835	0,1790895	0,3204184	0,8214861	0,9148498	1,0138629	0,2831719	0,3607182	0,7123812	0,8733987	0,0079223	0,0290743	0,3654692	0,1284856	0,0391915	0,1906626	0,2989757	0,1316201	0,6291840	0,0437303	0,8109244
960	0,3361709	0,9250521	0,1343043	0,8035557	0,0122499	0,2467571	0,7717560	0,2220698	0,1444805	0,5654848	0,6308723	0,9514632	0,8411104	0,0020092	0,6222967	0,2682314	0,0870975	1,0266870	0,0141947	0,1034141	0,6324636	0,2808726	0,9727841	0,0266800	0,4668770	0,1936656	0,1705905	0,6259723	0,5228271	0,6405270	0,1035247	0,3657358	0,5790682	0,1293862	0,2412554	0,6406111	0,0114721	0,0122304	0,6414700	0,0062153	0,8898520	0,0356277	0,5815838	0,9753448	0,1812713	0,3305042	0,8836265	0,9516413	0,9911656	0,2341994	0,4307209	0,7394306	0,9252893	0,0062983	0,0248516	0,3976901	0,1305627	0,0316525	0,1681708	0,2745064	0,1133350	0,6321741	0,0334332	0,7922501
980	0,3091799	0,9504768	0,1395283	0,8920159	0,0208218	0,1978016	0,7819930	0,2136005	0,1433575	0,5822066	0,5280966	1,0620056	0,8738988	0,0005222	0,6146487	0,3094453	0,1092813	1,0415427	0,0175730	0,0907730	0,6363836	0,2655497	0,9798916	0,0183782	0,4790597	0,2133010	0,1657844	0,6379286	0,5442361	0,6873878	0,0885139	0,4168659	0,5798746	0,0756051	0,2394868	0,7002590	0,0098432	0,0121720	0,5878376	0,0045225	0,8460841	0,0363534	0,5778027	0,9753132	0,1698522	0,3109586	0,8117234	0,9683488	1,0429338	0,2694058	0,4429442	0,7142960	0,9197857	0,0024505	0,0311900	0,3981877	0,1311960	0,0223196	0,1535032	0,2796021	0,0868576	0,6424602	0,0219709	0,7898669
1000	0,2665004	1,0495840	0,1563946	0,8753301	0,0144938	0,1493919	0,7431966	0,2402584	0,1332316	0,6537108	0,5940019	0,9705840	1,0074705	0,0031144	0,5917994	0,2859621	0,0951470	1,0172472	0,0197435	0,0989625	0,5848154	0,2503915	0,9487868	0,0131989	0,5003616	0,2284634	0,1840941	0,6257363	0,5949932	0,6664205	0,0987541	0,4149593	0,5354892	0,0935061	0,2132347	0,6454078	0,0089034	0,0101254	0,6041959	0,0031889	0,8891740	0,0299580	0,5764935	1,0205643	0,1638330	0,2888227	0,7661598	0,9111052	1,0732960	0,2181214	0,4612819	0,6656566	0,9692066	0,0048840	0,0299439	0,3684158	0,1208680	0,0214437	0,1561247	0,2633713	0,0927665	0,6728451	0,0493008	0,7852525
1020	0,2572159	1,0717082	0,1711701	0,8930828	0,0142357	0,1325359	0,7252198	0,2274561	0,1094558	0,6538229	0,5633299	0,9094014	0,8903371	0,0030011	0,6025676	0,2792221	0,1020662	0,9573097	0,0163905	0,1034377	0,6013850	0,3308780	0,9326223	0,0192079	0,4987356	0,2481608	0,1831969	0,6181339	0,5780243	0,5961267	0,1055059	0,4072985	0,5519875	0,0946752	0,1823668	0,6365831	0,0066570	0,0035795	0,6382810	0,0008303	0,8907055	0,0231712	0,5858914	0,9531800	0,1755365	0,2869569	0,8090777	0,8767283	1,0336755	0,2400323	0,5103237	0,6979442	0,9894902	0,0083815	0,0241245	0,3911803	0,1245078	0,0239098	0,1504064	0,2227942	0,0704371	0,7057858	0,0543027	0,7897114
1040	0,2866507	1,0781567	0,1320259	0,9046489	0,0170736	0,1133686	0,7605821	0,2516690	0,0745572	0,6260302	0,6109889	0,9394784	0,8811904	0,0036951	0,5729015	0,2954289	0,0728319	1,0065207	0,0186802	0,1063381	0,6244425	0,3312687	0,9965638	0,0217915	0,4894156	0,2395675	0,1914907	0,6012297	0,5575822	0,5782589	0,1110532	0,3614298	0,5305679	0,0677485	0,1743630	0,5760265	0,0161159	0,0010610	0,6178318	0,0006265	0,8753748	0,0342761	0,6028944	0,9298034	0,1551585	0,3635732	0,8599527	0,8697751	0,9734104	0,2542549	0,5826277	0,6946240	0,9623847	0,0076434	0,0276312	0,4050596	0,1213291	0,0427939	0,1513477	0,2108463	0,0787838	0,6746735	0,0547437	0,7160676
1060	0,2759877	1,0486634	0,1309440	0,9573807	0,0218338	0,1037739	0,8033008	0,2760096	0,0633880	0,5537589	0,6923382	0,9226418	0,9512515	0,0012681	0,5748240	0,3382831	0,0838146	1,0427409	0,0099012	0,1186929	0,6755112	0,3261892	1,0239786	0,0341425	0,4679375	0,2322782	0,1809915	0,6492388	0,6015734	0,6593308	0,1049546	0,3743804	0,4674533	0,1114888	0,1521451	0,5671113	0,0115757	0,0014131	0,6409693	0,0010148	0,9268683	0,0222874	0,5963149	0,9843699	0,1198460	0,3835779	0,8503780	0,9325604	1,0389056	0,3162959	0,5911874	0,7151926	1,0187282	0,0036864	0,0184717	0,3867297	0,1375753	0,0566646	0,1472315	0,2253061	0,0908022	0,6526521	0,0669764	0,7050754
1080	0,2797289	1,0141109	0,1524701	0,9113520	0,0277783	0,1006658	0,7450014	0,2476386	0,0432435	0,5872488	0,6669559	0,9416168	0,9145391	0,0016798	0,5890420	0,2975551	0,0756787	0,9829738	0,0176336	0,0960513	0,6973047	0,3137405	0,9076567	0,0244224	0,4511663	0,2153791	0,1715655	0,6544167	0,5372067	0,6406149	0,0932620	0,3803972	0,4314621	0,1115595	0,1502082	0,5919961	0,0163694	0,0042973	0,6096687	0,0015679	0,9100060	0,0276438	0,5385154	0,9964852	0,1493434	0,3994722	0,8510163	0,8646143	1,0321986	0,3082990	0,5637414	0,7527484	1,0239255	0,0051948	0,0261066	0,4083368	0,1730621	0,0328847	0,1402165	0,2140168	0,0907647	0,6110119	0,0443314	0,7053001
1100	0,3054316	1,0470184	0,1277496	0,8778049	0,0128350	0,0693765	0,7545675	0,2207787	0,0455092	0,6292952	0,6040832	0,8571424	0,7988089	0,0016978	0,5918493	0,2304158	0,0955470	0,9716231	0,0174430	0,1219282	0,6919674	0,2972724	0,8507914	0,0217033	0,4475142	0,1882744	0,1563098	0,6198799	0,5140287	0,6495793	0,1065910	0,3897893	0,5592625	0,0918443	0,1499050	0,5503870	0,0089803	0,0003815	0,6277240	0,0020771	0,8468442	0,0199740	0,6068360	0,9775595	0,1176584	0,3711281	0,8463773	0,8752617	0,9633997	0,3354527	0,5062855	0,7429247	0,9773364	0,0005922	0,0182086	0,3755885	0,1600196	0,0396540	0,1677651	0,2343510	0,0831729	0,6198565	0,0363919	0,7017326

0	0,3633795	1,0260623	0,1055890	0,8846538	0,0329460	0,0876920	0,6879254	0,2550701	0,0294469	0,6132497	0,5502609	0,8445834	0,5547583	0,0034831	0,5766090	0,3072918	0,0964778	0,9651034	0,0145752	0,1411746	0,8362937	0,2968111	0,8353773	0,0184867	0,4961352	0,1772625	0,1741367	0,5666414	0,6301260	0,7073350	0,1154372	0,3440314	0,6825205	0,1002925	0,2000820	0,6238210	0,0090578	0,0071973	0,7714769	0,0010165	1,0641650	0,0253127	0,5589742	1,0651136	0,1517328	0,3407005	0,8633017	0,9010732	0,9781860	0,4672929	0,4713882	0,7385262	0,9021530	0,0026807	0,0149380	0,3719636	0,1208755	0,0613922	0,1610915	0,2758997	0,0726234	0,6496589	0,0520533	0,7582986
20	0,3477117	1,0114396	0,0631293	0,7813929	0,1160623	0,0605163	0,7564213	0,2195988	0,0388707	0,5858468	0,3223729	0,9457820	0,7829019	0,0010222	0,4960443	0,2919852	0,1257863	0,8846405	0,0216775	0,1261567	0,9609454	0,1831232	0,8080112	0,2011298	0,5323817	0,1954546	0,1623485	0,4681053	0,6077174	0,6630369	0,1676072	0,3558009	0,6465004	0,2578388	0,1628267	0,6912677	0,3096853	0,0658895	0,6750022	0,0650070	0,8787771	0,0369650	0,5060043	0,7925467	0,1047831	0,1678648	0,8160457	0,8728782	1,0342500	0,3008537	0,4183240	0,8462974	0,9480013	0,0003899	0,2681905	0,4125181	0,1243572	0,5248888	0,2087265	0,3100957	0,0904268	0,6315683	0,4819086	0,7256620
40	0,3374554	1,0668167	0,0486548	0,8183994	0,1646603	0,0859798	0,7687791	0,2416715	0,0462632	0,5729037	0,2988716	0,9595874	0,8848044	0,0022683	0,4212969	0,2995474	0,1248170	0,9619971	0,0334645	0,1311077	0,9810359	0,2113286	0,7424450	0,2866813	0,5470791	0,2304090	0,1596254	0,3557335	0,6065432	0,6475072	0,1912359	0,3866758	0,6151017	0,2952447	0,1518595	0,7427338	0,5227588	0,1426225	0,6203901	0,1050828	0,9586855	0,0456618	0,5512497	0,6160657	0,1672262	0,1865423	0,8363213	0,8680403	1,0606078	0,2552800	0,4197212	0,9181607	0,9600596	0,0080913	0,4888199	0,3861211	0,1033183	0,7781023	0,1710678	0,3140268	0,1038301	0,6123591	0,6352933	0,6646331
60	0,3495510	1,0513392	0,0428063	0,7594733	0,1868143	0,0795133	0,7833821	0,2394705	0,0462866	0,5671186	0,3246548	0,8914283	0,8837497	0,0010609	0,3741726	0,3350644	0,1363941	0,9924329	0,0489995	0,1269619	0,9545670	0,2351524	0,7482544	0,3561882	0,5534556	0,2595249	0,1699529	0,3121488	0,6302154	0,6011877	0,2081657	0,3697218	0,5800998	0,2843271	0,1449799	0,7250062	0,5869107	0,1761384	0,6633351	0,1083884	0,9618067	0,0625235	0,6857932	0,4895094	0,1945431	0,1956532	0,8701346	0,8749938	1,0986123	0,3348275	0,5020176	0,9916643	0,9483066	0,0218031	0,6693265	0,4169410	0,1223777	0,9545605	0,1719436	0,2870876	0,1135538	0,6037630	0,8005898	0,7245403
80	0,3250570	1,0901809	0,0421877	0,7496770	0,2370218	0,0676332	0,7346276	0,2403139	0,0345696	0,5872450	0,2810851	0,9584294	0,8273354	0,0003057	0,3718250	0,3492456	0,1091593	0,9879286	0,0422015	0,1356040	0,9663047	0,2705614	0,6910978	0,4031275	0,5298150	0,2805924	0,1831944	0,2881685	0,6566888	0,6378359	0,1469815	0,3882458	0,5652303	0,2838151	0,1653401	0,7254231	0,5671963	0,1851776	0,6432251	0,1248553	0,9848194	0,0513564	0,7596043	0,3805215	0,1852752	0,2513359	0,9024099	0,8483031	1,0526843	0,3128551	0,5771371	0,9879383	0,9938736	0,0372439	0,7293397	0,4250604	0,0879803	0,9307164	0,1694852	0,3030198	0,1090606	0,5975518	0,8730149	0,7697438
100	0,3770325	0,9839568	0,0521137	0,7910493	0,2391826	0,0567968	0,7075985	0,2419857	0,0449071	0,6457903	0,2753163	0,9611232	0,8885542	0,0022598	0,4303512	0,3627297	0,1207224	0,9947637	0,0333702	0,1126404	0,9429021	0,2658643	0,7252756	0,4505730	0,5240487	0,3043647	0,1819968	0,2592457	0,7167294	0,6742281	0,1754071	0,4418339	0,5844277	0,3007519	0,1364098	0,7399633	0,6388714	0,2050016	0,5699448	0,1425416	1,0017996	0,0323788	0,8153512	0,3064268	0,1919860	0,2756831	0,9222408	0,8195219	0,9826519	0,3613828	0,6263994	0,9462740	0,9024828	0,0707903	0,8389283	0,4200205	0,1147996	0,9099762	0,1787855	0,2866282	0,0900813	0,5714357	0,9553776	0,7229450
120	0,3360254	1,0268579	0,0410383	0,8261503	0,2317326	0,0474922	0,7498180	0,2206408	0,0428364	0,6143834	0,2701032	0,9601789	0,7890641	0,0037554	0,4558917	0,3480637	0,0990714	0,9415741	0,0251453	0,0930862	0,9618143	0,2381477	0,7293513	0,4391384	0,5436551	0,3083123	0,1826065	0,2473533	0,7100379	0,6743876	0,1588457	0,4497750	0,6303725	0,3058417	0,1211650	0,7267635	0,6480352	0,1645038	0,6152309	0,1595707	1,0232180	0,0465633	0,8438973	0,2614141	0,1693946	0,2981743	0,9535752	0,9060231	0,9918097	0,3889530	0,6420936	0,8974841	0,8743571	0,0741153	0,9369613	0,4291937	0,1172542	0,9687884	0,1834187	0,2426971	0,0820821	0,6322621	0,9558838	0,6911084
140	0,3474222	1,0104187	0,0407410	0,7862773	0,2334294	0,0328328	0,7752025	0,2470619	0,0391154	0,6339153	0,3172728	0,9203476	0,7914154	0,0016239	0,4258714	0,3040113	0,0895448	1,0118367	0,0254615	0,1068696	0,9624403	0,2689930	0,7134435	0,4621009	0,6017116	0,3432382	0,1946933	0,2187640	0,6819324	0,7122139	0,1454682	0,4092441	0,6049069	0,3250603	0,1335092	0,7341142	0,6259896	0,1859989	0,6308062	0,1499284	1,0057927	0,0454986	0,8783886	0,2410617	0,1584754	0,3341497	0,9977273	0,9313742	1,0676814	0,3972335	0,6024145	0,9258640	0,9032698	0,1009510	0,9870103	0,3825106	0,1408071	1,0196353	0,2083021	0,2617599	0,0887728	0,6496067	1,0258096	0,7362397
160	0,3687896	1,0438716	0,0416883	0,8532352	0,2096931	0,0489920	0,7632177	0,2456694	0,0392055	0,6710730	0,2911546	0,8756438	0,7677841	0,0009955	0,4262993	0,3203639	0,0864530	1,0299389	0,0176403	0,1000214	0,9672158	0,2729180	0,6933810	0,4592553	0,5944556	0,3631915	0,1961176	0,2612406	0,7647066	0,6731311	0,1474342	0,3727013	0,5807004	0,3122733	0,1242818	0,6887178	0,6361652	0,1987930	0,6226921	0,1615355	0,9498595	0,0284640	0,8438275	0,2153521	0,1383609	0,3279994	1,0193636	0,8175481	1,0981148	0,3198801	0,5462604	0,9021725	0,9144248	0,1384131	0,9602532	0,3419159	0,1364188	0,9712429	0,1855130	0,2384208	0,0724019	0,5805465	1,0294918	0,7373181
180	0,3246631	1,0467867	0,0281353	0,8775480	0,2331527	0,0671179	0,7367570	0,2182384	0,0303126	0,6380734	0,2968583	0,9016723	0,7641123	0,0034746	0,4260757	0,3358249	0,0978163	1,0733096	0,0189180	0,1032818	0,9418575	0,2672733	0,6849815	0,5173935	0,5516540	0,4173002	0,1878235	0,2295615	0,7336289	0,6588842	0,1516057	0,3798148	0,5262788	0,3000317	0,1200863	0,7516163	0,6197363	0,1875364	0,6882956	0,1437382	1,0081433	0,0437102	0,8427612	0,2169593	0,1735975	0,3137661	1,0953461	0,8117333	1,1341729	0,3138583	0,6132740	0,9096319	0,9543904	0,1639293	0,9125779	0,3694759	0,1445746	0,9880508	0,1865823	0,2662075	0,0778526	0,6169846	1,0977049	0,7329194
200	0,3262657	1,0924406	0,0280125	0,8885014	0,2594243	0,0638332	0,7277463	0,2051279	0,0367804	0,5915006	0,2297027	1,0298274	0,7536944	0,0044383	0,3869980	0,3773427	0,1168330	1,0504657	0,0225730	0,0993163	1,0256573	0,3000846	0,6015219	0,5353587	0,5870186	0,4227237	0,2143059	0,2411861	0,7049470	0,6577049	0,1348440	0,3567938	0,6246392	0,3380735	0,1529825	0,6945951	0,5687387	0,2070289	0,6986711	0,1535388	1,0276534	0,0258209	0,8444556	0,2219554	0,1825941	0,2855306	1,0652571	0,7814840	1,0307782	0,2920423	0,6075934	0,8420232	0,9292795	0,2081275	0,9768312	0,4114056	0,1577917	1,0446702	0,1888986	0,3111228	0,0901677	0,5409650	0,9402108	0,7424428
220	0,3411213	1,1292747	0,0324272	0,8614147	0,3005839	0,0610485	0,7396797	0,2240456	0,0510864	0,5750580	0,2328485	1,0155298	0,7799030	0,0000000	0,3997355	0,4004050	0,1233943	0,9658554	0,0217102	0,1001326	0,9987426	0,2850091	0,6052721	0,5059378	0,6561950	0,4484835	0,1951242	0,1927255	0,6582099	0,6755839	0,1134745	0,3785832	0,7004581	0,3240096	0,1787098	0,7440303	0,5983663	0,2070420	0,6588883	0,1468132	1,0247678	0,0373942	0,8531041	0,1971395	0,1739966	0,2893538	0,9455017	0,8397783	1,0478027	0,3455359	0,6237626	0,8574246	0,9474462	0,2431410	1,0256965	0,4272419	0,1628690	1,0103944	0,1630712	0,3187075	0,0873864	0,5071176	0,9485973	0,7097118
