"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
640	0,4552247	0,6388742	0,5328690	0,5200534	0,8553023	0,5547339	0,5537881	0,7641963	0,5723053	0,5369818	0,0967703	0,4487688	0,5263287	0,2773226	0,7542985	0,4581750	0,5393157	0,0798292	0,0516514	0,0498394	0,0941359	0,4790755	0,3537763	0,0645435	0,4897332	0,5253750	1,0295850	0,2146110	0,0696607	0,1290817	0,3781493	0,2513127	0,1597187	0,1969121	0,2875338	0,0323097	0,4832703	0,2147649	0,9132013	0,0521888	0,7202454	0,3018869	0,9492895	0,1996253	0,0243203	0,5428536	0,2854740	1,0094897	0,4901321	0,2751862	1,0797009	0,1495110	0,7291412	0,3811504	0,6486401	0,0309227	0,2814799	0,4165315	0,5871367	0,9738192	0,1489284	0,3141986	0,8478053	0,3538929
660	0,5117391	0,6683401	0,4672426	0,5284263	0,8304238	0,5517153	0,5159727	0,7815920	0,4961512	0,5046407	0,1064926	0,4973563	0,5368334	0,2534719	0,7537878	0,5148424	0,5917214	0,1593969	0,0445828	0,0353734	0,1161153	0,4103255	0,3746051	0,0490313	0,4996432	0,5082268	0,9991095	0,2181979	0,0878475	0,1051346	0,3584795	0,1524585	0,1915264	0,1918434	0,3353007	0,0297333	0,4985147	0,2818805	0,9560274	0,0784495	0,7358389	0,2199251	0,9764534	0,1798492	0,0203941	0,5436733	0,2086585	1,0223867	0,4402060	0,3423826	1,0704998	0,1811033	0,7825913	0,3831949	0,6172664	0,0305483	0,2686729	0,4252030	0,5922092	0,9934903	0,1292993	0,3244433	0,8693740	0,3327607
680	0,5047790	0,6149545	0,5546296	0,5331374	0,8143855	0,5419020	0,4909548	0,7560503	0,5123989	0,4615688	0,1310977	0,5586999	0,4842330	0,2314132	0,7373191	0,5584952	0,5806040	0,2283600	0,0318175	0,0217336	0,1410593	0,3380236	0,3885280	0,0523482	0,4968975	0,5075420	1,0183896	0,2473589	0,0643656	0,1167397	0,3080573	0,0975630	0,2059289	0,2048606	0,3110235	0,0391702	0,5448060	0,3146853	1,0204200	0,0991284	0,6908571	0,1877172	0,9835486	0,2097356	0,0252123	0,5729094	0,1550963	1,0508484	0,4330395	0,3602306	1,0910896	0,1671601	0,8011916	0,3940977	0,5199202	0,0214796	0,2724950	0,4863798	0,5663475	1,0035522	0,1054472	0,3228378	0,8686800	0,3283726
700	0,5316126	0,6119979	0,5121426	0,4747883	0,8394980	0,5484967	0,5285947	0,6616032	0,5572538	0,4435529	0,1792341	0,5621682	0,5126956	0,2190239	0,7146025	0,6576766	0,6117045	0,2887414	0,0124979	0,0136343	0,1488519	0,3108079	0,3048217	0,0451522	0,5618250	0,4862542	0,9827140	0,2253650	0,0767015	0,1500365	0,2852757	0,0690741	0,2255065	0,2117825	0,3660467	0,0441235	0,4928628	0,3866362	0,9952682	0,0896619	0,6882556	0,1693929	1,0615814	0,2199718	0,0556297	0,5391147	0,1122762	1,0476446	0,4320058	0,3830015	1,0678078	0,1839124	0,8031076	0,3804602	0,5058082	0,0205937	0,2540542	0,5162594	0,5847218	0,9628322	0,0633538	0,3837461	0,8758455	0,3763042
720	0,5477095	0,6000062	0,5422892	0,4210856	0,9021008	0,5563731	0,4860444	0,6981906	0,5056968	0,4578668	0,2033998	0,5930882	0,5153728	0,2355082	0,7376088	0,7486503	0,6217453	0,3563726	0,0058410	0,0059394	0,1592371	0,2793394	0,2888235	0,0541410	0,5690333	0,5782924	1,0328269	0,2268378	0,0856791	0,1819784	0,2953136	0,0415344	0,2280781	0,2358489	0,3430107	0,0398299	0,5283048	0,4282611	0,9605478	0,1206967	0,7404783	0,1435517	1,1849735	0,2000871	0,0575316	0,5711567	0,0961907	1,0365122	0,4377210	0,4672399	1,0215956	0,1735047	0,8186072	0,3277479	0,4810552	0,0357818	0,2548020	0,5374265	0,6585125	0,9892100	0,0903271	0,4204422	0,8699279	0,3787668
740	0,5392768	0,6341346	0,5147488	0,4096596	0,9050785	0,5399960	0,5075751	0,7851682	0,5022776	0,4820927	0,2044578	0,5160469	0,5205848	0,2943658	0,7303361	0,7995084	0,6139200	0,4757991	0,0023879	0,0043228	0,1710815	0,2890868	0,2353602	0,0783195	0,6232660	0,5632273	1,0273583	0,2403756	0,0682430	0,2001597	0,2846606	0,0332774	0,3238988	0,2293250	0,3767877	0,0435413	0,5522292	0,5056617	1,0229379	0,1612786	0,7279278	0,1539414	1,0866629	0,2145700	0,1190053	0,5718561	0,0853145	1,0472889	0,4043901	0,5080154	0,9723111	0,1848272	0,7484861	0,3256789	0,4911218	0,0446766	0,2337294	0,5669983	0,6212064	0,9301410	0,0602952	0,5434173	0,8666000	0,4049249
760	0,6019255	0,6114693	0,5380844	0,4051813	0,9344915	0,5613273	0,4659901	0,7921890	0,5497744	0,4138914	0,2422622	0,5466407	0,5424730	0,2416045	0,7067169	0,8521920	0,5789073	0,5495146	0,0000777	0,0031918	0,1710746	0,2683288	0,1608336	0,0805742	0,6638763	0,6390053	0,9788355	0,2611406	0,0938195	0,2047385	0,2895180	0,0290281	0,3853308	0,2624956	0,3750549	0,0490705	0,6297056	0,5722901	0,9198645	0,2068929	0,7452856	0,1138049	1,0535368	0,2339613	0,1301269	0,5121382	0,0805978	0,9153154	0,3372029	0,5738071	0,9435291	0,1981677	0,7470524	0,3565736	0,4539029	0,0579973	0,2317159	0,5592121	0,5956644	0,8994574	0,0792183	0,6161459	0,8478804	0,3662267
780	0,6060782	0,6110795	0,4835083	0,4635595	0,8672997	0,5768323	0,4839415	0,7609377	0,5146010	0,4388870	0,2374839	0,5159660	0,5544133	0,2898135	0,7365339	0,8393122	0,5566295	0,6193734	0,0090565	0,0090796	0,1559107	0,3075897	0,1291964	0,1123325	0,6417710	0,6860467	0,9789482	0,3250209	0,0998615	0,2261848	0,3170263	0,0229142	0,4298634	0,2779318	0,3852076	0,0398273	0,6991759	0,5757863	0,9418201	0,2106209	0,8293328	0,1312676	0,9829454	0,2056355	0,1132967	0,4956299	0,1173585	0,9430645	0,3712075	0,6343869	0,9730926	0,1718415	0,6906016	0,3775878	0,4869068	0,0895703	0,2712590	0,5200454	0,5444755	0,9897989	0,0999111	0,6445685	0,7929205	0,3986745
800	0,6254936	0,5785485	0,5605955	0,4853556	0,7821093	0,6048949	0,5257476	0,7317176	0,5322642	0,3995775	0,1935870	0,4693662	0,6115661	0,2535716	0,7454427	0,8381602	0,5637303	0,6999644	0,0071473	0,0061316	0,1384887	0,2597022	0,1277226	0,1461058	0,6914113	0,6785676	0,9422781	0,3176053	0,0998393	0,2028101	0,3104475	0,0143646	0,4491907	0,3034469	0,3724775	0,0288339	0,6756788	0,5680733	0,9100385	0,2987896	0,7831747	0,1382293	1,0194070	0,2046799	0,1621903	0,4899764	0,1509867	0,8772233	0,3480477	0,6501197	0,9797660	0,1459655	0,7505303	0,3999243	0,5194210	0,1054651	0,2588810	0,5008041	0,5044285	1,0395076	0,1666773	0,6847235	0,7806882	0,3919430
820	0,6222290	0,5961229	0,6041094	0,4313997	0,6994927	0,6423103	0,4890078	0,6993870	0,5558537	0,3743750	0,1899589	0,5463860	0,6904760	0,2665967	0,7870593	0,8757358	0,6198756	0,7116261	0,0076434	0,0043992	0,1254829	0,3079155	0,1117493	0,1555095	0,6887167	0,6735907	0,9844939	0,3878001	0,0925912	0,2647837	0,3408085	0,0138924	0,4648600	0,3818636	0,3667486	0,0189679	0,6261629	0,5706583	0,9864320	0,3307865	0,7427795	0,1340218	1,0691484	0,1941096	0,1762584	0,5666000	0,1534089	0,9081703	0,3627340	0,6942329	0,9045466	0,1708236	0,7256579	0,3610838	0,5614847	0,1783092	0,2686103	0,5064679	0,5453416	0,9872545	0,2139602	0,7409394	0,7464888	0,4349531
840	0,6470174	0,6604131	0,5627083	0,4270279	0,7496131	0,6464878	0,4984011	0,6806876	0,5095912	0,3826185	0,1845788	0,5218857	0,6496854	0,2882574	0,7806778	0,8979238	0,5741224	0,6954714	0,0166093	0,0046666	0,1570807	0,3394494	0,0932017	0,1857329	0,6962938	0,6076987	0,9811066	0,4078276	0,0993728	0,2353868	0,3678871	0,0090777	0,5494535	0,4099238	0,3637781	0,0186509	0,5649403	0,5653080	0,9892542	0,2938084	0,7917118	0,1376036	1,0905844	0,1718614	0,1919927	0,5214664	0,1482834	0,9938559	0,3754725	0,6670606	0,9066279	0,1597111	0,7393809	0,3397105	0,5863966	0,2252038	0,2650907	0,5141600	0,5567540	0,9968999	0,2935796	0,7672093	0,8319334	0,4565900
860	0,5531609	0,6767404	0,4875196	0,4171475	0,7681863	0,6964507	0,5403684	0,7384588	0,5381051	0,3627582	0,1607069	0,5256372	0,6210693	0,2907389	0,7257147	0,8717337	0,5490339	0,7923981	0,0090061	0,0066294	0,1261280	0,3315055	0,1071233	0,2265045	0,7383589	0,6662148	0,9876793	0,3999276	0,0969879	0,2600708	0,3985421	0,0056636	0,6081731	0,4920347	0,3293851	0,0262982	0,5244694	0,6294214	0,9823005	0,2774349	0,7861566	0,1441525	0,9752660	0,1628552	0,1877924	0,5089108	0,1277843	0,9581174	0,3764126	0,6500659	0,8858061	0,1772379	0,7202857	0,2969283	0,7165670	0,1971834	0,2871823	0,5033383	0,5732619	0,9686654	0,3026333	0,8112455	0,8205453	0,4079149
880	0,5741025	0,6560132	0,4957939	0,4659719	0,7481526	0,7148923	0,4624239	0,7511551	0,5239425	0,3786321	0,1980250	0,4809715	0,6315486	0,2876992	0,6382446	0,8755161	0,5428220	0,7735133	0,0103303	0,0083221	0,1461441	0,3530748	0,0956066	0,2416374	0,7857063	0,7285847	0,9824913	0,3695177	0,0779046	0,2502437	0,3815857	0,0071991	0,6229712	0,4712130	0,3421944	0,0448422	0,5521377	0,6417077	1,0404119	0,3097098	0,7773203	0,1841674	1,0047855	0,1477755	0,1952461	0,5796511	0,1185557	1,0351062	0,4438279	0,6282028	0,8812456	0,1870731	0,7053673	0,3265558	0,7733439	0,2441491	0,2407104	0,5187409	0,5735654	0,9330957	0,3546307	0,8367510	0,7661254	0,3265580
900	0,5740760	0,7180685	0,4756311	0,4350726	0,7471832	0,7232080	0,4012555	0,7903633	0,4860732	0,3834839	0,1969893	0,5452300	0,6051008	0,2658243	0,6594661	0,9049929	0,5450908	0,7168686	0,0063427	0,0030813	0,1324263	0,3913456	0,0829320	0,2126747	0,8281793	0,7221104	0,9727203	0,3652435	0,0952597	0,2111030	0,3921990	0,0041907	0,5890704	0,4963653	0,3684430	0,0281920	0,5468636	0,6457989	1,0374017	0,3336597	0,7582687	0,1754127	1,0341959	0,1585732	0,2340471	0,5357779	0,1168373	1,0729999	0,4373906	0,5615144	0,8983434	0,2084417	0,6258994	0,3254371	0,8754593	0,2659007	0,2533026	0,5435974	0,6090020	0,9361032	0,3495458	0,8302461	0,7709306	0,3144695
920	0,5548305	0,7165850	0,4922855	0,5120301	0,7903650	0,6728030	0,4737838	0,7467388	0,4332811	0,4579783	0,1913203	0,5415981	0,6261691	0,2550785	0,6540912	0,8814142	0,4782528	0,7617011	0,0075313	0,0069717	0,1589468	0,4114761	0,0642775	0,2237203	0,8165712	0,7472784	0,8759381	0,4116579	0,1073609	0,2362874	0,3945491	0,0054416	0,6650281	0,5027672	0,3597260	0,0344545	0,5485782	0,6898572	1,1149363	0,3602298	0,7717135	0,1699987	1,0250108	0,1358917	0,2734971	0,5520282	0,1068203	0,9612212	0,4463592	0,5287904	0,8769976	0,2552897	0,6783069	0,3108554	0,9298811	0,2511469	0,2454194	0,5435067	0,5984162	0,9279437	0,4180610	0,8131347	0,7628849	0,3248004
940	0,6226286	0,6824687	0,5363236	0,5421564	0,8131755	0,6779932	0,4991385	0,7385600	0,4572779	0,4748819	0,2240555	0,5093771	0,5973857	0,2382563	0,7392590	0,8621890	0,4682894	0,7276904	0,0101647	0,0035959	0,1527180	0,3577511	0,0725272	0,2049110	0,7929699	0,7965454	0,9688269	0,4013245	0,0683133	0,2520831	0,4167678	0,0073472	0,6228687	0,4828355	0,4161924	0,0345981	0,5286917	0,6930938	1,0714888	0,3031020	0,8353751	0,1637517	1,0516159	0,1683335	0,2721651	0,6130797	0,1021321	1,0470757	0,4077511	0,5904837	0,9026839	0,2194488	0,7771866	0,3026005	0,8916149	0,2683211	0,2483654	0,5307659	0,5693961	0,9060570	0,3882736	0,7816786	0,7824465	0,3108867
960	0,6176626	0,6416110	0,4851707	0,5047363	0,8209121	0,6554125	0,4795704	0,7267704	0,5070917	0,5261157	0,2236864	0,5120524	0,5364107	0,2563497	0,7819284	0,7911924	0,5199015	0,7937689	0,0095550	0,0051124	0,1798054	0,3625470	0,0811012	0,1780451	0,7714538	0,8280155	1,0576267	0,4310258	0,0696432	0,2772594	0,4200598	0,0057686	0,6202013	0,4711092	0,3909752	0,0313214	0,5696111	0,7844799	1,0667792	0,2573053	0,8869507	0,1684118	1,0096211	0,2115676	0,2572795	0,6062748	0,1047113	1,0004878	0,4131919	0,5984085	0,9039306	0,2257535	0,7144031	0,3069193	0,9111912	0,2480587	0,2663355	0,5513869	0,5696199	0,9719944	0,4287625	0,8005108	0,8230158	0,3903135
980	0,6394656	0,6276410	0,4965591	0,4700682	0,7995062	0,6654787	0,4950596	0,7339146	0,5444890	0,4926932	0,1793200	0,5302708	0,5559221	0,2958041	0,7471860	0,7586565	0,5244665	0,8159725	0,0138053	0,0046656	0,2068463	0,3069964	0,0888426	0,1614840	0,7833505	0,7657406	0,9667206	0,4171323	0,0639477	0,2816162	0,3496139	0,0024950	0,6367696	0,4376337	0,4261265	0,0233800	0,5977740	0,7627144	1,0508070	0,2728095	0,8963276	0,1743894	1,0741799	0,2507801	0,2891307	0,5703899	0,1374550	0,9600301	0,4060210	0,6307023	0,8836808	0,2042192	0,7615661	0,3139117	0,9447006	0,2579000	0,2489558	0,5808604	0,5750922	1,0074554	0,4263035	0,7999092	0,8096898	0,3857909
1000	0,6036393	0,6454688	0,4755118	0,4598336	0,8254930	0,6895054	0,4998626	0,7422022	0,5318616	0,5325972	0,2034514	0,5327959	0,5517916	0,2784968	0,7568521	0,8034601	0,5379317	0,7917508	0,0171061	0,0061963	0,2137917	0,2894903	0,0663254	0,1681882	0,8011618	0,8303185	0,9204789	0,4282872	0,0818614	0,2671355	0,3687177	0,0061424	0,6115724	0,3613377	0,3849605	0,0360934	0,5408597	0,7263904	1,2272181	0,2772361	0,8645226	0,1702339	0,9398290	0,2369488	0,2216571	0,5422135	0,1459711	1,0185764	0,4011155	0,5879934	0,8341193	0,2226554	0,7079244	0,3301965	0,9049452	0,2429050	0,2402392	0,5738108	0,6215897	1,0137195	0,4968176	0,8338076	0,7913511	0,4063217
1020	0,5884172	0,6833053	0,4948271	0,4288749	0,8632382	0,6327632	0,5048535	0,7205324	0,5519957	0,5272396	0,2297535	0,5099228	0,5473790	0,2847275	0,7055793	0,7248532	0,5826898	0,7545060	0,0236030	0,0066893	0,2062675	0,3135879	0,0856237	0,1817087	0,7852672	0,7816794	0,8698223	0,4864417	0,0769909	0,2636178	0,3662438	0,0074248	0,6463797	0,3570238	0,3517343	0,0251738	0,5251602	0,7223292	1,0823895	0,2834938	0,8212333	0,2028135	0,9489513	0,2064597	0,2209546	0,5723674	0,1497169	1,0101580	0,3895558	0,5845805	0,8745487	0,2088752	0,7109206	0,3333310	0,9239974	0,2757055	0,2605011	0,5901344	0,6543278	0,8847386	0,4786124	0,8056702	0,7963994	0,3630354
1040	0,5948824	0,6236780	0,5115025	0,4680467	0,8609099	0,5772513	0,4227657	0,6414648	0,4893868	0,4876789	0,2253780	0,5338925	0,5963885	0,2771651	0,6911523	0,7794861	0,6212809	0,7561044	0,0195456	0,0087713	0,1979054	0,3234568	0,0874736	0,1698491	0,8197398	0,7390759	0,9019345	0,5141516	0,0665009	0,2801326	0,3943251	0,0061655	0,6023984	0,4165625	0,3598054	0,0536225	0,5406355	0,6962327	1,0421095	0,2855056	0,7799188	0,1763984	0,9730270	0,2410190	0,2170778	0,5895759	0,1474227	0,9396893	0,4211468	0,6326232	0,8837321	0,2269468	0,7889113	0,3834153	0,8999244	0,2729950	0,2323752	0,5781043	0,5484921	1,0228391	0,5227917	0,7960946	0,8485847	0,4078680
1060	0,6452961	0,6676061	0,5272183	0,4655038	0,9643819	0,6131012	0,4513070	0,6535639	0,4754430	0,5058556	0,2099603	0,5744987	0,5606270	0,2776144	0,6985533	0,7665761	0,5827042	0,7895679	0,0259989	0,0144917	0,1681053	0,3508879	0,0725533	0,1365772	0,7887485	0,7553198	0,8921141	0,5491366	0,0727420	0,2645522	0,3655633	0,0039204	0,5806589	0,4315401	0,3488354	0,0535516	0,5721110	0,7239254	1,0720590	0,2968724	0,7482131	0,1543734	0,9737244	0,2472521	0,2150072	0,5811570	0,1464472	0,9439825	0,4394629	0,6688012	0,8740049	0,2142607	0,8523925	0,3625659	0,8991291	0,2426146	0,2026340	0,5762722	0,5972561	0,9654002	0,4126955	0,7542604	0,8330939	0,4013702
1080	0,6472354	0,6668465	0,5199057	0,5150424	0,9746219	0,6228244	0,4829650	0,6972470	0,4519264	0,5161116	0,1771274	0,6568978	0,5612390	0,2789613	0,6914173	0,8266077	0,5472933	0,7355789	0,0173562	0,0155063	0,1309467	0,4219892	0,0553792	0,1588976	0,7045034	0,7858276	0,9091416	0,4799605	0,0839311	0,2500967	0,3518740	0,0145694	0,5709419	0,4089080	0,2699351	0,0442498	0,5655931	0,7267972	1,1403362	0,3273067	0,7028275	0,1549094	1,0714932	0,2703394	0,2517592	0,5639634	0,1561692	0,9614027	0,4380914	0,6967211	0,8440228	0,1959850	0,6219380	0,3257534	0,9095924	0,2045829	0,2274252	0,5122162	0,5393965	0,9348430	0,4978707	0,8070286	0,7846873	0,3810566
1100	0,6079303	0,6425309	0,4895791	0,5516562	0,9500588	0,5587454	0,5131018	0,7077134	0,4609788	0,4185200	0,1697240	0,5898989	0,5755768	0,2851691	0,7052630	0,8535317	0,5490572	0,7159992	0,0156597	0,0121196	0,1469642	0,3552318	0,0608669	0,1562127	0,7417052	0,7929252	0,8651556	0,4912803	0,0766192	0,2790527	0,3515126	0,0118491	0,5507062	0,3801963	0,2867669	0,0418554	0,5552870	0,7514659	1,0650145	0,3000674	0,6979385	0,1405830	0,9461715	0,2588629	0,2263663	0,5119869	0,1340038	0,9734506	0,3891157	0,6851158	0,8426005	0,2158992	0,7780630	0,3187540	0,8237607	0,1999986	0,2050339	0,4774460	0,5577396	0,9873545	0,5062066	0,8406800	0,7586081	0,3964672

0	0,5137930	0,7118904	0,5202054	0,5161941	0,7931679	0,7096709	0,4835567	0,6620093	0,4515870	0,4939448	0,2101852	0,5607126	0,6485241	0,3017643	0,7688884	0,7977941	0,5375258	0,8157035	0,0163446	0,0024249	0,2390928	0,2849094	0,0869712	0,1582416	0,7531113	0,8224137	0,9118935	0,4443906	0,0815522	0,2642893	0,4287490	0,0028216	0,5511113	0,4011125	0,3896903	0,0480436	0,4390507	0,6329708	1,0063231	0,3340262	0,8209450	0,1872539	0,9215653	0,1800902	0,2517462	0,4705378	0,1024764	1,0762414	0,4094524	0,6651431	0,8227299	0,1725412	0,7317576	0,3236424	0,8856027	0,2776316	0,2565829	0,4764425	0,6444593	0,9385595	0,4952254	0,9284027	0,7392296	0,3967694
20	0,4781257	0,6392722	0,4711933	0,4312681	0,7845382	0,5763094	0,5052447	0,8516904	0,5075835	0,4936506	0,2254646	0,4815741	0,6277063	0,3184145	0,7315399	0,7900981	0,5655394	0,8411923	0,0104800	0,0039767	0,1963690	0,3989526	0,1486641	0,2016726	0,7865216	0,8097266	0,9027461	0,4380128	0,1029343	0,2771630	0,3512270	0,0050692	0,5795237	0,3679588	0,3952208	0,0514322	0,4717931	0,6271001	0,9770258	0,2643915	0,7665308	0,1675551	0,9751562	0,1899129	0,2691372	0,6005254	0,1068366	1,0013154	0,3445230	0,6034363	0,8921050	0,1706994	0,7081459	0,3012766	1,0279726	0,2131498	0,2537510	0,5332878	0,5275267	1,0086301	0,4882305	0,9308186	0,7217093	0,4013307
40	0,4584991	0,5854493	0,3844152	0,4337185	0,7984200	0,4457336	0,4845366	0,8951623	0,5400566	0,4823717	0,2270886	0,4810351	0,6107515	0,2635502	0,7537432	0,6445962	0,5459579	0,8311120	0,0050106	0,0063437	0,1965788	0,5062818	0,3135568	0,2341797	0,7201587	0,8222991	0,8454357	0,4681268	0,1553067	0,2459797	0,3449556	0,0068949	0,5617573	0,3496209	0,5454089	0,0514263	0,4509720	0,6587636	0,9758844	0,2774637	0,7439514	0,1789816	0,9643276	0,2031670	0,2513776	0,5773847	0,0891443	1,0739045	0,3396415	0,6197905	0,9033060	0,1796338	0,7461288	0,3424019	0,9719305	0,2983921	0,2270515	0,5184069	0,4572658	0,8682004	0,4592811	0,9344967	0,7683950	0,4410522
60	0,4350068	0,6221476	0,3714216	0,3806119	0,8167321	0,3572388	0,4963729	0,8343238	0,5640798	0,4658136	0,2288329	0,5612281	0,6319888	0,2337013	0,7150243	0,5786864	0,5817748	0,8195004	0,0059080	0,0031030	0,2075831	0,6442650	0,4096762	0,1927875	0,7618196	0,8374609	0,8727437	0,5263691	0,2231568	0,2195487	0,3892728	0,0070716	0,5374238	0,3328870	0,6318793	0,0886770	0,4275949	0,6567029	0,9905166	0,2720102	0,7599784	0,1949216	1,0056820	0,1949222	0,1856461	0,5774090	0,0994372	1,0010064	0,3251157	0,7170121	0,8756737	0,1543462	0,7623405	0,3555697	0,9829435	0,3338622	0,2798375	0,5708852	0,3466248	0,9088375	0,5211367	0,9256557	0,8449570	0,4433696
80	0,4253839	0,6231157	0,3266698	0,4249252	0,8116880	0,2916322	0,4487779	0,8637649	0,5630307	0,4084758	0,1933223	0,5967446	0,6758425	0,2130220	0,6667679	0,5595231	0,5159817	0,7864942	0,0079334	0,0063353	0,1940245	0,7121882	0,4458569	0,1774695	0,7636702	0,8590644	0,9381114	0,5573572	0,2964391	0,2084294	0,3915573	0,0082359	0,5913878	0,3310607	0,7592524	0,1201017	0,4139587	0,6495520	1,0064563	0,2720008	0,7590438	0,1929256	0,9824214	0,1824462	0,1856586	0,5563317	0,0969742	0,9838776	0,3105491	0,6605820	0,9279504	0,1928159	0,7009898	0,3980025	0,9475551	0,2981249	0,3342809	0,6155704	0,2762480	0,9403382	0,5326673	0,9148991	0,8852589	0,4451567
100	0,4085582	0,5907421	0,2998318	0,4536984	0,8006304	0,2166042	0,3920995	0,8378671	0,5406278	0,4524104	0,2180877	0,5447220	0,6016185	0,2347382	0,6924051	0,5268488	0,4812694	0,8142020	0,0027634	0,0060331	0,2087525	0,8221682	0,5007631	0,1549326	0,7387162	0,8265949	0,9503652	0,5756730	0,3401333	0,2029232	0,3899889	0,0058648	0,5889550	0,2904519	0,7794902	0,1130097	0,4235737	0,6884397	0,9803325	0,2207922	0,7068564	0,1558310	0,8894972	0,1772450	0,1728726	0,5581075	0,1163806	1,0134402	0,2882842	0,7280525	0,9166572	0,1985004	0,7319930	0,4159970	0,9267442	0,2652250	0,3170371	0,6095050	0,2508932	0,9269519	0,4718590	0,9551104	0,9226338	0,4081124
120	0,4604065	0,5323790	0,3549134	0,4165693	0,7904305	0,1540040	0,3817858	0,7943406	0,5241056	0,3436669	0,2157516	0,5738610	0,6112067	0,2370819	0,6610439	0,5189688	0,5381744	0,7141962	0,0059556	0,0037877	0,1744863	0,8635706	0,5301125	0,1467002	0,7600358	0,8343226	0,9454525	0,5066122	0,3885451	0,1883120	0,3744541	0,0048585	0,6110356	0,2826378	0,8277364	0,0984562	0,4278047	0,6295958	0,9902376	0,1728447	0,7272142	0,1367218	0,8719083	0,1747313	0,1198819	0,5646455	0,1466605	1,0411953	0,3174899	0,6120960	0,9160380	0,1974233	0,7738331	0,4079572	0,9480020	0,2620157	0,3264846	0,5887226	0,2374427	0,9800921	0,5278370	0,9464751	0,8858372	0,4700637
140	0,4319138	0,4983945	0,3660139	0,4258220	0,7959418	0,1141716	0,4225074	0,7931003	0,5467524	0,3239849	0,1966900	0,5610616	0,6520173	0,2787274	0,6033650	0,5291671	0,5306582	0,6635129	0,0142177	0,0049082	0,1640163	0,9078363	0,5639079	0,1180971	0,6995911	0,8135985	1,0189675	0,5007419	0,3844686	0,1953875	0,4154226	0,0040154	0,5466780	0,2721681	0,8390666	0,0939337	0,3751131	0,5515484	0,9520378	0,1193899	0,7085416	0,1498924	0,7776350	0,1846015	0,1518136	0,5536431	0,1490363	0,9807804	0,3132924	0,5832149	0,9239023	0,2189529	0,6519831	0,4096669	0,9697584	0,2306713	0,3091623	0,6305735	0,2758528	1,0359667	0,5259615	0,8807267	0,8870046	0,4281353
160	0,4775097	0,4809956	0,3493582	0,3882833	0,8343685	0,0764009	0,4322846	0,8400737	0,5460261	0,2581519	0,2097116	0,6385707	0,6355931	0,2790894	0,6036284	0,5279216	0,5786067	0,6305988	0,0157340	0,0004062	0,1416698	0,9298753	0,5684933	0,1231752	0,6605953	0,8199281	1,0648966	0,5228146	0,4277429	0,1838066	0,3972586	0,0035452	0,4824139	0,2726224	0,8076857	0,0818936	0,4157389	0,5376905	0,9089950	0,1033926	0,7084928	0,1331254	0,7483264	0,2128836	0,1545949	0,5438891	0,1685645	0,9285103	0,2670726	0,6093985	0,9452773	0,2344435	0,6596851	0,4751914	0,9936162	0,2217871	0,3224245	0,6238538	0,2819015	1,0704134	0,4720777	0,8895289	0,8629328	0,4638906
180	0,4402082	0,4959251	0,3455731	0,4144428	0,8570544	0,0604536	0,4401824	0,8265136	0,5814577	0,2096358	0,2099867	0,6372452	0,6764552	0,2965683	0,6166539	0,5310154	0,5942147	0,6390131	0,0148775	0,0012785	0,1333400	0,9499066	0,5541258	0,1131084	0,6537226	0,8494619	1,0879312	0,4621899	0,4395920	0,1597684	0,4047648	0,0030508	0,4417416	0,2500111	0,8211353	0,0859506	0,4547280	0,5119421	0,7834991	0,0861371	0,7184870	0,1183649	0,7301737	0,2010824	0,1178275	0,4886413	0,1667855	0,9458210	0,2451902	0,5735122	0,9483109	0,2417272	0,7162254	0,4988495	0,9977064	0,1935813	0,3411243	0,6160295	0,3127935	1,0786444	0,4149877	0,9204829	0,8259298	0,4528926
200	0,4714016	0,5454082	0,3815877	0,4090566	0,7965157	0,0542467	0,4285276	0,7746025	0,5915193	0,1807758	0,1754540	0,5655311	0,6728976	0,3145831	0,6323156	0,5213114	0,6153356	0,5882262	0,0098012	0,0020779	0,1207898	0,9293307	0,5821263	0,0755443	0,6609019	0,8311817	1,0380236	0,4361382	0,4296746	0,1541782	0,4295440	0,0060695	0,4318921	0,2438590	0,8549568	0,0905527	0,4741786	0,5389765	0,6513146	0,0837124	0,7447593	0,1082892	0,7279563	0,2028950	0,0809315	0,4807651	0,1763965	1,0810179	0,2469907	0,5729880	0,9468768	0,2627344	0,7618838	0,4698228	0,9230338	0,1735266	0,3244245	0,6230283	0,2826207	1,0565450	0,4302949	0,8866427	0,9192702	0,4520287
