"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
420	0,3118505	1,0000000	0,0910682	0,0451200	1,0000000	0,9727217	0,3395192	0,2672590	0,0771854	0,0472324	0,0855782	0,0133815	0,1378250	0,0040182	0,9999958	0,0323691	0,4463134	0,9734224	0,5681990	0,1209664	0,7448427	0,9534852	0,0230037	0,1301343	0,9998674	0,8925164	0,6884274	0,8918734	0,0986345	0,1058054	0,2277230	0,5667487	0,1650288	0,3033194	0,2161655	0,0088084	0,1199627	0,4904439	0,7932896	0,7478231	0,7367995	0,6421646	0,0040202	0,0577369	0,7415262	0,9679743	0,2108085	0,9966067	0,9292696	0,9314413	0,9979211	0,0230009	0,0683015	0,8529686	0,0206146	0,0122687	0,4260901	0,9228476	0,0535041	0,2633072	0,5234175	0,1330962	0,0297629	0,0769194
440	0,3118505	1,0000000	0,0910682	0,0451200	1,0000000	0,9726902	0,3436626	0,2670279	0,0771855	0,0472324	0,0855787	0,0133427	0,1379160	0,0040182	0,9999969	0,0323662	0,4463134	0,9734224	0,5681990	0,1209664	0,7446180	0,9535850	0,0230037	0,1298798	0,9998674	0,8925059	0,6885975	0,8910684	0,0985873	0,1058054	0,2277199	0,5667492	0,1784089	0,3247979	0,2163285	0,0088641	0,1214691	0,4961805	0,7932898	0,7532633	0,7368908	0,6659503	0,0046269	0,0595856	0,7417182	0,9679927	0,2144713	0,9968388	0,9293308	0,9314579	0,9983938	0,0232229	0,0727942	0,8537209	0,0206186	0,0122687	0,4270752	0,9230402	0,0588630	0,2718367	0,5339048	0,1336353	0,0297630	0,0777032
460	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726619	0,3467801	0,2668720	0,0771855	0,0472324	0,0855790	0,0133144	0,1379826	0,0040182	0,9999976	0,0323645	0,4463134	0,9734224	0,5681990	0,1209664	0,7444725	0,9536489	0,0230037	0,1296947	0,9998674	0,8924976	0,6887116	0,8904666	0,0985519	0,1058054	0,2277178	0,5667497	0,1905114	0,3431671	0,2164451	0,0089086	0,1228327	0,5008354	0,7932899	0,7571473	0,7369505	0,6860946	0,0051910	0,0612920	0,7418659	0,9680038	0,2175622	0,9970125	0,9293723	0,9314661	0,9987511	0,0234269	0,0765954	0,8542784	0,0206217	0,0122688	0,4279694	0,9231788	0,0637407	0,2786869	0,5417366	0,1341431	0,0297631	0,0784122
480	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726375	0,3491014	0,2667670	0,0771855	0,0472324	0,0855793	0,0132938	0,1380312	0,0040182	0,9999980	0,0323635	0,4463134	0,9734224	0,5681990	0,1209664	0,7443801	0,9536899	0,0230037	0,1295602	0,9998674	0,8924911	0,6887880	0,8900188	0,0985255	0,1058054	0,2277162	0,5667500	0,2012448	0,3586126	0,2165285	0,0089436	0,1240379	0,5045583	0,7932899	0,7599201	0,7369886	0,7029206	0,0057001	0,0628270	0,7419799	0,9680101	0,2201319	0,9971421	0,9294001	0,9314694	0,9990210	0,0236103	0,0797435	0,8546914	0,0206241	0,0122689	0,4287577	0,9232785	0,0680566	0,2841032	0,5475429	0,1346065	0,0297631	0,0790315
500	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726172	0,3508142	0,2666964	0,0771856	0,0472324	0,0855796	0,0132789	0,1380666	0,0040182	0,9999983	0,0323629	0,4463134	0,9734224	0,5681990	0,1209664	0,7443225	0,9537161	0,0230037	0,1294625	0,9998674	0,8924861	0,6888391	0,8896870	0,0985059	0,1058054	0,2277151	0,5667502	0,2106002	0,3714139	0,2165879	0,0089707	0,1250808	0,5074977	0,7932899	0,7619010	0,7370122	0,7168062	0,0061479	0,0641766	0,7420679	0,9680135	0,2222405	0,9972383	0,9294183	0,9314697	0,9992246	0,0237720	0,0823028	0,8549972	0,0206259	0,0122690	0,4294346	0,9233502	0,0717826	0,2883276	0,5518239	0,1350178	0,0297632	0,0795565
520	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726006	0,3520681	0,2666489	0,0771856	0,0472324	0,0855798	0,0132680	0,1380925	0,0040182	0,9999984	0,0323626	0,4463134	0,9734224	0,5681990	0,1209664	0,7442877	0,9537329	0,0230037	0,1293918	0,9998674	0,8924823	0,6888732	0,8894419	0,0984912	0,1058054	0,2277144	0,5667503	0,2186302	0,3818934	0,2166302	0,0089914	0,1259664	0,5097919	0,7932899	0,7633179	0,7370261	0,7281441	0,0065330	0,0653397	0,7421358	0,9680150	0,2239506	0,9973095	0,9294301	0,9314686	0,9993782	0,0239121	0,0843500	0,8552235	0,0206272	0,0122690	0,4300024	0,9234017	0,0749310	0,2915831	0,5549668	0,1353742	0,0297632	0,0799903
540	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725872	0,3529795	0,2666171	0,0771856	0,0472324	0,0855801	0,0132602	0,1381112	0,0040182	0,9999986	0,0323623	0,4463134	0,9734224	0,5681990	0,1209664	0,7442674	0,9537436	0,0230037	0,1293406	0,9998673	0,8924795	0,6888959	0,8892615	0,0984804	0,1058054	0,2277139	0,5667504	0,2254288	0,3903804	0,2166604	0,0090070	0,1267061	0,5115642	0,7932899	0,7643324	0,7370339	0,7373146	0,0068578	0,0663245	0,7421880	0,9680154	0,2253230	0,9973621	0,9294374	0,9314668	0,9994939	0,0240316	0,0859646	0,8553910	0,0206282	0,0122691	0,4304690	0,9234387	0,0775419	0,2940653	0,5572664	0,1356765	0,0297633	0,0803408
560	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725767	0,3536378	0,2665958	0,0771856	0,0472324	0,0855802	0,0132545	0,1381249	0,0040182	0,9999986	0,0323622	0,4463134	0,9734224	0,5681990	0,1209664	0,7442562	0,9537504	0,0230037	0,1293036	0,9998673	0,8924773	0,6889110	0,8891289	0,0984724	0,1058054	0,2277135	0,5667505	0,2311150	0,3971894	0,2166818	0,0090188	0,1273148	0,5129205	0,7932899	0,7650591	0,7370377	0,7446696	0,0071272	0,0671452	0,7422279	0,9680153	0,2264141	0,9974008	0,9294417	0,9314647	0,9995810	0,0241323	0,0872221	0,8555149	0,0206289	0,0122691	0,4308456	0,9234654	0,0796717	0,2959401	0,5589442	0,1359284	0,0297633	0,0806185
580	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9466014	0,3520533	0,3208546	0,0771859	0,0472324	0,0855804	0,0132510	0,1344436	0,0040182	0,9999986	0,0474925	0,4463134	0,9734224	0,5681990	0,1209664	0,6960317	0,8621485	0,0230037	0,1419278	0,9998673	0,8924503	0,6443935	0,8527275	0,0985111	0,1058054	0,2277133	0,5667503	0,2358075	0,4025918	0,2055875	0,0090271	0,1239661	0,4944162	0,7932885	0,7655697	0,7369350	0,7505112	0,0073458	0,0678167	0,6709924	0,9679705	0,2272698	0,9710381	0,9293958	0,9313487	0,9863723	0,0242158	0,0881732	0,8012850	0,0206294	0,0122692	0,3940707	0,9234843	0,0813706	0,2973192	0,5601569	0,1361334	0,0297633	0,0808308
600	0,3118505	1,0000000	0,0910682	0,0451200	1,0000000	0,8956130	0,3360577	0,4306505	0,0771888	0,0472324	0,0855805	0,0132607	0,1263893	0,0040182	0,9999963	0,0733202	0,4463134	0,9734224	0,5681990	0,1209664	0,6138709	0,6895833	0,0230037	0,1691865	0,9998674	0,8920956	0,5546761	0,7969299	0,0988425	0,1058054	0,2277131	0,5667480	0,2392327	0,4062880	0,1818904	0,0090226	0,1163561	0,4591100	0,7932748	0,7655758	0,7358820	0,7546617	0,0074691	0,0682540	0,5418307	0,9675210	0,2277794	0,9254989	0,9288947	0,9302312	0,9592948	0,0242760	0,0883184	0,6908498	0,0206289	0,0122692	0,3249656	0,9234915	0,0822507	0,2974965	0,5607258	0,1362523	0,0297633	0,0808550
620	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,8413442	0,3047139	0,5490388	0,0771975	0,0472324	0,0855807	0,0133421	0,1169337	0,0040182	0,9999797	0,0968744	0,4463134	0,9734224	0,5681990	0,1209664	0,5465190	0,5174669	0,0230037	0,2007550	0,9998674	0,8906887	0,4583715	0,7604114	0,0995066	0,1058054	0,2277132	0,5667406	0,2398700	0,4060827	0,1547780	0,0089743	0,1074553	0,4232055	0,7932329	0,7636893	0,7329116	0,7553717	0,0073306	0,0680940	0,4173782	0,9662315	0,2273768	0,8838374	0,9274236	0,9271405	0,9294974	0,0242823	0,0859214	0,5704349	0,0206245	0,0122692	0,2563142	0,9234629	0,0808252	0,2936449	0,5593908	0,1361378	0,0297633	0,0803171
640	0,3118505	1,0000000	0,0910689	0,0451200	1,0000000	0,7918463	0,2680819	0,6556816	0,0772139	0,0472324	0,0855808	0,0136251	0,1076535	0,0040182	0,9999193	0,1152303	0,4463134	0,9734224	0,5681990	0,1209664	0,5039650	0,3739545	0,0230037	0,2313371	0,9998675	0,8875554	0,3720122	0,7465678	0,1003426	0,1058055	0,2277139	0,5667264	0,2357853	0,3984328	0,1288485	0,0088626	0,0984561	0,3906582	0,7931497	0,7575779	0,7277350	0,7497146	0,0068133	0,0669998	0,3162468	0,9639146	0,2253619	0,8512811	0,9247428	0,9217713	0,9017552	0,0242000	0,0798144	0,4601006	0,0206145	0,0122691	0,1990603	0,9233552	0,0759963	0,2829265	0,5536729	0,1356889	0,0297633	0,0791065
660	0,3118505	1,0000000	0,0910694	0,0451200	1,0000000	0,7493055	0,2337137	0,7437625	0,0772387	0,0472324	0,0855809	0,0142589	0,0993019	0,0040182	0,9997803	0,1286582	0,4463134	0,9734224	0,5681990	0,1209664	0,4817230	0,2640814	0,0230037	0,2585220	0,9998677	0,8826297	0,3010037	0,7483508	0,1012010	0,1058055	0,2277166	0,5667048	0,2261407	0,3806354	0,1061087	0,0086982	0,0899129	0,3613881	0,7930158	0,7444500	0,7206507	0,7350803	0,0059846	0,0649957	0,2401157	0,9606189	0,2214094	0,8269442	0,9208976	0,9143569	0,8776051	0,0240201	0,0706747	0,3667852	0,0205996	0,0122690	0,1551129	0,9231089	0,0682950	0,2649130	0,5402064	0,1349672	0,0297631	0,0775450
680	0,3118505	1,0000000	0,0910700	0,0451200	1,0000000	0,7137160	0,2049028	0,8128826	0,0772720	0,0472324	0,0855809	0,0153295	0,0921619	0,0040182	0,9995436	0,1381959	0,4463134	0,9734224	0,5681990	0,1209664	0,4727697	0,1840332	0,0230037	0,2814948	0,9998679	0,8764568	0,2455288	0,7586937	0,1019935	0,1058055	0,2277238	0,5666763	0,2115421	0,3526275	0,0871621	0,0085082	0,0821721	0,3346827	0,7928254	0,7216646	0,7122469	0,7103297	0,0050102	0,0623887	0,1851276	0,9565362	0,2156799	0,8084507	0,9161157	0,9054043	0,8569882	0,0237608	0,0601957	0,2912271	0,0205823	0,0122689	0,1230285	0,9226487	0,0591981	0,2415137	0,5157953	0,1341181	0,0297630	0,0760197
700	0,3118505	1,0000000	0,0910706	0,0451200	1,0000000	0,6844993	0,1822985	0,8653233	0,0773144	0,0472324	0,0855810	0,0168228	0,0862615	0,0040182	0,9992162	0,1448728	0,4463134	0,9734224	0,5681990	0,1209664	0,4713649	0,1275580	0,0230037	0,3002738	0,9998682	0,8698276	0,2036278	0,7727586	0,1026819	0,1058056	0,2277383	0,5666418	0,1935094	0,3170818	0,0719011	0,0083189	0,0754423	0,3101841	0,7925774	0,6879209	0,7031660	0,6762276	0,0040414	0,0595522	0,1463816	0,9519209	0,2086653	0,7936013	0,9107049	0,8955014	0,8391226	0,0234535	0,0499580	0,2315589	0,0205653	0,0122688	0,1004016	0,9218935	0,0501179	0,2156786	0,4794771	0,1332733	0,0297628	0,0747525
720	0,3118505	1,0000000	0,0910712	0,0451200	1,0000000	0,6611307	0,1653083	0,9041700	0,0773663	0,0472324	0,0855811	0,0186444	0,0815017	0,0040182	0,9988250	0,1495127	0,4463134	0,9734224	0,5681990	0,1209664	0,4736666	0,0885916	0,0230037	0,3152695	0,9998686	0,8634461	0,1727287	0,7876685	0,1032585	0,1058057	0,2277625	0,5666029	0,1738021	0,2779657	0,0599006	0,0081481	0,0697988	0,2879259	0,7922761	0,6444423	0,6939784	0,6351159	0,0031718	0,0567889	0,1195065	0,9470380	0,2009818	0,7808623	0,9049843	0,8852184	0,8230169	0,0231298	0,0409353	0,1851061	0,0205505	0,0122687	0,0848493	0,9207826	0,0419591	0,1901878	0,4338560	0,1325147	0,0297627	0,0738021
740	0,3118505	1,0000000	0,0910717	0,0451200	1,0000000	0,6432902	0,1529111	0,9324391	0,0774275	0,0472324	0,0855811	0,0206600	0,0777306	0,0040182	0,9984050	0,1527250	0,4463134	0,9734224	0,5681990	0,1209664	0,4773863	0,0621375	0,0230037	0,3270383	0,9998691	0,8577785	0,1503479	0,8018459	0,1037316	0,1058059	0,2277975	0,5665612	0,1539647	0,2389804	0,0506315	0,0080042	0,0652072	0,2681144	0,7919333	0,5949664	0,6851387	0,5901192	0,0024412	0,0542897	0,1010582	0,9421408	0,1932097	0,7693885	0,8992488	0,8750790	0,8078101	0,0228144	0,0335121	0,1492238	0,0205386	0,0122686	0,0743710	0,9193067	0,0351213	0,1670107	0,3840304	0,1318775	0,0297625	0,0731365
760	0,3118505	1,0000000	0,0910722	0,0451200	1,0000000	0,6307921	0,1440578	0,9527304	0,0774963	0,0472324	0,0855812	0,0227343	0,0747843	0,0040182	0,9979888	0,1549450	0,4463134	0,9734224	0,5681990	0,1209664	0,4812938	0,0443952	0,0230037	0,3361526	0,9998696	0,8530454	0,1343632	0,8145089	0,1041158	0,1058061	0,2278430	0,5665188	0,1351332	0,2027611	0,0435706	0,0078891	0,0615631	0,2509299	0,7915688	0,5443622	0,6769890	0,5443348	0,0018544	0,0521472	0,0884835	0,9374641	0,1858049	0,7588623	0,8937571	0,8655625	0,7929716	0,0225236	0,0276850	0,1216229	0,0205296	0,0122685	0,0674242	0,9175256	0,0296593	0,1471882	0,3352378	0,1313666	0,0297623	0,0726934
780	0,3118505	1,0000000	0,0910726	0,0451200	1,0000000	0,6234367	0,1378355	0,9671373	0,0775688	0,0472324	0,0855812	0,0247538	0,0725079	0,0040182	0,9976010	0,1564777	0,4463134	0,9734224	0,5681990	0,1209664	0,4848093	0,0326072	0,0230037	0,3431369	0,9998701	0,8492812	0,1230762	0,8253557	0,1044274	0,1058063	0,2278970	0,5664776	0,1180182	0,1707773	0,0382510	0,0078005	0,0587290	0,2364221	0,7912110	0,4969546	0,6697774	0,5002999	0,0013976	0,0503835	0,0799539	0,9332206	0,1790711	0,7492775	0,8887289	0,8571054	0,7783488	0,0222661	0,0232578	0,1004445	0,0205230	0,0122685	0,0628810	0,9155572	0,0254431	0,1310092	0,2912196	0,1309702	0,0297622	0,0724105
800	0,3118505	1,0000000	0,0910730	0,0451200	1,0000000	0,6208827	0,1335143	0,9772761	0,0776392	0,0472324	0,0855813	0,0266366	0,0707652	0,0040182	0,9972565	0,1575355	0,4463134	0,9734224	0,5681990	0,1209664	0,4877218	0,0248331	0,0230037	0,3484428	0,9998706	0,8464061	0,1151833	0,8343693	0,1046809	0,1058066	0,2279570	0,5664396	0,1029739	0,1435728	0,0342791	0,0077344	0,0565609	0,2244893	0,7908922	0,4555527	0,6636747	0,4597786	0,0010499	0,0489780	0,0741876	0,9295942	0,1731705	0,7407474	0,8843428	0,8500843	0,7640848	0,0220451	0,0199711	0,0842251	0,0205184	0,0122684	0,0599454	0,9135442	0,0222687	0,1182744	0,2538525	0,1306702	0,0297621	0,0722371
820	0,3118505	1,0000000	0,0910733	0,0451200	1,0000000	0,6225928	0,1305385	0,9843593	0,0777010	0,0472324	0,0855813	0,0283324	0,0694409	0,0040182	0,9969620	0,1582654	0,4463134	0,9734224	0,5681990	0,1209664	0,4900116	0,0197370	0,0230037	0,3524440	0,9998711	0,8442855	0,1097107	0,8416905	0,1048887	0,1058068	0,2280199	0,5664068	0,0900929	0,1210781	0,0313355	0,0076863	0,0549246	0,2149070	0,7906429	0,4213393	0,6587848	0,4237805	0,0007896	0,0478881	0,0702988	0,9267254	0,1681532	0,7333759	0,8807317	0,8447787	0,7504751	0,0218599	0,0175713	0,0718275	0,0205152	0,0122684	0,0580699	0,9116186	0,0199230	0,1085323	0,2235325	0,1304475	0,0297620	0,0721358
840	0,3118505	1,0000000	0,0910735	0,0451200	1,0000000	0,6278581	0,1284999	0,9892775	0,0777480	0,0472324	0,0855813	0,0298178	0,0684412	0,0040182	0,9967181	0,1587691	0,4463134	0,9734224	0,5681990	0,1209664	0,4917464	0,0164128	0,0230037	0,3554415	0,9998715	0,8427704	0,1059464	0,8475341	0,1050605	0,1058072	0,2280829	0,5663804	0,0792945	0,1028779	0,0291677	0,0076520	0,0537035	0,2073758	0,7904842	0,3942611	0,6551482	0,3926961	0,0005971	0,0470622	0,0676804	0,9246979	0,1639906	0,7271960	0,8779770	0,8413339	0,7378338	0,0217077	0,0158403	0,0623717	0,0205130	0,0122683	0,0568848	0,9098760	0,0182140	0,1012463	0,1997489	0,1302844	0,0297619	0,0720802
860	0,3118505	1,0000000	0,0910736	0,0451200	1,0000000	0,6358698	0,1271056	0,9926748	0,0777759	0,0472324	0,0855814	0,0310896	0,0676905	0,0040182	0,9965211	0,1591166	0,4463134	0,9734224	0,5681990	0,1209664	0,4930239	0,0142536	0,0230037	0,3576734	0,9998719	0,8417206	0,1033768	0,8521367	0,1052039	0,1058075	0,2281435	0,5663614	0,0703967	0,0884009	0,0275796	0,0076279	0,0528007	0,2015674	0,7904235	0,3735374	0,6527450	0,3664690	0,0004560	0,0464480	0,0659196	0,9235293	0,1606067	0,7221604	0,8761048	0,8397415	0,7264056	0,0215845	0,0146029	0,0551770	0,0205116	0,0122683	0,0561436	0,9083688	0,0169823	0,0958943	0,1815640	0,1301666	0,0297619	0,0720520
880	0,3118505	1,0000000	0,0910737	0,0451200	1,0000000	0,6458042	0,1261498	0,9950109	0,0777830	0,0472324	0,0855814	0,0321579	0,0671295	0,0040182	0,9963653	0,1593564	0,4463134	0,9734224	0,5681990	0,1209664	0,4939431	0,0128563	0,0230037	0,3593248	0,9998721	0,8410160	0,1016365	0,8557258	0,1053245	0,1058078	0,2282001	0,5663501	0,0631684	0,0770403	0,0264216	0,0076109	0,0521386	0,1971597	0,7904540	0,3580815	0,6515005	0,3447559	0,0003534	0,0459974	0,0647363	0,9231736	0,1579017	0,7181595	0,8750878	0,8398483	0,7163293	0,0214861	0,0137245	0,0497161	0,0205106	0,0122683	0,0556839	0,9071102	0,0161019	0,0920189	0,1679291	0,1300821	0,0297618	0,0720389
900	0,3118505	1,0000000	0,0910738	0,0451200	1,0000000	0,6568948	0,1254903	0,9966111	0,0777701	0,0472324	0,0855814	0,0330412	0,0667119	0,0040182	0,9962444	0,1595219	0,4463134	0,9734224	0,5681990	0,1209664	0,4945913	0,0119551	0,0230037	0,3605388	0,9998723	0,8405595	0,1004675	0,8585039	0,1054262	0,1058081	0,2282513	0,5663459	0,0573648	0,0682218	0,0255807	0,0075989	0,0516561	0,1938603	0,7905588	0,3467767	0,6512949	0,3270568	0,0002791	0,0456685	0,0639417	0,9235328	0,1557691	0,7150484	0,8748529	0,8413918	0,7076385	0,0214083	0,0131041	0,0455807	0,0205099	0,0122683	0,0553998	0,9060862	0,0154768	0,0892435	0,1578575	0,1300221	0,0297618	0,0720329
920	0,3118505	1,0000000	0,0910738	0,0451200	1,0000000	0,6684805	0,1250302	0,9977036	0,0777398	0,0472324	0,0855814	0,0337615	0,0664023	0,0040182	0,9961518	0,1596361	0,4463134	0,9734224	0,5681990	0,1209664	0,4950401	0,0113757	0,0230037	0,3614246	0,9998724	0,8402763	0,0996894	0,8606431	0,1055124	0,1058083	0,2282966	0,5663480	0,0527498	0,0614366	0,0249721	0,0075901	0,0513065	0,1914176	0,7907159	0,3386228	0,6519757	0,3128106	0,0002256	0,0454265	0,0634082	0,9244749	0,1541068	0,7126716	0,8752928	0,8440476	0,7002825	0,0213473	0,0126674	0,0424550	0,0205094	0,0122683	0,0552228	0,9052674	0,0150348	0,0872721	0,1505024	0,1299797	0,0297618	0,0720288
940	0,3118505	1,0000000	0,0910738	0,0451200	1,0000000	0,6800293	0,1247041	0,9984472	0,0776960	0,0472324	0,0855814	0,0343423	0,0661734	0,0040182	0,9960819	0,1597149	0,4463134	0,9734224	0,5681990	0,1209664	0,4953452	0,0110044	0,0230037	0,3620654	0,9998724	0,8401107	0,0991769	0,8622843	0,1055853	0,1058086	0,2283359	0,5663554	0,0491085	0,0562531	0,0245330	0,0075835	0,0510544	0,1896239	0,7909034	0,3327938	0,6533728	0,3014584	0,0001871	0,0452441	0,0630501	0,9258538	0,1528227	0,7108809	0,8762807	0,8474772	0,6941538	0,0212998	0,0123606	0,0400956	0,0205090	0,0122683	0,0551093	0,9046185	0,0147234	0,0858792	0,1451761	0,1299499	0,0297617	0,0720237
960	0,3118505	1,0000000	0,0910737	0,0451200	1,0000000	0,6911420	0,1244686	0,9989520	0,0776429	0,0472324	0,0855814	0,0348059	0,0660048	0,0040182	0,9960297	0,1597693	0,4463134	0,9734224	0,5681990	0,1209664	0,4955489	0,0107672	0,0230037	0,3625240	0,9998723	0,8400226	0,0988434	0,8635405	0,1056469	0,1058088	0,2283692	0,5663668	0,0462529	0,0523161	0,0242171	0,0075782	0,0508732	0,1883142	0,7911024	0,3286441	0,6553120	0,2924823	0,0001596	0,0451007	0,0628096	0,9275254	0,1518378	0,7095455	0,8776829	0,8513660	0,6891131	0,0212631	0,0121453	0,0383156	0,0205088	0,0122683	0,0550321	0,9041051	0,0145042	0,0848975	0,1413416	0,1299291	0,0297617	0,0720160
980	0,3118505	1,0000000	0,0910736	0,0451200	1,0000000	0,7015430	0,1242947	0,9992939	0,0775845	0,0472324	0,0855815	0,0351727	0,0658808	0,0040182	0,9959911	0,1598068	0,4463134	0,9734224	0,5681990	0,1209664	0,4956823	0,0106163	0,0230037	0,3628481	0,9998721	0,8399835	0,0986296	0,8645008	0,1056987	0,1058090	0,2283970	0,5663810	0,0440236	0,0493395	0,0239903	0,0075738	0,0507433	0,1873601	0,7912988	0,3256884	0,6576270	0,2854247	0,0001399	0,0449815	0,0626482	0,9293608	0,1510862	0,7085562	0,8793708	0,8554461	0,6850104	0,0212347	0,0119941	0,0369722	0,0205086	0,0122683	0,0549749	0,9036968	0,0143499	0,0842051	0,1385906	0,1299146	0,0297617	0,0720053
1000	0,3118505	1,0000000	0,0910735	0,0451200	1,0000000	0,7110626	0,1241635	0,9995250	0,0775244	0,0472324	0,0855815	0,0354607	0,0657898	0,0040182	0,9959627	0,1598327	0,4463134	0,9734224	0,5681990	0,1209664	0,4957675	0,0105206	0,0230037	0,3630731	0,9998720	0,8399743	0,0984950	0,8652344	0,1057422	0,1058092	0,2284200	0,5663969	0,0422887	0,0470970	0,0238280	0,0075699	0,0506504	0,1866649	0,7914831	0,3235722	0,6601677	0,2798960	0,0001258	0,0448768	0,0625397	0,9312523	0,1505145	0,7078253	0,8812285	0,8595077	0,6816984	0,0212128	0,0118876	0,0359568	0,0205084	0,0122683	0,0549279	0,9033688	0,0142412	0,0837150	0,1366195	0,1299045	0,0297617	0,0719919
1020	0,3118505	1,0000000	0,0910734	0,0451200	1,0000000	0,7196165	0,1240621	0,9996810	0,0774652	0,0472324	0,0855815	0,0356854	0,0657232	0,0040182	0,9959421	0,1598506	0,4463134	0,9734224	0,5681990	0,1209664	0,4958206	0,0104603	0,0230037	0,3632260	0,9998718	0,8399820	0,0984124	0,8657946	0,1057784	0,1058093	0,2284386	0,5664134	0,0409408	0,0454121	0,0237119	0,0075664	0,0505840	0,1861563	0,7916500	0,3220429	0,6628064	0,2755730	0,0001157	0,0447804	0,0624668	0,9331164	0,1500805	0,7072852	0,8831576	0,8633987	0,6790415	0,0211959	0,0118123	0,0351874	0,0205083	0,0122683	0,0548861	0,9031021	0,0141642	0,0833656	0,1352058	0,1298974	0,0297617	0,0719763
1040	0,3118505	1,0000000	0,0910733	0,0451200	1,0000000	0,7271853	0,1239824	0,9997860	0,0774089	0,0472324	0,0855815	0,0358596	0,0656746	0,0040182	0,9959271	0,1598630	0,4463134	0,9734224	0,5681990	0,1209664	0,4958524	0,0104224	0,0230037	0,3633266	0,9998716	0,8399983	0,0983634	0,8662224	0,1058085	0,1058094	0,2284536	0,5664300	0,0398939	0,0441484	0,0236292	0,0075632	0,0505366	0,1857818	0,7917971	0,3209231	0,6654392	0,2721934	0,0001085	0,0446888	0,0624177	0,9348932	0,1497511	0,7068845	0,8850795	0,8670189	0,6769199	0,0211829	0,0117587	0,0346024	0,0205082	0,0122682	0,0548469	0,9028821	0,0141094	0,0831140	0,1341886	0,1298926	0,0297617	0,0719593
1060	0,3118505	1,0000000	0,0910731	0,0451200	1,0000000	0,7337961	0,1239186	0,9998566	0,0773567	0,0472324	0,0855815	0,0359940	0,0656392	0,0040182	0,9959164	0,1598715	0,4463134	0,9734224	0,5681990	0,1209664	0,4958704	0,0103988	0,0230037	0,3633899	0,9998713	0,8400180	0,0983357	0,8665492	0,1058332	0,1058095	0,2284654	0,5664461	0,0390801	0,0432016	0,0235702	0,0075604	0,0505026	0,1855034	0,7919242	0,3200898	0,6679867	0,2695480	0,0001034	0,0446006	0,0623846	0,9365430	0,1495007	0,7065853	0,8869346	0,8703109	0,6752309	0,0211729	0,0117202	0,0341556	0,0205081	0,0122682	0,0548094	0,9026983	0,0140701	0,0829305	0,1334527	0,1298892	0,0297617	0,0719417
1080	0,3118505	1,0000000	0,0910730	0,0451200	1,0000000	0,7395068	0,1238669	0,9999040	0,0773094	0,0472324	0,0855815	0,0360971	0,0656134	0,0040182	0,9959087	0,1598774	0,4463134	0,9734224	0,5681990	0,1209664	0,4958799	0,0103843	0,0230037	0,3634268	0,9998711	0,8400380	0,0983213	0,8667987	0,1058536	0,1058096	0,2284748	0,5664612	0,0384463	0,0424924	0,0235283	0,0075577	0,0504782	0,1852940	0,7920324	0,3194589	0,6703917	0,2674719	0,0000997	0,0445153	0,0623623	0,9380435	0,1493099	0,7063599	0,8886812	0,8732499	0,6738889	0,0211651	0,0116924	0,0338124	0,0205080	0,0122682	0,0547733	0,9025431	0,0140416	0,0827947	0,1329164	0,1298868	0,0297617	0,0719241
1100	0,3118505	1,0000000	0,0910729	0,0451200	1,0000000	0,7443935	0,1238247	0,9999358	0,0772672	0,0472324	0,0855815	0,0361759	0,0655946	0,0040182	0,9959032	0,1598815	0,4463134	0,9734224	0,5681990	0,1209664	0,4958840	0,0103753	0,0230037	0,3634454	0,9998709	0,8400568	0,0983149	0,8669892	0,1058701	0,1058096	0,2284821	0,5664752	0,0379513	0,0419609	0,0234985	0,0075554	0,0504607	0,1851345	0,7921234	0,3189724	0,6726169	0,2658366	0,0000970	0,0444335	0,0623471	0,9393850	0,1491641	0,7061881	0,8902925	0,8758352	0,6728236	0,0211590	0,0116720	0,0335473	0,0205079	0,0122682	0,0547389	0,9024110	0,0140208	0,0826924	0,1325219	0,1298852	0,0297617	0,0719070
