"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
580	1,0000000	0,3710371	0,0015103	0,4192602	0,9999329	0,6437702	0,8246803	0,3237193	0,3818254	0,6303153	0,9980503	0,9943821	0,9987968	1,0000000	0,0051773	0,5455792	0,9972178	0,2765017	0,1099351	0,3136725	0,9481595	0,9928425	0,3015897	0,5121860	0,6570564	0,3242572	0,0188962	0,2737318	0,5399692	0,3534730	0,7055096	0,7636349	0,6215095	0,4434940	0,3270008	0,8486443	0,4766295	0,5474366	0,4377249	0,9532024	0,9966143	0,7885893	0,0061818	0,8284094	0,6414821	0,4902384	0,5510843	0,1966704	0,5654782	0,9564960	0,2169836	0,8250536	0,5688034	0,0417268	0,3117570	0,9659870	0,9028284	0,0883246	0,0783329	0,9913562	0,0153045	0,9999977	0,9736730	0,6511544
600	1,0000000	0,3710371	0,0024722	0,4192602	0,9999463	0,7457341	0,8289743	0,3397057	0,3855436	0,6303153	0,9980505	0,9943835	0,9987100	0,9999998	0,0046625	0,7403680	0,9874432	0,2765017	0,1099351	0,3776175	0,9482327	0,9917338	0,2884557	0,5115163	0,6275361	0,3242572	0,0188962	0,2736279	0,5527927	0,2511882	0,5084439	0,6266316	0,6215094	0,4434954	0,3270019	0,7665604	0,4887641	0,6751778	0,4422933	0,9545265	0,9969263	0,7986168	0,0097512	0,7830904	0,6849508	0,3124713	0,5512958	0,1499729	0,5288541	0,9565307	0,2054837	0,7905872	0,6337618	0,0413627	0,3440885	0,9660205	0,8804945	0,0954064	0,0783329	0,9864167	0,0153045	0,9999976	0,9677726	0,6736935
620	1,0000000	0,3710371	0,0031107	0,4192602	0,9999606	0,8136940	0,8440690	0,3574667	0,3901556	0,6303153	0,9980506	0,9943842	0,9986471	0,9999993	0,0041733	0,7859828	0,9580871	0,2765017	0,1099351	0,4256461	0,9482830	0,9909963	0,2612836	0,5106307	0,6080246	0,3242572	0,0188962	0,2732987	0,4716187	0,1820555	0,3681109	0,5386477	0,6215092	0,4434962	0,3270026	0,7295160	0,5116331	0,7633252	0,4513987	0,9565411	0,9973307	0,8174488	0,0118554	0,7060447	0,7454462	0,2221323	0,5514137	0,1231466	0,4762336	0,9565510	0,1835544	0,7382624	0,7087877	0,0409192	0,3491770	0,9661418	0,8677724	0,1093757	0,0783329	0,9829557	0,0153045	0,9999976	0,9541861	0,7002480
640	1,0000000	0,3710371	0,0035346	0,4192602	0,9999718	0,8586954	0,8614861	0,3707316	0,3942945	0,6303153	0,9980506	0,9943844	0,9986015	0,9999984	0,0038002	0,7444167	0,9163665	0,2765017	0,1099351	0,4642464	0,9483168	0,9904986	0,2282529	0,5097875	0,5951415	0,3242572	0,0188962	0,2727104	0,3949496	0,1353256	0,2681779	0,4821440	0,6215088	0,4434964	0,3270031	0,7183374	0,5412324	0,8241585	0,4639726	0,9587175	0,9977108	0,8382954	0,0130978	0,6186967	0,8027329	0,1730935	0,5514690	0,1077347	0,4230472	0,9565615	0,1608291	0,6830955	0,7693195	0,0405195	0,3399679	0,9663603	0,8605254	0,1282832	0,0783329	0,9805302	0,0153045	0,9999976	0,9328466	0,7227393
660	1,0000000	0,3710371	0,0038160	0,4192602	0,9999798	0,8883922	0,8772443	0,3795831	0,3975621	0,6303153	0,9980507	0,9943845	0,9985684	0,9999977	0,0035389	0,6890727	0,8789835	0,2765017	0,1099352	0,4975044	0,9483388	0,9901604	0,1960911	0,5090905	0,5866469	0,3242572	0,0188962	0,2718944	0,3416187	0,1037365	0,1970144	0,4458572	0,6215082	0,4434962	0,3270034	0,7201395	0,5732326	0,8661552	0,4785565	0,9607191	0,9980233	0,8574188	0,0138320	0,5381192	0,8490010	0,1439324	0,5514865	0,0988794	0,3772847	0,9565658	0,1411917	0,6346182	0,8114061	0,0401984	0,3249898	0,9666438	0,8563973	0,1498411	0,0783328	0,9788302	0,0153045	0,9999976	0,9052616	0,7393676
680	1,0000000	0,3710371	0,0040028	0,4192602	0,9999852	0,9079540	0,8900806	0,3855431	0,3999887	0,6303153	0,9980507	0,9943844	0,9985443	0,9999974	0,0033650	0,6534172	0,8540798	0,2765017	0,1099352	0,5277217	0,9483529	0,9899303	0,1680773	0,5085548	0,5810526	0,3242572	0,0188962	0,2709151	0,3087352	0,0823815	0,1463380	0,4225537	0,6215076	0,4434958	0,3270036	0,7273350	0,6046194	0,8951698	0,4939291	0,9624010	0,9982634	0,8734303	0,0142662	0,4717130	0,8838004	0,1248938	0,5514833	0,0937908	0,3411472	0,9565666	0,1255272	0,5962073	0,8388598	0,0399538	0,3089234	0,9669500	0,8540458	0,1722732	0,0783328	0,9776386	0,0153045	0,9999976	0,8735193	0,7509226
700	1,0000000	0,3710371	0,0041269	0,4192602	0,9999887	0,9208265	0,8999639	0,3896461	0,4017317	0,6303153	0,9980507	0,9943843	0,9985268	0,9999974	0,0032534	0,6394823	0,8410508	0,2765017	0,1099352	0,5560788	0,9483616	0,9897743	0,1451352	0,5081602	0,5773720	0,3242572	0,0188962	0,2698518	0,2902085	0,0679446	0,1102506	0,4075880	0,6215069	0,4434953	0,3270037	0,7359101	0,6338199	0,9152460	0,5092906	0,9637371	0,9984408	0,8861607	0,0145230	0,4204434	0,9092119	0,1115379	0,5514702	0,0908662	0,3140155	0,9565655	0,1135490	0,5676215	0,8563372	0,0397729	0,2940301	0,9672452	0,8527064	0,1944692	0,0783328	0,9768031	0,0153045	0,9999976	0,8395273	0,7587229
720	1,0000000	0,3710371	0,0042092	0,4192602	0,9999910	0,9292917	0,9073170	0,3924713	0,4029590	0,6303153	0,9980506	0,9943841	0,9985141	0,9999976	0,0031834	0,6384916	0,8358780	0,2765017	0,1099352	0,5831329	0,9483669	0,9896687	0,1270322	0,5078773	0,5749524	0,3242572	0,0188962	0,2687854	0,2805691	0,0581844	0,0845524	0,3979770	0,6215064	0,4434947	0,3270038	0,7439755	0,6602637	0,9291787	0,5242065	0,9647590	0,9985688	0,8959589	0,0146749	0,3824177	0,9276396	0,1017665	0,5514536	0,0891851	0,2942879	0,9565636	0,1046180	0,5471740	0,8674035	0,0396413	0,2812134	0,9675090	0,8519433	0,2158484	0,0783328	0,9762174	0,0153045	0,9999976	0,8047183	0,7639179
740	1,0000000	0,3710371	0,0042639	0,4192602	0,9999925	0,9348563	0,9126644	0,3943905	0,4038121	0,6303153	0,9980506	0,9943840	0,9985049	0,9999978	0,0031395	0,6420352	0,8346874	0,2765017	0,1099352	0,6091129	0,9483700	0,9895975	0,1130895	0,5076781	0,5733629	0,3242572	0,0188962	0,2677838	0,2757972	0,0515860	0,0662523	0,3918048	0,6215059	0,4434942	0,3270038	0,7508016	0,6839283	0,9389014	0,5384837	0,9655198	0,9986597	0,9033354	0,0147647	0,3549440	0,9410874	0,0944880	0,5514370	0,0882185	0,2802509	0,9565616	0,0980684	0,5329214	0,8744328	0,0395468	0,2706674	0,9677326	0,8515087	0,2361694	0,0783327	0,9758067	0,0153045	0,9999976	0,7700627	0,7673566
760	1,0000000	0,3710371	0,0043002	0,4192602	0,9999935	0,9385129	0,9164908	0,3956757	0,4044000	0,6303153	0,9980506	0,9943839	0,9984982	0,9999980	0,0031115	0,6454698	0,8349916	0,2765017	0,1099352	0,6340727	0,9483717	0,9895496	0,1025307	0,5075397	0,5723194	0,3242572	0,0188962	0,2668937	0,2733997	0,0471251	0,0532206	0,3878410	0,6215056	0,4434938	0,3270039	0,7562422	0,7050293	0,9457530	0,5520603	0,9660750	0,9987233	0,9088007	0,0148177	0,3354489	0,9510404	0,0890463	0,5514221	0,0876627	0,2704150	0,9565596	0,0933210	0,5231576	0,8789260	0,0394794	0,2622455	0,9679150	0,8512611	0,2553747	0,0783327	0,9755186	0,0153045	0,9999976	0,7361906	0,7696264
780	1,0000000	0,3710371	0,0043243	0,4192602	0,9999941	0,9409153	0,9191961	0,3965279	0,4048024	0,6303153	0,9980506	0,9943838	0,9984933	0,9999981	0,0030933	0,6473724	0,8356006	0,2765017	0,1099352	0,6579707	0,9483725	0,9895174	0,0946333	0,5074444	0,5716346	0,3242572	0,0188962	0,2661377	0,2720820	0,0441092	0,0439406	0,3852955	0,6215054	0,4434934	0,3270039	0,7604136	0,7238494	0,9506615	0,5649322	0,9664738	0,9987676	0,9128012	0,0148491	0,3217943	0,9585411	0,0849897	0,5514095	0,0873429	0,2636009	0,9565578	0,0899099	0,5165480	0,8818173	0,0394317	0,2556619	0,9680594	0,8511201	0,2734890	0,0783327	0,9753166	0,0153045	0,9999976	0,7035144	0,7711227
800	1,0000000	0,3710371	0,0043402	0,4192602	0,9999945	0,9424932	0,9210908	0,3970903	0,4050766	0,6303153	0,9980506	0,9943837	0,9984897	0,9999983	0,0030811	0,6479609	0,8361192	0,2765017	0,1099352	0,6807149	0,9483729	0,9894958	0,0887826	0,5073793	0,5711856	0,3242572	0,0188962	0,2655188	0,2712763	0,0420702	0,0373321	0,3836607	0,6215052	0,4434931	0,3270039	0,7635264	0,7406591	0,9542704	0,5771114	0,9667569	0,9987981	0,9157014	0,0148676	0,3123237	0,9643034	0,0819813	0,5513992	0,0871588	0,2589210	0,9565564	0,0874758	0,5121107	0,8836886	0,0393980	0,2505971	0,9681712	0,8510397	0,2905606	0,0783327	0,9751749	0,0153045	0,9999976	0,6723177	0,7721083
820	1,0000000	0,3710371	0,0043509	0,4192602	0,9999948	0,9435295	0,9224079	0,3974609	0,4052627	0,6303153	0,9980506	0,9943837	0,9984871	0,9999984	0,0030730	0,6478772	0,8365020	0,2765017	0,1099352	0,7021933	0,9483729	0,9894812	0,0844812	0,5073351	0,5708913	0,3242572	0,0188962	0,2650267	0,2707600	0,0406917	0,0326262	0,3826109	0,6215051	0,4434928	0,3270039	0,7658034	0,7556898	0,9570237	0,5886069	0,9669558	0,9988191	0,9177876	0,0148786	0,3058050	0,9688123	0,0797624	0,5513910	0,0870529	0,2557289	0,9565552	0,0857484	0,5091493	0,8849052	0,0393744	0,2467489	0,9682562	0,8509940	0,3066328	0,0783327	0,9750756	0,0153045	0,9999976	0,6428070	0,7727572
840	1,0000000	0,3710371	0,0043579	0,4192602	0,9999950	0,9442101	0,9233177	0,3977050	0,4053886	0,6303153	0,9980506	0,9943836	0,9984853	0,9999985	0,0030676	0,6476175	0,8367971	0,2765017	0,1099352	0,7222969	0,9483728	0,9894714	0,0813385	0,5073052	0,5706985	0,3242572	0,0188962	0,2646446	0,2704385	0,0397596	0,0292750	0,3819366	0,6215051	0,4434926	0,3270039	0,7674437	0,7691299	0,9592255	0,5994186	0,9670944	0,9988334	0,9192786	0,0148850	0,3013455	0,9723982	0,0781342	0,5513846	0,0869919	0,2535637	0,9565543	0,0845283	0,5071813	0,8856989	0,0393579	0,2438539	0,9683199	0,8509679	0,3217340	0,0783327	0,9750059	0,0153045	0,9999976	0,6151370	0,7731842
860	1,0000000	0,3710371	0,0043626	0,4192602	0,9999951	0,9446569	0,9239429	0,3978656	0,4054735	0,6303153	0,9980506	0,9943836	0,9984839	0,9999985	0,0030640	0,6474153	0,8370441	0,2765017	0,1099352	0,7409365	0,9483727	0,9894648	0,0790545	0,5072851	0,5705723	0,3242572	0,0188962	0,2643535	0,2702539	0,0391295	0,0268886	0,3815037	0,6215051	0,4434924	0,3270039	0,7686110	0,7811335	0,9610796	0,6095387	0,9671903	0,9988431	0,9203382	0,0148888	0,2983100	0,9752890	0,0769454	0,5513797	0,0869567	0,2521016	0,9565535	0,0836701	0,5058775	0,8862179	0,0393463	0,2416938	0,9683670	0,8509530	0,3358771	0,0783327	0,9749570	0,0153045	0,9999976	0,5894189	0,7734651
880	1,0000000	0,3710371	0,0043657	0,4192602	0,9999951	0,9449503	0,9243706	0,3979713	0,4055307	0,6303153	0,9980506	0,9943836	0,9984829	0,9999986	0,0030617	0,6473194	0,8372573	0,2765017	0,1099352	0,7580537	0,9483725	0,9894604	0,0774019	0,5072717	0,5704897	0,3242572	0,0188962	0,2641352	0,2701597	0,0387034	0,0251892	0,3812256	0,6215050	0,4434923	0,3270039	0,7694337	0,7918290	0,9627181	0,6189562	0,9672563	0,9988497	0,9210877	0,0148910	0,2962525	0,9776449	0,0760815	0,5513760	0,0869364	0,2511182	0,9565530	0,0830684	0,5050158	0,8865578	0,0393383	0,2400927	0,9684016	0,8509446	0,3490646	0,0783327	0,9749226	0,0153045	0,9999976	0,5657224	0,7736499
900	1,0000000	0,3710371	0,0043678	0,4192602	0,9999952	0,9451429	0,9246622	0,3980408	0,4055691	0,6303153	0,9980506	0,9943835	0,9984822	0,9999986	0,0030602	0,6472990	0,8374363	0,2765017	0,1099352	0,7736261	0,9483723	0,9894574	0,0762109	0,5072626	0,5704358	0,3242572	0,0188962	0,2639737	0,2701184	0,0384153	0,0239791	0,3810470	0,6215051	0,4434922	0,3270039	0,7700087	0,8013288	0,9642216	0,6276620	0,9673015	0,9988542	0,9216157	0,0148923	0,2948629	0,9795811	0,0754566	0,5513732	0,0869246	0,2504587	0,9565526	0,0826479	0,5044471	0,8867806	0,0393327	0,2389128	0,9684267	0,8509398	0,3612954	0,0783327	0,9748986	0,0153045	0,9999976	0,5440748	0,7737713
920	1,0000000	0,3710371	0,0043691	0,4192602	0,9999952	0,9452694	0,9248601	0,3980865	0,4055948	0,6303153	0,9980506	0,9943835	0,9984816	0,9999986	0,0030592	0,6473114	0,8375786	0,2765017	0,1099352	0,7876673	0,9483721	0,9894554	0,0753553	0,5072566	0,5704005	0,3242572	0,0188962	0,2638556	0,2701041	0,0382206	0,0231173	0,3809324	0,6215051	0,4434921	0,3270039	0,7704080	0,8097346	0,9656347	0,6356527	0,9673323	0,9988572	0,9219862	0,0148931	0,2939272	0,9811824	0,0750066	0,5513711	0,0869178	0,2500178	0,9565523	0,0823549	0,5040724	0,8869267	0,0393289	0,2380474	0,9684448	0,8509370	0,3725699	0,0783327	0,9748817	0,0153045	0,9999976	0,5244621	0,7738511
940	1,0000000	0,3710371	0,0043700	0,4192602	0,9999952	0,9453524	0,9249942	0,3981164	0,4056121	0,6303153	0,9980506	0,9943835	0,9984812	0,9999987	0,0030585	0,6473287	0,8376853	0,2765017	0,1099352	0,8002236	0,9483720	0,9894540	0,0747426	0,5072526	0,5703775	0,3242572	0,0188962	0,2637699	0,2701011	0,0380888	0,0225036	0,3808587	0,6215051	0,4434921	0,3270039	0,7706836	0,8171422	0,9669778	0,6429337	0,9673532	0,9988592	0,9222454	0,0148936	0,2932989	0,9825130	0,0746839	0,5513696	0,0869139	0,2497236	0,9565520	0,0821511	0,5038257	0,8870227	0,0393262	0,2374154	0,9684577	0,8509354	0,3828956	0,0783327	0,9748698	0,0153045	0,9999976	0,5068321	0,7739035
960	1,0000000	0,3710371	0,0043706	0,4192602	0,9999952	0,9454069	0,9250848	0,3981361	0,4056236	0,6303153	0,9980506	0,9943835	0,9984810	0,9999987	0,0030581	0,6473400	0,8377613	0,2765017	0,1099352	0,8113678	0,9483719	0,9894531	0,0743049	0,5072500	0,5703625	0,3242572	0,0188962	0,2637083	0,2701017	0,0379998	0,0220666	0,3808114	0,6215051	0,4434920	0,3270039	0,7708730	0,8236430	0,9682567	0,6495201	0,9673673	0,9988605	0,9224262	0,0148938	0,2928779	0,9836225	0,0744535	0,5513684	0,0869116	0,2495278	0,9565518	0,0820098	0,5036634	0,8870856	0,0393244	0,2369555	0,9684669	0,8509346	0,3922894	0,0783327	0,9748615	0,0153045	0,9999976	0,4911002	0,7739380
980	1,0000000	0,3710371	0,0043710	0,4192602	0,9999952	0,9454426	0,9251458	0,3981491	0,4056313	0,6303153	0,9980506	0,9943835	0,9984807	0,9999987	0,0030579	0,6473446	0,8378132	0,2765017	0,1099352	0,8211917	0,9483718	0,9894524	0,0739930	0,5072482	0,5703527	0,3242572	0,0188962	0,2636642	0,2701029	0,0379396	0,0217554	0,3807811	0,6215051	0,4434920	0,3270039	0,7710025	0,8293248	0,9694686	0,6554364	0,9673769	0,9988615	0,9225520	0,0148940	0,2925965	0,9845500	0,0742895	0,5513676	0,0869103	0,2493976	0,9565517	0,0819120	0,5035567	0,8871269	0,0393231	0,2366219	0,9684735	0,8509340	0,4007787	0,0783327	0,9748557	0,0153045	0,9999976	0,4771564	0,7739606
1000	1,0000000	0,3710371	0,0043713	0,4192602	0,9999952	0,9454661	0,9251868	0,3981576	0,4056364	0,6303153	0,9980506	0,9943835	0,9984806	0,9999987	0,0030577	0,6473449	0,8378478	0,2765017	0,1099352	0,8298002	0,9483717	0,9894520	0,0737712	0,5072470	0,5703463	0,3242572	0,0188962	0,2636328	0,2701037	0,0378988	0,0215338	0,3807616	0,6215051	0,4434920	0,3270039	0,7710907	0,8342715	0,9706078	0,6607155	0,9673833	0,9988621	0,9226392	0,0148941	0,2924087	0,9853268	0,0741732	0,5513669	0,0869095	0,2493112	0,9565516	0,0818444	0,5034865	0,8871541	0,0393222	0,2363805	0,9684781	0,8509338	0,4084011	0,0783327	0,9748516	0,0153045	0,9999976	0,4648727	0,7739755
1020	1,0000000	0,3710371	0,0043715	0,4192602	0,9999953	0,9454815	0,9252143	0,3981631	0,4056398	0,6303153	0,9980506	0,9943835	0,9984805	0,9999987	0,0030576	0,6473438	0,8378704	0,2765017	0,1099352	0,8373037	0,9483717	0,9894517	0,0736138	0,5072463	0,5703422	0,3242572	0,0188962	0,2636106	0,2701042	0,0378713	0,0213760	0,3807490	0,6215051	0,4434920	0,3270039	0,7711507	0,8385626	0,9716680	0,6653969	0,9673876	0,9988625	0,9226997	0,0148941	0,2922835	0,9859785	0,0740909	0,5513665	0,0869091	0,2492540	0,9565515	0,0817977	0,5034404	0,8871719	0,0393216	0,2362064	0,9684814	0,8509336	0,4152031	0,0783327	0,9748487	0,0153045	0,9999976	0,4541106	0,7739852
1040	1,0000000	0,3710371	0,0043716	0,4192602	0,9999953	0,9454916	0,9252328	0,3981668	0,4056421	0,6303153	0,9980506	0,9943835	0,9984804	0,9999987	0,0030575	0,6473428	0,8378849	0,2765017	0,1099352	0,8438144	0,9483716	0,9894515	0,0735023	0,5072457	0,5703395	0,3242572	0,0188962	0,2635950	0,2701045	0,0378527	0,0212636	0,3807410	0,6215051	0,4434919	0,3270039	0,7711913	0,8422728	0,9726446	0,6695247	0,9673905	0,9988627	0,9227415	0,0148942	0,2922003	0,9865258	0,0740328	0,5513661	0,0869088	0,2492161	0,9565515	0,0817656	0,5034102	0,8871836	0,0393212	0,2360810	0,9684836	0,8509335	0,4212379	0,0783327	0,9748467	0,0153045	0,9999976	0,4447275	0,7739916
1060	1,0000000	0,3710371	0,0043717	0,4192602	0,9999953	0,9454983	0,9252451	0,3981692	0,4056436	0,6303153	0,9980506	0,9943835	0,9984804	0,9999987	0,0030574	0,6473422	0,8378943	0,2765017	0,1099352	0,8494410	0,9483716	0,9894514	0,0734234	0,5072454	0,5703377	0,3242572	0,0188962	0,2635839	0,2701047	0,0378401	0,0211836	0,3807358	0,6215051	0,4434919	0,3270039	0,7712187	0,8454711	0,9735353	0,6731454	0,9673925	0,9988629	0,9227703	0,0148942	0,2921449	0,9869858	0,0739920	0,5513659	0,0869087	0,2491910	0,9565514	0,0817435	0,5033903	0,8871913	0,0393209	0,2359908	0,9684852	0,8509334	0,4265631	0,0783327	0,9748453	0,0153045	0,9999976	0,4365818	0,7739958
1080	1,0000000	0,3710371	0,0043717	0,4192602	0,9999953	0,9455027	0,9252534	0,3981708	0,4056446	0,6303153	0,9980506	0,9943835	0,9984803	0,9999987	0,0030574	0,6473420	0,8379001	0,2765017	0,1099352	0,8542871	0,9483715	0,9894513	0,0733676	0,5072452	0,5703366	0,3242572	0,0188962	0,2635762	0,2701048	0,0378316	0,0211266	0,3807325	0,6215051	0,4434919	0,3270039	0,7712372	0,8482208	0,9743400	0,6763064	0,9673938	0,9988630	0,9227901	0,0148942	0,2921082	0,9873728	0,0739632	0,5513657	0,0869086	0,2491744	0,9565514	0,0817284	0,5033772	0,8871963	0,0393207	0,2359262	0,9684863	0,8509334	0,4312391	0,0783327	0,9748443	0,0153045	0,9999976	0,4295369	0,7739986
1100	1,0000000	0,3710371	0,0043718	0,4192602	0,9999953	0,9455055	0,9252589	0,3981718	0,4056453	0,6303153	0,9980506	0,9943835	0,9984803	0,9999987	0,0030574	0,6473420	0,8379037	0,2765017	0,1099352	0,8584487	0,9483715	0,9894512	0,0733283	0,5072450	0,5703358	0,3242572	0,0188962	0,2635708	0,2701049	0,0378258	0,0210860	0,3807304	0,6215051	0,4434919	0,3270039	0,7712496	0,8505793	0,9750609	0,6790547	0,9673946	0,9988631	0,9228038	0,0148942	0,2920839	0,9876985	0,0739431	0,5513656	0,0869085	0,2491635	0,9565514	0,0817180	0,5033686	0,8871996	0,0393206	0,2358799	0,9684871	0,8509334	0,4353265	0,0783327	0,9748436	0,0153045	0,9999976	0,4234640	0,7740004

0	1,0000000	0,3710371	0,0043719	0,4192602	0,9999952	0,9422551	0,9248250	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765016	0,1097707	0,8814639	0,1418934	0,6130739	0,0741539	0,5072625	0,5674566	0,3242572	0,0188962	0,2619941	0,2701045	0,0378193	0,0209856	0,3807265	0,6215043	0,4367270	0,3087801	0,7702010	0,8636032	0,9797135	0,6949868	0,9669585	0,9984689	0,9219931	0,0148944	0,2944431	0,9893952	0,0739463	0,0329052	0,0869085	0,2504634	0,0546182	0,0820537	0,5054169	0,8862119	0,0393244	0,2368768	0,9684840	0,8271258	0,4593932	0,0783327	0,0644687	0,0153046	0,1184519	0,3894847	0,7734075
20	0,7091194	0,3748053	0,0043753	0,4192602	0,9999952	0,9422552	0,9248251	0,3976197	0,4092690	0,4821946	0,9497457	0,2792101	0,0055424	0,9999862	0,0998412	0,6473422	0,8379081	0,2765016	0,1097707	0,8855627	0,2920066	0,7359269	0,0741532	0,5072661	0,5671625	0,3242572	0,0188962	0,6798003	0,2701045	0,0390577	0,0209856	0,3807267	0,6215134	0,4367426	0,5479301	0,7702012	0,8637244	0,8117634	0,7685623	0,9796476	0,9984689	0,9219933	0,0148944	0,2944427	0,9894107	0,1926614	0,0790598	0,1985985	0,2504632	0,0546182	0,0820536	0,2669612	0,8862119	0,0263288	0,1805142	0,9782175	0,8310383	0,4596077	0,0783344	0,3055761	0,2954678	0,3241707	0,3309197	0,7734076
40	0,5158767	0,3965389	0,0044001	0,4192602	0,9999952	0,9422552	0,9248251	0,3976197	0,4278514	0,4273230	0,9497459	0,2792101	0,0055424	0,9997224	0,1631543	0,6473422	0,8379081	0,2765016	0,1097707	0,8885997	0,4198432	0,8278651	0,0741522	0,5073620	0,5651877	0,3242572	0,0188963	0,8497334	0,2701045	0,0986113	0,0209860	0,3807417	0,6216594	0,4369969	0,6982541	0,7702014	0,8640048	0,6958972	0,8123284	0,9873982	0,9984689	0,9219935	0,0148944	0,2944425	0,9894477	0,4916844	0,1029638	0,2634092	0,2504631	0,0546182	0,0820535	0,1588848	0,8862120	0,0176504	0,1408260	0,9845779	0,8332671	0,4600561	0,0784040	0,4745288	0,4835061	0,4005607	0,2934667	0,7734076
60	0,3874984	0,4466189	0,0044877	0,4192602	0,9999952	0,9422553	0,9248252	0,3976197	0,4619408	0,4206524	0,9497451	0,2792101	0,0055424	0,9987087	0,2046063	0,6473422	0,8379081	0,2765017	0,1097707	0,8909455	0,5659237	0,8878296	0,0741505	0,5078757	0,5609289	0,3242573	0,0188971	0,9188055	0,2701045	0,2929620	0,0209916	0,3808887	0,6222341	0,4380404	0,7927469	0,7702015	0,8644350	0,6159761	0,8384458	0,9921323	0,9984689	0,9219936	0,0148944	0,2944423	0,9895040	0,7100946	0,1153440	0,3024796	0,2504630	0,0546182	0,0820534	0,1099008	0,8862120	0,0118551	0,1128792	0,9887744	0,8345366	0,4607441	0,0788928	0,5929202	0,6097404	0,4289267	0,2692629	0,7734076
80	0,3022121	0,5270088	0,0047629	0,4192602	0,9999952	0,9422553	0,9248252	0,3976197	0,5031565	0,4306116	0,9497398	0,2792101	0,0055424	0,9970530	0,2318172	0,6473422	0,8379081	0,2765017	0,1097707	0,8928078	0,6909309	0,9269053	0,0741483	0,5091882	0,5550491	0,3242581	0,0189004	0,9468832	0,2701045	0,4925160	0,0210232	0,3814575	0,6234285	0,4403346	0,8521524	0,7702015	0,8649497	0,5608578	0,8540940	0,9950240	0,9984689	0,9219937	0,0148944	0,2944422	0,9895707	0,8362991	0,1217558	0,3277965	0,2504630	0,0546182	0,0820533	0,0876995	0,8862120	0,0079851	0,0932003	0,9915951	0,8352597	0,4615862	0,0803971	0,6758813	0,6946105	0,4394599	0,2534447	0,7734076
100	0,2455532	0,6260035	0,0056166	0,4192602	0,9999952	0,9422552	0,9248252	0,3976197	0,5420193	0,4425921	0,9497269	0,2792101	0,0055424	0,9952761	0,2497721	0,6473422	0,8379081	0,2765017	0,1097707	0,8943115	0,7832142	0,9523686	0,0741460	0,5114431	0,5485545	0,3242615	0,0189078	0,9583020	0,2701045	0,6448867	0,0211181	0,3827716	0,6252103	0,4439441	0,8895131	0,7702016	0,8654880	0,5228512	0,8635180	0,9967902	0,9984689	0,9219937	0,0148944	0,2944421	0,9896396	0,9053666	0,1250766	0,3456923	0,2504629	0,0546182	0,0820533	0,0776371	0,8862120	0,0054008	0,0793432	0,9935302	0,8356707	0,4624916	0,0833435	0,7340152	0,7519466	0,4433712	0,2429790	0,7734076
120	0,2079126	0,7239108	0,0082163	0,4192602	0,9999952	0,9422549	0,9248252	0,3976197	0,5731030	0,4519177	0,9497064	0,2792101	0,0055424	0,9937053	0,2617094	0,6473422	0,8379081	0,2765017	0,1097706	0,8955380	0,8486566	0,9689614	0,0741439	0,5144913	0,5422298	0,3242706	0,0189202	0,9629516	0,2701045	0,7534489	0,0213121	0,3849814	0,6274044	0,4485832	0,9130260	0,7702016	0,8660080	0,4966486	0,8692317	0,9978691	0,9984689	0,9219937	0,0148944	0,2944421	0,9897054	0,9426413	0,1267965	0,3592975	0,2504629	0,0546182	0,0820533	0,0730765	0,8862120	0,0036750	0,0695856	0,9948770	0,8359027	0,4633910	0,0877205	0,7747517	0,7910632	0,4448236	0,2359599	0,7734076
140	0,1829066	0,8062297	0,0157115	0,4192602	0,9999952	0,9422543	0,9248252	0,3976197	0,5951986	0,4579734	0,9496808	0,2792101	0,0055424	0,9924394	0,2697199	0,6473422	0,8379081	0,2765017	0,1097706	0,8965442	0,8944355	0,9797740	0,0741421	0,5180106	0,5365269	0,3242878	0,0189371	0,9648500	0,2701045	0,8291047	0,0216204	0,3879929	0,6297953	0,4538080	0,9278396	0,7702016	0,8664856	0,4785878	0,8727262	0,9985280	0,9984688	0,9219937	0,0148944	0,2944421	0,9897653	0,9627888	0,1276872	0,3701012	0,2504630	0,0546182	0,0820533	0,0710095	0,8862120	0,0025225	0,0627147	0,9958201	0,8360314	0,4642396	0,0931404	0,8032973	0,8181379	0,4453630	0,2311812	0,7734076
