"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
20	0,6689093	0,3597733	0,0388798	0,3606722	0,0049705	0,6006186	0,6345481	0,7612700	0,1464001	0,1226395	0,4949591	0,5009065	0,6493456	0,7240225	0,5459607	0,5122658	0,2006190	0,2846387	0,4867325	0,8599202	0,7097075	0,2243315	0,6692266	0,0536844	0,1968985	0,5830191	0,5403076	0,5900795	0,2059279	0,2951973	0,1530437	0,3938642	0,2096087	0,2505818	0,4241519	0,3206467	0,3625080	0,3684888	0,0190838	0,2697531	0,4305645	0,2846259	0,0741651	0,3925035	0,1837068	0,4096783	0,0455624	0,1098385	0,6132840	0,0262417	0,2370534	0,0026757	0,0636223	0,0541402	0,0970606	0,5822484	0,0195793	0,1136370	0,5105101	0,0610115	0,0034058	0,6833914	0,0082096	0,0155986
40	0,6611343	0,3670133	0,0151712	0,4332413	0,0193385	0,7494332	0,6854309	0,6404735	0,1492852	0,2002915	0,5758684	0,6085746	0,5375921	0,7647577	0,3930365	0,4417122	0,2016376	0,3626142	0,3684462	0,7262178	0,6835854	0,2551956	0,5459538	0,0511930	0,1733600	0,6950621	0,6846595	0,6097137	0,1526693	0,2922214	0,1720574	0,4193037	0,1773635	0,2820710	0,4287941	0,3392759	0,3597930	0,4242911	0,0064490	0,3233366	0,5209177	0,4208377	0,0983578	0,5149615	0,2756441	0,4529772	0,0399251	0,1809656	0,5415251	0,0342039	0,2655563	0,0050284	0,0686218	0,0698141	0,2230811	0,5818335	0,0098949	0,1866742	0,7004629	0,0582961	0,0023855	0,6517761	0,0025649	0,0295979
60	0,6876994	0,3208007	0,0246611	0,4753898	0,0133520	0,7088540	0,7657466	0,6422990	0,1440670	0,1747711	0,5658973	0,5106675	0,6251639	0,8453698	0,2669878	0,4835019	0,1818706	0,2800668	0,4233567	0,6659413	0,6840591	0,3447282	0,5427398	0,0199850	0,1858496	0,7258754	0,4959043	0,6882790	0,1730836	0,2870285	0,1611125	0,4064533	0,1893477	0,3552266	0,3210116	0,4194595	0,2998175	0,2877732	0,0090301	0,4116897	0,4194989	0,4260172	0,0881637	0,5438606	0,3355134	0,4415826	0,0316361	0,2331701	0,5063173	0,0174710	0,3449471	0,0012842	0,0351555	0,0462259	0,2673286	0,5699976	0,0085638	0,2170611	0,4633420	0,0817944	0,0006825	0,7223394	0,0072168	0,0121134
80	0,5898033	0,3550118	0,0250831	0,6607626	0,0040069	0,7213053	0,7459261	0,5590273	0,2323052	0,1200775	0,6049228	0,4918774	0,5939149	0,8188663	0,2682702	0,5420587	0,1818690	0,3497161	0,3449018	0,6863926	0,6909906	0,2262058	0,7184226	0,0098569	0,1251309	0,6822329	0,6262518	0,7037989	0,1235182	0,3162284	0,1030801	0,4679634	0,1961053	0,3928268	0,3365484	0,4277384	0,3389903	0,4312588	0,0111255	0,3662254	0,4197998	0,4217777	0,0853177	0,5776981	0,3632175	0,4084047	0,0258794	0,2396820	0,5925750	0,0285133	0,4116402	0,0087464	0,0339573	0,0737624	0,2656416	0,5977936	0,0070111	0,2150049	0,6218918	0,0284860	0,0031247	0,6501030	0,0186967	0,0459304
100	0,6503086	0,2494376	0,0182046	0,6970667	0,0070970	0,7677013	0,6778975	0,6384592	0,2707269	0,1081254	0,7714594	0,5913885	0,6282431	0,8242097	0,3107697	0,5330279	0,1487772	0,2167767	0,4804443	0,6785076	0,5360881	0,3084129	0,6878920	0,0275615	0,2285325	0,7876418	0,6404471	0,5193110	0,1639889	0,3242325	0,1104608	0,4524001	0,2051899	0,3671414	0,2035221	0,5170654	0,3539802	0,3871334	0,0058582	0,3520139	0,5477217	0,4039967	0,1194454	0,6603579	0,3393734	0,3082751	0,0975216	0,2070398	0,5978980	0,0386533	0,3609233	0,0043713	0,0682704	0,0916015	0,2866974	0,5503662	0,0069380	0,2506196	0,5371787	0,0401509	0,0047119	0,7614577	0,0045554	0,0176573
120	0,5704090	0,3377992	0,0265309	0,8005444	0,0036949	0,7971260	0,6841280	0,5960669	0,2394344	0,1189840	0,7435097	0,5433792	0,6021535	0,6449337	0,2764141	0,6179377	0,1707154	0,3570715	0,5175524	0,6686134	0,6428659	0,3153403	0,7829365	0,0050052	0,2298014	0,7218292	0,5475623	0,5753576	0,1110725	0,3357943	0,0742608	0,4461397	0,2313385	0,3381943	0,3056821	0,3890385	0,3816169	0,4469071	0,0070913	0,4061106	0,4632651	0,3795019	0,0767412	0,5350924	0,3861042	0,3951379	0,0211190	0,3040654	0,4402345	0,0347119	0,3427499	0,0035760	0,0498631	0,0433919	0,2753103	0,6091415	0,0039244	0,2860031	0,6362430	0,0233213	0,0036193	0,6787469	0,0002149	0,0505760
140	0,6468720	0,3624907	0,0124981	0,7587008	0,0000955	0,7554496	0,7877957	0,6705800	0,2137878	0,1019044	0,5824311	0,5206574	0,6993050	0,7034925	0,1961965	0,4984291	0,1928520	0,2819732	0,4764754	0,7296520	0,5271539	0,3694371	0,7565182	0,0175877	0,1053534	0,6734851	0,6086023	0,5041263	0,0823133	0,2347157	0,0899108	0,4981110	0,2090833	0,3593227	0,2878426	0,3861629	0,3379424	0,3073567	0,0054279	0,3097652	0,5062825	0,3653445	0,0856363	0,5984121	0,3679423	0,4363818	0,0182728	0,2581117	0,5581741	0,0214365	0,3508557	0,0029477	0,0468877	0,0375453	0,3340285	0,5516856	0,0055104	0,2523185	0,6117709	0,0218491	0,0012212	0,6555072	0,0010352	0,0371267
160	0,8272891	0,2533249	0,0220112	0,6593222	0,0021515	0,7685979	0,6040116	0,5682412	0,1563845	0,1213911	0,6612905	0,4706799	0,6305762	0,7358147	0,1527170	0,5884781	0,1233582	0,3159941	0,3655704	0,7109497	0,6284803	0,3380215	0,7278657	0,0185739	0,1899215	0,6517254	0,5626700	0,4299133	0,0709793	0,3190738	0,0908037	0,4168940	0,1922763	0,5089394	0,1686932	0,3585792	0,2875235	0,3557657	0,0288955	0,3084130	0,4320737	0,2952139	0,1389876	0,6198574	0,3418297	0,3551238	0,0155447	0,2688424	0,5997591	0,0304853	0,3538916	0,0024551	0,0539079	0,0262000	0,3816603	0,5160088	0,0072540	0,3410858	0,5971573	0,0327869	0,0007550	0,5759112	0,0006228	0,0325538
180	0,7682616	0,2665288	0,0178573	0,6873024	0,0056447	0,7232087	0,6495179	0,6945222	0,1683022	0,0826747	0,7047469	0,4374160	0,5543433	0,8340538	0,2085674	0,5105043	0,1844296	0,2929449	0,4210742	0,6405960	0,6164631	0,2894710	0,5228437	0,0202071	0,1362831	0,6017844	0,7780090	0,5419257	0,1057978	0,2922393	0,0542918	0,4042857	0,2478522	0,3920616	0,1549443	0,4746574	0,3541189	0,3946164	0,0126741	0,3498470	0,3739570	0,4067967	0,0812468	0,6654772	0,4332622	0,4074234	0,0331790	0,1873638	0,5775228	0,0301310	0,4356110	0,0017635	0,0427164	0,0713191	0,3368983	0,5864552	0,0021559	0,2853173	0,7027821	0,0944667	0,0042916	0,8157163	0,0129798	0,0426715
200	0,7181404	0,2554917	0,0104604	0,6577023	0,0042516	0,6230523	0,7629389	0,5814174	0,1747394	0,0733870	0,6464474	0,4929107	0,4736178	0,6922510	0,1433830	0,4936980	0,1025122	0,3342590	0,4440687	0,8058150	0,5505848	0,3172479	0,5890906	0,0167844	0,1519377	0,6227636	0,6124662	0,4817416	0,0657469	0,2293203	0,0656264	0,4184893	0,2588186	0,3192133	0,1097678	0,4074104	0,3171910	0,3115224	0,0054248	0,2720918	0,4770579	0,3787895	0,1111712	0,6342186	0,4706104	0,3732783	0,0407064	0,2414322	0,5801764	0,0375812	0,3440816	0,0091982	0,0313816	0,0848999	0,3551405	0,5223981	0,0049557	0,2202018	0,6255183	0,0351102	0,0049935	0,7062520	0,0128641	0,0414243
220	0,6717949	0,2544067	0,0245549	0,8037053	0,0011971	0,6963864	0,7278491	0,6698788	0,2309939	0,0876285	0,5998332	0,3607826	0,4012314	0,6609681	0,2490976	0,5462066	0,1065836	0,3803264	0,4482246	0,7452707	0,6570371	0,3017243	0,6392746	0,0132764	0,1217882	0,5522225	0,7050916	0,5470234	0,0471068	0,2607936	0,0929841	0,4372588	0,2699702	0,2871237	0,1585360	0,4163915	0,3323756	0,4207334	0,0244590	0,2948257	0,4185488	0,3817876	0,0936466	0,7704027	0,5016841	0,3745814	0,0388172	0,3204226	0,6377948	0,0307524	0,3907290	0,0056569	0,0458492	0,0506727	0,3357245	0,6234518	0,0022582	0,2626084	0,6412789	0,0175286	0,0007640	0,5924316	0,0063248	0,0124900
240	0,9458009	0,3200345	0,0402504	0,6262071	0,0021108	0,8084968	0,7361481	0,6815619	0,2212944	0,1256319	0,5917291	0,5061909	0,6508605	0,6526739	0,1959312	0,4704930	0,1386932	0,3919828	0,4212501	0,6918863	0,5884404	0,3102034	0,5520419	0,0156363	0,1359532	0,3869264	0,6797211	0,5068439	0,0550033	0,2574014	0,0929792	0,4038253	0,2157315	0,4498379	0,1111020	0,4953079	0,3400057	0,4001186	0,0372866	0,3432566	0,4811864	0,3979645	0,0825798	0,5938639	0,5202689	0,3918057	0,0655181	0,2095187	0,5476803	0,0102586	0,3700446	0,0101214	0,0550374	0,0439101	0,3287488	0,6577187	0,0115775	0,3503190	0,7662919	0,0134760	0,0010173	0,6308100	0,0080518	0,0527557
260	0,7850145	0,3160703	0,0444619	0,6318730	0,0006443	0,6607103	0,7182375	0,7365450	0,1509148	0,1058944	0,5944470	0,4311517	0,6168167	0,7181007	0,1627324	0,5409327	0,1742959	0,4043488	0,5153238	0,6882106	0,6889954	0,2710376	0,7257798	0,0043475	0,1123952	0,6463822	0,7532128	0,5366420	0,0819197	0,2921673	0,0693019	0,5288728	0,1908433	0,4850463	0,1417061	0,4635587	0,4128207	0,4106815	0,0122100	0,3703901	0,4603412	0,3510848	0,0752580	0,6971664	0,3654687	0,4037633	0,0404967	0,3428069	0,5356082	0,0222592	0,3834177	0,0029340	0,0669673	0,0477640	0,3157278	0,5659323	0,0016674	0,2798475	0,6572923	0,0251400	0,0023062	0,6428226	0,0156905	0,0126362
280	0,7396965	0,3231092	0,0167376	0,7220641	0,0015159	0,7624388	0,6150119	0,6045962	0,1851702	0,0905847	0,6003658	0,4105551	0,7560368	0,6731383	0,1280764	0,5249801	0,1926341	0,3743576	0,4919761	0,7914305	0,7628168	0,3698017	0,6497213	0,0113770	0,1263380	0,5233484	0,6994650	0,4348344	0,0475799	0,2280805	0,0580226	0,4465276	0,2966882	0,4211939	0,1122855	0,5387843	0,3638930	0,3530045	0,0107076	0,3759339	0,4006116	0,3799044	0,1641254	0,6303986	0,4319828	0,3887863	0,0343220	0,3473342	0,5261624	0,0311876	0,4216622	0,0029484	0,0693149	0,0629132	0,4307202	0,5614465	0,0016266	0,2408815	0,7981174	0,0369735	0,0123650	0,6132929	0,0304611	0,0155977
300	0,7226732	0,3676244	0,0312586	0,5983417	0,0008124	0,8040454	0,6701759	0,5241803	0,1797438	0,1018080	0,6896934	0,5021505	0,6110183	0,7632564	0,1753043	0,5159228	0,1755281	0,2957342	0,4459931	0,7704904	0,5982925	0,2858324	0,7175721	0,0385134	0,1960035	0,5727969	0,7348824	0,3833060	0,0399837	0,3032478	0,0628357	0,5355220	0,2322016	0,3748152	0,1114344	0,4016991	0,3548126	0,3090130	0,0079327	0,4062770	0,3819190	0,3603899	0,0739527	0,6204251	0,4354173	0,4580568	0,0393202	0,2505483	0,5239237	0,0335255	0,3775616	0,0032778	0,0382313	0,0578142	0,4139598	0,5824239	0,0504323	0,3204059	0,7086896	0,0757140	0,0056986	0,6851944	0,0077408	0,0070577
320	0,7326020	0,3111603	0,0354791	0,6264406	0,0010460	0,8185175	0,7171523	0,5675141	0,2193289	0,1388359	0,6895950	0,4571280	0,5917834	0,8638692	0,1796296	0,6079647	0,1882293	0,3048208	0,3910007	0,6968747	0,6535506	0,3147088	0,6894036	0,0281481	0,1437332	0,5921758	0,7668310	0,4021843	0,0706773	0,2897614	0,0546454	0,5322238	0,1988768	0,4918046	0,1431690	0,4357149	0,3103828	0,3136409	0,0160906	0,2631329	0,5597158	0,4197886	0,1025811	0,6293504	0,3599496	0,3896749	0,0670150	0,2507769	0,5798070	0,0199114	0,3441750	0,0035616	0,1068911	0,0612561	0,3605750	0,6664319	0,0037630	0,3090775	0,5872849	0,0375141	0,0002033	0,6758011	0,0097939	0,0146970
340	0,7521822	0,2552485	0,0278482	0,6442838	0,0074805	0,6838028	0,6502882	0,6465681	0,2057277	0,1044374	0,6020936	0,4961421	0,5788415	0,7013151	0,2266785	0,4599228	0,1719023	0,2638338	0,3945617	0,5934780	0,6623781	0,2688842	0,6953397	0,0186587	0,1454705	0,6074232	0,7888171	0,4216405	0,0422338	0,1827242	0,0691322	0,4614698	0,2022222	0,4008461	0,2215044	0,5303286	0,2874508	0,3433093	0,0147567	0,4277370	0,4282615	0,3386356	0,0881563	0,6419666	0,3966436	0,3984087	0,0589418	0,2761723	0,4988115	0,0211316	0,3474376	0,0095335	0,0777661	0,0547263	0,3583353	0,5691212	0,0252633	0,2821222	0,7112861	0,0271687	0,0008061	0,5954139	0,0069923	0,0143541
360	0,8414058	0,2638182	0,0435479	0,6374191	0,0026113	0,6824055	0,6666924	0,6471230	0,1798730	0,0909551	0,5709702	0,4742291	0,5758552	0,7894163	0,2599043	0,6291879	0,2029398	0,2954196	0,4444157	0,6521767	0,6475979	0,2155041	0,6729723	0,0588465	0,1918901	0,6224691	0,6846237	0,3482727	0,0546933	0,2853647	0,0729072	0,5628572	0,1788695	0,4368331	0,2043122	0,4315805	0,3365400	0,3870553	0,0055536	0,4127517	0,4459413	0,2933157	0,1266522	0,5149968	0,3966724	0,4622210	0,0367922	0,2556574	0,5946141	0,0220859	0,3516111	0,0015398	0,0400913	0,0544578	0,2808197	0,6123413	0,0191021	0,3926497	0,6853007	0,0220613	0,0064354	0,5822823	0,0054600	0,0212172
380	0,6733311	0,3460144	0,0278055	0,8045036	0,0004828	0,6615442	0,7305138	0,5286859	0,1616101	0,1022972	0,6436042	0,4064987	0,5621092	0,7116954	0,2135805	0,5841341	0,2803517	0,3902210	0,5397219	0,6792932	0,6659801	0,3104379	0,5489088	0,0248216	0,0957951	0,6777611	0,7803184	0,4929679	0,0633912	0,2374988	0,1339671	0,5799565	0,1608368	0,5004775	0,1280617	0,4569647	0,3288837	0,3748517	0,0040343	0,3804781	0,4838350	0,2909783	0,0996173	0,6751089	0,4176993	0,4349428	0,0324009	0,2398643	0,5742222	0,0163945	0,3740197	0,0048173	0,0361099	0,0645333	0,3053898	0,6747721	0,0092420	0,2684877	0,7638330	0,0296766	0,0011128	0,5783072	0,0114674	0,0513433
400	0,6522263	0,3601411	0,0199837	0,6989524	0,0005120	0,8112393	0,8018923	0,5653852	0,1469008	0,1153122	0,5976071	0,4404211	0,5630934	0,6783074	0,2402253	0,6493572	0,2116061	0,3746743	0,4115495	0,6822743	0,6422891	0,2882816	0,5479751	0,0219579	0,1115393	0,5904112	0,7100970	0,4507738	0,0676567	0,3008893	0,1079355	0,5638011	0,1903131	0,4553299	0,2128832	0,4864031	0,2953015	0,3453105	0,0116518	0,2930150	0,5104779	0,2609389	0,0585225	0,5366050	0,2920491	0,4884712	0,0555569	0,1665124	0,5870327	0,0208347	0,3461979	0,0046281	0,0181540	0,0437085	0,3772163	0,6578576	0,0049002	0,3086622	0,6324056	0,0229099	0,0027543	0,6062453	0,0011892	0,0130669
420	0,7333539	0,3264883	0,0202794	0,7533342	0,0008988	0,5971856	0,7872712	0,6035373	0,1386276	0,0870963	0,6055748	0,4011007	0,6402430	0,7241097	0,1630703	0,6007708	0,2020344	0,3739033	0,4964384	0,7531294	0,6662025	0,2955738	0,6747628	0,0153321	0,1302171	0,5811823	0,7491452	0,4002407	0,0641677	0,3330154	0,0870610	0,5738659	0,1734341	0,4707397	0,1555669	0,4905776	0,2744547	0,3493060	0,0096818	0,2894664	0,4606188	0,2968504	0,0934072	0,5732213	0,4330807	0,4012147	0,0205401	0,1891714	0,5063757	0,0184969	0,3530240	0,0018631	0,0369250	0,1008932	0,3329906	0,5807654	0,0006167	0,2852276	0,6226730	0,0286030	0,0004050	0,5654135	0,0002548	0,0162453
440	0,6605413	0,2981406	0,0497343	0,6707981	0,0007611	0,7652815	0,7093872	0,5303048	0,1393727	0,0750349	0,4207550	0,4244063	0,5401759	0,6503362	0,2666824	0,6210695	0,1661985	0,4693995	0,3989016	0,6652553	0,7474541	0,3002840	0,5643497	0,0081762	0,1867992	0,6524864	0,7195730	0,4569791	0,0830364	0,2986234	0,0872444	0,6635434	0,2403588	0,4656787	0,1171520	0,4125692	0,3317741	0,3962356	0,0058111	0,2882222	0,5363062	0,3762550	0,0675516	0,6043370	0,3860377	0,4017125	0,0744891	0,2412708	0,5927424	0,0201427	0,2809502	0,0042545	0,0327090	0,0310751	0,4104390	0,6070305	0,0029065	0,3093550	0,6634022	0,0590943	0,0041890	0,6298491	0,0024403	0,0107049
460	0,7564736	0,3179797	0,0089522	0,7765162	0,0041967	0,6548506	0,7057715	0,6144624	0,1497762	0,1023105	0,4600993	0,4183339	0,5453546	0,8325248	0,2605894	0,5941028	0,1691788	0,3213531	0,4518908	0,7394773	0,6341704	0,2977143	0,6390632	0,0268573	0,1872035	0,5154626	0,5850549	0,4920950	0,0482384	0,3247644	0,0921005	0,6263737	0,1904798	0,3718813	0,2194350	0,5288979	0,2995220	0,3389740	0,0210470	0,3023156	0,5236566	0,3145594	0,0848141	0,6359364	0,3536427	0,4044713	0,0374167	0,2021348	0,5245643	0,0165595	0,3544577	0,0029910	0,0595522	0,0464847	0,3345391	0,6002240	0,0042005	0,3006287	0,6808079	0,0332239	0,0075123	0,7396226	0,0022258	0,0174526
480	0,6930146	0,3129837	0,0313155	0,6967442	0,0145277	0,7347610	0,6793501	0,6310328	0,2577520	0,0747805	0,4763128	0,5188487	0,5518591	0,6915839	0,2224752	0,5948806	0,1734305	0,2704855	0,4323608	0,8059288	0,6917702	0,3818406	0,5873230	0,0365132	0,1915704	0,5897740	0,6466705	0,3813679	0,1052470	0,2220963	0,1309949	0,5350377	0,1476531	0,3600414	0,2135766	0,4847969	0,2837531	0,3725136	0,0126685	0,2905367	0,4829242	0,2583232	0,0803227	0,7844282	0,4506650	0,5059034	0,0537463	0,2149341	0,5279529	0,0445290	0,3574569	0,0036814	0,0459443	0,0696068	0,3675682	0,5628704	0,0091584	0,2535368	0,8264047	0,0446827	0,0029148	0,5762364	0,0120188	0,0240209
500	0,6959832	0,3755939	0,0336728	0,6651353	0,0103566	0,7481651	0,6780301	0,6466923	0,1958826	0,1045568	0,5268040	0,5079667	0,5600453	0,6866980	0,2108916	0,6401277	0,1751817	0,3871761	0,4130231	0,6327027	0,6543709	0,3456934	0,6534514	0,0494017	0,1943930	0,6654406	0,7204215	0,4832119	0,0801528	0,3142893	0,0800313	0,5395696	0,2052035	0,4474673	0,2583670	0,4023929	0,3298336	0,4468690	0,0091124	0,3464154	0,3569841	0,2611881	0,1210655	0,6176027	0,4011711	0,4172681	0,0307351	0,2648874	0,6497974	0,0309272	0,2719921	0,0034527	0,0410703	0,0691981	0,3361349	0,6308491	0,0061655	0,2809319	0,8042190	0,0612049	0,0021173	0,7102765	0,0030259	0,0229272
520	0,6773213	0,3762560	0,0374309	0,6146106	0,0162142	0,8067933	0,6732096	0,6996465	0,1897146	0,1035371	0,5379345	0,4416241	0,6300920	0,5741804	0,2603824	0,6712408	0,1806867	0,4209142	0,4001496	0,6320859	0,5945949	0,2963618	0,7197774	0,0277799	0,1393290	0,5911142	0,6175382	0,5037781	0,0717476	0,3380590	0,0724861	0,4686008	0,2584049	0,4971538	0,2673833	0,4873921	0,3339312	0,4135635	0,0221053	0,3522336	0,4719071	0,3848211	0,0790377	0,6894677	0,4299729	0,4933536	0,0470689	0,2522047	0,6005934	0,0250789	0,4039529	0,0076608	0,0809152	0,0323960	0,3313486	0,5440000	0,0073802	0,2613732	0,7541015	0,0865536	0,0027292	0,6851622	0,0037546	0,0199314
540	0,7143279	0,3067088	0,0483570	0,6526131	0,0072067	0,6462131	0,5913350	0,6257632	0,2068749	0,0631986	0,5649488	0,4893804	0,5311247	0,7583923	0,1543797	0,6005922	0,1791928	0,3220607	0,4314482	0,6458375	0,6373495	0,3196137	0,5168610	0,0432176	0,1136390	0,7157349	0,7053644	0,4156869	0,0768151	0,2979204	0,1032200	0,5688819	0,2353817	0,3812338	0,2241313	0,4927427	0,3762019	0,3654376	0,0007652	0,3171718	0,5295671	0,3438410	0,0748629	0,7360398	0,4586157	0,3810672	0,0335407	0,2388325	0,5523080	0,0410665	0,3610295	0,0032414	0,0486339	0,0471441	0,3658733	0,6179578	0,0063253	0,3250584	0,6295053	0,0546713	0,0035042	0,6328219	0,0159124	0,0140412
560	0,5807907	0,3033926	0,0163794	0,6446495	0,0062894	0,7388697	0,5755309	0,6089546	0,2257036	0,0754076	0,5715650	0,4195134	0,5898003	0,8041022	0,1610571	0,6001652	0,2022302	0,3347294	0,4987745	0,5902511	0,6285889	0,3490847	0,6344366	0,0201886	0,1790097	0,6561181	0,7728289	0,4964778	0,0718980	0,2959724	0,1463700	0,3475655	0,2083264	0,4373396	0,3306032	0,3673874	0,3125152	0,3526035	0,0063677	0,3960007	0,4721854	0,4118129	0,0801841	0,7204188	0,4697657	0,3213407	0,0474590	0,2836039	0,5164504	0,0260474	0,4394877	0,0067878	0,0444154	0,0816730	0,3461669	0,5802833	0,0112387	0,3147487	0,5503313	0,0604948	0,0001685	0,6042198	0,0200469	0,0081099
580	0,5545521	0,5065430	0,0186458	0,6300145	0,0049557	0,6979948	0,6604859	0,6293663	0,1465498	0,0405973	0,6399143	0,4742870	0,5661791	0,6813968	0,3170037	0,5845995	0,3258551	0,3051218	0,5198621	0,7222267	0,6152706	0,2514989	0,6457956	0,1091964	0,1549311	0,3198883	0,7842444	0,4214369	0,1680009	0,2672103	0,1926322	0,3287453	0,2296921	0,2680214	0,4135309	0,3323988	0,3345483	0,3627220	0,0234167	0,3301571	0,4724166	0,3772671	0,0871332	0,5190595	0,3450033	0,4528294	0,0518167	0,1679632	0,6657459	0,0221773	0,2775601	0,0050278	0,0433359	0,0559508	0,3126340	0,5762130	0,0053358	0,2346494	0,5583986	0,0337474	0,0030166	0,7281020	0,0050039	0,0081655
600	0,6133204	0,6191736	0,0206089	0,5396604	0,0030795	0,6636175	0,6063633	0,5689576	0,2399102	0,0639316	0,6024824	0,4268907	0,5536295	0,7220444	0,4881702	0,5850709	0,2378896	0,2536532	0,4177708	0,6525203	0,5373053	0,1704297	0,6479465	0,0975598	0,1181017	0,1643103	0,5882383	0,4401598	0,1983890	0,3161747	0,2128828	0,4643485	0,2558875	0,1887242	0,4789490	0,4413998	0,3976806	0,3154600	0,0251449	0,3305353	0,4850413	0,3182847	0,0871322	0,5063671	0,2144492	0,4863176	0,0390800	0,0774958	0,5931315	0,0241393	0,2571255	0,0050349	0,0380764	0,0515325	0,1638084	0,5802732	0,0185431	0,1391038	0,4357702	0,0636524	0,0094574	0,7616202	0,0175590	0,0349506
620	0,6097610	0,5811874	0,0602848	0,5186355	0,0265724	0,6877280	0,7477143	0,6493296	0,2125352	0,0959513	0,4751073	0,4494003	0,5534839	0,6903577	0,5544293	0,4988060	0,2704012	0,3310490	0,4649903	0,7007323	0,6578556	0,1296941	0,6933758	0,1184508	0,1228993	0,1486173	0,6493507	0,4727456	0,3199209	0,2911884	0,1827165	0,4703712	0,1538057	0,1320822	0,6051628	0,2909847	0,3696231	0,3386988	0,0076392	0,4227830	0,5324660	0,3582842	0,0913755	0,4556532	0,1853654	0,4094940	0,0521081	0,0507331	0,6461782	0,0297696	0,2486138	0,0034164	0,0477370	0,0638928	0,0976734	0,8628028	0,0141618	0,1560703	0,4810933	0,0292594	0,0040423	0,6394260	0,0037200	0,0240087
640	0,7216874	0,7616293	0,0215210	0,5017109	0,0024697	0,6679617	0,6889010	0,7129257	0,2632220	0,1266959	0,6007292	0,4665961	0,6760753	0,6811593	0,6004865	0,6503995	0,2040605	0,2549869	0,5063527	0,6545655	0,6482139	0,1356564	0,6774142	0,1806115	0,1395561	0,2150842	0,6674262	0,5709486	0,3543966	0,2894119	0,2267380	0,4818322	0,2421203	0,1616879	0,4497219	0,3293244	0,4487391	0,3106921	0,0109109	0,3348113	0,4864898	0,5135266	0,0777730	0,3658986	0,1272110	0,3796918	0,0363225	0,0607103	0,6160095	0,0149674	0,1924125	0,0134422	0,0326036	0,0791257	0,1115901	0,5189197	0,0062472	0,1343169	0,5049534	0,0458517	0,0161098	0,6794031	0,0190717	0,0280673
660	0,5444923	0,7468416	0,0161014	0,3921964	0,0139753	0,6251957	0,6902467	0,6501513	0,1986274	0,1167052	0,6068014	0,5659774	0,5771230	0,7549950	0,4715099	0,6536326	0,2783217	0,2712027	0,5211172	0,6898390	0,7199622	0,1231229	0,6459815	0,1355145	0,1340124	0,3002942	0,6037145	0,4300241	0,3465842	0,3896851	0,3379004	0,4735645	0,1854383	0,0904789	0,5317675	0,4162569	0,3623653	0,3469992	0,0027887	0,4038911	0,4371703	0,3590901	0,0734090	0,3201635	0,1425171	0,4041650	0,0630770	0,0218811	0,5628553	0,0360099	0,1807268	0,0004406	0,0692525	0,0627327	0,0427900	0,6472303	0,0095066	0,0838907	0,4710615	0,0612409	0,0091802	0,5247202	0,0129825	0,0279723
680	0,6247276	0,6947423	0,0262694	0,4623140	0,0007888	0,6863937	0,6422435	0,6031538	0,2203755	0,1093610	0,5997875	0,5408581	0,6450456	0,7928151	0,5511698	0,7485552	0,2624006	0,3091899	0,4494200	0,6636364	0,6479761	0,1546709	0,5685836	0,1428691	0,1742265	0,3837846	0,5733163	0,5485302	0,3430020	0,2400522	0,2482960	0,4683044	0,2134524	0,0924752	0,3701641	0,3073462	0,3672540	0,3209359	0,0017698	0,3266887	0,3885981	0,3409315	0,1249919	0,3417335	0,0980061	0,4160605	0,0289971	0,0360999	0,6296663	0,0255471	0,1188521	0,0065754	0,0668983	0,0426563	0,0494834	0,5995831	0,0174871	0,0889312	0,3890939	0,0341909	0,0058247	0,9022139	0,0082472	0,0248504
700	0,5431134	0,7352910	0,0336816	0,4926531	0,0019423	0,5798373	0,7565688	0,7310765	0,1742380	0,1303223	0,6126572	0,5405323	0,6301391	0,6146034	0,5318370	0,5805774	0,2016749	0,2955565	0,4796225	0,6868332	0,7574251	0,1612859	0,6362759	0,0838406	0,1999203	0,4049818	0,6831977	0,6542087	0,3046575	0,2946139	0,2488393	0,5013940	0,1801235	0,0946787	0,3238661	0,1763146	0,4275678	0,3784558	0,0018426	0,3196319	0,6254350	0,2578627	0,1093202	0,3641240	0,0891818	0,4889766	0,0380352	0,0239986	0,5806660	0,0227942	0,0839505	0,0018063	0,0325730	0,0851084	0,0155696	0,5724105	0,0068535	0,1329815	0,4395939	0,0197512	0,0019349	0,6519846	0,0047460	0,0131872
