"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
60	0,0019631	0,0694645	0,0154356	0,0179076	0,0213231	0,0236367	0,1256156	0,3115148	0,3094096	0,4488063	0,2328310	0,3738222	0,6620109	0,1473205	0,3700249	0,2471366	0,2193611	0,1441526	0,0476834	0,2442761	0,0117516	0,0612985	0,0230332	0,3210350	0,0004770	0,2855468	0,3130799	0,1115166	0,1189327	0,0957874	0,0010840	0,0201296	0,1578545	0,5299740	0,5883167	0,0906202	0,0841714	0,5979362	0,3003764	0,0633116	0,0624574	0,0404139	0,3570997	0,0099055	0,1125579	0,3032647	0,0322336	0,5931812	0,6778906	0,0862794	0,3281766	0,0492119	0,7837914	0,2764980	0,2008509	0,0026488	0,5577920	0,0867128	0,3351243	0,0593785	0,0292526	0,1812324	0,1676320	0,2544417
80	0,0011876	0,0420390	0,0101217	0,0119467	0,0309089	0,0311589	0,1633933	0,3434725	0,2916171	0,4992235	0,2656836	0,3738970	0,6659804	0,1940749	0,4021927	0,3170605	0,1483092	0,1367432	0,0740936	0,3006750	0,0192189	0,0839920	0,0515702	0,3697519	0,0017872	0,3726346	0,4060872	0,1050455	0,0819161	0,0633246	0,0007713	0,0123767	0,1779927	0,5958155	0,6163347	0,0528164	0,0755649	0,5022752	0,2119592	0,0537377	0,0261266	0,0464882	0,3182429	0,0102582	0,0700444	0,4347727	0,0427892	0,7406048	0,6753087	0,1290271	0,2958959	0,0381424	0,8829449	0,3338866	0,1727636	0,0007685	0,5468532	0,0416236	0,3916050	0,0750601	0,0212733	0,2113412	0,1694196	0,2151922
100	0,0000000	0,0539476	0,0077948	0,0143524	0,0388742	0,0152193	0,1143318	0,2914330	0,3067349	0,4062190	0,1973845	0,3357523	0,6067300	0,1585687	0,5017283	0,3065024	0,1912841	0,1287410	0,0420822	0,2483668	0,0394998	0,0474067	0,0859731	0,4718969	0,0007226	0,3457564	0,3550264	0,1059597	0,0541785	0,0729574	0,0008514	0,0186687	0,2604801	0,5813142	0,7325742	0,0979306	0,0842592	0,4342907	0,3488000	0,0530514	0,0179678	0,0829489	0,3285691	0,0067930	0,1028174	0,4768009	0,0286371	0,6888142	0,7821568	0,1703763	0,2240429	0,0417580	0,7487577	0,3765669	0,2394899	0,0007969	0,5538466	0,0691158	0,4187537	0,0825740	0,0319302	0,2386018	0,2563011	0,2818338
120	0,0014079	0,0852055	0,0037866	0,0170276	0,0236859	0,0245357	0,1497679	0,3177900	0,2464634	0,5185258	0,2109114	0,3275485	0,6166916	0,1457987	0,4527210	0,2921290	0,1325667	0,2285779	0,0561120	0,2296701	0,0140593	0,0653319	0,0957201	0,4245024	0,0030893	0,4360193	0,4733878	0,0743234	0,0487191	0,0936870	0,0005540	0,0053682	0,1510819	0,5256185	0,7399847	0,0896408	0,0423251	0,4627223	0,2530658	0,1411204	0,0399229	0,0326837	0,3509979	0,0035545	0,1105686	0,5672456	0,0353322	0,6625074	0,7128136	0,2434447	0,2325744	0,0497045	0,7945765	0,3249803	0,1683258	0,0001671	0,5424285	0,1389162	0,3824691	0,0654743	0,0175463	0,2922183	0,2607863	0,3933853
140	0,0036514	0,0704088	0,0101024	0,0274439	0,0235171	0,0178965	0,0894622	0,2575571	0,2622479	0,4102780	0,2339614	0,3374052	0,7497327	0,1721677	0,5290919	0,2629346	0,2140862	0,2485622	0,0376653	0,2128461	0,0156174	0,0703797	0,0629649	0,4426032	0,0006476	0,4156256	0,4209760	0,0649883	0,0947905	0,0675639	0,0027607	0,0064483	0,2781665	0,6506407	0,6927097	0,0534476	0,0485474	0,5137997	0,3200840	0,0928626	0,0355557	0,0482836	0,3217789	0,0191787	0,1457677	0,5974576	0,0320079	0,6217496	0,7005805	0,2453721	0,2127747	0,0641041	0,6853230	0,2888247	0,1552773	0,0010910	0,4441804	0,0772227	0,5747752	0,0826816	0,0969875	0,4004370	0,2639572	0,4582972
160	0,0078055	0,0741120	0,0283811	0,0217642	0,0618835	0,0108163	0,1166640	0,2641697	0,2663369	0,4917765	0,2745969	0,4341061	0,6937976	0,1144049	0,4701781	0,2682102	0,2060800	0,2870650	0,0948516	0,2127691	0,0263023	0,0419650	0,0677668	0,4770638	0,0000000	0,3732778	0,3051334	0,0911083	0,0826428	0,0660783	0,0068028	0,0205863	0,2591850	0,6784765	0,5350966	0,0843124	0,0534423	0,4583290	0,3381498	0,1263901	0,0145547	0,0103893	0,4232256	0,0221126	0,0882835	0,6988016	0,0387773	0,8889321	0,7409720	0,2374020	0,3486361	0,0656418	0,6294069	0,3135536	0,1658763	0,0150685	0,4683670	0,1236236	0,3897374	0,1335137	0,0548324	0,3983269	0,2508435	0,4290064
180	0,0011912	0,0571968	0,0188596	0,0193952	0,0193850	0,0435449	0,1006112	0,2543150	0,2452766	0,4859325	0,1982202	0,4520691	0,5835276	0,1811827	0,5300369	0,3414934	0,2224155	0,3191045	0,0690277	0,2140228	0,0166406	0,0367475	0,1245366	0,3308108	0,0004511	0,4112124	0,4537678	0,0817391	0,0550665	0,0970139	0,0058027	0,0356212	0,3473851	0,7544955	0,6636521	0,0578136	0,0549379	0,5056199	0,3885228	0,1318156	0,0304770	0,0434926	0,3772239	0,0037538	0,1154650	0,6284428	0,0274048	0,7543867	0,6792345	0,3234255	0,2067239	0,0510422	0,7451018	0,2722794	0,0883939	0,0019256	0,4678345	0,0612057	0,3800300	0,1699028	0,0697828	0,4303787	0,2720520	0,4460412
200	0,0017692	0,0935343	0,0213531	0,0328169	0,0229776	0,0409991	0,1031585	0,3606682	0,2438497	0,4658243	0,2237380	0,4062588	0,6685105	0,1372896	0,5257154	0,3575308	0,2452989	0,4467920	0,1039649	0,3250113	0,0321781	0,0521356	0,1524254	0,3897478	0,0000557	0,5480953	0,4045770	0,1341341	0,0902113	0,0889793	0,0047794	0,0162629	0,2335040	0,6456952	0,6047074	0,0524977	0,1176152	0,4705161	0,3048210	0,1096991	0,0336081	0,0222508	0,3388406	0,0095134	0,0858332	0,5707402	0,1143087	0,8758451	0,7820083	0,3655080	0,2868559	0,0694560	0,7337251	0,2992441	0,1050045	0,0040684	0,4935126	0,0806400	0,3972879	0,1092748	0,0566694	0,3529653	0,3572079	0,4711133
220	0,0030930	0,1157393	0,0199034	0,0155778	0,0397535	0,0488639	0,0914792	0,3050824	0,1918878	0,4842947	0,2246600	0,4001399	0,7437465	0,1140734	0,5112236	0,3612612	0,2052140	0,4602805	0,1033434	0,2213140	0,0279093	0,0614815	0,1199106	0,3168680	0,0002274	0,5223709	0,3926135	0,0608485	0,0686182	0,0573351	0,0075231	0,0092254	0,1779697	0,6250506	0,6493540	0,1428001	0,0720973	0,4637094	0,2194164	0,0709145	0,0266661	0,0410705	0,3443364	0,0065076	0,1899497	0,6298305	0,0283538	0,8141638	0,7801758	0,3659975	0,2921139	0,0621628	0,8137079	0,3115366	0,0979279	0,0012655	0,4752507	0,0678073	0,4540523	0,1349186	0,0471865	0,3679575	0,2858952	0,4468929
240	0,0021416	0,0882913	0,0097125	0,0100499	0,0163902	0,0189293	0,1368668	0,2964718	0,2656546	0,4285263	0,2324521	0,3643145	0,6634780	0,1009339	0,5377863	0,2252137	0,1835987	0,4163353	0,1266302	0,2072481	0,0452338	0,0412330	0,1091315	0,3013010	0,0002426	0,4042838	0,3715394	0,0733199	0,0697496	0,0629620	0,0025218	0,0181843	0,1934437	0,6023112	0,5679045	0,0736623	0,1214700	0,3706358	0,2672997	0,0795107	0,0462406	0,0209323	0,3408633	0,0170177	0,1455520	0,7279293	0,0253115	0,7612480	0,7297552	0,2945093	0,3034221	0,0586353	0,8091348	0,3159486	0,0583935	0,0046160	0,4105760	0,0890189	0,3811016	0,1568015	0,0416968	0,3176882	0,2446167	0,3266649
260	0,0057928	0,0710137	0,0107453	0,0140518	0,0174195	0,0250848	0,1451363	0,3074927	0,1889973	0,4167674	0,2226092	0,4002476	0,6883235	0,1238840	0,4160366	0,3124791	0,2514823	0,4646421	0,1146765	0,2534735	0,0152643	0,0450749	0,0794351	0,2889772	0,0000686	0,3217962	0,3537642	0,0648671	0,0958282	0,0579515	0,0017583	0,0488007	0,2236727	0,7429359	0,6720695	0,0870938	0,1097272	0,4329415	0,1655005	0,1096571	0,0331837	0,0352163	0,3520493	0,0084494	0,1791093	0,7633531	0,0533412	0,8965926	0,6750613	0,3328493	0,3012762	0,0393551	0,9532059	0,3384696	0,0436698	0,0107345	0,3797621	0,0340819	0,3541807	0,1333573	0,0592874	0,4600624	0,3117499	0,3535252
280	0,0011160	0,0843439	0,0149093	0,0108600	0,0211255	0,0151501	0,1216760	0,2676797	0,2538133	0,4336173	0,1608206	0,4584464	0,5837981	0,1056615	0,3902418	0,3255712	0,1797479	0,5371484	0,1483574	0,3004933	0,0256956	0,0841329	0,0843084	0,3357488	0,0002337	0,3868364	0,4035915	0,0580291	0,1088168	0,0708341	0,0105300	0,0113604	0,1522536	0,7079855	0,6971194	0,1215343	0,1095990	0,3061434	0,2416978	0,1287745	0,0238020	0,0399539	0,2981914	0,0187398	0,1474971	0,6679343	0,0578496	0,7668559	0,6607843	0,4002887	0,3035779	0,0494657	0,7516368	0,3617580	0,0662481	0,0062113	0,4260969	0,0805993	0,4086680	0,2168923	0,0381919	0,4554136	0,2982724	0,4771587
300	0,0047262	0,0324654	0,0240337	0,0047971	0,0376847	0,0332935	0,1026928	0,3598680	0,2633137	0,5502971	0,2423838	0,5253975	0,6823051	0,1963941	0,4266890	0,3021926	0,2341951	0,6205365	0,0801322	0,2489082	0,0283220	0,0583220	0,0659017	0,3611690	0,0015933	0,2984163	0,4807635	0,1390394	0,0926128	0,1528224	0,0090151	0,0185216	0,2240151	0,6655061	0,6375091	0,1225852	0,0922781	0,3559250	0,2327600	0,1312520	0,0262690	0,0264030	0,3515975	0,0233689	0,1599070	0,7194304	0,0478468	0,8083984	0,6885781	0,3708212	0,2871949	0,0631820	0,7414476	0,2848528	0,0860012	0,0022064	0,3880618	0,1321097	0,4595718	0,1023618	0,0647791	0,3925094	0,3112589	0,3612703
320	0,0003601	0,0712087	0,0161012	0,0167652	0,0396113	0,0097303	0,1173686	0,3647086	0,2946614	0,4642361	0,2759298	0,4073686	0,6817464	0,1464046	0,5443946	0,2901567	0,3618022	0,6399694	0,0881452	0,2687396	0,0431590	0,0787906	0,0723082	0,3334537	0,0019105	0,3123100	0,3382107	0,1435976	0,0585980	0,0938380	0,0065402	0,0199129	0,2304046	0,6267227	0,6055801	0,0857601	0,1017864	0,3988320	0,3267161	0,1153258	0,0305215	0,0280692	0,3502122	0,0446779	0,1757631	0,6452264	0,0371627	0,7594468	0,6291853	0,3680124	0,2380447	0,0509381	0,7991254	0,3108601	0,0694764	0,0117633	0,5163951	0,1452116	0,4028936	0,1565875	0,0457845	0,4508594	0,3229037	0,4628117
340	0,0023503	0,0584652	0,0061134	0,0101757	0,0247232	0,0351556	0,1069803	0,3262504	0,2575676	0,4270727	0,3282074	0,5411318	0,5864935	0,1011404	0,5900998	0,3178233	0,2250342	0,5525533	0,1429320	0,2147965	0,0247556	0,0660116	0,0729551	0,4462061	0,0042680	0,3323259	0,3670051	0,1015144	0,0798863	0,0910090	0,0037407	0,0037458	0,2760396	0,6636102	0,6684730	0,0902760	0,1902178	0,3346025	0,3232960	0,1095487	0,0387974	0,0390159	0,3244302	0,0048546	0,1324690	0,6988230	0,0462232	0,6984128	0,7222102	0,3089120	0,1925865	0,0866356	0,7748909	0,3733207	0,0555354	0,0017875	0,5658083	0,0914595	0,4190974	0,1090250	0,0518080	0,3795914	0,4331135	0,4153496
360	0,0050830	0,0951100	0,0068540	0,0065126	0,0289441	0,0125802	0,0946077	0,3804296	0,2752916	0,6049786	0,2387768	0,4299947	0,6676520	0,1580218	0,5352686	0,3121543	0,2188097	0,5992162	0,1820584	0,2992870	0,0204116	0,0424308	0,0940610	0,3426836	0,0001176	0,3466283	0,4430246	0,0755297	0,0969409	0,0984151	0,0058422	0,0081239	0,2893897	0,5597092	0,6163570	0,1406237	0,2478894	0,3877271	0,2920868	0,1306006	0,0290041	0,0187679	0,3965452	0,0423175	0,1761162	0,6049507	0,0544658	0,6721683	0,6202958	0,3864549	0,1767144	0,0475851	0,5524244	0,4676860	0,0581983	0,0018961	0,4892004	0,0961690	0,3701173	0,1362527	0,0503892	0,4335540	0,3367810	0,4044982
380	0,0188304	0,0885458	0,0152443	0,0223460	0,0713219	0,0310441	0,0839390	0,2906061	0,2673204	0,5847651	0,3120622	0,5594089	0,6921513	0,1216293	0,5770300	0,3050191	0,2576894	0,6873984	0,0985927	0,2489188	0,0252634	0,0520234	0,0757151	0,4363497	0,0000695	0,4174639	0,4111770	0,1025743	0,1212142	0,0733967	0,0029494	0,0117106	0,3026232	0,6203233	0,5545054	0,0681277	0,2053626	0,3390218	0,3335450	0,1043198	0,0364731	0,0331611	0,3038155	0,0067860	0,1984186	0,6480874	0,0240836	0,6365898	0,8090453	0,4507981	0,2741035	0,0435419	0,7072424	0,3289336	0,0579793	0,0003730	0,5881021	0,0961868	0,5096802	0,1192067	0,0466377	0,3719399	0,2748227	0,5041195
400	0,0115375	0,0613224	0,0094202	0,0308516	0,0305867	0,0187667	0,1483127	0,3797458	0,4283625	0,4793117	0,3622031	0,4397931	0,6701695	0,1188799	0,5248172	0,3077221	0,2516053	0,6051084	0,0948468	0,3129895	0,0107679	0,0420890	0,1115711	0,3534751	0,0021297	0,3260082	0,3809385	0,1042306	0,0603537	0,1215885	0,0071790	0,0098327	0,2532457	0,7118318	0,6674524	0,0577976	0,1935518	0,3726610	0,2517795	0,1236739	0,0677030	0,0275540	0,3593955	0,0049480	0,2315150	0,7704963	0,0445080	0,8405552	0,8212302	0,3119248	0,2647679	0,0507094	0,6885745	0,3257823	0,0551860	0,0007515	0,5351862	0,1808696	0,3818422	0,1713412	0,1248628	0,3930838	0,3590784	0,4881524
420	0,0159663	0,1027510	0,0101887	0,0173634	0,0222713	0,0183250	0,1299513	0,4204732	0,2726761	0,4237323	0,3153103	0,5487826	0,6148522	0,1869990	0,5978273	0,2808008	0,1793989	0,5995765	0,0803432	0,2969511	0,0238426	0,0402755	0,0686517	0,5011094	0,0006579	0,4038216	0,4406802	0,1087135	0,0836935	0,0988039	0,0021399	0,0149763	0,2940519	0,7253151	0,7416233	0,0377167	0,1586127	0,3428765	0,3440341	0,1129572	0,0964776	0,0275406	0,3963344	0,0079362	0,2184361	0,5866921	0,0385939	0,7331059	0,7529959	0,3939875	0,2654213	0,0755986	0,7217017	0,3123849	0,0653682	0,0007116	0,5743263	0,1197327	0,4014299	0,1637828	0,1162965	0,3845621	0,4162392	0,5701335
440	0,0142699	0,0706788	0,0149683	0,0215779	0,0188917	0,0171461	0,1558928	0,3400465	0,2133024	0,3745767	0,2210451	0,4713248	0,6929124	0,1237478	0,4707661	0,2600116	0,2347796	0,6624772	0,0882678	0,3199097	0,0152378	0,0621368	0,0834528	0,3516860	0,0186933	0,4159928	0,4156492	0,0854335	0,0645123	0,1308993	0,0042849	0,0088541	0,3016455	0,7526622	0,5835368	0,0671018	0,1502127	0,4360153	0,2915549	0,1020690	0,1142634	0,0196439	0,4107111	0,0052401	0,2031671	0,7029879	0,0273905	0,7713973	0,7048950	0,3114879	0,2134067	0,0444329	0,7965879	0,3187071	0,0941612	0,0015940	0,5301028	0,0834513	0,4268582	0,1362726	0,0470035	0,3032349	0,3772694	0,5218281
460	0,0091861	0,0826965	0,0112483	0,0545407	0,0234439	0,0152167	0,1635846	0,3212677	0,2961197	0,5022023	0,2209386	0,4567787	0,7167985	0,1666054	0,4577942	0,2710360	0,2088051	0,5704665	0,0479012	0,2917668	0,0084181	0,0523961	0,0795582	0,3886709	0,0054602	0,4065491	0,4927089	0,1080301	0,0830713	0,1226259	0,0007209	0,0079097	0,2364402	0,7636236	0,5392677	0,0518202	0,1011909	0,2850031	0,4205010	0,1189090	0,0776589	0,0508827	0,5056328	0,0015435	0,1992004	0,6030095	0,0659093	0,6564472	0,8005933	0,3546860	0,2729935	0,0545998	0,6224683	0,3397929	0,0752517	0,0000000	0,5719942	0,0954335	0,3912697	0,1409968	0,0543743	0,4018475	0,3269379	0,4480608
480	0,0207404	0,0533975	0,0118042	0,0085458	0,0306456	0,0199535	0,1540933	0,2496337	0,2756853	0,4630180	0,2341066	0,4492285	0,7633164	0,1658359	0,5367391	0,2187611	0,2380037	0,6076303	0,0988606	0,2466443	0,0137581	0,1139543	0,0956413	0,4423698	0,0050387	0,3683290	0,4067011	0,0921959	0,0969686	0,2024657	0,0023658	0,0037410	0,2688710	0,6168775	0,5567658	0,0805613	0,0770633	0,3577112	0,3566769	0,1203590	0,0351630	0,0254541	0,4739081	0,0024339	0,2128470	0,6260424	0,0551604	0,6542253	0,7716484	0,3757855	0,1916302	0,0880617	0,6940926	0,3178271	0,0827788	0,0014149	0,5653724	0,1031792	0,3320614	0,1624902	0,0390457	0,4229983	0,3030161	0,4636622
500	0,0086645	0,0626469	0,0198776	0,0154258	0,0435602	0,0205726	0,1478004	0,3965184	0,2603598	0,4869347	0,2617913	0,4155067	0,7198956	0,0783484	0,5406307	0,2029637	0,1998807	0,5395244	0,0570267	0,2944734	0,0044092	0,0883786	0,0886192	0,3691282	0,0047056	0,3866704	0,4214925	0,1436086	0,0908274	0,1074322	0,0024242	0,0049567	0,2715896	0,5936263	0,4912933	0,0844808	0,0993050	0,3600861	0,3119859	0,0992881	0,0194547	0,0624168	0,3956885	0,0004895	0,2155963	0,6427111	0,0511095	0,6805900	0,7347286	0,3487949	0,1963054	0,0780364	0,6313516	0,3294742	0,0758319	0,0006324	0,5050684	0,1076087	0,3891190	0,1197964	0,0510520	0,3732653	0,3354241	0,4472930
520	0,0022207	0,0547522	0,0328255	0,0099246	0,0715117	0,0256563	0,0854799	0,3506746	0,1848895	0,5267194	0,1893316	0,3836366	0,7154316	0,0914999	0,5283955	0,2126329	0,2893542	0,5695387	0,0560445	0,2427990	0,0118467	0,0599711	0,0636676	0,2887249	0,0023898	0,3576967	0,4497942	0,1770409	0,1188073	0,0986980	0,0007160	0,0067103	0,2037815	0,6403766	0,6498533	0,0471683	0,0684737	0,4120175	0,3316904	0,0676689	0,0331900	0,0367405	0,3875450	0,0027115	0,3080837	0,7261572	0,0417636	0,6856017	0,7400276	0,3259917	0,2405675	0,0886418	0,7554095	0,3085264	0,0510979	0,0085380	0,6343433	0,0780389	0,3982980	0,1364726	0,0579064	0,3038587	0,4275576	0,4613170
540	0,0032896	0,0423790	0,0251373	0,0180156	0,0295103	0,0433749	0,1160018	0,3923822	0,2801883	0,4559856	0,2645029	0,4495221	0,7209445	0,1133858	0,5050066	0,2748750	0,2959441	0,6101224	0,0488051	0,2389937	0,0121266	0,0831594	0,0519203	0,3383850	0,0010921	0,3059196	0,3886094	0,1166212	0,1192858	0,0914374	0,0002873	0,0061877	0,1848781	0,5364846	0,5581683	0,0913880	0,0784633	0,3245991	0,3460220	0,1034833	0,0552228	0,0539170	0,3928997	0,0035924	0,2246122	0,6749921	0,0117668	0,8770329	0,6928637	0,3979096	0,3275990	0,0626019	0,6080983	0,2805216	0,1344021	0,0032949	0,4968486	0,1077115	0,2708242	0,1972106	0,0641496	0,3903695	0,2937032	0,5442862
560	0,0043573	0,0754575	0,0045366	0,0037598	0,0489183	0,0197350	0,1254355	0,3029823	0,2166303	0,4163532	0,2318849	0,4187258	0,7880741	0,2151251	0,4839970	0,2800455	0,2344715	0,5423512	0,0418546	0,2260492	0,0061176	0,0960114	0,0356964	0,3283738	0,0100217	0,2979882	0,4494689	0,0839544	0,0670620	0,1016472	0,0015889	0,0115065	0,1610023	0,6998641	0,5922129	0,0610096	0,0882208	0,3737418	0,2805577	0,0889180	0,0386099	0,0413839	0,4645505	0,0009080	0,2143537	0,6176874	0,0448361	0,8522149	0,6975376	0,2981212	0,2716056	0,0525049	0,6878244	0,3914698	0,0726770	0,0025235	0,4966914	0,1130048	0,4277310	0,0980587	0,0531969	0,3161656	0,2272881	0,4484816
580	0,0291052	0,0528485	0,0051873	0,0084524	0,0308339	0,0294724	0,1068701	0,3348073	0,1902059	0,4367343	0,3544575	0,4270519	0,8244030	0,1294015	0,4299953	0,2796482	0,2398337	0,6714579	0,0661812	0,3910203	0,0080554	0,1025735	0,0367400	0,3416438	0,0001702	0,4073352	0,3653719	0,1426391	0,1237895	0,1015247	0,0011806	0,0081022	0,1912771	0,5775721	0,8168031	0,0712752	0,0661746	0,4084738	0,2781107	0,0430685	0,0149522	0,0233357	0,4417579	0,0039880	0,1457188	0,6121517	0,0205337	0,6263230	0,7255366	0,3112884	0,1942759	0,1207591	0,6880421	0,3443030	0,1116880	0,0014480	0,4967525	0,0700224	0,3094305	0,1235380	0,0823325	0,3736589	0,3180566	0,4774499
600	0,0029908	0,0767432	0,0025992	0,0042303	0,0431517	0,0284844	0,1627751	0,2366948	0,2751407	0,4174053	0,3256084	0,5110294	0,7689332	0,1051266	0,6494182	0,2126130	0,2045997	0,6491648	0,0724564	0,3595506	0,0095368	0,0860034	0,0240073	0,2383343	0,0010102	0,4387758	0,3894152	0,1141539	0,0891066	0,0891953	0,0004193	0,0272302	0,0916405	0,3814069	0,6329770	0,0821793	0,0704503	0,4294623	0,2543109	0,0419805	0,0498570	0,0349198	0,4118895	0,0144462	0,2701946	0,3883584	0,0705510	0,5391653	0,6711049	0,2675192	0,1978921	0,0744006	0,7232005	0,3063369	0,1615786	0,0063055	0,5517297	0,1008697	0,3750216	0,0989461	0,0698269	0,3056149	0,2636178	0,3736133
620	0,0068924	0,0473818	0,0226053	0,0058432	0,0358598	0,0204692	0,1131912	0,4036035	0,2269090	0,4289173	0,2859523	0,5380781	0,6906988	0,1229544	0,4554409	0,3244709	0,2130557	0,6694377	0,0767075	0,3720653	0,0095710	0,1182763	0,0401921	0,1921752	0,0008886	0,3008123	0,5151738	0,1440311	0,0735601	0,0728332	0,0004744	0,0181424	0,0772644	0,2835621	0,6447211	0,1155035	0,0588765	0,4642226	0,3251469	0,0562748	0,0540145	0,0317487	0,3552768	0,0087654	0,1511089	0,3666857	0,0421188	0,5649151	0,6804261	0,2146708	0,2073859	0,0616498	0,8783032	0,3549209	0,2185289	0,0053536	0,6010452	0,0705404	0,3515070	0,1099327	0,0651573	0,2979497	0,2462686	0,3658369
640	0,0017222	0,0452183	0,0224479	0,0107450	0,0376830	0,0450297	0,1134762	0,2828916	0,2343014	0,4062948	0,1836303	0,3476391	0,7391711	0,1997727	0,4715860	0,3451463	0,2283389	0,5880275	0,0933778	0,3570828	0,0099009	0,0831064	0,0654238	0,1325311	0,0000874	0,3216760	0,4379159	0,1250770	0,0888794	0,0548043	0,0005250	0,0241631	0,0892773	0,1867851	0,5759215	0,0723678	0,0929501	0,5345828	0,4141977	0,0355629	0,0786955	0,0550704	0,3697921	0,0025716	0,1569179	0,1879163	0,0283129	0,5371903	0,8721827	0,1820905	0,2748804	0,0675751	0,6796883	0,4389927	0,2182417	0,0019613	0,6870985	0,1131586	0,3298509	0,0977805	0,0666943	0,2613233	0,1864117	0,3321851
660	0,0028569	0,0662801	0,0086620	0,0176114	0,0316048	0,0113846	0,0834197	0,3079719	0,2847917	0,5445853	0,2756281	0,4212209	0,5848557	0,1011147	0,5983502	0,3161823	0,2582013	0,5527738	0,0912051	0,3824227	0,0113205	0,0931737	0,0568041	0,1357518	0,0017542	0,3699064	0,4482047	0,1310303	0,0853198	0,0459838	0,0015360	0,0104800	0,0929484	0,2712932	0,5271806	0,0678770	0,0450659	0,6236907	0,2952495	0,0356396	0,0556654	0,0199213	0,4441956	0,0067942	0,1791174	0,1563583	0,0261431	0,4643940	0,8121924	0,0857561	0,3053977	0,0263171	0,7214227	0,2983847	0,2492170	0,0010984	0,7482186	0,0533115	0,2987391	0,0827220	0,0625972	0,1792223	0,1846505	0,2906403
680	0,0049912	0,0630330	0,0128236	0,0021113	0,0388745	0,0253745	0,1243956	0,2316403	0,2543571	0,5032339	0,3046909	0,3735304	0,6073841	0,0875881	0,6643148	0,3045994	0,1728869	0,5362694	0,0551498	0,3074364	0,0105600	0,1225918	0,0143551	0,1075060	0,0022751	0,3048228	0,3253373	0,0823512	0,0648055	0,0601637	0,0008183	0,0135635	0,0517716	0,0980933	0,6796705	0,0451153	0,0908958	0,5565921	0,2562580	0,0210692	0,0496769	0,0539886	0,4041421	0,0046507	0,1741371	0,1298607	0,0144013	0,4377637	0,7600393	0,0898293	0,4149042	0,0355071	0,7698828	0,3099451	0,2568911	0,0000000	0,8018715	0,0824916	0,3327715	0,0731715	0,0792027	0,1559642	0,1183326	0,2180403
700	0,0026449	0,0721880	0,0106459	0,0053831	0,0784620	0,0170739	0,1638286	0,2459523	0,2523789	0,5820666	0,2176711	0,4784888	0,5353051	0,0846034	0,4855903	0,2721346	0,2558389	0,4743484	0,0358997	0,3797070	0,0184313	0,0828555	0,0028758	0,0450685	0,0030324	0,4955246	0,4348502	0,1116148	0,1093646	0,0345455	0,0010184	0,0134013	0,0841655	0,1582189	0,6592914	0,0715798	0,0624315	0,7131890	0,3045651	0,0302932	0,0413521	0,0501465	0,4379413	0,0102002	0,1383212	0,0997742	0,0348940	0,4755886	0,7908967	0,0582025	0,2971471	0,0243194	0,7509695	0,3412954	0,2211773	0,0000000	0,7828979	0,0614042	0,3605088	0,0305693	0,0426696	0,1656406	0,1379928	0,1292083
720	0,0052292	0,0716428	0,0036166	0,0045365	0,0316117	0,0161557	0,1003286	0,3325201	0,3099161	0,4575967	0,1922610	0,3495494	0,5789946	0,1111155	0,6912545	0,3301022	0,1515447	0,5503324	0,0316750	0,3326308	0,0044397	0,1066220	0,0066749	0,0655314	0,0009363	0,3096012	0,3322146	0,0775009	0,0733899	0,0412960	0,0045314	0,0339204	0,0150479	0,1594668	0,5988539	0,0780682	0,0424819	0,6677209	0,3572170	0,0234028	0,0395562	0,1065487	0,4058434	0,0102520	0,1755462	0,0398785	0,0206172	0,3514981	0,8829815	0,0409231	0,3148858	0,0081218	0,8017958	0,3154308	0,2637856	0,0017266	0,8539232	0,0723883	0,3731155	0,0368820	0,0587644	0,1290136	0,1354320	0,1728070
740	0,0025420	0,0498056	0,0220522	0,0352157	0,0240828	0,0110568	0,1640670	0,2607056	0,3131451	0,5212018	0,2254302	0,4524549	0,5496333	0,1010386	0,5801993	0,2950292	0,1702010	0,6674803	0,0542978	0,3379269	0,0145706	0,0985525	0,0035744	0,0497152	0,0015887	0,3782296	0,2838621	0,1433298	0,0770613	0,0493692	0,0017635	0,0127205	0,0228830	0,1127152	0,6844509	0,0741660	0,0375527	0,6999060	0,2381060	0,0073286	0,0319623	0,0438310	0,4136255	0,0077122	0,2081805	0,0162184	0,0128020	0,3939626	0,6802877	0,0398859	0,3856188	0,0195507	0,6757137	0,2928167	0,2622541	0,0033596	0,6600829	0,0765169	0,3564514	0,0236606	0,0425404	0,0922557	0,0866710	0,0756688
