"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
580	0,0073659	0,8523568	0,7831825	0,9695825	0,9224243	0,0367053	0,3913536	0,7922897	0,6846207	0,6947928	0,9660642	1,0738542	0,9613886	0,7570865	0,2830669	0,9444472	0,6866275	0,9523116	0,9251457	0,6250890	0,4766147	0,7746532	0,6131609	0,9661419	0,4790123	0,7132613	0,8177335	0,5150875	0,5404668	0,6279039	0,5113030	0,4516881	0,8819332	0,5900267	0,3089700	0,4499429	0,9149867	1,0006732	0,8006979	0,9172204	0,4898925	0,4910276	0,4891717	0,2727716	0,8829808	1,0234951	0,7959132	0,9928210	1,0192482	0,2046981	0,4716888	0,7215082	0,0156626	0,1830546	0,8951201	0,6936645	0,4413049	0,8583076	0,9608848	0,5962981	0,6589533	0,7815471	1,0016160	0,5656810
600	0,0031792	0,7246277	0,6841342	0,9561887	0,8304510	0,0400243	0,3345799	0,6875469	0,6861148	0,6900695	1,0185481	1,0500208	1,0583243	0,7038623	0,3878027	1,0023568	0,7117805	0,9407268	0,8749914	0,5983342	0,3474129	0,7370705	0,4769017	0,9974437	0,3228363	0,7549495	0,8071540	0,5047741	0,5604942	0,5899883	0,3665705	0,5067825	0,8867834	0,5644209	0,4563674	0,5060350	0,9547410	1,0228977	0,6918584	0,8630954	0,3082606	0,4704693	0,5933760	0,2278129	0,9334788	1,0665136	0,7647701	0,9552423	0,9514850	0,2177015	0,4470348	0,5891990	0,0250052	0,2068152	0,9588891	0,7301744	0,5103997	0,8158741	0,9186166	0,6012611	0,6461632	0,6745632	1,0866895	0,5525593
620	0,0027287	0,6962846	0,6818448	0,8746883	0,8797495	0,0503455	0,2579763	0,6945086	0,7083965	0,6744373	0,9960573	0,9603352	1,0729684	0,6377238	0,4781001	0,9070626	0,6765237	0,8685847	0,8203524	0,5781817	0,2349874	0,6797135	0,3392096	1,0042113	0,2425958	0,7195391	0,7137249	0,4839409	0,6034601	0,6111274	0,2679515	0,4741613	0,8587691	0,5971331	0,5980736	0,5084695	0,9299140	1,0763388	0,7470097	0,8305391	0,2470911	0,4870215	0,6197985	0,2055217	0,9466389	1,0633329	0,7920626	0,9304517	0,9071410	0,1805452	0,4622613	0,5521635	0,0283367	0,1848300	0,9725326	0,6355518	0,6107044	0,8190665	0,9583270	0,5551692	0,5624654	0,6260595	0,9621986	0,5318991
640	0,0067857	0,7179286	0,7073266	0,8461955	0,8748452	0,0377721	0,2214144	0,6522181	0,7378982	0,6687331	1,0290186	0,9286269	1,0553631	0,5810625	0,4670578	0,8789017	0,6493335	0,8208642	0,8564202	0,6050438	0,1504015	0,6643953	0,2446949	1,0237841	0,2094084	0,7514524	0,6577547	0,4587193	0,5709906	0,6065667	0,1931770	0,4817042	0,8703812	0,5929057	0,6207365	0,5479735	0,8700675	1,0529531	0,6717166	0,8143020	0,1677414	0,4961029	0,6370067	0,1587217	0,9541236	1,0926445	0,7791153	0,9471333	0,7862308	0,1742725	0,4759794	0,4997703	0,0392380	0,1664932	0,8738784	0,6050591	0,6070279	0,7589987	0,9291840	0,5244147	0,5458583	0,6150199	0,9665660	0,5328307
660	0,0117656	0,6859815	0,6314317	0,8883739	0,8874684	0,0380653	0,2324989	0,6125270	0,7199548	0,6297767	0,9481849	0,9480220	1,0066442	0,5310556	0,5248310	0,8196212	0,6204743	0,8537435	0,8091496	0,6339571	0,1006133	0,6016753	0,1936587	1,0065623	0,1955421	0,7555066	0,6007864	0,4846117	0,5585241	0,6152880	0,1722355	0,4841297	0,8492431	0,5522972	0,6246937	0,5227143	0,9036683	1,0097077	0,7416050	0,7297103	0,1292126	0,4631445	0,6917772	0,1688125	0,9264522	1,0893182	0,7601916	0,9818918	0,7311633	0,1370321	0,5068284	0,4949038	0,0441279	0,1344213	0,8780439	0,6573592	0,6606470	0,7012113	0,9334257	0,4920799	0,5524573	0,6228379	0,9061760	0,5393407
680	0,0114249	0,6959324	0,5880933	0,8206004	0,8463531	0,0341899	0,2316455	0,6797874	0,7038702	0,6245331	0,9326387	0,9438458	0,9760604	0,5648910	0,5119302	0,8044079	0,6393111	0,8867257	0,8329894	0,5779142	0,0946176	0,5440451	0,1801698	0,9812459	0,1766073	0,7669634	0,5298088	0,5368316	0,5625171	0,5602426	0,1290016	0,5024448	0,8151471	0,5654159	0,6580698	0,4869345	0,9122061	0,9756582	0,7028862	0,5648641	0,0985248	0,4696112	0,6843774	0,1843527	0,9123187	1,0897071	0,7517930	1,0496095	0,7077730	0,1193992	0,4667689	0,4457671	0,0528925	0,1285541	0,9616471	0,6488735	0,7181588	0,6914153	0,8815998	0,4227377	0,4579195	0,6074069	0,8979440	0,4926287
700	0,0053494	0,7096444	0,6475251	0,8764659	0,7893840	0,0336344	0,2183463	0,7263165	0,6742070	0,5984855	0,9726429	1,0033622	1,0173476	0,5720168	0,4306577	0,8337863	0,5927426	0,9228948	0,7385956	0,5784250	0,0864061	0,4850466	0,1657918	1,0457126	0,1793332	0,7518363	0,5093901	0,5417039	0,5147827	0,5502351	0,1422755	0,4815351	0,8185323	0,5948667	0,6828956	0,4948928	0,8688341	0,9395658	0,7766112	0,5394669	0,1033050	0,4842550	0,6447610	0,1503990	0,9266549	1,0712803	0,7192400	0,9710415	0,7346534	0,1042812	0,4277988	0,3964732	0,0864864	0,1160501	0,9374147	0,5748170	0,7540056	0,7027514	0,9672784	0,3927913	0,4177278	0,5545328	0,8893290	0,5178116
720	0,0023761	0,6360033	0,5321338	0,7667427	0,7840540	0,0306462	0,2249217	0,6996530	0,6358040	0,6384022	0,9547760	0,9930674	1,0599072	0,5257652	0,4498866	0,8745913	0,5977942	0,8899387	0,6524327	0,5649785	0,0865953	0,5137877	0,1460848	1,0093893	0,1919663	0,7294109	0,5052021	0,5726449	0,5317963	0,5830264	0,0987828	0,4711172	0,7959032	0,5653813	0,6664317	0,4703727	0,8252527	0,9509890	0,7250842	0,4848777	0,0985656	0,4829789	0,5618877	0,1437674	0,9188506	1,0514208	0,7116159	0,9826179	0,8200385	0,1130086	0,3983290	0,3155041	0,0805830	0,0965709	0,9129193	0,5837884	0,7352354	0,6886694	1,0010574	0,3543326	0,3442584	0,5717563	0,9341724	0,4748155
740	0,0070772	0,5731717	0,5422022	0,7308104	0,8119248	0,0367624	0,2244085	0,7091716	0,6086181	0,6543346	0,9775082	0,9611176	1,0564464	0,5284006	0,4502825	0,8690310	0,6484205	0,8912894	0,6570533	0,5160488	0,0833716	0,5621836	0,1535506	0,9758625	0,1681063	0,7195168	0,5005658	0,5910000	0,5869120	0,6002879	0,0923842	0,4490274	0,7600750	0,5371005	0,6562988	0,4719612	0,8079506	0,9300957	0,7600645	0,5242435	0,0868983	0,4472829	0,5548207	0,1351717	0,9496347	1,0442577	0,6754489	1,0172035	0,8526793	0,1171691	0,3697378	0,2551602	0,0805078	0,1216404	0,9172735	0,5997341	0,8400223	0,6460756	1,0131346	0,3185744	0,2815765	0,6176948	1,0277755	0,3902728
760	0,0060368	0,6323366	0,5131225	0,7622297	0,8241174	0,0351331	0,2172604	0,7145939	0,6086396	0,6683212	0,9659955	0,9707615	1,0516126	0,4986688	0,4882548	0,8306774	0,6484020	0,8444601	0,6536193	0,5625418	0,0862898	0,5558789	0,1681550	0,9899717	0,1671670	0,7492490	0,4313479	0,4454839	0,5059067	0,5738863	0,0753133	0,4292034	0,6935202	0,5388079	0,6285298	0,4268978	0,8401373	0,9718820	0,7626126	0,4129645	0,0764309	0,3618791	0,5558270	0,0995430	0,9341995	1,0608627	0,6596651	0,9854335	0,9121068	0,1112416	0,4302123	0,2216786	0,0992431	0,1048416	0,8166715	0,6035149	0,8692924	0,6117621	0,9986390	0,3182285	0,2528776	0,6375475	1,0368799	0,3857512
780	0,0024896	0,7029534	0,4926902	0,8060467	0,7684759	0,0231979	0,2229655	0,7341373	0,6670165	0,6703981	0,9535276	1,0354248	1,0574354	0,5064307	0,4745327	0,8515371	0,6157853	0,7221445	0,6870777	0,5955923	0,0844208	0,5827394	0,1864268	1,0595094	0,1776138	0,7561146	0,4121603	0,4297615	0,4859171	0,5786509	0,0605277	0,3960108	0,6594927	0,5034136	0,6076163	0,4825429	0,8553396	0,9414505	0,6486600	0,3239267	0,0808568	0,3569229	0,5082404	0,0736045	0,9669805	1,0599560	0,6512299	0,9730680	0,8650467	0,1151913	0,4600804	0,1560094	0,0925688	0,0990370	0,8414949	0,5548739	0,8233165	0,6107008	0,9885548	0,3303847	0,2566616	0,6623790	1,0351794	0,3638995
800	0,0077340	0,6649882	0,4976527	0,7788825	0,7679807	0,0315621	0,2088662	0,6926250	0,6502555	0,6535777	0,9831224	1,1003427	1,0297583	0,4818824	0,4753829	0,7820192	0,5655208	0,7340981	0,6321235	0,5890246	0,0811379	0,5817471	0,1505115	0,9830171	0,1981830	0,7248482	0,4323623	0,4427986	0,5225142	0,5453176	0,0487359	0,3823245	0,5654328	0,5107337	0,5984161	0,4589760	0,8435007	0,9690653	0,6109307	0,2357473	0,0629057	0,3593955	0,4810841	0,0765807	0,9075442	1,0337470	0,6302943	1,0074371	0,8197199	0,0831166	0,4371491	0,1428425	0,1187254	0,0993597	0,8002110	0,5454652	0,8912548	0,5881743	0,9997889	0,3382910	0,1996003	0,6597196	1,0368007	0,3559469
820	0,0056543	0,6561341	0,4446396	0,7528129	0,7258251	0,0307706	0,2033555	0,6242407	0,6502844	0,6284987	0,9208070	1,0878277	1,0369040	0,4549376	0,5002390	0,7667517	0,6121717	0,7566953	0,6057469	0,5840783	0,0723547	0,5571455	0,1670073	0,9815466	0,1830968	0,6737562	0,4191601	0,4824693	0,4800145	0,5765681	0,0425942	0,3863783	0,4799976	0,4624857	0,5726959	0,4640786	0,8178682	0,9669422	0,5963157	0,1891116	0,0588627	0,3780230	0,4525502	0,0741382	0,9276042	1,0561545	0,6004855	0,9786155	0,8441756	0,0511447	0,3992105	0,1803634	0,1129433	0,0923189	0,7422643	0,5363653	0,8253799	0,5787561	1,0195598	0,3224993	0,1463428	0,6662905	1,0837749	0,3485542
840	0,0083364	0,6368899	0,4542385	0,7076753	0,6972493	0,0334729	0,1774298	0,6379047	0,6058258	0,6732388	0,9540038	1,0312036	1,0403198	0,4325490	0,5182044	0,7821180	0,5617706	0,8277366	0,6716398	0,5221355	0,0828794	0,5360139	0,1473563	1,0161768	0,1647807	0,6603702	0,4149036	0,5580809	0,5180154	0,5934239	0,0494687	0,3757958	0,4663031	0,4667507	0,5213240	0,4472084	0,8439217	0,9746227	0,6336675	0,1661969	0,0539275	0,3710033	0,5382696	0,0670726	0,9354033	1,0205799	0,5754047	0,9045685	0,8483830	0,0702764	0,4279316	0,1546402	0,1376627	0,0741401	0,7482545	0,4951522	0,7862150	0,5495061	0,9951798	0,2802119	0,1344677	0,6676782	1,0842266	0,3565395
860	0,0081809	0,5948281	0,4081049	0,6650681	0,6702095	0,0350213	0,1800732	0,6779209	0,6426765	0,6328826	0,9271847	1,0486032	1,0566712	0,4638417	0,5240864	0,7903948	0,5764802	0,7988457	0,6322426	0,5075278	0,0658882	0,5249232	0,1488430	0,9213757	0,1491505	0,6104922	0,4288188	0,5046270	0,5233228	0,5546218	0,0420197	0,3181064	0,3848068	0,4278286	0,5214328	0,4527583	0,8602575	0,8934054	0,6427797	0,1406283	0,0451666	0,3760351	0,4809951	0,0512014	0,9410166	1,0790166	0,5391356	0,9214555	0,8251255	0,0626790	0,4229035	0,1527285	0,1648938	0,0739517	0,6922820	0,4176010	0,7879989	0,5501591	0,9374846	0,2314946	0,1131181	0,5879043	1,0266246	0,3485472
880	0,0059233	0,5308853	0,3637891	0,6566655	0,6057543	0,0288184	0,1741155	0,6567716	0,6781172	0,5952419	0,8714658	1,0268371	1,0948652	0,4807143	0,4827713	0,7217487	0,5759782	0,7466615	0,5550754	0,4826896	0,0650426	0,5469772	0,1597555	0,9650999	0,1373047	0,6313084	0,3613228	0,4727779	0,4697108	0,5745209	0,0312840	0,2565247	0,3368357	0,4366962	0,5448083	0,3892051	0,9222344	0,9322201	0,6276552	0,1307576	0,0504311	0,3392646	0,5052940	0,0522976	0,9416225	1,0465077	0,4913153	0,9451167	0,8495737	0,0564222	0,4194785	0,1199934	0,1898227	0,0769251	0,6965867	0,4169650	0,8948204	0,5508074	0,9805700	0,2299028	0,1000655	0,5683527	0,9879753	0,2882517
900	0,0030989	0,5637979	0,3500042	0,6674322	0,6046303	0,0277993	0,1815309	0,6505260	0,5994449	0,6255114	0,8984533	0,9737079	1,0115867	0,4184098	0,5027973	0,7080239	0,5501209	0,7344321	0,5789405	0,4973183	0,0842253	0,5206230	0,1511092	1,0562810	0,1609704	0,6853415	0,3995253	0,4529205	0,4517113	0,5741943	0,0256660	0,1841829	0,3102914	0,4429482	0,5223068	0,3604005	0,9008600	0,9904119	0,5366606	0,1058197	0,0600564	0,3252940	0,4286180	0,0411981	0,9789719	1,0214503	0,4816881	0,9840609	0,9452673	0,0583469	0,4481028	0,0968384	0,2203725	0,0550908	0,6796557	0,4625643	0,9415226	0,6246064	0,9575329	0,2248635	0,0737013	0,5927539	0,9760123	0,2945309
920	0,0043503	0,5894533	0,3911982	0,6175447	0,5279294	0,0141577	0,1543987	0,6865023	0,4831902	0,6099121	0,9043319	0,9903232	0,9643233	0,3493437	0,5255452	0,6977231	0,5002383	0,7210436	0,5491945	0,4889516	0,0912538	0,4830483	0,1593145	1,0034577	0,1624700	0,7322346	0,4126022	0,4205861	0,4645089	0,6120132	0,0149003	0,2114159	0,3040151	0,4667591	0,5350464	0,3224438	0,8052269	0,9760782	0,5116512	0,0786266	0,0465966	0,2993303	0,4356121	0,0376607	0,8636069	1,0867117	0,4625057	0,8574792	0,9819505	0,0462071	0,4018859	0,0762685	0,2343222	0,0577974	0,6234082	0,4922676	0,9113931	0,6024126	0,9714348	0,1903040	0,0721789	0,6132352	0,9229889	0,2443752
940	0,0023270	0,6143419	0,3657763	0,5670923	0,6271982	0,0211000	0,2055527	0,6682380	0,5834305	0,6232778	0,9382508	0,9444633	0,9560825	0,3553166	0,5620706	0,6955042	0,5354431	0,6804973	0,5214060	0,4993499	0,0900591	0,5177560	0,1804594	0,9473913	0,1666850	0,7769131	0,4198605	0,4740424	0,4725457	0,6205429	0,0198662	0,2206133	0,2735622	0,4391076	0,5411115	0,2959751	0,7738965	1,0212300	0,5666210	0,0976772	0,0655908	0,3173203	0,4315762	0,0276293	0,8665746	1,1242348	0,4672267	0,9244024	0,9492336	0,0443370	0,3867825	0,0802833	0,2808656	0,0656144	0,6290709	0,4632444	0,9099213	0,6108813	0,9780528	0,2215569	0,0583541	0,5828158	0,9474137	0,2571171
960	0,0040864	0,5770669	0,2935631	0,5819746	0,6027507	0,0187541	0,2007751	0,7300093	0,5730915	0,6617240	0,9563130	0,9325319	0,9932905	0,3453376	0,6097725	0,7343656	0,4805856	0,7732112	0,5274887	0,5052834	0,0830718	0,5563575	0,1715110	0,9275295	0,2022411	0,7375521	0,4876553	0,4191533	0,4323079	0,5931025	0,0139112	0,2156912	0,2216347	0,4494917	0,6015728	0,3232636	0,8495581	0,9845605	0,5112553	0,0961580	0,0835262	0,3082890	0,3731131	0,0176725	0,9512483	1,0581198	0,4651935	0,9365926	0,9422908	0,0442818	0,3954716	0,0789928	0,3037840	0,0864381	0,6293777	0,4418367	0,9070273	0,5836083	0,9963849	0,2156043	0,0350047	0,6409591	0,9783150	0,2304914
980	0,0042726	0,5840325	0,2598501	0,6141725	0,5601463	0,0176308	0,2183025	0,7192233	0,5561412	0,6496984	0,9729022	0,9353280	0,9033540	0,3211367	0,6191055	0,7146386	0,4847518	0,8079719	0,5020658	0,5069972	0,0951891	0,5476893	0,1681791	0,9436873	0,1487319	0,7295510	0,4370549	0,4253483	0,4080266	0,6034786	0,0102773	0,2322156	0,2098683	0,4401512	0,5805936	0,2366776	0,8288216	1,0088968	0,5093252	0,0707107	0,0840446	0,3020849	0,3573013	0,0102791	0,8498308	1,0440196	0,4172027	1,0326900	0,9186411	0,0361966	0,4448326	0,0870989	0,3389218	0,0698595	0,6114332	0,3964328	0,9319074	0,5536718	0,9770573	0,1762920	0,0364076	0,6394452	0,9598952	0,2063073
1000	0,0031021	0,5395480	0,2320603	0,5558671	0,5554282	0,0181037	0,2066671	0,6566354	0,5857606	0,6178239	0,9354942	0,9506580	0,9113902	0,3086209	0,5763888	0,7039565	0,4651777	0,7706191	0,4747099	0,5206069	0,0997778	0,4775467	0,1476305	0,9685439	0,1134342	0,7206579	0,4185693	0,3126709	0,3620913	0,5844854	0,0064362	0,1761708	0,1917033	0,4265637	0,5244711	0,2094137	0,8492193	0,9771798	0,4764149	0,0560791	0,0958859	0,2403717	0,2608481	0,0176801	0,8440521	1,0325739	0,4423744	0,9997410	0,9746429	0,0228662	0,3871679	0,0586842	0,3028918	0,0612012	0,6060060	0,3233280	0,9270839	0,5390589	0,9201572	0,1779035	0,0268753	0,6769546	0,9695439	0,2094535
1020	0,0036111	0,5134533	0,2063713	0,5210238	0,6205870	0,0175852	0,1839707	0,5732990	0,5135096	0,6124495	0,9837642	0,8897764	0,9578146	0,3041290	0,5739917	0,5800304	0,4820949	0,7183794	0,4607438	0,4949917	0,1035100	0,5098557	0,1476200	0,9652970	0,1035101	0,6336422	0,4015241	0,2534290	0,3648475	0,5833647	0,0053446	0,1849737	0,1656460	0,3836017	0,4846448	0,1869894	0,8379814	0,9467999	0,4654943	0,0355311	0,0532963	0,2001970	0,3291874	0,0153937	0,8827837	1,0976699	0,3652834	1,0305941	0,9816253	0,0279363	0,3779589	0,0586956	0,3173185	0,0455151	0,5971426	0,2729806	0,9148290	0,5337870	0,8613786	0,1416258	0,0363050	0,6311536	1,0312308	0,1799157
1040	0,0017461	0,4666702	0,1601532	0,4787792	0,5672274	0,0159716	0,1813048	0,5875642	0,4680503	0,5540886	0,9793408	0,8183486	1,0138375	0,2598252	0,6275861	0,5443652	0,4316933	0,6823035	0,4198066	0,4267644	0,1219025	0,4885577	0,1228314	0,9389251	0,0842153	0,5765504	0,3847823	0,2811020	0,3552403	0,5820407	0,0077430	0,1543384	0,1238597	0,3323393	0,4745113	0,1282663	0,8293940	0,9681038	0,4315325	0,0431814	0,0618696	0,1916144	0,2640602	0,0146072	0,8660464	1,0575870	0,3041731	1,0088447	0,9872652	0,0275591	0,3949473	0,0597702	0,4491256	0,0385289	0,5675887	0,2920855	0,9334315	0,5691765	0,8971240	0,1054463	0,0357549	0,6147409	1,0366134	0,1266990
1060	0,0041729	0,4345073	0,1431941	0,3957356	0,5053385	0,0185357	0,1800683	0,5218206	0,4394431	0,5847822	1,0125589	0,7791944	0,9905569	0,2215806	0,6888746	0,4754204	0,3899487	0,7370035	0,3896086	0,4465040	0,1338492	0,4558239	0,1104523	0,8336571	0,0702719	0,5121731	0,4010844	0,2689498	0,3032151	0,5653369	0,0006432	0,1410633	0,1100630	0,2873404	0,4922461	0,0757045	0,7834771	0,9815678	0,4602020	0,0297098	0,0589414	0,1784145	0,2080738	0,0127618	0,8355668	1,0245878	0,2359625	0,9978044	1,0879935	0,0311681	0,3851142	0,0426066	0,5056890	0,0407153	0,5356130	0,2645995	0,9767660	0,5405959	0,9075428	0,0859030	0,0511380	0,6104856	0,9701400	0,0855942
1080	0,0021395	0,4033457	0,1084032	0,2974783	0,5354486	0,0179940	0,2071518	0,5386916	0,4221471	0,6697783	0,9615640	0,7341517	0,9801782	0,2122364	0,7257643	0,4241870	0,3684939	0,7356348	0,3739513	0,4875335	0,1515807	0,4944006	0,0875505	0,7143136	0,0444272	0,4860308	0,4444806	0,2567814	0,2781072	0,5486511	0,0013683	0,1242896	0,0886809	0,2851836	0,4980687	0,0612633	0,7588019	1,0090712	0,4349591	0,0140030	0,0438505	0,1375177	0,2067669	0,0107915	0,8227576	1,0265309	0,2048848	0,9901944	1,0474502	0,0198519	0,3695104	0,0358492	0,5616549	0,0442565	0,5503310	0,1769249	0,9626337	0,5545304	0,8507407	0,0438669	0,0505223	0,5476382	1,0391735	0,0781609
1100	0,0042934	0,3592662	0,1065991	0,2285130	0,5290864	0,0184500	0,1989338	0,4319807	0,4208757	0,6640546	0,9640121	0,6483335	0,9037434	0,1762374	0,6750503	0,4231347	0,3043789	0,7052867	0,3400008	0,4738900	0,1852330	0,4713350	0,0690956	0,5335083	0,0233390	0,4612048	0,4862887	0,2462493	0,2623301	0,5474922	0,0020539	0,1370318	0,0770675	0,2860331	0,5327254	0,0505092	0,8427611	1,0014155	0,4588783	0,0152026	0,0430459	0,1035839	0,1574046	0,0159334	0,7214525	1,0181691	0,1662725	1,0345571	1,0517370	0,0156876	0,3687209	0,0363489	0,6192296	0,0206994	0,4989083	0,1298738	0,9693082	0,4878239	0,7996545	0,0215266	0,0435327	0,5088646	0,9745946	0,0746280

0	0,0075143	0,0760601	0,0181093	0,0185685	0,0477337	0,0274708	0,1853340	0,4650937	0,3180634	0,6726733	0,3955170	0,6004049	0,7837900	0,1892154	0,7570278	0,3685228	0,3344902	0,0681259	0,1045414	0,4637360	0,0143528	0,1521117	0,0083313	0,1705822	0,0007462	0,4061953	0,4307633	0,1921203	0,0923130	0,0478587	0,0024264	0,0187306	0,0316828	0,1973231	0,8362161	0,0935979	0,1483393	1,0788069	0,3050448	0,0120008	0,0240866	0,0570731	0,5600597	0,0128230	0,1573662	0,0250203	0,0277151	0,6062685	1,0365845	0,0229956	0,4638285	0,0321666	1,0081355	0,4435776	0,4513320	0,0007739	1,0705248	0,1222362	0,5149963	0,0020848	0,0450541	0,0692217	0,1066850	0,0484488
20	0,0041853	0,0795066	0,0201642	0,0181525	0,0608936	0,0169581	0,1809204	0,3740709	0,3370664	0,6653204	0,3178855	0,5430072	0,7777759	0,1513433	0,5276385	0,3612934	0,2615504	0,2625070	0,2270866	0,4646073	0,0251209	0,1651097	0,0985594	0,1854205	0,0027873	0,4922316	0,3787799	0,3130282	0,1360731	0,2013676	0,0025439	0,0096896	0,0345581	0,1914262	0,7833923	0,0774253	0,3707594	1,0875412	0,3560558	0,0059886	0,3605809	0,0438192	0,5850118	0,0170641	0,1731776	0,0782224	0,0431367	0,6162007	0,9779473	0,0221143	0,4099510	0,0142666	0,9618958	0,6088835	0,4703131	0,2789829	0,5699443	0,1223467	0,5581301	0,0001496	0,0554107	0,1250057	0,1801958	0,2778768
40	0,0050344	0,0847586	0,0239178	0,0275963	0,0434014	0,0146987	0,1567743	0,3872520	0,2979883	0,6537783	0,2456094	0,5346479	0,8466341	0,1685231	0,4476397	0,3377967	0,2242644	0,4517849	0,3736986	0,4808059	0,0243511	0,1729001	0,1720522	0,1821242	0,0027947	0,4860293	0,2945424	0,4578219	0,1888620	0,2905814	0,0073350	0,0081089	0,0289222	0,1833002	0,6796213	0,0844753	0,3574931	1,0579359	0,3604490	0,0161445	0,5367222	0,0481919	0,6269406	0,0237325	0,1741013	0,0760328	0,0349087	0,5838742	0,9886647	0,0146348	0,4005140	0,0171117	0,9872615	0,7934394	0,4929531	0,3958962	0,3924379	0,1055833	0,5373967	0,0027639	0,0577687	0,1088103	0,1902011	0,4034746
60	0,0019732	0,0849273	0,0237524	0,0298502	0,0477900	0,0258095	0,1413085	0,3926482	0,3355818	0,6114364	0,1921851	0,5371077	0,8394911	0,1926031	0,3928847	0,3630227	0,1675865	0,5445449	0,4672905	0,4467322	0,0209519	0,1912493	0,2131131	0,1677464	0,0008988	0,4615709	0,2335519	0,4691448	0,1820657	0,3169149	0,0012710	0,0193639	0,0240683	0,1772452	0,5650881	0,0868623	0,3767237	1,0789794	0,3575177	0,0107633	0,6449566	0,0446628	0,6436390	0,0163897	0,1689890	0,0878801	0,0478852	0,6400580	0,9557290	0,0103671	0,3925423	0,0122214	1,0562358	0,7517110	0,4955551	0,4442496	0,3053274	0,0778508	0,5629121	0,0058544	0,0401922	0,1096135	0,1809510	0,4146653
80	0,0047305	0,0914828	0,0175777	0,0230483	0,0370357	0,0240430	0,1942888	0,3998566	0,3683175	0,6439922	0,1767053	0,5600941	0,7834104	0,2239224	0,3478710	0,3859649	0,1559582	0,6752088	0,4807315	0,4129484	0,0193995	0,2185058	0,2277924	0,2183951	0,0011531	0,4792825	0,1459491	0,4957723	0,1940148	0,3941503	0,0012951	0,0299805	0,0328303	0,2379726	0,4900116	0,0952124	0,3420210	1,0321265	0,3366587	0,0097969	0,6598658	0,0425138	0,6431053	0,0118726	0,1775019	0,0619563	0,0425779	0,6165003	1,0459523	0,0086450	0,4076598	0,0166449	1,0081869	0,7534228	0,5395175	0,5134850	0,2399777	0,0737695	0,5314299	0,0007018	0,0424724	0,1075953	0,1814229	0,5402123
100	0,0022314	0,0748857	0,0216698	0,0220608	0,0488063	0,0276699	0,1621700	0,3893743	0,3327389	0,6209217	0,1708027	0,6097453	0,7604412	0,2536059	0,3901373	0,3547833	0,1331450	0,6691269	0,5365317	0,4751044	0,0224930	0,2297468	0,2168356	0,3041960	0,0011045	0,4735955	0,1402309	0,4613758	0,1216225	0,3986321	0,0003600	0,0264375	0,0379138	0,1648613	0,4846878	0,1203538	0,2542441	1,0134849	0,3530761	0,0053603	0,6862684	0,0471691	0,6365272	0,0167817	0,1423292	0,0524153	0,0469724	0,5573054	1,0041257	0,0099617	0,4588706	0,0149398	1,0499127	0,8912894	0,4982480	0,5113657	0,1794794	0,0702949	0,5556286	0,0045893	0,0409828	0,0965288	0,1784753	0,6120053
120	0,0060588	0,0949128	0,0110177	0,0213930	0,0638177	0,0259073	0,1529200	0,3901999	0,3467453	0,6046541	0,1781732	0,5965975	0,7142393	0,2372871	0,4071999	0,3749527	0,1231194	0,6929262	0,5622064	0,4607065	0,0292618	0,2708755	0,2378759	0,3427166	0,0009005	0,4777567	0,1055747	0,4052706	0,1178804	0,4100017	0,0019747	0,0225126	0,0339242	0,1797086	0,4913976	0,1437909	0,1887109	0,9904004	0,3769024	0,0080761	0,6993503	0,0403337	0,5680263	0,0144739	0,1645132	0,0408107	0,0491029	0,5836029	1,0048456	0,0054717	0,4903988	0,0231037	1,0950580	0,8459471	0,4891503	0,5011540	0,1834115	0,0809770	0,5680704	0,0053263	0,0612750	0,0961320	0,1566551	0,5866080
140	0,0042631	0,0728238	0,0138753	0,0250603	0,0568054	0,0299513	0,1483821	0,4513208	0,3694380	0,6369748	0,1547746	0,5666339	0,6801437	0,2251683	0,3625689	0,3086168	0,1257939	0,6997482	0,5427594	0,4830252	0,0293016	0,2802919	0,2302433	0,3847786	0,0031834	0,4672233	0,1024596	0,4596301	0,1186025	0,4590123	0,0013204	0,0280599	0,0380918	0,1641441	0,5532785	0,1700971	0,1420323	1,0222050	0,3141495	0,0174758	0,6978292	0,0392240	0,5270221	0,0080268	0,1228994	0,0333294	0,0239850	0,5677392	0,9629514	0,0077625	0,4939150	0,0227797	1,0089815	0,8444485	0,5024614	0,5939526	0,1518880	0,0799889	0,6050540	0,0074399	0,0544267	0,1002895	0,1052098	0,6368543
