"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
580	0,4917666	0,0826625	0,4149282	0,4336053	0,0688151	0,7441654	0,4497353	0,7261532	0,3714413	0,2208815	0,4384014	0,5881802	0,4386170	0,6808530	0,3759799	0,8168592	0,5200660	0,5766743	0,4751953	0,7508924	0,5669075	0,3774353	0,3697852	0,0507773	0,6358824	0,8306258	0,7792790	0,7657902	0,7304814	0,4895355	0,5952354	0,5679471	0,6094750	0,6613305	0,5883408	0,4254292	0,3677553	0,0535135	0,3260625	0,7103442	0,4296961	0,6644642	0,3351265	0,0646326	0,5585628	0,6855233	0,6129163	0,3211380	0,2340023	0,7448681	0,5455289	0,4823854	0,4532679	0,7692016	0,1599329	0,6217465	0,6065789	0,5758238	0,2053706	0,5604247	0,4272324	0,5675369	0,4466434	0,6562765
600	0,6628996	0,1327371	0,4020626	0,5714240	0,1351075	0,6570012	0,3750891	0,6588039	0,3926087	0,1854027	0,4283065	0,5095785	0,5469256	0,6340154	0,2828584	0,8798042	0,6477741	0,6921772	0,4656166	0,7511532	0,4852674	0,4238696	0,4293776	0,0917563	0,5753332	0,6887657	0,7173665	0,8995155	0,5731991	0,4148779	0,6764931	0,5520784	0,5133898	0,6276362	0,6019548	0,4195623	0,2461013	0,0894799	0,2299726	0,6466498	0,5064572	0,4983027	0,3206441	0,1038903	0,4984192	0,6646917	0,5263472	0,2133722	0,2975210	0,7718421	0,6385333	0,3057362	0,4615326	0,6357773	0,1447863	0,5939185	0,5963924	0,5219573	0,1855509	0,6311473	0,4579453	0,5956310	0,5401826	0,5982401
620	0,7274148	0,0994572	0,3438356	0,6038396	0,1702745	0,6470927	0,4371445	0,6916996	0,4489481	0,1645989	0,3632058	0,5629581	0,6232737	0,7263328	0,2903543	0,6321287	0,5355037	0,6208082	0,5930105	0,7281704	0,4922989	0,2808622	0,4133644	0,0514690	0,5787400	0,6212431	0,7298976	0,7017840	0,4398734	0,4903325	0,7326434	0,5272517	0,4485235	0,6088968	0,6534243	0,4401733	0,3696568	0,0790762	0,2339716	0,7624253	0,4311090	0,6663443	0,3805727	0,0823484	0,3887762	0,6221308	0,6122931	0,2686706	0,2758954	0,5885229	0,6746356	0,2488998	0,4838755	0,6403981	0,0898815	0,6541355	0,7563522	0,4930387	0,2072592	0,6026898	0,4498920	0,5892121	0,4870716	0,5380528
640	0,7860735	0,1160740	0,3556901	0,5382527	0,2109609	0,7572004	0,4073154	0,7395419	0,4418319	0,2718423	0,3990486	0,5851336	0,7709245	0,7741131	0,2965591	0,6481973	0,5586262	0,6143630	0,5034065	0,8668779	0,4388224	0,3120928	0,3834283	0,0740939	0,6174829	0,6523114	0,7084442	0,6887592	0,4978585	0,4475180	0,6793999	0,5922700	0,5972385	0,6705794	0,7428904	0,4434118	0,2308510	0,1042931	0,4131359	0,6549169	0,4461914	0,5889613	0,3729581	0,0688330	0,3813958	0,5685119	0,5117498	0,2662731	0,2478645	0,7095637	0,5499649	0,3101757	0,4190885	0,6290141	0,0611591	0,5838961	0,7082106	0,5041291	0,2110816	0,6396542	0,5458219	0,4555232	0,4662996	0,5076079
660	0,7341948	0,1256740	0,4952858	0,5918116	0,2156323	0,7542328	0,4254512	0,8117744	0,5615040	0,2199172	0,4332183	0,6088929	0,7142303	0,6609347	0,3372090	0,7041326	0,5691182	0,6493435	0,5006805	0,6968205	0,3679671	0,2732462	0,3379038	0,0634410	0,5722081	0,6326981	0,7168449	0,6524628	0,6884087	0,4732790	0,7667311	0,5396878	0,5851901	0,5811963	0,7659217	0,5512480	0,2008358	0,0839367	0,3801144	0,6889077	0,4693862	0,5833706	0,5197998	0,0920873	0,3388866	0,5652272	0,5974298	0,1564685	0,2767135	0,6413959	0,5887322	0,3058520	0,3767088	0,7024358	0,0502364	0,6049235	0,5713446	0,4564371	0,2716793	0,5973803	0,4500932	0,6044094	0,6150172	0,5492336
680	0,7854662	0,1488773	0,4161284	0,6160311	0,2191277	0,7192361	0,4298384	0,4832122	0,4652535	0,2593018	0,4200372	0,6693867	0,7013718	0,5889618	0,2798264	0,7433632	0,6249065	0,6316677	0,4767192	0,7402289	0,3271264	0,3043476	0,2959651	0,0403659	0,6957132	0,6258060	0,6494948	0,6078103	0,6184049	0,5094243	0,6341018	0,5502935	0,6046143	0,5237774	0,6465207	0,5701679	0,2456937	0,0814883	0,3185479	0,7051017	0,4060844	0,6191177	0,4403783	0,1095632	0,3389431	0,7404633	0,6128062	0,2141435	0,2576677	0,5909295	0,5390897	0,2541397	0,5382016	0,6642708	0,0577652	0,6502898	0,6970410	0,5112154	0,1771119	0,6792120	0,4440979	0,6498391	0,6153109	0,5999475
700	0,6511683	0,1434928	0,4627252	0,4432499	0,2457651	0,7202875	0,3134920	0,6936445	0,4087537	0,1979613	0,3974490	0,6250496	0,6962097	0,5463552	0,2926566	0,6781103	0,7196139	0,5912020	0,3267241	0,7048296	0,2488747	0,2685695	0,3252199	0,0549404	0,6431072	0,5978467	0,6202139	0,6109813	0,5939262	0,5178130	0,6466999	0,5472650	0,5258090	0,5737387	0,6777047	0,4877599	0,2165428	0,1364425	0,2632496	0,6875428	0,4139409	0,6087411	0,4613617	0,0545642	0,3282605	0,5700776	0,5865939	0,2491287	0,2247467	0,6334910	0,5460575	0,3081649	0,4313690	0,6146172	0,0693628	0,7404341	0,6272150	0,4898176	0,2047288	0,7619678	0,4248285	0,6841231	0,5464295	0,5708704
720	0,7163136	0,1593893	0,4579867	0,4659815	0,3014583	0,7308913	0,3437491	0,7306019	0,4964037	0,1820263	0,3471235	0,5201268	0,6089275	0,6859065	0,3157522	0,7031734	0,5164779	0,5666688	0,5059899	0,8844493	0,2202133	0,2747940	0,2480894	0,0585239	0,5792129	0,8522054	0,5866267	0,6595578	0,6433953	0,4136812	0,7980746	0,5107070	0,4168516	0,6169558	0,6305682	0,4279046	0,1896349	0,1550605	0,2897527	0,6983674	0,5038138	0,5956868	0,4352783	0,0882979	0,3263137	0,6229878	0,5800102	0,2861807	0,3089036	0,6048086	0,5935386	0,3027807	0,5063479	0,6573577	0,0737734	0,6168291	0,6472712	0,4353921	0,2604023	0,7598250	0,4633580	0,6004458	0,5323946	0,4741670
740	0,6408840	0,1510017	0,4660448	0,4375647	0,2354288	0,7031544	0,4033412	0,8035767	0,4659065	0,1859679	0,4307529	0,5097475	0,7290546	0,6575175	0,3198278	0,6180625	0,6467828	0,6451080	0,4933626	0,7116470	0,2344484	0,2353943	0,2358183	0,0588329	0,6697196	0,7218280	0,8287234	0,6346546	0,7132385	0,4134969	0,6855719	0,4548492	0,4693909	0,6214945	0,5607937	0,4578312	0,1827643	0,1178813	0,3697107	0,9572525	0,4039080	0,6151877	0,3433412	0,1055652	0,4597835	0,7594621	0,7801736	0,2538674	0,2789459	0,6352988	0,5658776	0,2497094	0,5472886	0,6293749	0,1238021	0,6361361	0,6671556	0,4927284	0,2784396	0,6069451	0,4156558	0,6383623	0,6683505	0,5791108
760	0,7141737	0,1643393	0,3210833	0,4815996	0,2403086	0,7690022	0,4421092	0,7061359	0,3816233	0,2034765	0,4741944	0,5088183	0,5968424	0,6735273	0,4057647	0,6445231	0,6741202	0,6243066	0,4330733	0,7821666	0,2499386	0,2681974	0,2561418	0,0630042	0,6625713	0,7459411	0,6832582	0,6524053	0,6619428	0,4499648	0,5870537	0,4946327	0,6856961	0,5829024	0,6793643	0,3826626	0,1293329	0,1212842	0,4434602	0,7557317	0,4416959	0,6040361	0,4342276	0,0963108	0,4282704	0,7990550	0,6603990	0,2429923	0,2407113	0,6812121	0,6885060	0,2588892	0,4800892	0,5738365	0,0561640	0,5706475	0,6515066	0,5659588	0,2526777	0,6605894	0,4798859	0,7039794	0,5734204	0,6911963
780	0,8086072	0,1858945	0,5321914	0,4516569	0,2033385	0,6935306	0,4522030	0,8337905	0,4406479	0,1843584	0,5109250	0,5859167	0,6572952	0,7066118	0,3946630	0,7199153	0,6272561	0,6124946	0,4067894	0,5749471	0,3649826	0,2277983	0,2493711	0,0584332	0,6795489	0,8153102	0,6760461	0,6476856	0,6559267	0,4795205	0,6594207	0,5540180	0,5408253	0,4681150	0,6852180	0,5021986	0,1383846	0,1080057	0,4085186	0,6685525	0,4749721	0,6753688	0,3623471	0,0834962	0,2813675	0,7188281	0,6342430	0,2148521	0,2541611	0,6760397	0,6441283	0,2814517	0,4862583	0,7435561	0,0841908	0,5657237	0,6267605	0,4090956	0,1806384	0,7136697	0,5269515	0,6917227	0,6200511	0,7190071
800	0,6218068	0,1391119	0,4603360	0,5754666	0,2892191	0,6187818	0,4266825	0,7472383	0,4349813	0,2069500	0,5575311	0,5452618	0,8212434	0,6398646	0,3184457	0,7932624	0,7148951	0,5582654	0,4670913	0,6346650	0,2509330	0,2234159	0,2700817	0,0465733	0,6369286	0,7230685	0,6756643	0,6436120	0,6645989	0,4273743	0,6628436	0,5532371	0,4628862	0,5765401	0,6443520	0,4623407	0,1001639	0,1580899	0,4067326	0,5909310	0,5232915	0,7050053	0,4704281	0,1033658	0,3346024	0,7181872	0,6824169	0,2211184	0,3137330	0,6326984	0,6030561	0,3207267	0,6910472	0,6770162	0,0505037	0,5629610	0,6911671	0,4739937	0,2154611	0,6656317	0,5070571	0,7699292	0,5304822	0,6122259
820	0,6589082	0,1262175	0,3966957	0,4825763	0,1846711	0,6246234	0,4159297	0,6469759	0,4239597	0,2378523	0,4698256	0,6286559	0,7794646	0,7898937	0,3607293	0,8767062	0,7202393	0,5880340	0,4237117	0,6033361	0,1883962	0,2013600	0,2454947	0,0485971	0,6140742	0,7424140	0,7246614	0,6991156	0,6527076	0,4732311	0,6987480	0,5531131	0,5250109	0,6101088	0,6538188	0,4292823	0,1210009	0,1505227	0,4128348	0,5950222	0,4759976	0,6777342	0,5585100	0,1001333	0,3296433	0,5581614	0,6137684	0,2608487	0,2860200	0,7302659	0,6526339	0,3257817	0,5515093	0,6578234	0,0819169	0,5999721	0,6592519	0,5220362	0,2318636	0,7118445	0,6671529	0,6161117	0,5231173	0,6603695
840	0,7989281	0,1924163	0,4473999	0,6067159	0,2178576	0,6743686	0,3664538	0,7133255	0,4447370	0,2271027	0,3751640	0,6661270	0,7239514	0,7353671	0,2951079	0,8181312	0,6366121	0,6245259	0,4725361	0,9288744	0,2370291	0,3045845	0,2251712	0,1165896	0,5164232	0,6774899	0,8448223	0,7219007	0,7123486	0,4992573	0,7996347	0,4434674	0,6819506	0,6552345	0,6951339	0,3681598	0,1293119	0,1969463	0,3263026	0,8140961	0,5035569	0,6696226	0,4207833	0,1012932	0,3546478	0,7068759	0,5441761	0,3150587	0,2821738	0,7047955	0,6307152	0,3409278	0,4621091	0,6024325	0,0785591	0,5756945	0,6813512	0,4720088	0,2710392	0,6194330	0,5608114	0,7693584	0,5591110	0,5570879
860	0,8495188	0,1764862	0,4321184	0,4201618	0,2083334	0,6666863	0,3759181	0,7059396	0,3476430	0,2205518	0,4621652	0,5789903	0,6692912	0,7951796	0,3997829	0,8910455	0,6849587	0,6576088	0,5717721	0,8026553	0,2992570	0,2328984	0,2142028	0,1534002	0,6056860	0,8673444	0,7017173	0,6784181	0,5556810	0,4208327	0,8055886	0,4912915	0,4141002	0,6222868	0,7061994	0,3847674	0,1499638	0,1322672	0,3230034	0,7346988	0,5496785	0,6342055	0,4923297	0,1320202	0,3523024	0,6853698	0,5817377	0,3487802	0,3109414	0,6780803	0,6833309	0,3228382	0,4223818	0,6509432	0,0789719	0,7079322	0,6619051	0,5543074	0,2473064	0,6301098	0,5519953	0,8557581	0,6142718	0,5792080
880	0,6722249	0,1771566	0,3611400	0,4625100	0,2050382	0,7443990	0,4777717	0,7742814	0,3729889	0,1952286	0,4753418	0,6387366	0,7325113	0,6617870	0,3847342	0,7199522	0,6874860	0,4872717	0,6649393	0,6567734	0,1799518	0,2353597	0,2375413	0,0998400	0,4753929	0,6471586	0,6127888	0,7518054	0,6149589	0,4366380	0,7271948	0,5642559	0,6277675	0,5280457	0,6373857	0,5210129	0,1251084	0,1141741	0,3299076	0,8611235	0,4454048	0,7180475	0,5167281	0,1413827	0,4031528	0,5813427	0,5627192	0,3876398	0,2812246	0,6546451	0,6394722	0,2838928	0,5713569	0,5796777	0,0578879	0,6622463	0,6519752	0,5814207	0,2542829	0,6631238	0,6575979	0,7235511	0,6108510	0,6085266
900	0,7574575	0,1678910	0,4112785	0,3834098	0,2221211	0,6132026	0,4419527	0,6900368	0,3470441	0,1883511	0,3664950	0,6474924	0,7644890	0,7641381	0,4131625	0,8824006	0,5548785	0,6125383	0,6412477	0,8030421	0,2292241	0,2797009	0,2157079	0,0923139	0,5382442	0,6310048	0,6974327	0,7160119	0,6078818	0,4394711	0,7325361	0,5102356	0,6357927	0,6027882	0,6353240	0,4538796	0,1669061	0,1532285	0,3492565	0,7546654	0,5691895	0,6556897	0,5051625	0,1494207	0,4553814	0,7333171	0,5757547	0,4267181	0,3415655	0,7605391	0,4899963	0,3082997	0,6206385	0,7233627	0,0689470	0,5821370	0,6093146	0,5308295	0,2386551	0,6563500	0,5378169	0,8604649	0,5639895	0,6471696
920	0,6855655	0,2121160	0,5322283	0,4444164	0,1929645	0,7207684	0,4190671	0,7793672	0,4057121	0,1680465	0,3538394	0,6974401	0,6920504	0,8619904	0,4158289	0,6621828	0,5295911	0,4544533	0,4918272	0,7993332	0,1336118	0,2323248	0,1678932	0,0991379	0,6015690	0,8207523	0,7492034	0,5567759	0,5809955	0,5332330	0,7430792	0,6376923	0,5193933	0,6768807	0,6058950	0,4241569	0,1332491	0,1556760	0,4179705	0,7487293	0,4344210	0,6852351	0,4588177	0,1123601	0,4445977	0,9259479	0,6845839	0,3624955	0,3235693	0,7711082	0,6268308	0,3725292	0,5716014	0,6773764	0,1031079	0,5721355	0,5853916	0,5797927	0,2605531	0,7339528	0,5124765	0,7361692	0,5639626	0,6119908
940	0,6715345	0,1295431	0,4801488	0,4086388	0,2551702	0,8050782	0,4545748	0,6661956	0,3580230	0,2054044	0,3041191	0,6638495	0,7551273	0,7899010	0,4669339	0,6758227	0,6569950	0,5911233	0,4698819	0,7562364	0,2084359	0,1621578	0,1149614	0,1115999	0,6115524	0,7139960	0,7439441	0,6763663	0,6285992	0,4702956	0,7516270	0,4921538	0,5902608	0,6623778	0,6514591	0,3407029	0,0825917	0,1234734	0,3756939	0,7383479	0,5078836	0,6311618	0,5453486	0,1188756	0,4583293	0,6988288	0,6062988	0,3435211	0,3183339	0,6907387	0,6028282	0,4492363	0,6283334	0,6353151	0,0743222	0,6627091	0,6151075	0,6312731	0,3601332	0,6842311	0,5200191	0,8001483	0,5590346	0,6267304
960	0,5561783	0,2054137	0,3994897	0,4386374	0,3034757	0,7555434	0,4631519	0,6592168	0,5022353	0,2237945	0,3524088	0,6914587	0,7702992	0,6600450	0,5014380	0,6791212	0,5914707	0,6349242	0,4338465	0,7446882	0,2371251	0,1590431	0,1975061	0,0661582	0,6734935	0,7881471	0,8347509	0,6515419	0,6393796	0,5299024	0,8205081	0,5258208	0,6173453	0,5503080	0,6292849	0,4314746	0,1388876	0,2099561	0,5291846	0,8477082	0,4376448	0,5995061	0,5421676	0,1567136	0,4603509	0,7809786	0,7164800	0,3220116	0,3470969	0,6724385	0,6399536	0,3768966	0,5359290	0,6636150	0,0771848	0,6991994	0,7169026	0,7217232	0,3418786	0,5968769	0,4859587	0,6461932	0,5566090	0,6842169
980	0,6185356	0,1853846	0,5182802	0,4322364	0,1853139	0,6630852	0,3671877	0,7248818	0,4211162	0,2011729	0,3594933	0,6847839	0,7530924	0,5978267	0,4194738	0,5441417	0,5977458	0,5579731	0,4529122	0,6304944	0,2457643	0,2449775	0,2715917	0,0880094	0,6068512	0,7175448	0,8105450	0,7371037	0,6423415	0,5010810	0,7222578	0,5195468	0,4967998	0,4771737	0,8722581	0,4108166	0,1508916	0,1532158	0,5521933	0,7224866	0,4705476	0,5856390	0,4186237	0,1271940	0,4369144	0,5651275	0,5901530	0,3543345	0,3523333	0,6827369	0,5852517	0,3846966	0,4504127	0,6783593	0,0920164	0,6315606	0,8597192	0,5608961	0,3665792	0,6547880	0,4990239	0,7387671	0,5460786	0,7215635
1000	0,6814147	0,2102273	0,4444717	0,3951845	0,2713938	0,7168956	0,4665211	0,7862405	0,4845226	0,2140850	0,4281276	0,6327332	0,7038545	0,6932571	0,3488942	0,6836980	0,6194725	0,5097674	0,4166636	0,6385320	0,1770933	0,2314871	0,1386155	0,0501791	0,5902679	0,6165945	0,7204961	0,7616262	0,6208887	0,5104722	0,8004187	0,5225341	0,5924805	0,5026534	0,6198295	0,3841829	0,2147624	0,1352825	0,3913242	0,6653305	0,5124033	0,6685353	0,4877999	0,1540580	0,4878628	0,5723766	0,5152161	0,3259519	0,3776198	0,7267793	0,7048148	0,4568735	0,5127006	0,5063029	0,0837946	0,5770474	0,7407649	0,5581772	0,2968112	0,6536165	0,4738791	0,7576354	0,6420095	0,6735702
1020	0,7664091	0,1385716	0,4603819	0,4646895	0,3233103	0,8319573	0,3598601	0,7671254	0,4765164	0,1983318	0,4594616	0,6619343	0,6666330	0,7246114	0,3599498	0,7150754	0,6428165	0,5402123	0,3794048	0,7004456	0,2146316	0,2172714	0,1865217	0,0909423	0,7163919	0,7533449	0,6924255	0,7622711	0,5554279	0,5307824	0,6936906	0,5487598	0,5636781	0,5288077	0,6692217	0,4704644	0,2271267	0,1477508	0,4238487	0,5580583	0,3825066	0,6432114	0,5306995	0,1278596	0,4707467	0,6845525	0,6869526	0,2681106	0,2746965	0,5646533	0,6223541	0,3703337	0,5176877	0,6960939	0,0960480	0,6485949	0,8032446	0,4923708	0,2942655	0,6988422	0,4951218	0,6412534	0,5759454	0,6701490
1040	0,7491620	0,0898121	0,4801765	0,4203089	0,2456469	0,7984594	0,3166792	0,7687432	0,3641142	0,1412423	0,3769689	0,5644615	0,7284137	0,8229642	0,3412034	0,7004983	0,6913091	0,5487813	0,4835099	0,7106112	0,1901775	0,2352710	0,2153415	0,0684638	0,6634975	0,6346692	0,8969078	0,6947315	0,7128051	0,4325085	0,6521821	0,5025899	0,5235217	0,5801471	0,7841623	0,4817251	0,1609582	0,1324384	0,4867942	0,7403754	0,5327221	0,6638701	0,4997636	0,1068931	0,5329665	0,6950170	0,6466484	0,3328309	0,3337602	0,6305639	0,5994112	0,3414057	0,5652564	0,5452398	0,0768531	0,5854094	0,6193769	0,6234238	0,2527803	0,6928799	0,5362362	0,6879323	0,6291023	0,7294748
1060	0,7733532	0,1813738	0,3816350	0,4733519	0,1916631	0,7342333	0,4718359	0,6807802	0,4581193	0,1693268	0,4025309	0,5897168	0,7304548	0,7227511	0,2984898	0,7176360	0,5797438	0,4853470	0,4922652	0,7838195	0,1736461	0,2220334	0,1983699	0,0880776	0,4660415	0,6783958	0,7624254	0,6670583	0,6855974	0,5104100	0,6816207	0,4603858	0,4983383	0,6302283	0,9141875	0,4228641	0,2248015	0,1238729	0,4243893	0,6680936	0,4654419	0,6287551	0,4916772	0,1049759	0,4774631	0,5549075	0,5587703	0,3265916	0,3822183	0,6443428	0,4923648	0,3285808	0,5688145	0,5940553	0,0819373	0,6412845	0,5876572	0,5842119	0,2774178	0,6247765	0,4958633	0,6522604	0,6199366	0,5627647
1080	0,7506132	0,1668667	0,4396389	0,4985022	0,2241647	0,6522082	0,3376546	0,5778783	0,3812595	0,1843236	0,4518238	0,6577476	0,7647821	0,7542711	0,3293332	0,7265860	0,5438268	0,5602367	0,4607356	0,7161424	0,2159892	0,2618799	0,1782103	0,0875863	0,4508661	0,6938196	0,6399158	0,6639599	0,6793601	0,3506061	0,6863979	0,5086381	0,4768800	0,5641638	0,6634289	0,4378324	0,1430222	0,1093966	0,4768667	0,8117506	0,5145170	0,6241236	0,4420047	0,1034150	0,5111068	0,6616605	0,6381553	0,3247638	0,2767986	0,6642482	0,4218057	0,3163239	0,4417497	0,6826434	0,0680997	0,7536825	0,7639252	0,4550369	0,3394605	0,8318143	0,5803467	0,7546979	0,5722407	0,7537071
1100	0,6358017	0,3230757	0,4260598	0,4566374	0,2083334	0,6431917	0,3287954	0,6867392	0,4079397	0,2027861	0,4290009	0,6545936	0,6615106	0,6315905	0,3095229	0,6912438	0,5684619	0,6737531	0,4352416	0,8339345	0,2100836	0,1596484	0,2111736	0,0770347	0,5931432	0,7579331	0,7273788	0,7286912	0,5919784	0,4267135	0,7081992	0,4550355	0,5001929	0,5622213	0,7069834	0,4488504	0,1338538	0,1129435	0,4411097	0,7597446	0,4975558	0,6916400	0,5247601	0,1170675	0,3637686	0,6620585	0,7377109	0,3841818	0,3397149	0,6653782	0,4570970	0,3354317	0,4458731	0,6970832	0,1191086	0,7293725	0,7146031	0,5215454	0,3278290	0,7104254	0,5020301	0,6381006	0,6051523	0,5662052

0	0,7711784	0,1218091	0,3737830	0,4417631	0,2483572	0,6464408	0,3704398	0,6605266	0,3842496	0,2289581	0,4207480	0,6657105	0,8431274	0,7029547	0,4046963	0,6609962	0,7844677	0,6025927	0,4925269	0,8178183	0,3105413	0,2111507	0,2019028	0,0792761	0,6513525	0,7396573	0,6877197	0,7675521	0,5358097	0,4481212	0,6328617	0,5493279	0,5511565	0,5992367	0,6337658	0,3942041	0,1799263	0,2402630	0,6679971	0,6859428	0,4815510	0,5890249	0,5968820	0,1773962	0,5344902	0,7035557	0,5741263	0,3149963	0,3064552	0,6634080	0,5746524	0,4450977	0,4594105	0,6413048	0,0956740	0,7114528	0,6405000	0,5847638	0,2797475	0,6615261	0,5292500	0,7459416	0,5656114	0,6513212
20	0,9035521	0,1610974	0,4663963	0,4500188	0,1818963	0,7015323	0,3570262	0,5798157	0,4406691	0,1610362	0,3773179	0,5830178	0,6438032	0,5841310	0,3748583	0,5905442	0,4806262	0,5636065	0,4786452	0,7262276	0,2935571	0,1629152	0,1877915	0,2208390	0,5963941	0,6070208	0,7928816	0,6488729	0,6382181	0,4465425	0,5936718	0,4886906	0,5209216	0,4807927	0,6151519	0,3812216	0,1536395	0,1968052	0,4647610	0,7350033	0,6228322	0,7672618	0,5800919	0,1266918	0,4654632	0,7838615	0,6964772	0,3028703	0,2761628	0,6507676	0,5591135	0,3942109	0,4060866	0,9430810	0,0499575	0,6687494	0,6455601	0,5419914	0,2573208	0,5694558	0,5329998	0,6408312	0,4802265	0,4761461
40	0,7343067	0,1283814	0,5281718	0,4589072	0,1680329	0,5700272	0,3416845	0,5159671	0,5210337	0,1525905	0,2849878	0,6211921	0,7067898	0,5371659	0,3421813	0,7333842	0,7566294	0,6139696	0,4782009	0,6289280	0,1716518	0,2011547	0,1784723	0,2829745	0,5980758	0,5737774	0,7183923	0,7206945	0,6111833	0,4427895	0,6865148	0,4872289	0,5421219	0,5419129	0,7043581	0,5656677	0,2125958	0,1778106	0,5107379	0,6356636	0,4855840	0,7000501	0,5734803	0,1350012	0,4472006	0,7429102	0,6174037	0,3575423	0,2824370	0,7291762	0,6377213	0,3981440	0,3941086	0,6609095	0,0716835	0,5865201	0,7512069	0,5251832	0,2333523	0,6932600	0,4869870	0,5591759	0,6669859	0,6420807
60	0,6578664	0,1240631	0,4126992	0,4806665	0,2082893	0,8021976	0,3963429	0,4998256	0,4315460	0,1668432	0,1990885	0,6205920	0,6290796	0,6028821	0,4122253	0,6506406	0,5437386	0,6346300	0,4978355	0,6184788	0,1836264	0,1548445	0,2030047	0,2270936	0,6367593	0,7310470	0,7279415	0,7360282	0,5376396	0,4555455	0,7352318	0,4443995	0,4222971	0,6377441	0,5889379	0,5500355	0,1743898	0,1653705	0,4767887	0,5666310	0,4231234	0,6458883	0,5925436	0,1280180	0,5306845	0,7988479	0,6097005	0,3483166	0,2574722	0,6175692	0,5721255	0,3496689	0,5137105	0,6375695	0,0438918	0,6109803	0,6405066	0,6479336	0,3535041	0,8204414	0,4239389	0,6254718	0,7045808	0,5513284
80	0,7291575	0,1753052	0,3569851	0,4779508	0,1844515	0,8222298	0,4207645	0,3140974	0,4261942	0,1061722	0,1967092	0,7043808	0,7753096	0,5324460	0,4148024	0,6768085	0,5781504	0,5718455	0,4264864	0,5719099	0,1226546	0,1454403	0,2543494	0,2095605	0,5734145	0,7005240	0,7488569	0,7292811	0,4369585	0,3780275	0,6202736	0,5400977	0,4747040	0,6910721	0,5813462	0,3934601	0,1810476	0,0905289	0,3595520	0,6730802	0,4796807	0,6511436	0,4646900	0,1218075	0,5175697	0,7358350	0,6146123	0,4160328	0,2548178	0,6460453	0,4514407	0,3212582	0,4807888	0,6640567	0,1080781	0,5748054	0,6401804	0,5977766	0,2587894	0,6767472	0,5610716	0,6852799	0,6484720	0,4983735
100	0,6577435	0,2265888	0,4308154	0,5291589	0,1576427	0,7340910	0,3616905	0,3838683	0,4309571	0,0860075	0,2810342	0,5441118	0,6862550	0,4844023	0,4041841	0,6886378	0,5174423	0,4910954	0,6005415	0,7293475	0,1469505	0,1251063	0,2172689	0,2589476	0,5661459	0,6567725	0,8064560	0,7160050	0,5040475	0,4369753	0,7325485	0,4681568	0,5485189	0,6363692	0,4986781	0,3510607	0,2163034	0,1371757	0,3323291	0,7135239	0,4568791	0,6453234	0,5453639	0,1565610	0,4881626	0,6889417	0,6453979	0,4198423	0,1937152	0,6224884	0,5570599	0,3304357	0,3684333	0,6075395	0,0736667	0,6822878	0,6936674	0,4872686	0,2107573	0,5212171	0,4298927	0,5341537	0,6244933	0,5934435
120	0,7364137	0,1680118	0,5099332	0,5234768	0,1347569	0,6202189	0,4104623	0,3160841	0,5176413	0,0776483	0,2456744	0,5803568	0,6056952	0,5067178	0,4038138	0,6878422	0,5571667	0,5932359	0,5247302	0,6324618	0,1499150	0,1385403	0,1880667	0,3302338	0,6192322	0,4900529	0,7201815	0,7222378	0,5134121	0,4197101	0,7799996	0,4959420	0,5713400	0,6826121	0,5145716	0,2837979	0,1823695	0,1740411	0,3397716	0,8007966	0,4475888	0,6461053	0,4743094	0,1019605	0,4927658	0,6554860	0,7343499	0,3837142	0,2549566	0,6887796	0,5301636	0,3215378	0,4367299	0,7308578	0,0357530	0,5187150	0,6040750	0,7003820	0,2860685	0,7104322	0,5027808	0,4483166	0,6940747	0,4992670
140	0,7546294	0,1460363	0,4948968	0,5919568	0,1613556	0,6769682	0,3995875	0,3182351	0,5279208	0,0582568	0,2805718	0,4721874	0,7507848	0,5130168	0,3673400	0,6919897	0,5473070	0,7495015	0,5147330	0,6314483	0,1065550	0,2288989	0,2138340	0,3297053	0,5814347	0,6591961	0,6856382	0,7590752	0,5704043	0,5381887	0,7170399	0,4982337	0,5781619	0,6673576	0,5573280	0,2898477	0,2641838	0,1128608	0,2594535	0,6464795	0,4955599	0,6342099	0,4177361	0,1533621	0,4704093	0,4756042	0,5893937	0,3838553	0,1927233	0,8238371	0,5183412	0,3194313	0,4067919	0,6269502	0,0767117	0,5609884	0,5714718	0,6188943	0,2649042	0,6824798	0,5546633	0,5914573	0,6859052	0,6922544
