"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
480	0,6854593	0,4241357	0,0514635	0,0235921	0,4135014	0,3917669	0,2078650	0,5928125	0,0069683	0,0364240	0,2669768	0,0543274	0,4306293	0,4760090	0,4435832	0,5511734	0,1479622	0,7460118	0,3151490	0,6528846	0,5631542	0,2338669	0,1579243	0,2717092	0,0797941	0,1788674	0,5209421	0,7045408	0,5649122	0,5808874	0,0093782	0,5939093	0,6364179	0,0840172	0,3823853	0,3692294	0,4455205	0,3122064	0,4047611	0,7005616	0,0418666	0,1358676	0,7973229	0,8386828	0,5543839	0,3287410	0,3296602	0,6754913	0,0103446	0,7928924	0,6859907	0,6517606	0,1634736	0,8780622	0,7083169	0,0797850	0,7555806	0,2361316	0,7290848	0,3989505	0,3304909	0,2856810	0,3502000	0,6872368
500	0,7561834	0,3569416	0,0532307	0,0313543	0,4264286	0,3493766	0,2914494	0,4863309	0,0108126	0,0435763	0,2587857	0,0531815	0,4324828	0,4778087	0,5242580	0,5755356	0,1394841	0,7990794	0,2857501	0,6424344	0,6261970	0,2661074	0,0967040	0,2372519	0,1004046	0,1473135	0,5277396	0,6442184	0,4591621	0,6073678	0,0190050	0,5156051	0,6767842	0,0572083	0,3850031	0,3389849	0,3452678	0,3190030	0,3852913	0,7254074	0,0220678	0,2128629	0,6863730	0,5646870	0,5509452	0,2708457	0,3608634	0,6531270	0,0112732	0,6286058	0,7310974	0,5085916	0,1651715	0,8042044	0,7153844	0,1347599	0,7068692	0,2030274	0,6458851	0,3982742	0,2992795	0,3583275	0,2117054	0,6495264
520	0,7670562	0,3827547	0,0830636	0,0187813	0,3886362	0,3574386	0,2125264	0,5330084	0,0070814	0,0512801	0,3636811	0,0471340	0,5277721	0,4401422	0,4897390	0,6753106	0,0702402	0,6965608	0,3052353	0,4919933	0,6914703	0,2317393	0,1038087	0,2435749	0,0619296	0,1850841	0,4947723	0,6399667	0,4869304	0,7113717	0,0297891	0,5341705	0,6115886	0,0580703	0,4032237	0,2576326	0,3423231	0,3359909	0,4847596	0,5861594	0,0286657	0,2328891	0,7459644	0,6613882	0,6405816	0,3712860	0,3414451	0,4836456	0,0047237	0,8210087	0,8350622	0,6427154	0,1373882	0,7336506	0,7819523	0,0950529	0,6972782	0,2420757	0,7645395	0,4631640	0,3216325	0,2662448	0,2367760	0,7686732
540	0,6785904	0,4159606	0,0983896	0,0149290	0,3750062	0,3660971	0,1989146	0,4724884	0,0128329	0,0788398	0,2570910	0,0438337	0,5531545	0,4668810	0,5038249	0,5946726	0,1685998	0,8024558	0,3204708	0,7072642	0,6022671	0,2437031	0,1820930	0,2640011	0,0583132	0,1138752	0,4467810	0,6652863	0,4781924	0,6779628	0,0194439	0,4708647	0,6133874	0,0584621	0,3002402	0,3097477	0,2807749	0,2715456	0,2912013	0,6561507	0,0238114	0,2628190	0,5569716	0,6059566	0,5895894	0,3268934	0,3687106	0,5616481	0,0114061	0,7568610	0,5663666	0,5873554	0,2145436	0,7235946	0,8322346	0,1104732	0,6491871	0,1800252	0,7610482	0,4496109	0,3619791	0,3042483	0,2389762	0,7076083
560	0,6715036	0,2704841	0,0728934	0,0164437	0,3205791	0,3439393	0,1537837	0,5299159	0,0084883	0,1182486	0,3468951	0,0837986	0,4932710	0,5471240	0,5573171	0,5448780	0,1315149	0,7242647	0,2750113	0,6938589	0,5597209	0,2545374	0,1763643	0,1859706	0,0628359	0,1627764	0,4449630	0,6609037	0,5799997	0,5747250	0,0212739	0,6291589	0,5815128	0,0547863	0,3790256	0,3879881	0,3651903	0,2929955	0,4592950	0,5598460	0,0414939	0,1321908	0,6897347	0,7750619	0,6153819	0,2382407	0,4285566	0,6048595	0,0084968	0,6915742	0,7061357	0,5117631	0,1865863	0,7673897	0,9119292	0,1264947	0,8139971	0,2002882	0,7103618	0,4719840	0,2715848	0,3499204	0,3340753	0,6886404
580	0,7794432	0,5615889	0,2949832	0,0434462	0,3656638	0,4169393	0,2525243	0,5548726	0,2500076	0,0577130	0,2542364	0,0705612	0,3040955	0,5427550	0,5486094	0,6056813	0,4642276	0,8053019	0,3624054	0,5910188	0,5365611	0,2903391	0,1705221	0,1668268	0,0557412	0,2081351	0,4394377	0,7274823	0,5067912	0,5996464	0,0137655	0,6182850	0,7308899	0,0459219	0,3908282	0,3362503	0,3057906	0,3269968	0,3384372	0,5444384	0,0191005	0,1518246	0,6612695	0,6971697	0,6151725	0,1888407	0,4081202	0,6320106	0,1088882	0,6979304	0,6082887	0,5430878	0,1999888	0,7948411	0,7487169	0,2662531	0,7619469	0,1609221	0,7159541	0,4428186	0,4012128	0,2620453	0,2441811	0,6508416
600	0,6675320	0,5030544	0,4245404	0,0361046	0,3851740	0,4027027	0,2291991	0,4876675	0,3685199	0,0826349	0,3195701	0,0659782	0,2731683	0,5545587	0,6325126	0,6580240	0,5755337	0,8197611	0,3144137	0,7247908	0,5664001	0,2667790	0,1681078	0,2278924	0,0722347	0,1869764	0,3426561	0,6165505	0,5172811	0,4744499	0,0223991	0,6174485	0,5981529	0,0459585	0,4506978	0,3676426	0,3935340	0,2946792	0,3825009	0,4895950	0,0252294	0,1334809	0,6721031	0,6604716	0,5751961	0,2648839	0,5640131	0,7138517	0,2129667	0,6218941	0,6368348	0,5386918	0,1999780	0,8030714	0,6961626	0,1588259	0,7022527	0,1940157	0,7873847	0,4759993	0,4179877	0,2620439	0,2468331	0,6928322
620	0,7021230	0,6942006	0,3648143	0,0274296	0,4537288	0,4058865	0,3225415	0,5938150	0,4422527	0,0832953	0,2403760	0,0643845	0,2216408	0,5985719	0,6779168	0,5865021	0,6610680	0,6240363	0,3373321	0,5908544	0,5717144	0,2374266	0,1784475	0,2772224	0,1925378	0,1824954	0,4148373	0,7697561	0,5183560	0,7982226	0,0181407	0,5350565	0,5037173	0,0412199	0,4531739	0,4328201	0,3841540	0,3663793	0,4740130	0,4576299	0,0352273	0,0898782	0,8073154	0,5634197	0,5315395	0,1973059	0,5609932	0,6867531	0,2009654	0,6299632	0,5500505	0,4630729	0,1770092	0,7207587	0,7450091	0,1339112	0,6435842	0,2294328	0,8103683	0,4391689	0,3080887	0,2456238	0,2999088	0,7135398
640	0,7070176	0,6636649	0,4973206	0,0101406	0,5488823	0,4241129	0,2894927	0,5305394	0,8269956	0,0519650	0,2697894	0,0435011	0,2020515	0,4998194	0,5591355	0,5567869	0,7754052	0,6121732	0,3134324	0,5316532	0,5240992	0,2276454	0,1873574	0,3598395	0,1569676	0,1982746	0,4110893	0,6691900	0,5397866	0,6020730	0,0258920	0,5546818	0,6378564	0,0883552	0,4830526	0,4000856	0,3513256	0,2968853	0,3845147	0,5418869	0,0409691	0,0881228	0,6137184	0,4538488	0,6721447	0,3279642	0,4845677	0,7096313	0,2310874	0,4659734	0,6500922	0,6858631	0,2432774	0,6780390	0,6204268	0,1152419	0,7198239	0,2406739	0,7002117	0,4963442	0,3483748	0,3010142	0,3171233	0,8963125
660	0,6464476	0,5558338	0,4592939	0,0219682	0,5701693	0,4010942	0,3115231	0,4399965	0,5871788	0,0588412	0,2292031	0,0365766	0,1159725	0,5806380	0,7297178	0,6350082	0,6372460	0,5085126	0,2982517	0,6589128	0,5931515	0,2585974	0,1636682	0,3897699	0,1434711	0,0910374	0,4412824	0,6936427	0,6009451	0,7342694	0,0176302	0,5519154	0,6504313	0,1245219	0,4580644	0,4001749	0,2828020	0,3060684	0,4310097	0,4863961	0,0240604	0,0892637	0,6259570	0,3852730	0,6445406	0,2276871	0,5473550	0,6412902	0,1632477	0,5258632	0,4158992	0,4916766	0,2667672	0,7082551	0,4880150	0,0789776	0,7146104	0,3616950	0,7224049	0,4589529	0,3310671	0,3524309	0,2795468	0,7774539
680	0,8121179	0,6324625	0,3726269	0,0477880	0,5766045	0,3538919	0,2461283	0,4731279	0,4787650	0,0684106	0,2433007	0,0657727	0,1677702	0,6464926	0,8132627	0,5955547	0,8131134	0,3417121	0,2747166	0,6099585	0,5502422	0,2646449	0,1877571	0,4326012	0,1982716	0,1599076	0,4201652	0,6917545	0,5506989	0,5473567	0,0301811	0,6627786	0,6671635	0,1531609	0,4958167	0,4349355	0,3763557	0,3828028	0,3188808	0,5825526	0,0516792	0,0515983	0,5461944	0,3352347	0,5707709	0,2178195	0,4944812	0,5035276	0,1365169	0,4024642	0,5090035	0,4758551	0,2363131	0,6653162	0,4525336	0,0743249	0,5349712	0,2824622	0,6261408	0,4682584	0,3389569	0,4516953	0,4646378	0,6603698
700	0,8134802	0,5803760	0,3242502	0,0545451	0,6733496	0,4222418	0,2048439	0,5149335	0,6061399	0,1072571	0,3024498	0,0645032	0,1241499	0,6859647	0,7006669	0,5621802	0,7578289	0,2281492	0,3379286	0,6840900	0,7306549	0,3358098	0,2111641	0,5290292	0,2202513	0,1935941	0,4643469	0,8257937	0,4832545	0,7664008	0,0330577	0,5675392	0,6412828	0,1139563	0,4428265	0,4998690	0,3200801	0,3333113	0,2764914	0,6760908	0,0712880	0,0665899	0,5236654	0,3772689	0,4341142	0,2599821	0,5079094	0,6150352	0,1330085	0,4116807	0,5709467	0,6063015	0,3202485	0,5319423	0,3653776	0,1234246	0,6752133	0,2804904	0,6852899	0,3917265	0,4780255	0,3144536	0,3692563	0,7917692
720	0,6830661	0,7300714	0,3754621	0,0502243	0,4979583	0,3159455	0,2050858	0,5090536	0,6541954	0,0967124	0,3324766	0,0360093	0,1279591	0,5867805	0,6991503	0,5797958	0,7513122	0,1130051	0,3398761	0,6449871	0,5966253	0,2812039	0,2003856	0,5771815	0,2340750	0,1482108	0,4332229	0,7329570	0,4362079	0,7039083	0,0321334	0,6403321	0,5494401	0,0582241	0,4004174	0,5159650	0,2944263	0,3715632	0,3136864	0,5864128	0,0587051	0,0468423	0,4678129	0,3864318	0,4312783	0,3361039	0,4600194	0,7398993	0,1463693	0,2648859	0,5543418	0,4909737	0,3216414	0,7283003	0,3078197	0,0809316	0,7257926	0,3334196	0,7416932	0,5345769	0,4570911	0,3374945	0,4373344	0,7114524
740	0,6859610	0,6913405	0,4035185	0,0333816	0,5762965	0,4707922	0,1828362	0,5600256	0,6221918	0,0706775	0,2483010	0,0761588	0,1413485	0,6632055	0,7974129	0,5982101	0,8301763	0,1067496	0,2467431	0,6534478	0,5814264	0,3484263	0,2940104	0,4361632	0,2751200	0,2074671	0,5055890	0,7226802	0,4906082	0,6802778	0,0245901	0,5963051	0,5405492	0,0652187	0,4647803	0,3917491	0,2812885	0,3933699	0,2677607	0,6082926	0,0410397	0,0495510	0,4888102	0,3399660	0,4448185	0,3645254	0,6097756	0,6874861	0,0894853	0,2181127	0,5569025	0,5175097	0,3158094	0,6078531	0,2649009	0,1035718	0,6636335	0,3680604	0,6562608	0,5396179	0,4678075	0,4092445	0,3171579	0,6679902
760	0,6587733	0,8617680	0,2800452	0,0169544	0,5223272	0,4687227	0,1849318	0,4768173	0,6144298	0,0846758	0,2073932	0,0714018	0,1211605	0,5855285	0,7022277	0,5963892	0,7160347	0,1218752	0,2990809	0,4982087	0,6570338	0,3184799	0,2056852	0,5121485	0,2980553	0,2068837	0,5083533	0,6603809	0,4746979	0,6010741	0,0301892	0,6684168	0,5924613	0,0771834	0,3684624	0,4051930	0,3046681	0,3979481	0,1956549	0,4807416	0,0342940	0,0386552	0,5304091	0,3360492	0,4073604	0,2736272	0,4950588	0,6265473	0,1379644	0,2260210	0,5205330	0,4905618	0,2352212	0,7535390	0,2978268	0,1365878	0,6051652	0,3062393	0,7624170	0,6141980	0,5917977	0,4091457	0,4279750	0,6645398
780	0,8345537	0,6630289	0,1880870	0,0088270	0,4962862	0,4273710	0,2412121	0,3567635	0,6473514	0,0844337	0,1689132	0,0683252	0,0854431	0,5681138	0,7435695	0,5689278	0,7765376	0,0906510	0,2871794	0,6117388	0,6133921	0,2439073	0,2881042	0,6966384	0,2210099	0,2108876	0,3935783	0,5895755	0,5670842	0,5945548	0,0289953	0,7075784	0,5556365	0,0625330	0,5324690	0,4499550	0,3124584	0,3813233	0,2079070	0,5143872	0,0358713	0,0255683	0,4900712	0,3170273	0,3530912	0,2974935	0,6099301	0,6882716	0,1694838	0,4224326	0,4373920	0,5593880	0,3389237	0,6256704	0,2460828	0,0851315	0,6869900	0,4256331	0,6561663	0,4774883	0,4940534	0,4009351	0,3005641	0,7289372
800	0,7115221	0,7060207	0,2548839	0,0171711	0,6328217	0,3977803	0,1945653	0,4081653	0,7386704	0,1098648	0,1766035	0,0726563	0,1173557	0,6091592	0,6346843	0,5679486	0,8280994	0,0897486	0,2959506	0,7157223	0,6028369	0,2055903	0,2873549	0,5895127	0,3244159	0,2484205	0,3738050	0,6635922	0,4269931	0,6028652	0,0441513	0,6249284	0,6364138	0,0622683	0,5073719	0,4724680	0,3910630	0,3558877	0,1762089	0,5481140	0,0270553	0,0389457	0,4753442	0,2760042	0,3079012	0,2516754	0,5166983	0,6289054	0,1376492	0,5372811	0,5650525	0,4678212	0,2922203	0,8634710	0,2132325	0,0889743	0,5175951	0,5037130	0,7341294	0,6550559	0,4724949	0,3362027	0,3714885	0,6772528
820	0,5462665	0,7117739	0,2525653	0,0268010	0,5814657	0,3866879	0,2100892	0,5459548	0,6599639	0,0696708	0,1744095	0,0843808	0,1295588	0,6626523	0,6201840	0,6660679	0,6763052	0,0756107	0,3251924	0,5077364	0,5200562	0,2285426	0,3099743	0,5694764	0,3427287	0,2699394	0,4161446	0,6280619	0,3991282	0,8188610	0,0209895	0,5518438	0,7141967	0,0946451	0,4094075	0,5382399	0,4319542	0,3306865	0,2321548	0,5604957	0,0505375	0,0660334	0,4141985	0,3053342	0,2782870	0,3159667	0,4740268	0,6675966	0,1493102	0,5176049	0,4624310	0,4948750	0,4779122	0,6755092	0,2345849	0,0917842	0,6315053	0,4610754	0,7230490	0,4996662	0,4285403	0,2682780	0,3617080	0,7817992
840	0,8110593	0,6368994	0,2961122	0,0145003	0,6653157	0,3043387	0,2890619	0,4211261	0,5830186	0,0744655	0,2377651	0,0479650	0,1244065	0,6888969	0,7689567	0,5665638	0,7290996	0,0919725	0,3378757	0,6359489	0,5690472	0,2474251	0,3208186	0,6041187	0,2681170	0,1925012	0,3784744	0,7284039	0,4436086	0,6132631	0,0118314	0,6378623	0,7156114	0,0484825	0,4835157	0,5436436	0,4810146	0,4172849	0,2095246	0,5426169	0,0365499	0,0415241	0,4285568	0,3286412	0,3061749	0,2887490	0,4364371	0,5518381	0,1585555	0,4816768	0,5691550	0,5494118	0,3304335	0,6865404	0,2355384	0,0590600	0,6312496	0,3076421	0,7663924	0,5618150	0,4709633	0,2317844	0,4560261	0,6819013
860	0,6980058	0,6172450	0,3232437	0,0209538	0,5083553	0,3710874	0,1793273	0,5408543	0,6099423	0,0653224	0,2227673	0,0595400	0,1043847	0,6016867	0,8004645	0,6550143	0,6645213	0,0980922	0,3400585	0,7185100	0,4325529	0,2814039	0,2998199	0,6492463	0,2454755	0,2729049	0,4620147	0,6457901	0,3682040	0,7662416	0,0244141	0,6720481	0,5721048	0,0728639	0,4605424	0,5573849	0,4516456	0,2040600	0,2328551	0,5466956	0,0334189	0,0219620	0,3421782	0,3175672	0,3510900	0,4247471	0,5248438	0,7269841	0,1665694	0,4312267	0,4245305	0,4978204	0,3221530	0,6466593	0,2711435	0,0385201	0,6654693	0,3726053	0,7585636	0,4916982	0,4590820	0,2016268	0,3902319	0,8046776
880	0,7254055	0,6893887	0,3110582	0,0147770	0,6121983	0,3150239	0,1521952	0,5553788	0,5544221	0,0677958	0,2118055	0,0603084	0,1124859	0,5738340	0,7914357	0,6119375	0,7251716	0,1012978	0,3862077	0,6763004	0,5079115	0,3774336	0,2446611	0,6031414	0,3143460	0,1971703	0,4254793	0,6201614	0,5100946	0,6142863	0,0216269	0,5291758	0,7439835	0,0589470	0,3978086	0,5070560	0,4462887	0,3136545	0,2073130	0,5853073	0,0451840	0,0346179	0,4198022	0,2521950	0,3693165	0,3018703	0,5251427	0,6416259	0,1339053	0,4198878	0,3600502	0,4307591	0,3178584	0,7079545	0,2478477	0,0494724	0,5515850	0,3261984	0,7959540	0,5640697	0,5033811	0,2462364	0,3549634	0,6418095
900	0,7085437	0,6434796	0,2782635	0,0251465	0,5141852	0,3821673	0,1602884	0,5343699	0,7083390	0,0555458	0,2783866	0,0952875	0,1329024	0,7265965	0,7902089	0,5301065	0,6724779	0,1266122	0,3841139	0,5886436	0,4591909	0,3210565	0,2444595	0,6174430	0,2878825	0,1719635	0,3510888	0,6847907	0,4819249	0,7571170	0,0312384	0,6037509	0,7096265	0,0746746	0,4924691	0,4910803	0,4149147	0,3650123	0,1682065	0,6467777	0,0453375	0,0296563	0,2399137	0,2630668	0,2953909	0,3076142	0,4333312	0,6220206	0,1427109	0,4448285	0,4003122	0,5237621	0,3196051	0,6623250	0,2306118	0,0758824	0,5255124	0,3350863	0,9339988	0,6062839	0,4124900	0,2736886	0,3604038	0,5309969
920	0,7505022	0,7573609	0,2800323	0,0348474	0,5906647	0,3623928	0,2820640	0,4146601	0,5433788	0,0749351	0,2788157	0,0995590	0,0775575	0,6528730	0,7785445	0,4991328	0,8000463	0,0987388	0,2236669	0,5932434	0,5757940	0,4187584	0,3310275	0,4132664	0,2618795	0,2075830	0,4478740	0,7184485	0,4789085	0,7317636	0,0210323	0,5718673	0,5715422	0,0997696	0,4895930	0,5385495	0,3560383	0,3107097	0,2206355	0,5550949	0,0467018	0,0574736	0,2603487	0,2545583	0,2890622	0,3022475	0,4908075	0,6422277	0,2133980	0,4941539	0,4710685	0,5887368	0,2800263	0,7587922	0,2814025	0,0410663	0,5111785	0,3332022	0,6508154	0,4914904	0,5152644	0,2177478	0,3800007	0,6971185
940	0,8276729	0,7414072	0,3200906	0,0105924	0,5450756	0,4007364	0,2342175	0,5388326	0,6703794	0,0726878	0,2832650	0,0584435	0,1148924	0,6165163	0,7773259	0,5700186	0,7369814	0,1202778	0,1958360	0,5067781	0,5897064	0,3382980	0,2810412	0,6723978	0,3560146	0,2117774	0,4871255	0,7157785	0,3775404	0,6226870	0,0542855	0,8068088	0,6414808	0,0508924	0,5321242	0,5065976	0,4024122	0,3137734	0,1778834	0,5737832	0,0525251	0,0446409	0,2369677	0,2995562	0,3059065	0,3739410	0,5287089	0,7415708	0,1409572	0,4072212	0,4972215	0,4462268	0,3172583	0,7207416	0,3155587	0,1206599	0,4624602	0,3820204	0,6950703	0,5284209	0,3935061	0,2212661	0,3487552	0,7143804
960	0,6502792	0,7454175	0,3514065	0,0631396	0,6532637	0,4297722	0,3336080	0,4837342	0,5703037	0,0870356	0,2427458	0,0693611	0,1072306	0,8391821	0,7671277	0,6056055	0,7943921	0,1032860	0,2924382	0,5817863	0,5333874	0,3641163	0,3009918	0,5292253	0,3505020	0,1894129	0,4275435	0,6217417	0,3701489	0,7520015	0,0320530	0,6380116	0,6750140	0,0671415	0,3875519	0,4113722	0,4670051	0,4541486	0,2045616	0,5504615	0,0669394	0,0459302	0,2430229	0,2929730	0,2695194	0,3644322	0,5566099	0,6967179	0,1453229	0,4271791	0,5024385	0,4076550	0,2614424	0,6552659	0,2863790	0,1007334	0,5290367	0,4139924	0,8450629	0,5318914	0,5193359	0,2493875	0,4507209	0,6351749
980	0,7359639	0,7131770	0,3293026	0,0067813	0,6001897	0,3906937	0,2623351	0,5322152	0,6497582	0,0927078	0,2452743	0,0889412	0,1121774	0,7291201	0,7195205	0,6979988	0,8386377	0,0998931	0,2290708	0,6150819	0,5372190	0,4303044	0,3749367	0,6385948	0,4133456	0,3031626	0,4049326	0,6312950	0,4435610	0,7194139	0,0334471	0,6107489	0,6141148	0,0425161	0,4327680	0,3811178	0,4099408	0,2521486	0,1859223	0,5519488	0,0376120	0,0362912	0,3150898	0,2496970	0,3182534	0,3461452	0,5033250	0,6610829	0,1438314	0,4174941	0,5057054	0,6925542	0,2878872	0,5877183	0,2535829	0,0716539	0,6232779	0,3725831	0,8399440	0,5631907	0,5894461	0,2450555	0,4263065	0,6921380
1000	0,6595985	0,6258967	0,2328234	0,0491548	0,6017556	0,3470408	0,2332899	0,5893717	0,4843976	0,0981951	0,3348797	0,0650751	0,1483579	0,6722076	0,6945838	0,6083904	0,6408955	0,1215407	0,3288878	0,6114579	0,5790856	0,4706106	0,2300197	0,6264401	0,3874983	0,1731603	0,4564421	0,6801988	0,4879842	0,6863601	0,0302516	0,6258416	0,6121238	0,0701325	0,4449629	0,3781123	0,4421492	0,2775578	0,1648480	0,4388828	0,0317475	0,0501814	0,2604079	0,2519938	0,3476089	0,3100824	0,4577287	0,6039536	0,1387568	0,2933437	0,4428126	0,4980454	0,3301615	0,6616770	0,2421304	0,0630554	0,5471734	0,4110145	0,6945648	0,6666096	0,6005725	0,3360251	0,4318464	0,8231670
1020	0,7774367	0,7669159	0,2926672	0,0214351	0,5834109	0,3765384	0,1687971	0,5739853	0,7141319	0,1406682	0,2993847	0,0830502	0,1639059	0,6303443	0,7101809	0,5609867	0,7492113	0,1687421	0,4050454	0,5447941	0,6571602	0,5263148	0,3102990	0,5753028	0,4163261	0,2245545	0,3973068	0,5527640	0,4047090	0,7322433	0,0534110	0,5624724	0,5633247	0,0760559	0,4661478	0,4398888	0,3932621	0,2724473	0,1830854	0,5062022	0,0591204	0,0444761	0,2803692	0,2351337	0,2790718	0,3563418	0,5107011	0,7757258	0,0937504	0,4348018	0,4606905	0,5454241	0,3055840	0,5746019	0,2383774	0,0611471	0,7101144	0,3322133	0,7777458	0,6466340	0,4989366	0,3246027	0,4752013	0,7349480
1040	0,7598273	0,7458167	0,3173337	0,0385678	0,5907435	0,4269954	0,1940011	0,5606386	0,6407025	0,0872623	0,3015023	0,0386865	0,1431314	0,6060469	0,8389931	0,7005120	0,6256702	0,0911809	0,3431192	0,4730174	0,6876998	0,3673122	0,2859745	0,6386351	0,2891055	0,2286726	0,3919660	0,5559114	0,5181616	0,6881940	0,0234821	0,5010414	0,4882565	0,0767049	0,4741949	0,4727838	0,4518142	0,2735817	0,1857760	0,4498612	0,0534596	0,0321141	0,2644532	0,2301273	0,3179055	0,4285292	0,5090145	0,6687608	0,1002906	0,3503511	0,4458851	0,5361360	0,3067327	0,7478475	0,2896401	0,0838142	0,5756744	0,4681127	0,6194081	0,5717116	0,4835499	0,2614714	0,5110534	0,8024932
1060	0,6810563	0,6501467	0,3086610	0,0507885	0,5750237	0,3981635	0,2127171	0,5422390	0,5628007	0,1216978	0,2636874	0,0689310	0,0956496	0,6799644	0,8430668	0,5715056	0,6537834	0,1227159	0,3179757	0,5097446	0,6445090	0,3389381	0,2951412	0,5519038	0,2898526	0,2276647	0,4543295	0,7372488	0,5337030	0,6230629	0,0164909	0,7358041	0,6384728	0,0975477	0,4721450	0,4556730	0,4213333	0,3204675	0,1942644	0,4819684	0,0290028	0,0692902	0,2605394	0,2887710	0,2878654	0,3032875	0,4164733	0,5942130	0,1558167	0,4363338	0,5454482	0,5324541	0,2748576	0,7329308	0,3633403	0,0618545	0,5754665	0,3893261	0,6398830	0,4995258	0,5709243	0,2865742	0,4461115	0,8376869
1080	0,6208457	0,5714061	0,3114626	0,0236001	0,5694200	0,3717867	0,2052765	0,3728448	0,5949909	0,1261754	0,2955506	0,0664115	0,1522677	0,7459665	0,7425523	0,5920853	0,7502778	0,0960679	0,3124448	0,5323150	0,5335045	0,4088952	0,2873970	0,5852848	0,2914445	0,2311666	0,5582182	0,6634266	0,5371712	0,5699548	0,0319997	0,6084669	0,5219501	0,0692565	0,4987107	0,4576466	0,4518217	0,3760046	0,2372434	0,4705017	0,0626862	0,0366926	0,3868749	0,2948830	0,4076350	0,3747735	0,4975815	0,5336113	0,1346509	0,4163039	0,4873322	0,4733249	0,2798553	0,6454764	0,2118032	0,0641687	0,6468120	0,4587303	0,6788464	0,5062726	0,5076626	0,2345936	0,4769323	0,5986611
1100	0,8751353	0,7815385	0,2815836	0,0563955	0,6176723	0,3654546	0,3335795	0,5093397	0,5685358	0,0817939	0,3431133	0,1156812	0,1116803	0,7276187	0,7814644	0,6008795	0,7350165	0,0978928	0,2583283	0,5970082	0,5214183	0,4834395	0,2471581	0,5335011	0,2869000	0,2259312	0,4325897	0,6788893	0,6072906	0,8066043	0,0208731	0,6798389	0,5836508	0,0377172	0,4160109	0,5419581	0,3751413	0,3867270	0,1854465	0,4765591	0,0336009	0,0380620	0,4433099	0,2417680	0,4325596	0,2506673	0,4410211	0,5847508	0,1477492	0,4684112	0,6404926	0,5489843	0,3483972	0,6824812	0,2996832	0,1140973	0,6255694	0,4980626	0,7780396	0,4121219	0,4866207	0,2571578	0,3532686	0,7385973

0	0,7715009	0,6548247	0,2875718	0,0277830	0,6108306	0,4364481	0,2154311	0,6118326	0,5786328	0,0751711	0,2438403	0,0526186	0,1180550	0,7627562	0,6707498	0,5133394	0,7633796	0,1659396	0,3703713	0,6619120	0,6511951	0,4637482	0,3116682	0,5406453	0,3414579	0,2913725	0,4367379	0,6308450	0,5573081	0,6029832	0,0381049	0,6475947	0,5869810	0,0918719	0,4151134	0,6362786	0,4535203	0,3533409	0,2795218	0,4563515	0,0764792	0,0225778	0,1925871	0,3144459	0,3169215	0,4475600	0,5828614	0,7445732	0,1684409	0,3454791	0,5305881	0,5070170	0,3556102	0,6062863	0,2227576	0,0473149	0,5038778	0,4171437	0,8436128	0,4506010	0,4731021	0,4046502	0,4374337	0,6072043
20	0,6982704	0,7503585	0,3416362	0,0146230	0,4998901	0,3980975	0,2274800	0,5272673	0,5958793	0,0754472	0,2925410	0,0420542	0,0767622	0,5875351	0,7774540	0,5602015	0,6759448	0,1000357	0,3823327	0,3847656	0,5633513	0,3958034	0,3098287	0,3811010	0,3116152	0,2121040	0,6607932	0,7095234	0,4362612	0,8145600	0,1599530	0,7677537	0,6258731	0,0632552	0,3779245	0,5160102	0,4154502	0,3350058	0,1655894	0,5702362	0,1582470	0,0312540	0,2759912	0,1672786	0,4895701	0,5238531	0,4282514	0,4767077	0,1905039	0,4131779	0,3841842	0,5987236	0,6030211	0,7335582	0,2399812	0,0649227	0,5718155	0,4097553	0,7128668	0,5539334	0,4569187	0,3005227	0,3295191	0,6967189
40	0,7250881	0,6332777	0,3075308	0,0465395	0,5715225	0,3590961	0,1936668	0,4109535	0,5876288	0,1052937	0,2453067	0,0564260	0,0907152	0,5381966	0,7873088	0,5091161	0,7417641	0,0909384	0,4196077	0,2613824	0,6970736	0,4813958	0,2570917	0,3434285	0,1869132	0,1380800	0,6801790	0,6991983	0,4396349	0,6544515	0,3349488	0,5211370	0,6788217	0,0381223	0,3777206	0,5331561	0,4180547	0,4782412	0,0932300	0,5602259	0,2842226	0,0557212	0,3904757	0,1560790	0,5571992	0,6150272	0,4470671	0,6200230	0,1386002	0,3244203	0,3803085	0,7825100	0,5110597	0,6144381	0,1791927	0,0209675	0,5665316	0,3505184	0,6417794	0,5443671	0,5278368	0,3258851	0,3310916	0,6843566
