"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
300	0,1895821	0,6889396	0,0725985	0,7234545	0,0185589	0,5318470	0,5486181	0,1551490	0,4265357	0,4521029	0,5060171	0,6238872	0,7154917	0,0045397	0,3499271	0,0749643	0,4210305	0,4886766	0,0209024	0,0466655	0,7112335	0,2040796	0,6490071	0,3680096	0,2414550	0,1517617	0,0933842	0,5201085	0,4863188	0,6559263	0,2919019	0,3611495	0,2859390	0,0669719	0,1554873	0,6565128	0,5561158	0,0120567	0,2264110	0,0120192	0,7489409	0,1263364	0,3919872	0,0030159	0,2368957	0,1680936	0,5543589	0,6157349	0,7705515	0,1672345	0,4363138	0,5198464	0,4143997	0,0088904	0,5211578	0,0932710	0,1086396	0,0809563	0,4396034	0,1116857	0,0376998	0,6231986	0,2391431	0,6559402
320	0,2174176	0,7251348	0,0408824	0,6716884	0,0186841	0,6668689	0,5475721	0,1656990	0,3700901	0,3667517	0,5047101	0,5633415	0,6154961	0,0020368	0,3190536	0,0741647	0,6002432	0,4630747	0,0092729	0,0949134	0,6889711	0,2338485	0,7513597	0,2900506	0,3175671	0,1557777	0,0962840	0,6092430	0,6175616	0,5736480	0,2352926	0,3031975	0,3603424	0,0813432	0,1104362	0,6335310	0,6066223	0,0273218	0,3027914	0,0043971	0,6886879	0,1132192	0,3699501	0,0020405	0,2407200	0,2508697	0,7836588	0,7788581	0,7010500	0,1313466	0,3973815	0,3749708	0,3687171	0,0093380	0,5024933	0,1162198	0,1085453	0,0981433	0,4167713	0,1074979	0,0299925	0,6772081	0,3590059	0,5723617
340	0,1653815	0,6556810	0,0315819	0,6558862	0,0302875	0,6592988	0,4894734	0,1522061	0,4490197	0,4323201	0,4837346	0,6549175	0,6929345	0,0092661	0,2712963	0,0701452	0,4946074	0,3719986	0,0213282	0,1015477	0,7169194	0,2255266	0,7006672	0,3648639	0,2990776	0,1607992	0,1075088	0,6141352	0,5014845	0,6333708	0,3141780	0,2505941	0,3500424	0,1219445	0,1579741	0,6165532	0,4301110	0,0231637	0,2236207	0,0012548	0,5938485	0,1176107	0,4184887	0,0032199	0,2381590	0,2954860	0,6685272	0,7091727	0,7916348	0,0580709	0,5740576	0,4915030	0,4631131	0,0075284	0,4785286	0,0704941	0,0740221	0,0747479	0,5296674	0,1195918	0,0431047	0,4799732	0,2022357	0,5053761
360	0,1780052	0,8479158	0,0300790	0,6836103	0,0200954	0,6734126	0,5795031	0,1346107	0,4661288	0,3906496	0,5649500	0,7721224	0,6141869	0,0008025	0,3372807	0,1304090	0,4383678	0,4072660	0,0038503	0,0943296	0,6890799	0,3391082	0,6729289	0,3500983	0,3009533	0,1820524	0,1043010	0,5560638	0,6176184	0,6976823	0,2555863	0,3089769	0,3884648	0,0573895	0,1571368	0,5517204	0,4563801	0,0187827	0,2203268	0,0000001	0,6458507	0,0855121	0,3481757	0,0006400	0,3535488	0,2551752	0,6034772	0,7116010	0,6902544	0,0725899	0,5276600	0,4904126	0,3973445	0,0022987	0,5945983	0,1462899	0,0787533	0,0830088	0,4603391	0,0809867	0,0425071	0,5359840	0,2103179	0,4323221
380	0,1672351	0,7266700	0,0205595	0,7697023	0,0041456	0,6849435	0,4731836	0,2053894	0,6483088	0,4564561	0,4019473	0,6339262	0,6765008	0,0005034	0,3201419	0,0897065	0,3797273	0,4687028	0,0109746	0,1000504	0,7066069	0,2467291	0,6399341	0,2777044	0,4095830	0,1283453	0,1860490	0,5295113	0,5902960	0,7108894	0,2589834	0,3418792	0,4028579	0,1018861	0,1069627	0,6258089	0,5488292	0,0157913	0,2097107	0,0032028	0,7044093	0,1118386	0,4774460	0,0060016	0,2153644	0,1539136	0,5736595	0,6091740	0,7277337	0,0910904	0,4365997	0,5127723	0,3958284	0,0089035	0,6010833	0,1107084	0,1261298	0,0722707	0,5714862	0,1202058	0,0579922	0,4687919	0,2367046	0,4506135
400	0,2328644	0,6869658	0,0236079	0,7063238	0,0100077	0,6330665	0,4444533	0,1133424	0,4309212	0,4464004	0,4878559	0,6753035	0,7303637	0,0020702	0,3376725	0,1138744	0,4968517	0,4104155	0,0015831	0,1197782	0,5809990	0,3232144	0,6272011	0,2977499	0,3836952	0,1274232	0,1289996	0,5917442	0,5183798	0,7521257	0,2595119	0,3322551	0,4476900	0,0700487	0,1485086	0,5825538	0,4735711	0,0235747	0,2080661	0,0012992	0,7669359	0,1493293	0,3366503	0,0023863	0,2257552	0,2280562	0,6923535	0,5489072	0,6641098	0,1138235	0,3545703	0,4571072	0,3857151	0,0098988	0,5050665	0,0778788	0,0644616	0,0644628	0,5656848	0,1182105	0,0814793	0,5435730	0,2573898	0,5853364
420	0,1997468	0,7266186	0,0217827	0,6789813	0,0160286	0,6458052	0,3600253	0,1033227	0,3737883	0,4611068	0,3809350	0,7903442	0,7243817	0,0008252	0,2862158	0,0585202	0,5176912	0,3805129	0,0068453	0,0668066	0,6027687	0,3237736	0,7137905	0,3164499	0,3778399	0,1473519	0,1309735	0,5241396	0,5589328	0,8040618	0,1950220	0,2857868	0,4493156	0,0821051	0,1677035	0,6972025	0,4645182	0,0187156	0,2364626	0,0014972	0,6106988	0,1047372	0,3087865	0,0048407	0,2150526	0,3168351	0,7376683	0,6191325	0,7345200	0,0649236	0,3808665	0,4344028	0,3785692	0,0011887	0,5183049	0,0730626	0,0929635	0,1127968	0,5054844	0,1191409	0,0583024	0,5110167	0,2829442	0,4586218
440	0,1723464	0,6691039	0,0199963	0,6252163	0,0209145	0,6639072	0,5301784	0,1684644	0,3890143	0,4504856	0,4919788	0,6497493	0,6605877	0,0007724	0,3139335	0,0633143	0,4734611	0,3329510	0,0046045	0,1133404	0,4995682	0,2557722	0,6628281	0,2333108	0,2666933	0,1682543	0,1352908	0,5991064	0,6409598	0,6610178	0,2967105	0,2736108	0,4728307	0,1409217	0,1977067	0,7038480	0,5057958	0,0175407	0,2095952	0,0013431	0,6421708	0,1297195	0,3876836	0,0012436	0,1709347	0,2648890	0,6337746	0,6494983	0,7868076	0,1059218	0,3094270	0,4864209	0,4595206	0,0071711	0,5255675	0,1153636	0,1018761	0,0673694	0,5648440	0,1364879	0,0598131	0,4274638	0,2822759	0,4767927
460	0,2000214	0,6241108	0,0368171	0,5893243	0,0062979	0,7390379	0,6260473	0,1165140	0,4933673	0,4434367	0,3684417	0,6359551	0,5397268	0,0036792	0,2643148	0,0662827	0,4434275	0,3131109	0,0092784	0,0921719	0,6303676	0,3198391	0,6727892	0,2767557	0,3798745	0,0938158	0,1610390	0,4751100	0,5791582	0,7533463	0,3655341	0,3561311	0,5709654	0,0584758	0,1626809	0,6025835	0,6242235	0,0012668	0,2176464	0,0006408	0,6998043	0,1422906	0,4086469	0,0040862	0,1873307	0,1943757	0,6612274	0,7885395	0,6706536	0,0880285	0,4103276	0,5443666	0,4214979	0,0016336	0,5758493	0,0859059	0,0942045	0,0771564	0,5656539	0,1374785	0,0827439	0,4893810	0,2387901	0,4434325
480	0,2665172	0,6395121	0,0340550	0,6838627	0,0088752	0,7368897	0,6047255	0,1004170	0,4215637	0,4572321	0,3133205	0,6319414	0,5230719	0,0074357	0,2603836	0,1180750	0,4771313	0,4783758	0,0260622	0,1299651	0,6790487	0,2849523	0,8600365	0,2676470	0,2957288	0,1623056	0,1227259	0,5921342	0,5720658	0,7008575	0,2986733	0,3137133	0,5378158	0,0625780	0,1702718	0,7833735	0,4597700	0,0112475	0,1566512	0,0135117	0,7136420	0,2036851	0,4201844	0,0012314	0,2539037	0,2790755	0,6478714	0,6527729	0,7376416	0,1616241	0,4981555	0,5120527	0,4974179	0,0032194	0,6364201	0,0950233	0,0791696	0,0629142	0,5247156	0,1974708	0,1155762	0,4214292	0,2157368	0,4292556
500	0,2060356	0,6915526	0,0793423	0,7151418	0,0043977	0,6706498	0,4167037	0,0788206	0,4536639	0,3990963	0,2896413	0,7832736	0,5565761	0,0038654	0,2963955	0,0825330	0,3623640	0,5105066	0,0135059	0,1125260	0,7648292	0,2783784	0,7040481	0,2688064	0,3671051	0,1451837	0,1679424	0,5727710	0,8094962	0,7250552	0,2828310	0,2599597	0,4580914	0,0604179	0,1497267	0,6849964	0,4453893	0,0089239	0,2043773	0,0023613	0,7177210	0,1355990	0,4854134	0,0021954	0,2850662	0,2471662	0,7158833	0,5687060	0,6795342	0,1251048	0,5102067	0,6383856	0,4269489	0,0213790	0,5186168	0,0978811	0,1050709	0,0654311	0,5073479	0,1440292	0,0590589	0,5039294	0,2693139	0,3439247
520	0,2286808	0,5968485	0,0443136	0,8299497	0,0169651	0,6161356	0,6801791	0,0865119	0,5029019	0,5082283	0,4291817	0,7553693	0,6139170	0,0021609	0,3282157	0,1018262	0,4108545	0,3919343	0,0168086	0,0832670	0,6040940	0,2782637	0,7336964	0,2567699	0,2782018	0,0996648	0,0947414	0,5615237	0,5897445	0,7030255	0,2568179	0,2786784	0,4266147	0,0934386	0,1747713	0,6253717	0,5400400	0,0413210	0,1768568	0,0051645	0,6577951	0,1904628	0,3960749	0,0022230	0,2128628	0,2656124	0,7094951	0,5679690	0,6966711	0,0916097	0,4281676	0,5427197	0,4319058	0,0031683	0,5335534	0,1290769	0,0876659	0,0862663	0,5753265	0,2317888	0,0794590	0,4791744	0,2728598	0,4417803
540	0,1898591	0,6024133	0,0227345	0,6993015	0,0108053	0,6443065	0,6176205	0,1343823	0,4702485	0,4091740	0,5333549	0,6021223	0,6361634	0,0035932	0,3822151	0,0736323	0,5074679	0,4481180	0,0079962	0,0813575	0,8010025	0,2776740	0,7559846	0,2669071	0,3506577	0,2306924	0,1056243	0,5693308	0,6768748	0,6216992	0,2693096	0,3100903	0,4402366	0,0622239	0,0860366	0,6297267	0,5212078	0,0159333	0,1693478	0,0041273	0,6406364	0,1329025	0,3367311	0,0033270	0,2114860	0,2204976	0,6535117	0,6831846	0,6187163	0,0990926	0,4768501	0,6130002	0,4619041	0,0028624	0,5729858	0,1223688	0,1204002	0,1134595	0,4811886	0,1772178	0,0762472	0,5101901	0,2697413	0,4574762
560	0,2473325	0,6661621	0,0307288	0,6306579	0,0147604	0,6011833	0,6239441	0,1305148	0,5062386	0,5189854	0,5416377	0,7265939	0,5161880	0,0061451	0,4001294	0,1579340	0,4898906	0,3920723	0,0149329	0,0681045	0,6724535	0,2789234	0,6045517	0,3472144	0,2444184	0,1496173	0,1093796	0,4182444	0,5272419	0,7435915	0,2951557	0,3265387	0,4230074	0,0735169	0,1561350	0,6596079	0,4316962	0,0077364	0,1989023	0,0107554	0,6504957	0,1124514	0,4115160	0,0055783	0,1912451	0,2232557	0,6087424	0,6508759	0,7684849	0,2022961	0,4325637	0,7146825	0,4022745	0,0073354	0,4673053	0,0627241	0,1172300	0,1295211	0,4853609	0,1284780	0,0454744	0,4542353	0,2795718	0,4889068
580	0,3050640	0,6199834	0,0563596	0,5412507	0,0246019	0,6226367	0,6178705	0,1500180	0,3401875	0,4749980	0,5209744	0,6470112	0,7619557	0,0221096	0,4237435	0,1471163	0,3337348	0,4936789	0,0089627	0,0937171	0,6378040	0,2868267	0,6171742	0,3788943	0,3044347	0,1338382	0,1467666	0,4800710	0,6499258	0,5240257	0,2140454	0,3202327	0,5104396	0,0802595	0,2066692	0,5740239	0,3840547	0,0119477	0,3073490	0,0064408	0,6408490	0,1130268	0,4137724	0,2781468	0,1735845	0,2407230	0,6533054	0,6479005	0,6437836	0,1438494	0,4589613	0,4636836	0,4610558	0,0117147	0,3705143	0,1735809	0,0718363	0,0771709	0,3621721	0,1548249	0,1016470	0,5524839	0,3035308	0,5442501
600	0,2184848	0,6407372	0,1407507	0,7585691	0,0263826	0,5379668	0,5664067	0,1346843	0,2561077	0,4691717	0,3777047	0,6698666	0,5292511	0,0023318	0,5289981	0,3017495	0,3149693	0,5910257	0,0148053	0,0552598	0,7138736	0,2580554	0,7068939	0,2406778	0,3246794	0,1471757	0,1569322	0,7259079	0,6517962	0,6141773	0,2948190	0,4328080	0,3776182	0,0589686	0,1713914	0,5962996	0,1984538	0,0084335	0,2216490	0,0041848	0,6702216	0,1090155	0,2757552	0,3547617	0,1673455	0,2374086	0,5205918	0,6706710	0,5797416	0,1135530	0,4125711	0,6037677	0,5501081	0,0094203	0,2245813	0,2397391	0,1146950	0,0706785	0,2636524	0,1757563	0,0841724	0,4574962	0,2693572	0,4704577
620	0,2890310	0,6937241	0,0607063	0,6146743	0,0053236	0,4613974	0,5180998	0,1183800	0,2229000	0,3796892	0,2652870	0,5775517	0,5968483	0,0011024	0,4849204	0,1581452	0,1654510	0,6205486	0,0268102	0,0767327	0,7890665	0,2035629	0,6846352	0,2856527	0,3278292	0,1449754	0,1312823	0,4532209	0,6986498	0,4862365	0,2323111	0,4423463	0,5144185	0,0717557	0,2462285	0,6937871	0,1619454	0,0090889	0,4034331	0,0011201	0,6531799	0,2238531	0,3598851	0,4858466	0,1682212	0,2363281	0,5316605	0,6556905	0,6075895	0,1813279	0,3958011	0,6165035	0,5280864	0,0125061	0,2094851	0,2389919	0,0666247	0,0331742	0,2436758	0,2335918	0,0566324	0,4647124	0,2868780	0,4843551
640	0,1974575	0,6645894	0,0681770	0,5759734	0,0102388	0,5688124	0,5614260	0,1496163	0,3053217	0,4650099	0,2834039	0,7254182	0,5678616	0,0027449	0,4250594	0,1869026	0,1693313	0,5541194	0,0176219	0,1233438	0,6558746	0,1797665	0,6672411	0,2564495	0,3428292	0,1343948	0,1175314	0,5466763	0,5973741	0,6301627	0,2124470	0,3560050	0,6018430	0,0888233	0,1957811	0,4215511	0,2171514	0,0146037	0,3859844	0,0024795	0,6850435	0,2516709	0,3873452	0,4811943	0,1445959	0,2335873	0,5925546	0,6151271	0,7680252	0,1725813	0,3777690	0,5985911	0,5247259	0,0032355	0,1963481	0,2299601	0,0848572	0,0267397	0,3287603	0,2012743	0,1422607	0,4444640	0,2748970	0,4603799
660	0,2252560	0,7280180	0,1146759	0,5255030	0,0077150	0,7223808	0,5098159	0,1854258	0,2460670	0,4854684	0,3608662	0,6010536	0,4507687	0,0197627	0,4972309	0,1585663	0,1673294	0,5757196	0,0210846	0,1121493	0,6869982	0,2014244	0,7737640	0,2086783	0,2251529	0,1303689	0,1462484	0,4981243	0,5420797	0,5639391	0,2686801	0,4381389	0,4685676	0,0779080	0,2387996	0,5760141	0,1295086	0,0031806	0,4779948	0,0038827	0,6688607	0,1951446	0,3932159	0,5455809	0,0897775	0,1903232	0,6058910	0,5468600	0,7331359	0,1947160	0,3396504	0,5409508	0,4192993	0,0023164	0,0714782	0,2247665	0,0979236	0,0210642	0,2219406	0,1851503	0,0509050	0,3513838	0,1809666	0,4891403
680	0,2360992	0,6275022	0,0861524	0,5944195	0,0167853	0,6118429	0,4651754	0,1797794	0,2069387	0,3791935	0,3080797	0,6092458	0,4123459	0,0043947	0,4154952	0,1567603	0,1119474	0,5946121	0,0163182	0,1042875	0,6587714	0,1276584	0,6991948	0,1567760	0,4114473	0,1117725	0,0931038	0,5795197	0,7019080	0,5281807	0,2965216	0,3225068	0,5464485	0,0928209	0,1621595	0,7003441	0,0470040	0,0193397	0,4124048	0,0046634	0,6684704	0,1805084	0,3397016	0,4923450	0,0903944	0,2416761	0,5644585	0,6772130	0,7938315	0,2572418	0,3823200	0,5313508	0,5726917	0,0017518	0,0807063	0,2898497	0,0924311	0,0543512	0,2209369	0,2801628	0,0827642	0,2801811	0,1560547	0,5312659
700	0,2387972	0,6952454	0,0743309	0,6796171	0,0139780	0,5521710	0,4341508	0,1247077	0,2440875	0,4545929	0,3549139	0,7495144	0,4197446	0,0020124	0,4649142	0,1986297	0,1272276	0,6129038	0,0174107	0,1578150	0,6277570	0,2112190	0,8570168	0,1646398	0,2645341	0,1246380	0,0898860	0,4680333	0,4463324	0,5570793	0,2113041	0,2964407	0,6070025	0,0745490	0,1582567	0,4852006	0,0625198	0,0287994	0,4714644	0,0077048	0,6565533	0,1255100	0,4257321	0,5098777	0,1421544	0,1368805	0,5684711	0,6801671	0,6746582	0,2057981	0,3443984	0,5581938	0,5349957	0,0107861	0,0465691	0,2383228	0,0974262	0,0555881	0,1553681	0,2338413	0,0741728	0,3631805	0,0939266	0,5769281
720	0,1345383	0,7316103	0,0896377	0,5180730	0,0121305	0,4880129	0,5482276	0,1332866	0,2333436	0,3946374	0,3287802	0,6865802	0,6163717	0,0001643	0,4636168	0,1930486	0,1220308	0,5064978	0,0258173	0,1190417	0,5306142	0,2099503	0,6987456	0,1950736	0,2815651	0,0887792	0,1125610	0,4893142	0,4989363	0,4576999	0,1973090	0,3811301	0,5530226	0,0527683	0,1405154	0,6247788	0,0252530	0,0270977	0,5633818	0,0160926	0,7132196	0,1243726	0,3335833	0,6303185	0,1059406	0,2550605	0,6818095	0,7051080	0,7480236	0,1968375	0,3146408	0,4829060	0,4823512	0,0032735	0,0129366	0,1879756	0,1226347	0,0152438	0,1453598	0,2566278	0,0562635	0,3834682	0,1273364	0,4711181
740	0,2195530	0,7665006	0,0683404	0,5113328	0,0275072	0,5980678	0,6099295	0,1844125	0,2299901	0,4412320	0,5478212	0,7203809	0,6432215	0,0007971	0,4454255	0,1979027	0,1864845	0,5811135	0,0097749	0,0924849	0,5172039	0,1492975	0,6145527	0,1996504	0,4307269	0,1618938	0,1083069	0,5587332	0,5134693	0,5109815	0,1583673	0,3478037	0,3886509	0,0457562	0,1442932	0,6059642	0,0439266	0,0248839	0,5438051	0,0049997	0,7923592	0,0438612	0,3634328	0,6796635	0,1163157	0,2218745	0,5853229	0,5363594	0,6801896	0,1985848	0,3275534	0,5298766	0,6751781	0,0005916	0,0369357	0,2605716	0,1834103	0,0260873	0,1218227	0,2405546	0,0843369	0,4077469	0,0804200	0,5676832
760	0,2133515	0,6188597	0,1089296	0,5263093	0,0117169	0,4640631	0,4732538	0,1830281	0,1718586	0,4588277	0,4996461	0,7011638	0,5518153	0,0001859	0,4129768	0,1471659	0,1000490	0,5834949	0,0129777	0,0994393	0,6354723	0,2195905	0,6598208	0,0858843	0,3586854	0,2196852	0,1153860	0,4118170	0,5026562	0,5249395	0,1535288	0,2616012	0,4980570	0,0895159	0,1427418	0,6003351	0,0433810	0,0065211	0,5106861	0,0080757	0,5987152	0,0595605	0,3469459	0,6669991	0,1126559	0,1941025	0,6516340	0,6353186	0,6742870	0,2589786	0,4351566	0,5426331	0,4920149	0,0014515	0,0132288	0,2470769	0,1281440	0,0226963	0,0813849	0,2054088	0,1266630	0,5060424	0,1171907	0,5190515
780	0,3218882	0,6810467	0,0968763	0,5727754	0,0140509	0,4825031	0,6213707	0,1676526	0,1683962	0,4418812	0,3972869	0,6461569	0,5918380	0,0001586	0,3613115	0,2482478	0,0659991	0,6540590	0,0275450	0,1610063	0,6324325	0,2381379	0,8328808	0,1374700	0,2551913	0,1332794	0,0913026	0,6461886	0,5287894	0,5385842	0,1538390	0,2820030	0,5443399	0,0517048	0,1239009	0,6513124	0,0175844	0,0021507	0,5069760	0,0170791	0,6382823	0,0343383	0,4545579	0,5033088	0,1077491	0,2210577	0,6908216	0,5892698	0,7043123	0,2594359	0,4779708	0,5127664	0,6228865	0,0010172	0,0174025	0,2776731	0,0764505	0,0109853	0,1273412	0,1841578	0,1251142	0,4781296	0,0611312	0,4721973
800	0,2663879	0,7523272	0,0681321	0,5544715	0,0101984	0,5318490	0,5149566	0,2197785	0,1493779	0,4920271	0,3494442	0,6018504	0,6098208	0,0014533	0,3741107	0,2285569	0,0907099	0,6974846	0,0267128	0,1586181	0,5592395	0,1659530	0,7331573	0,0572507	0,3015494	0,1766532	0,1122194	0,4520340	0,4653592	0,4881922	0,1131419	0,3917221	0,3869052	0,0797044	0,1132262	0,6014899	0,0318016	0,0014393	0,4094685	0,0116937	0,6272177	0,0209449	0,4582394	0,6339825	0,0875484	0,2610002	0,7197676	0,5616103	0,7645080	0,2222166	0,3104958	0,6889376	0,7150925	0,0003093	0,0060480	0,2630355	0,0989656	0,0479681	0,1491123	0,1855227	0,1267131	0,4279154	0,0717779	0,5854833
820	0,1801156	0,7079674	0,1025480	0,5884220	0,0066382	0,4729018	0,5069179	0,1621036	0,1679716	0,4551392	0,3762948	0,6765434	0,5784247	0,0017607	0,4096951	0,1811991	0,1012029	0,7678867	0,0095347	0,0706318	0,5528566	0,2804807	0,6112050	0,0466646	0,2915810	0,1979634	0,1624684	0,4982225	0,4841714	0,4786457	0,1073366	0,3312924	0,4018504	0,0396530	0,1870302	0,5314764	0,0121453	0,0016422	0,4460716	0,0058309	0,6788893	0,0508955	0,3960543	0,7140432	0,1189279	0,2049385	0,6923211	0,6562909	0,6453344	0,2486110	0,3603858	0,5951127	0,6574555	0,0017883	0,0142809	0,2173865	0,1340851	0,0534038	0,1246095	0,1796152	0,1068437	0,5028864	0,0703714	0,4827308
840	0,2005618	0,6717044	0,1071674	0,5885307	0,0211791	0,4349469	0,4608842	0,2080447	0,1299279	0,4506274	0,3218776	0,6066209	0,5566898	0,0007872	0,4323619	0,2329431	0,1130092	0,6806343	0,0074296	0,1288696	0,6318689	0,1641687	0,7666467	0,0407871	0,3582370	0,1280274	0,1648994	0,4540781	0,4175961	0,4140535	0,1181893	0,3399789	0,4091581	0,0668295	0,1575609	0,6057454	0,0211386	0,0015957	0,4027635	0,0023146	0,6537534	0,0542831	0,3779884	0,7290504	0,0992030	0,2071540	0,6737789	0,5616925	0,6853883	0,2403409	0,3543487	0,5346987	0,6506234	0,0031240	0,0326675	0,2126279	0,1061669	0,0541421	0,1658114	0,1941137	0,0961177	0,5221488	0,0512947	0,5120626
860	0,1927919	0,7246028	0,0700109	0,7167415	0,0072536	0,3501891	0,5270505	0,1248376	0,1752387	0,3481923	0,3367625	0,5862028	0,4978727	0,0002047	0,3798205	0,1888111	0,0625854	0,6469604	0,0137630	0,0830758	0,5733686	0,1974713	0,6414036	0,0297446	0,3132591	0,1259944	0,1426465	0,3895126	0,4820003	0,5322132	0,1432843	0,2698859	0,4232510	0,0762826	0,1338924	0,5554730	0,0110975	0,0047231	0,4517569	0,0028188	0,6208695	0,0355379	0,4069494	0,5436124	0,1262796	0,1969953	0,6571875	0,6160064	0,7063433	0,3223799	0,2632478	0,5342295	0,6401479	0,0163434	0,0163646	0,3135389	0,0716451	0,0375727	0,0874762	0,1811037	0,0486377	0,3674649	0,0364882	0,4219888
880	0,2689291	0,6631019	0,0501987	0,7416005	0,0047402	0,3483886	0,5608936	0,1507962	0,1749640	0,4171174	0,2998903	0,6597689	0,6608996	0,0005866	0,4932048	0,2131711	0,0646729	0,6254821	0,0091928	0,0741204	0,6184391	0,1691656	0,6717999	0,0262463	0,3227977	0,1805799	0,1551354	0,4688697	0,3805462	0,5719564	0,1500002	0,2038146	0,4928423	0,0856281	0,1227886	0,4444484	0,0147471	0,0108126	0,5133851	0,0138402	0,6109141	0,0168081	0,2683348	0,7073432	0,0948946	0,2343008	0,5200179	0,6366255	0,5971406	0,2778516	0,3380452	0,5769864	0,6031008	0,0016080	0,0330225	0,3212647	0,0930390	0,0506061	0,1632557	0,2155583	0,0433539	0,4177559	0,0456498	0,5500654
900	0,2213438	0,7464372	0,1112089	0,5969699	0,0051478	0,3776934	0,5933654	0,1665352	0,1552671	0,3946394	0,2899170	0,6597985	0,5626447	0,0000545	0,3926661	0,1842672	0,0603593	0,6886146	0,0139421	0,0927063	0,6078944	0,2075704	0,6943626	0,0219602	0,3295243	0,1249774	0,1584272	0,3967697	0,4686065	0,5406113	0,0994355	0,2779174	0,4205869	0,0941419	0,1863257	0,5165061	0,0126118	0,0009835	0,4963461	0,0055972	0,6827652	0,0180055	0,3803369	0,6849126	0,1153068	0,2435448	0,6882566	0,6059935	0,8407393	0,1994079	0,3254528	0,5581093	0,6249546	0,0007506	0,0364453	0,1881350	0,0811671	0,0766756	0,0998896	0,1943766	0,0768048	0,3908582	0,0319771	0,5006180
920	0,2053241	0,7224335	0,1247436	0,5694248	0,0297848	0,2690225	0,5704040	0,1934162	0,1682306	0,4627812	0,3670942	0,6782738	0,5477589	0,0024294	0,3578687	0,2262146	0,0996546	0,6846782	0,0088475	0,0699772	0,4737916	0,1594220	0,6383050	0,0267725	0,2969148	0,1410927	0,1131741	0,3716726	0,3957721	0,4574638	0,0722278	0,3062168	0,3756199	0,1504350	0,1579538	0,4370526	0,0046318	0,0049871	0,5089996	0,0222125	0,6141015	0,0218258	0,3656999	0,6554793	0,0709754	0,1998832	0,5839394	0,7133758	0,8612313	0,2512528	0,2570641	0,4213757	0,6399816	0,0049460	0,0449358	0,2274275	0,1002649	0,0514276	0,1370896	0,2299631	0,0694262	0,3573267	0,0255109	0,5410902
940	0,2479958	0,6838977	0,0711033	0,6796602	0,0078440	0,2318308	0,6083123	0,1512631	0,1119169	0,3866199	0,4443738	0,6257042	0,7255688	0,0021449	0,3923716	0,2128391	0,0575164	0,7346966	0,0060051	0,0521221	0,4897064	0,1904401	0,6953886	0,0259064	0,4503533	0,1685459	0,1350614	0,5730608	0,3962674	0,3902781	0,0558955	0,2999794	0,4682387	0,0710333	0,1815407	0,4719297	0,0063612	0,0205894	0,3889405	0,0038814	0,6563783	0,0329310	0,3958246	0,7044288	0,1572597	0,2115504	0,5487711	0,5659138	0,6943030	0,1794847	0,2397609	0,5014154	0,6574959	0,0048300	0,0232087	0,2263344	0,0989079	0,0312998	0,1378219	0,2091328	0,0717561	0,6309306	0,0496842	0,6680562
960	0,2784101	0,7035569	0,0983773	0,5917055	0,0082136	0,2025105	0,5146832	0,1437476	0,1407135	0,4076876	0,4990396	0,7599016	0,5560746	0,0050759	0,4318745	0,1681947	0,0428562	0,7199991	0,0051687	0,0855653	0,4239825	0,2022315	0,7185733	0,0320216	0,3662487	0,1299852	0,0796700	0,4147149	0,3396156	0,4131632	0,0813679	0,2575294	0,4580645	0,0950048	0,1512548	0,3274037	0,0071140	0,0054005	0,5586310	0,0094264	0,6759244	0,0274588	0,4655554	0,7016608	0,1479391	0,2201357	0,6375959	0,5731128	0,7220261	0,1400771	0,2563696	0,5318262	0,6364559	0,0035296	0,0210902	0,2466473	0,1382012	0,0164391	0,1871759	0,1864361	0,0837005	0,4097732	0,0194204	0,5905923
980	0,1875728	0,6528241	0,1174014	0,5866852	0,0294345	0,1947304	0,5853155	0,1115815	0,1503522	0,3775820	0,3586206	0,7441620	0,5902829	0,0001992	0,3937712	0,1816177	0,0969377	0,7160356	0,0098373	0,0720983	0,3646749	0,1442873	0,6400792	0,0124501	0,3394963	0,1824953	0,1235873	0,4503648	0,3175484	0,5148792	0,0536704	0,3457201	0,3777942	0,0585768	0,1768600	0,5151245	0,0035089	0,0069417	0,4348173	0,0052201	0,5295255	0,0312439	0,4295372	0,7238017	0,0909480	0,1324196	0,5540688	0,7638223	0,6419544	0,2228289	0,3588447	0,5068678	0,5654769	0,0013096	0,0147975	0,2404540	0,1216089	0,0095929	0,0820071	0,3024353	0,0614138	0,4799672	0,0362460	0,5863750
