"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
460	0,0073510	0,0779676	0,0245483	0,0169392	0,1659919	0,8953163	0,1585442	0,2096359	0,3814356	0,6532381	0,3677073	0,5536661	0,6608577	0,1764366	0,7290125	0,5141943	0,2392740	0,0404801	0,0873916	0,5072327	0,0229627	0,1637680	0,0083730	0,1374367	0,0019934	0,0531316	0,5932193	0,1283372	0,0616890	0,0441570	0,0003103	0,0284654	0,0060693	0,1914371	0,7475772	0,2636974	0,6257638	0,9104902	0,1798470	0,0186874	0,0478978	0,0371522	0,3128712	0,0152972	0,1467238	0,8982735	0,0535272	0,7441043	0,5084281	0,0163351	0,3959248	0,0119183	0,1020580	0,0319472	0,0849592	0,7021517	1,0265936	0,1833281	0,5182238	0,0006708	0,0527027	0,0905831	0,0830987	0,8284964
480	0,0084014	0,0897149	0,0273847	0,0181400	0,1892026	0,8696005	0,1827538	0,2196717	0,3598862	0,6609362	0,3580958	0,5749745	0,7106210	0,1603208	0,7862613	0,5796914	0,2423908	0,0429512	0,0924308	0,5021311	0,0153234	0,1610882	0,0064812	0,1291276	0,0021414	0,0457936	0,5490587	0,1348333	0,0573551	0,0385426	0,0020042	0,0379316	0,0343315	0,1842354	0,7406010	0,3365462	0,6446167	0,9164030	0,2190979	0,0087000	0,0399256	0,0365133	0,3142476	0,0065360	0,1474215	0,9204815	0,0523034	0,7418775	0,5664805	0,0112782	0,4212833	0,0157748	0,1137710	0,0383283	0,0958324	0,7069031	1,0703688	0,2570878	0,5112232	0,0028240	0,0503619	0,0912446	0,0849391	0,8248603
500	0,0060119	0,0782464	0,0253767	0,0142696	0,1924923	0,8635508	0,1803900	0,1743837	0,3855519	0,6664470	0,4133357	0,5716162	0,7479505	0,1759447	0,7055692	0,5892938	0,2871705	0,0785465	0,0814651	0,4287136	0,0191957	0,1783767	0,0007141	0,1122946	0,0005466	0,0567333	0,5318719	0,1234815	0,0581857	0,0371774	0,0003513	0,0193764	0,0346025	0,1942585	0,7519868	0,3482644	0,6564267	0,8890310	0,2307480	0,0078079	0,0391995	0,0496454	0,2814581	0,0077347	0,1496754	0,8729398	0,0621151	0,7525137	0,5788736	0,0110891	0,4071981	0,0223789	0,1097880	0,0346988	0,0764893	0,7035895	1,0512896	0,2637225	0,5184794	0,0031935	0,0323906	0,0883888	0,1176041	0,8312333
520	0,0097473	0,0809309	0,0186908	0,0141782	0,2374519	0,8783820	0,1668169	0,1671731	0,3443481	0,6498129	0,3621585	0,5687436	0,7237978	0,1711533	0,7614754	0,6197448	0,2508544	0,0745039	0,1003892	0,4942882	0,0099152	0,1752834	0,0000000	0,1037633	0,0011463	0,0462908	0,5053706	0,1090459	0,0647561	0,0363681	0,0024471	0,0365839	0,0355851	0,1542623	0,7555674	0,3345133	0,6911947	0,9999871	0,2593465	0,0056585	0,0475634	0,0490731	0,2865742	0,0116734	0,1313638	0,8344644	0,0474784	0,7869613	0,6180825	0,0073671	0,4015145	0,0327588	0,0740355	0,0387270	0,0465107	0,6762758	1,0165341	0,2629863	0,5186440	0,0013577	0,0273345	0,0833048	0,1394288	0,8507044
540	0,0027661	0,0810080	0,0116865	0,0084953	0,2977293	0,8509237	0,1494709	0,1759175	0,3405819	0,6193376	0,3508405	0,5677481	0,8298913	0,1759056	0,7258409	0,5721849	0,2693122	0,0718279	0,1299133	0,5228840	0,0180473	0,1547365	0,0006523	0,1100268	0,0012935	0,0494525	0,5309338	0,1136864	0,0781260	0,0225493	0,0066270	0,0396059	0,0365030	0,1467747	0,7681280	0,3587760	0,7040662	0,9736474	0,2845474	0,0057166	0,0420939	0,0529500	0,2950895	0,0172639	0,1376394	0,8203483	0,0444854	0,6938481	0,6284271	0,0107528	0,3935386	0,0343882	0,0892670	0,0452611	0,0732152	0,7448890	1,0317837	0,2233898	0,4896833	0,0035001	0,0361863	0,1006547	0,1383668	0,8502655
560	0,0006127	0,0766541	0,0068000	0,0163730	0,3669317	0,9016878	0,0921488	0,1824765	0,3796208	0,5985984	0,3499499	0,5745941	0,8104234	0,1550111	0,7268327	0,5081875	0,2777986	0,0857293	0,1262239	0,4413748	0,0302083	0,1386668	0,0003353	0,1162866	0,0008564	0,0282741	0,5451503	0,1159990	0,0921397	0,0215371	0,0091414	0,0228007	0,0343628	0,1451775	0,7443478	0,2924740	0,6468346	1,0018216	0,2950357	0,0088772	0,0626349	0,0617080	0,2979350	0,0116388	0,1608197	0,8129090	0,0350443	0,6696379	0,6033598	0,0079988	0,3451064	0,0396487	0,0984551	0,0468588	0,0512117	0,7335727	0,9847805	0,2235829	0,4499339	0,0039653	0,0310561	0,0986072	0,1288013	0,8103250
580	0,0016853	0,0694221	0,0098513	0,0176864	0,3929855	0,8874714	0,1515091	0,2162114	0,3495278	0,6842259	0,3402783	0,5933573	0,7772381	0,2163223	0,8106756	0,4739451	0,2748920	0,0726666	0,1365278	0,4269607	0,0220963	0,1623927	0,0003332	0,1282272	0,0002571	0,0870791	0,5730883	0,1284338	0,0822005	0,0209805	0,0092828	0,0215318	0,0235026	0,1123739	0,7012475	0,2631593	0,6460862	0,8939846	0,2962940	0,0099009	0,0649164	0,0631713	0,3662859	0,0137748	0,1536997	0,7237467	0,0375909	0,6410737	0,6530220	0,0031366	0,4046787	0,0343466	0,1843950	0,0760058	0,1173579	0,6708512	1,0185585	0,2256178	0,4415710	0,0067898	0,0399490	0,0838825	0,1148098	0,7631297
600	0,0015244	0,0643338	0,0167594	0,0183399	0,4696087	0,7874347	0,1624357	0,3178321	0,3745172	0,6768452	0,3324451	0,5602572	0,7423511	0,2161404	0,7867971	0,4248236	0,2425947	0,0610131	0,1334169	0,4213062	0,0294690	0,1901826	0,0018662	0,1658575	0,0002295	0,1910267	0,5543611	0,1419405	0,0823484	0,0216618	0,0097754	0,0206656	0,0253526	0,1365676	0,6814465	0,2418508	0,5299481	0,9255085	0,3055282	0,0121939	0,0585933	0,0564227	0,3938986	0,0084269	0,1584704	0,5892397	0,0350810	0,5728162	0,7538288	0,0058079	0,4205228	0,0170671	0,3281436	0,1715019	0,1522366	0,4751616	1,0110309	0,1794121	0,4611653	0,0062937	0,0532809	0,0753890	0,1226188	0,6167247
620	0,0045504	0,0687884	0,0145751	0,0127151	0,4791976	0,6029648	0,1813387	0,3323846	0,3388175	0,6489552	0,3665978	0,5771173	0,7631059	0,1615307	0,7469265	0,4673717	0,2451012	0,0700645	0,1126892	0,4526874	0,0290001	0,1784595	0,0000391	0,1189905	0,0009153	0,2241523	0,4826715	0,1187708	0,0643353	0,0253251	0,0132830	0,0201123	0,0203085	0,1422662	0,6259579	0,1801323	0,4916305	0,9671988	0,3207490	0,0034367	0,0645131	0,0462132	0,4552735	0,0063302	0,1559256	0,4501389	0,0326084	0,5358900	0,8514207	0,0100514	0,4510770	0,0122321	0,5277140	0,2485056	0,2107630	0,3749053	0,9938166	0,1396979	0,5186894	0,0066160	0,0456592	0,0697026	0,1372724	0,5244328
640	0,0070108	0,0757393	0,0174698	0,0160281	0,5113625	0,5160068	0,2058543	0,3541337	0,3410332	0,6062320	0,3283205	0,5946034	0,7910578	0,1610979	0,7363380	0,4366474	0,2665246	0,0698194	0,0844767	0,5454163	0,0344358	0,1437326	0,0018806	0,1309134	0,0002041	0,2368662	0,4867741	0,1222439	0,0763742	0,0336860	0,0119329	0,0194177	0,0210462	0,1560638	0,7558350	0,1496640	0,4403822	1,0454471	0,3186581	0,0075835	0,0544736	0,0530176	0,4798262	0,0034171	0,1497049	0,3108967	0,0410508	0,5453321	0,8261985	0,0084940	0,4343334	0,0223134	0,6493229	0,2642240	0,2811526	0,2603357	1,0506167	0,1146718	0,4797052	0,0038267	0,0423419	0,0565819	0,1310974	0,4404781
660	0,0066487	0,0862278	0,0115063	0,0138881	0,5093975	0,3887838	0,1861444	0,3679488	0,3244900	0,6464317	0,3237421	0,5934758	0,7706091	0,1490576	0,7519364	0,4306206	0,3027219	0,0525881	0,1133438	0,4692205	0,0310356	0,1153015	0,0009582	0,1357759	0,0007178	0,3230448	0,4571770	0,1118472	0,0680818	0,0350364	0,0033662	0,0136793	0,0225773	0,1411286	0,8086210	0,1342438	0,4363888	1,0500431	0,3377728	0,0065373	0,0544209	0,0474658	0,5844494	0,0022602	0,1808817	0,2347311	0,0348812	0,5023151	0,9100478	0,0102093	0,4483932	0,0181619	0,7478368	0,3560436	0,3023730	0,1875711	1,1049965	0,1211312	0,5232782	0,0072126	0,0546509	0,0447238	0,1180011	0,3377554
680	0,0063912	0,0825163	0,0069503	0,0061840	0,5174600	0,2910755	0,1734265	0,3588306	0,3319657	0,6033626	0,3295035	0,6437311	0,7199442	0,1496224	0,7598416	0,3847123	0,3278221	0,0458912	0,0840185	0,4424307	0,0368999	0,1604084	0,0009025	0,1288381	0,0006828	0,3858117	0,4867003	0,1213342	0,0705934	0,0565892	0,0006472	0,0147407	0,0178541	0,1648063	0,8530132	0,1287465	0,4278659	1,0531852	0,3374196	0,0096252	0,0478609	0,0517515	0,6083495	0,0126364	0,1679726	0,1604021	0,0361887	0,5562003	0,9928408	0,0191527	0,4249228	0,0218783	0,8426154	0,3920936	0,3169919	0,1180696	1,0575964	0,1470634	0,5479146	0,0076579	0,0536712	0,0487025	0,1317281	0,2908429
700	0,0021744	0,0780729	0,0176268	0,0066723	0,5323211	0,1993024	0,1692854	0,4167629	0,3178402	0,5961557	0,3176182	0,6509878	0,7014430	0,1326112	0,6828803	0,3308692	0,3100160	0,0509169	0,0620034	0,4003683	0,0473286	0,1631205	0,0029496	0,1336190	0,0000000	0,4168072	0,4574760	0,1141891	0,0926692	0,0459094	0,0013249	0,0114761	0,0169180	0,1864110	0,8678882	0,1221821	0,4091399	1,0702564	0,2964445	0,0064723	0,0485090	0,0338689	0,5807706	0,0093653	0,1673897	0,1149323	0,0375989	0,5158049	1,0122357	0,0181581	0,4189264	0,0221715	0,8867929	0,4263146	0,3888791	0,0823491	1,0207306	0,1344217	0,5646797	0,0030371	0,0390000	0,0414963	0,1210430	0,2382849
720	0,0059445	0,0738130	0,0149489	0,0096035	0,5403127	0,1291620	0,1340947	0,4079981	0,3701871	0,6375305	0,3574636	0,7257207	0,7395542	0,1633959	0,7048232	0,3300811	0,2885842	0,0611117	0,0476529	0,4526657	0,0317269	0,1496170	0,0112076	0,0889630	0,0016375	0,4873114	0,4548856	0,1108281	0,0827939	0,0418048	0,0021912	0,0087004	0,0255176	0,1970237	0,8817964	0,1169421	0,4189957	1,0365615	0,3017259	0,0089844	0,0600245	0,0319405	0,6429867	0,0100694	0,1742179	0,0757065	0,0369746	0,5867139	1,0195098	0,0197143	0,4151005	0,0355821	0,9433656	0,4478320	0,4041696	0,0412402	1,0427979	0,1641997	0,5215819	0,0040152	0,0294716	0,0374905	0,1146250	0,2170814
740	0,0010884	0,0731680	0,0201800	0,0119720	0,5478375	0,0916171	0,1514902	0,3950159	0,4057574	0,6304809	0,3858086	0,6666033	0,7239798	0,1764538	0,8002857	0,3376115	0,2855037	0,0616105	0,0615451	0,4689586	0,0276318	0,1718027	0,0093863	0,1406047	0,0017607	0,4444872	0,4728297	0,1181036	0,1185007	0,0377153	0,0015778	0,0219833	0,0208583	0,1996295	0,8620050	0,1026398	0,3847329	1,0222333	0,2772814	0,0093579	0,0556945	0,0318890	0,5573728	0,0129771	0,1404358	0,0619825	0,0286523	0,5458768	1,0125818	0,0235178	0,4594719	0,0344375	1,0000849	0,4100400	0,4516169	0,0187498	1,0246312	0,1380225	0,5327326	0,0035751	0,0314269	0,0375078	0,1195952	0,1775156
760	0,0006572	0,0781501	0,0309276	0,0136972	0,5643946	0,0663822	0,1543729	0,4194628	0,3886287	0,5926109	0,3974045	0,6475598	0,6973323	0,1680917	0,7618334	0,3665724	0,3089254	0,0510070	0,0639627	0,5440013	0,0243978	0,1556181	0,0149405	0,1217765	0,0025990	0,4882673	0,5057365	0,1272740	0,1302827	0,0310787	0,0029539	0,0121199	0,0195334	0,1837160	0,8267570	0,0953946	0,3635288	1,0651429	0,2788474	0,0038807	0,0802965	0,0394061	0,5742786	0,0069461	0,1441055	0,0393440	0,0343175	0,4775267	1,0413435	0,0174815	0,4761405	0,0289747	1,0646952	0,4239768	0,4329178	0,0176694	0,9892683	0,1408835	0,5528473	0,0018786	0,0378443	0,0584840	0,1278538	0,1594047
780	0,0005957	0,0940107	0,0278102	0,0131243	0,6178974	0,0511676	0,1876388	0,4015625	0,3403228	0,5841014	0,3741985	0,6100561	0,6669097	0,1613165	0,7661737	0,4016370	0,3247775	0,0609002	0,0686024	0,3950970	0,0271079	0,1414047	0,0086869	0,1087711	0,0003304	0,4938005	0,5197656	0,1266200	0,1473399	0,0431593	0,0038635	0,0164406	0,0288557	0,1828298	0,8110049	0,0981019	0,4251512	1,0234204	0,2663557	0,0047372	0,0661286	0,0398461	0,5127614	0,0154866	0,1161060	0,0345391	0,0465340	0,4753871	1,0261334	0,0193308	0,4670249	0,0290869	1,0670673	0,4455396	0,4345262	0,0173757	1,0418982	0,1307662	0,5468805	0,0021965	0,0455210	0,0667082	0,1076338	0,1378867
800	0,0023301	0,0870167	0,0304054	0,0094768	0,5639329	0,0443375	0,2085820	0,4432617	0,3130295	0,5917411	0,3506144	0,6149063	0,6306293	0,1746851	0,7310441	0,4047306	0,3825255	0,0666428	0,0613370	0,4363493	0,0213178	0,1039103	0,0037526	0,1034198	0,0022855	0,4673969	0,5011507	0,1538039	0,1408997	0,0391035	0,0073864	0,0231025	0,0216351	0,2211611	0,8368082	0,1007835	0,4881326	1,0348320	0,2519035	0,0112101	0,0618002	0,0431412	0,5144858	0,0065500	0,1360820	0,0241454	0,0430525	0,5515161	1,0466585	0,0161194	0,4336806	0,0327621	1,0657839	0,4274201	0,4235772	0,0129134	0,9618101	0,0940438	0,5245518	0,0014380	0,0471922	0,0628946	0,1592173	0,1184109
820	0,0049293	0,0648399	0,0312359	0,0194479	0,5723559	0,0515412	0,2055049	0,4476314	0,3151232	0,6068444	0,3723902	0,5653666	0,6085126	0,1976816	0,7187885	0,4002492	0,3423647	0,0651484	0,0855982	0,4449083	0,0264148	0,1130352	0,0014098	0,1383626	0,0003960	0,4154023	0,5075921	0,1543196	0,1128591	0,0475837	0,0023294	0,0191527	0,0210393	0,1796050	0,7951509	0,1043057	0,5321253	1,0327146	0,2535850	0,0119933	0,0634548	0,0480179	0,5696339	0,0077773	0,1464812	0,0199089	0,0329872	0,5902187	1,0467790	0,0089989	0,4310012	0,0396043	1,1196430	0,4329146	0,4884473	0,0110061	0,9874602	0,1134863	0,5306075	0,0008311	0,0712820	0,0795850	0,1562450	0,0928903
840	0,0049850	0,0947302	0,0167524	0,0124277	0,5336930	0,0276068	0,1858694	0,3823365	0,3289560	0,6340135	0,3960455	0,5875871	0,7808413	0,1543002	0,7534776	0,4211606	0,3452620	0,0482024	0,1045357	0,5163938	0,0211835	0,1263642	0,0018161	0,1290861	0,0005423	0,4008239	0,4382863	0,1647651	0,1422879	0,0627049	0,0000000	0,0185716	0,0373143	0,1668595	0,8147708	0,0976992	0,5447744	0,9565326	0,2509825	0,0047703	0,0791071	0,0360168	0,5707072	0,0056460	0,1514973	0,0154040	0,0390235	0,5571858	1,0313637	0,0070811	0,4199370	0,0283903	1,1437035	0,4608305	0,5017443	0,0068488	1,0689301	0,1174159	0,5714609	0,0015286	0,0720221	0,1020545	0,1214520	0,0734443
860	0,0052878	0,0822633	0,0321146	0,0092936	0,5324121	0,0157141	0,1789609	0,3772378	0,3376850	0,6505951	0,3313036	0,5744078	0,8611937	0,1495720	0,7181349	0,3768295	0,3010914	0,0525284	0,1027298	0,4385727	0,0143861	0,1304538	0,0025619	0,1212947	0,0008627	0,3694030	0,4174216	0,1822233	0,1371647	0,0532726	0,0025889	0,0076797	0,0139860	0,1725754	0,8078214	0,0969357	0,5119227	0,8805383	0,2468731	0,0019127	0,0634369	0,0601265	0,6137398	0,0089187	0,1584116	0,0149621	0,0357965	0,5609163	1,0144617	0,0093760	0,4207955	0,0277197	1,0630399	0,5013357	0,4748804	0,0053822	1,0716099	0,1505281	0,5916601	0,0022003	0,0584397	0,1116258	0,1230542	0,0666176
880	0,0063215	0,0755664	0,0260973	0,0080416	0,5215885	0,0178710	0,1308349	0,3608957	0,3277289	0,7044077	0,3367415	0,5624859	0,8516682	0,1798226	0,6994792	0,4430919	0,3400225	0,0486830	0,0911649	0,5333898	0,0060770	0,1504209	0,0015034	0,1141232	0,0000804	0,3428096	0,4481852	0,1754047	0,1313773	0,0436661	0,0077446	0,0209020	0,0217487	0,2128712	0,7685639	0,0853126	0,5011988	0,8859989	0,2721412	0,0033786	0,0613394	0,0560102	0,6478355	0,0095510	0,1615345	0,0301877	0,0410400	0,5702152	0,9795903	0,0097299	0,4394602	0,0284258	0,9868052	0,4775749	0,4547951	0,0038039	1,1170222	0,1241599	0,5271677	0,0021354	0,0561842	0,1086961	0,1399707	0,0609225
900	0,0083235	0,0689715	0,0321396	0,0074133	0,5034676	0,0211483	0,1318257	0,3891787	0,3325225	0,7255082	0,3909299	0,6121653	0,8311423	0,1766557	0,7633818	0,4432740	0,2909503	0,0310323	0,0934094	0,5149774	0,0222149	0,1453005	0,0029284	0,0942707	0,0001076	0,3506287	0,4370157	0,1924723	0,1132339	0,0360826	0,0069496	0,0179927	0,0245456	0,1526590	0,7942173	0,0943179	0,4868933	0,9316864	0,3071069	0,0055460	0,0400633	0,0654683	0,5940447	0,0084723	0,1890762	0,0461803	0,0463621	0,5408841	1,0170986	0,0158148	0,4102056	0,0244378	0,9471666	0,4967541	0,4147367	0,0036390	0,9434448	0,1020520	0,5551705	0,0072976	0,0653689	0,0891944	0,1365015	0,0610675
920	0,0048742	0,0625125	0,0203121	0,0106806	0,5125523	0,0201389	0,1894955	0,3952041	0,3281070	0,7284309	0,3728941	0,5957693	0,8516374	0,1673412	0,7583109	0,4041141	0,2470935	0,0304464	0,0988727	0,4518377	0,0249222	0,1639166	0,0013652	0,1137137	0,0002119	0,3666481	0,4335942	0,1684449	0,1006985	0,0537619	0,0025322	0,0076348	0,0122075	0,1839274	0,7447322	0,1088634	0,4524388	0,9572340	0,3032139	0,0058466	0,0586468	0,0684834	0,5778914	0,0086990	0,1733379	0,0404422	0,0361220	0,5920583	1,0565992	0,0150291	0,4165547	0,0214690	0,9685011	0,4889787	0,5352027	0,0019302	0,8474855	0,1174290	0,5355145	0,0065572	0,0474791	0,1062846	0,1451577	0,0489866
940	0,0050647	0,0699398	0,0162788	0,0120162	0,5224696	0,0226761	0,1728635	0,3913429	0,3285637	0,6444639	0,3873766	0,5547070	0,8402215	0,1744415	0,7586662	0,4195233	0,2341297	0,0322608	0,0765690	0,4921644	0,0273885	0,1549798	0,0021129	0,1457018	0,0005623	0,3732228	0,4693716	0,1506054	0,1012630	0,0488004	0,0000000	0,0095261	0,0234376	0,1521852	0,7618200	0,0783753	0,4744660	0,9484382	0,3141677	0,0089722	0,0524619	0,0638735	0,5598413	0,0090456	0,1630312	0,0454573	0,0345233	0,6036740	1,0635870	0,0166353	0,4329540	0,0248708	0,9425556	0,4305744	0,5205651	0,0028631	0,8299953	0,1620840	0,5097545	0,0053233	0,0367128	0,1273445	0,1234392	0,0607192
960	0,0021928	0,0708580	0,0091924	0,0168025	0,5660994	0,0204543	0,1813880	0,4304423	0,3272903	0,6227288	0,3534341	0,5441572	0,8387168	0,1602972	0,8067848	0,3957766	0,2447076	0,0255903	0,0949188	0,4872781	0,0378780	0,1590610	0,0015953	0,1748082	0,0000000	0,3831296	0,5276625	0,1423257	0,1003689	0,0436586	0,0032331	0,0142894	0,0175695	0,1387144	0,7399889	0,0858774	0,4417389	0,9838109	0,3204479	0,0143551	0,0597681	0,0608471	0,5288825	0,0127673	0,1497343	0,0308341	0,0346813	0,6349015	1,0459890	0,0145857	0,4071900	0,0174813	0,9498159	0,4632941	0,5045434	0,0011673	0,9609656	0,1393832	0,4814744	0,0055801	0,0425257	0,1091227	0,1050764	0,0664377
980	0,0041339	0,0683467	0,0097497	0,0166344	0,5664301	0,0263003	0,1686843	0,4443472	0,3577898	0,5963084	0,3559975	0,6006042	0,9158752	0,1545148	0,7492328	0,4146907	0,2770479	0,0220687	0,1024730	0,4245414	0,0334621	0,1563146	0,0001859	0,1174378	0,0000768	0,3981470	0,5167285	0,1228140	0,0995406	0,0362648	0,0008376	0,0068035	0,0287306	0,1614911	0,7266813	0,1069106	0,4806694	0,9552426	0,3370423	0,0149911	0,0727023	0,0459152	0,5496113	0,0108489	0,1524912	0,0299906	0,0401535	0,5859867	1,0084125	0,0127471	0,3998326	0,0211703	0,9179114	0,4237664	0,5228707	0,0027102	0,9302758	0,1248738	0,4430337	0,0077687	0,0323546	0,1019439	0,0931979	0,0792225
1000	0,0019004	0,0636922	0,0155994	0,0145534	0,5293209	0,0218918	0,1826385	0,3938731	0,3458237	0,5906242	0,3619913	0,6125559	0,8463589	0,1284445	0,6332642	0,4066315	0,2538215	0,0239991	0,1166604	0,4659998	0,0381711	0,1543652	0,0008275	0,1832480	0,0003937	0,3850792	0,4973687	0,1301086	0,1160189	0,0304613	0,0014208	0,0070231	0,0204632	0,1660844	0,7975370	0,1097992	0,4995809	1,0274148	0,3603572	0,0151264	0,0667344	0,0565482	0,5329432	0,0099005	0,1480306	0,0285308	0,0366876	0,5466155	0,9923538	0,0118590	0,4153755	0,0169778	0,9741700	0,3997828	0,5032347	0,0056948	0,9041931	0,1579353	0,4512090	0,0075781	0,0491169	0,0765450	0,0821138	0,0625053
1020	0,0032905	0,0531789	0,0191537	0,0147951	0,5287063	0,0204587	0,1401161	0,4006981	0,3845370	0,5754180	0,3295238	0,6121346	0,8372972	0,1817021	0,6060906	0,4071441	0,2945980	0,0240555	0,1150330	0,4704479	0,0467599	0,1522982	0,0002361	0,1571214	0,0009512	0,4419736	0,4381364	0,1103486	0,1364839	0,0288342	0,0012379	0,0104149	0,0248032	0,1714573	0,8125700	0,1202630	0,4402019	1,0328758	0,3237807	0,0159631	0,0592248	0,0551853	0,4811316	0,0115166	0,1222375	0,0237816	0,0297899	0,5869144	1,0339656	0,0140253	0,4436785	0,0216714	0,9785892	0,4467216	0,4903348	0,0026244	0,8896829	0,1503444	0,5030427	0,0072590	0,0605880	0,0715442	0,0647862	0,0587734
1040	0,0043915	0,0591616	0,0138187	0,0113543	0,4564740	0,0228937	0,1622062	0,4374359	0,3998099	0,5772889	0,3461188	0,6341573	0,8124846	0,1829178	0,6584710	0,3745853	0,3341054	0,0378703	0,1033704	0,4929287	0,0420731	0,1200856	0,0000642	0,1775139	0,0025606	0,4545272	0,4535184	0,1080073	0,1475081	0,0242670	0,0021499	0,0072459	0,0479189	0,1708304	0,8615489	0,0972403	0,4357902	1,0219197	0,3046673	0,0189546	0,0572075	0,0598026	0,5440989	0,0129587	0,1048329	0,0300670	0,0272413	0,5482368	1,0258495	0,0194480	0,4525082	0,0208084	0,9162759	0,4507648	0,5003052	0,0053084	0,9748802	0,1687843	0,4793736	0,0064900	0,0471547	0,0784681	0,0780951	0,0587689
1060	0,0061744	0,0658275	0,0142189	0,0144177	0,4386344	0,0224373	0,1877222	0,4757322	0,3561083	0,6274897	0,3329189	0,6482061	0,8107632	0,1980882	0,7094886	0,4128573	0,3368363	0,0452019	0,1023900	0,5641631	0,0286262	0,1192616	0,0017848	0,2294189	0,0000000	0,4469995	0,4471915	0,0892668	0,1259305	0,0300785	0,0010981	0,0135200	0,0263922	0,1516452	0,8483423	0,0894508	0,4003859	1,0141157	0,3283700	0,0169764	0,0400044	0,0520401	0,5651882	0,0101005	0,1126208	0,0194256	0,0308095	0,5573745	1,0508587	0,0164542	0,4077987	0,0217453	0,9254852	0,4458934	0,4628915	0,0027992	1,0505139	0,1359374	0,4971247	0,0052424	0,0549903	0,0692992	0,0929655	0,0487859
1080	0,0071266	0,0764465	0,0165543	0,0085816	0,4977517	0,0337273	0,2043544	0,4346915	0,3494423	0,6509465	0,3365743	0,6911388	0,7433733	0,1954843	0,7393129	0,4011883	0,2870076	0,0611066	0,1061198	0,4331546	0,0245090	0,1369450	0,0004177	0,1925125	0,0004044	0,4246636	0,4103081	0,1106654	0,1262829	0,0512332	0,0031359	0,0254249	0,0476822	0,1225797	0,7545821	0,0939181	0,3723657	0,9680774	0,2929967	0,0134323	0,0336599	0,0542781	0,5605949	0,0112699	0,1205762	0,0150653	0,0306162	0,5305437	1,0505749	0,0173065	0,4328548	0,0283387	0,9801086	0,4135115	0,4172322	0,0043825	1,1250119	0,1323067	0,5255932	0,0026049	0,0467043	0,0568132	0,0928974	0,0565860
1100	0,0044548	0,0720905	0,0220531	0,0064590	0,5641161	0,0263574	0,1947460	0,3910747	0,3542064	0,6831215	0,3516297	0,6836346	0,7215088	0,1893433	0,8028165	0,3442139	0,3059891	0,0469117	0,1064479	0,4177550	0,0192227	0,1412042	0,0030004	0,2442790	0,0000344	0,4190180	0,4230793	0,1375951	0,1367545	0,0443175	0,0027294	0,0175608	0,0341864	0,1369212	0,6932705	0,0952776	0,3619726	0,9902451	0,2542276	0,0113561	0,0291747	0,0618269	0,5944730	0,0080519	0,1321928	0,0169912	0,0381080	0,5343743	1,0869820	0,0152412	0,4136596	0,0241548	0,9912822	0,3991562	0,4116198	0,0061483	1,1067933	0,1377076	0,4776850	0,0068347	0,0348637	0,0600174	0,0958468	0,0493086

0	0,0058251	0,0734517	0,0208541	0,0153930	0,0563567	0,0182131	0,1690043	0,4265994	0,3201953	0,5728979	0,3479114	0,6130695	0,8033227	0,1871476	0,6891040	0,4316987	0,2956907	0,0583225	0,0961210	0,4466348	0,0052619	0,1628949	0,0104680	0,1793803	0,0032906	0,4450578	0,4688280	0,1542535	0,1041954	0,0560572	0,0070748	0,0239191	0,0262337	0,1961066	0,8715461	0,1064364	0,1447049	1,0842439	0,2717068	0,0144369	0,0325487	0,0727890	0,5606766	0,0115531	0,1254298	0,0076744	0,0358085	0,5877273	1,0123941	0,0155190	0,4531092	0,0145572	0,9609130	0,4773358	0,4191336	0,0050035	0,9190437	0,1253528	0,5178489	0,0025370	0,0530129	0,1022026	0,0919259	0,0414109
20	0,0015993	0,2507654	0,0199487	0,0316582	0,1722069	0,0326845	0,2216304	0,3643835	0,3157901	0,6717541	0,3644098	0,6405697	0,7581862	0,1530859	0,6839885	0,4456206	0,3534753	0,0625709	0,0998170	0,4623394	0,0132816	0,1911799	0,0006567	0,1407105	0,0008350	0,4401670	0,4567611	0,1755699	0,1608038	0,1013121	0,0107440	0,0775137	0,0027567	0,2120053	0,7547098	0,0727718	0,3105720	1,0439876	0,2961719	0,0352640	0,0392325	0,0360262	0,5355666	0,0242370	0,2171656	0,0547395	0,0740021	0,6806563	1,1499764	0,0539847	0,4391289	0,0183516	0,9683184	0,4740059	0,4535412	0,0752122	0,9234236	0,1295922	0,4882364	0,0053436	0,0347073	0,1204823	0,1713174	0,0423246
