"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
680	0,2950608	1,0000000	0,0910684	0,0451200	1,0000000	0,9556996	0,1191910	0,9830495	0,0768802	0,0472324	0,0855812	0,3385126	0,0592522	0,0040182	0,9450480	0,2208522	0,4692686	0,9771118	0,5730033	0,1209664	0,5497718	0,1347581	0,0230037	0,3961628	0,9998674	0,7921048	0,5199351	0,8708513	0,2665624	0,1184056	0,6392874	0,5667400	0,0183455	0,0638391	0,0234257	0,0073527	0,0499177	0,1389881	0,8012291	0,1662591	0,7332369	0,1449658	0,0000386	0,0430977	0,0621176	0,9667408	0,1454577	0,5996041	0,9275269	0,9289300	0,2976748	0,0209746	0,0077740	0,0122664	0,0204959	0,0122682	0,0543687	0,8226579	0,0132005	0,0465788	0,0817518	0,1298506	0,0297612	0,0717382
700	0,3010813	1,0000000	0,0910684	0,0451200	1,0000000	0,9556809	0,1209639	0,9888021	0,0768506	0,0472324	0,0855812	0,2871534	0,0610911	0,0040182	0,9555428	0,2002020	0,4595039	0,9737659	0,5693562	0,1209664	0,5455460	0,1414024	0,0230037	0,3847884	0,9998674	0,8139345	0,5111377	0,8696552	0,2552824	0,1134850	0,6349231	0,5667400	0,0210532	0,0501916	0,0234258	0,0074057	0,0499831	0,1513008	0,7978929	0,1949810	0,7332429	0,1629877	0,0000439	0,0431488	0,0621473	0,9667423	0,1437189	0,6389365	0,9275330	0,9289339	0,3694592	0,0209981	0,0083975	0,0158611	0,0204987	0,0122682	0,0543655	0,8447610	0,0133150	0,0545418	0,0902540	0,1298542	0,0297613	0,0717346
720	0,3049429	1,0000000	0,0910684	0,0451200	1,0000000	0,9556402	0,1219678	0,9926024	0,0768238	0,0472324	0,0855812	0,2380689	0,0623926	0,0040182	0,9660873	0,1859315	0,4527198	0,9721694	0,5675023	0,1209664	0,5400400	0,1393460	0,0230037	0,3772694	0,9998674	0,8332190	0,4949495	0,8692763	0,2397055	0,1103357	0,6245297	0,5667400	0,0236712	0,0431097	0,0234259	0,0074445	0,0500519	0,1606942	0,7959537	0,2228357	0,7332460	0,1801462	0,0000500	0,0431989	0,0621768	0,9667429	0,1433277	0,6634113	0,9275370	0,9289358	0,4312849	0,0210214	0,0090035	0,0190929	0,0205010	0,0122682	0,0543614	0,8612963	0,0134338	0,0613027	0,0988125	0,1298583	0,0297614	0,0717304
740	0,3074199	1,0000000	0,0910684	0,0451200	1,0000000	0,9555654	0,1225336	0,9951130	0,0768006	0,0472324	0,0855813	0,1954227	0,0633139	0,0040182	0,9748609	0,1765337	0,4485870	0,9717388	0,5669409	0,1209664	0,5337126	0,1293554	0,0230037	0,3722991	0,9998674	0,8479386	0,4694718	0,8696744	0,2209410	0,1084318	0,6048188	0,5667400	0,0260410	0,0397415	0,0234260	0,0074720	0,0501180	0,1676455	0,7948266	0,2467428	0,7332458	0,1955022	0,0000563	0,0432424	0,0622039	0,9667424	0,1436308	0,6786488	0,9275388	0,9289355	0,4824423	0,0210429	0,0095497	0,0218602	0,0205028	0,0122682	0,0543561	0,8732774	0,0135443	0,0667506	0,1065095	0,1298625	0,0297614	0,0717258
760	0,3090086	1,0000000	0,0910684	0,0451200	1,0000000	0,9554366	0,1228507	0,9967715	0,0767811	0,0472324	0,0855813	0,1602067	0,0639659	0,0040182	0,9814773	0,1705910	0,4464106	0,9719112	0,5670819	0,1209664	0,5271561	0,1136927	0,0230037	0,3690135	0,9998674	0,8576503	0,4340253	0,8706318	0,2008723	0,1073222	0,5719393	0,5667400	0,0280841	0,0383808	0,0234261	0,0074909	0,0501772	0,1726727	0,7941714	0,2658008	0,7332413	0,2086431	0,0000623	0,0432766	0,0622273	0,9667404	0,1442410	0,6881920	0,9275383	0,9289323	0,5237442	0,0210615	0,0100153	0,0241512	0,0205041	0,0122682	0,0543495	0,8817986	0,0136393	0,0709720	0,1128993	0,1298663	0,0297615	0,0717207
780	0,3100277	1,0000000	0,0910684	0,0451200	1,0000000	0,9552217	0,1230272	0,9978672	0,0767652	0,0472324	0,0855813	0,1318058	0,0644274	0,0040182	0,9861947	0,1669299	0,4454958	0,9723008	0,5674721	0,1209664	0,5209272	0,0953265	0,0230037	0,3668418	0,9998674	0,8629375	0,3900500	0,8718830	0,1814103	0,1066881	0,5238569	0,5667399	0,0297814	0,0380390	0,0234262	0,0075038	0,0502277	0,1762433	0,7937906	0,2802662	0,7332306	0,2195182	0,0000677	0,0433009	0,0622468	0,9667361	0,1449404	0,6942163	0,9275348	0,9289249	0,5565485	0,0210771	0,0103957	0,0260021	0,0205050	0,0122682	0,0543420	0,8877867	0,0137162	0,0741458	0,1179045	0,1298696	0,0297615	0,0717155
800	0,3106813	1,0000000	0,0910684	0,0451200	1,0000000	0,9548676	0,1231245	0,9985910	0,0767526	0,0472324	0,0855814	0,1091647	0,0647541	0,0040182	0,9894448	0,1646779	0,4452922	0,9726972	0,5678496	0,1209664	0,5154177	0,0769980	0,0230037	0,3654063	0,9998674	0,8648076	0,3412530	0,8731961	0,1639703	0,1063277	0,4643207	0,5667399	0,0311516	0,0381650	0,0234262	0,0075123	0,0502690	0,1787426	0,7935691	0,2908727	0,7332106	0,2282898	0,0000723	0,0433161	0,0622625	0,9667285	0,1456147	0,6980495	0,9275269	0,9289112	0,5823021	0,0210896	0,0106965	0,0274699	0,0205057	0,0122682	0,0543340	0,8919592	0,0137756	0,0764757	0,1216596	0,1298723	0,0297615	0,0717102
820	0,3111006	1,0000000	0,0910684	0,0451200	1,0000000	0,9542886	0,1231776	0,9990692	0,0767427	0,0472324	0,0855814	0,0912882	0,0649853	0,0040182	0,9916350	0,1632513	0,4454240	0,9730123	0,5681097	0,1209664	0,5108130	0,0606014	0,0230037	0,3644577	0,9998674	0,8643085	0,2924811	0,8744040	0,1493025	0,1061216	0,4030229	0,5667398	0,0322327	0,0384669	0,0234263	0,0075179	0,0503019	0,1804709	0,7934401	0,2984539	0,7331760	0,2352232	0,0000760	0,0433240	0,0622747	0,9667153	0,1462113	0,7005052	0,9275124	0,9288873	0,6023448	0,0210994	0,0109281	0,0286173	0,0205061	0,0122682	0,0543259	0,8948480	0,0138199	0,0781535	0,1243865	0,1298744	0,0297616	0,0717053
840	0,3113695	1,0000000	0,0910684	0,0451200	1,0000000	0,9533501	0,1232063	0,9993851	0,0767351	0,0472324	0,0855814	0,0773420	0,0651490	0,0040182	0,9930895	0,1623017	0,4456659	0,9732278	0,5682438	0,1209664	0,5071257	0,0470522	0,0230037	0,3638311	0,9998674	0,8623489	0,2479900	0,8754033	0,1375789	0,1060020	0,3496027	0,5667396	0,0330704	0,0388002	0,0234263	0,0075215	0,0503274	0,1816540	0,7933649	0,3037683	0,7331179	0,2406157	0,0000791	0,0433263	0,0622841	0,9666934	0,1467126	0,7020867	0,9274876	0,9288474	0,6178371	0,0211070	0,0111028	0,0295040	0,0205064	0,0122682	0,0543182	0,8968375	0,0138520	0,0793427	0,1263178	0,1298761	0,0297616	0,0717006
860	0,3115420	1,0000000	0,0910684	0,0451200	1,0000000	0,9518499	0,1232218	0,9995938	0,0767295	0,0472324	0,0855814	0,0666178	0,0652648	0,0040182	0,9940463	0,1616397	0,4459020	0,9733570	0,5682860	0,1209664	0,5042623	0,0364961	0,0230037	0,3634177	0,9998674	0,8596367	0,2103193	0,8761401	0,1285848	0,1059311	0,3086087	0,5667393	0,0337098	0,0391014	0,0234263	0,0075238	0,0503468	0,1824567	0,7933207	0,3074373	0,7330223	0,2447549	0,0000814	0,0433250	0,0622911	0,9666575	0,1471193	0,7031089	0,9274462	0,9287817	0,6297470	0,0211127	0,0112324	0,0301827	0,0205066	0,0122682	0,0543110	0,8982016	0,0138748	0,0801745	0,1276593	0,1298773	0,0297616	0,0716965
880	0,3116526	1,0000000	0,0910684	0,0451200	1,0000000	0,9495047	0,1232303	0,9997316	0,0767256	0,0472324	0,0855814	0,0584962	0,0653468	0,0040182	0,9946726	0,1611639	0,4460858	0,9734238	0,5682776	0,1209664	0,5020848	0,0286251	0,0230037	0,3631456	0,9998674	0,8566766	0,1802120	0,8765952	0,1219081	0,1058881	0,2797808	0,5667389	0,0341918	0,0393488	0,0234263	0,0075252	0,0503613	0,1829972	0,7932942	0,3099396	0,7328676	0,2478978	0,0000833	0,0433214	0,0622964	0,9665993	0,1474412	0,7037713	0,9273788	0,9286752	0,6388617	0,0211170	0,0113271	0,0306982	0,0205068	0,0122682	0,0543047	0,8991332	0,0138907	0,0807501	0,1285770	0,1298781	0,0297616	0,0716930
900	0,3117236	1,0000000	0,0910685	0,0451200	1,0000000	0,9459569	0,1232356	0,9998227	0,0767231	0,0472324	0,0855814	0,0524338	0,0654048	0,0040182	0,9950818	0,1608165	0,4462093	0,9734509	0,5682507	0,1209664	0,5004517	0,0229444	0,0230037	0,3629677	0,9998674	0,8537961	0,1571650	0,8767709	0,1170795	0,1058613	0,2606300	0,5667382	0,0345515	0,0395410	0,0234264	0,0075261	0,0503721	0,1833588	0,7932776	0,3116297	0,7326213	0,2502630	0,0000847	0,0433166	0,0623002	0,9665068	0,1476914	0,7042011	0,9272709	0,9285054	0,6458116	0,0211202	0,0113955	0,0310872	0,0205068	0,0122682	0,0542993	0,8997671	0,0139016	0,0811445	0,1291973	0,1298788	0,0297616	0,0716900
920	0,3117691	1,0000000	0,0910685	0,0451200	1,0000000	0,9408205	0,1232397	0,9998829	0,0767220	0,0472324	0,0855815	0,0479651	0,0654459	0,0040182	0,9953497	0,1605611	0,4462820	0,9734560	0,5682243	0,1209664	0,4992373	0,0189419	0,0230037	0,3628531	0,9998675	0,8511828	0,1400705	0,8766839	0,1136574	0,1058443	0,2483622	0,5667371	0,0348178	0,0396850	0,0234264	0,0075267	0,0503800	0,1835995	0,7932660	0,3127628	0,7322389	0,2520300	0,0000857	0,0433115	0,0623030	0,9663628	0,1478829	0,7044802	0,9271023	0,9282407	0,6510944	0,0211225	0,0114444	0,0313792	0,0205069	0,0122682	0,0542949	0,9001971	0,0139089	0,0814129	0,1296129	0,1298792	0,0297616	0,0716875
940	0,3117983	1,0000000	0,0910686	0,0451200	1,0000000	0,9337740	0,1232442	0,9999226	0,0767221	0,0472324	0,0855815	0,0447051	0,0654750	0,0040182	0,9955259	0,1603732	0,4463184	0,9734510	0,5682058	0,1209664	0,4983391	0,0161707	0,0230037	0,3627817	0,9998675	0,8489228	0,1276762	0,8763616	0,1112683	0,1058333	0,2406822	0,5667354	0,0350136	0,0397901	0,0234264	0,0075270	0,0503857	0,1837593	0,7932564	0,3135188	0,7316635	0,2533425	0,0000865	0,0433068	0,0623050	0,9661457	0,1480281	0,7046620	0,9268466	0,9278406	0,6551001	0,0211241	0,0114791	0,0315975	0,0205069	0,0122682	0,0542913	0,9004883	0,0139139	0,0815944	0,1298898	0,1298795	0,0297616	0,0716856
960	0,3118170	1,0000000	0,0910686	0,0451200	1,0000000	0,9246806	0,1232499	0,9999489	0,0767238	0,0472324	0,0855815	0,0423459	0,0654955	0,0040182	0,9956426	0,1602354	0,4463323	0,9734430	0,5681961	0,1209664	0,4976767	0,0142762	0,0230037	0,3627407	0,9998675	0,8470349	0,1188346	0,8758403	0,1096174	0,1058260	0,2359427	0,5667330	0,0351570	0,0398657	0,0234264	0,0075273	0,0503898	0,1838654	0,7932466	0,3140229	0,7308314	0,2543135	0,0000871	0,0433028	0,0623064	0,9658305	0,1481372	0,7047811	0,9264729	0,9272578	0,6581315	0,0211253	0,0115037	0,0317603	0,0205070	0,0122682	0,0542886	0,9006853	0,0139172	0,0817169	0,1300744	0,1298798	0,0297616	0,0716841
980	0,3118290	1,0000000	0,0910687	0,0451200	1,0000000	0,9136769	0,1232578	0,9999662	0,0767270	0,0472324	0,0855815	0,0406490	0,0655101	0,0040182	0,9957205	0,1601350	0,4463340	0,9734353	0,5681930	0,1209664	0,4971893	0,0129925	0,0230037	0,3627220	0,9998675	0,8454980	0,1125993	0,8751646	0,1084834	0,1058211	0,2330427	0,5667296	0,0352620	0,0399197	0,0234264	0,0075274	0,0503927	0,1839364	0,7932350	0,3143613	0,7296817	0,2550309	0,0000875	0,0433000	0,0623074	0,9653926	0,1482187	0,7048602	0,9259491	0,9264447	0,6604227	0,0211262	0,0115209	0,0318815	0,0205070	0,0122682	0,0542869	0,9008189	0,0139195	0,0817998	0,1301984	0,1298799	0,0297616	0,0716832
1000	0,3118368	1,0000000	0,0910689	0,0451200	1,0000000	0,9011759	0,1232682	0,9999777	0,0767321	0,0472324	0,0855815	0,0394336	0,0655204	0,0040182	0,9957731	0,1600624	0,4463303	0,9734295	0,5681934	0,1209664	0,4968311	0,0121277	0,0230037	0,3627201	0,9998675	0,8442708	0,1082368	0,8743841	0,1077061	0,1058178	0,2312766	0,5667250	0,0353392	0,0399584	0,0234264	0,0075276	0,0503949	0,1839849	0,7932206	0,3145932	0,7281697	0,2555620	0,0000879	0,0432986	0,0623081	0,9648124	0,1482797	0,7049144	0,9252482	0,9253616	0,6621535	0,0211269	0,0115331	0,0319719	0,0205070	0,0122682	0,0542861	0,9009105	0,0139211	0,0818565	0,1302837	0,1298800	0,0297616	0,0716828
1020	0,3118417	1,0000000	0,0910690	0,0451200	1,0000000	0,8877766	0,1232814	0,9999853	0,0767393	0,0472324	0,0855815	0,0385657	0,0655277	0,0040182	0,9958089	0,1600104	0,4463252	0,9734256	0,5681953	0,1209664	0,4965683	0,0115475	0,0230037	0,3627317	0,9998676	0,8433052	0,1052009	0,8735500	0,1071729	0,1058155	0,2302029	0,5667192	0,0353967	0,0399866	0,0234264	0,0075278	0,0503965	0,1840195	0,7932023	0,3147586	0,7262794	0,2559581	0,0000881	0,0432988	0,0623087	0,9640797	0,1483255	0,7049535	0,9243534	0,9239860	0,6634618	0,0211273	0,0115418	0,0320398	0,0205070	0,0122682	0,0542862	0,9009746	0,0139223	0,0818964	0,1303453	0,1298801	0,0297616	0,0716829
1040	0,3118449	1,0000000	0,0910692	0,0451200	1,0000000	0,8741266	0,1232976	0,9999903	0,0767485	0,0472324	0,0855815	0,0379472	0,0655329	0,0040182	0,9958336	0,1599736	0,4463207	0,9734233	0,5681971	0,1209664	0,4963758	0,0111589	0,0230037	0,3627538	0,9998676	0,8425536	0,1030952	0,8727097	0,1068057	0,1058139	0,2295500	0,5667121	0,0354406	0,0400082	0,0234264	0,0075280	0,0503976	0,1840459	0,7931797	0,3148850	0,7240306	0,2562582	0,0000883	0,0433010	0,0623091	0,9631972	0,1483602	0,7049841	0,9232630	0,9223183	0,6644529	0,0211277	0,0115482	0,0320914	0,0205070	0,0122682	0,0542874	0,9010213	0,0139233	0,0819257	0,1303933	0,1298802	0,0297616	0,0716835
1060	0,3118469	1,0000000	0,0910694	0,0451200	1,0000000	0,8608021	0,1233165	0,9999936	0,0767598	0,0472324	0,0855815	0,0375068	0,0655365	0,0040182	0,9958507	0,1599476	0,4463172	0,9734222	0,5681985	0,1209664	0,4962351	0,0108989	0,0230037	0,3627842	0,9998677	0,8419734	0,1016376	0,8719032	0,1065515	0,1058128	0,2291520	0,5667038	0,0354755	0,0400256	0,0234264	0,0075283	0,0503985	0,1840680	0,7931525	0,3149906	0,7214768	0,2564916	0,0000884	0,0433053	0,0623094	0,9621808	0,1483872	0,7050107	0,9219914	0,9203838	0,6652069	0,0211280	0,0115530	0,0321313	0,0205070	0,0122682	0,0542896	0,9010574	0,0139242	0,0819490	0,1304343	0,1298802	0,0297616	0,0716847
1080	0,3118482	1,0000000	0,0910696	0,0451200	1,0000000	0,8482395	0,1233377	0,9999958	0,0767732	0,0472324	0,0855815	0,0371935	0,0655391	0,0040182	0,9958626	0,1599296	0,4463150	0,9734218	0,5681992	0,1209664	0,4961326	0,0107249	0,0230037	0,3628206	0,9998678	0,8415283	0,1006293	0,8711598	0,1063744	0,1058120	0,2289086	0,5666945	0,0355047	0,0400409	0,0234264	0,0075287	0,0503993	0,1840885	0,7931208	0,3150874	0,7186979	0,2566799	0,0000885	0,0433120	0,0623096	0,9610574	0,1484088	0,7050359	0,9205676	0,9182294	0,6657845	0,0211283	0,0115568	0,0321633	0,0205070	0,0122682	0,0542930	0,9010876	0,0139251	0,0819690	0,1304727	0,1298802	0,0297616	0,0716864
1100	0,3118490	1,0000000	0,0910698	0,0451200	1,0000000	0,8367200	0,1233605	0,9999972	0,0767884	0,0472324	0,0855815	0,0369706	0,0655410	0,0040182	0,9958709	0,1599172	0,4463138	0,9734218	0,5681994	0,1209664	0,4960582	0,0106082	0,0230037	0,3628612	0,9998679	0,8411885	0,0999316	0,8704976	0,1062500	0,1058114	0,2287589	0,5666845	0,0355307	0,0400552	0,0234264	0,0075291	0,0503999	0,1841087	0,7930852	0,3151829	0,7157874	0,2568393	0,0000886	0,0433213	0,0623099	0,9598613	0,1484269	0,7050614	0,9190313	0,9159174	0,6662315	0,0211286	0,0115601	0,0321897	0,0205070	0,0122682	0,0542975	0,9011152	0,0139261	0,0819877	0,1305112	0,1298803	0,0297616	0,0716888

0	0,3118505	1,0000000	0,0910796	0,0451200	1,0000000	0,7688767	0,1236377	1,0000000	0,0770265	0,0472324	0,0855469	0,0364194	0,0655454	0,0040182	0,9958900	0,1598906	0,4463134	0,9734224	0,5681990	0,1209664	0,4958707	0,0103634	0,0230037	0,3633190	0,9998689	0,8401457	0,0983360	0,8675991	0,1059359	0,1058099	0,2285053	0,5665678	0,0360174	0,0403152	0,0234265	0,0075406	0,0504110	0,1845156	0,7925532	0,3170112	0,6874051	0,2591557	0,0000901	0,0437184	0,0623136	0,9471730	0,1486503	0,7055453	0,9009379	0,8900606	0,6687027	0,0211350	0,0116062	0,0325379	0,0205074	0,0122683	0,0544692	0,9016702	0,0139509	0,0823153	0,1312371	0,1298810	0,0297620	0,0717784
20	0,3123189	0,8789670	0,0585094	0,0451200	0,6557298	0,7668252	0,1248007	1,0000000	0,0608472	0,0472324	0,0855512	0,0364377	0,0655454	0,0040182	0,9581366	0,1618548	0,4463134	0,6371500	0,4701272	0,1209664	0,6299235	0,0103628	0,0151992	0,3647399	0,9998684	0,8393904	0,0984035	0,8669254	0,1068392	0,4010627	0,2806353	0,5665713	0,1865419	0,0402842	0,0234265	0,1441104	0,0504054	0,1843471	0,8647082	0,3167296	0,6866635	0,2577753	0,1409442	0,0431245	0,0623117	0,9471426	0,3151202	0,8182878	0,9004456	0,9355065	0,6686941	0,0211291	0,0116072	0,0323265	0,0205066	0,0122682	0,0541273	0,9118230	0,2410903	0,0823156	0,1312647	0,4076307	0,0297619	0,1030307
40	0,3145584	0,8130000	0,0523667	0,0451200	0,4430448	0,7567537	0,1302860	1,0000000	0,0504724	0,0472324	0,0855550	0,0368234	0,0655454	0,0040182	0,9354402	0,1715380	0,4463134	0,5345294	0,4132853	0,1209664	0,7194794	0,0103601	0,0100423	0,3721171	0,9998654	0,8352464	0,0987139	0,8637325	0,1113450	0,5399776	0,3118059	0,5665896	0,2914049	0,0402830	0,0234264	0,1806290	0,0503810	0,1838509	0,9045636	0,3166388	0,6825759	0,2513853	0,2395828	0,0404624	0,0623034	0,9470264	0,4329940	0,8706375	0,8975039	0,9618506	0,6691052	0,0211048	0,0116338	0,0313321	0,0205033	0,0122682	0,0525429	0,9165127	0,3638584	0,0825182	0,1319626	0,5782013	0,0297617	0,1205042
60	0,3185622	0,7770457	0,0638846	0,0451200	0,3116512	0,7379136	0,1400302	1,0000000	0,0444660	0,0472324	0,0855583	0,0386343	0,0655454	0,0040182	0,9215690	0,1890248	0,4463134	0,5042231	0,3866598	0,1209664	0,7807120	0,0103561	0,0066349	0,3866076	0,9998598	0,8258946	0,0992326	0,8583354	0,1198538	0,6053365	0,3311432	0,5666227	0,3642458	0,0407841	0,0234262	0,1903336	0,0503450	0,1838938	0,9247426	0,3204921	0,6724549	0,2409182	0,3086583	0,0362942	0,0622914	0,9465837	0,5166032	0,8962096	0,8891138	0,9769392	0,6712125	0,0210709	0,0117563	0,0296401	0,0204992	0,0122682	0,0498966	0,9168547	0,4301961	0,0835359	0,1350727	0,6829514	0,0297616	0,1297851
80	0,3236644	0,7574494	0,0885768	0,0451200	0,2304782	0,7136804	0,1526942	1,0000000	0,0418918	0,0472324	0,0855612	0,0434501	0,0655454	0,0040182	0,9125843	0,2103808	0,4463134	0,4958881	0,3785340	0,1209664	0,8243763	0,0103529	0,0043837	0,4066569	0,9998532	0,8105242	0,0998494	0,8524781	0,1310084	0,6360880	0,3435679	0,5666644	0,4148568	0,0424519	0,0234261	0,1928828	0,0503120	0,1854888	0,9334289	0,3325995	0,6532807	0,2293403	0,3570318	0,0318200	0,0622810	0,9455391	0,5761980	0,9107648	0,8703183	0,9853269	0,6762624	0,0210380	0,0120650	0,0276511	0,0204958	0,0122682	0,0468343	0,9142624	0,4660396	0,0860532	0,1426742	0,7472803	0,0297614	0,1344131
100	0,3291379	0,7467688	0,1204100	0,0451200	0,1803307	0,6883958	0,1675103	1,0000000	0,0421866	0,0472324	0,0855637	0,0529480	0,0655454	0,0040182	0,9059478	0,2310739	0,4463134	0,4939615	0,3796675	0,1209664	0,8567982	0,0103539	0,0028966	0,4295294	0,9998492	0,7898070	0,1004926	0,8479903	0,1426599	0,6505575	0,3518123	0,5667069	0,4501068	0,0459760	0,0234260	0,1935392	0,0502949	0,1891862	0,9359431	0,3554411	0,6222566	0,2193934	0,3909089	0,0278675	0,0622770	0,9436941	0,6190439	0,9212358	0,8346177	0,9896952	0,6845681	0,0210109	0,0126473	0,0257516	0,0204936	0,0122682	0,0439450	0,9102288	0,4854104	0,0905384	0,1566266	0,7867860	0,0297613	0,1365537
120	0,3344170	0,7409475	0,1525214	0,0451200	0,1493503	0,6651579	0,1852110	1,0000000	0,0450191	0,0472324	0,0855659	0,0680640	0,0655454	0,0040182	0,9000687	0,2481785	0,4463134	0,4937478	0,3842227	0,1209664	0,8813793	0,0103649	0,0019150	0,4525204	0,9998531	0,7661481	0,1011703	0,8457423	0,1529008	0,6573677	0,3574645	0,5667426	0,4747882	0,0521181	0,0234259	0,1937046	0,0503070	0,1951023	0,9355631	0,3892695	0,5785406	0,2133546	0,4146360	0,0248174	0,0622840	0,9408192	0,6502586	0,9303138	0,7784626	0,9917050	0,6955134	0,0209909	0,0135904	0,0242494	0,0204925	0,0122682	0,0416304	0,9062701	0,4958887	0,0972509	0,1785484	0,8110478	0,0297612	0,1374901
140	0,3391499	0,7377747	0,1811485	0,0451200	0,1302111	0,6454742	0,2082703	1,0000000	0,0501453	0,0472324	0,0855678	0,0881531	0,0655454	0,0040182	0,8941642	0,2607322	0,4463134	0,4938990	0,3891361	0,1209664	0,9000448	0,0103982	0,0012701	0,4737125	0,9998679	0,7430177	0,1019978	0,8454165	0,1607708	0,6605767	0,3615128	0,5667662	0,4922906	0,0619909	0,0234258	0,1937507	0,0503692	0,2032533	0,9341019	0,4330649	0,5249257	0,2136702	0,4312580	0,0228020	0,0623090	0,9358452	0,6734656	0,9389264	0,7070444	0,9924337	0,7081088	0,0209784	0,0150189	0,0234065	0,0204925	0,0122682	0,0401327	0,9037905	0,5015795	0,1064783	0,2102093	0,8259487	0,0297612	0,1379686
160	0,3431724	0,7360454	0,2059765	0,0451200	0,1183872	0,6298735	0,2400149	1,0000000	0,0572763	0,0472324	0,0855695	0,1110912	0,0655454	0,0040182	0,8881586	0,2690833	0,4463134	0,4940676	0,3931181	0,1209664	0,9140888	0,0104799	0,0008550	0,4921450	0,9998897	0,7235908	0,1032460	0,8460738	0,1662977	0,6620958	0,3646489	0,5667739	0,5051337	0,0776339	0,0234258	0,1937793	0,0505266	0,2138848	0,9324321	0,4854361	0,4673901	0,2239197	0,4429111	0,0219091	0,0623650	0,9240043	0,6912939	0,9474128	0,6320802	0,9925529	0,7214204	0,0209750	0,0171719	0,0234822	0,0204941	0,0122682	0,0396051	0,9037966	0,5047283	0,1188607	0,2538532	0,8351026	0,0297611	0,1384289
180	0,3464555	0,7351029	0,2280026	0,0451200	0,1110825	0,6184246	0,2822809	1,0000000	0,0659882	0,0472324	0,0855710	0,1342865	0,0655454	0,0040182	0,8824243	0,2741518	0,4463134	0,4941874	0,3958530	0,1209664	0,9245137	0,0106585	0,0006079	0,5076032	0,9999121	0,7096991	0,1053981	0,8468713	0,1701156	0,6628266	0,3674823	0,5667639	0,5154629	0,1026283	0,0234259	0,1938294	0,0508846	0,2275358	0,9309054	0,5439389	0,4123959	0,2496371	0,4511011	0,0223454	0,0624794	0,8920076	0,7057121	0,9558485	0,5636570	0,9924339	0,7346305	0,0209882	0,0205139	0,0247458	0,0204983	0,0122682	0,0401818	0,9066216	0,5066362	0,1355380	0,3106711	0,8407319	0,0297611	0,1391566
200	0,3490515	0,7345892	0,2481493	0,0451200	0,1065698	0,6109625	0,3331331	1,0000000	0,0757097	0,0472324	0,0855723	0,1556659	0,0655454	0,0040182	0,8774295	0,2769432	0,4463134	0,4942620	0,3974811	0,1209664	0,9321381	0,0110080	0,0005000	0,5203121	0,9999318	0,7016295	0,1091424	0,8473673	0,1730316	0,6631946	0,3707352	0,5667365	0,5256289	0,1414768	0,0234263	0,1939403	0,0516846	0,2446895	0,9296272	0,6035233	0,3644142	0,2973519	0,4569077	0,0245704	0,0627076	0,8247295	0,7181833	0,9639993	0,5065041	0,9922542	0,7469783	0,0210438	0,0258224	0,0274398	0,0205078	0,0122683	0,0420432	0,9118933	0,5082946	0,1577904	0,3764972	0,8442099	0,0297611	0,1403943
220	0,3510533	0,7343092	0,2669576	0,0451200	0,1037820	0,6071817	0,3872418	1,0000000	0,0857905	0,0472324	0,0855735	0,1740734	0,0655454	0,0040182	0,8734786	0,2783115	0,4463134	0,4943058	0,3982987	0,1209664	0,9376304	0,0116154	0,0005278	0,5306873	0,9999477	0,6985500	0,1152147	0,8474583	0,1757274	0,6633995	0,3753548	0,5666955	0,5388092	0,1960145	0,0234271	0,1941842	0,0534231	0,2652283	0,9286051	0,6575023	0,3253051	0,3696532	0,4611464	0,0293718	0,0631509	0,7311318	0,7296841	0,9713939	0,4612766	0,9920855	0,7578634	0,0212213	0,0341265	0,0317078	0,0205274	0,0122683	0,0454865	0,9187918	0,5111349	0,1861555	0,4406375	0,8464024	0,0297613	0,1424525
240	0,3525658	0,7341566	0,2846819	0,0451200	0,1020597	0,6066938	0,4386852	1,0000000	0,0956124	0,0472324	0,0855745	0,1891742	0,0655454	0,0040182	0,8706324	0,2788845	0,4463134	0,4943308	0,3986032	0,1209664	0,9415279	0,0125561	0,0007058	0,5391788	0,9999602	0,6991177	0,1241183	0,8472184	0,1786263	0,6635332	0,3823926	0,5666470	0,5590372	0,2612802	0,0234292	0,1946901	0,0569312	0,2882024	0,9278177	0,7011533	0,2950083	0,4598507	0,4645008	0,0377906	0,0639669	0,6394741	0,7407115	0,9776119	0,4267249	0,9919497	0,7670043	0,0217340	0,0463849	0,0375413	0,0205645	0,0122684	0,0509838	0,9264068	0,5182547	0,2196646	0,4930097	0,8478917	0,0297616	0,1458333
