"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
640	0,8994725	1,0737956	0,9595612	0,0523987	0,0031040	0,9448661	0,9663100	0,9871020	0,2782553	0,1556957	0,7584433	0,8530106	0,7795919	1,0028522	0,9508182	0,7201990	0,2792309	0,4747056	0,6810779	0,9549428	0,9673875	0,5488927	0,9064873	0,1466749	0,1656005	0,6195866	0,5995499	0,8894816	0,2447068	0,5084279	0,3624831	0,4206070	0,3830568	0,0999448	0,1345072	0,5762455	0,7574655	0,4296956	0,0044343	0,4412060	0,6707656	0,3234163	0,0871962	0,6743136	0,2886472	0,4084890	0,0500140	0,0546690	0,7404429	0,0246759	0,0534472	0,0022567	0,0498407	0,0732812	0,0965302	0,7216926	0,2081623	0,0061523	0,6410053	0,4060400	0,0094934	0,9045685	0,0122258	0,0261846
660	0,9587172	1,0563904	0,9379698	0,0691333	0,0012747	1,0473781	0,9880071	0,9666166	0,2668726	0,1389420	0,7977784	0,8910139	0,8213606	1,0811730	0,9708419	0,6530029	0,2962054	0,4824421	0,6494199	0,9736384	0,9420479	0,3860841	0,9707692	0,1431680	0,1893862	0,6198937	0,7423189	0,7946061	0,3658961	0,4808170	0,3342141	0,5189119	0,3484545	0,0923231	0,1399730	0,5564933	0,6803266	0,4097712	0,0323493	0,4550089	0,6551569	0,3079781	0,1052614	0,6262129	0,2458362	0,4539636	0,0586258	0,0326359	0,8144842	0,0316600	0,0320518	0,0002691	0,0690102	0,0796566	0,0680545	0,7398301	0,1230233	0,0061587	0,6372789	0,2901297	0,0071186	0,8860193	0,0200474	0,0229247
680	0,9639067	1,0024550	0,8854866	0,0786110	0,0078490	1,0814391	0,9461234	0,9141242	0,2380231	0,1336595	0,8008416	0,7799418	0,7681151	0,9832723	0,9269359	0,6757824	0,3398402	0,4488863	0,6611052	0,9507873	0,9715434	0,3144972	0,9569356	0,1526821	0,2128253	0,6245421	0,8041744	0,8490344	0,4387344	0,5694312	0,2886753	0,5763066	0,2525116	0,1086337	0,1672833	0,5543473	0,6748387	0,3978607	0,0283130	0,4586878	0,6702869	0,3751234	0,1612944	0,5113881	0,2221086	0,4443165	0,0543425	0,0344644	0,8183354	0,0382769	0,0224303	0,0010397	0,0713299	0,0702798	0,0464381	0,7118276	0,0810104	0,0076819	0,6035383	0,1990908	0,0074645	0,8936476	0,0222408	0,0458166
700	1,0007537	0,9547038	0,9647992	0,0828684	0,0081966	1,0221797	0,9997927	0,9386265	0,2422718	0,1327944	0,7906893	0,8581294	0,7698072	1,0461875	0,9354564	0,6556418	0,3251289	0,4097215	0,6011924	0,9985340	0,9755183	0,2692879	0,8921022	0,1979647	0,2009029	0,6234808	0,8184681	0,8392912	0,4587880	0,6219364	0,2604610	0,5805490	0,2673240	0,0862923	0,1959211	0,5262952	0,6125533	0,4501948	0,0235121	0,4465820	0,6543309	0,3842520	0,1544399	0,5091308	0,1844831	0,5052083	0,0993314	0,0304274	0,8313192	0,0586983	0,0373203	0,0073610	0,0622439	0,0710659	0,0358355	0,8533755	0,0566728	0,0182727	0,5729664	0,1484391	0,0047301	0,9843781	0,0187863	0,0471566
720	1,0464564	0,9381607	0,9339273	0,0834252	0,0004042	0,9412139	1,0201700	0,9393858	0,2621115	0,1363732	0,8182744	0,8171402	0,7703140	1,1726095	0,8837251	0,7444693	0,3440893	0,3857769	0,5341148	1,0276766	1,0070545	0,2293505	0,8546493	0,1547636	0,1823349	0,5971104	0,8763223	0,8798181	0,4344582	0,5824209	0,2895663	0,6091112	0,2585420	0,0759217	0,2226394	0,5359603	0,5373622	0,5042513	0,0102410	0,4875238	0,6215633	0,4312951	0,1054411	0,5213272	0,1491190	0,4733533	0,0746233	0,0307842	0,8239424	0,0519042	0,0420608	0,0034832	0,0725151	0,0756772	0,0289584	0,9329948	0,0411393	0,0241243	0,6175227	0,1000205	0,0085555	0,9615715	0,0101529	0,0449459
740	0,9765378	0,9140527	1,0061622	0,0947452	0,0034482	0,9554187	1,0229991	0,9053422	0,2519182	0,1570772	0,8403082	0,8200625	0,8651367	1,1952932	0,9304557	0,7380625	0,2979289	0,4107499	0,5767967	0,9282419	0,9078949	0,1845972	0,8636729	0,1509089	0,1645611	0,6281100	0,8825571	0,8165701	0,4272357	0,5578827	0,3314797	0,6548332	0,2766410	0,0770082	0,2444536	0,5487841	0,5408248	0,4817231	0,0092115	0,5547447	0,6774253	0,5283974	0,1226324	0,5661673	0,1075772	0,4796298	0,0747299	0,0337272	0,8388500	0,0631006	0,0525782	0,0064519	0,1037594	0,0905256	0,0236724	0,7401531	0,0274715	0,0094204	0,5724249	0,0939515	0,0072703	0,9657450	0,0136640	0,0444296
760	1,0102521	0,9327909	1,0085686	0,0940127	0,0083580	0,9931973	0,9857379	0,8242127	0,2422051	0,1630434	0,8918878	0,8057702	0,8443565	1,0378736	0,8640178	0,7243277	0,3116572	0,4172255	0,6555579	0,9371406	0,9237101	0,1753727	0,9127152	0,1585103	0,2108416	0,6566136	0,8635388	0,9131622	0,5323548	0,4946722	0,3435122	0,5834021	0,2412821	0,0713094	0,2408518	0,5673662	0,5167023	0,4764849	0,0165497	0,5112324	0,6747942	0,5067241	0,1292091	0,5366567	0,1036769	0,4886611	0,0534287	0,0320244	0,8598413	0,0456622	0,0709057	0,0060100	0,1115525	0,0624163	0,0234005	0,7845458	0,0082405	0,0165554	0,5874857	0,0766620	0,0068148	0,9630489	0,0193952	0,0520141
780	0,9820645	0,9828924	0,9835414	0,0878079	0,0082294	0,9834004	0,9804023	0,9105426	0,2292943	0,1419689	0,8252081	0,8680884	0,8298719	1,0806725	0,8432394	0,6411475	0,2942699	0,3759361	0,7262389	0,9492272	0,8674441	0,1781243	0,8927799	0,2124527	0,1996236	0,6494135	0,9027229	0,8544726	0,5311420	0,5083358	0,3621255	0,6393450	0,3129280	0,0571276	0,2975815	0,5590403	0,5121427	0,5232609	0,0119263	0,5458143	0,6836930	0,4934637	0,1244994	0,5358931	0,0769387	0,5235256	0,0410029	0,0255741	0,7836531	0,0286696	0,0595608	0,0075127	0,0976156	0,0547016	0,0340926	0,7917234	0,0138441	0,0234253	0,6056061	0,0930767	0,0096624	0,9905061	0,0110220	0,0586660
800	0,9780992	0,9681908	0,9943860	0,0779978	0,0102465	1,0707399	1,0124719	0,8761498	0,2550066	0,1478570	0,7756486	0,8597060	0,9100218	1,0214553	0,8370379	0,6987372	0,3167841	0,4895148	0,7004656	0,9082221	0,8398642	0,1855919	0,8519799	0,2281390	0,1735979	0,6443411	0,8638603	0,9391583	0,4664565	0,4689755	0,3755463	0,6523505	0,2752353	0,0695965	0,3291990	0,5010162	0,5518193	0,5517777	0,0134982	0,5320962	0,6730343	0,5018546	0,1267312	0,5261822	0,0827240	0,5333059	0,0399533	0,0251053	0,8516074	0,0233983	0,0568778	0,0075261	0,0868273	0,0523961	0,0303820	0,8004235	0,0182698	0,0338891	0,5891868	0,0876048	0,0012673	1,0396193	0,0093033	0,0516482
820	0,9686316	1,0690769	0,9759709	0,0833723	0,0108282	1,1144283	0,9823127	0,9391991	0,2301441	0,1610876	0,7095637	0,9091559	0,8365629	1,0326056	0,8270982	0,7103447	0,2991549	0,4523661	0,6630613	0,9564519	0,8772180	0,1947316	0,8481395	0,1876268	0,1546962	0,6311242	0,8636601	0,8643635	0,5412743	0,4249880	0,3424917	0,6908841	0,2792185	0,0696713	0,3746939	0,4763998	0,5321766	0,5403469	0,0087959	0,5106293	0,6878176	0,5016128	0,0911109	0,5491484	0,0840039	0,5385559	0,0325443	0,0271972	0,8673443	0,0435762	0,0782489	0,0095410	0,0917570	0,0485108	0,0229587	0,7676772	0,0147292	0,0435648	0,5531356	0,0693500	0,0027018	1,0763287	0,0276707	0,0491737
840	1,0593118	1,0055341	0,9425492	0,0801693	0,0100305	1,1324887	0,9964518	1,0141869	0,2360988	0,1532822	0,7413178	0,8571075	0,8147470	0,9893036	0,8681739	0,7555531	0,3000572	0,3934684	0,5878612	0,9998750	0,9574938	0,1760630	0,9053839	0,2050635	0,1452705	0,6102567	0,8184322	0,7697204	0,5170794	0,5346379	0,3368549	0,6916930	0,2660332	0,0919201	0,3654032	0,4601563	0,5029838	0,5115430	0,0219167	0,5186071	0,6710654	0,5505671	0,0942317	0,5299548	0,0943393	0,5286758	0,0349595	0,0316309	0,9211661	0,0346434	0,0906622	0,0055012	0,0988851	0,0473360	0,0175044	0,8246880	0,0119222	0,0493919	0,6392596	0,0511299	0,0004073	1,0928809	0,0241627	0,0406389
860	1,0785967	0,9835775	0,9782694	0,0821829	0,0106434	1,1160630	0,9479826	0,8777471	0,2231977	0,1462763	0,7467878	0,8345087	0,8875475	1,0405443	0,8528466	0,7659420	0,3524079	0,3764467	0,5692790	1,0437074	0,9072892	0,1624699	0,9350325	0,2215521	0,1600228	0,5824480	0,7878996	0,7188924	0,5299255	0,4698417	0,3211309	0,6686359	0,2378942	0,0751152	0,3912865	0,4385355	0,4722905	0,4930090	0,0128757	0,5100738	0,6902940	0,5833655	0,1292758	0,5047271	0,0720455	0,5228450	0,0511749	0,0277537	0,8165246	0,0347072	0,1055333	0,0117064	0,0817215	0,0488715	0,0138382	0,8087621	0,0066125	0,0403951	0,6665748	0,0423307	0,0025287	1,0803941	0,0192819	0,0430160
880	1,0463498	0,9892400	0,9531509	0,1005361	0,0163545	1,0001825	1,0099517	0,8660103	0,2620469	0,1671965	0,8126893	0,7691909	0,9621548	1,0750241	0,8208710	0,8011687	0,3254956	0,4121129	0,6173698	1,0067872	0,8728476	0,1483278	0,9272671	0,1706103	0,1677024	0,6184362	0,8819752	0,7550414	0,5579753	0,4463292	0,2923504	0,6587210	0,2802346	0,1019586	0,4229943	0,4093270	0,4514146	0,4363926	0,0243584	0,5348380	0,6685709	0,6020890	0,1295789	0,4744794	0,0953549	0,5339355	0,0534299	0,0321738	0,8188094	0,0244531	0,1204506	0,0106077	0,0742497	0,0735261	0,0123916	0,7483288	0,0071445	0,0371270	0,6121556	0,0239508	0,0085140	1,1213023	0,0215434	0,0376514
900	1,0490381	0,9803242	0,9869839	0,0993453	0,0183730	1,0620892	1,0032490	0,8485438	0,2505374	0,1346937	0,8284336	0,8274349	0,9523095	1,0093364	0,8751115	0,7645834	0,3045589	0,4020638	0,6690484	0,9597197	0,8719535	0,1686572	0,9042620	0,1983183	0,1547811	0,6589802	0,8915513	0,7562818	0,5509605	0,4752359	0,2925994	0,6477791	0,3303965	0,1151989	0,5127984	0,3826828	0,5078705	0,4847543	0,0180394	0,5348946	0,6379901	0,6019170	0,1158998	0,4892143	0,0971775	0,5705811	0,0652620	0,0329456	0,8478128	0,0472230	0,1478031	0,0070653	0,0868215	0,0826100	0,0066372	0,8118850	0,0049553	0,0408443	0,6361926	0,0350733	0,0055757	1,0707183	0,0160974	0,0317466
920	1,0190695	1,0958502	0,9651602	0,0988911	0,0119870	1,1382931	0,9670680	0,9269918	0,2614736	0,1374612	0,7912376	0,8665704	0,9403627	0,9797000	0,9298476	0,7373744	0,3429686	0,3890215	0,6200345	0,9479600	0,8407922	0,1844984	0,8719818	0,1518306	0,1916104	0,5682219	0,9182528	0,7731729	0,5064017	0,4622718	0,2910717	0,6408544	0,3152362	0,1271743	0,5698585	0,3726116	0,5352706	0,5230114	0,0126663	0,5718373	0,6188033	0,5849075	0,1003144	0,4646700	0,0702084	0,5424167	0,0464015	0,0459400	0,7602994	0,0329074	0,1701830	0,0061134	0,0757111	0,0633320	0,0291257	0,7417489	0,0049051	0,0496985	0,5980703	0,0326542	0,0081843	1,0869093	0,0258273	0,0324823
940	1,0187031	1,1292503	1,0010055	0,0998501	0,0146349	1,0440812	0,9610726	0,9896553	0,2836036	0,1330853	0,8278688	0,8960134	0,9047209	1,0019883	0,9408621	0,6914799	0,3117805	0,4108774	0,6308855	0,9722912	0,8783800	0,1823635	0,9936641	0,1541250	0,2163443	0,5246268	0,9452131	0,7848505	0,5219134	0,4275573	0,2945354	0,7008301	0,3069113	0,1070517	0,6182874	0,3607771	0,5002808	0,5345903	0,0319813	0,5783624	0,5965227	0,5510895	0,1581757	0,4694921	0,0750063	0,5427672	0,0430511	0,0401303	0,7293041	0,0258511	0,1733059	0,0066665	0,0714015	0,0618300	0,0334222	0,7299197	0,0031493	0,0456264	0,5773776	0,0392695	0,0069393	1,0702196	0,0183218	0,0349477
960	0,9808235	1,0928301	0,9660510	0,0928855	0,0138454	1,0285841	0,9811134	0,9812551	0,3148903	0,1400880	0,7293114	0,8311944	0,9056264	0,9632964	1,0187223	0,6815722	0,3055010	0,4633763	0,6575972	0,9277729	0,8464779	0,2133562	0,9291373	0,1655373	0,2059885	0,5273200	0,9307622	0,8065246	0,4712864	0,4914574	0,2909230	0,7228687	0,3100529	0,1035234	0,6974248	0,3232808	0,4750825	0,5604166	0,0287549	0,5462979	0,6304170	0,5014338	0,1135547	0,4422649	0,0946402	0,6000309	0,0335232	0,0352405	0,7705691	0,0293099	0,1453331	0,0048449	0,0757618	0,0907224	0,0230660	0,7835916	0,0155846	0,0733805	0,5955937	0,0467422	0,0102109	1,0121674	0,0156924	0,0245825
980	0,9896913	1,0743659	0,9635645	0,0942541	0,0207331	1,0775287	0,9742238	0,9442552	0,3062958	0,1348272	0,7630649	0,8249907	0,8645315	0,9508668	1,0511592	0,7222902	0,3077762	0,4354509	0,6658871	0,8999647	0,9479118	0,2100658	0,9382073	0,1536955	0,2012121	0,5895180	0,9088779	0,7479248	0,4994422	0,5037110	0,2749427	0,6854874	0,2967119	0,0917394	0,6818748	0,3283301	0,5291332	0,5339158	0,0197697	0,5296674	0,6275811	0,5138090	0,1395950	0,4545351	0,0843195	0,5795281	0,0568300	0,0244853	0,8356857	0,0283094	0,1671427	0,0017203	0,0852623	0,0758183	0,0245148	0,7508290	0,0125832	0,0783624	0,5603519	0,0482645	0,0065196	0,9763181	0,0122973	0,0207907
1000	1,0362851	1,0435670	0,9152015	0,0798694	0,0249436	0,9625178	0,9543694	0,9257469	0,2676916	0,1303369	0,7874701	0,7563225	0,8593416	1,0181391	1,0122708	0,7526653	0,3333111	0,4542683	0,6417537	0,8919613	0,9520095	0,1938213	0,9138441	0,1913576	0,2441270	0,6134374	0,8904593	0,8450770	0,5347878	0,5158646	0,2724512	0,6537450	0,3090191	0,0828090	0,6499136	0,3301917	0,6029591	0,5399187	0,0273557	0,5307556	0,5872717	0,5526158	0,1332454	0,4071986	0,0914521	0,6017410	0,0361850	0,0239878	0,8230974	0,0298881	0,1757814	0,0042200	0,0790357	0,0625754	0,0261398	0,6753244	0,0126281	0,0996793	0,6154711	0,0371704	0,0052477	0,9976187	0,0111078	0,0223413
1020	1,0778936	0,9628890	0,9194672	0,0768532	0,0257285	0,9457564	1,0147251	1,0238537	0,2490917	0,1575901	0,7563525	0,7645186	0,8009036	1,0078913	0,9837526	0,7071441	0,2944474	0,4562681	0,5982016	0,8955719	0,9315128	0,2071054	0,9115883	0,1629714	0,2464530	0,6895708	0,9028027	0,8370140	0,5418596	0,5456715	0,3034692	0,6207858	0,2760359	0,0891447	0,6289237	0,3098229	0,6584158	0,5757358	0,0169657	0,5070345	0,5943691	0,5503079	0,1435636	0,4090487	0,0754368	0,5523280	0,0587084	0,0325390	0,7175307	0,0325959	0,2352876	0,0022722	0,0858624	0,0691765	0,0480922	0,7944241	0,0067779	0,1105470	0,5799090	0,0448231	0,0014435	1,0151366	0,0195372	0,0230879
1040	1,0603068	1,0603396	0,9181392	0,0692009	0,0256351	1,0044672	1,0365960	1,0318495	0,2431340	0,1294468	0,7548669	0,7405599	0,7263034	1,0624291	0,9108230	0,7263726	0,3455890	0,4563223	0,6224038	0,8733600	0,9218700	0,2134645	0,8782207	0,1807901	0,2812727	0,7077466	0,8579955	0,7863123	0,5223946	0,5706920	0,3102388	0,7000167	0,2502212	0,1157590	0,6210860	0,3120626	0,6650382	0,5319029	0,0223705	0,5183147	0,6176012	0,5568411	0,1215707	0,3926205	0,0628732	0,6181771	0,0717164	0,0373103	0,7636293	0,0350057	0,3123938	0,0026247	0,0978425	0,0611397	0,0628789	0,8013067	0,0123189	0,1054130	0,5383083	0,0486520	0,0011711	1,0095180	0,0149426	0,0293833
1060	1,0130869	1,0602998	0,9343943	0,0758089	0,0315128	1,0449000	1,0911955	0,9864845	0,2566860	0,1084376	0,7809850	0,7407363	0,7061987	0,9792211	0,9050068	0,7120839	0,3145775	0,4480671	0,5973309	0,8999798	0,8832214	0,1654995	0,8969457	0,1920967	0,2930582	0,7635009	0,8654985	0,8579712	0,5336947	0,4838850	0,3023095	0,6059910	0,2255952	0,1192488	0,6801350	0,3434600	0,6147016	0,5681575	0,0106703	0,5062512	0,6630020	0,5642600	0,1027790	0,4434742	0,0733867	0,5714268	0,0710290	0,0298439	0,7222063	0,0183951	0,3046834	0,0076693	0,1088131	0,0694994	0,0559737	0,7618365	0,0134345	0,1226628	0,5110710	0,0445775	0,0015157	0,9475958	0,0173155	0,0178211
1080	1,0460594	1,1052820	0,9867287	0,0772209	0,0320482	1,0312257	1,0846598	0,9969739	0,2683604	0,1090791	0,7726538	0,8051668	0,6687078	0,8935520	0,9023002	0,7356565	0,3088575	0,4533041	0,6666123	0,9061577	0,9143710	0,1821991	0,8856477	0,2017095	0,2612400	0,6892748	0,8150046	0,8397182	0,4814133	0,4845943	0,2869728	0,6021904	0,2873127	0,1259649	0,7006607	0,3269019	0,5644432	0,5931425	0,0240969	0,4701636	0,6615408	0,5487839	0,1173479	0,4753543	0,0586855	0,5780963	0,0610106	0,0505292	0,6703473	0,0294913	0,3292705	0,0053372	0,1032177	0,0722456	0,0894988	0,7482753	0,0239412	0,1619899	0,5633380	0,0396347	0,0088798	0,9677453	0,0234906	0,0231233
1100	1,0198353	1,0343272	1,0005246	0,0774288	0,0302600	0,9157881	1,0269966	0,9104973	0,2715443	0,1281303	0,7555023	0,7546535	0,7279736	0,9405613	0,8980245	0,7592829	0,3114588	0,4493828	0,6790442	0,8825820	0,8791460	0,2121077	0,9050733	0,2007192	0,2385854	0,6784964	0,7838650	0,8894765	0,4506065	0,4690206	0,3500470	0,6326528	0,3238970	0,0843065	0,7186319	0,3822147	0,5607620	0,5578948	0,0160604	0,4753556	0,6419085	0,5381076	0,1249650	0,5050514	0,0508720	0,6482085	0,0721377	0,0679123	0,7457451	0,0333792	0,3399447	0,0085046	0,0663055	0,0480946	0,1113100	0,7789561	0,0153094	0,1604732	0,5454110	0,0378816	0,0097679	0,9499462	0,0147071	0,0248233

0	0,9892180	0,9342378	0,0200479	0,0682137	0,0105455	1,0693726	0,9242101	0,9308257	0,3302805	0,1413554	0,8568601	0,7806842	0,7945286	1,0266228	0,8359349	0,6978256	0,3498568	0,4543718	0,6601932	1,0310417	0,9150384	0,1835468	0,8978363	0,2230529	0,2133257	0,7513093	0,8280023	0,8140514	0,5570665	0,4640914	0,2584868	0,6993163	0,2491657	0,0624986	0,5291881	0,4447912	0,4675907	0,5299912	0,0185299	0,5075316	0,6674522	0,4916894	0,1379306	0,3970574	0,0797059	0,6042061	0,0628301	0,0296424	0,8546311	0,0301103	0,0965439	0,0073674	0,0570003	0,0761808	0,0209595	0,8132527	0,0218321	0,0597145	0,5777567	0,0249389	0,0055398	0,9222532	0,0293561	0,0278480
20	0,9370867	0,9770869	0,0372044	0,0966553	0,0115896	0,9869856	0,9364086	0,8572908	0,2999946	0,1162152	0,7958773	0,7956942	0,8250922	0,9550027	0,8495987	0,7947395	0,3834425	0,4443913	0,5743925	1,0198173	0,9522122	0,1670003	0,9141309	0,2673572	0,2068947	0,7453884	0,9074650	0,6949850	0,4723752	0,4290619	0,2593345	0,6815342	0,3324662	0,1036764	0,6971402	0,3932244	0,6039040	0,5210992	0,0158977	0,5435697	0,7299422	0,5227941	0,1137743	0,4190757	0,1745919	0,7332149	0,0569819	0,0548556	0,8685013	0,0344379	0,1766806	0,0061088	0,1261096	0,0802176	0,0468095	0,6921128	0,0108008	0,1084126	0,6100994	0,1276907	0,0526859	1,0393185	0,0198176	0,0217665
40	0,8832001	0,9470071	0,0415343	0,1456702	0,0135467	0,9245750	0,9283855	0,9463839	0,2547738	0,1247845	0,8247303	0,7937719	0,7243090	0,9243980	0,8690895	0,8419451	0,3787686	0,4240329	0,5829735	0,9902657	0,8705241	0,1689142	0,8585960	0,2819340	0,1903218	0,7313071	0,8941676	0,6945844	0,5029409	0,4234059	0,2618982	0,7347684	0,3389793	0,1217122	0,6327519	0,3385521	0,5569473	0,5560432	0,0108203	0,5525429	0,8632438	0,5325726	0,1122435	0,5369317	0,2900244	0,7560011	0,0590571	0,0738165	0,7554190	0,0353086	0,1735355	0,0032348	0,2073200	0,0789359	0,0608251	0,7278460	0,0130391	0,1179025	0,6036356	0,2504125	0,1837500	0,9724945	0,0118741	0,0191500
60	0,9372839	0,9528713	0,0400535	0,1940789	0,0149409	0,8733404	0,8080821	0,9369454	0,2632886	0,1289393	0,8439829	0,7558092	0,7447833	0,9667912	0,9296691	0,8021206	0,3128418	0,4121188	0,5210158	1,0026104	0,8413988	0,1719292	0,8705931	0,3085113	0,2117835	0,8016883	0,8963209	0,6182917	0,4941783	0,4355154	0,2951831	0,7261429	0,3233672	0,1336212	0,5866717	0,3334879	0,6598416	0,5211103	0,0094857	0,5231097	0,8974881	0,6617902	0,1087494	0,6206444	0,3315639	0,7475470	0,0585107	0,1248558	0,8003906	0,0289873	0,1473462	0,0040599	0,3724255	0,0712264	0,0637969	0,8198386	0,0131349	0,1233122	0,5646281	0,3581438	0,2829196	0,9405682	0,0119497	0,0297845
80	0,8485145	0,9823865	0,0426355	0,2306878	0,0090220	0,9165686	0,7866989	0,9309210	0,2756740	0,0894835	0,8173856	0,7555982	0,7725767	0,9766705	0,9207159	0,7595515	0,3403749	0,4243432	0,5565719	0,9638790	0,7965150	0,1608182	0,8640453	0,3636411	0,2153385	0,7201297	0,9233821	0,7532947	0,4885641	0,4398782	0,2993771	0,7256730	0,3247107	0,1141417	0,5181909	0,3357007	0,6830790	0,4732977	0,0074551	0,4806657	0,9205758	0,6638186	0,1420638	0,8127967	0,4048504	0,7639561	0,0741097	0,1580866	0,7875023	0,0302033	0,1417070	0,0026168	0,5237097	0,0886117	0,0451770	0,8176158	0,0066417	0,0872221	0,5420094	0,5080830	0,3729355	0,9337385	0,0103867	0,0384550
100	0,7673621	1,0546215	0,0378388	0,2934034	0,0080452	0,9546780	0,6782638	0,9495283	0,2607780	0,0946622	0,7764811	0,7319182	0,8167093	1,0438772	0,8597879	0,7114583	0,3121703	0,4337198	0,5136354	0,9717568	0,9152470	0,1435775	0,8359532	0,3346828	0,2267064	0,6680961	0,9341128	0,6950461	0,5045562	0,4971549	0,2953261	0,7092291	0,2782092	0,1000456	0,4997565	0,3186241	0,6413264	0,4620193	0,0108251	0,4530295	0,9385449	0,7334826	0,1117296	0,8441678	0,4878626	0,8585318	0,0709191	0,2070135	0,7589773	0,0176498	0,1211067	0,0040304	0,6320648	0,1003327	0,0400595	0,8219015	0,0066706	0,0837776	0,5340188	0,5958478	0,5603368	0,9739385	0,0059432	0,0411256
120	0,7417924	1,0980595	0,0304378	0,3747876	0,0058172	1,0408011	0,6660052	0,9544630	0,2846696	0,0663862	0,7838374	0,7872908	0,7705843	0,9616271	0,8370311	0,6654615	0,3078690	0,4060412	0,4879870	0,9385058	0,8771180	0,1414107	0,8108127	0,3543590	0,2329482	0,6465492	0,8694620	0,6554575	0,5293754	0,5285262	0,3537806	0,7344633	0,2645634	0,0831498	0,4251044	0,3582487	0,6506952	0,4752957	0,0047189	0,4986066	0,9391337	0,7127544	0,1251129	0,9459881	0,5429745	0,8250629	0,0742931	0,2406204	0,8328556	0,0250172	0,0761678	0,0125001	0,7036500	0,1028312	0,0600207	0,7563829	0,0116591	0,0637830	0,4886424	0,6207394	0,6719176	0,9467964	0,0146012	0,0271307
140	0,7667262	1,0708846	0,0235067	0,4252588	0,0033973	1,0367177	0,6432490	0,9417461	0,3132226	0,0722994	0,8106005	0,7635401	0,7214740	1,0346206	0,8514296	0,7199474	0,3268243	0,4117325	0,5246844	0,8947836	0,8057501	0,1564982	0,9057591	0,3692279	0,2743842	0,6453597	0,9007879	0,6853552	0,5477330	0,4839113	0,3302637	0,7458229	0,2672231	0,1171008	0,4038056	0,3587155	0,6745539	0,4715735	0,0185703	0,4747877	0,8980293	0,7777238	0,1300466	1,0026806	0,5442708	0,7628134	0,0468323	0,2285441	0,7575047	0,0414193	0,0797203	0,0083363	0,6668764	0,1000285	0,0592059	0,7868649	0,0136995	0,0569193	0,5225810	0,6692376	0,6874597	0,9321288	0,0147390	0,0260677
160	0,7817216	1,0371622	0,0317832	0,4520853	0,0023383	0,9746389	0,5705512	0,9051994	0,3173201	0,0743921	0,8595269	0,7523230	0,7551630	1,0191774	0,8269596	0,7150923	0,3158500	0,4787330	0,5013989	0,8854054	0,9537384	0,1745641	0,9854588	0,4071786	0,2915739	0,6546187	0,8342256	0,7322307	0,5501655	0,4998252	0,2677524	0,7482285	0,2832752	0,1299754	0,3276555	0,3441354	0,6648979	0,4622384	0,0104622	0,4074533	0,9923853	0,7940858	0,1298004	0,9899715	0,5669712	0,8313005	0,0317587	0,2022863	0,8120441	0,0329459	0,0563567	0,0036089	0,6251895	0,0841092	0,0600448	0,7269287	0,0188055	0,0430802	0,4830765	0,6381463	0,6955386	0,9375243	0,0140230	0,0239532
180	0,7431304	1,0580739	0,0302954	0,5181383	0,0038329	0,9993377	0,5224475	0,8795454	0,3251983	0,0670136	0,8080207	0,7129440	0,7939437	1,0527405	0,8307189	0,7734078	0,3325179	0,4545756	0,4535223	0,8715691	0,9907961	0,1556711	0,9285648	0,4099442	0,3272327	0,6336473	0,8339401	0,7043946	0,5482045	0,5041316	0,2665397	0,7515696	0,2967088	0,1215935	0,2315981	0,3460309	0,7346444	0,4451091	0,0140372	0,4242758	1,0300527	0,7946362	0,1018515	1,0007500	0,5416865	0,8287920	0,0590185	0,1944587	0,9218662	0,0450896	0,0466683	0,0023945	0,7386915	0,0892606	0,0693785	0,6835806	0,0121388	0,0310201	0,4519555	0,7107801	0,7205943	0,9419814	0,0154482	0,0214364
200	0,6832553	1,0055988	0,0369707	0,5471617	0,0091153	0,9764698	0,4769319	1,0038573	0,3542251	0,0288434	0,7534621	0,7739308	0,8350798	1,0336566	0,8043666	0,8338029	0,2726319	0,4395514	0,4674234	0,8923301	0,9944289	0,1465664	0,8986300	0,4459775	0,3364779	0,6198820	0,8525231	0,6912645	0,5388804	0,4589127	0,2748568	0,6910614	0,2921820	0,1133701	0,2116692	0,3638646	0,6738272	0,4071656	0,0112338	0,4072456	1,0526494	0,8027519	0,1280904	0,9572321	0,6632125	0,8226838	0,0339414	0,2141378	0,9453675	0,0405949	0,0466151	0,0020772	0,7155337	0,0728671	0,0703347	0,7990927	0,0188660	0,0241378	0,4331989	0,7043364	0,7400705	1,0377317	0,0116096	0,0291253
