Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32	Gene33	Gene34	Gene35	Gene36	Gene37	Gene38	Gene39	Gene40	Gene41	Gene42	Gene43	Gene44	Gene45	Gene46	Gene47	Gene48	Gene49	Gene50	Gene51	Gene52	Gene53	Gene54	Gene55	Gene56	Gene57	Gene58	Gene59	Gene60	Gene61	Gene62	Gene63	Gene64
5940	0.4459883	0.6046049	0.0398484	0.0267358	0.0084821	0.0412072	0.1819617	0.1780746	0.1113644	0.5420885	0.1662558	0.4553624	0.530803	0.0	0.3626462	0.1869091	0.4498789	0.649727	0.5541922	0.1092761	0.805761	0.5883048	0.2623333	0.0225775	0.3533287	0.2647061	0.189536	0.4363747	0.5645599	0.5756348	0.2269919	0.5671578	0.6358045	0.1438668	0.3199537	0.6164219	0.0132784	0.0048306	0.4872199	0.0013874	0.0793886	0.6736171	0.5479955	0.2882844	0.1151632	0.700002	0.6630081	0.4585279	0.6788159	0.1856343	0.0495711	0.6240012	0.0634142	0.5764874	0.3824269	0.1226402	0.3872118	0.5938705	0.5080432	0.5167419	0.1457359	0.0299524	0.2914555	0.500553
5960	0.4147265	0.7138596	0.0446223	0.0238709	0.0132922	0.0456377	0.1751005	0.193302	0.0960886	0.3695773	0.1294395	0.5715237	0.6266427	0.0026081	0.3548581	0.1873289	0.4773035	0.6117497	0.5755639	0.1044719	0.6263289	0.5404884	0.303277	0.034263	0.4354361	0.3219599	0.2485459	0.5792022	0.6364009	0.5738049	0.2980964	0.5361441	0.7029908	0.0768712	0.37595	0.603909	0.0196395	0.0096802	0.4679627	0.0041872	0.0940651	0.5965022	0.5496983	0.3652357	0.1355069	0.621986	0.6524102	0.464744	0.7130093	0.2667325	0.0402878	0.5745958	0.1013281	0.6196298	0.4593634	0.0901561	0.3902533	0.704956	0.4772396	0.5225635	0.1981358	0.0273354	0.3134038	0.5108321
5980	0.4901154	0.7426309	0.0497963	0.0783713	0.0036707	0.0557925	0.2214072	0.2207244	0.0839816	0.4832468	0.139579	0.5349228	0.5820396	0.0009403	0.3867729	0.2480906	0.3643842	0.6823148	0.6432506	0.1018433	0.688154	0.6511185	0.3174346	0.036848	0.438958	0.2126655	0.3136781	0.4796848	0.5065868	0.5573957	0.3067146	0.5700982	0.7436529	0.0568031	0.4769288	0.6684062	0.016016	0.0073496	0.4584545	0.0001994	0.10536	0.6541122	0.589567	0.3511895	0.1276626	0.5222919	0.6554571	0.34703	0.7580332	0.2523954	0.0503056	0.4643437	0.0695568	0.4589086	0.3941661	0.1157616	0.3423099	0.6207695	0.4339594	0.5550958	0.1175208	0.0440892	0.2474531	0.4482306
6000	0.4446755	0.7453825	0.0372321	0.0964924	0.0120814	0.0353233	0.2226171	0.1708641	0.1253238	0.4520273	0.1425339	0.6954434	0.5923041	0.0005139	0.4201345	0.1924032	0.4393485	0.6375264	0.5622771	0.0994224	0.7088463	0.5999474	0.2808808	0.066023	0.4809451	0.1860057	0.1940144	0.5610812	0.705666	0.6963039	0.2240516	0.6103393	0.723763	0.0650578	0.3563329	0.7354412	0.0032282	0.0064329	0.4786825	0.0025238	0.1249835	0.6837703	0.6613167	0.3220549	0.1473318	0.7294383	0.684373	0.3954299	0.6779567	0.2337296	0.0588201	0.5400666	0.1446392	0.5523926	0.4681496	0.1274154	0.3879995	0.6516762	0.4422587	0.616727	0.1924509	0.0392889	0.2051204	0.3994928
6020	0.5251499	0.5685266	0.023724	0.0597574	0.0171265	0.0318525	0.2303291	0.1841607	0.1900575	0.3864578	0.1337647	0.6210481	0.5909025	0.000869	0.3839471	0.2051083	0.4044145	0.6269693	0.7090997	0.0923192	0.6785191	0.629227	0.3998199	0.0544739	0.472947	0.2588768	0.2771784	0.4827143	0.547244	0.6447145	0.2401803	0.481661	0.6054519	0.039561	0.3400729	0.6273414	0.0069111	0.0160042	0.437733	0.0102423	0.090901	0.6218208	0.5672982	0.2588515	0.1262723	0.5995209	0.6176548	0.4630902	0.6956055	0.2462458	0.0479061	0.5374749	0.1263223	0.5769152	0.4377087	0.1981355	0.3170273	0.7069211	0.4254424	0.6615772	0.1558749	0.0297973	0.2021448	0.4640149
6040	0.3663356	0.6227367	0.0374514	0.0607368	0.0312136	0.0438534	0.2604075	0.1415473	0.1615094	0.3346397	0.1468733	0.515034	0.5840378	0.000123	0.4559628	0.1467735	0.427135	0.5688647	0.5969992	0.1182071	0.7561303	0.6561976	0.3251174	0.0402386	0.4473553	0.2310204	0.26923	0.5050142	0.5154378	0.476259	0.2720898	0.5684561	0.6103147	0.0604849	0.3074978	0.7783888	0.0128182	0.0109176	0.435388	0.0062243	0.0935869	0.6696943	0.6125529	0.2694661	0.0975931	0.5742962	0.5579719	0.4748486	0.738352	0.1073105	0.0297647	0.6524477	0.1113992	0.5720877	0.3826702	0.2241792	0.3636448	0.5742257	0.4352234	0.5978121	0.1910113	0.0407999	0.2105272	0.4327758
6060	0.4549047	0.7239298	0.0443575	0.0474363	0.0198717	0.0357778	0.223846	0.1478395	0.161594	0.3956959	0.2148619	0.6696294	0.6006461	0.0013233	0.4192649	0.2054496	0.4315381	0.6523357	0.627862	0.0888734	0.7413417	0.5418804	0.4332141	0.0266009	0.4447352	0.2381288	0.2428225	0.5537038	0.6372158	0.5217683	0.3380672	0.5287386	0.6001276	0.0757932	0.3839729	0.6292626	0.0189772	0.0078033	0.3293946	0.0065823	0.0853484	0.7077865	0.48708	0.2916132	0.1122583	0.56562	0.5268442	0.4779368	0.626326	0.1213625	0.0377081	0.4990464	0.0928496	0.5551961	0.4647841	0.1615812	0.3417701	0.6295779	0.4608425	0.653863	0.158718	0.0359989	0.2421172	0.4176573
6080	0.3828161	0.7715981	0.0473106	0.0185771	0.0086431	0.0881061	0.2577438	0.1603151	0.2023776	0.3934163	0.1670138	0.5180747	0.5044987	1.62e-05	0.4853734	0.2179221	0.4073919	0.6094112	0.5476615	0.0684874	0.8375268	0.6604502	0.4664816	0.0231409	0.4740647	0.2062825	0.2623259	0.4130747	0.552838	0.4656027	0.2636719	0.4918956	0.6708024	0.1072879	0.4643724	0.695878	0.0080237	0.0336952	0.3802083	0.0051375	0.0880937	0.6766835	0.5482338	0.3939069	0.0822223	0.6994332	0.6271407	0.4852324	0.6353968	0.1882547	0.0698107	0.5388493	0.0712657	0.4981727	0.4122778	0.187959	0.3871706	0.5916722	0.3786493	0.5333099	0.2449355	0.033407	0.3306129	0.4614261
6100	0.4253643	0.658409	0.0406928	0.0621411	0.023285	0.044751	0.3126797	0.160804	0.1607071	0.397647	0.1753124	0.4917788	0.5857934	0.0003044	0.3964455	0.2315115	0.4702412	0.6171833	0.6067348	0.1016014	0.7184141	0.5071435	0.3397947	0.0298292	0.4433319	0.149566	0.3553497	0.4690749	0.6581188	0.6389915	0.3120858	0.511186	0.7180145	0.0448809	0.4670709	0.5487419	0.0251075	0.0138379	0.4349869	0.0131438	0.0634018	0.6695757	0.5437064	0.2964079	0.1193044	0.6849826	0.6558572	0.4119806	0.6958667	0.1842778	0.0515074	0.6326502	0.0604243	0.4785296	0.4445693	0.1598181	0.3757459	0.690491	0.3724673	0.618111	0.1563254	0.0216796	0.2346241	0.4367637
6120	0.4919226	0.7088008	0.0403215	0.0660564	0.0159003	0.0540963	0.2634906	0.2156373	0.1984093	0.3954899	0.1643432	0.4554967	0.5441846	7.05e-05	0.3912482	0.1990956	0.4481679	0.6640118	0.6699441	0.1083071	0.6285966	0.5661757	0.3978242	0.0211918	0.3883596	0.2277099	0.2639841	0.3569135	0.6824569	0.6252646	0.3019239	0.5450655	0.7287763	0.0525723	0.3750814	0.8315659	0.014799	0.0064963	0.434825	0.0169648	0.067928	0.7671382	0.5042146	0.2741705	0.0915617	0.736379	0.6859834	0.5090906	0.7830468	0.1889732	0.0781928	0.634424	0.0962458	0.5625118	0.4473209	0.133196	0.379454	0.6562372	0.3414954	0.5939546	0.1077221	0.0315301	0.3232537	0.4845082
6140	0.4035791	0.7452739	0.0488628	0.0448984	0.0073591	0.0610585	0.2753925	0.1612668	0.194026	0.4420787	0.1587152	0.5762068	0.6492861	0.000936	0.3750195	0.2378919	0.3975909	0.6696888	0.6297379	0.1197562	0.6028132	0.6209555	0.296495	0.0422553	0.3480265	0.21988	0.2151572	0.5935247	0.5865928	0.4971319	0.2276661	0.6684529	0.6819962	0.0730373	0.3514612	0.7176891	0.0097134	0.0100077	0.5015457	0.0165502	0.0712603	0.6737777	0.4814484	0.2641797	0.1076837	0.7271244	0.5816063	0.5125697	0.6257041	0.1553283	0.0642834	0.4228368	0.0879953	0.6289525	0.5127598	0.2348687	0.3640192	0.6582814	0.3999303	0.4836248	0.1608864	0.0392037	0.2494616	0.4926018
6160	0.4924271	0.7371946	0.0418344	0.0851357	0.0150373	0.0444299	0.2290391	0.1804559	0.2670578	0.4743484	0.1231731	0.6125549	0.6243647	0.0	0.4682561	0.1912676	0.4333517	0.5853278	0.6150831	0.0562218	0.5953626	0.5425988	0.3577116	0.0377524	0.4638124	0.1541391	0.2174044	0.5381253	0.5484335	0.6812542	0.3629985	0.578345	0.7578452	0.0551336	0.3288004	0.7917322	0.0044041	0.0145123	0.3895283	0.004727	0.0846919	0.78005	0.570718	0.2440671	0.0740301	0.5148987	0.5735844	0.4396803	0.7065533	0.1432634	0.0730347	0.4101356	0.0852559	0.554038	0.3787308	0.1948764	0.3528122	0.5709976	0.4155412	0.6587534	0.1544305	0.047841	0.2684717	0.6045777
6180	0.315546	0.7549726	0.0457534	0.0599894	0.0211716	0.0687995	0.4875508	0.1755941	0.2580823	0.4940428	0.1835018	0.5237225	0.5241934	3.46e-05	0.4785321	0.206624	0.3841001	0.5180009	0.3068546	0.0469007	0.6263212	0.453943	0.3663689	0.059449	0.3433102	0.199902	0.215483	0.4986585	0.4991774	0.5964789	0.2781688	0.4507703	0.7067173	0.0972459	0.2589441	0.6331015	0.0087227	0.0257601	0.5936287	0.0053268	0.2624935	0.5976157	0.49974	0.2960602	0.144705	0.4279527	0.4869773	0.3707112	0.7102633	0.2013475	0.2329404	0.4776734	0.1035278	0.2909091	0.3038681	0.1638065	0.2396756	0.2377806	0.5640818	0.5661014	0.1344893	0.1345759	0.2626189	0.4936927
6200	0.2522981	0.7065399	0.0125767	0.0777628	0.0195091	0.0485374	0.5651867	0.1518938	0.1785044	0.5062755	0.2390882	0.561696	0.6299404	0.0001494	0.6160355	0.2430203	0.3056441	0.5743169	0.2366861	0.0569451	0.5944609	0.5051359	0.5110703	0.0624177	0.42277	0.1146099	0.2467268	0.4038781	0.5622099	0.6475481	0.3648932	0.4016573	0.6570078	0.0466014	0.267846	0.7488766	0.0407198	0.0085823	0.52653	0.0047867	0.4205864	0.6559184	0.4175154	0.3981451	0.1222387	0.3492218	0.5245214	0.4365683	0.6423746	0.2995299	0.1899568	0.3972519	0.071319	0.1742613	0.1986583	0.2167491	0.2105927	0.1361957	0.3955523	0.5651126	0.0768835	0.1056263	0.3041881	0.4714097
6220	0.3326067	0.7241922	0.0473931	0.0904036	0.0228553	0.0465025	0.4736496	0.1506007	0.2140003	0.4715232	0.2414692	0.5109304	0.5970724	8.06e-05	0.5025345	0.1992568	0.2808022	0.628535	0.1406201	0.0457852	0.5303807	0.5200864	0.4366747	0.0309919	0.3487357	0.1906128	0.2238953	0.5511163	0.5341313	0.6052281	0.3045004	0.4276115	0.7030632	0.1441032	0.2099862	0.6124234	0.0228866	0.0199489	0.4799934	0.0153735	0.5432997	0.6231063	0.4162058	0.4747739	0.1420764	0.3275355	0.5554691	0.3630395	0.6081715	0.1174421	0.2693631	0.3720755	0.1193898	0.1364122	0.1249025	0.1705719	0.194532	0.0911889	0.3924656	0.5309726	0.1421626	0.1340253	0.2426511	0.3982335
6240	0.2182323	0.6651397	0.0422643	0.1389152	0.0149025	0.0220177	0.494787	0.1516673	0.118976	0.5448054	0.1863946	0.4961435	0.6189281	0.0010422	0.4272028	0.2016891	0.1985592	0.6251873	0.0842506	0.0693002	0.6539613	0.4489403	0.6185468	0.0348574	0.2953817	0.1698484	0.1579323	0.4135897	0.6176051	0.589198	0.2236215	0.3025017	0.6272869	0.0800083	0.1576718	0.6764822	0.0056112	0.0099073	0.4931521	0.0029288	0.6306431	0.5059767	0.4363045	0.3920777	0.0799406	0.2764934	0.5266235	0.4767664	0.6513834	0.1518687	0.2661126	0.430181	0.1521318	0.0684567	0.074724	0.2266578	0.1012235	0.0696095	0.3328879	0.4579607	0.0678648	0.1815527	0.1332053	0.4234262
6260	0.2157781	0.7881028	0.0444944	0.2028354	0.0281216	0.0349892	0.5100117	0.2116952	0.2088285	0.4346186	0.2240341	0.6566126	0.5850007	0.0	0.4063871	0.2737457	0.1707401	0.5693655	0.0489276	0.0575003	0.5346926	0.3774115	0.3971741	0.0421414	0.3211832	0.1438738	0.1219562	0.4784338	0.5954545	0.5356994	0.25414	0.2777631	0.605684	0.0431434	0.1755164	0.6826642	0.0112372	0.0256865	0.455578	0.0080322	0.6178102	0.3119358	0.3998178	0.4666102	0.1314435	0.3456331	0.6278798	0.394897	0.6205088	0.2087562	0.2563896	0.5275533	0.2428734	0.0263374	0.0935275	0.1533185	0.114988	0.064446	0.3422927	0.5288569	0.0855018	0.2666163	0.1335333	0.4730354
6280	0.180392	0.7484926	0.0350587	0.1937002	0.0313467	0.0544043	0.5422468	0.1601856	0.1598549	0.4575372	0.2605669	0.4988326	0.6429086	0.0013261	0.4802377	0.1682406	0.1072232	0.6656048	0.0509647	0.0538941	0.6464369	0.3562133	0.5114554	0.0320673	0.3405068	0.1006149	0.0983078	0.4209898	0.5631719	0.5106457	0.2590729	0.2336939	0.5945003	0.0719095	0.1642555	0.7587003	0.0211059	0.0170698	0.3770866	0.0036144	0.6869608	0.3986151	0.4478835	0.4587426	0.1417673	0.2217237	0.5201962	0.4563586	0.7006927	0.1337508	0.2961523	0.4879824	0.2141286	0.0269484	0.0425845	0.1707381	0.1152452	0.0953674	0.2767808	0.3487728	0.0733384	0.1964249	0.1233141	0.4322175
6300	0.1927428	0.7249584	0.0763145	0.2308021	0.0078278	0.0848116	0.5270286	0.1417583	0.1525306	0.4479371	0.2600052	0.6697922	0.6331059	0.0011653	0.4006855	0.1736371	0.1180027	0.6106367	0.0267113	0.0773585	0.7270926	0.3088881	0.6202053	0.0223744	0.2885376	0.1272851	0.0973433	0.5308143	0.4656646	0.637359	0.3040963	0.2850078	0.6356148	0.090708	0.1935416	0.7004368	0.0037968	0.0089586	0.3952487	0.0069484	0.6413553	0.2223811	0.3246636	0.4284412	0.1238665	0.2836462	0.479266	0.5175142	0.6955228	0.1931613	0.3305478	0.4982342	0.2924432	0.0132385	0.0084314	0.1878624	0.1254537	0.0669609	0.3171571	0.3829464	0.0631994	0.2095424	0.1335803	0.5229663
6320	0.1723255	0.631454	0.0613976	0.3706634	0.0155238	0.0560673	0.5009893	0.1956336	0.1730251	0.5095859	0.2921427	0.7271156	0.7243524	0.0012975	0.4694105	0.1713121	0.1752469	0.6338703	0.0344964	0.0864786	0.6754338	0.3711084	0.4796698	0.0171227	0.3659128	0.0885773	0.1083116	0.4218406	0.5676718	0.6295951	0.1946136	0.2788932	0.4772756	0.067181	0.1937963	0.5018899	0.0166926	0.006302	0.4160968	0.0084632	0.6234462	0.1130107	0.3347528	0.5775395	0.1527758	0.2680116	0.5163767	0.5416315	0.7039262	0.1420299	0.2343987	0.4870515	0.3091249	0.0101224	0.0285458	0.2069039	0.1185472	0.0454836	0.2455435	0.3849081	0.0644814	0.3083929	0.0991802	0.5742119
6340	0.1384327	0.6729932	0.0535719	0.4031195	0.0104903	0.067306	0.4863132	0.2166357	0.1587607	0.5043221	0.3219004	0.6486295	0.5976367	0.0003375	0.4215145	0.2245675	0.1346681	0.7473869	0.0238043	0.0755819	0.5827039	0.341401	0.6950822	0.032988	0.3590336	0.1048496	0.1481287	0.5096813	0.4235134	0.5761354	0.1748652	0.2527427	0.5810522	0.0552777	0.1504183	0.576758	0.0080259	0.004773	0.5388733	0.0045427	0.5971362	0.0730257	0.3677691	0.5843596	0.1677495	0.3260145	0.6754447	0.5483728	0.8464226	0.1942767	0.3531044	0.5426668	0.4864008	0.0036226	0.0149145	0.2336308	0.0885037	0.0288618	0.2147405	0.3515622	0.0915035	0.301765	0.0602604	0.4778405
6360	0.1531531	0.7783382	0.0761935	0.449835	0.0180692	0.0467985	0.4839364	0.1539624	0.1285156	0.420293	0.2880476	0.5253648	0.7120504	0.000219	0.418714	0.2246372	0.1282707	0.765383	0.0111361	0.0502494	0.5770975	0.3452859	0.6208591	0.0068002	0.2849186	0.0870742	0.1353489	0.5265214	0.3721447	0.5093754	0.186044	0.2990264	0.5190325	0.0896418	0.1715878	0.5204272	0.008767	0.0105307	0.4827397	0.0044262	0.6781723	0.0510936	0.4079243	0.5153719	0.139642	0.3046148	0.5754088	0.616394	0.6859359	0.2969334	0.3721821	0.4627233	0.4090386	0.0004845	0.0297032	0.2226263	0.0726056	0.0185092	0.2722151	0.2154782	0.0894584	0.3775447	0.0547245	0.4925442
6380	0.1627761	0.6644511	0.0377123	0.4483585	0.0198441	0.039876	0.4868896	0.1788027	0.1494135	0.423993	0.4226542	0.7647233	0.7543044	0.0010236	0.4406997	0.2678316	0.1139123	0.5742466	0.0212082	0.080827	0.5235455	0.2921108	0.6855429	0.0258608	0.3095437	0.0930378	0.1600924	0.396654	0.5050372	0.4955723	0.1390989	0.3056936	0.4479617	0.0547858	0.0875674	0.5667411	0.0023092	0.0168407	0.4564838	0.0016415	0.6311171	0.0495123	0.3442989	0.6426583	0.1112309	0.247303	0.6428137	0.6380839	0.7167941	0.2856844	0.378314	0.3564844	0.550618	0.0009574	0.0165512	0.1883713	0.0717695	0.0494086	0.1326432	0.2450973	0.0406302	0.3876249	0.0685371	0.4969811
6400	0.1501251	0.7188953	0.0451274	0.5019699	0.0239756	0.0309244	0.3795215	0.2141396	0.1649006	0.4161051	0.4401906	0.6067318	0.6127499	0.0026851	0.4214215	0.2212433	0.1041096	0.601288	0.0142868	0.134867	0.5467817	0.2197057	0.6680721	0.0220327	0.4229199	0.1530549	0.1086627	0.406514	0.4335506	0.5030434	0.0959622	0.2529143	0.4540421	0.0546434	0.0778616	0.5624919	0.0092671	0.0063217	0.4320876	0.0061948	0.7209157	0.0429623	0.3399396	0.648925	0.1181893	0.3859132	0.6677966	0.6204119	0.7816819	0.310092	0.3111365	0.4232032	0.4882524	0.0010599	0.013947	0.2933976	0.1068604	0.0488296	0.1503201	0.2623249	0.0603709	0.4035419	0.0777023	0.4708831
6420	0.1949325	0.7004992	0.0413865	0.5511981	0.0067824	0.0292553	0.5269566	0.133072	0.1003786	0.4517846	0.390554	0.6868246	0.6642577	8.01e-05	0.543601	0.2328709	0.07885	0.627863	0.0368584	0.111859	0.6807829	0.1956746	0.7369891	0.017034	0.313503	0.1913441	0.1520335	0.4562013	0.4924782	0.5126961	0.1243804	0.3439668	0.4975842	0.0748547	0.1679925	0.383337	0.0020655	0.0006936	0.3608297	0.0015528	0.5648739	0.0268588	0.4140756	0.7854903	0.0987791	0.2203411	0.5314906	0.6733914	0.7011692	0.2043008	0.3644502	0.544028	0.5241434	0.0016012	0.0232659	0.2428819	0.077378	0.1075735	0.1283062	0.2994884	0.0702663	0.3857041	0.0581418	0.4343434
6440	0.1363461	0.6627427	0.0579506	0.5645016	0.0259301	0.0380152	0.5299632	0.151095	0.0857992	0.4267379	0.484998	0.6595763	0.5652003	0.000476	0.4730417	0.2242142	0.081926	0.6529137	0.0220344	0.1114865	0.4549641	0.2299664	0.6051158	0.0322494	0.4053243	0.1663381	0.2501294	0.5374111	0.4243334	0.4418099	0.1227388	0.2889405	0.3987468	0.0792607	0.1168109	0.4806094	0.0135811	0.0064178	0.4897347	0.0022071	0.594289	0.0572398	0.469042	0.6317418	0.1230134	0.2446467	0.6760974	0.5401069	0.6581883	0.2310939	0.4320234	0.4760617	0.5330257	0.0014535	0.0219687	0.3003582	0.0735082	0.0594071	0.0919482	0.2086925	0.0617689	0.3586564	0.0332691	0.5744525
6460	0.1852185	0.785394	0.0733457	0.489344	0.005014	0.0292857	0.5262254	0.199683	0.0644892	0.431138	0.5383374	0.6610181	0.6528475	0.0004352	0.3884473	0.1760606	0.0388135	0.7094483	0.022624	0.0819959	0.5366386	0.2338056	0.5933411	0.0158679	0.2732894	0.1700466	0.1777776	0.4372289	0.4750929	0.3705075	0.1290496	0.2982242	0.3660371	0.0823431	0.1258074	0.5222207	0.0075875	0.0066878	0.5275192	0.0066432	0.6236785	0.0189333	0.4113249	0.517101	0.1409608	0.2807942	0.5509587	0.6616387	0.5634907	0.2003213	0.3966526	0.525055	0.4990517	0.0001642	0.0277727	0.2771684	0.0631365	0.0436025	0.0881669	0.217396	0.0641032	0.3886651	0.040211	0.5515002
6480	0.2298045	0.7449714	0.0848411	0.5347767	0.018189	0.0477299	0.5455242	0.1869264	0.0685656	0.3467212	0.4352471	0.636811	0.5908935	0.0006585	0.4448744	0.1925871	0.0564623	0.6455874	0.0140466	0.0573512	0.5699517	0.1991661	0.5943462	0.0183312	0.3235455	0.1268513	0.1990903	0.4365851	0.4567704	0.4426397	0.0759269	0.385233	0.3481231	0.0870392	0.0912011	0.4454103	0.0066697	0.0103645	0.5200121	0.0015716	0.7252017	0.0351336	0.4395016	0.7472691	0.1450053	0.287846	0.5377503	0.5229761	0.7509018	0.2359768	0.4638996	0.492389	0.6427252	0.0011265	0.0310963	0.3283805	0.0616587	0.019794	0.133491	0.2063497	0.1081381	0.4395784	0.0418304	0.4593823
6500	0.171606	0.7371145	0.0815514	0.5316118	0.015752	0.0421538	0.5135514	0.1707081	0.0344192	0.4309009	0.4970973	0.6445915	0.6120818	0.001347	0.4776642	0.1889145	0.104546	0.5927911	0.0135368	0.0916678	0.5457286	0.2235544	0.6756936	0.0307242	0.2981189	0.1525225	0.1345032	0.4186889	0.4078173	0.4014365	0.1025172	0.2761926	0.4013094	0.0603642	0.1485044	0.3949394	0.0153479	0.0055134	0.4794156	0.0032543	0.7140609	0.0095888	0.4260638	0.5510234	0.1265795	0.2850645	0.5484131	0.6209418	0.8428972	0.1668411	0.4090139	0.4932145	0.6053594	0.0033957	0.0060753	0.33111	0.1216648	0.032718	0.1359908	0.1563859	0.0488942	0.4727714	0.029037	0.4233874
6520	0.1781669	0.8360163	0.1057409	0.6753916	0.0199273	0.0498972	0.5143999	0.202538	0.0331604	0.391182	0.4074317	0.6297242	0.5092664	0.0027591	0.442804	0.1871659	0.1087438	0.6372181	0.0180022	0.0728597	0.4453858	0.2045948	0.7551805	0.035626	0.3301665	0.1302483	0.1145953	0.5581484	0.4018018	0.3654317	0.1068672	0.1941119	0.2895054	0.06112	0.1541634	0.326212	0.0098677	0.0077855	0.4126152	0.0011068	0.681433	0.0087192	0.41861	0.491673	0.1282119	0.1979355	0.6799106	0.689815	0.7620447	0.1291481	0.2753027	0.5245512	0.5852311	0.0023957	0.0172941	0.2906385	0.106022	0.0320151	0.064841	0.2137273	0.0628242	0.4938942	0.027841	0.5437608
6540	0.1700328	0.7835539	0.0722578	0.5596816	0.0157579	0.0551772	0.5413493	0.1423407	0.0235516	0.4335647	0.3322167	0.6532142	0.5240647	0.0030024	0.4130286	0.2032643	0.1168669	0.6008952	0.0152743	0.15578	0.4680234	0.1703111	0.7133627	0.0366241	0.4345151	0.1890209	0.1197659	0.4971798	0.3846358	0.420805	0.085201	0.230358	0.3810529	0.0657778	0.1841569	0.4335562	0.0038339	0.004268	0.3883654	0.0002681	0.6618815	0.0121936	0.4227617	0.5109516	0.1198736	0.2027367	0.6634601	0.6267843	0.6996353	0.1260134	0.3696158	0.5749061	0.6480049	0.0011938	0.0317764	0.2125982	0.0707913	0.0345344	0.1133695	0.1515425	0.0604979	0.4651777	0.0394164	0.5609193
6560	0.2241608	0.7241771	0.1009702	0.5882246	0.0157634	0.0505718	0.5090289	0.1594116	0.0242072	0.4106271	0.2940532	0.6406138	0.4339555	0.0014959	0.4778627	0.2039418	0.074716	0.6168005	0.042511	0.1591997	0.638926	0.167157	0.6386669	0.0195058	0.3318044	0.2017255	0.1076489	0.4548281	0.4550869	0.4189211	0.0992033	0.2403602	0.4857059	0.0674694	0.1228801	0.4481677	0.0013662	0.0030273	0.3997575	0.000607	0.8334633	0.0344259	0.4284531	0.700621	0.095427	0.235715	0.6894377	0.5685125	0.6942584	0.1718111	0.3829071	0.5091857	0.555528	0.0030137	0.0107415	0.2674929	0.0844079	0.0374471	0.0802192	0.2082219	0.0647786	0.4591225	0.0241798	0.5174719
6580	0.2901221	0.6983122	0.066097	0.5522121	0.009515	0.0601249	0.573131	0.2708587	0.0133934	0.4335213	0.3957088	0.7230049	0.4703744	0.0005528	0.4786669	0.1606176	0.0917818	0.6520512	0.0163462	0.0935453	0.4740669	0.1955144	0.6303971	0.0233281	0.3425955	0.2047897	0.1396056	0.4051132	0.4254917	0.4208854	0.0734504	0.3792969	0.4444002	0.1189763	0.1442003	0.4032192	0.0077937	0.0017573	0.4270976	0.003097	0.6941988	0.0396065	0.3380748	0.5573393	0.1202264	0.2112199	0.5627494	0.5762685	0.600233	0.1685856	0.3895444	0.4804709	0.5956679	0.0062656	0.0070779	0.268271	0.0730278	0.0200889	0.1182693	0.1464355	0.0596433	0.4959065	0.0193158	0.5991289
6600	0.2129221	0.6134734	0.1001795	0.5589074	0.0116123	0.0751093	0.4752082	0.1962918	0.0201326	0.4345805	0.3838125	0.6506237	0.4429285	0.0010399	0.5431159	0.2116864	0.0841623	0.6759745	0.0091896	0.080387	0.5150284	0.1873226	0.6241399	0.0187624	0.2928679	0.1820254	0.1006682	0.3934886	0.4569755	0.4776689	0.0830344	0.3245383	0.4798878	0.0663931	0.1481227	0.3699412	0.0080579	0.0017823	0.4632509	0.0044128	0.6214241	0.012402	0.3602744	0.6072754	0.0855824	0.222837	0.649425	0.6232591	0.621297	0.1877361	0.3356542	0.4410589	0.6200737	0.0095136	0.0079281	0.241942	0.0779511	0.0380899	0.1320675	0.1363219	0.0731306	0.4257361	0.0285558	0.5646966
6620	0.3335691	0.7682573	0.0731614	0.7149113	0.0080471	0.0689579	0.5133154	0.203204	0.0320392	0.4295456	0.3701624	0.6147645	0.4984988	0.0007081	0.4007087	0.1999928	0.0620713	0.7308346	0.0171046	0.1170548	0.6277745	0.1724844	0.743059	0.0302962	0.3148577	0.1207852	0.1269602	0.4832827	0.4076958	0.4282426	0.1003247	0.247852	0.3750507	0.1284482	0.1828605	0.4179595	0.0192278	0.00489	0.4940468	0.0192441	0.7218208	0.0179839	0.3577635	0.5436851	0.0958229	0.2527434	0.6023661	0.6282475	0.6904476	0.2536046	0.3632087	0.4863609	0.6430052	0.0006707	0.0234181	0.1996921	0.0721033	0.0268944	0.114278	0.1666662	0.0741753	0.48279	0.0218048	0.6012637
