"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
580	0,7816766	0,1605216	0,6086472	0,5284302	0,0349582	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8748239	0,4869524	0,7807327	0,3932894	0,9787674	0,8736473	0,9848524	0,7526785	0,9864503	0,6960980	0,6034784	0,6067907	0,0737046	0,7658061	0,9982049	0,9879516	0,9990960	0,8355112	0,6451541	0,9999713	0,9772051	0,7721894	0,8509569	0,9056807	0,5690574	0,4136215	0,1057649	0,3952174	0,9838050	0,6110014	0,8226401	0,5024294	0,1008608	0,9458693	0,9418810	0,8924203	0,4074240	0,3848596	0,9919420	0,8060994	0,6505654	0,6867088	0,9946818	0,2660765	0,8461621	0,8898469	0,9199825	0,3514834	0,9910421	0,7086926	0,9688242	0,6010932	0,8460638
600	0,8468297	0,1617471	0,6086472	0,5804786	0,0970093	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8752270	0,6413839	0,8248142	0,3951561	0,9787674	0,8736473	0,9567369	0,7283337	0,9888133	0,6869479	0,5813422	0,6015881	0,0742578	0,7670482	0,9955106	0,9877075	0,9980287	0,8355112	0,6451541	0,9999706	0,9344692	0,7652595	0,8504512	0,9056807	0,5690574	0,4050427	0,1055128	0,3979306	0,9838840	0,6124529	0,8232182	0,5022147	0,1006859	0,8574131	0,9418810	0,8924203	0,4074240	0,3848596	0,9801660	0,8060995	0,5769979	0,6867089	0,9856703	0,2284775	0,8461621	0,8898469	0,8852733	0,3514834	0,9911121	0,7086927	0,9649818	0,6305269	0,8460638
620	0,9015099	0,1647963	0,6086472	0,6300062	0,1592485	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8748332	0,7682446	0,8688107	0,4005779	0,9787674	0,8736473	0,9267470	0,7037554	0,9912865	0,6616005	0,5542354	0,5878364	0,0758149	0,7701346	0,9933321	0,9875194	0,9970246	0,8355112	0,6451541	0,9999682	0,8883550	0,7573534	0,8488222	0,9056807	0,5690574	0,3825580	0,1056215	0,4058507	0,9843586	0,6159703	0,8262196	0,5041169	0,1007253	0,7618758	0,9418810	0,8924203	0,4074240	0,3848596	0,9677563	0,8060995	0,5055490	0,6867090	0,9760782	0,1933875	0,8461621	0,8898469	0,8513590	0,3514834	0,9913104	0,7086927	0,9611612	0,6615518	0,8460638
640	0,9397836	0,1694337	0,6086472	0,6659062	0,2117237	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8733887	0,8562111	0,9055566	0,4099561	0,9787674	0,8736473	0,8996015	0,6830009	0,9934539	0,6214254	0,5258915	0,5665883	0,0784077	0,7747642	0,9920736	0,9874453	0,9962840	0,8355112	0,6451541	0,9999636	0,8467669	0,7498141	0,8457187	0,9056807	0,5690574	0,3539977	0,1063595	0,4194344	0,9852632	0,6211960	0,8320232	0,5089000	0,1011760	0,6773570	0,9418810	0,8924203	0,4074240	0,3848596	0,9568285	0,8060995	0,4491879	0,6867090	0,9675484	0,1660602	0,8461621	0,8898469	0,8232593	0,3514834	0,9916372	0,7086927	0,9579881	0,6888762	0,8460638
660	0,9643634	0,1749659	0,6086472	0,6858747	0,2525974	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8710073	0,9128354	0,9337641	0,4225524	0,9787674	0,8736473	0,8767544	0,6669048	0,9952000	0,5733904	0,4982803	0,5404902	0,0818558	0,7802292	0,9916128	0,9874901	0,9958322	0,8355112	0,6451541	0,9999565	0,8123616	0,7432214	0,8411253	0,9056807	0,5690574	0,3254630	0,1080361	0,4374680	0,9865223	0,6275428	0,8403929	0,5170194	0,1022729	0,6108743	0,9418810	0,8924203	0,4074240	0,3848596	0,9480011	0,8060995	0,4104634	0,6867091	0,9605925	0,1465432	0,8461621	0,8898469	0,8015864	0,3514834	0,9920568	0,7086927	0,9555706	0,7109500	0,8460638
680	0,9793796	0,1806943	0,6086472	0,6921803	0,2830852	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8679665	0,9478903	0,9543895	0,4371208	0,9787674	0,8736473	0,8582698	0,6550245	0,9965399	0,5244868	0,4723772	0,5121556	0,0859185	0,7858914	0,9916907	0,9876323	0,9956239	0,8355112	0,6451541	0,9999471	0,7853067	0,7377443	0,8352827	0,9056807	0,5690574	0,3000391	0,1109119	0,4580703	0,9880050	0,6345275	0,8507249	0,5285297	0,1042173	0,5636187	0,9418810	0,8924203	0,4074240	0,3848596	0,9412228	0,8060995	0,3876865	0,6867091	0,9552021	0,1332927	0,8461621	0,8898469	0,7854765	0,3514834	0,9925246	0,7086927	0,9538192	0,7278999	0,8460638
700	0,9882618	0,1861071	0,6086472	0,6888995	0,3052462	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8645701	0,9691133	0,9690077	0,4523933	0,9787674	0,8736473	0,8436770	0,6465337	0,9975365	0,4794464	0,4485821	0,4836310	0,0903498	0,7913396	0,9920708	0,9878413	0,9955946	0,8355112	0,6451541	0,9999359	0,7647287	0,7333455	0,8285710	0,9056807	0,5690574	0,2788257	0,1151262	0,4794219	0,9895713	0,6417880	0,8622553	0,5430426	0,1071218	0,5338868	0,9418810	0,8924203	0,4074240	0,3848596	0,9361879	0,8060995	0,3777542	0,6867092	0,9511626	0,1245896	0,8461621	0,8898469	0,7737469	0,3514834	0,9930015	0,7086927	0,9525917	0,7404888	0,8460638
720	0,9933993	0,1909072	0,6086472	0,6801645	0,3210996	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8610800	0,9817911	0,9791494	0,4673335	0,9787674	0,8736473	0,8323504	0,6406006	0,9982622	0,4406555	0,4269834	0,4563396	0,0949163	0,7963698	0,9925827	0,9880868	0,9956837	0,8355112	0,6451541	0,9999237	0,7494400	0,7298964	0,8214070	0,9056807	0,5690574	0,2618537	0,1206651	0,5001085	0,9911028	0,6490379	0,8742226	0,5598131	0,1109877	0,5187106	0,9418810	0,8924203	0,4074240	0,3848596	0,9325344	0,8060995	0,3773778	0,6867092	0,9482065	0,1190044	0,8461621	0,8898469	0,7653096	0,3514834	0,9934588	0,7086927	0,9517509	0,7496221	0,8460638
740	0,9963231	0,1949715	0,6086472	0,6692767	0,3323307	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8576913	0,9893018	0,9860785	0,4812195	0,9787674	0,8736474	0,8236712	0,6365230	0,9987825	0,4087953	0,4075218	0,4311743	0,0994112	0,8009130	0,9931196	0,9883439	0,9958421	0,8355112	0,6451541	0,9999112	0,7382766	0,7272400	0,8141734	0,9056807	0,5690574	0,2486630	0,1273696	0,5191980	0,9925168	0,6560422	0,8859777	0,5779124	0,1157097	0,5147741	0,9418810	0,8924203	0,4074240	0,3848596	0,9299286	0,8060995	0,3835901	0,6867092	0,9460809	0,1154807	0,8461621	0,8898469	0,7592845	0,3514834	0,9938784	0,7086927	0,9511846	0,7561344	0,8460638
760	0,9979669	0,1982943	0,6086472	0,6584501	0,3402427	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8545331	0,9937283	0,9907596	0,4936287	0,9787674	0,8736474	0,8170900	0,6337561	0,9991514	0,3835275	0,3900813	0,4086169	0,1036678	0,8049685	0,9936226	0,9885941	0,9960337	0,8355112	0,6451541	0,9998991	0,7302329	0,7252224	0,8071798	0,9056807	0,5690574	0,2386243	0,1349718	0,5361840	0,9937666	0,6626148	0,8970379	0,5964075	0,1211006	0,5189227	0,9418810	0,8924203	0,4074240	0,3848596	0,9280945	0,8060995	0,3939306	0,6867092	0,9445731	0,1132862	0,8461621	0,8898469	0,7550013	0,3514834	0,9942507	0,7086928	0,9508082	0,7607167	0,8460638
780	0,9988824	0,2009380	0,6086472	0,6489137	0,3458016	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8516784	0,9963285	0,9938949	0,5043795	0,9787674	0,8736474	0,8121440	0,6318978	0,9994106	0,3640144	0,3745331	0,3888486	0,1075674	0,8085621	0,9940645	0,9888259	0,9962339	0,8355112	0,6451541	0,9998879	0,7244976	0,7237066	0,8006502	0,9056807	0,5690574	0,2311048	0,1431440	0,5508817	0,9948348	0,6686222	0,9070938	0,6144916	0,1269265	0,5284238	0,9418810	0,8924203	0,4074240	0,3848596	0,9268169	0,8060995	0,4064804	0,6867092	0,9435148	0,1119335	0,8461621	0,8898469	0,7519646	0,3514834	0,9945726	0,7086928	0,9505605	0,7639074	0,8460638
800	0,9993885	0,2029962	0,6086472	0,6411627	0,3497045	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8491582	0,9978526	0,9959811	0,5134630	0,9787674	0,8736474	0,8084563	0,6306601	0,9995917	0,3492541	0,3607504	0,3718420	0,1110403	0,8117244	0,9944370	0,9890328	0,9964273	0,8355112	0,6451541	0,9998779	0,7204425	0,7225781	0,7947259	0,9056807	0,5690574	0,2255413	0,1515467	0,5633233	0,9957242	0,6739845	0,9159876	0,6315512	0,1329410	0,5410688	0,9418810	0,8924203	0,4074240	0,3848596	0,9259343	0,8060995	0,4198257	0,6867092	0,9427784	0,1111063	0,8461621	0,8898469	0,7498154	0,3514834	0,9948454	0,7086928	0,9503987	0,7661105	0,8460638
820	0,9996667	0,2045707	0,6086472	0,6352252	0,3524460	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8469740	0,9987448	0,9973621	0,5209810	0,9787674	0,8736474	0,8057264	0,6298416	0,9997174	0,3382700	0,3486109	0,3574356	0,1140588	0,8144848	0,9947423	0,9892124	0,9966050	0,8355112	0,6451541	0,9998693	0,7175951	0,7217442	0,7894775	0,9056807	0,5690574	0,2214652	0,1598674	0,5736720	0,9964494	0,6786708	0,9236788	0,6471786	0,1389150	0,5551761	0,9418810	0,8924203	0,4074240	0,3848596	0,9253287	0,8060995	0,4329864	0,6867092	0,9422697	0,1106038	0,8461621	0,8898469	0,7482960	0,3514834	0,9950727	0,7086928	0,9502938	0,7676213	0,8460638
840	0,9998189	0,2057579	0,6086472	0,6308816	0,3543740	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8451088	0,9992666	0,9982726	0,5270969	0,9787674	0,8736474	0,8037186	0,6293037	0,9998044	0,3302015	0,3379941	0,3453903	0,1166285	0,8168711	0,9949877	0,9893650	0,9967626	0,8355112	0,6451541	0,9998620	0,7156071	0,7211317	0,7849213	0,9056807	0,5690574	0,2185023	0,1678461	0,5821577	0,9970314	0,6826896	0,9302084	0,6611514	0,1446557	0,5695383	0,9418810	0,8924203	0,4074240	0,3848596	0,9249155	0,8060995	0,4453333	0,6867092	0,9419204	0,1103002	0,8461621	0,8898469	0,7472224	0,3514834	0,9952596	0,7086928	0,9502262	0,7686514	0,8460638
860	0,9999019	0,2066424	0,6086472	0,6278183	0,3557316	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8435348	0,9995715	0,9988710	0,5320000	0,9787674	0,8736474	0,8022509	0,6289522	0,9998644	0,3243360	0,3287788	0,3354316	0,1187777	0,8189110	0,9951820	0,9894923	0,9968990	0,8355112	0,6451541	0,9998560	0,7142259	0,7206844	0,7810342	0,9056807	0,5690574	0,2163627	0,1752874	0,5890344	0,9974922	0,6860790	0,9356675	0,6733952	0,1500169	0,5833444	0,9418810	0,8924203	0,4074240	0,3848596	0,9246349	0,8060995	0,4565066	0,6867092	0,9416817	0,1101176	0,8461621	0,8898469	0,7464642	0,3514834	0,9954114	0,7086928	0,9501827	0,7693504	0,8460638
880	0,9999470	0,2072949	0,6086472	0,6257192	0,3566885	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8422195	0,9997497	0,9992632	0,5358819	0,9787674	0,8736474	0,8011839	0,6287237	0,9999057	0,3201067	0,3208422	0,3272773	0,1205479	0,8206342	0,9953343	0,9895971	0,9970146	0,8355112	0,6451541	0,9998512	0,7132700	0,7203591	0,7777675	0,9056807	0,5690574	0,2148260	0,1820621	0,5945523	0,9978534	0,6888951	0,9401733	0,6839436	0,1549006	0,5960952	0,9418810	0,8924203	0,4074240	0,3848596	0,9244451	0,8060995	0,4663425	0,6867092	0,9415192	0,1100082	0,8461621	0,8898469	0,7459289	0,3514834	0,9955336	0,7086928	0,9501549	0,7698229	0,8460638
900	0,9999714	0,2077722	0,6086472	0,6243113	0,3573634	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8411292	0,9998538	0,9995198	0,5389223	0,9787674	0,8736474	0,8004121	0,6285760	0,9999340	0,3170768	0,3140604	0,3206569	0,1219870	0,8220721	0,9954525	0,9896823	0,9971112	0,8355112	0,6451541	0,9998473	0,7126109	0,7201235	0,7750584	0,9056807	0,5690574	0,2137272	0,1881007	0,5989431	0,9981342	0,6912041	0,9438519	0,6929015	0,1592537	0,6075252	0,9418810	0,8924203	0,4074240	0,3848596	0,9243171	0,8060995	0,4748126	0,6867092	0,9414091	0,1099429	0,8461621	0,8898469	0,7455510	0,3514834	0,9956312	0,7086928	0,9501371	0,7701411	0,8460638
920	0,9999846	0,2081187	0,6086472	0,6233803	0,3578396	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8402313	0,9999147	0,9996873	0,5412813	0,9787674	0,8736474	0,7998567	0,6284809	0,9999534	0,3149166	0,3083101	0,3153219	0,1231435	0,8232575	0,9955438	0,9897509	0,9971908	0,8355112	0,6451541	0,9998443	0,7121578	0,7199535	0,7728378	0,9056807	0,5690574	0,2129446	0,1933841	0,6024117	0,9983509	0,6930752	0,9468273	0,7004155	0,1630601	0,6175352	0,9418810	0,8924203	0,4074240	0,3848596	0,9242312	0,8060995	0,4819760	0,6867092	0,9413347	0,1099040	0,8461621	0,8898469	0,7452843	0,3514834	0,9957086	0,7086928	0,9501259	0,7703547	0,8460638
940	0,9999917	0,2083689	0,6086472	0,6227687	0,3581754	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8394961	0,9999502	0,9997966	0,5430965	0,9787674	0,8736474	0,7994586	0,6284201	0,9999667	0,3133819	0,3034713	0,3110513	0,1240637	0,8242233	0,9956139	0,9898057	0,9972558	0,8355112	0,6451541	0,9998420	0,7118470	0,7198312	0,7710366	0,9056807	0,5690574	0,2123890	0,1979309	0,6051348	0,9985174	0,6945753	0,9492143	0,7066513	0,1663324	0,6261380	0,9418810	0,8924203	0,4074240	0,3848596	0,9241735	0,8060995	0,4879429	0,6867092	0,9412846	0,1098809	0,8461621	0,8898469	0,7450960	0,3514834	0,9957696	0,7086928	0,9501187	0,7704978	0,8460638
960	0,9999955	0,2085484	0,6086472	0,6223664	0,3584120	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8388969	0,9999709	0,9998677	0,5444831	0,9787674	0,8736474	0,7991746	0,6283813	0,9999758	0,3122941	0,2994287	0,3076531	0,1247894	0,8250017	0,9956675	0,9898491	0,9973083	0,8355112	0,6451541	0,9998402	0,7116344	0,7197435	0,7695891	0,9056807	0,5690574	0,2119957	0,2017868	0,6072606	0,9986447	0,6957666	0,9511158	0,7117783	0,1691035	0,6334168	0,9418810	0,8924203	0,4074240	0,3848596	0,9241349	0,8060995	0,4928490	0,6867092	0,9412509	0,1098671	0,8461621	0,8898469	0,7449631	0,3514834	0,9958174	0,7086928	0,9501142	0,7705935	0,8460638
980	0,9999976	0,2086768	0,6086472	0,6220994	0,3585787	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8384106	0,9999830	0,9999140	0,5455355	0,9787674	0,8736474	0,7989726	0,6283568	0,9999820	0,3115239	0,2960748	0,3049639	0,1253573	0,8256225	0,9957083	0,9898834	0,9973504	0,8355112	0,6451541	0,9998388	0,7114893	0,7196807	0,7684357	0,9056807	0,5690574	0,2117180	0,2050141	0,6089121	0,9987416	0,6967045	0,9526209	0,7159589	0,1714188	0,6394944	0,9418810	0,8924203	0,4074240	0,3848596	0,9241092	0,8060995	0,4968376	0,6867092	0,9412283	0,1098590	0,8461621	0,8898469	0,7448693	0,3514834	0,9958547	0,7086928	0,9501113	0,7706573	0,8460638
1000	0,9999987	0,2087681	0,6086472	0,6219197	0,3586960	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8380172	0,9999901	0,9999442	0,5463296	0,9787674	0,8736474	0,7988296	0,6283414	0,9999862	0,3109788	0,2933104	0,3028464	0,1257986	0,8261130	0,9957393	0,9899102	0,9973839	0,8355112	0,6451541	0,9998378	0,7113903	0,7196359	0,7675237	0,9056807	0,5690574	0,2115222	0,2076835	0,6101893	0,9988153	0,6974372	0,9538054	0,7193429	0,1733300	0,6445115	0,9418810	0,8924203	0,4074240	0,3848596	0,9240920	0,8060995	0,5000482	0,6867092	0,9412132	0,1098542	0,8461621	0,8898469	0,7448031	0,3514834	0,9958837	0,7086928	0,9501095	0,7706997	0,8460638
1020	0,9999993	0,2088329	0,6086472	0,6217967	0,3587785	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8376999	0,9999942	0,9999638	0,5469258	0,9787674	0,8736474	0,7987286	0,6283318	0,9999891	0,3105926	0,2910460	0,3011866	0,1261392	0,8264971	0,9957627	0,9899311	0,9974104	0,8355112	0,6451541	0,9998371	0,7113230	0,7196039	0,7668075	0,9056807	0,5690574	0,2113845	0,2098679	0,6111730	0,9988711	0,6980056	0,9547328	0,7220638	0,1748905	0,6486120	0,9418810	0,8924203	0,4074240	0,3848596	0,9240806	0,8060995	0,5026098	0,6867092	0,9412031	0,1098514	0,8461621	0,8898469	0,7447564	0,3514834	0,9959062	0,7086928	0,9501083	0,7707280	0,8460638
1040	0,9999996	0,2088788	0,6086472	0,6217109	0,3588365	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8374447	0,9999966	0,9999765	0,5473712	0,9787674	0,8736474	0,7986575	0,6283258	0,9999911	0,3103185	0,2892019	0,2998913	0,1264007	0,8267955	0,9957804	0,9899473	0,9974313	0,8355112	0,6451541	0,9998365	0,7112772	0,7195812	0,7662487	0,9056807	0,5690574	0,2112878	0,2116384	0,6119278	0,9989132	0,6984436	0,9554554	0,7242387	0,1761523	0,6519341	0,9418810	0,8924203	0,4074240	0,3848596	0,9240730	0,8060995	0,5046376	0,6867092	0,9411963	0,1098497	0,8461621	0,8898469	0,7447235	0,3514834	0,9959235	0,7086928	0,9501076	0,7707467	0,8460638
1060	0,9999998	0,2089111	0,6086472	0,6216502	0,3588772	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8372400	0,9999980	0,9999847	0,5477026	0,9787674	0,8736474	0,7986077	0,6283222	0,9999924	0,3101236	0,2877083	0,2988845	0,1266003	0,8270256	0,9957937	0,9899599	0,9974477	0,8355112	0,6451541	0,9998361	0,7112461	0,7195650	0,7658153	0,9056807	0,5690574	0,2112200	0,2130608	0,6125051	0,9989450	0,6987791	0,9560159	0,7259675	0,1771635	0,6546044	0,9418810	0,8924203	0,4074240	0,3848596	0,9240680	0,8060995	0,5062313	0,6867092	0,9411918	0,1098487	0,8461621	0,8898469	0,7447002	0,3514834	0,9959369	0,7086928	0,9501072	0,7707591	0,8460638
1080	0,9999999	0,2089339	0,6086472	0,6216068	0,3589057	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8370760	0,9999988	0,9999901	0,5479483	0,9787674	0,8736474	0,7985728	0,6283199	0,9999933	0,3099846	0,2865047	0,2981049	0,1267520	0,8272019	0,9958038	0,9899696	0,9974604	0,8355112	0,6451541	0,9998358	0,7112250	0,7195536	0,7654810	0,9056807	0,5690574	0,2111725	0,2141943	0,6129450	0,9989689	0,6990348	0,9564490	0,7273348	0,1779673	0,6567358	0,9418810	0,8924203	0,4074240	0,3848596	0,9240646	0,8060995	0,5074758	0,6867092	0,9411888	0,1098481	0,8461621	0,8898469	0,7446838	0,3514834	0,9959472	0,7086928	0,9501069	0,7707674	0,8460638
1100	0,9999999	0,2089499	0,6086472	0,6215755	0,3589258	0,9979827	0,5677961	1,0000000	0,6359414	0,2696392	0,5811632	0,8369449	0,9999993	0,9999936	0,5481298	0,9787674	0,8736474	0,7985484	0,6283186	0,9999939	0,3098850	0,2855395	0,2975033	0,1268667	0,8273362	0,9958113	0,9899770	0,9974703	0,8355112	0,6451541	0,9998356	0,7112108	0,7195454	0,7652244	0,9056807	0,5690574	0,2111392	0,2150911	0,6132793	0,9989869	0,6992286	0,9567822	0,7284113	0,1786016	0,6584260	0,9418810	0,8924203	0,4074240	0,3848596	0,9240624	0,8060995	0,5084419	0,6867092	0,9411868	0,1098478	0,8461621	0,8898469	0,7446722	0,3514834	0,9959551	0,7086928	0,9501067	0,7707728	0,8460638

0	1,0000000	0,2089871	0,6086472	0,6214960	0,3589738	0,9979821	0,5677862	1,0000000	0,6359414	0,2696430	0,5811238	0,8370137	1,0000000	1,0000000	0,5485768	0,9787658	0,8734015	0,7984759	0,6283135	0,9999949	0,3097473	0,2828262	0,2959622	0,1271592	0,8276880	0,9958303	0,9899903	0,9974937	0,8355058	0,6451458	0,9998339	0,7111605	0,7195015	0,7641857	0,9056715	0,5690049	0,2109712	0,2176280	0,6141677	0,9990026	0,6997322	0,9576282	0,7312417	0,1803894	0,6631325	0,9417643	0,8924203	0,4074219	0,3848596	0,9239477	0,8058389	0,5110633	0,6856507	0,9410757	0,1098473	0,8461621	0,8898087	0,7441025	0,3514834	0,9959231	0,7083380	0,9498494	0,7707834	0,8460638
20	1,0000000	0,2089871	0,6086472	0,6217756	0,3414071	0,9979823	0,5677730	0,9655700	0,6359414	0,2584241	0,5598335	0,8367348	1,0000000	0,9691795	0,5483797	0,9787663	0,8734594	0,7984809	0,6283146	0,9999951	0,2973482	0,2826088	0,2959375	0,1651943	0,8276072	0,9958198	0,9906987	0,9974934	0,8352644	0,6451000	0,9998349	0,7111510	0,7194739	0,7687658	0,9053903	0,5687719	0,2111998	0,2177531	0,6139077	0,9990537	0,6996440	0,9584693	0,7313775	0,1804766	0,6632674	0,9417916	0,8924203	0,4186998	0,3848596	0,9296491	0,8059007	0,5109758	0,6858979	0,9411010	0,1098473	0,8461621	0,8898178	0,7633095	0,3514834	0,9959334	0,7084216	0,9499105	0,7787996	0,8460638
40	1,0000000	0,2089871	0,6086472	0,6244576	0,3082027	0,9979824	0,5676030	0,8911985	0,6359414	0,2339282	0,5181128	0,8348608	1,0000000	0,9111326	0,5461955	0,9787667	0,8735036	0,7984845	0,6283153	0,9999955	0,2727663	0,2822718	0,2966600	0,2321826	0,8266871	0,9957013	0,9921431	0,9974668	0,8330202	0,6445679	0,9998364	0,7109815	0,7190988	0,7785201	0,9025490	0,5660718	0,2134446	0,2177035	0,6108960	0,9991359	0,6986519	0,9598636	0,7305947	0,1804614	0,6616956	0,9418125	0,8924203	0,4398735	0,3848596	0,9409117	0,8059477	0,5088947	0,6860876	0,9411203	0,1098473	0,8461621	0,8898247	0,7982560	0,3514834	0,9959023	0,7084855	0,9499570	0,7946848	0,8460638
60	1,0000000	0,2089871	0,6086472	0,6313928	0,2747629	0,9979825	0,5670599	0,8049824	0,6359414	0,2051863	0,4758105	0,8294013	1,0000000	0,8531983	0,5398413	0,9787669	0,8735375	0,7984871	0,6283159	0,9999959	0,2467102	0,2815060	0,2989782	0,2939486	0,8240790	0,9953367	0,9937176	0,9973826	0,8270745	0,6428892	0,9998378	0,7103484	0,7178723	0,7897429	0,8942846	0,5575973	0,2201558	0,2171478	0,6021410	0,9992071	0,6959078	0,9607629	0,7277912	0,1801130	0,6563807	0,9418286	0,8924203	0,4612279	0,3848596	0,9527739	0,8059837	0,5027437	0,6862331	0,9411351	0,1098473	0,8461621	0,8898300	0,8323793	0,3514834	0,9957785	0,7085344	0,9499924	0,8114285	0,8460638
80	1,0000000	0,2089870	0,6086472	0,6421225	0,2464223	0,9979825	0,5659708	0,7214293	0,6359414	0,1769876	0,4414611	0,8198902	1,0000000	0,8048115	0,5285247	0,9787671	0,8735633	0,7984889	0,6283163	0,9999963	0,2235784	0,2801509	0,3033655	0,3411627	0,8194670	0,9946317	0,9951515	0,9972197	0,8170884	0,6396105	0,9998390	0,7088086	0,7153789	0,8005476	0,8788591	0,5412709	0,2322858	0,2155754	0,5865919	0,9992429	0,6910494	0,9605680	0,7221982	0,1790355	0,6459573	0,9418409	0,8924203	0,4795149	0,3848596	0,9632173	0,8060111	0,4916046	0,6863446	0,9411463	0,1098473	0,8461621	0,8898340	0,8606455	0,3514834	0,9955252	0,7085717	0,9500194	0,8261749	0,8460638
100	1,0000000	0,2089870	0,6086472	0,6547927	0,2242195	0,9979826	0,5642328	0,6471853	0,6359414	0,1516175	0,4176153	0,8076985	1,0000000	0,7676681	0,5128429	0,9787672	0,8735831	0,7984903	0,6283166	0,9999965	0,2047563	0,2784916	0,3098939	0,3738524	0,8130304	0,9935575	0,9963479	0,9969694	0,8037680	0,6345940	0,9998400	0,7057438	0,7113804	0,8100888	0,8556320	0,5170122	0,2489401	0,2124564	0,5651273	0,9992270	0,6841286	0,9589488	0,7134942	0,1768027	0,6298978	0,9418503	0,8924203	0,4941066	0,3848596	0,9716522	0,8060320	0,4756125	0,6864301	0,9411550	0,1098473	0,8461621	0,8898370	0,8824449	0,3514834	0,9951313	0,7086002	0,9500400	0,8380876	0,8460638
120	1,0000000	0,2089870	0,6086472	0,6674434	0,2075570	0,9979826	0,5618128	0,5845162	0,6359414	0,1299332	0,4038721	0,7948977	1,0000000	0,7405088	0,4941823	0,9787673	0,8735983	0,7984912	0,6283168	0,9999967	0,1902799	0,2771737	0,3183820	0,3948978	0,8052640	0,9921478	0,9972955	0,9966321	0,7884045	0,6279796	0,9998407	0,7003647	0,7058238	0,8180940	0,8249211	0,4864991	0,2681255	0,2074297	0,5396825	0,9991436	0,6754873	0,9557244	0,7017119	0,1731242	0,6083772	0,9418575	0,8924203	0,5053361	0,3848596	0,9781288	0,8060479	0,4555500	0,6864956	0,9411615	0,1098473	0,8461621	0,8898394	0,8986484	0,3514834	0,9946100	0,7086220	0,9500557	0,8472350	0,8460638
140	1,0000000	0,2089870	0,6086472	0,6787020	0,1953700	0,9979826	0,5587428	0,5333859	0,6359414	0,1120174	0,3985535	0,7831422	1,0000000	0,7212597	0,4741308	0,9787673	0,8736098	0,7984919	0,6283170	0,9999969	0,1796656	0,2768488	0,3285451	0,4075016	0,7967993	0,9904807	0,9980199	0,9962142	0,7724301	0,6200989	0,9998413	0,6918240	0,6988199	0,8245869	0,7879398	0,4523471	0,2877242	0,2004149	0,5124123	0,9989738	0,6656312	0,9508033	0,6870957	0,1679438	0,5820981	0,9418630	0,8924203	0,5138061	0,3848596	0,9829393	0,8060601	0,4325127	0,6865457	0,9411666	0,1098473	0,8461621	0,8898411	0,9104464	0,3514834	0,9939925	0,7086387	0,9500677	0,8540289	0,8460638
