"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
580	0,3181120	0,6210001	0,4859757	0,5323317	0,9053098	0,5663447	0,4688660	0,7167648	0,5953730	0,5043690	0,0522783	0,4264963	0,4923650	0,3150661	0,6563246	0,3954447	0,5883088	0,0678257	0,0657212	0,0336921	0,1069051	0,6388069	0,4233820	0,1592146	0,4047508	0,4908251	0,9514186	0,1950772	0,0675183	0,1037709	0,4310171	0,2789954	0,1567777	0,2061910	0,3596456	0,0484207	0,4356241	0,1515199	0,9794297	0,0510523	0,6896902	0,3456819	1,0053562	0,1720396	0,0271456	0,6023079	0,2772778	0,9322758	0,5011463	0,2062402	0,9985149	0,0828127	0,6960489	0,3951864	0,7253483	0,0416697	0,2931191	0,4134149	0,5908757	1,0046045	0,3243236	0,3601892	0,7645289	0,2975985
600	0,4574700	0,6240458	0,4846088	0,4999401	0,8533506	0,6022030	0,4339335	0,6962529	0,5910987	0,5447511	0,0529310	0,5337606	0,5279562	0,3111673	0,6726972	0,5683053	0,5697134	0,0666041	0,0413318	0,0105386	0,1100935	0,5047504	0,4193451	0,1007204	0,4159263	0,5197170	0,9567476	0,1782255	0,0736938	0,0685029	0,3402543	0,1733908	0,1558509	0,1943205	0,3597925	0,0476118	0,4857537	0,1895354	0,9818824	0,0484201	0,7628074	0,2770940	0,9936733	0,1965392	0,0124692	0,5627970	0,1266524	0,9070479	0,4993427	0,2266107	0,8593652	0,1427547	0,7548376	0,3836154	0,5907226	0,0191830	0,2592185	0,4839826	0,5593201	0,9886632	0,2320934	0,2850522	0,9050546	0,3091289
620	0,4854199	0,6277573	0,4998616	0,4911945	0,8492338	0,5565530	0,4625856	0,7168256	0,5816041	0,5506020	0,0830011	0,5356949	0,4796652	0,3019055	0,7477143	0,5922220	0,5527807	0,0558034	0,0380247	0,0094312	0,1199148	0,4523294	0,4253525	0,0688950	0,4293748	0,5060985	0,9551453	0,2181310	0,0781957	0,0803019	0,2940372	0,1163554	0,1612946	0,1906921	0,3486121	0,0375469	0,4768763	0,2206664	0,9602954	0,0700396	0,7769604	0,2377973	1,0220286	0,2028822	0,0174166	0,5693208	0,0843826	0,9159447	0,4866646	0,2889397	0,9629994	0,1777946	0,7989558	0,3416782	0,5877902	0,0183397	0,2419013	0,5356380	0,5772718	0,9530141	0,1659742	0,2545604	0,9282177	0,3360821
640	0,4753641	0,6038098	0,4485077	0,4592708	0,7582359	0,5510046	0,4452040	0,6761678	0,5419811	0,5038684	0,1008046	0,5960475	0,4662235	0,2720731	0,7384715	0,6517791	0,5815642	0,1899809	0,0259411	0,0058186	0,1328903	0,4145094	0,4450804	0,0502688	0,4283688	0,5180216	1,0020667	0,2589318	0,0981344	0,1005446	0,2513842	0,0736597	0,1683030	0,1932292	0,3918373	0,0474856	0,4434993	0,3523100	0,9176482	0,1045093	0,7178463	0,1824749	1,0494784	0,2282610	0,0314654	0,5755684	0,0795773	0,9983666	0,4799457	0,3235155	0,9001991	0,2027151	0,7119820	0,3123127	0,5099909	0,0381970	0,2468945	0,4822279	0,5475705	0,9599713	0,1439268	0,2256309	0,9705979	0,3557890
660	0,5009802	0,6171588	0,4845787	0,4504407	0,8165449	0,6007007	0,4533163	0,7176808	0,5569925	0,4783883	0,1179023	0,5387748	0,4787760	0,2453921	0,6844232	0,6853049	0,5307339	0,3401733	0,0236639	0,0022776	0,1747581	0,3606363	0,3915268	0,0516064	0,5247330	0,5470592	1,0297273	0,2383961	0,0953715	0,1273071	0,2349282	0,0363274	0,2409986	0,1934445	0,3475502	0,0459123	0,4372012	0,4278575	0,9859975	0,0982043	0,6724734	0,1529898	1,0050018	0,2056969	0,0311423	0,5892470	0,0491913	1,0700408	0,4617478	0,3677885	0,9312065	0,1688994	0,7560472	0,3512852	0,4799097	0,0259470	0,2572625	0,4935969	0,5780069	0,9587329	0,1012642	0,2989247	0,8460863	0,3931365
680	0,5270139	0,6458175	0,5483356	0,4061765	0,8544777	0,5977459	0,4347725	0,6993043	0,5383325	0,4619307	0,1527880	0,5729135	0,5280036	0,2500281	0,7213597	0,7680619	0,5729198	0,4384712	0,0070793	0,0046850	0,1448244	0,3442326	0,2963304	0,0556124	0,5522596	0,5684359	1,0105899	0,2501689	0,0793814	0,1537100	0,2352858	0,0330038	0,2771233	0,2180804	0,4080394	0,0470989	0,4370293	0,4878517	1,0513056	0,1279541	0,7167255	0,1446809	0,9776869	0,2052677	0,0441683	0,5663197	0,0414193	1,0306562	0,4316853	0,4135584	0,9689352	0,1819554	0,7918120	0,3318176	0,4865081	0,0224932	0,2585421	0,5318302	0,6077766	0,9407040	0,0834381	0,3814830	0,8791319	0,3202983
700	0,5535673	0,6026846	0,5523727	0,3693888	0,7928306	0,6118728	0,4563082	0,7660013	0,5401065	0,4487940	0,1912817	0,5347598	0,5233749	0,2739940	0,7376211	0,7915774	0,6212350	0,4820666	0,0047023	0,0028216	0,1597228	0,3080156	0,1953922	0,0615170	0,6036387	0,5677010	1,0631346	0,2506468	0,0960459	0,2032523	0,2411272	0,0163107	0,2535849	0,2094170	0,4099451	0,0342540	0,4544613	0,5005644	0,9952175	0,1543903	0,7305325	0,1434328	1,0707142	0,2056827	0,0632141	0,5937704	0,0562549	1,0250813	0,4220060	0,4974937	0,9293384	0,1893085	0,8097297	0,2860883	0,4947131	0,0387581	0,2579617	0,5016555	0,6400307	0,9841771	0,0692712	0,4143837	0,8390512	0,3905096
720	0,5819718	0,6133219	0,5366648	0,4531156	0,8312593	0,6257539	0,4640092	0,7788836	0,5623751	0,4345987	0,2510074	0,5213855	0,5449772	0,3003347	0,7137452	0,8237371	0,6461166	0,6427545	0,0019672	0,0032341	0,1519206	0,3183277	0,1367357	0,1142270	0,6446760	0,5936521	1,0812719	0,2453512	0,0968812	0,2239061	0,2277761	0,0127314	0,3906723	0,2668634	0,3752904	0,0361650	0,5421757	0,5330372	0,9676524	0,1640267	0,7108105	0,1384886	1,0370363	0,1989045	0,0880840	0,5479341	0,0830788	1,0383990	0,3652582	0,5298202	0,8855829	0,1894180	0,7675795	0,2980655	0,4793669	0,0557344	0,2400214	0,5529306	0,6379645	0,9369713	0,0843578	0,5296114	0,7676252	0,3645677
740	0,6263683	0,6263376	0,4882765	0,5114500	0,8575980	0,5712479	0,4565762	0,7691905	0,5781483	0,4130744	0,2556639	0,5337221	0,5901063	0,2856616	0,7219103	0,8656710	0,5852852	0,7072911	0,0122455	0,0037229	0,1613732	0,3116457	0,1042287	0,1023913	0,6668146	0,6313359	1,0120041	0,3213357	0,0715685	0,2372340	0,2563076	0,0027295	0,4273750	0,3136053	0,3694097	0,0350193	0,5767839	0,6137349	0,9636371	0,2393686	0,7898370	0,1343184	0,9819940	0,2112980	0,1211351	0,5020733	0,1078538	0,9866185	0,3558684	0,5824581	0,9339248	0,1730777	0,7306545	0,3462154	0,5132626	0,0569178	0,2418604	0,5006581	0,6006229	0,9715976	0,0831712	0,5117183	0,8707694	0,3670626
760	0,6122559	0,6027890	0,4820736	0,4954410	0,8438403	0,5737834	0,4368493	0,7188429	0,5537145	0,3785426	0,2099359	0,5699896	0,5787313	0,2809628	0,7174848	0,8108724	0,5731500	0,7329964	0,0216561	0,0057105	0,1733241	0,3129408	0,0894441	0,1214755	0,6826216	0,6328846	0,9267042	0,3631366	0,1116127	0,2585773	0,3120807	0,0014477	0,4935132	0,3276475	0,4018339	0,0411124	0,5931884	0,6383851	0,9771574	0,2654221	0,7970906	0,1462111	0,9657536	0,2211621	0,1230991	0,5507858	0,1421791	0,9722917	0,3480891	0,6710292	0,8968102	0,1695171	0,6992880	0,3738108	0,4972217	0,0834358	0,2692703	0,5407067	0,5992238	0,9881868	0,0976317	0,6311222	0,8291670	0,4235874
780	0,6140950	0,6627552	0,5164838	0,4942395	0,8269925	0,5501760	0,5000137	0,7100816	0,5352136	0,4075750	0,2077516	0,5446816	0,5577970	0,2758234	0,7664139	0,8020621	0,5788078	0,7643151	0,0209602	0,0058056	0,1766884	0,2963494	0,1069382	0,1572938	0,7260038	0,6335799	0,9180480	0,3594816	0,1024768	0,2275089	0,3576933	0,0007706	0,5042521	0,3116203	0,3722080	0,0308551	0,6334484	0,6238170	0,9825474	0,2906777	0,7592790	0,1542921	0,9003330	0,2478010	0,1372507	0,5147378	0,1753455	0,9694757	0,3650968	0,6746606	0,9237810	0,1621237	0,6967130	0,3958894	0,5837300	0,1443753	0,2625464	0,5224497	0,5514154	1,0420319	0,1486543	0,7403329	0,8181410	0,4668392
800	0,6131803	0,6823888	0,6120627	0,4507128	0,7672139	0,5193674	0,4506670	0,7360556	0,5191556	0,3711860	0,1755356	0,5626570	0,5601069	0,2789981	0,7155944	0,8123825	0,6282230	0,7470415	0,0126111	0,0015978	0,1722853	0,3059662	0,0760276	0,1803838	0,7609209	0,6423892	0,9758557	0,3849469	0,0899852	0,2371242	0,3440354	0,0004728	0,4958756	0,3754840	0,3664144	0,0274643	0,6100509	0,6338442	0,9445071	0,3192022	0,7207398	0,1440225	0,9481309	0,2184461	0,1695059	0,5497059	0,1254401	0,9645365	0,3614763	0,6747476	0,9247627	0,1981776	0,7689706	0,3515294	0,6430893	0,1896253	0,2775199	0,5543567	0,5755230	0,9814735	0,2079731	0,7942295	0,6686914	0,4409469
820	0,5910593	0,6481564	0,5684775	0,3654683	0,7070837	0,6912750	0,4253589	0,6991676	0,4871336	0,3331418	0,1435400	0,5415494	0,6347829	0,2712328	0,6785183	0,8497152	0,5756527	0,7111049	0,0152089	0,0025729	0,1946848	0,3618621	0,0733582	0,1896467	0,7819751	0,6481907	0,8925711	0,4060523	0,1107293	0,2239272	0,3285968	0,0022585	0,5063146	0,4408756	0,3415592	0,0259909	0,5396751	0,6205930	0,9605870	0,2993180	0,6919874	0,1346145	0,9987270	0,1602616	0,2046028	0,5120259	0,1173025	1,0154553	0,3776870	0,5857670	0,9835528	0,1800407	0,7248652	0,3243577	0,7846836	0,2040575	0,2427240	0,5239976	0,5628806	1,0186293	0,2744519	0,8279766	0,7014866	0,4162993
840	0,5947719	0,6509687	0,4985594	0,4623868	0,7002373	0,6825959	0,4556765	0,7070309	0,5375827	0,3627638	0,1924322	0,5448200	0,6151875	0,2518613	0,6373572	0,8545870	0,5456141	0,7581062	0,0127649	0,0040694	0,2042694	0,3792869	0,0682661	0,2086224	0,7675436	0,6958253	0,9306348	0,4501699	0,0849239	0,2390715	0,3806155	0,0013566	0,5696224	0,4954855	0,3241144	0,0297629	0,5374730	0,6436098	1,0236609	0,2734689	0,7087343	0,1465971	1,0502970	0,1620781	0,2109230	0,4870438	0,0991312	1,0628448	0,3735897	0,5952545	0,9187679	0,1688988	0,7174780	0,2906281	0,8512982	0,1817630	0,2318176	0,4546036	0,5934859	1,0242047	0,3177714	0,8431378	0,7224792	0,4064752
860	0,5418334	0,6765390	0,5111313	0,4649954	0,7483809	0,6909007	0,4176644	0,7308766	0,5255061	0,4356812	0,2024664	0,5300072	0,5924623	0,2129872	0,6375897	0,9044928	0,5161859	0,7910185	0,0141294	0,0039361	0,1630515	0,3637129	0,0757862	0,2026076	0,7881289	0,7232779	0,9945330	0,4157406	0,0786407	0,2168259	0,4037929	0,0028223	0,6357704	0,4980235	0,3397275	0,0383106	0,5191398	0,6195462	1,0239806	0,2959515	0,7415625	0,1762205	0,9915161	0,1555289	0,2231941	0,5433316	0,0667520	1,0303821	0,4079649	0,5718048	0,8563280	0,1810315	0,7664197	0,2707927	0,8967307	0,2073848	0,2594864	0,5166817	0,5323921	0,9696424	0,3606831	0,8402479	0,6904427	0,3025128
880	0,5589864	0,6194930	0,5221255	0,4180579	0,7305785	0,6838006	0,4424168	0,7563897	0,5212879	0,4362389	0,1918627	0,4961768	0,5737707	0,2361760	0,6567722	0,8249932	0,5249103	0,6854394	0,0107240	0,0023772	0,1639854	0,3884661	0,0734852	0,1839299	0,7490761	0,7413139	0,9734179	0,4071922	0,0868830	0,2112078	0,4325974	0,0032322	0,6327444	0,4985005	0,3616191	0,0376269	0,5197182	0,6726652	1,0529543	0,3070225	0,7529184	0,1893686	1,0456657	0,1746286	0,2469040	0,5992155	0,0836968	0,9750385	0,4602058	0,5350725	0,8303927	0,2326300	0,6966663	0,2960582	0,8779283	0,2802161	0,2533061	0,5379474	0,6104453	1,0286461	0,3650595	0,8078140	0,7772812	0,3360193
900	0,5639856	0,6529816	0,4851425	0,5095409	0,7644134	0,6334520	0,4615385	0,7715742	0,4678251	0,4739641	0,1903156	0,4861164	0,5413930	0,2718743	0,7280178	0,7898549	0,5522384	0,7716047	0,0065359	0,0007430	0,1753590	0,3858140	0,0754620	0,1910373	0,8043849	0,7456904	0,9592493	0,3672514	0,0925290	0,2336523	0,3805177	0,0033070	0,6238129	0,4341618	0,3401636	0,0313741	0,5691204	0,7121493	1,1021929	0,3011107	0,7641770	0,1848536	1,0747650	0,1580847	0,2771236	0,5247413	0,0726213	0,9552299	0,4421601	0,5662170	0,8483900	0,2620241	0,7498023	0,3015128	0,8769563	0,2764815	0,2469341	0,5388971	0,5601073	1,0221002	0,4199704	0,8341488	0,7650132	0,3702112
920	0,6163874	0,6634746	0,5032999	0,4709366	0,7486604	0,6920539	0,4858197	0,7097515	0,4792302	0,4943145	0,2152689	0,5421924	0,5180152	0,2556268	0,8367334	0,7314384	0,5690162	0,7780343	0,0135545	0,0043082	0,1788843	0,3967202	0,0650596	0,1891240	0,7370438	0,7470220	1,0034166	0,4348691	0,0820011	0,2724557	0,3797776	0,0025487	0,6228937	0,4372956	0,3499803	0,0391438	0,5602449	0,6998797	1,0684089	0,2909002	0,7398120	0,1795088	1,0604869	0,2007196	0,2728672	0,5829078	0,0988275	1,0176152	0,4141353	0,5597498	0,8346019	0,2546988	0,7845420	0,3111697	0,9476056	0,2848427	0,2313151	0,5569008	0,5860609	0,9454245	0,4246464	0,8475064	0,7250301	0,3828882
940	0,5978786	0,6425267	0,4829938	0,5212618	0,7830599	0,6807919	0,4975201	0,7312353	0,5567929	0,5096374	0,2022886	0,6141530	0,5046297	0,2767265	0,8535772	0,7669636	0,6048320	0,7750584	0,0090093	0,0050228	0,1948114	0,3747772	0,0831702	0,1760086	0,7467010	0,7485623	0,9424657	0,4621069	0,0761352	0,2792599	0,3920177	0,0008451	0,6114486	0,4778873	0,3549782	0,0392407	0,5539462	0,7223566	1,0220558	0,3294720	0,7911288	0,1842143	1,0363862	0,2092607	0,2938906	0,5550250	0,1031885	1,0631671	0,3702410	0,5908642	0,8801775	0,2459757	0,7442209	0,3089131	0,9067522	0,2474985	0,2458940	0,5640474	0,6042462	0,8928057	0,4323399	0,8709073	0,7504247	0,4072318
960	0,5955277	0,6112198	0,4786813	0,4746462	0,8201970	0,6810575	0,5216334	0,7181811	0,5681472	0,4930291	0,1900033	0,5709492	0,5165239	0,2750655	0,7353060	0,7224061	0,5722002	0,7571423	0,0019388	0,0000254	0,1993469	0,3569942	0,0620423	0,1783760	0,7140332	0,7840021	0,9385463	0,5084551	0,0706819	0,2605061	0,3898955	0,0023638	0,5481730	0,4182905	0,3992127	0,0243975	0,6221916	0,6650493	1,1378677	0,2993157	0,8408817	0,1814496	0,9911068	0,2675231	0,3149746	0,5875926	0,1390306	1,0045664	0,4128573	0,6541980	0,8356542	0,2711105	0,7931081	0,2961848	0,8743746	0,2641649	0,2586889	0,5505790	0,6112920	0,9271611	0,4158353	0,8822833	0,7268415	0,4247651
980	0,6013695	0,6123530	0,4731828	0,4219027	0,8113685	0,6479049	0,4539221	0,7195616	0,5266542	0,4680285	0,1979994	0,6358652	0,5589992	0,2769021	0,6601979	0,7931122	0,5893844	0,7336035	0,0040054	0,0022161	0,1986568	0,3125817	0,0666976	0,1705822	0,7740764	0,7852470	0,9428884	0,4751387	0,0820934	0,2370787	0,3373577	0,0026110	0,5353566	0,3755331	0,3879573	0,0256284	0,5877839	0,6846677	1,1396176	0,2522572	0,8560737	0,1979846	0,9755642	0,2289909	0,2523109	0,5437024	0,1449449	1,0822624	0,3734485	0,5754651	0,8704170	0,2372565	0,7698109	0,3120873	0,8981626	0,3013798	0,2655102	0,5515103	0,6389606	0,9738201	0,4728570	0,8477579	0,7294424	0,3939923
1000	0,6310164	0,6194836	0,4670515	0,4393684	0,8205935	0,6509091	0,4389719	0,7276003	0,4973920	0,4676901	0,2326824	0,5940109	0,5844187	0,2863141	0,6712397	0,8032019	0,5795991	0,7593348	0,0091404	0,0047175	0,1905748	0,3122524	0,0621043	0,1598223	0,8046286	0,7588209	0,9426960	0,4492260	0,0834999	0,2556002	0,4071085	0,0054622	0,5517074	0,3642459	0,3584965	0,0327098	0,5724023	0,6417071	1,0628338	0,2819701	0,7466609	0,1844010	0,9916314	0,1939588	0,2557839	0,5728745	0,1378888	1,0441541	0,3816829	0,6017099	0,8985320	0,2212371	0,7399926	0,3223150	0,9226110	0,3027935	0,2502699	0,5338132	0,6396704	0,9411028	0,5180980	0,8061091	0,7689210	0,3865972
1020	0,5893695	0,6646919	0,5599616	0,4486954	0,8599390	0,6660299	0,4565420	0,7217150	0,4969928	0,4959833	0,2228258	0,5265671	0,5680618	0,2698987	0,6932817	0,7780773	0,5928593	0,7175362	0,0062421	0,0088505	0,1723787	0,3245239	0,0683385	0,1701073	0,7750764	0,7437885	0,9767029	0,5029592	0,0858496	0,3043726	0,3764908	0,0019362	0,5431353	0,4175119	0,3285258	0,0495592	0,5635987	0,7158565	1,0232987	0,3359715	0,6890180	0,1667059	1,0021088	0,2093644	0,2233129	0,6142617	0,1525701	1,0473501	0,3930899	0,5923595	0,9044302	0,2353561	0,7871654	0,3311307	0,8980918	0,3001832	0,2222708	0,5172314	0,6113684	0,9629192	0,5054543	0,7798387	0,7442363	0,3616222
1040	0,6058259	0,6580471	0,5151626	0,5209642	0,8959102	0,6105318	0,5020865	0,6898092	0,4622662	0,5188358	0,2022512	0,5629932	0,5934088	0,2884259	0,6894805	0,7905893	0,5804808	0,8140020	0,0073108	0,0062230	0,1792509	0,3568169	0,0744422	0,1602791	0,6947803	0,7039118	0,8520122	0,4507512	0,0748684	0,2686712	0,3676224	0,0039084	0,5516176	0,3880837	0,3731102	0,0452672	0,5561478	0,7077781	1,0365131	0,3323968	0,7399620	0,1618853	1,0097803	0,2167444	0,2349010	0,5628460	0,1523935	1,0045478	0,3850238	0,6712277	0,9118255	0,1907503	0,7856593	0,3343866	0,8534200	0,2608141	0,2119087	0,5050082	0,6237921	0,9988002	0,5002901	0,7884220	0,7930600	0,4052053
1060	0,5976260	0,6377034	0,4796603	0,5095268	0,9121514	0,5871510	0,5266592	0,7519044	0,4952433	0,4923959	0,2037815	0,5804467	0,6267384	0,2513049	0,7142307	0,8055632	0,5433614	0,8168080	0,0050954	0,0055566	0,2004348	0,3591476	0,0593112	0,1442381	0,7160487	0,7096105	0,8911461	0,4770573	0,0743777	0,2787678	0,3650413	0,0033860	0,5518936	0,3726283	0,3644593	0,0291471	0,5690551	0,6985888	1,0032789	0,3032047	0,6542305	0,1472518	1,1139573	0,2041074	0,2397142	0,5451170	0,1687525	1,0040832	0,3834450	0,6748962	0,9108267	0,1920494	0,8062233	0,2636862	0,8507406	0,2342488	0,1879209	0,5212630	0,6043341	0,9126573	0,5126135	0,8322266	0,7360536	0,3374875
1080	0,5813871	0,6092421	0,4755297	0,5931790	0,8547250	0,5717331	0,5585802	0,7830254	0,5191630	0,4693630	0,1931039	0,5571192	0,6441097	0,2807121	0,7479507	0,8566207	0,5790786	0,7562091	0,0071171	0,0052550	0,1933723	0,2978629	0,0680348	0,1351274	0,7383170	0,7403136	0,9286692	0,4354200	0,0985191	0,2601845	0,3419811	0,0028784	0,5254192	0,3584477	0,3219639	0,0368727	0,6035622	0,6512863	1,0730728	0,3328521	0,7526726	0,1946986	1,0745885	0,2394482	0,1926315	0,5530252	0,1852294	0,9372122	0,3446893	0,6931722	0,9574471	0,1592122	0,7891436	0,2649366	0,8338051	0,2262463	0,1997336	0,4847093	0,6160966	0,9608574	0,5382934	0,8232098	0,6658342	0,4295211
1100	0,6145932	0,6194065	0,4710146	0,4946511	0,8765386	0,5491207	0,5372661	0,7726051	0,5408821	0,4656270	0,2681953	0,5265455	0,6880045	0,2573071	0,7937243	0,8513165	0,5778210	0,7802119	0,0008999	0,0024858	0,1887801	0,3024419	0,0694486	0,1320030	0,7225477	0,7178376	0,8722256	0,4351038	0,1019514	0,2527500	0,3242934	0,0050726	0,5812812	0,3680836	0,2975506	0,0236128	0,6458665	0,6336941	1,0208335	0,2701807	0,6894091	0,1962111	0,9549288	0,2828454	0,1489115	0,5911672	0,1655366	0,9223564	0,3638848	0,7203249	0,9604267	0,1807090	0,8761142	0,2905807	0,8428582	0,1964802	0,2109455	0,4737482	0,5715688	0,9048035	0,5619588	0,9185445	0,6596597	0,3977632

0	0,5395862	0,6767542	0,5439019	0,5091957	0,8312002	0,6706050	0,4418857	0,6624448	0,4522177	0,5596729	0,1998400	0,5221288	0,6180368	0,3324114	0,7490338	0,7839795	0,5346745	0,7404448	0,0157864	0,0017709	0,2085649	0,2835339	0,0761841	0,1848712	0,7618372	0,7731345	0,9429673	0,4210163	0,0798527	0,2546479	0,4328205	0,0005026	0,5941943	0,4544619	0,3352314	0,0451189	0,5561952	0,7068761	1,0445583	0,2919150	0,7761423	0,1838384	0,9700039	0,1743543	0,2309267	0,5267793	0,0972665	1,0675199	0,4866894	0,6314319	0,9584337	0,1883482	0,7688648	0,2619535	0,9995399	0,2473337	0,2486138	0,4922794	0,6156741	0,9693634	0,5191243	0,8604995	0,7977280	0,3812659
20	0,5042791	0,5733603	0,3570530	0,4454243	0,7697349	0,3019841	0,4774844	0,7693851	0,5238844	0,4610704	0,2111487	0,5137414	0,6309595	0,2285444	0,6113375	0,6708324	0,5175211	0,7703579	0,0119941	0,0041449	0,2090031	0,6114937	0,3588753	0,1995836	0,7152431	0,7842432	0,8534333	0,6134755	0,2386869	0,2525933	0,3860802	0,0061398	0,5363854	0,3322751	0,5967566	0,0704955	0,5711467	0,6661544	0,9741493	0,3060196	0,7553346	0,1645935	0,9684351	0,1773495	0,2347437	0,5984433	0,1113546	0,9721393	0,3430834	0,5646316	0,9156901	0,1372865	0,7523490	0,3990094	1,0333697	0,2811198	0,2985321	0,5271048	0,4559149	0,8842329	0,5410246	0,8844507	0,7990561	0,4312039
40	0,4530199	0,5913713	0,3213789	0,4251136	0,8450957	0,1791332	0,4289211	0,7558246	0,4908676	0,4246842	0,1878676	0,5885042	0,6307323	0,2093436	0,6099864	0,5453770	0,5367227	0,7302534	0,0090461	0,0079889	0,2610260	0,7253559	0,5389302	0,1942497	0,7463586	0,8347855	0,8187857	0,6361424	0,2882044	0,2045877	0,3901980	0,0072983	0,5682320	0,3180915	0,6976204	0,1007802	0,5316226	0,6097534	1,0642167	0,3136402	0,7052844	0,1979938	0,9081530	0,1939252	0,1976703	0,6272200	0,1385929	1,0211669	0,3295007	0,6293896	0,9968273	0,1499933	0,7026325	0,4151307	1,0282456	0,2804527	0,2923943	0,5389390	0,3281118	0,9550144	0,5435813	0,9871153	0,9126226	0,4190841
60	0,4435831	0,6191632	0,3043212	0,4519193	0,7732799	0,1120268	0,4287336	0,8051177	0,5144316	0,4221037	0,1727504	0,6451115	0,6609115	0,2086067	0,5627433	0,4855236	0,5037001	0,7444252	0,0027804	0,0080006	0,2022918	0,7780281	0,5576768	0,1609387	0,7090794	0,8409130	0,9675585	0,5991805	0,4097223	0,1677244	0,4000640	0,0042999	0,5197199	0,3041020	0,7925920	0,0981830	0,4736955	0,6134590	1,0625585	0,2456483	0,7564937	0,1870402	0,9887619	0,1880043	0,1392507	0,6037563	0,1769030	1,0247685	0,2838330	0,6013017	0,9632626	0,1806209	0,7047105	0,4392387	0,9627389	0,2701005	0,3476827	0,5274390	0,2517736	0,9917525	0,5620745	0,9154816	0,9675980	0,3953374
80	0,4105358	0,5986464	0,2466051	0,4293369	0,8366859	0,0748386	0,4769163	0,7595652	0,5074182	0,4414576	0,1679434	0,6025193	0,6209949	0,2573399	0,5930902	0,4612679	0,5444712	0,7208129	0,0009483	0,0043956	0,1507402	0,8560828	0,6125194	0,1564738	0,7184824	0,8747246	0,9457098	0,6021780	0,3939386	0,1619508	0,3681591	0,0017045	0,5184223	0,2735865	0,8586297	0,1114834	0,4022822	0,6661457	1,0187857	0,2100933	0,7083885	0,1650408	0,8769861	0,1658232	0,1355748	0,5559882	0,1592628	1,0193396	0,2769132	0,5998668	0,9075400	0,1869763	0,7089947	0,4532547	0,9221169	0,2831006	0,3065407	0,5437961	0,2297235	1,0279168	0,5043306	0,8130702	1,0218229	0,3611904
100	0,4008740	0,5565482	0,3094897	0,3830003	0,8111949	0,0538010	0,5031763	0,7768306	0,4580300	0,3576794	0,1821291	0,5369799	0,6512629	0,2704995	0,5934648	0,4280634	0,5069844	0,6919343	0,0051318	0,0015866	0,1332836	0,8692436	0,6227000	0,1399187	0,6902226	0,8958465	0,9606655	0,5432543	0,3786970	0,1562806	0,3496303	0,0040428	0,4934621	0,2641571	0,9106905	0,1114541	0,3885063	0,6003043	1,0369964	0,1479924	0,7139211	0,1467311	0,8144474	0,1470904	0,1166517	0,5519967	0,1465752	0,9979901	0,2810137	0,6175054	0,9363120	0,2187356	0,7803290	0,4380399	0,8976503	0,2226149	0,3152646	0,5983287	0,2407693	0,9572610	0,4975010	0,9402152	0,9509483	0,4267628
120	0,4234437	0,5372909	0,3211144	0,3714616	0,7468474	0,0543134	0,4957884	0,7659808	0,5400149	0,3368502	0,1835270	0,6004787	0,7178878	0,2838375	0,6207307	0,4455720	0,5618650	0,6187576	0,0047826	0,0057588	0,1061374	0,9426849	0,6332882	0,1189471	0,6851514	0,9161530	0,9721259	0,4580206	0,4171713	0,1301052	0,3944428	0,0029678	0,5143220	0,2550427	0,8718748	0,1128037	0,3553184	0,5539533	0,9188484	0,1071273	0,7048517	0,1155116	0,7255326	0,1853515	0,1074992	0,5186673	0,1341300	0,9790983	0,2902354	0,6660097	0,8950391	0,2069165	0,7709954	0,4331548	0,9481408	0,2597542	0,3167506	0,5953358	0,2241997	0,9936310	0,5002530	0,8929281	0,8491703	0,4001252
140	0,4319751	0,5474520	0,3296662	0,3448052	0,7426945	0,0268368	0,5413308	0,7469813	0,5965088	0,2776670	0,1821459	0,6332262	0,7500639	0,3394502	0,5874298	0,4541100	0,5574344	0,6213319	0,0098203	0,0038501	0,1155707	0,9948894	0,6385977	0,1040284	0,6373102	0,8632946	1,0032268	0,4966512	0,4268818	0,1513968	0,3634796	0,0003807	0,4898067	0,2578399	0,8714375	0,0928466	0,4238109	0,5024740	0,8860173	0,0876324	0,7293541	0,1071787	0,7170008	0,2032462	0,1093399	0,5537220	0,1264239	0,9937587	0,2437171	0,6857914	0,8454977	0,2212456	0,6771463	0,4631201	0,9493614	0,2280672	0,3175413	0,5130218	0,2516940	1,0543389	0,5282355	0,9101275	0,8606590	0,3704756
