"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
320	0,5065791	0,6449275	0,3943720	0,9225109	0,5975631	0,9798562	0,5426775	0,0187215	0,9998175	0,2820340	0,8118736	0,6030082	0,2617046	0,6017465	0,5900373	0,5363927	0,5995040	0,8317308	0,2069177	0,9911049	1,0248460	0,4719445	0,9540151	0,7387759	0,9093857	0,4424425	1,0426906	0,7057269	0,1777567	0,4666638	0,6025080	0,1959039
340	0,6101092	0,7024203	0,3847833	0,8550301	0,5988994	0,9683587	0,4289229	0,0311583	1,0016853	0,2878977	0,8187738	0,6019147	0,2287159	0,5774541	0,6043310	0,5212695	0,5785014	0,8134039	0,2018953	0,9904573	0,9743018	0,4476947	0,9510605	0,7512312	0,9053580	0,3960217	1,0989402	0,6454241	0,1990484	0,4269132	0,5570578	0,1730081
360	0,6009515	0,7696215	0,3965020	0,8476099	0,6314411	0,9365962	0,5241342	0,0367294	0,9748705	0,2351683	0,8273224	0,6052384	0,2256406	0,4844401	0,5678193	0,4721357	0,5484484	0,8491980	0,2172902	1,0174639	0,9571429	0,4534534	0,9827070	0,7442299	0,9181365	0,4053000	1,0715108	0,6165820	0,2242719	0,4176553	0,5795456	0,1412649
380	0,5755704	0,6675899	0,3472592	0,9121645	0,6488666	0,9274026	0,6178129	0,0370186	1,0751878	0,2865160	0,8528105	0,5898322	0,2474648	0,4826558	0,5924918	0,5332567	0,5477344	0,8428059	0,2271590	0,9773512	0,9547863	0,4186041	0,8992298	0,6968591	0,9793530	0,4732588	0,9722164	0,6412643	0,2010239	0,4759810	0,6236756	0,1364412
400	0,5526939	0,7366274	0,3693848	0,8549288	0,7386934	0,9123673	0,5511089	0,0315582	1,1095888	0,2313367	0,8250121	0,6018777	0,2439604	0,5072458	0,5598083	0,5400632	0,5472269	0,8526685	0,2008212	1,0166072	0,9694732	0,4155598	0,9401767	0,7004810	1,0154833	0,4894875	0,9118083	0,5807856	0,2325371	0,4078088	0,5991699	0,1182762
420	0,5412187	0,7554221	0,4030824	0,7662509	0,6688605	0,9441201	0,5229154	0,0316014	0,9684554	0,2586889	0,7573664	0,5880223	0,2475628	0,5178465	0,5754168	0,4841447	0,5312319	0,8189271	0,2226590	1,0234779	0,9445884	0,4275976	0,9949861	0,7041135	0,9968303	0,4431422	0,9141550	0,5281768	0,2597736	0,3728740	0,6168289	0,1269402
440	0,5992347	0,6657203	0,3808156	0,8562775	0,6728767	0,8744242	0,4995680	0,0395810	0,9397819	0,2786343	0,7623476	0,5846339	0,2711280	0,5184437	0,5960146	0,5289053	0,5548609	0,8280000	0,2343849	1,0242217	0,9006626	0,4357987	0,9944548	0,6888771	1,0124204	0,3777047	0,9206437	0,5735780	0,1953292	0,4181491	0,5530723	0,1297789
460	0,6053598	0,6767109	0,3730747	0,8413862	0,6208180	0,9912914	0,4804346	0,0377163	0,9507294	0,2871932	0,7922366	0,5615821	0,2676137	0,5093699	0,6328505	0,5351349	0,5696529	0,8606277	0,2125865	1,0376238	0,9627981	0,4256574	0,9538365	0,6766080	0,9334111	0,3623963	0,9367083	0,6082414	0,2073530	0,4048183	0,5705076	0,1393840
480	0,4969417	0,7895927	0,3537319	0,8604747	0,6026704	0,9768145	0,4810931	0,0463826	0,9486346	0,2818199	0,8297443	0,5624462	0,2440411	0,5038124	0,5974761	0,4995462	0,5374963	0,8479305	0,2083909	1,0261025	0,9251585	0,4365500	0,9437106	0,7257185	0,9443509	0,4401106	0,9663328	0,5961382	0,1821222	0,4205073	0,4938018	0,1768865
500	0,5017950	0,7174154	0,3823946	0,8392707	0,6657078	0,9705967	0,5497902	0,0487976	0,9986982	0,2658384	0,8925710	0,5305781	0,2542925	0,5492592	0,6425449	0,5461562	0,6248111	0,8808853	0,2133514	1,0304951	0,9590061	0,4527175	0,9053164	0,6742164	0,9611368	0,4442474	0,9885781	0,5902026	0,1631886	0,4279821	0,5492917	0,1674944
520	0,5311955	0,7120465	0,3720587	0,8785163	0,6810546	1,0127713	0,5945579	0,0404048	0,9575652	0,2595072	0,8897225	0,5557540	0,2414025	0,5902787	0,6369188	0,4880134	0,5827288	0,8801884	0,2124409	1,0383846	0,9915139	0,4645398	0,9869191	0,6863038	0,8959990	0,3337539	0,9901341	0,5919990	0,1745689	0,4241516	0,5477081	0,1454703
540	0,5905533	0,6922371	0,4753165	0,9459528	0,7361233	1,0465076	0,5263039	0,0380678	0,9877832	0,2401128	0,7930170	0,5309440	0,2420834	0,6316929	0,6979721	0,5003650	0,5327351	0,8433051	0,2099971	1,0619862	0,9803421	0,4694057	0,9891239	0,6724235	0,9730411	0,3307969	0,9347471	0,6338294	0,2127011	0,3784363	0,5313959	0,1501188
560	0,6183406	0,6601384	0,4782626	0,8685091	0,6953504	1,0483901	0,5454491	0,0403667	1,0524648	0,2829457	0,8318688	0,5616176	0,2893411	0,5903002	0,6726208	0,4981969	0,5484478	0,8448649	0,2372037	1,0509114	0,9827468	0,4425198	0,9610886	0,6248595	0,9276028	0,3221331	0,9817726	0,6401027	0,2471470	0,4056430	0,5420197	0,1271968
580	0,5735660	0,7235303	0,4598442	0,5929972	0,6483557	1,0196083	0,5051149	0,0311080	0,9900049	0,2918622	0,8072869	0,5480516	0,2742898	0,5593255	0,7166570	0,4967736	0,5415792	0,8487705	0,2978149	1,0217076	0,9673438	0,4035863	0,9909241	0,6347333	0,8636809	0,4083236	0,9777117	0,6775339	0,2218114	0,3713670	0,7042096	0,1494990
600	0,5248469	0,6995490	0,4246196	0,5031948	0,6419010	1,0056784	0,4772534	0,0311864	1,0230597	0,2757858	0,8075574	0,5463378	0,2233738	0,4905573	0,6665987	0,5059302	0,5559993	0,8550088	0,3411292	1,0219383	0,9221034	0,3709468	1,0230316	0,6843613	0,9010079	0,4494334	0,9418743	0,6531667	0,2337100	0,4255452	0,7178416	0,1599852
620	0,5726801	0,7667452	0,3836514	0,5095374	0,6401750	1,1022312	0,3956809	0,0414113	0,9668133	0,2625875	0,7947030	0,5376628	0,2108728	0,5165716	0,6653178	0,4443120	0,5483468	0,8307838	0,3509028	0,9801235	0,8678141	0,3925968	1,0165261	0,7286491	0,8848489	0,4391232	0,9428530	0,6803808	0,2110059	0,3889158	0,8462366	0,1915858
640	0,5537465	0,6879222	0,3665326	0,5103255	0,6274541	1,0532182	0,5081533	0,0424871	0,9522019	0,2422612	0,8684067	0,5941639	0,2202605	0,5297186	0,6517238	0,4555165	0,5416428	0,8063732	0,3690989	1,0071741	0,9514465	0,4113149	0,9945204	0,7074017	0,8647776	0,3946960	0,9153068	0,6323182	0,2456089	0,4548705	0,9243932	0,2264526
660	0,5158360	0,6598178	0,3336101	0,4349533	0,7130740	1,0774876	0,5463350	0,0480839	0,9548640	0,2600104	0,8910088	0,6266996	0,2322815	0,5249625	0,6324558	0,4599928	0,5895318	0,7744429	0,3281524	0,9554337	0,9641627	0,3693681	0,9958793	0,6778985	0,8084179	0,4335092	0,9879386	0,7155009	0,1952269	0,4979204	0,8449555	0,2401238
680	0,5328254	0,7394939	0,2420970	0,3507394	0,6796247	1,0307712	0,3995723	0,0325317	1,0002822	0,2527493	0,9651802	0,6463776	0,1851235	0,5558999	0,6539441	0,4803874	0,5507537	0,7816576	0,3424142	1,0391115	1,0008832	0,3501327	1,0496483	0,6293727	0,7698727	0,4065626	0,9239106	0,6798297	0,2087128	0,4263602	0,9052268	0,2370796
700	0,5043922	0,8100944	0,2204706	0,3252470	0,5958385	1,0491972	0,4260832	0,0383731	1,0142204	0,2484776	0,9307708	0,5978676	0,2071624	0,4932940	0,6614529	0,4941609	0,5629922	0,7760460	0,3531382	0,9788304	0,9003926	0,3801536	1,0176255	0,5694322	0,7755735	0,4668125	0,9533113	0,6717900	0,2160509	0,4579523	0,9132247	0,2246511
720	0,5281233	0,7210632	0,1682606	0,3581512	0,6850711	1,0704392	0,4974026	0,0378811	0,9637016	0,2264536	0,9364623	0,5964291	0,2345609	0,4762019	0,6343184	0,4733211	0,5320699	0,8314173	0,3799488	0,9845598	0,9822371	0,3874082	1,0311325	0,5513200	0,7031694	0,4288511	0,9261708	0,6160143	0,2149467	0,4300152	0,8631132	0,2329922
740	0,5792993	0,6034576	0,1781161	0,3119543	0,6389817	1,0016124	0,5281519	0,0378084	0,9342497	0,2468629	0,8776356	0,6448883	0,2421487	0,5256253	0,6490900	0,4379186	0,5112487	0,8007518	0,4033758	0,9609877	1,0433026	0,4464523	1,0219928	0,5644458	0,6312458	0,4350194	0,9548482	0,5830616	0,1958779	0,4618709	0,9280847	0,2173596
760	0,5096401	0,7460672	0,1519082	0,2700804	0,5953932	1,0003283	0,4171683	0,0286627	0,9016143	0,2558321	0,8790575	0,5998236	0,2146852	0,5391121	0,6568966	0,4355390	0,4984353	0,8284159	0,3791597	1,0554609	1,0176827	0,4213439	1,0413613	0,5569873	0,5829078	0,4481229	0,9473750	0,5912214	0,2004190	0,4076107	0,9450923	0,2073287
780	0,5409471	0,6874085	0,1189741	0,2629785	0,6817271	0,9729668	0,4275495	0,0332055	0,9285620	0,2399335	0,8535824	0,5523627	0,2211280	0,5546791	0,6411139	0,4583309	0,5089398	0,8682473	0,3761543	1,0102932	1,0096099	0,4594026	1,0731859	0,5288327	0,5077924	0,4647091	0,8999818	0,5706337	0,1914475	0,3878894	0,9159291	0,1904663
800	0,5064103	0,7478783	0,1044395	0,2537815	0,6375580	0,9623146	0,4531191	0,0269564	0,8887964	0,2870179	0,8181571	0,5815324	0,2213071	0,5546922	0,5845196	0,4559318	0,5198006	0,8510660	0,3444874	1,0190331	1,0116155	0,4687095	1,0061011	0,5263586	0,3874828	0,4102161	0,9380528	0,5953158	0,1825219	0,4463040	0,9284949	0,2282453
820	0,5245142	0,7215246	0,0843718	0,2542136	0,6873918	0,9439558	0,4355365	0,0277392	0,9467478	0,2645243	0,8108411	0,5656994	0,2291250	0,5508670	0,6083051	0,4472360	0,5665988	0,8406120	0,3670698	0,9325633	0,9746614	0,4507271	1,0247157	0,4872511	0,3769706	0,3940636	0,9459796	0,6163882	0,1874045	0,4393692	0,9014119	0,2238295
840	0,5749837	0,6990964	0,0658253	0,2342401	0,6202956	0,9000009	0,3656073	0,0223335	0,9436699	0,2683057	0,8415479	0,5431917	0,2294128	0,5010643	0,6132556	0,5115451	0,5102543	0,8752924	0,3522943	0,9902302	0,9526242	0,4510994	1,0213806	0,4757337	0,3362960	0,3639436	0,8902888	0,6525861	0,2094687	0,3846364	0,9348134	0,2159992
860	0,4905131	0,7483419	0,0642620	0,2012670	0,6024713	0,9190169	0,3274915	0,0221363	0,9333397	0,2734006	0,9056171	0,5670459	0,2357521	0,5158575	0,6042262	0,5391300	0,4834679	0,8860974	0,3926556	1,0394707	0,9332587	0,4550698	1,0228910	0,4221013	0,2752908	0,3384086	0,9626793	0,6464273	0,2099498	0,3604531	0,8843301	0,1969756
880	0,5425032	0,7168699	0,0652467	0,1704758	0,6460608	0,9636321	0,4506631	0,0301926	1,0192642	0,2830194	0,8818084	0,5836104	0,2020269	0,5054646	0,5976958	0,5475957	0,4972628	0,9271564	0,3525929	0,9977039	1,0010187	0,4953844	1,0354906	0,4627037	0,2193207	0,3306856	0,9727978	0,6141294	0,1917276	0,4139891	0,7909711	0,2187428
900	0,5941481	0,7199367	0,0472516	0,1863896	0,6601109	0,9659991	0,5234078	0,0320520	1,0894602	0,2632340	0,8342821	0,5823243	0,2124459	0,5682376	0,5931663	0,5024078	0,4941175	0,9573980	0,4002596	1,0521349	1,0133401	0,4855781	1,0500814	0,4579389	0,2238199	0,3200599	0,9791196	0,6044143	0,1941909	0,4621294	0,7930683	0,2260732
920	0,6094972	0,6636488	0,0494008	0,1747705	0,6671448	0,9815516	0,4813457	0,0475340	1,0446978	0,2871838	0,9034798	0,6068183	0,2567364	0,5851061	0,6314325	0,5070937	0,5480313	0,9448607	0,3991696	1,0256676	0,9657736	0,4974643	0,9582501	0,4128367	0,2526262	0,4012976	1,0064542	0,6541195	0,2030054	0,4429748	0,8157990	0,2108697
940	0,5030894	0,7589405	0,0671484	0,1666594	0,6184146	0,9784635	0,4711489	0,0645865	0,9839545	0,2605955	0,9191050	0,6121920	0,2087547	0,6045028	0,6165644	0,4879042	0,6319631	0,9032097	0,4199104	0,9773526	1,0357751	0,4469529	0,9178006	0,4171540	0,2522573	0,4829850	1,0469185	0,6688565	0,1872346	0,4312325	0,8376790	0,2080917
960	0,5167792	0,6502988	0,0609975	0,1600414	0,6597471	1,0099419	0,4718287	0,0630315	0,9902379	0,2490373	0,8239046	0,5861608	0,2132871	0,5379234	0,6280909	0,4861358	0,5866379	0,8574732	0,4168908	1,0471167	0,9555613	0,4548649	0,9195235	0,4528001	0,2479071	0,5200797	0,9703974	0,6623441	0,2013252	0,5060446	0,7852742	0,2090686
980	0,5362644	0,7303801	0,0879564	0,1278392	0,6046247	1,0093383	0,4635841	0,0487947	1,0695315	0,2831821	0,7841942	0,5563663	0,1840674	0,5507333	0,6273559	0,5115100	0,5538755	0,8248887	0,3995773	0,9960174	0,9412129	0,4880826	0,9050116	0,4694023	0,2268637	0,5253415	0,9676228	0,6486216	0,2329354	0,4722236	0,7777928	0,2318237
1000	0,5388006	0,7281234	0,0795299	0,1280363	0,6050763	0,9948452	0,3663933	0,0517174	1,0069389	0,2425045	0,8361199	0,5986765	0,1591761	0,4878374	0,6374851	0,5136489	0,5306248	0,7437541	0,4127372	0,9365890	0,9527602	0,4980940	0,9042671	0,4782543	0,1587041	0,4418037	0,8849177	0,5921187	0,2208169	0,4037431	0,7745397	0,2240755
1020	0,5545816	0,8003647	0,0711290	0,1148689	0,6979614	0,9879309	0,3306708	0,0382207	0,9407468	0,2345487	0,9025204	0,6010861	0,1921922	0,5497131	0,6305312	0,4727169	0,5561992	0,7498432	0,4094928	0,9771010	0,9326540	0,4981359	0,8919396	0,4721073	0,1337021	0,4219585	0,9453753	0,6160907	0,2186475	0,3643793	0,8905757	0,2305176
1040	0,5656251	0,8008947	0,0575570	0,1142470	0,7308036	0,9987757	0,4193142	0,0340654	0,9785852	0,2363746	0,8727357	0,5611117	0,2242881	0,5483414	0,6253202	0,4991075	0,6162461	0,7606060	0,4355183	0,9420099	0,8977080	0,5111932	0,9647473	0,4795751	0,1077710	0,4459178	1,0025780	0,5940523	0,1924179	0,3672357	0,8509551	0,2242298
1060	0,5068414	0,7227106	0,0696770	0,1093316	0,6517542	0,9508096	0,4786477	0,0475376	0,9934901	0,2321564	0,9619049	0,5608860	0,1868643	0,5634198	0,6383179	0,5031681	0,5840920	0,7899374	0,4169578	0,9884845	0,9187327	0,5024504	0,9924301	0,5088982	0,0824281	0,5194784	0,9535916	0,6192370	0,1811752	0,4163514	0,8641537	0,2176469
1080	0,5070394	0,6121203	0,0569117	0,1157467	0,7381537	0,9183061	0,6041480	0,0375622	0,9933122	0,2825958	0,8734182	0,5589507	0,2340793	0,5587146	0,6620762	0,5434708	0,5078023	0,7624511	0,3824979	0,9948937	0,9667823	0,5062225	0,9754360	0,5101163	0,0728709	0,5927569	0,9456228	0,5989055	0,1880273	0,4565548	0,8476366	0,2287067
1100	0,5027906	0,7416729	0,0639337	0,0959746	0,6530597	0,9045932	0,5126997	0,0293017	1,0303791	0,2684528	0,9176953	0,5570816	0,2299704	0,5811015	0,6401865	0,5273587	0,5238068	0,7674015	0,3743800	1,0190365	1,0194246	0,4513958	1,0106993	0,4848749	0,0772599	0,5326856	0,9369967	0,6545297	0,2212809	0,4109799	0,9089293	0,2324586

0	0,6363647	0,7317095	0,0687239	0,0916775	0,7164224	1,0310062	0,4908869	0,0360215	1,0080749	0,3046068	0,8605657	0,6539104	0,2718953	0,4216120	0,6683942	0,5359544	0,5323589	0,8216236	0,4544726	0,9571130	0,9667292	0,4100141	0,9557758	0,4318763	0,0837170	0,4143511	0,8534289	0,6950457	0,2035969	0,3619425	0,8742307	0,2173012
20	0,5763789	0,6661739	0,0584113	0,0660477	0,6563118	0,9701765	0,6903892	0,4007645	1,0057350	0,6136328	0,8195041	0,6033518	0,2082479	0,5063531	0,6357702	0,5304593	0,5447064	0,9440585	0,3204903	0,9441356	0,9301592	0,3977089	0,8207129	0,4492980	0,0800033	0,4275888	1,0252755	0,5894410	0,1699236	0,3742858	0,7860799	0,2284706
40	0,5694813	0,6339859	0,0620188	0,0778075	0,6484545	1,0210405	0,6693392	0,5525931	0,9941186	0,7274425	0,7986937	0,5917698	0,2251926	0,5388145	0,6284402	0,6113905	0,5652647	0,9630225	0,2125141	1,0112137	0,9599141	0,3999787	0,6052570	0,4304097	0,0719251	0,4186502	1,0126383	0,5688649	0,1868017	0,3979767	0,8357955	0,2011288
60	0,5323026	0,6422466	0,0592611	0,0784413	0,6795252	1,0125272	0,7126789	0,6020085	0,9422388	0,9241187	0,8446116	0,5517382	0,2114295	0,5500245	0,6319110	0,7184379	0,5680367	0,9239485	0,1730151	1,0241182	0,9774491	0,4125278	0,4613324	0,4549363	0,0776929	0,4700775	0,9218278	0,6018444	0,2244561	0,4819648	0,8001271	0,2732718
80	0,5470550	0,6866256	0,0605211	0,0849650	0,6066934	1,0200202	0,6616546	0,6598199	1,0084157	0,8536682	0,7958153	0,5160839	0,2095678	0,6002726	0,6419326	0,8257924	0,5283082	0,9428058	0,1233877	0,9740895	1,0078490	0,3916327	0,3664727	0,4597114	0,0902070	0,4118826	0,9269982	0,5868332	0,2259901	0,4263811	0,7236572	0,2395773
100	0,5499088	0,6756454	0,0546059	0,0778530	0,5905558	1,0567591	0,6168806	0,7847003	1,1140536	0,9392941	0,6849536	0,4389972	0,2107872	0,5874294	0,6123535	0,8140510	0,5749688	0,8250189	0,1433050	0,9918474	0,9268377	0,4118623	0,3088017	0,4224651	0,1016178	0,4159324	0,9695856	0,6011127	0,2236871	0,3765438	0,7077188	0,2043484
120	0,5439756	0,6660850	0,0582885	0,0899100	0,6038350	1,0069715	0,5934019	0,7987324	1,0193260	0,9106528	0,6087346	0,4844314	0,2246364	0,5535411	0,6366033	0,8432795	0,5449395	0,7664987	0,1233100	0,9829669	0,9349131	0,4364379	0,2770915	0,4247136	0,0871341	0,3243253	0,9884962	0,6612665	0,2339918	0,3703177	0,7088651	0,2049779
140	0,5763199	0,6392964	0,0696206	0,0743683	0,6223672	1,0436578	0,6209866	0,7537953	0,9544420	0,9420722	0,5460299	0,4848351	0,1940696	0,5896016	0,5882755	0,8824500	0,5618885	0,7463825	0,1065391	0,9386806	0,9016045	0,4084705	0,2612888	0,4457126	0,0733945	0,3449744	0,9613831	0,6296724	0,1810555	0,3644850	0,7390256	0,2255730
160	0,5540893	0,6266694	0,0520380	0,0774508	0,6261010	0,9809612	0,6676575	0,8323932	1,0003452	0,8328539	0,4958455	0,4312958	0,1649896	0,5922418	0,5353182	0,8739785	0,5685656	0,7901221	0,1029461	1,0044015	0,9461560	0,4024686	0,2670794	0,5034077	0,0713683	0,3930368	0,9692887	0,6189056	0,1913477	0,3705794	0,8334602	0,2279448
180	0,5470085	0,6678462	0,0448277	0,0746687	0,6351483	0,9525511	0,6401587	0,8151512	1,0508774	0,9095948	0,4843870	0,4616941	0,2208211	0,5896274	0,4978935	0,8953349	0,5346240	0,7854670	0,1464308	1,0652454	0,9550278	0,3934660	0,2617400	0,5050352	0,0602633	0,3564868	0,9500572	0,5949160	0,1856147	0,3931085	0,8070443	0,1640928
200	0,5667161	0,6267876	0,0517461	0,0707180	0,6439196	0,9494687	0,6900166	0,7101069	1,0536293	0,9006884	0,5100954	0,4712618	0,2280980	0,5604701	0,5317631	0,9015432	0,5485561	0,7755583	0,1419250	1,0559528	0,9865049	0,3687294	0,2602493	0,5077018	0,0831985	0,4665482	0,9474048	0,5945178	0,1527146	0,3805923	0,8771926	0,1832273
220	0,5785208	0,5991330	0,0523423	0,0961146	0,5954005	0,9524719	0,7243768	0,7972571	1,0606428	0,9855662	0,3919648	0,4703783	0,2219626	0,5636121	0,5690922	0,9294447	0,5645409	0,7665384	0,1525872	1,0043005	0,9519899	0,3387007	0,2474884	0,4949161	0,0871769	0,3972615	0,9594879	0,6504885	0,1796187	0,3751067	0,8468573	0,1795878
240	0,5895536	0,6526250	0,0708322	0,0828037	0,6701711	1,0007139	0,6128083	0,8018937	0,9957832	0,9197612	0,3207805	0,4344169	0,2297250	0,5734704	0,5848483	0,8112266	0,5005492	0,7644133	0,1223705	1,0045222	0,9587791	0,3962737	0,2479637	0,5032705	0,0720505	0,3730159	0,9040983	0,6610599	0,1819712	0,3199203	0,7878367	0,1664562
260	0,5752266	0,6619827	0,0890003	0,1098104	0,5845997	0,9938345	0,6695754	0,7172522	0,9485622	0,9506520	0,3131435	0,4456868	0,2020459	0,5988013	0,6137090	0,7916898	0,5028709	0,7700154	0,0988534	0,9693615	0,9452858	0,3702347	0,1759066	0,4477975	0,1042215	0,3898147	0,9726668	0,6547745	0,2037890	0,3218097	0,7511238	0,1840589
280	0,5542172	0,6002229	0,0845551	0,1169970	0,5478355	1,0352988	0,7572565	0,7190309	1,0183516	0,8874654	0,4208870	0,4567399	0,1909723	0,5436190	0,6135071	0,8066484	0,5641264	0,7489736	0,0997883	0,9786897	1,0107321	0,3853663	0,2142539	0,4661125	0,0814608	0,4081798	0,8944430	0,6826445	0,2331311	0,3212105	0,7866299	0,2261773
300	0,5186127	0,6150646	0,0741119	0,1471017	0,5394827	1,0334265	0,7701723	0,7157749	1,0363182	0,8308611	0,3418647	0,4294415	0,2136758	0,6025333	0,5968341	0,8313295	0,5169282	0,7500703	0,1092322	0,9999891	1,0345272	0,4626907	0,2065549	0,4453288	0,0944814	0,4302202	0,9574592	0,6682882	0,2102240	0,3434183	0,7337936	0,2671525
320	0,5254377	0,6905830	0,0799487	0,1071188	0,5735336	1,0048523	0,6041597	0,7187993	1,0227878	0,9006168	0,3861297	0,4362208	0,1533847	0,6453104	0,6128577	0,8664000	0,5110603	0,7817179	0,1202631	1,0360681	0,9473253	0,4362195	0,1922017	0,4996129	0,0948655	0,3689589	0,9715074	0,6349961	0,1840145	0,3276773	0,7881718	0,2280346
340	0,5801785	0,7082967	0,0713313	0,1264441	0,6115252	0,9984932	0,6014500	0,6985828	1,0256719	0,7773837	0,3901488	0,4673776	0,1849539	0,6228774	0,6485448	0,8975652	0,4999234	0,8044876	0,1315801	0,9740641	0,9353828	0,4125498	0,1813510	0,5646966	0,0817314	0,3803887	0,9584880	0,6587620	0,2148926	0,2932436	0,8113361	0,2003706
360	0,5310692	0,6751572	0,0721208	0,0965902	0,6539646	0,9437109	0,6348322	0,7300321	1,0702982	0,8391825	0,4543894	0,4427062	0,1850295	0,6177339	0,6328488	0,9301915	0,5011728	0,7660252	0,1172254	1,0135456	0,9059175	0,3947931	0,1740222	0,4840350	0,0910964	0,3826433	0,9870645	0,6629166	0,2236168	0,2816016	0,8381412	0,1991980
380	0,5892729	0,6217948	0,0622204	0,1259730	0,6618440	0,9401028	0,7208448	0,8375722	1,0192999	0,8452362	0,4013746	0,4707413	0,1806122	0,6138296	0,6878594	0,9442165	0,5357301	0,7969963	0,1033675	0,9962325	0,8579823	0,3833386	0,1969400	0,4490822	0,0998650	0,3332194	0,9117573	0,6134429	0,2025619	0,2927578	0,8284155	0,1846970
400	0,5709018	0,5983217	0,0639716	0,1015265	0,6464226	0,9619789	0,6236201	0,7768248	1,0508374	0,8699809	0,4314636	0,4442667	0,2074896	0,6263169	0,6467305	0,9401565	0,5655061	0,7919172	0,1163857	0,9517999	0,9373332	0,3774703	0,1982936	0,4510032	0,0926303	0,3609814	0,9365165	0,6254723	0,1965270	0,3022748	0,8284842	0,1671945
420	0,4941361	0,6267922	0,0778182	0,1303801	0,5831680	0,9341530	0,5305885	0,7694436	0,9889105	0,8764418	0,4254037	0,4221497	0,1945047	0,6260169	0,6412938	0,9142817	0,5379656	0,7674806	0,1398438	0,9211479	0,8985334	0,3628086	0,1640285	0,4353753	0,0778458	0,2787955	0,8946651	0,6356866	0,2641757	0,2806863	0,7768215	0,2021500
440	0,5455712	0,6671595	0,0916939	0,1335326	0,6536954	0,9464230	0,5574671	0,7975437	1,0376091	0,8655497	0,3149021	0,4465857	0,2058640	0,6655403	0,6262650	0,8631180	0,5724566	0,7439582	0,1302204	0,9684624	0,8693439	0,3778322	0,1536382	0,4613889	0,0757736	0,3321776	0,9022502	0,5933099	0,2564076	0,3327643	0,7652370	0,1978700
460	0,5918711	0,6746176	0,0886459	0,1173288	0,6622932	0,9755669	0,6208932	0,7514349	0,9899116	0,8637154	0,4031924	0,4294201	0,2155290	0,6314852	0,6413256	0,8290597	0,5604385	0,7420733	0,1567899	0,9952184	0,8962041	0,3578912	0,1745329	0,4825366	0,0876289	0,3357393	0,9550525	0,6152278	0,2443208	0,3313914	0,7177114	0,1965536
480	0,5452319	0,6069942	0,0723367	0,1184432	0,6172699	0,9579883	0,6008224	0,7771854	1,0125267	0,8835035	0,3662903	0,4454246	0,2317601	0,6442966	0,5920531	0,9247932	0,5533412	0,7678193	0,1532185	1,0070456	0,9505488	0,4087869	0,1679978	0,4158282	0,1038570	0,3675926	1,0523667	0,5747381	0,2042862	0,3352205	0,6878060	0,2142644
500	0,5100560	0,5241875	0,0769265	0,1039479	0,5944479	0,9543143	0,6995117	0,7236340	1,0713285	0,8688888	0,3643258	0,4217098	0,2294355	0,6834892	0,5632910	0,9052990	0,5581538	0,7884691	0,1427920	0,9913517	0,9327802	0,4162735	0,1941296	0,4360018	0,0963023	0,4306643	1,0277923	0,5798249	0,2098247	0,3434852	0,7605661	0,1999436
520	0,4919825	0,5756801	0,0895358	0,0934614	0,6654969	1,0033943	0,6740600	0,8082364	1,0633825	0,9042626	0,3201465	0,4213323	0,2244709	0,6606224	0,5834031	0,9561852	0,5928461	0,8145354	0,1408624	1,0330588	0,9585609	0,3903575	0,1981451	0,4885287	0,1028229	0,3607539	1,0275901	0,5569738	0,2028380	0,3516364	0,7369605	0,2301906
540	0,5300467	0,6792363	0,0854060	0,1162633	0,6096248	1,0436795	0,6366347	0,8455671	1,0340495	0,9114692	0,3206285	0,3645604	0,2077437	0,6921455	0,5968095	0,9258052	0,5657015	0,7672048	0,1410630	1,0375096	0,9336072	0,4019065	0,2044923	0,4962409	0,0895039	0,3806956	0,9473707	0,5655883	0,1918335	0,3062354	0,6727219	0,2264436
