"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
240	0,9421333	1,0689960	0,8453461	0,1573560	0,0039826	0,5006523	0,8464471	0,4432083	0,4784674	0,7095466	0,7078050	0,2829046	0,9637630	0,4144138	0,1044879	0,5740306	0,3444181	0,0387966	0,7292372	0,2431862	0,3989531	0,1626913	0,1159468	0,7808727	0,5149936	0,0390275	0,0686868	1,0107684	0,0315171	0,7532589	0,1846355	0,9371985
260	1,0085433	1,0595867	0,7887296	0,1537287	0,0059758	0,4951876	0,8600773	0,4178506	0,5107824	0,7341732	0,8241612	0,3412851	1,0289101	0,4063576	0,1194945	0,5343329	0,3367656	0,0315453	0,6821713	0,2167105	0,4300584	0,1713024	0,1271590	0,7298281	0,5432260	0,0314564	0,0654915	0,9331976	0,0353649	0,8015502	0,1886697	0,8847485
280	1,0097910	1,0152467	0,7568953	0,1455848	0,0052683	0,5250867	0,9462252	0,4455984	0,5341756	0,7519054	0,8701976	0,2882457	1,0640173	0,4267634	0,1723587	0,5324491	0,2889466	0,0236618	0,7435743	0,2148793	0,4458240	0,1406667	0,1578860	0,7312895	0,5534421	0,0282623	0,0429463	0,8583533	0,0289558	0,7330505	0,1878096	0,9077754
300	1,0036185	0,9790443	0,7755273	0,1362896	0,0049958	0,5535098	0,9813206	0,4559687	0,5629148	0,7021717	0,8735541	0,2756572	1,0148328	0,4308498	0,1542973	0,5267633	0,3290655	0,0284367	0,7465503	0,2398415	0,3985356	0,1423071	0,1393473	0,7360804	0,6344598	0,0306409	0,0626536	0,8459271	0,0308557	0,7627529	0,2021438	0,8964126
320	1,0237932	1,0145884	0,7704858	0,1095493	0,0115824	0,5947660	0,9576284	0,4268742	0,5330386	0,6964377	0,8264624	0,3315362	1,0023506	0,4576571	0,1344983	0,5527355	0,4128616	0,0394650	0,7487644	0,2062805	0,4460977	0,1535042	0,1264152	0,7344830	0,7091710	0,0233667	0,0681261	0,8695503	0,0280673	0,7264560	0,2274517	0,9625589
340	1,0471827	1,0086551	0,7540015	0,1112380	0,0221557	0,5478319	0,9339858	0,3847445	0,5143242	0,7232375	0,8242808	0,3151899	1,0446277	0,4623412	0,1385846	0,5327879	0,4275863	0,0265141	0,7217380	0,2471435	0,4228353	0,1466469	0,1285680	0,7588038	0,7102645	0,0316001	0,0748287	0,9243188	0,0436816	0,7472512	0,2216779	1,0081049
360	0,9686311	1,0557162	0,7987191	0,1155348	0,0130080	0,4685631	0,9031649	0,3594604	0,4964330	0,7435054	0,8152495	0,3231318	1,0701212	0,4484537	0,1591818	0,5030008	0,4893866	0,0424647	0,7731827	0,2258557	0,4306135	0,1764262	0,1331923	0,6906653	0,6586216	0,0319145	0,0454266	0,9499811	0,0433812	0,8141635	0,2162505	1,0265089
380	0,9652937	1,0889604	0,7565373	0,0997641	0,0088534	0,4594272	0,8884983	0,4260496	0,4907935	0,7252224	0,7502947	0,3182172	1,0528452	0,4404911	0,1664047	0,5001310	0,4455993	0,0439276	0,7589463	0,2045000	0,4259796	0,1477505	0,1184959	0,6909959	0,6336901	0,0224667	0,0474443	1,0029901	0,0524156	0,7929239	0,2232652	0,9574198
400	0,9654651	1,0055840	0,7417460	0,1151178	0,0080504	0,5380384	0,9084099	0,4323803	0,4874966	0,6757058	0,8282132	0,3438324	1,0069184	0,4507435	0,1562409	0,4672077	0,4754008	0,0556360	0,7585440	0,2041428	0,4147738	0,1954390	0,1021680	0,6545258	0,6437715	0,0162248	0,0548489	1,0414860	0,0400083	0,8018528	0,2412043	0,9270791
420	0,9648770	0,9722737	0,7811922	0,1037834	0,0089670	0,5541782	0,9401213	0,4851209	0,4548533	0,6600901	0,8703142	0,3362361	0,9927157	0,4550730	0,1539283	0,4923175	0,4320177	0,0426309	0,7775823	0,1741442	0,3854026	0,1734798	0,1172986	0,6300926	0,6731330	0,0131941	0,0758445	0,9105294	0,0354080	0,7717167	0,2118828	1,0363232
440	0,9844037	0,9541862	0,7526570	0,1028846	0,0071083	0,5320911	0,9604166	0,4173063	0,4648769	0,6287050	0,8831911	0,3109080	1,0031542	0,4925378	0,1311939	0,4632008	0,4328661	0,0394692	0,7705774	0,2472916	0,4017013	0,1580942	0,1081044	0,6674175	0,6485137	0,0189167	0,0809425	0,9464337	0,0282423	0,7654509	0,2159870	1,0044956
460	1,0202309	1,0973931	0,7480459	0,1293781	0,0132119	0,5683438	1,0149610	0,4725110	0,5312468	0,6824490	0,8298103	0,3526005	1,0386851	0,5087931	0,1179608	0,4859120	0,4212869	0,0508209	0,8264367	0,2477826	0,3791984	0,1589269	0,0898186	0,6448755	0,6462757	0,0276756	0,0846178	0,9676231	0,0346706	0,7494872	0,1832245	0,9928299
480	1,0020490	1,0644561	0,7397971	0,1106394	0,0122004	0,5674207	0,9953036	0,5074909	0,5299756	0,7525482	0,8443169	0,4301847	1,0930457	0,5231428	0,1270963	0,4543182	0,4074689	0,0398847	0,8032235	0,2174579	0,3559302	0,1640423	0,0877012	0,7230306	0,5740497	0,0396174	0,0815635	0,9960428	0,0346301	0,7622355	0,1932268	0,9845028
500	1,0564489	0,9859375	0,7016554	0,1255512	0,0111384	0,5304907	0,9575256	0,4888386	0,5683812	0,7475126	0,8211964	0,3961853	1,0522103	0,5422973	0,1020657	0,4685792	0,4709345	0,0466765	0,8036352	0,2709871	0,3382998	0,1678385	0,0781902	0,7304585	0,5889855	0,0448680	0,0630966	0,9386573	0,0490921	0,7798157	0,2043020	0,9406947
520	1,0989137	0,9362954	0,6848688	0,1089429	0,0093042	0,5329036	0,9442904	0,5048181	0,4967701	0,7919719	0,8272813	0,3732058	1,0425573	0,6197182	0,1411601	0,4756996	0,4801043	0,0563818	0,7989683	0,2700413	0,3514451	0,1726261	0,0879374	0,7179992	0,6128824	0,0579578	0,0522687	0,9225710	0,0264832	0,7623043	0,2502765	0,9973272
540	1,1162378	1,0074072	0,7211568	0,1037039	0,0107175	0,5311807	0,9310013	0,4531489	0,4910415	0,8077527	0,8754965	0,4519436	1,0688536	0,5614100	0,1767425	0,5251112	0,4486199	0,0426820	0,7958781	0,3083313	0,3566305	0,1839146	0,1173836	0,7461377	0,5988200	0,0599088	0,0347686	1,0152747	0,0424520	0,7818597	0,2764212	0,9737785
560	1,0183178	1,0102456	0,7105579	0,0942459	0,0079977	0,5527511	0,9561638	0,4497889	0,5171237	0,8230939	0,8022971	0,4451749	1,0477973	0,5618058	0,1815084	0,4871136	0,5600740	0,0322037	0,8600799	0,3262737	0,3978720	0,1965128	0,1039060	0,6610930	0,6163312	0,0726762	0,0350605	0,9830272	0,0355452	0,7848564	0,3095778	0,9408304
580	1,0551983	1,0859405	0,7301784	0,1991415	0,0189470	0,5656158	0,9040937	0,4498916	0,5030896	0,8000218	0,8482718	0,4102878	1,0320331	0,5424129	0,1717988	0,5466398	0,5628042	0,1133729	0,8999358	0,3144489	0,4213318	0,2268999	0,1115722	0,7061910	0,5745015	0,0902770	0,0498162	1,1395541	0,0486588	0,7499287	0,3297486	0,9878845
600	0,9755000	1,0244050	0,7785704	0,3883126	0,0376976	0,5636376	0,7711098	0,3655454	0,5261841	0,7835645	0,8346357	0,3959752	1,0430488	0,5539332	0,1594053	0,5474330	0,4240318	0,1939003	0,8747755	0,2765887	0,5010754	0,2427014	0,1172542	0,7755732	0,5844050	0,1006437	0,0607062	1,0604390	0,0450806	0,7617935	0,3042855	0,8541487
620	0,9054230	0,8851617	0,7466945	0,5343509	0,0550950	0,5209136	0,6428434	0,3037562	0,5371066	0,8659860	0,9007017	0,3398803	1,0456536	0,5638736	0,1449394	0,5368491	0,5042482	0,3480099	0,8709026	0,2492486	0,6504946	0,3227485	0,0996888	0,7495698	0,6307250	0,1093192	0,0513242	0,9565745	0,0368437	0,7679148	0,2975907	0,7781496
640	0,9540696	0,9353597	0,7995168	0,6962595	0,0755713	0,5156801	0,5435119	0,2735824	0,4880485	0,9116772	0,8813667	0,2695364	0,9944896	0,4973073	0,1766149	0,5319440	0,5100813	0,4746461	0,8800213	0,2169061	0,8214896	0,3514972	0,0906765	0,7173974	0,6056808	0,1232437	0,0418673	0,9322899	0,0365791	0,7814935	0,2848851	0,7915266
660	0,9235750	0,9535126	0,7849125	0,7578805	0,0749331	0,5523450	0,4357944	0,1728984	0,4851497	0,8724380	0,9094350	0,2699330	1,0540050	0,5320840	0,2034836	0,5210809	0,4955467	0,5018931	0,7916832	0,1833613	0,7513065	0,3762631	0,1167520	0,7774119	0,4989710	0,1253242	0,0716610	0,9056077	0,0431078	0,7890498	0,2062699	0,7281185
680	0,9147772	0,9902419	0,8386187	0,7748312	0,0901369	0,5178577	0,3133555	0,1354305	0,5185998	0,8624879	0,8990590	0,2060557	1,0760169	0,4979085	0,2135231	0,5404755	0,4077059	0,5245676	0,7123232	0,1631221	0,7791579	0,4174321	0,1124421	0,7328699	0,4421276	0,1107070	0,0658284	1,0306416	0,0471807	0,8140363	0,1307872	0,7638248
700	0,9532560	1,0896530	0,7533687	0,7998362	0,1052861	0,5416590	0,2250699	0,1506792	0,5056458	0,8059183	0,8742499	0,1305476	0,9922938	0,4661036	0,2052971	0,5979839	0,4277963	0,5604661	0,7925972	0,1223013	0,8250998	0,4040416	0,1208273	0,7077941	0,3924690	0,1183276	0,0551843	0,9641043	0,0233831	0,7871603	0,1275589	0,6786906
720	1,0001361	1,0295279	0,7031815	0,8835727	0,0996987	0,5469824	0,1742576	0,1114394	0,5246058	0,7333096	0,8647795	0,0959862	0,9228752	0,4290508	0,2217030	0,5664489	0,4792660	0,5675306	0,8205672	0,0699109	0,8975103	0,3750167	0,1195261	0,7962531	0,3509235	0,1381746	0,0419267	0,9566945	0,0399207	0,8103117	0,1042633	0,6071445
740	0,9970749	1,0005083	0,7176738	0,9314730	0,0995905	0,4897748	0,1310641	0,1094684	0,5602779	0,7619769	0,8472331	0,0628531	0,8017428	0,4023682	0,1737329	0,5716885	0,4992398	0,5789445	0,8316288	0,0498360	0,9086874	0,4079614	0,1031189	0,7627080	0,3019803	0,1608423	0,0546871	0,9190153	0,0317013	0,7437559	0,0700043	0,5518610
760	1,0713584	1,0235471	0,7624902	0,8896776	0,1104938	0,4960180	0,0967421	0,0774365	0,5809558	0,7375783	0,8587913	0,0416596	0,7554870	0,3314095	0,1715833	0,5954784	0,5506958	0,5591820	0,8735007	0,0284534	0,9309310	0,4685642	0,1027701	0,7837785	0,2592563	0,1735196	0,0672537	0,9055089	0,0339192	0,8203721	0,0615572	0,5101216
780	1,0322532	1,0272407	0,7540585	0,8681739	0,1007375	0,4918837	0,0669119	0,0757140	0,5890124	0,8021792	0,7168787	0,0428520	0,6036496	0,2832205	0,1964060	0,5976676	0,6019823	0,5799628	0,7881736	0,0424767	1,0497821	0,4992135	0,1166347	0,7363079	0,2068142	0,1583915	0,0748648	0,9495423	0,0472686	0,8046475	0,0544158	0,4603852
800	1,0064358	0,9874364	0,8159608	0,9330145	0,0966697	0,5522969	0,0624981	0,0551009	0,5751579	0,7898229	0,5732209	0,0373766	0,5805462	0,2744451	0,2231718	0,5764431	0,6535925	0,6595457	0,7825729	0,0251311	1,0246653	0,4258334	0,1215388	0,7859130	0,1798141	0,1602822	0,0618876	0,9883395	0,0475348	0,8152479	0,0571174	0,4574724
820	1,0162459	0,9656958	0,8306653	0,9618438	0,1032024	0,5513484	0,0550085	0,0522397	0,5454661	0,7656825	0,4873439	0,0428259	0,5823354	0,2596822	0,2407134	0,5553245	0,6399609	0,6803495	0,7624535	0,0161790	1,0573830	0,4119544	0,1221616	0,8010323	0,1471706	0,1292811	0,0648139	0,9247092	0,0529881	0,7710520	0,0437827	0,4380821
840	1,0578592	0,9172869	0,8622340	0,9867215	0,0914117	0,5023998	0,0347358	0,0455181	0,5604026	0,7057110	0,3790690	0,0317399	0,5509343	0,2662425	0,2246898	0,5504292	0,5748402	0,6309670	0,7903377	0,0176193	1,0130015	0,4172763	0,1014103	0,7697243	0,1176195	0,1478700	0,0742727	0,9657621	0,0565235	0,7295868	0,0260261	0,4320086
860	1,0081165	0,9894615	0,8148373	1,0167713	0,0769375	0,5187458	0,0189231	0,0448454	0,5705457	0,6774337	0,3023878	0,0336373	0,5056107	0,2600774	0,2068776	0,5249171	0,5820741	0,6812814	0,7491235	0,0183681	0,9934782	0,3681769	0,1098734	0,7351491	0,0861531	0,1405823	0,0606488	0,9513136	0,0517371	0,7813328	0,0330220	0,3600867
880	0,9969166	0,9773581	0,7287264	0,9927712	0,0699080	0,4880048	0,0088628	0,0436942	0,6423173	0,6968016	0,2303917	0,0313648	0,3978135	0,2331354	0,1721983	0,5711980	0,6320051	0,6289881	0,7149136	0,0254841	0,9942923	0,3684281	0,1135171	0,7864540	0,0747583	0,1420766	0,0344671	0,9117103	0,0516004	0,7812213	0,0355993	0,3442824
900	0,9840774	0,9206661	0,8226925	1,0244089	0,0747593	0,5262736	0,0084393	0,0374849	0,6688015	0,6671725	0,1521433	0,0459157	0,3980253	0,2106103	0,1693767	0,5270280	0,6060690	0,6571098	0,7428456	0,0208822	1,0417919	0,3713238	0,1277072	0,7950099	0,0485145	0,1303935	0,0497850	0,8716603	0,0632112	0,8214567	0,0304007	0,3215376
920	0,8665311	1,0365205	0,8510699	0,9782389	0,0473701	0,5724544	0,0075334	0,0317842	0,6652141	0,7007728	0,1198186	0,0411036	0,3954579	0,2164333	0,1685677	0,5051977	0,6345356	0,6464953	0,7417797	0,0209267	1,0133271	0,3873908	0,1516331	0,8169175	0,0525738	0,1372102	0,0319826	0,8899728	0,0477102	0,8307628	0,0306976	0,2576012
940	0,8387884	1,0073774	0,8408356	0,9809485	0,0495414	0,5438581	0,0115229	0,0402885	0,6230310	0,6493961	0,0849778	0,0438042	0,3781531	0,1853331	0,1430099	0,5583586	0,5676948	0,7834430	0,7432015	0,0138526	0,9748887	0,3750405	0,1466002	0,7765163	0,0544888	0,1338957	0,0404846	0,9321773	0,0345017	0,7717777	0,0285596	0,2924053
960	0,8955913	0,9442451	0,8302858	0,9856629	0,0520437	0,5916386	0,0081773	0,0668284	0,6592078	0,6953858	0,0896729	0,0488744	0,3971220	0,1908567	0,1472099	0,5226661	0,5694085	0,7971381	0,6679971	0,0111850	0,9574654	0,4153968	0,1600915	0,8305248	0,0399638	0,1457018	0,0357869	0,8841738	0,0368723	0,7536594	0,0359849	0,2885533
980	0,8991588	0,9730156	0,8868087	1,0290280	0,0558072	0,5182598	0,0027322	0,0608701	0,6369197	0,7008856	0,0875643	0,0268287	0,3423341	0,2086738	0,1516136	0,5011101	0,5254439	0,8032228	0,6119231	0,0131354	0,9163815	0,4813220	0,1543614	0,8725348	0,0497097	0,1480388	0,0425146	0,9963982	0,0342616	0,7882807	0,0273211	0,2990465
1000	0,9498722	0,9799652	0,8875294	0,9738464	0,0710179	0,5293663	0,0089466	0,0739043	0,6657732	0,6906615	0,0743257	0,0383506	0,3532430	0,2254637	0,1651907	0,4560136	0,4579781	0,7746448	0,6417515	0,0269859	0,8892492	0,4203213	0,1386018	0,8220967	0,0470443	0,1296004	0,0514465	0,8963787	0,0283492	0,6853368	0,0288016	0,2939359
1020	0,9391844	0,9900426	0,8320040	0,9984637	0,0634939	0,5138298	0,0057121	0,0561327	0,7241410	0,7101172	0,0668759	0,0255219	0,3622508	0,2028390	0,1655500	0,4450454	0,5118045	0,7430671	0,6400790	0,0132284	0,9426995	0,4183761	0,1403103	0,7598065	0,0385944	0,1321099	0,0522339	0,9554660	0,0289613	0,7858938	0,0200798	0,2934795
1040	1,0041264	1,0027512	0,8793596	1,0377351	0,0632958	0,5321391	0,0169761	0,0552551	0,6925919	0,6653413	0,0672574	0,0225205	0,3784924	0,2161853	0,1607177	0,4371811	0,5585458	0,8130565	0,6232450	0,0204852	1,0053715	0,4558984	0,1447761	0,7807329	0,0423943	0,1313830	0,0447195	0,9610392	0,0357496	0,7433950	0,0244184	0,2526671
1060	0,9621138	1,0686666	0,8938223	1,0418302	0,0547953	0,4908026	0,0136999	0,0491830	0,7386556	0,5909881	0,0589979	0,0286741	0,3772212	0,2119527	0,1392634	0,4764528	0,5467589	0,8021934	0,6618549	0,0131415	1,0102288	0,4220086	0,1129269	0,7826921	0,0300133	0,1239468	0,0570422	0,9091908	0,0374687	0,7194158	0,0207124	0,2694325
1080	0,9185962	1,0170265	0,8683067	0,9979411	0,0567441	0,4957831	0,0142818	0,0361780	0,6534654	0,5989793	0,0482010	0,0242802	0,3584994	0,1969488	0,1229997	0,4935968	0,6463770	0,7334168	0,7098754	0,0093636	0,9869242	0,4081720	0,1154783	0,7481116	0,0416170	0,1006307	0,0561234	0,8646709	0,0360895	0,8061129	0,0217050	0,2606682
1100	0,9105418	0,9969709	0,8568300	1,0734458	0,0672673	0,4823086	0,0107879	0,0373316	0,6490169	0,6532294	0,0512752	0,0237247	0,3250427	0,1809468	0,1243506	0,4673794	0,6950112	0,7609860	0,7396423	0,0165070	0,9993000	0,4312857	0,1014098	0,7620050	0,0388172	0,0971815	0,0687029	0,8749363	0,0417100	0,7788697	0,0174948	0,2564470

0	0,9699000	1,0222942	0,8156372	1,0877287	0,0773524	0,5740270	0,0232497	0,0638209	0,6222844	0,7128575	0,0686160	0,0394401	0,3965124	0,2016556	0,1358196	0,4784798	0,5919526	0,7279910	0,7495454	0,0101729	0,9807003	0,4287019	0,1051630	0,7109878	0,0363419	0,1480082	0,0770028	0,9632782	0,0538470	0,7735614	0,0208329	0,2789843
20	0,9111636	1,0466489	0,7828436	1,0182614	0,0802448	0,4940390	0,0746936	0,0459789	0,6803324	0,6531382	0,1051442	0,0795868	0,2771992	0,1896863	0,1979733	0,5035324	0,5857250	0,6928520	0,7038618	0,0965365	0,9601323	0,4763381	0,1139179	0,7661659	0,0206726	0,1662277	0,0271592	1,0004297	0,0296246	0,7152271	0,0175257	0,3062745
40	0,9255469	0,9784840	0,7859451	1,0094623	0,0857033	0,4081792	0,2473781	0,0401493	0,6939940	0,6761682	0,2533276	0,1709833	0,3189699	0,2232308	0,1607473	0,5157915	0,5318499	0,7496756	0,7126876	0,3039469	0,9310784	0,4947346	0,1264628	0,8349923	0,0249185	0,1522536	0,0232104	0,9301927	0,0437052	0,7336045	0,0169602	0,2938686
60	0,9558036	0,9547762	0,8175439	0,9735763	0,0831411	0,3633617	0,3850926	0,0224460	0,7112480	0,6610924	0,4278928	0,2831766	0,3362491	0,1891811	0,1330161	0,5010868	0,5640290	0,7825618	0,6917269	0,4218581	0,9028103	0,4356674	0,1367651	0,7962454	0,0211372	0,1570494	0,0125599	0,8891721	0,0373616	0,7435451	0,0078207	0,2919715
80	0,9875253	0,8736709	0,8908275	0,9584469	0,0488967	0,3145246	0,4838788	0,0304795	0,6571540	0,6193299	0,6410996	0,3054116	0,4010174	0,1814946	0,1406409	0,4664245	0,5690652	0,7677004	0,6773540	0,5683969	0,9031250	0,4409895	0,1090210	0,7395134	0,0354229	0,1529025	0,0124819	0,9535341	0,0478945	0,7594073	0,0134298	0,2651633
100	0,9675827	0,9286892	0,9069196	1,0040177	0,0519295	0,3533058	0,6721731	0,0459961	0,6087538	0,5580662	0,7389862	0,3310354	0,4756451	0,2138532	0,1278660	0,4977262	0,5351763	0,7183465	0,7029415	0,6516616	0,7822953	0,4183218	0,1238837	0,7379758	0,0430120	0,1209595	0,0084046	0,9696236	0,0389751	0,7105127	0,0141420	0,2474761
120	1,0228622	1,0073277	0,9005657	0,9396954	0,0391981	0,3134183	0,7926024	0,0480949	0,5880896	0,5283240	0,8095600	0,3451209	0,5165598	0,2478797	0,0957900	0,4974088	0,5277157	0,6521480	0,6901821	0,7251706	0,7077047	0,4356710	0,1101167	0,6990850	0,0301967	0,1084308	0,0069046	0,8754843	0,0351079	0,7438511	0,0221539	0,2042188
140	0,9622225	1,0001296	0,8425893	0,9610061	0,0429620	0,3341825	0,7373432	0,0407780	0,5571945	0,4932901	0,8433842	0,3692685	0,5110464	0,2640664	0,0865772	0,4763780	0,5080157	0,6520890	0,6574370	0,7292736	0,7282944	0,4067678	0,1020510	0,7432891	0,0302430	0,0790700	0,0104104	0,8584994	0,0229188	0,7960873	0,0267646	0,1250146
160	0,9272989	0,9685963	0,8020069	0,9884062	0,0492154	0,3423073	0,7915122	0,0365878	0,6180421	0,4979436	0,8786099	0,2973111	0,5454896	0,2573203	0,0927747	0,4339064	0,4652057	0,6205287	0,6434233	0,7492063	0,6830264	0,4267535	0,1015128	0,7510096	0,0374732	0,0743284	0,0081280	0,8185000	0,0153486	0,7825985	0,0265710	0,1027829
180	0,9764186	0,9175959	0,7690254	1,0237197	0,0307723	0,3868800	0,8441750	0,0347500	0,6574657	0,5010350	0,8937832	0,3709351	0,5368194	0,2633585	0,0756612	0,4126899	0,4762781	0,6436046	0,6218963	0,7499495	0,6690303	0,4416450	0,0914939	0,7056172	0,0521664	0,0842206	0,0041020	0,8246054	0,0273633	0,7498246	0,0185351	0,0828925
200	0,9728609	0,8712192	0,8155799	1,0427148	0,0585540	0,3776783	0,9155193	0,0480681	0,6509109	0,4998503	0,9395464	0,3834092	0,5460995	0,2398121	0,0689768	0,4074712	0,4145046	0,6819548	0,6144491	0,7814936	0,7358464	0,4141232	0,1019411	0,6944438	0,0475490	0,0990274	0,0019912	0,7773347	0,0326823	0,7504525	0,0274453	0,0756035
220	0,9644952	0,8295996	0,8224667	1,0668995	0,0531807	0,3789831	0,8529724	0,0490140	0,6960094	0,4276380	0,9802275	0,4012161	0,5402375	0,2530305	0,0764912	0,3793667	0,4549470	0,6836699	0,6103692	0,7505351	0,6915691	0,4553542	0,0814316	0,7184490	0,0335776	0,0966804	0,0043753	0,8135459	0,0442683	0,7507919	0,0211642	0,0692152
240	1,0172341	0,8533996	0,9177298	1,0670115	0,0744522	0,3811478	0,8981281	0,0499558	0,7167177	0,4224982	0,9848407	0,4224567	0,5267553	0,2368028	0,0589312	0,3348975	0,4574759	0,6804472	0,6767092	0,7807835	0,6203020	0,3760128	0,0760670	0,7257604	0,0366244	0,0883143	0,0033148	0,7207367	0,0553830	0,7142489	0,0290880	0,0614686
260	1,0109702	0,9772393	0,8959382	1,0260878	0,0880117	0,3432717	0,8796412	0,0344425	0,7363757	0,4137856	0,9888530	0,4343432	0,5119137	0,2238420	0,0535020	0,2883678	0,4049036	0,7008706	0,6770941	0,8213855	0,5552226	0,3473472	0,0885668	0,6751817	0,0367512	0,0829486	0,0072958	0,6938927	0,0733865	0,7471532	0,0190319	0,0482063
280	1,0226954	0,9816315	0,8795891	1,0044826	0,0798619	0,3113702	0,8425394	0,0389730	0,6808057	0,4223156	0,9960636	0,4234877	0,5451803	0,2334945	0,0508950	0,3364589	0,4278927	0,6787103	0,6385973	0,7903864	0,5959037	0,3979145	0,1024441	0,7429390	0,0490157	0,0934005	0,0041860	0,6222705	0,0643306	0,7208901	0,0280215	0,0313377
300	1,0995697	0,9310968	0,8955201	0,9937180	0,0793678	0,3714180	0,8489705	0,0394018	0,6569758	0,4007011	1,0436884	0,4725574	0,5112813	0,2028971	0,0654829	0,3603927	0,4920110	0,7203787	0,6319558	0,8238581	0,6374911	0,4099330	0,1195418	0,7622911	0,0657937	0,0863619	0,0066750	0,6048265	0,0498253	0,6985525	0,0124838	0,0293153
320	1,0683282	0,9540619	0,8524120	0,9369505	0,0709179	0,3565425	0,8901926	0,0239635	0,6238400	0,3799578	1,0224474	0,4354347	0,4507447	0,1958586	0,0397011	0,3698859	0,4824396	0,7100482	0,6298552	0,8533102	0,6743973	0,4299390	0,1025406	0,8009098	0,0606758	0,0806544	0,0017822	0,5199916	0,0600339	0,6156240	0,0156102	0,0329754
340	1,0714459	0,9106739	0,7798527	0,9732300	0,0673960	0,3680194	0,9182734	0,0347025	0,6259568	0,3959509	1,0089794	0,4987171	0,4293307	0,2097889	0,0366018	0,3426101	0,4489235	0,6570016	0,6536197	0,7856360	0,6155561	0,4020689	0,0962413	0,8280382	0,0501327	0,0838344	0,0028950	0,5527078	0,0448452	0,6350691	0,0187545	0,0224560
360	1,0112873	0,9102562	0,7934890	1,0455791	0,0689823	0,4056520	0,9667912	0,0344808	0,7085801	0,3913862	1,0112398	0,4453064	0,4356415	0,1948747	0,0408482	0,3031607	0,4903529	0,7357666	0,6208024	0,7562740	0,5980555	0,4052805	0,1306706	0,8080328	0,0339663	0,0821987	0,0000000	0,5437703	0,0337474	0,6728553	0,0259493	0,0153746
380	1,0816422	0,8997240	0,8199538	1,0741934	0,0621501	0,3797218	0,8758665	0,0350646	0,7506953	0,4492812	0,9225110	0,3969272	0,4472410	0,2023612	0,0388821	0,3005707	0,4620144	0,7096698	0,6363494	0,6879501	0,6387476	0,4335635	0,1183845	0,7725311	0,0281616	0,0903604	0,0047231	0,5950351	0,0545279	0,7182003	0,0273665	0,0218617
400	1,0789204	0,8658657	0,8679021	1,0192991	0,0791359	0,3621943	0,9023020	0,0287492	0,6865661	0,4519881	0,8820682	0,5263507	0,4411888	0,1955527	0,0348125	0,2930150	0,4429514	0,7812930	0,6189112	0,7516834	0,6648021	0,4615999	0,1087842	0,7560847	0,0276232	0,0878980	0,0035529	0,6089926	0,0415732	0,6211919	0,0354709	0,0220797
420	1,0527309	1,0105111	0,8996439	0,9558027	0,0771700	0,3689817	0,9474893	0,0417210	0,6792886	0,4707194	0,8848195	0,4660888	0,4603538	0,1819103	0,0302005	0,2978677	0,4667275	0,7399527	0,6487378	0,7504656	0,6746356	0,4791771	0,0952496	0,7995872	0,0344257	0,0801507	0,0038146	0,6251585	0,0409090	0,6456019	0,0263293	0,0280621
440	1,0554506	1,0154893	0,8944650	0,9502042	0,0639678	0,3464705	0,9425201	0,0359749	0,7191049	0,4882836	0,9993719	0,4612735	0,4745732	0,1859683	0,0292567	0,2767756	0,5223619	0,6854484	0,6656776	0,8532302	0,6243358	0,4610950	0,0778750	0,8377959	0,0413341	0,0803831	0,0035193	0,7063674	0,0508377	0,6141422	0,0252231	0,0244898
460	1,0089755	1,0802974	0,8400769	0,9702316	0,0579085	0,3684594	0,9420720	0,0386007	0,7048133	0,4706098	1,0291239	0,4394161	0,4794057	0,1833781	0,0446904	0,2772431	0,5202652	0,7241152	0,6901510	0,8595177	0,6229145	0,4072081	0,0854721	0,8041325	0,0393095	0,0710398	0,0052684	0,6902130	0,0599232	0,6433803	0,0178074	0,0294532
480	1,0339707	0,9719619	0,8255953	0,9136020	0,0961275	0,3951813	0,9902845	0,0337126	0,6701668	0,4609897	1,0245462	0,5193367	0,5173898	0,1737670	0,0451295	0,2662787	0,5034095	0,6524232	0,7423286	0,8725082	0,6569974	0,3707164	0,1015963	0,7807799	0,0325533	0,0765533	0,0031499	0,7078393	0,0585688	0,6508106	0,0191714	0,0375575
500	1,0757997	1,0335013	0,8356605	0,9964593	0,0846699	0,3499483	1,0747369	0,0310493	0,6061699	0,4693565	1,0282739	0,4675882	0,5180538	0,1686373	0,0366648	0,2682588	0,5132651	0,7368487	0,7140178	0,8217577	0,7260735	0,3875808	0,0958756	0,8085447	0,0218034	0,1024386	0,0024174	0,7246221	0,0610012	0,6167382	0,0135878	0,0449239
520	1,0758128	1,0198383	0,8413630	1,0134461	0,1062582	0,3825901	0,9958837	0,0370638	0,6203590	0,4150008	0,9849194	0,4244641	0,5227641	0,1734883	0,0445373	0,3234483	0,4996265	0,6539933	0,6730350	0,8213247	0,7381142	0,4055676	0,0950768	0,7320090	0,0252260	0,0955069	0,0020615	0,7361195	0,0532985	0,5799205	0,0133471	0,0433125
