"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
260	0,6650288	0,7286680	0,5484712	0,0849100	0,0008182	0,3263989	0,6863403	0,3228150	0,4048088	0,5125327	0,6207716	0,2077718	0,6415161	0,2893627	0,1346496	0,3342454	0,2299639	0,0308333	0,4807844	0,1791183	0,3448144	0,1374940	0,0716057	0,5111417	0,4324376	0,0107088	0,0286531	0,6868653	0,0501621	0,4640903	0,1424975	0,6269901
280	0,7297027	0,6202508	0,5733108	0,0594040	0,0019773	0,4353060	0,8242087	0,2877009	0,4624941	0,5689219	0,6273352	0,2138703	0,6799414	0,3280034	0,0885766	0,3334032	0,2350903	0,0198472	0,5366342	0,1624399	0,3606264	0,1214916	0,0542678	0,4948534	0,4927250	0,0312031	0,0451461	0,6439839	0,0306315	0,4597378	0,1396571	0,6521587
300	0,6879577	0,8647335	0,6826486	0,0631878	0,0198903	0,4861384	0,8267449	0,3396539	0,4070916	0,5454103	0,5892507	0,1714002	0,6878666	0,2992948	0,1042323	0,4001342	0,3572543	0,0132518	0,5986769	0,2239915	0,3741754	0,1143418	0,0734754	0,5249365	0,4540836	0,0177615	0,0369057	0,5796051	0,0182719	0,6236824	0,1360969	0,6416111
320	0,7490042	0,7674473	0,5537843	0,0722734	0,0070093	0,3486241	0,7848889	0,3080306	0,3032744	0,5362694	0,6412125	0,2327764	0,6985078	0,3892514	0,1182209	0,4312802	0,2827500	0,0099450	0,5976294	0,2142344	0,3737246	0,1606160	0,1017993	0,6796004	0,4757184	0,0181331	0,0436673	0,6825152	0,0524121	0,6897631	0,1595888	0,7776798
340	0,7841223	0,7608829	0,5210764	0,1041574	0,0058469	0,3675130	0,7751509	0,3582318	0,4098502	0,6277109	0,6888059	0,1652682	0,6988882	0,3454613	0,0798191	0,3627138	0,3784642	0,0201592	0,5910676	0,2868410	0,3267367	0,1302636	0,1497607	0,4731245	0,4608442	0,0147464	0,0481369	0,6728790	0,0568050	0,4787532	0,1629929	0,7793936
360	0,7726735	0,6807903	0,5494475	0,0581831	0,0047582	0,3340603	0,6824495	0,2684883	0,4076816	0,6077786	0,6581870	0,2390043	0,7040579	0,3206417	0,1089092	0,4719071	0,3360311	0,0128861	0,6257804	0,1857870	0,3226306	0,1155118	0,0701585	0,6208709	0,4068161	0,0091114	0,0338248	0,6243456	0,0241895	0,5787359	0,1369220	0,6586576
380	0,9009172	0,6966550	0,5522656	0,0967135	0,0090761	0,3198695	0,6198979	0,3168766	0,4832159	0,4597296	0,6825938	0,1892935	0,6545340	0,3541081	0,1388854	0,4868910	0,2669190	0,0310076	0,5252722	0,1798817	0,2881724	0,1111907	0,0919924	0,5064756	0,4167342	0,0188707	0,0412227	0,7515495	0,0228810	0,6175746	0,1524917	0,6636803
400	0,6903981	0,8188429	0,6075350	0,1110470	0,0031537	0,4139874	0,7749089	0,2103242	0,3942255	0,5089856	0,7147948	0,1868222	0,7482928	0,3765508	0,1084368	0,4207619	0,3030405	0,0248109	0,7601828	0,1557212	0,2406653	0,1520223	0,1016142	0,4689163	0,3906803	0,0098473	0,0564647	0,6167719	0,0390130	0,5989114	0,1651138	0,7896467
420	0,6986727	0,5539705	0,4901005	0,0819052	0,0046263	0,3465663	0,7200925	0,3639200	0,4038563	0,4169299	0,6506913	0,2549273	0,7700786	0,3003742	0,0753298	0,4454223	0,3026200	0,0269381	0,5988441	0,1804103	0,2817937	0,1247387	0,0882800	0,4344705	0,5287446	0,0144837	0,0739519	0,6681521	0,0233817	0,5604892	0,0915732	0,7672258
440	0,6781942	0,7031568	0,5874631	0,1364107	0,0185340	0,4060439	0,7066031	0,3127759	0,3496414	0,5415037	0,7140110	0,3323314	0,6941749	0,2748576	0,0964265	0,3002924	0,2864820	0,0193057	0,7078709	0,1586744	0,2429346	0,0935842	0,0549826	0,4157089	0,4484382	0,0164416	0,0424659	0,7065588	0,0475273	0,6010661	0,1198987	0,8484474
460	0,7258384	0,7908133	0,5026966	0,0853884	0,0126079	0,2757033	0,7007850	0,4791613	0,4185792	0,5717431	0,5616795	0,3433297	0,9027201	0,3471780	0,1035135	0,3745874	0,2850466	0,0197545	0,5323419	0,1651983	0,2457484	0,0986705	0,0928832	0,5114639	0,3714805	0,0264221	0,0415020	0,7028074	0,0426653	0,5225418	0,1543590	0,7237241
480	0,6559826	0,7692258	0,6075534	0,1050210	0,0090993	0,4175072	0,7230894	0,3244748	0,3554969	0,6067949	0,6367573	0,2756063	0,7533690	0,3938136	0,1097353	0,2933052	0,2400228	0,0310876	0,6366788	0,2168001	0,2952689	0,1451363	0,0867078	0,5290187	0,3587515	0,0498125	0,0343240	0,6859695	0,0276423	0,4754501	0,1911462	0,6984660
500	0,7141048	0,7276862	0,5989437	0,1020209	0,0054759	0,2584977	0,6472475	0,3855942	0,3679112	0,6272430	0,6317235	0,2482461	0,7823490	0,4705322	0,0897744	0,4203884	0,3537654	0,0183378	0,6071742	0,2551948	0,2462728	0,1108914	0,0887170	0,4793262	0,4483816	0,0486540	0,0181668	0,7473812	0,0259609	0,7111704	0,1733426	0,6608503
520	0,8243375	0,7148673	0,5433447	0,1116345	0,0016418	0,4266260	0,5402727	0,4116374	0,4193825	0,5048155	0,6498133	0,2760692	0,7541615	0,4975043	0,1198945	0,3809164	0,4069310	0,0126898	0,6221300	0,2517965	0,2544285	0,0806477	0,0814408	0,5925229	0,5085580	0,0389969	0,0264491	0,8348509	0,0246480	0,4995265	0,1257307	0,6350305
540	0,6191079	0,9141443	0,5630607	0,0641800	0,0044176	0,4634540	0,7834656	0,3210615	0,3512359	0,6030172	0,5896397	0,3272851	0,6984559	0,3476900	0,1125758	0,4437776	0,3209830	0,0274215	0,6827699	0,2533027	0,2536370	0,1240946	0,0578985	0,5328989	0,4847942	0,0361161	0,0346766	0,6657501	0,0206910	0,5960426	0,2212810	0,7919831
560	0,7969967	0,8105389	0,4942812	0,0690498	0,0108254	0,4708218	0,6586039	0,4089884	0,3050019	0,5425303	0,5154725	0,4220959	0,7285190	0,4815734	0,1357088	0,3416778	0,4054789	0,0484161	0,6080858	0,2751692	0,3211701	0,1503040	0,0916260	0,5453619	0,4800550	0,0629185	0,0352902	0,6675879	0,0259074	0,5966787	0,1695452	0,7901750
580	0,6997207	0,6342090	0,5075126	0,4010841	0,0428758	0,4320075	0,5152810	0,2150221	0,3472411	0,6556979	0,6036281	0,2764444	0,8219867	0,3500984	0,1211636	0,4454330	0,3750486	0,1751710	0,6899133	0,2138760	0,3882859	0,1991613	0,0626314	0,4976242	0,4583725	0,0826059	0,0439273	0,7043614	0,0192040	0,6437328	0,1678404	0,5457757
600	0,7584358	0,6684159	0,6010915	0,5271408	0,0576046	0,3272831	0,3536486	0,1639622	0,2969749	0,6165182	0,5713533	0,3579196	0,6522979	0,4257888	0,1128716	0,3340862	0,3065214	0,3320152	0,6480915	0,1544060	0,5761073	0,2116034	0,0648914	0,5751682	0,4472469	0,0929982	0,0379480	0,6653924	0,0363999	0,5456254	0,2523424	0,3592091
620	0,6758537	0,7707353	0,4649121	0,7480270	0,0461565	0,3109482	0,2015843	0,1480388	0,4114608	0,6006853	0,5681356	0,1876634	0,6438824	0,3111730	0,1383897	0,4171799	0,3368606	0,4179854	0,6632504	0,1694461	0,7126062	0,2919219	0,0825863	0,4399732	0,4233709	0,0957791	0,0421141	0,6531332	0,0223699	0,5923908	0,1141944	0,4357854
640	0,7649070	0,9176347	0,5634287	0,6804857	0,0587941	0,3091728	0,2095383	0,1013602	0,4633915	0,4818534	0,6923758	0,2302158	0,7434849	0,3706484	0,0963001	0,3747606	0,3091593	0,3961231	0,4937088	0,0716126	0,6463998	0,3283717	0,0628615	0,4479778	0,3391312	0,0993055	0,0659085	0,7126049	0,0540225	0,6159430	0,1295359	0,4230353
660	0,7694874	0,8702864	0,5085559	0,6889797	0,0414682	0,4245506	0,1359943	0,0654928	0,3811353	0,6652704	0,6176826	0,0919516	0,6921712	0,3190497	0,2098816	0,4236352	0,3189064	0,3535193	0,6053427	0,0767933	0,5802283	0,3433614	0,1206569	0,4814880	0,3549388	0,0658240	0,0437450	0,6812013	0,0559611	0,5487643	0,0643146	0,3033269
680	0,7164228	0,8091302	0,5924370	0,7001418	0,0422417	0,4589218	0,0792230	0,0751026	0,4390927	0,5791548	0,5326498	0,0832611	0,5493164	0,2918411	0,1633213	0,4007956	0,3820463	0,4318201	0,5037077	0,0547092	0,5522984	0,3468819	0,0828309	0,4881858	0,2802985	0,0889729	0,0287127	0,9382975	0,0370398	0,5169360	0,0545235	0,3861871
700	0,6253596	0,7045956	0,5328184	0,7690100	0,0458841	0,4883923	0,0933786	0,0552693	0,3971834	0,5170656	0,6228226	0,0557576	0,6314236	0,2785601	0,1819722	0,4218142	0,2995553	0,4982775	0,6153549	0,1080257	0,5809856	0,2837955	0,0845995	0,5684572	0,1753611	0,1004414	0,0317189	0,6420160	0,0210947	0,5038784	0,0591182	0,3391819
720	0,8631393	0,8170714	0,5693251	0,7555146	0,0839536	0,4649735	0,0730939	0,0842861	0,5426324	0,4234730	0,5542004	0,0576405	0,6090274	0,2897211	0,1243172	0,4769203	0,5065488	0,3787724	0,5550215	0,0310116	0,6812963	0,2922541	0,1022322	0,5792649	0,1868138	0,1047797	0,0314469	0,6993233	0,0175659	0,4986994	0,0293851	0,3539719
740	0,7759029	0,8944137	0,5530328	0,7049871	0,0823651	0,3430149	0,0269656	0,0475923	0,4241686	0,5509555	0,5595512	0,0427050	0,4599849	0,2198683	0,1466731	0,3825050	0,3706730	0,4767161	0,3886223	0,0213720	0,6420357	0,4780900	0,0654417	0,5348916	0,0989561	0,1296775	0,0303771	0,6932618	0,0277466	0,6169505	0,0274212	0,2890356
760	0,7372901	0,7758472	0,5641294	0,5951033	0,0729225	0,4186276	0,0159859	0,0632592	0,3759387	0,6313106	0,5251032	0,0227760	0,4579993	0,1785542	0,0977016	0,3398370	0,5252492	0,4663568	0,5107602	0,0326820	0,7075189	0,3323424	0,0939454	0,5520583	0,1475803	0,1250640	0,0808236	0,6731018	0,0353835	0,5311936	0,0432846	0,2526300
780	0,8520108	0,8782467	0,6875552	0,7075505	0,0845648	0,4528332	0,0201191	0,0358144	0,3647051	0,6380437	0,3367428	0,0252628	0,3582924	0,2731131	0,1388821	0,3635579	0,4566992	0,5337361	0,4718813	0,0180330	0,7338887	0,3165635	0,1073857	0,5437575	0,1196438	0,0978398	0,0857874	0,7898600	0,0397135	0,6393231	0,0259872	0,2182369
800	0,7877802	0,5640146	0,6270920	0,6596200	0,0276776	0,3622350	0,0359237	0,0355441	0,4091903	0,6573686	0,2751383	0,0254377	0,3260664	0,1951455	0,1502622	0,5422153	0,5561867	0,5045987	0,5621667	0,0163147	0,7881243	0,3068089	0,1205711	0,5601251	0,1055252	0,1120741	0,0440959	0,5741235	0,0192512	0,5648899	0,0159479	0,3363683
820	0,5881801	0,7885814	0,6143160	0,6937486	0,0461115	0,3346383	0,0031362	0,0452700	0,5152045	0,5541974	0,1875146	0,0406256	0,3874598	0,1560104	0,1437503	0,3090420	0,4482957	0,4940481	0,5596014	0,0033509	0,7636333	0,3041728	0,0874673	0,5828796	0,0406514	0,0706935	0,0331794	0,6839300	0,0284374	0,6630554	0,0238470	0,2667632
840	0,7843041	0,7002314	0,6943541	0,8487780	0,0395144	0,3705298	0,0068500	0,0423373	0,5323986	0,5577753	0,1205699	0,0216286	0,2768844	0,1330519	0,1648267	0,3282764	0,3539099	0,4914930	0,5816061	0,0048720	0,6716516	0,2687846	0,0932589	0,5830152	0,0669658	0,1094214	0,0371812	0,7130900	0,0398130	0,6110683	0,0184137	0,2676741
860	0,6629773	0,6529746	0,5730137	0,6354740	0,0894527	0,4390878	0,0155225	0,0239234	0,4449395	0,5831086	0,1073249	0,0169751	0,2450896	0,1237070	0,1202551	0,3990055	0,3623866	0,5231562	0,4044995	0,0040634	0,6756426	0,2897391	0,1053387	0,5259494	0,0186331	0,0997389	0,0425687	0,5243020	0,0173685	0,5442370	0,0260112	0,2260296
880	0,7424838	0,7606360	0,5033918	0,7683325	0,0462824	0,4768978	0,0250464	0,0242228	0,4906450	0,5107073	0,0746171	0,0391970	0,3243070	0,1405130	0,0966884	0,5518821	0,3320558	0,5558709	0,5335725	0,0058798	0,7741241	0,2835886	0,0991946	0,6425377	0,0231313	0,1278968	0,0437917	0,6173374	0,0352490	0,5140715	0,0141735	0,1980668
900	0,8571080	0,8008057	0,5666042	0,6986425	0,0341003	0,4190162	0,0222186	0,0455262	0,5243635	0,5252171	0,0443469	0,0180805	0,3284298	0,1500669	0,1340028	0,4425943	0,5192702	0,5156033	0,5769098	0,0073167	0,7166299	0,2959301	0,0560053	0,5726834	0,0364990	0,1482047	0,0523051	0,5897965	0,0652329	0,6139055	0,0202350	0,1835995
920	0,8474019	0,6896312	0,7341060	0,7814754	0,0255855	0,4573522	0,0063459	0,0457289	0,4906035	0,5803075	0,0597220	0,0745674	0,2406553	0,1536448	0,1001526	0,4007609	0,4766595	0,5504051	0,6560224	0,0149037	0,8482980	0,4115319	0,1016008	0,5678536	0,0278927	0,1107957	0,0325254	0,5601647	0,0321518	0,5003436	0,0103897	0,1695864
940	0,7523781	0,7509956	0,5702251	0,8251626	0,0523560	0,4017387	0,0195064	0,0501807	0,4634744	0,4756632	0,0729195	0,0201695	0,2214695	0,1245279	0,1420464	0,4146249	0,3502287	0,5987316	0,4739844	0,0058683	0,6371519	0,3497476	0,1352212	0,6532718	0,0312511	0,1377132	0,0482375	0,6369281	0,0311944	0,4881732	0,0069523	0,1364745
960	0,8487535	0,7097190	0,6287153	0,6901964	0,0328681	0,4283903	0,0000000	0,0628800	0,5434699	0,4711082	0,0349500	0,0145237	0,1801652	0,1177953	0,0487565	0,3347079	0,3854113	0,5342745	0,5310625	0,0122367	0,6422379	0,2831583	0,0838644	0,6082873	0,0148677	0,1092930	0,0426905	0,7457138	0,0218574	0,5143087	0,0075514	0,1446440
980	0,7122810	0,7516150	0,5861754	0,7508807	0,0589451	0,3299282	0,0116802	0,0360294	0,4719478	0,5938869	0,0271099	0,0153377	0,2860711	0,0984775	0,0908179	0,3118984	0,3248113	0,5174594	0,5330954	0,0105649	0,6720091	0,3058135	0,1091188	0,5469828	0,0290183	0,0911424	0,0293453	0,6490352	0,0184248	0,5784011	0,0381434	0,1989886
1000	0,6385005	0,6725716	0,6778636	0,7323410	0,0922970	0,4457188	0,0116042	0,0269077	0,4386963	0,4790185	0,0204866	0,0183560	0,2316228	0,1439410	0,1371853	0,3552897	0,3330898	0,4939954	0,4636316	0,0077254	0,6960383	0,2800266	0,0984015	0,5662958	0,0284984	0,0714132	0,0354382	0,7596424	0,0140282	0,5142030	0,0094714	0,2272788
1020	0,7424775	0,5740438	0,5907627	0,7140734	0,0398627	0,3461976	0,0070664	0,0646133	0,4735419	0,4220539	0,0537353	0,0204552	0,2585428	0,1751824	0,0899418	0,3803400	0,4509864	0,5654258	0,5677776	0,0024008	0,8080313	0,2737810	0,0842080	0,5445460	0,0659342	0,0796440	0,0293403	0,8094756	0,0125745	0,5336551	0,0223219	0,1183329
1040	0,6772646	0,6932222	0,5421396	0,6999062	0,0538968	0,3020989	0,0281989	0,0152973	0,5880729	0,3718924	0,0339209	0,0427906	0,2436416	0,1295505	0,0796748	0,3940662	0,5345768	0,5627644	0,4882415	0,0140821	0,6483024	0,2531736	0,0958565	0,6155955	0,0379497	0,1082666	0,0770126	0,6773217	0,0208201	0,4472447	0,0177788	0,2511557
1060	0,6806800	0,7007441	0,6261517	0,8399342	0,0442436	0,3825722	0,0176751	0,0159355	0,4145034	0,4584470	0,0256263	0,0046144	0,2744574	0,1413503	0,1090103	0,3640305	0,4616259	0,5611087	0,3650777	0,0088925	0,7670973	0,3254434	0,0772993	0,5175597	0,0278416	0,1157547	0,0546517	0,6188168	0,0128019	0,4912714	0,0079774	0,1251840
1080	0,6784330	0,7417316	0,6561293	0,7381336	0,1013983	0,4426611	0,0114197	0,0210924	0,5239087	0,4103833	0,0266234	0,0057985	0,2463646	0,1412771	0,1179991	0,3302746	0,4441339	0,4997288	0,4516715	0,0035442	0,6008537	0,2891030	0,0711368	0,5628289	0,0276388	0,0966386	0,0315631	0,6643529	0,0121220	0,4764040	0,0154468	0,1143569
1100	0,7221084	0,7836410	0,7422751	0,8066697	0,0706436	0,3190154	0,0035412	0,0223745	0,5331350	0,4369284	0,0515257	0,0166457	0,2475786	0,1269763	0,0992069	0,3369852	0,4491487	0,7548795	0,4294077	0,0014197	0,7291077	0,2985689	0,1053168	0,7376174	0,0478599	0,0608131	0,0424458	0,7567533	0,0735470	0,4980682	0,0337500	0,1250058

0	0,6466547	0,8173073	0,5517915	0,8401617	0,0448520	0,5392522	0,0091239	0,0539369	0,3596308	0,6174292	0,0209014	0,0498785	0,2881697	0,2562621	0,0817334	0,3822819	0,4402162	0,4934709	0,4831502	0,0021688	0,6691012	0,2398945	0,0670724	0,5012439	0,0390573	0,1343969	0,0400829	0,7109264	0,0278342	0,5398513	0,0363267	0,1697519
20	0,6677772	0,7114974	0,5574726	0,8661581	0,0768323	0,2458830	0,3072171	0,0499377	0,4579890	0,5006527	0,2037996	0,1588089	0,2596985	0,1361233	0,1211807	0,3832476	0,4036452	0,4389740	0,5639612	0,3136936	0,6679739	0,3202266	0,1169214	0,6084838	0,0281344	0,0638776	0,0153406	0,7082446	0,0275844	0,5054700	0,0088361	0,1874387
40	0,6312578	0,6756072	0,6658036	0,6678320	0,0365299	0,1903254	0,3543713	0,0082011	0,4826083	0,4585818	0,4243657	0,1618099	0,2692267	0,1806212	0,0906809	0,2475571	0,4016433	0,5232947	0,4867659	0,3707632	0,6562336	0,2637454	0,1042152	0,6099278	0,0279883	0,0659244	0,0119718	0,7103440	0,0221743	0,5452088	0,0094804	0,2094032
60	0,8906662	0,6323699	0,7720183	0,6824302	0,0807520	0,1797745	0,4024482	0,0133189	0,4194557	0,4416261	0,4931722	0,2416020	0,3724289	0,1055287	0,0889721	0,2626331	0,4724579	0,4262795	0,5400929	0,4789821	0,5365118	0,3613184	0,1537074	0,5492903	0,0361239	0,1146183	0,0072069	0,7048506	0,0233278	0,5409819	0,0097499	0,2055516
80	0,6962177	0,6149107	0,5879594	0,7184129	0,0602616	0,2536085	0,5547106	0,0464634	0,4116317	0,3027125	0,6220573	0,2850584	0,3451082	0,1291872	0,1115635	0,3364047	0,3601959	0,5043461	0,6086505	0,5654181	0,5385017	0,3176520	0,1376593	0,4464120	0,0217475	0,0766074	0,0019339	0,7312649	0,0478026	0,5920866	0,0033934	0,1451562
100	0,7096991	0,6061733	0,5953642	0,7113602	0,0512103	0,2286180	0,6201465	0,0195589	0,3424429	0,3141152	0,6847305	0,2893880	0,3464755	0,1021312	0,0939082	0,3100023	0,3726852	0,5534942	0,5366546	0,5245450	0,5298264	0,3106026	0,0614210	0,5556342	0,0166249	0,0490386	0,0003040	0,5518603	0,0400017	0,4817053	0,0067270	0,1255798
120	0,7982048	0,6407778	0,6375687	0,6794724	0,0809906	0,2071197	0,6095313	0,0566339	0,4228698	0,3887848	0,7068835	0,3267414	0,3854596	0,1381905	0,0805223	0,3075818	0,3761399	0,4313741	0,5641170	0,6125251	0,4486421	0,3356845	0,0618472	0,5017581	0,0297497	0,0617084	0,0012407	0,5540302	0,0412297	0,5099887	0,0190614	0,0811902
140	0,6581575	0,7051882	0,5661359	0,7172290	0,0631635	0,2365387	0,7792458	0,0173098	0,4386477	0,3151557	0,7278934	0,2868596	0,4070706	0,1612186	0,0301565	0,3023788	0,3408432	0,5143520	0,4124624	0,6958879	0,5264757	0,2772735	0,0561993	0,5295857	0,0376280	0,0743474	0,0027863	0,5115920	0,0163037	0,6728110	0,0182734	0,0748826
160	0,7850461	0,7417711	0,5590026	0,7136685	0,0369483	0,2338660	0,6475541	0,0386796	0,4132389	0,3360896	0,7352825	0,2216164	0,3755526	0,1597233	0,0464829	0,2175222	0,2966160	0,4780155	0,4329791	0,5070562	0,4441961	0,3250432	0,0702343	0,6139131	0,0673020	0,0546153	0,0003677	0,5406198	0,0204236	0,5760000	0,0106700	0,0696680
180	0,6927609	0,5931673	0,5518986	0,7418624	0,0412736	0,3113056	0,6720741	0,0696278	0,5181591	0,3367748	0,9276331	0,2911817	0,3569917	0,0998578	0,0515542	0,2056498	0,3018014	0,4585636	0,4205164	0,7441703	0,5188541	0,3254152	0,0674505	0,4606514	0,0314288	0,0809041	0,0018969	0,5562262	0,0143067	0,5524104	0,0119770	0,0904569
200	0,8142009	0,5992248	0,5522545	0,7608942	0,0548648	0,2719472	0,7064385	0,0411567	0,4920878	0,3398584	0,7735760	0,2649090	0,3836627	0,1081951	0,0440452	0,2828999	0,3425228	0,4787238	0,4253108	0,4880758	0,3754730	0,2860102	0,0544408	0,5599124	0,0284977	0,0798903	0,0006809	0,5968342	0,0311510	0,4230276	0,0099228	0,0366418
220	0,7896263	0,6920914	0,5628852	0,7821470	0,0577769	0,1788080	0,6058958	0,0455148	0,4712441	0,2950373	0,7924756	0,3373653	0,3493394	0,1526701	0,0421483	0,2429952	0,3357922	0,4851461	0,4152181	0,6290230	0,5324091	0,2865748	0,0400671	0,4159156	0,0382607	0,0381078	0,0121280	0,5107571	0,0507702	0,3998046	0,0118452	0,0462927
240	0,7033931	0,6925987	0,6535911	0,8093386	0,0325393	0,1664558	0,7891134	0,0285746	0,5111366	0,2665026	0,7567315	0,3686876	0,3096584	0,1241042	0,0317005	0,2738912	0,3908425	0,4786428	0,4066358	0,5113352	0,4638242	0,2389483	0,0567720	0,5251128	0,0366868	0,0449984	0,0025798	0,4866265	0,0172192	0,3883427	0,0111774	0,0279388
260	0,7836643	0,6043717	0,5193576	0,7731622	0,0336111	0,1886753	0,5083611	0,0140204	0,5026716	0,2427765	0,6988891	0,2972557	0,3170087	0,1387453	0,0171970	0,3013685	0,3745810	0,5126291	0,4601986	0,4384902	0,3756124	0,3165956	0,0839722	0,4565691	0,0448718	0,0674565	0,0060075	0,5114433	0,0400959	0,5033162	0,0088453	0,0212376
280	0,7203362	0,7643803	0,6078529	0,7363670	0,0835961	0,2844672	0,5597895	0,0618573	0,4780315	0,2704497	0,7650817	0,3654539	0,3291112	0,1158207	0,0268652	0,2648409	0,3595215	0,5325135	0,4514493	0,6261627	0,4199140	0,3424336	0,0603770	0,5996404	0,0407793	0,0655089	0,0005767	0,5073020	0,0281325	0,5752773	0,0074479	0,0316618
300	0,7988097	0,6457639	0,5482697	0,7812490	0,0524180	0,2138935	0,5885958	0,0257088	0,5858724	0,2854466	0,6504318	0,3323394	0,3599949	0,1094985	0,0223030	0,2805548	0,3722778	0,4725868	0,4804574	0,5846141	0,5214793	0,3309258	0,0527050	0,5191722	0,0341158	0,0368391	0,0030122	0,4309112	0,0141167	0,4918771	0,0309349	0,0213469
320	0,6881934	0,7039467	0,6011640	0,8249751	0,0360446	0,2601981	0,8558328	0,0293035	0,5132453	0,3569583	0,8283233	0,3124637	0,3891872	0,1576226	0,0120106	0,2596631	0,3294888	0,5194485	0,4826338	0,6159875	0,4694059	0,2521696	0,0443166	0,5347960	0,0415072	0,0425703	0,0022427	0,4489560	0,0235929	0,4597907	0,0353843	0,0133755
340	0,6482771	0,8162056	0,4896921	0,6705360	0,0463619	0,2507277	0,6520014	0,0245838	0,5116420	0,2614195	0,7209264	0,3247884	0,3650840	0,1702341	0,0106597	0,2700150	0,2739691	0,4295629	0,4266675	0,4952972	0,4234013	0,3895268	0,0677638	0,6721779	0,0276557	0,0543317	0,0008008	0,3723486	0,0524688	0,4376192	0,0308470	0,0227505
360	0,7400364	0,6354541	0,5834290	0,7615217	0,0673085	0,2497231	0,5397520	0,0243367	0,4586810	0,2732821	0,6673430	0,3526526	0,2637470	0,1307574	0,0186798	0,1918423	0,3239674	0,4550815	0,3636210	0,6865919	0,5810888	0,2489668	0,0456107	0,5786147	0,0328893	0,0768824	0,0070478	0,4306588	0,0259405	0,4838750	0,0182935	0,0196762
380	0,7724913	0,5901852	0,5761133	0,8665954	0,0483105	0,2288251	0,7116716	0,0200856	0,5268129	0,3628618	0,7547522	0,2966611	0,3377563	0,1900397	0,0323508	0,1264661	0,4228025	0,5648069	0,4546099	0,5583374	0,4947573	0,3372119	0,0585770	0,5398805	0,0298951	0,0811745	0,0021408	0,4736410	0,0230109	0,4914240	0,0173165	0,0211934
400	0,8358491	0,7354783	0,6491360	0,6438731	0,0349452	0,1927554	0,6855997	0,0609558	0,5040118	0,3640383	0,6878857	0,3349914	0,3055903	0,1134238	0,0099588	0,1943937	0,3097019	0,6254951	0,5195678	0,5760619	0,6077164	0,3906734	0,0891948	0,6315969	0,0339109	0,0639516	0,0050812	0,4710293	0,0294790	0,4516250	0,0223311	0,0429598
420	0,7912442	0,6374408	0,5426592	0,6219086	0,0439974	0,1903839	0,6395828	0,0238071	0,4993628	0,3046745	0,7844083	0,3252001	0,3689423	0,1390540	0,0320287	0,2181343	0,4109694	0,5168546	0,5609053	0,5676822	0,4707229	0,3478548	0,0416708	0,5061212	0,0394551	0,0386698	0,0014014	0,4290037	0,0331134	0,3819552	0,0156620	0,0194190
440	0,6671911	0,6875737	0,5436701	0,6205059	0,0579778	0,3064116	0,7112061	0,0289975	0,4971920	0,3780621	0,8028745	0,3320320	0,3477518	0,1340163	0,0556138	0,1531798	0,3759052	0,4862358	0,5278542	0,6289725	0,5232106	0,3370758	0,0443045	0,5658028	0,0146125	0,0499501	0,0014950	0,5390816	0,0214753	0,4209067	0,0207924	0,0340476
460	0,7587019	0,7254645	0,6095636	0,6726961	0,0314180	0,2700663	0,7414190	0,0171221	0,4406924	0,2937222	0,8133071	0,3766716	0,3815121	0,1004705	0,0435712	0,2101405	0,4668189	0,5386178	0,5408390	0,6235922	0,4802315	0,2610407	0,0806961	0,5137328	0,0134729	0,0394511	0,0003218	0,6634907	0,0421710	0,4577475	0,0306133	0,0422223
480	0,6674544	0,6558886	0,5767914	0,7163921	0,0544626	0,2479480	0,7817938	0,0243426	0,4031010	0,3178129	0,6809911	0,3512118	0,3035951	0,1282250	0,0120297	0,2276351	0,4188072	0,5324119	0,5281725	0,6486483	0,4246800	0,2533159	0,0985741	0,5334215	0,0474037	0,0773696	0,0003812	0,5114698	0,0436862	0,5366299	0,0079950	0,0386665
500	0,7134009	0,7894761	0,6936785	0,7028004	0,0510595	0,2144560	0,6997181	0,0283104	0,4255778	0,3584080	0,7055765	0,3158865	0,3674942	0,1386054	0,0239242	0,2665635	0,3772780	0,4730597	0,5178483	0,5674731	0,5476082	0,2922528	0,0628571	0,4594815	0,0622501	0,0830204	0,0000335	0,5183690	0,0347368	0,3896368	0,0264285	0,0315738
520	0,5804980	0,6737943	0,6144910	0,8348248	0,0618100	0,2505791	0,6297773	0,0432170	0,5186085	0,3443174	0,7527903	0,3634791	0,3551437	0,1598863	0,0382405	0,1997941	0,3443044	0,5219088	0,4936914	0,6965500	0,4852690	0,3195060	0,0434298	0,5313615	0,0323540	0,0610304	0,0007871	0,5551810	0,0287523	0,5125812	0,0028939	0,0125431
