"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
80	0,3715332	0,2831001	0,2554475	0,3937706	0,4032481	0,8204076	0,1793658	0,2775033	0,9429548	0,3290859	0,5638332	0,9959201	0,3015336	0,5715780	0,9185017	0,8714878	0,8526467	0,9019047	0,7345389	0,2376818	0,3452073	0,5141680	0,9103924	0,4321995	0,7028195	0,7855526	0,7094972	0,8749472	0,0879550	0,0064212	0,2733834	0,1238543
100	0,3549657	0,2820833	0,2556544	0,3932519	0,3984834	0,8216560	0,1786845	0,2572845	0,9448761	0,2777258	0,5574955	0,9951363	0,3598997	0,6075473	0,9286470	0,8761456	0,8512783	0,9183686	0,7482991	0,2707736	0,3437378	0,5403047	0,9103738	0,4560417	0,6889825	0,8016066	0,7085963	0,9001253	0,0885507	0,0043680	0,2744138	0,1125450
120	0,3424701	0,2831546	0,2558112	0,3928636	0,3937767	0,8234726	0,1776958	0,2482487	0,9466540	0,2435310	0,5510631	0,9938627	0,4155971	0,6395379	0,9340421	0,8800062	0,8491998	0,9291733	0,7581051	0,3013496	0,3416657	0,5561444	0,9103739	0,4714065	0,6811157	0,8134950	0,7073027	0,9226261	0,0910392	0,0029911	0,2756497	0,1089946
140	0,3340954	0,2849086	0,2559213	0,3926300	0,3893844	0,8257858	0,1764412	0,2459561	0,9481584	0,2207505	0,5451504	0,9916179	0,4642369	0,6645804	0,9368674	0,8828903	0,8464317	0,9362431	0,7649666	0,3267888	0,3390952	0,5656517	0,9104037	0,4810572	0,6766380	0,8213501	0,7056814	0,9411763	0,1002682	0,0020818	0,2769682	0,1095645
160	0,3291142	0,2865976	0,2559937	0,3925555	0,3854268	0,8284691	0,1749926	0,2472725	0,9493459	0,2055609	0,5401022	0,9878624	0,5048572	0,6827690	0,9383155	0,8848557	0,8430672	0,9408590	0,7696361	0,3463157	0,3361877	0,5712717	0,9104736	0,4868830	0,6740657	0,8259688	0,7038343	0,9556666	0,1273730	0,0015007	0,2782859	0,1121566
180	0,3265595	0,2879143	0,2560383	0,3926317	0,3819351	0,8313770	0,1734324	0,2501230	0,9502315	0,1954217	0,5360135	0,9822111	0,5380233	0,6953928	0,9390393	0,8860785	0,8392428	0,9438730	0,7727108	0,3603439	0,3331176	0,5745147	0,9105911	0,4901778	0,6725602	0,8283060	0,7018714	0,9665820	0,1859793	0,0011525	0,2795548	0,1155121
200	0,3255394	0,2888047	0,2560639	0,3928416	0,3788895	0,8343715	0,1718378	0,2532645	0,9508614	0,1886459	0,5328124	0,9746592	0,5647287	0,7039144	0,9393954	0,8867649	0,8351118	0,9458502	0,7746653	0,3698557	0,3300419	0,5763137	0,9107595	0,4918260	0,6716545	0,8292105	0,6998911	0,9746044	0,2776480	0,0009689	0,2807419	0,1188995
220	0,3253684	0,2893337	0,2560773	0,3931627	0,3762465	0,8373375	0,1702727	0,2560571	0,9512920	0,1841128	0,5303469	0,9656380	0,5859792	0,7095716	0,9395761	0,8871004	0,8308233	0,9471627	0,7758646	0,3759734	0,3270835	0,5772447	0,9109776	0,4924282	0,6710918	0,8293253	0,6979703	0,9804013	0,3863489	0,0008979	0,2818180	0,1219371
240	0,3255865	0,2896029	0,2560832	0,3935699	0,3739550	0,8401886	0,1687837	0,2582553	0,9515768	0,1810773	0,5284487	0,9558550	0,6026870	0,7132909	0,9396828	0,8872288	0,8265091	0,9480537	0,7765764	0,3797180	0,3243263	0,5776620	0,9112405	0,4923879	0,6707314	0,8290806	0,6961619	0,9845404	0,4921321	0,0008988	0,2827588	0,1244694
260	0,3259218	0,2897083	0,2560852	0,3940378	0,3719662	0,8428670	0,1674008	0,2598394	0,9517605	0,1790432	0,5269679	0,9460488	0,6156615	0,7157239	0,9397661	0,8872491	0,8222765	0,9486799	0,7769870	0,3819061	0,3218182	0,5777827	0,9115403	0,4919731	0,6704953	0,8287314	0,6944976	0,9874703	0,5828569	0,0009408	0,2835501	0,1264752
280	0,3262369	0,2897237	0,2560852	0,3945431	0,3702369	0,8453389	0,1661398	0,2608979	0,9518771	0,1776798	0,5257866	0,9368071	0,6256150	0,7173121	0,9398489	0,8872231	0,8182069	0,9491407	0,7772199	0,3831329	0,3195783	0,5777385	0,9118679	0,4913581	0,6703389	0,8284070	0,6929917	0,9895308	0,6548470	0,0010021	0,2841915	0,1280045
300	0,3264788	0,2896984	0,2560845	0,3950651	0,3687308	0,8475895	0,1650058	0,2615540	0,9519509	0,1767659	0,5248194	0,9284974	0,6331649	0,7183487	0,9399397	0,8871850	0,8143570	0,9494981	0,7773523	0,3838000	0,3176043	0,5776085	0,9122134	0,4906542	0,6702355	0,8281575	0,6916464	0,9909728	0,7092838	0,0010682	0,2846941	0,1291364
320	0,3266403	0,2896612	0,2560837	0,3955871	0,3674177	0,8496175	0,1639964	0,2619268	0,9519979	0,1761536	0,5240079	0,9212839	0,6388346	0,7190260	0,9400393	0,8871507	0,8107625	0,9497899	0,7774300	0,3841601	0,3158809	0,5774394	0,9125674	0,4899304	0,6701679	0,8279892	0,6904558	0,9919778	0,7492022	0,0011310	0,2850768	0,1299552
340	0,3267350	0,2896268	0,2560830	0,3960960	0,3662728	0,8514306	0,1631046	0,2621146	0,9520287	0,1757436	0,5233139	0,9151807	0,6430571	0,7194695	0,9401454	0,8871257	0,8074421	0,9500388	0,7774788	0,3843616	0,3143856	0,5772584	0,9129217	0,4892274	0,6701246	0,8278885	0,6894092	0,9926762	0,7778868	0,0011862	0,2853613	0,1305374
360	0,3267824	0,2896006	0,2560825	0,3965822	0,3652748	0,8530418	0,1623208	0,2621904	0,9520495	0,1754693	0,5227127	0,9101100	0,6461813	0,7197606	0,9402548	0,8871103	0,8044020	0,9502578	0,7775122	0,3844849	0,3130931	0,5770802	0,9132690	0,4885680	0,6700975	0,8278363	0,6884935	0,9931603	0,7982145	0,0012325	0,2855686	0,1309465
380	0,3268002	0,2895833	0,2560822	0,3970393	0,3644058	0,8544670	0,1616344	0,2622043	0,9520641	0,1752859	0,5221882	0,9059483	0,6484816	0,7199521	0,9403641	0,8871024	0,8016387	0,9504545	0,7775369	0,3845705	0,3119782	0,5769127	0,9136039	0,4879634	0,6700812	0,8278147	0,6876953	0,9934951	0,8124785	0,0012699	0,2857175	0,1312318
400	0,3268021	0,2895731	0,2560821	0,3974633	0,3636501	0,8557230	0,1610349	0,2621886	0,9520747	0,1751634	0,5217293	0,9025580	0,6501699	0,7200785	0,9404707	0,8870993	0,7991427	0,9506330	0,7775561	0,3846365	0,3110174	0,5767595	0,9139222	0,4874176	0,6700716	0,8278101	0,6870011	0,9937265	0,8224147	0,0012996	0,2858230	0,1314304
420	0,3267969	0,2895681	0,2560820	0,3978525	0,3629938	0,8568266	0,1605123	0,2621621	0,9520826	0,1750816	0,5213277	0,8998064	0,6514065	0,7201621	0,9405724	0,8870991	0,7969000	0,9507957	0,7775712	0,3846901	0,3101895	0,5766219	0,9142211	0,4869302	0,6700663	0,8278135	0,6863985	0,9938861	0,8292977	0,0013225	0,2858972	0,1315687
440	0,3267899	0,2895662	0,2560820	0,3982064	0,3624245	0,8577940	0,1600573	0,2621350	0,9520884	0,1750271	0,5209768	0,8975746	0,6523115	0,7202176	0,9406680	0,8871002	0,7948943	0,9509442	0,7775829	0,3847341	0,3094763	0,5764996	0,9144987	0,4864985	0,6700635	0,8278194	0,6858760	0,9939962	0,8340446	0,0013401	0,2859489	0,1316656
460	0,3267835	0,2895661	0,2560820	0,3985259	0,3619315	0,8586402	0,1596618	0,2621119	0,9520928	0,1749907	0,5206708	0,8957615	0,6529736	0,7202545	0,9407565	0,8871017	0,7931079	0,9510792	0,7775920	0,3847693	0,3088618	0,5763918	0,9147544	0,4861183	0,6700620	0,8278252	0,6854235	0,9940721	0,8373066	0,0013534	0,2859848	0,1317338
480	0,3267787	0,2895667	0,2560820	0,3988126	0,3615050	0,8593790	0,1593181	0,2620942	0,9520961	0,1749664	0,5204045	0,8942838	0,6534580	0,7202791	0,9408377	0,8871031	0,7915226	0,9512016	0,7775988	0,3847968	0,3083325	0,5762973	0,9149879	0,4857851	0,6700613	0,8278296	0,6850319	0,9941244	0,8395412	0,0013634	0,2860097	0,1317821
500	0,3267755	0,2895675	0,2560820	0,3990683	0,3611363	0,8600230	0,1590199	0,2620817	0,9520985	0,1749502	0,5201731	0,8930742	0,6538124	0,7202955	0,9409114	0,8871042	0,7901205	0,9513122	0,7776037	0,3848173	0,3078765	0,5762148	0,9151999	0,4854939	0,6700610	0,8278326	0,6846933	0,9941604	0,8410681	0,0013708	0,2860268	0,1318166
520	0,3267737	0,2895681	0,2560821	0,3992956	0,3608179	0,8605835	0,1587614	0,2620735	0,9521002	0,1749394	0,5199723	0,8920788	0,6540717	0,7203065	0,9409780	0,8871050	0,7888841	0,9514116	0,7776072	0,3848322	0,3074839	0,5761430	0,9153912	0,4852403	0,6700608	0,8278344	0,6844006	0,9941852	0,8421091	0,0013762	0,2860385	0,1318414
540	0,3267728	0,2895687	0,2560821	0,3994967	0,3605431	0,8610706	0,1585375	0,2620685	0,9521014	0,1749321	0,5197983	0,8912554	0,6542613	0,7203138	0,9410376	0,8871055	0,7877966	0,9515007	0,7776097	0,3848427	0,3071461	0,5760807	0,9155628	0,4850199	0,6700608	0,8278353	0,6841478	0,9942023	0,8428174	0,0013802	0,2860466	0,1318592
560	0,3267725	0,2895690	0,2560821	0,3996740	0,3603061	0,8614935	0,1583436	0,2620657	0,9521023	0,1749273	0,5196477	0,8905705	0,6543999	0,7203188	0,9410908	0,8871058	0,7868426	0,9515802	0,7776113	0,3848499	0,3068555	0,5760267	0,9157162	0,4848287	0,6700607	0,8278356	0,6839296	0,9942141	0,8432985	0,0013832	0,2860521	0,1318720
580	0,3303300	0,3358574	0,2560654	0,3998810	0,3605117	0,8618573	0,1581777	0,4189662	0,9518990	0,4412641	0,5205997	0,9026516	0,6539116	0,8350144	0,8190295	0,8864225	0,7860124	0,8603662	0,7214711	0,3806921	0,3066111	0,3863250	0,9158528	0,3552773	0,7914116	0,8247626	0,6837428	0,9936628	0,7620188	0,0123563	0,2851692	0,4343392
600	0,3446879	0,3616497	0,2559792	0,4002684	0,3623623	0,8621119	0,1580701	0,5167404	0,9509275	0,6180445	0,5252433	0,9302904	0,6481117	0,8936332	0,7530008	0,8833884	0,7853906	0,8001337	0,6832874	0,3611388	0,3065114	0,2700417	0,9159753	0,2688298	0,8635727	0,8117997	0,6836139	0,9904483	0,5203807	0,0187258	0,2832553	0,6161434
620	0,3651203	0,3733562	0,2558119	0,4008465	0,3659086	0,8620956	0,1581166	0,5740139	0,9492569	0,7345185	0,5325188	0,9533253	0,6275227	0,9103210	0,7174053	0,8785882	0,7852594	0,7604669	0,6549307	0,3288605	0,3068495	0,1988343	0,9160877	0,2112784	0,9057730	0,7923412	0,6836286	0,9832649	0,3495322	0,0226786	0,2817397	0,7194775
640	0,3851316	0,3768783	0,2555892	0,4015309	0,3705345	0,8616149	0,1584302	0,6058427	0,9472609	0,8107735	0,5404576	0,9692640	0,5872863	0,8959580	0,6984221	0,8733525	0,7859641	0,7345255	0,6333312	0,2926928	0,3079522	0,1553630	0,9161928	0,1732094	0,9300074	0,7723451	0,6838912	0,9718675	0,2456907	0,0252465	0,2806192	0,7651495
660	0,4011632	0,3763772	0,2553538	0,4022100	0,3755562	0,8605426	0,1590807	0,6225437	0,9452840	0,8605131	0,5477922	0,9798568	0,5332893	0,8626116	0,6885549	0,8686683	0,7877304	0,7177819	0,6171029	0,2593748	0,3099934	0,1290006	0,9162879	0,1483527	0,9437042	0,7557351	0,6844758	0,9568111	0,1830715	0,0269446	0,2796603	0,7667460
680	0,4123388	0,3743625	0,2551438	0,4027888	0,3804643	0,8588578	0,1600715	0,6306424	0,9435427	0,8929566	0,5539789	0,9868098	0,4752661	0,8212679	0,6836967	0,8649949	0,7905834	0,7072019	0,6052858	0,2320032	0,3129308	0,1132109	0,9163646	0,1324929	0,9513756	0,7439048	0,6854037	0,9392257	0,1453142	0,0280763	0,2787167	0,7394588
700	0,4192454	0,3721527	0,2549804	0,4032079	0,3849649	0,8566351	0,1613485	0,6340734	0,9421305	0,9141983	0,5589155	0,9913517	0,4203991	0,7796890	0,6815659	0,8623965	0,7943693	0,7007271	0,5970011	0,2111696	0,3165484	0,1039551	0,9164115	0,1227634	0,9556840	0,7365628	0,6866470	0,9205370	0,1225347	0,0288335	0,2777435	0,6983541
720	0,4229843	0,3703207	0,2548676	0,4034433	0,3889352	0,8540095	0,1628250	0,6351188	0,9410555	0,9282009	0,5627160	0,9943121	0,3723068	0,7422591	0,6808770	0,8607226	0,7988290	0,6969493	0,5914207	0,1962061	0,3205453	0,0987248	0,9164166	0,1171937	0,9581487	0,7326690	0,6881424	0,9021379	0,1087835	0,0293412	0,2767635	0,6544617
740	0,4246504	0,3690225	0,2547985	0,4034968	0,3923618	0,8511372	0,1644059	0,6350498	0,9402782	0,9375113	0,5655759	0,9962399	0,3321188	0,7108260	0,6809004	0,8597451	0,8036737	0,6949044	0,5878110	0,1859740	0,3246186	0,0959561	0,9163706	0,1144169	0,9596082	0,7310626	0,6898098	0,8851269	0,1004776	0,0296820	0,2758293	0,6140365
760	0,4251165	0,3682132	0,2547616	0,4033867	0,3952878	0,8481673	0,1660057	0,6345403	0,9397397	0,9437571	0,5677016	0,9974951	0,2995963	0,6856612	0,6812247	0,8592400	0,8086393	0,6939366	0,5855676	0,1792828	0,3285177	0,0946716	0,9162685	0,1134804	0,9605121	0,7307723	0,6915670	0,8701930	0,0954579	0,0299111	0,2749927	0,5797731
780	0,4249884	0,3677737	0,2547456	0,4031395	0,3977785	0,8452236	0,1675579	0,6339244	0,9393798	0,9479797	0,5692770	0,9983125	0,2738718	0,6662062	0,6816245	0,8590250	0,8135147	0,6936068	0,5842260	0,1750865	0,3320680	0,0942611	0,9161098	0,1137208	0,9610976	0,7311105	0,6933406	0,8576309	0,0924226	0,0300651	0,2742867	0,5522366
800	0,4246393	0,3675788	0,2547417	0,4027845	0,3999015	0,8423986	0,1690170	0,6333511	0,9391460	0,9508507	0,5704511	0,9988452	0,2538694	0,6515601	0,6819849	0,8589688	0,8181496	0,6936279	0,5834511	0,1725557	0,3351714	0,0943459	0,9158985	0,1146795	0,9614896	0,7316536	0,6950719	0,8474299	0,0905862	0,0301687	0,2737218	0,5309110
820	0,4242695	0,3675261	0,2547436	0,4023510	0,4017172	0,8397536	0,1703563	0,6328736	0,9389972	0,9528086	0,5713380	0,9991927	0,2385221	0,6407616	0,6822559	0,8589868	0,8224494	0,6938180	0,5830152	0,1710813	0,3377935	0,0946934	0,9156418	0,1160429	0,9617565	0,7321780	0,6967185	0,8393837	0,0894746	0,0302384	0,2732901	0,5148401
840	0,4239670	0,3675436	0,2547476	0,4018657	0,4032764	0,8373234	0,1715644	0,6324994	0,9389034	0,9541441	0,5720208	0,9994197	0,2268714	0,6329306	0,6824241	0,8590298	0,8263649	0,6940675	0,5827720	0,1702447	0,3399458	0,0951631	0,9153487	0,1176011	0,9619382	0,7325910	0,6982530	0,8331872	0,0888014	0,0302853	0,2729727	0,5029790
860	0,4237547	0,3675869	0,2547516	0,4013518	0,4046202	0,8351223	0,1726403	0,6322174	0,9388440	0,9550532	0,5725579	0,9995682	0,2181033	0,6273259	0,6824963	0,8590730	0,8298808	0,6943143	0,5826335	0,1697749	0,3416689	0,0956727	0,9150293	0,1192168	0,9620602	0,7328753	0,6996607	0,8285072	0,0883935	0,0303168	0,2727463	0,4943659
880	0,4236236	0,3676320	0,2547548	0,4008286	0,4057816	0,8331500	0,1735899	0,6320103	0,9388057	0,9556695	0,5729899	0,9996657	0,2115515	0,6233564	0,6824879	0,8591064	0,8330044	0,6945273	0,5825494	0,1695070	0,3430181	0,0961757	0,9146937	0,1208039	0,9621402	0,7330488	0,7009365	0,8250276	0,0881462	0,0303381	0,2725887	0,4881897
900	0,4235534	0,3676687	0,2547570	0,4003115	0,4067874	0,8313972	0,1744229	0,6318613	0,9387802	0,9560851	0,5733443	0,9997299	0,2066845	0,6205674	0,6824175	0,8591284	0,8357576	0,6946941	0,5824933	0,1693463	0,3440534	0,0966478	0,9143511	0,1223106	0,9621910	0,7331412	0,7020820	0,8224720	0,0879962	0,0303524	0,2724807	0,4838037
920	0,4235230	0,3676943	0,2547584	0,3998119	0,4076594	0,8298487	0,1751506	0,6317558	0,9387626	0,9563636	0,5736401	0,9997723	0,2030865	0,6186198	0,6823029	0,8591407	0,8381700	0,6948134	0,5824519	0,1692419	0,3448326	0,0970777	0,9140096	0,1237090	0,9622221	0,7331812	0,7031032	0,8206127	0,0879052	0,0303620	0,2724072	0,4807113
940	0,4235154	0,3677100	0,2547592	0,3993380	0,4084161	0,8284868	0,1757846	0,6316822	0,9387499	0,9565493	0,5738903	0,9998004	0,2004373	0,6172655	0,6821596	0,8591462	0,8402746	0,6948897	0,5824195	0,1691679	0,3454080	0,0974619	0,9136758	0,1249864	0,9622404	0,7331912	0,7040085	0,8192693	0,0878499	0,0303685	0,2723574	0,4785420
960	0,4235190	0,3677184	0,2547595	0,3988952	0,4090730	0,8272929	0,1763362	0,6316318	0,9387406	0,9566724	0,5741042	0,9998193	0,1984931	0,6163266	0,6820003	0,8591475	0,8421050	0,6949298	0,5823935	0,1691120	0,3458246	0,0978011	0,9133549	0,1261398	0,9622505	0,7331869	0,7048077	0,8183033	0,0878162	0,0303729	0,2723233	0,4770253
980	0,4235264	0,3677220	0,2547596	0,3984865	0,4096434	0,8262489	0,1768157	0,6315977	0,9387336	0,9567537	0,5742885	0,9998320	0,1970703	0,6156767	0,6818346	0,8591467	0,8436934	0,6949414	0,5823726	0,1690687	0,3461194	0,0980984	0,9130508	0,1271726	0,9622559	0,7331775	0,7055111	0,8176109	0,0877956	0,0303758	0,2722997	0,4759670
1000	0,4235340	0,3677229	0,2547596	0,3981131	0,4101391	0,8253374	0,1772323	0,6315752	0,9387284	0,9568073	0,5744483	0,9998407	0,1960314	0,6152274	0,6816697	0,8591451	0,8450696	0,6949315	0,5823563	0,1690350	0,3463228	0,0983575	0,9127659	0,1280915	0,9622586	0,7331679	0,7061285	0,8171157	0,0877830	0,0303778	0,2722831	0,4752293
1020	0,4235400	0,3677224	0,2547595	0,3977749	0,4105701	0,8245427	0,1775942	0,6315607	0,9387245	0,9568426	0,5745877	0,9998466	0,1952744	0,6149169	0,6815106	0,8591435	0,8462609	0,6949065	0,5823438	0,1690094	0,3464583	0,0985827	0,9125018	0,1289052	0,9622597	0,7331602	0,7066694	0,8167619	0,0877753	0,0303791	0,2722714	0,4747152
1040	0,4235442	0,3677215	0,2547594	0,3974707	0,4109451	0,8238503	0,1779087	0,6315516	0,9387216	0,9568659	0,5747097	0,9998508	0,1947239	0,6147024	0,6813603	0,8591421	0,8472915	0,6948714	0,5823346	0,1689903	0,3465444	0,0987780	0,9122591	0,1296230	0,9622602	0,7331549	0,7071427	0,8165094	0,0877705	0,0303800	0,2722629	0,4743570
1060	0,4235467	0,3677205	0,2547593	0,3971987	0,4112716	0,8232475	0,1781819	0,6315461	0,9387196	0,9568813	0,5748169	0,9998538	0,1943241	0,6145542	0,6812209	0,8591411	0,8481829	0,6948303	0,5823279	0,1689765	0,3465952	0,0989473	0,9120377	0,1302545	0,9622604	0,7331517	0,7075564	0,8163293	0,0877675	0,0303806	0,2722567	0,4741074
1080	0,4235481	0,3677198	0,2547593	0,3969567	0,4115562	0,8227228	0,1784195	0,6315429	0,9387181	0,9568915	0,5749113	0,9998559	0,1940343	0,6144520	0,6810933	0,8591404	0,8489541	0,6947863	0,5823232	0,1689669	0,3466213	0,0990941	0,9118371	0,1308089	0,9622604	0,7331500	0,7079177	0,8162010	0,0877657	0,0303810	0,2722523	0,4739336
1100	0,4235486	0,3677193	0,2547593	0,3967424	0,4118045	0,8222661	0,1786261	0,6315412	0,9387170	0,9568983	0,5749946	0,9998575	0,1938246	0,6143815	0,6809777	0,8591400	0,8496214	0,6947418	0,5823200	0,1689603	0,3466306	0,0992212	0,9116564	0,1312949	0,9622605	0,7331493	0,7082331	0,8161098	0,0877645	0,0303813	0,2722490	0,4738126

0	0,4235454	0,3677182	0,2547592	0,3954188	0,4133336	0,8194120	0,1799186	0,6315418	0,9387010	0,9569055	0,5754630	0,9998606	0,1933202	0,6142134	0,6802773	0,8591384	0,8536010	0,6945128	0,5822755	0,1689264	0,3466841	0,1000235	0,9105462	0,1343966	0,9622593	0,7331536	0,7102302	0,8157874	0,0877619	0,0303905	0,2722302	0,4734732
20	0,5429357	0,3328706	0,1509885	0,3954363	0,4959299	0,8174646	0,1809653	0,5313527	0,9388410	0,6654252	0,5756044	0,9998764	0,1954578	0,6187784	0,7416142	0,8596141	0,8555107	0,6952935	0,5830691	0,1708848	0,5575137	0,3915977	0,9272500	0,1363310	0,8584730	0,7563193	0,7116957	0,8157729	0,0527856	0,0303877	0,2716005	0,3044944
40	0,5811398	0,3122235	0,0907600	0,3955684	0,5552432	0,8078033	0,1861006	0,4662407	0,9395125	0,4707139	0,5761623	0,9998799	0,2097906	0,6448369	0,7771857	0,8617779	0,8639806	0,6992762	0,5867589	0,1808678	0,6873338	0,5708889	0,9393852	0,1468431	0,7984093	0,8338488	0,7194356	0,8181873	0,0317555	0,0303866	0,2686253	0,2050194
60	0,5877460	0,3015964	0,0588448	0,3954571	0,5994248	0,7897619	0,1954645	0,4255923	0,9407206	0,3407102	0,5770490	0,9998653	0,2438308	0,6972491	0,7992991	0,8653445	0,8776264	0,7062391	0,5930891	0,1998288	0,7679429	0,6816272	0,9481676	0,1691676	0,7641320	0,9108841	0,7350244	0,8275976	0,0191195	0,0303891	0,2634283	0,1467933
80	0,5833996	0,2973632	0,0518307	0,3946210	0,6331144	0,7658013	0,2075741	0,4015145	0,9422406	0,2539338	0,5780650	0,9998188	0,2934560	0,7643975	0,8136235	0,8694269	0,8931180	0,7146366	0,6006733	0,2246999	0,8180440	0,7504290	0,9544384	0,2029525	0,7446419	0,9580662	0,7569526	0,8450224	0,0116072	0,0303981	0,2572770	0,1112043
100	0,5766468	0,2967338	0,0696434	0,3927019	0,6590718	0,7389893	0,2207948	0,3882842	0,9438220	0,1960153	0,5790865	0,9997099	0,3461897	0,8300094	0,8228600	0,8732649	0,9080769	0,7229178	0,6081756	0,2511287	0,8489161	0,7934826	0,9587960	0,2453405	0,7336133	0,9810531	0,7821839	0,8678136	0,0077554	0,0304191	0,2515343	0,0883924
120	0,5707412	0,2977830	0,0894725	0,3895419	0,6791294	0,7119103	0,2338751	0,3818467	0,9452764	0,1573542	0,5800618	0,9994741	0,3923161	0,8839032	0,8284339	0,8764228	0,9213127	0,7299677	0,6147172	0,2754866	0,8675259	0,8206356	0,9616789	0,2922926	0,7273970	0,9909021	0,8076852	0,8921121	0,0103690	0,0304617	0,2470794	0,0735321
140	0,5665822	0,2993364	0,0938995	0,3851707	0,6946542	0,6863410	0,2460306	0,3794140	0,9464997	0,1315418	0,5809719	0,9989872	0,4286013	0,9235451	0,8312297	0,8787621	0,9324234	0,7351547	0,6199083	0,2957044	0,8782629	0,8378932	0,9634191	0,3398871	0,7238863	0,9945760	0,8313105	0,9148105	0,0384830	0,0305420	0,2442816	0,0639066
160	0,5640806	0,3007851	0,0904661	0,3797590	0,7067383	0,6632941	0,2568601	0,3791464	0,9474592	0,1143021	0,5818086	0,9980406	0,4556552	0,9507514	0,8318951	0,8803403	0,9414306	0,7382446	0,6237249	0,3111610	0,8839411	0,8489353	0,9642758	0,3851073	0,7218818	0,9957287	0,8519405	0,9342143	0,1166725	0,0306830	0,2432269	0,0577575
180	0,5628160	0,3018910	0,0871681	0,3735644	0,7162694	0,6431952	0,2662295	0,3798945	0,9481703	0,1027835	0,5825709	0,9963506	0,4753007	0,9686320	0,8309605	0,8813097	0,9485492	0,7392881	0,6263526	0,3221933	0,8863933	0,8560349	0,9644572	0,4260652	0,7207138	0,9961207	0,8692428	0,9498285	0,2085197	0,0309115	0,2439107	0,0538881
200	0,5623405	0,3026244	0,0862037	0,3668813	0,7239597	0,6260735	0,2741707	0,3809905	0,9486729	0,0950840	0,5832673	0,9936434	0,4893796	0,9800712	0,8288805	0,8818441	0,9540622	0,7385204	0,6280584	0,3296050	0,8868288	0,8606104	0,9641342	0,4618722	0,7200124	0,9963534	0,8833633	0,9618818	0,2777787	0,0312497	0,2462781	0,0514836
220	0,5622970	0,3030500	0,0866962	0,3600008	0,7303635	0,6117207	0,2808092	0,3820837	0,9490141	0,0899354	0,5839172	0,9898030	0,4993992	0,9872698	0,8260463	0,8820976	0,9582570	0,7362796	0,6291076	0,3343138	0,8860522	0,8635578	0,9634483	0,4923765	0,7195757	0,9965162	0,8946837	0,9709219	0,3228660	0,0317039	0,2501467	0,0500000
240	0,5624442	0,3032589	0,0873242	0,3531813	0,7358956	0,5998070	0,2863139	0,3830180	0,9492385	0,0864914	0,5845482	0,9849863	0,5065007	0,9917560	0,8227858	0,8821879	0,9613967	0,7329434	0,6297221	0,3371510	0,8845985	0,8654501	0,9625164	0,5178958	0,7192941	0,9965983	0,9036650	0,9775662	0,3509019	0,0322580	0,2551372	0,0490836
260	0,5626410	0,3033340	0,0875470	0,3466310	0,7408509	0,5899593	0,2908659	0,3837479	0,9493823	0,0841871	0,5851921	0,9795998	0,5115198	0,9945373	0,8193626	0,8821953	0,9637099	0,7288819	0,6300676	0,3387762	0,8828198	0,8666582	0,9614340	0,5390022	0,7191078	0,9966168	0,9107611	0,9823799	0,3680534	0,0328759	0,2607115	0,0485107
280	0,5628179	0,3033377	0,0874781	0,3405002	0,7454260	0,5818101	0,2946390	0,3842829	0,9494733	0,0826453	0,5858791	0,9741540	0,5150594	0,9962583	0,8159772	0,8821689	0,9653878	0,7244262	0,6302570	0,3396652	0,8809421	0,8674245	0,9602766	0,5563679	0,7189833	0,9966078	0,9163771	0,9858309	0,3784763	0,0335124	0,2663056	0,0481445
300	0,5629498	0,3033108	0,0873634	0,3348825	0,7497412	0,5750248	0,2977893	0,3846559	0,9495306	0,0816136	0,5866329	0,9691013	0,5175509	0,9973234	0,8127703	0,8821353	0,9665866	0,7198500	0,6303617	0,3401347	0,8791040	0,8679082	0,9591024	0,5706655	0,7189004	0,9965973	0,9208530	0,9882859	0,3847910	0,0341252	0,2714662	0,0479031
320	0,5630356	0,3032768	0,0873155	0,3298212	0,7538602	0,5693158	0,3004500	0,3849045	0,9495673	0,0809235	0,5874674	0,9647442	0,5193017	0,9979839	0,8098307	0,8821067	0,9674309	0,7153619	0,6304233	0,3403808	0,8773846	0,8682141	0,9579536	0,5825092	0,7188460	0,9965935	0,9244635	0,9900219	0,3886113	0,0346829	0,2759185	0,0477385
340	0,5630845	0,3032468	0,0873235	0,3253200	0,7578087	0,5644459	0,3027304	0,3850631	0,9495914	0,0804618	0,5883856	0,9612205	0,5205303	0,9983947	0,8072037	0,8820865	0,9680177	0,7111076	0,6304639	0,3405159	0,8758226	0,8684107	0,9568588	0,5924262	0,7188113	0,9965939	0,9274229	0,9912436	0,3909209	0,0351678	0,2795614	0,0476228
360	0,5631077	0,3032247	0,0873442	0,3213533	0,7615887	0,5602268	0,3047168	0,3851598	0,9496078	0,0801532	0,5893798	0,9585377	0,5213915	0,9986512	0,8049018	0,8820745	0,9684211	0,7071765	0,6304942	0,3405992	0,8744306	0,8685420	0,9558358	0,6008474	0,7187897	0,9965949	0,9298938	0,9921002	0,3923170	0,0355743	0,2824199	0,0475399
