"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
580	0,6052116	0,9941021	0,8160046	0,9829284	0,9545106	0,1016277	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9515222	0,5262907	0,3637202	0,9999999	0,9983460	0,5202070	0,7660541	0,9616459	0,2928690	0,9999403	0,4401772	0,8079546	0,9973433	0,7944696	0,9974116	0,6461088	0,9999692	0,5610886	0,8488814	0,9985626	0,6044508
600	0,6052116	0,9941021	0,8154197	0,9747177	0,9545106	0,1684210	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9474957	0,5240579	0,3637202	0,9999999	0,9980410	0,4738618	0,7660541	0,9416759	0,2949267	0,9986234	0,4401772	0,7339138	0,9972266	0,7939777	0,9966173	0,5766047	0,9999690	0,5610886	0,8488814	0,9985626	0,6044508
620	0,6052116	0,9941021	0,8145001	0,9707686	0,9545106	0,2125103	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9447760	0,5125288	0,3637202	0,9999999	0,9979165	0,4419312	0,7660541	0,9300115	0,2960730	0,9930052	0,4401772	0,6849418	0,9971422	0,7931587	0,9961694	0,5420243	0,9999687	0,5610886	0,8488814	0,9985626	0,6044508
640	0,6052116	0,9941021	0,8134684	0,9688691	0,9545106	0,2414709	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9429390	0,4866118	0,3637202	0,9999999	0,9978657	0,4197272	0,7660541	0,9231984	0,2967116	0,9810505	0,4401772	0,6525508	0,9970812	0,7921884	0,9959169	0,5248196	0,9999683	0,5610886	0,8488814	0,9985626	0,6044508
660	0,6052116	0,9941021	0,8124854	0,9679555	0,9545106	0,2601701	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9416981	0,4494322	0,3637202	0,9999999	0,9978449	0,4042036	0,7660541	0,9192188	0,2970675	0,9633890	0,4401772	0,6311268	0,9970370	0,7912166	0,9957744	0,5162598	0,9999678	0,5610886	0,8488814	0,9985626	0,6044508
680	0,6052116	0,9941021	0,8116331	0,9675161	0,9545106	0,2717923	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9408599	0,4082674	0,3637202	0,9999999	0,9978365	0,3933216	0,7660541	0,9168944	0,2972657	0,9424239	0,4401772	0,6169566	0,9970051	0,7903354	0,9956941	0,5120010	0,9999674	0,5610886	0,8488814	0,9985626	0,6044508
700	0,6052116	0,9941021	0,8109370	0,9673047	0,9545106	0,2785539	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9402937	0,3692200	0,3637202	0,9999999	0,9978330	0,3856873	0,7660541	0,9155367	0,2973761	0,9208571	0,4401772	0,6075842	0,9969820	0,7895869	0,9956488	0,5098821	0,9999671	0,5610886	0,8488814	0,9985626	0,6044508
720	0,6052116	0,9941021	0,8103909	0,9672030	0,9545106	0,2820882	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9399113	0,3356026	0,3637202	0,9999999	0,9978316	0,3803335	0,7660541	0,9147436	0,2974376	0,9007905	0,4401772	0,6013851	0,9969653	0,7889798	0,9956233	0,5088280	0,9999668	0,5610886	0,8488814	0,9985626	0,6044508
740	0,6052116	0,9941021	0,8099742	0,9671540	0,9545106	0,2836086	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9396529	0,3084812	0,3637202	0,9999999	0,9978310	0,3765830	0,7660541	0,9142804	0,2974719	0,8834648	0,4401772	0,5972849	0,9969532	0,7885036	0,9956089	0,5083035	0,9999665	0,5610886	0,8488814	0,9985626	0,6044508
760	0,6052116	0,9941021	0,8096624	0,9671305	0,9545106	0,2839798	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9394784	0,2876083	0,3637202	0,9999999	0,9978308	0,3739598	0,7660541	0,9140098	0,2974910	0,8693589	0,4401772	0,5945729	0,9969445	0,7881397	0,9956007	0,5080425	0,9999663	0,5610886	0,8488814	0,9985626	0,6044508
780	0,6052116	0,9941021	0,8094324	0,9671191	0,9545106	0,2837767	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9393605	0,2721289	0,3637202	0,9999999	0,9978307	0,3721282	0,7660541	0,9138518	0,2975016	0,8584167	0,4401772	0,5927792	0,9969382	0,7878670	0,9955962	0,5079127	0,9999662	0,5610886	0,8488814	0,9985626	0,6044508
800	0,6052116	0,9941021	0,8092644	0,9671137	0,9545106	0,2833494	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9392809	0,2610040	0,3637202	0,9999999	0,9978307	0,3708515	0,7660541	0,9137595	0,2975076	0,8502733	0,4401772	0,5915928	0,9969336	0,7876660	0,9955936	0,5078481	0,9999660	0,5610886	0,8488814	0,9985626	0,6044508
820	0,6052116	0,9941021	0,8091425	0,9671110	0,9545106	0,2828896	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9392271	0,2532315	0,3637202	0,9999999	0,9978306	0,3699634	0,7660541	0,9137056	0,2975109	0,8444323	0,4401772	0,5908081	0,9969303	0,7875197	0,9955921	0,5078160	0,9999660	0,5610886	0,8488814	0,9985626	0,6044508
840	0,6052116	0,9941021	0,8090546	0,9671098	0,9545106	0,2824866	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391907	0,2479442	0,3637202	0,9999999	0,9978306	0,3693466	0,7660541	0,9136741	0,2975127	0,8403825	0,4401772	0,5902890	0,9969279	0,7874144	0,9955913	0,5078000	0,9999659	0,5610886	0,8488814	0,9985626	0,6044508
860	0,6052116	0,9941021	0,8089914	0,9671092	0,9545106	0,2821703	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391662	0,2444404	0,3637202	0,9999999	0,9978306	0,3689190	0,7660541	0,9136557	0,2975137	0,8376638	0,4401772	0,5899458	0,9969262	0,7873393	0,9955908	0,5077920	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
880	0,6052116	0,9941021	0,8089460	0,9671089	0,9545106	0,2819403	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391496	0,2421793	0,3637202	0,9999999	0,9978306	0,3686230	0,7660541	0,9136450	0,2975143	0,8358960	0,4401772	0,5897187	0,9969249	0,7872861	0,9955906	0,5077880	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
900	0,6052116	0,9941021	0,8089136	0,9671087	0,9545106	0,2817826	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391384	0,2407600	0,3637202	0,9999999	0,9978306	0,3684184	0,7660541	0,9136387	0,2975146	0,8347833	0,4401772	0,5895685	0,9969240	0,7872486	0,9955904	0,5077861	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
920	0,6052116	0,9941021	0,8088904	0,9671086	0,9545106	0,2816801	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391308	0,2398954	0,3637202	0,9999999	0,9978306	0,3682772	0,7660541	0,9136350	0,2975148	0,8341070	0,4401772	0,5894692	0,9969233	0,7872224	0,9955903	0,5077851	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
940	0,6052116	0,9941021	0,8088738	0,9671086	0,9545106	0,2816168	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391257	0,2393859	0,3637202	0,9999999	0,9978306	0,3681799	0,7660541	0,9136329	0,2975149	0,8337118	0,4401772	0,5894035	0,9969229	0,7872042	0,9955903	0,5077846	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
960	0,6052116	0,9941021	0,8088619	0,9671086	0,9545106	0,2815800	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391223	0,2390972	0,3637202	0,9999999	0,9978306	0,3681130	0,7660541	0,9136316	0,2975150	0,8334915	0,4401772	0,5893600	0,9969225	0,7871916	0,9955903	0,5077844	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
980	0,6052116	0,9941021	0,8088535	0,9671086	0,9545106	0,2815601	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391199	0,2389415	0,3637202	0,9999999	0,9978306	0,3680669	0,7660541	0,9136309	0,2975150	0,8333760	0,4401772	0,5893313	0,9969223	0,7871828	0,9955903	0,5077842	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1000	0,6052116	0,9941021	0,8088474	0,9671086	0,9545106	0,2815503	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391184	0,2388628	0,3637202	0,9999999	0,9978306	0,3680353	0,7660541	0,9136305	0,2975150	0,8333207	0,4401772	0,5893123	0,9969221	0,7871768	0,9955902	0,5077842	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1020	0,6052116	0,9941021	0,8088431	0,9671086	0,9545106	0,2815463	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391173	0,2388269	0,3637202	0,9999999	0,9978306	0,3680136	0,7660541	0,9136302	0,2975150	0,8332981	0,4401772	0,5892997	0,9969220	0,7871727	0,9955902	0,5077842	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1040	0,6052116	0,9941021	0,8088400	0,9671086	0,9545106	0,2815454	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391166	0,2388133	0,3637202	0,9999999	0,9978306	0,3679987	0,7660541	0,9136301	0,2975150	0,8332920	0,4401772	0,5892914	0,9969219	0,7871698	0,9955902	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1060	0,6052116	0,9941021	0,8088378	0,9671086	0,9545106	0,2815459	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391161	0,2388105	0,3637202	0,9999999	0,9978306	0,3679886	0,7660541	0,9136300	0,2975150	0,8332933	0,4401772	0,5892859	0,9969218	0,7871679	0,9955902	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1080	0,6052116	0,9941021	0,8088362	0,9671086	0,9545106	0,2815470	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391158	0,2388122	0,3637202	0,9999999	0,9978306	0,3679816	0,7660541	0,9136299	0,2975150	0,8332973	0,4401772	0,5892822	0,9969218	0,7871666	0,9955902	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1100	0,6052116	0,9941021	0,8088351	0,9671086	0,9545106	0,2815480	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391155	0,2388152	0,3637202	0,9999999	0,9978306	0,3679768	0,7660541	0,9136299	0,2975150	0,8333015	0,4401772	0,5892798	0,9969217	0,7871657	0,9955902	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508

0	0,6052105	0,9940999	0,8087400	0,9671007	0,9544960	0,2815511	0,7213674	0,6982747	0,9351497	0,9997090	0,0936126	0,9390875	0,2388217	0,3638255	0,9999999	0,9978301	0,3677288	0,7660332	0,9136176	0,2975083	0,8333102	0,4402807	0,5892217	0,9966744	0,7870784	0,9955890	0,5077335	0,9999541	0,5611089	0,8489041	0,9985614	0,6043204
20	0,7698404	0,9941005	0,8473482	0,9671030	0,9545002	0,2815511	0,7214068	0,6982763	0,9351549	0,9997090	0,0936052	0,9390956	0,1469126	0,5192629	0,9999999	0,9978302	0,3677964	0,7690288	0,9136212	0,2173247	0,8333107	0,4618934	0,6515511	0,9967413	0,7871034	0,9968432	0,5077483	0,9999577	0,5611030	0,8488975	0,9985618	0,6043578
40	0,8431859	0,9941010	0,8677290	0,9671048	0,9545033	0,2815511	0,7214355	0,6982774	0,9351585	0,9997091	0,0935999	0,9391013	0,0903742	0,6221466	0,9999999	0,9978303	0,3678449	0,7803297	0,9136237	0,1726532	0,8333111	0,4749797	0,7014476	0,9967901	0,7871211	0,9975505	0,5077588	0,9999602	0,5610988	0,8488928	0,9985620	0,6043846
60	0,8757488	0,9941013	0,8786437	0,9671062	0,9545054	0,2815511	0,7214565	0,6982781	0,9351611	0,9997091	0,0935961	0,9391053	0,0555942	0,6902452	0,9999999	0,9978304	0,3678797	0,7954764	0,9136255	0,1477660	0,8333113	0,4829030	0,7424240	0,9968257	0,7871337	0,9979493	0,5077662	0,9999620	0,5610958	0,8488895	0,9985622	0,6044036
80	0,8902251	0,9941015	0,8845903	0,9671073	0,9545069	0,2815511	0,7214717	0,6982787	0,9351630	0,9997091	0,0935934	0,9391082	0,0341991	0,7353196	0,9999999	0,9978305	0,3679046	0,8100107	0,9136268	0,1339010	0,8333115	0,4877001	0,7745725	0,9968517	0,7871425	0,9981743	0,5077715	0,9999631	0,5610937	0,8488871	0,9985623	0,6044173
100	0,8966606	0,9941017	0,8878957	0,9671081	0,9545080	0,2815511	0,7214828	0,6982790	0,9351643	0,9997091	0,0935915	0,9391102	0,0210378	0,7651542	0,9999999	0,9978305	0,3679224	0,8220025	0,9136277	0,1261767	0,8333117	0,4906043	0,7987138	0,9968706	0,7871488	0,9983011	0,5077752	0,9999640	0,5610922	0,8488854	0,9985624	0,6044269
120	0,8995156	0,9941018	0,8897749	0,9671087	0,9545088	0,2815511	0,7214909	0,6982793	0,9351652	0,9997091	0,0935901	0,9391116	0,0129415	0,7849017	0,9999999	0,9978306	0,3679352	0,8311113	0,9136283	0,1218733	0,8333118	0,4923624	0,8162945	0,9968844	0,7871533	0,9983726	0,5077778	0,9999645	0,5610911	0,8488842	0,9985625	0,6044338
140	0,9007770	0,9941019	0,8908697	0,9671091	0,9545093	0,2815511	0,7214968	0,6982795	0,9351659	0,9997091	0,0935891	0,9391126	0,0079611	0,7979725	0,9999999	0,9978306	0,3679443	0,8376827	0,9136288	0,1194759	0,8333119	0,4934266	0,8288307	0,9968945	0,7871564	0,9984130	0,5077797	0,9999649	0,5610904	0,8488834	0,9985625	0,6044388
160	0,9013310	0,9941019	0,8915240	0,9671094	0,9545097	0,2815511	0,7215011	0,6982796	0,9351663	0,9997091	0,0935884	0,9391134	0,0048973	0,8066240	0,9999999	0,9978306	0,3679509	0,8422593	0,9136291	0,1181402	0,8333119	0,4940708	0,8376360	0,9969018	0,7871587	0,9984357	0,5077810	0,9999651	0,5610899	0,8488828	0,9985625	0,6044423
180	0,9015722	0,9941020	0,8919249	0,9671096	0,9545099	0,2815511	0,7215042	0,6982797	0,9351666	0,9997091	0,0935879	0,9391139	0,0030126	0,8123504	0,9999999	0,9978306	0,3679556	0,8453656	0,9136293	0,1173961	0,8333119	0,4944606	0,8437511	0,9969072	0,7871603	0,9984486	0,5077819	0,9999653	0,5610895	0,8488824	0,9985626	0,6044447
200	0,9016759	0,9941020	0,8921765	0,9671098	0,9545101	0,2815511	0,7215064	0,6982798	0,9351669	0,9997091	0,0935876	0,9391142	0,0018532	0,8161407	0,9999999	0,9978306	0,3679590	0,8474328	0,9136295	0,1169816	0,8333120	0,4946965	0,8479606	0,9969111	0,7871614	0,9984558	0,5077825	0,9999655	0,5610892	0,8488821	0,9985626	0,6044465
220	0,9017198	0,9941020	0,8923377	0,9671099	0,9545103	0,2815511	0,7215081	0,6982798	0,9351670	0,9997091	0,0935873	0,9391145	0,0011400	0,8186494	0,9999999	0,9978306	0,3679614	0,8487870	0,9136296	0,1167506	0,8333120	0,4948392	0,8508379	0,9969139	0,7871622	0,9984599	0,5077830	0,9999655	0,5610890	0,8488819	0,9985626	0,6044478
240	0,9017379	0,9941021	0,8924430	0,9671100	0,9545104	0,2815511	0,7215093	0,6982799	0,9351671	0,9997091	0,0935872	0,9391147	0,0007013	0,8203100	0,9999999	0,9978306	0,3679631	0,8496630	0,9136297	0,1166220	0,8333120	0,4949255	0,8527935	0,9969160	0,7871628	0,9984622	0,5077833	0,9999656	0,5610889	0,8488817	0,9985626	0,6044486
260	0,9017451	0,9941021	0,8925127	0,9671101	0,9545104	0,2815510	0,7215101	0,6982799	0,9351672	0,9997091	0,0935870	0,9391148	0,0004314	0,8214091	0,9999999	0,9978306	0,3679644	0,8502237	0,9136297	0,1165503	0,8333120	0,4949778	0,8541163	0,9969175	0,7871632	0,9984635	0,5077836	0,9999656	0,5610888	0,8488816	0,9985626	0,6044493
280	0,9017478	0,9941021	0,8925595	0,9671101	0,9545105	0,2815510	0,7215108	0,6982799	0,9351673	0,9997091	0,0935870	0,9391149	0,0002654	0,8221366	0,9999999	0,9978306	0,3679653	0,8505793	0,9136298	0,1165104	0,8333120	0,4950093	0,8550077	0,9969187	0,7871635	0,9984642	0,5077837	0,9999657	0,5610887	0,8488815	0,9985626	0,6044497
300	0,9017488	0,9941021	0,8925912	0,9671101	0,9545105	0,2815510	0,7215112	0,6982799	0,9351673	0,9997091	0,0935869	0,9391149	0,0001633	0,8226181	0,9999999	0,9978306	0,3679659	0,8508033	0,9136298	0,1164881	0,8333120	0,4950284	0,8556064	0,9969195	0,7871637	0,9984646	0,5077838	0,9999657	0,5610887	0,8488815	0,9985626	0,6044500
320	0,9017490	0,9941021	0,8926129	0,9671102	0,9545105	0,2815510	0,7215115	0,6982799	0,9351674	0,9997091	0,0935868	0,9391150	0,0001004	0,8229368	0,9999999	0,9978306	0,3679663	0,8509435	0,9136298	0,1164757	0,8333120	0,4950400	0,8560076	0,9969200	0,7871638	0,9984649	0,5077839	0,9999657	0,5610887	0,8488814	0,9985626	0,6044503
340	0,9017490	0,9941021	0,8926277	0,9671102	0,9545105	0,2815510	0,7215118	0,6982799	0,9351674	0,9997091	0,0935868	0,9391150	0,0000618	0,8231478	0,9999999	0,9978306	0,3679667	0,8510307	0,9136298	0,1164688	0,8333120	0,4950469	0,8562757	0,9969205	0,7871639	0,9984650	0,5077840	0,9999657	0,5610886	0,8488814	0,9985626	0,6044504
360	0,9017490	0,9941021	0,8926380	0,9671102	0,9545106	0,2815510	0,7215120	0,6982800	0,9351674	0,9997091	0,0935868	0,9391150	0,0000380	0,8232874	0,9999999	0,9978306	0,3679669	0,8510847	0,9136298	0,1164650	0,8333120	0,4950511	0,8564546	0,9969208	0,7871640	0,9984651	0,5077840	0,9999657	0,5610886	0,8488814	0,9985626	0,6044505
380	0,9017489	0,9941021	0,8926450	0,9671102	0,9545106	0,2815510	0,7215121	0,6982800	0,9351674	0,9997091	0,0935868	0,9391150	0,0000234	0,8233798	0,9999999	0,9978306	0,3679671	0,8511180	0,9136299	0,1164628	0,8333120	0,4950537	0,8565738	0,9969210	0,7871641	0,9984651	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044506
400	0,9017489	0,9941021	0,8926500	0,9671102	0,9545106	0,2815510	0,7215122	0,6982800	0,9351674	0,9997091	0,0935868	0,9391151	0,0000144	0,8234410	0,9999999	0,9978306	0,3679672	0,8511384	0,9136299	0,1164616	0,8333120	0,4950552	0,8566531	0,9969212	0,7871641	0,9984651	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044507
420	0,9017489	0,9941021	0,8926534	0,9671102	0,9545106	0,2815510	0,7215122	0,6982800	0,9351674	0,9997091	0,0935868	0,9391151	0,0000088	0,8234815	0,9999999	0,9978306	0,3679673	0,8511509	0,9136299	0,1164610	0,8333120	0,4950561	0,8567059	0,9969213	0,7871641	0,9984651	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044507
440	0,9017488	0,9941021	0,8926557	0,9671102	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,9997091	0,0935868	0,9391151	0,0000054	0,8235083	0,9999999	0,9978306	0,3679673	0,8511586	0,9136299	0,1164606	0,8333120	0,4950567	0,8567409	0,9969214	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044507
460	0,9017488	0,9941021	0,8926574	0,9671102	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0000033	0,8235260	0,9999999	0,9978306	0,3679674	0,8511633	0,9136299	0,1164604	0,8333120	0,4950570	0,8567641	0,9969215	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
480	0,9017488	0,9941021	0,8926585	0,9671102	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0000021	0,8235378	0,9999999	0,9978306	0,3679674	0,8511661	0,9136299	0,1164603	0,8333120	0,4950572	0,8567795	0,9969215	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
500	0,9017488	0,9941021	0,8926593	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0000013	0,8235455	0,9999999	0,9978306	0,3679674	0,8511678	0,9136299	0,1164602	0,8333120	0,4950573	0,8567898	0,9969215	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
520	0,9017488	0,9941021	0,8926599	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0000008	0,8235507	0,9999999	0,9978306	0,3679675	0,8511689	0,9136299	0,1164602	0,8333120	0,4950574	0,8567965	0,9969216	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
540	0,9017488	0,9941021	0,8926603	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0000005	0,8235541	0,9999999	0,9978306	0,3679675	0,8511695	0,9136299	0,1164602	0,8333120	0,4950574	0,8568010	0,9969216	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
560	0,9017488	0,9941021	0,8926606	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0000003	0,8235563	0,9999999	0,9978306	0,3679675	0,8511699	0,9136299	0,1164602	0,8333120	0,4950575	0,8568040	0,9969216	0,7871642	0,9984652	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
580	0,7257150	0,9941021	0,8554394	0,9671102	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,0919102	0,6680868	0,9999999	0,9978306	0,3679675	0,8495104	0,9136299	0,1966465	0,8333120	0,4734145	0,8156908	0,9969216	0,7871642	0,9972115	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
600	0,6468879	0,9941021	0,8356260	0,9671101	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,1484492	0,5651811	0,9999999	0,9978306	0,3679675	0,8420657	0,9136299	0,2413196	0,8333120	0,4603068	0,7795238	0,9969216	0,7871642	0,9965045	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
620	0,6132193	0,9941021	0,8248021	0,9671099	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,1832294	0,4970676	0,9999999	0,9978306	0,3679675	0,8296904	0,9136299	0,2662077	0,8333120	0,4523683	0,7434080	0,9969216	0,7871642	0,9961058	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
640	0,6008462	0,9941021	0,8187012	0,9671097	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2046247	0,4519831	0,9999999	0,9978306	0,3679675	0,8153314	0,9136299	0,2800732	0,8333120	0,4475605	0,7084081	0,9969216	0,7871642	0,9958810	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
660	0,5982082	0,9941021	0,8151391	0,9671095	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2177862	0,4221416	0,9999999	0,9978306	0,3679674	0,8016921	0,9136299	0,2877979	0,8333120	0,4446488	0,6773313	0,9969216	0,7871642	0,9957542	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
680	0,5993536	0,9941021	0,8129813	0,9671093	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2258825	0,4023895	0,9999999	0,9978306	0,3679674	0,7903725	0,9136299	0,2921015	0,8333120	0,4428853	0,6519809	0,9969216	0,7871641	0,9956827	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
700	0,6013486	0,9941021	0,8116271	0,9671091	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2308630	0,3893155	0,9999999	0,9978306	0,3679673	0,7818659	0,9136299	0,2944991	0,8333120	0,4418173	0,6326470	0,9969216	0,7871641	0,9956424	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
720	0,6030236	0,9941021	0,8107496	0,9671090	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2339268	0,3806617	0,9999999	0,9978306	0,3679672	0,7759401	0,9136299	0,2958348	0,8333120	0,4411705	0,6186317	0,9969216	0,7871641	0,9956196	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
740	0,6041193	0,9941021	0,8101657	0,9671089	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2358115	0,3749338	0,9999999	0,9978306	0,3679672	0,7720477	0,9136299	0,2965789	0,8333120	0,4407788	0,6088467	0,9969216	0,7871641	0,9956068	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
760	0,6047331	0,9941021	0,8097688	0,9671088	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2369709	0,3711425	0,9999999	0,9978306	0,3679671	0,7696049	0,9136299	0,2969935	0,8333120	0,4405415	0,6021974	0,9969216	0,7871640	0,9955996	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
780	0,6050358	0,9941021	0,8094946	0,9671087	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2376841	0,3686330	0,9999999	0,9978306	0,3679670	0,7681244	0,9136299	0,2972245	0,8333120	0,4403978	0,5977619	0,9969216	0,7871640	0,9955955	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
800	0,6051664	0,9941021	0,8093030	0,9671087	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2381229	0,3669720	0,9999999	0,9978306	0,3679669	0,7672499	0,9136299	0,2973532	0,8333120	0,4403108	0,5948375	0,9969216	0,7871640	0,9955932	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
820	0,6052133	0,9941021	0,8091680	0,9671087	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2383928	0,3658726	0,9999999	0,9978306	0,3679669	0,7667424	0,9136299	0,2974248	0,8333120	0,4402581	0,5929213	0,9969216	0,7871639	0,9955919	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
840	0,6052245	0,9941021	0,8090722	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2385588	0,3651448	0,9999999	0,9978306	0,3679668	0,7664509	0,9136299	0,2974648	0,8333120	0,4402262	0,5916687	0,9969216	0,7871639	0,9955912	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
860	0,6052234	0,9941021	0,8090040	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2386609	0,3646632	0,9999999	0,9978306	0,3679668	0,7662840	0,9136299	0,2974870	0,8333120	0,4402069	0,5908495	0,9969216	0,7871639	0,9955908	0,5077841	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
