"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
140	0,2835611	0,9042500	0,4308693	0,1978907	0,8377656	0,6000748	0,6586995	0,3697237	0,4168009	0,7079457	0,9719613	0,6568767	1,0084504	0,7620391	0,8109019	0,7066755	0,0770115	0,9419090	0,7397798	0,9112766	0,0865425	0,1022235	0,0092852	0,8073502	0,5406853	0,2261381	0,8106088	0,8117446	1,0299236	0,9909971	0,9180347	0,6638489
160	0,2576393	1,0099484	0,4944347	0,1897261	0,8766026	0,6183106	0,6275591	0,4296042	0,3893993	0,7424042	0,9364735	0,6288751	0,9781202	0,7292981	0,7123421	0,7083837	0,0811318	0,9271292	0,7658396	0,9314979	0,0916304	0,0904889	0,0089764	0,8081589	0,5698931	0,2267797	0,7236522	0,7819377	1,1256569	1,0082528	0,9317774	0,7472944
180	0,2932811	0,9568757	0,5279601	0,1904268	0,8820349	0,6396990	0,6604257	0,4146397	0,3713872	0,6788966	0,8638695	0,6703458	0,9214680	0,7263890	0,7400713	0,7321529	0,0672174	0,8184084	0,7511969	0,9168282	0,1095501	0,0876082	0,0055986	0,8322566	0,5874931	0,2210359	0,8442960	0,7288914	1,0222605	0,9222328	0,9364387	0,7381913
200	0,2877945	0,9789692	0,5337076	0,2064940	0,7879683	0,6944900	0,6714768	0,4471751	0,3760076	0,6990027	0,9848753	0,6231226	0,8813436	0,7622613	0,7328777	0,6809857	0,0517625	0,7942797	0,7364321	0,8657715	0,0881326	0,0906852	0,0016839	0,7986147	0,5538749	0,2014359	0,8132020	0,7613698	1,0746798	0,8869064	0,9197352	0,7159059
220	0,2713710	1,0659653	0,4974051	0,2147389	0,8662177	0,6513140	0,6523570	0,4588622	0,3985842	0,6398096	0,9660120	0,5988322	0,9191863	0,7056182	0,8053501	0,7214364	0,0608060	0,8305408	0,7415659	0,8192093	0,0799233	0,1190163	0,0013547	0,8341668	0,5799841	0,1889617	0,7444353	0,7711142	0,9498468	0,8746986	0,8827868	0,6880117
240	0,2475915	1,0332326	0,5056443	0,2170794	0,8690602	0,6455490	0,7339943	0,4103523	0,4201010	0,6844725	1,0228474	0,5938524	0,9085919	0,7321643	0,7653852	0,6845578	0,0629866	0,7822862	0,7588795	0,8142225	0,0808504	0,0977405	0,0038418	0,8632779	0,5499790	0,1642426	0,7296369	0,7914490	0,9550465	0,8850528	0,9072904	0,6269004
260	0,2399048	1,0536288	0,5403711	0,1912766	0,8489804	0,6154465	0,6466564	0,4034934	0,4134735	0,6450231	0,9993262	0,6052385	0,8852760	0,7431700	0,7428628	0,6175491	0,0634645	0,8151250	0,7774864	0,8290281	0,0916313	0,0856023	0,0019358	0,9166131	0,5997372	0,1510171	0,7647552	0,7709864	0,9637124	0,9144735	0,8864454	0,6351655
280	0,2406025	0,9345083	0,5229383	0,1675338	0,7958391	0,6082375	0,7038330	0,4263482	0,3835976	0,6351943	0,9671246	0,5363433	0,9345962	0,7614024	0,7467116	0,6304237	0,0567602	0,8228072	0,8172472	0,8899228	0,0927901	0,0835764	0,0008240	0,8591703	0,5707960	0,1744629	0,7924216	0,7727645	0,9308690	0,8803489	0,8646856	0,5959375
300	0,2411960	0,9467960	0,5084711	0,1407597	0,8858879	0,6251974	0,6750028	0,4528204	0,4026727	0,6521205	0,9559395	0,4954143	0,9597340	0,7748480	0,6945686	0,6176276	0,0682820	0,8278492	0,8555873	0,8496335	0,1030480	0,0993290	0,0000000	0,8806348	0,6194607	0,1675893	0,6797106	0,7251334	0,9707873	0,9770270	0,9268827	0,5901982
320	0,2445104	0,9897592	0,5070817	0,1572032	0,8669295	0,6284294	0,5588819	0,3797476	0,4059280	0,6914454	0,9270767	0,5037864	0,9689895	0,7837445	0,7091690	0,6537219	0,0524286	0,8408332	0,8527028	0,7989665	0,1144792	0,1176436	0,0010803	0,8540890	0,6214668	0,1867062	0,6864294	0,7639700	0,9985759	0,9360088	0,9188831	0,5063236
340	0,2164959	0,9425781	0,5176002	0,1606374	0,8702745	0,6288210	0,5650002	0,4445863	0,4184386	0,6384879	0,9690570	0,5493422	0,9523910	0,8129685	0,7117088	0,6989773	0,0736641	0,8132275	0,7921224	0,8068276	0,1402439	0,0972675	0,0047507	0,7916329	0,6071107	0,1752346	0,7491767	0,7320590	0,9918684	0,9061416	0,8927214	0,5306201
360	0,2558622	0,9348882	0,4622380	0,1691625	0,8498467	0,6645531	0,6068558	0,4184429	0,3780196	0,6660729	1,0348836	0,5153535	0,9200454	0,8541513	0,7232342	0,6458741	0,0555210	0,8626595	0,7705536	0,8125267	0,1006987	0,0971625	0,0081842	0,8227840	0,5863023	0,1560721	0,7562090	0,7005193	0,9913848	0,9106365	0,9450061	0,6410899
380	0,2566219	0,9712589	0,4765795	0,1605927	0,8416232	0,6170524	0,6045482	0,4206465	0,3807095	0,7145890	1,0572162	0,6083475	0,8887650	0,8283424	0,6841871	0,6478656	0,0547950	0,8898223	0,7704661	0,8076995	0,0856867	0,1110079	0,0076660	0,8773929	0,5283216	0,1364249	0,8264530	0,7344327	0,9774798	0,9703708	1,0055172	0,5985355
400	0,2640303	0,9367899	0,4568207	0,1616162	0,7842293	0,6007751	0,5865858	0,3761657	0,3590345	0,6238936	0,9838386	0,5603040	0,9663102	0,8062084	0,7252742	0,6711998	0,0634028	0,8755938	0,7631073	0,8054306	0,0947015	0,0885970	0,0071468	0,9070906	0,5542125	0,1263418	0,8336245	0,7376781	0,9841218	0,9560463	1,0272968	0,6147797
420	0,2614227	1,0880750	0,4783971	0,1653355	0,8799962	0,5940311	0,6053670	0,4241305	0,3662231	0,6133704	0,9831907	0,5812991	0,9142732	0,7720486	0,6588871	0,6644531	0,0636901	0,8759864	0,7656258	0,7423934	0,1032777	0,1036309	0,0056920	0,9409909	0,5438991	0,1241804	0,7718444	0,6734784	0,9817150	0,9868751	0,9987692	0,5632951
440	0,3033709	1,0279735	0,5141917	0,1631281	0,8635149	0,5643218	0,5847915	0,4173606	0,3596468	0,6778079	0,9858064	0,5924940	0,8768294	0,7982365	0,7020088	0,6775463	0,0601198	0,8895006	0,7011324	0,7552342	0,1026154	0,0972934	0,0024924	0,8921284	0,5132416	0,1584510	0,7317486	0,7220910	0,9866632	0,9517832	1,0031208	0,5842898
460	0,2876325	1,0695836	0,5478079	0,1789395	0,8811902	0,5803547	0,6490308	0,4121095	0,3909261	0,6913673	0,9569190	0,5575832	0,9127029	0,7502582	0,6714110	0,6850086	0,0590907	0,9520496	0,7485255	0,7763311	0,0978467	0,1056712	0,0003936	0,8762538	0,5049276	0,2000794	0,7691406	0,6889265	0,9495965	0,9710686	0,9501894	0,5833731
480	0,2865922	0,9780973	0,5145306	0,1796003	0,8194195	0,5576855	0,7003478	0,4195883	0,3990318	0,6317836	1,0213232	0,6022436	0,9138012	0,7764933	0,6603810	0,7068333	0,0745043	0,9046158	0,7146638	0,7849636	0,0923151	0,1081757	0,0005948	0,9178977	0,5084253	0,1794625	0,7496538	0,6895702	0,9385727	0,8943034	0,9839302	0,6192014
500	0,2820734	0,9736993	0,4661728	0,1818890	0,8536030	0,6080543	0,6615104	0,4104121	0,3775874	0,6403796	0,9361941	0,5314054	0,9181290	0,7786872	0,5880682	0,6873714	0,0638666	0,8142159	0,7667751	0,7283486	0,1097301	0,0931021	0,0020140	0,8354077	0,4724543	0,1807531	0,7786688	0,6684013	0,9680365	0,8889912	0,9512700	0,6861669
520	0,2881896	1,0227350	0,5226323	0,2225984	0,8940172	0,6172912	0,6379738	0,4332126	0,4135208	0,6032916	0,9614773	0,6252837	0,9079225	0,7781474	0,6329421	0,6604979	0,0572292	0,8369572	0,6926109	0,8036921	0,0787284	0,1108465	0,0014569	0,7939254	0,4521321	0,1770263	0,8283410	0,7091255	0,9434771	0,9280492	0,9146314	0,6652970
540	0,3208468	0,8942185	0,4684747	0,1867135	0,8560650	0,6473216	0,6117749	0,4393128	0,3978295	0,6244675	0,9086993	0,5879250	0,8887701	0,7742376	0,6702127	0,7027248	0,0621699	0,9186542	0,6627253	0,8517379	0,0752440	0,1020984	0,0045646	0,7517579	0,5123583	0,1823431	0,7812785	0,6944687	0,9946088	0,8921350	0,9362662	0,6441001
560	0,3341718	0,9755214	0,4870612	0,2070812	0,8409194	0,6259180	0,6115602	0,4467511	0,4029704	0,6597888	0,9493596	0,6176640	0,9060131	0,7387916	0,6919021	0,6900778	0,0653877	0,9439995	0,6605960	0,8528749	0,0872568	0,1015167	0,0025040	0,8046264	0,5679376	0,1846536	0,7854585	0,6892132	0,9765861	0,9850158	0,9832280	0,6513137
580	0,3468355	0,9724384	0,5247588	0,1925654	0,8625967	0,6088937	0,6537362	0,4385817	0,3659665	0,7119832	0,9811470	0,5974373	0,8916973	0,7443630	0,7065328	0,7208822	0,0483063	0,8699531	0,6726992	0,8006090	0,1240707	0,1264429	0,0267731	0,9122593	0,5571785	0,1967763	0,7846291	0,7307513	0,9310747	0,7451950	0,7981579	0,6694252
600	0,3653177	0,9427953	0,4784268	0,2353029	0,9597927	0,6188723	0,6760785	0,4263198	0,3815650	0,6606805	0,9968990	0,6269231	0,9165728	0,7651812	0,6460524	0,6994023	0,0682723	0,8436665	0,6916681	0,7862615	0,1191656	0,1190046	0,0487870	0,8377061	0,6239988	0,2152956	0,7487695	0,7805825	0,9310749	0,5368315	0,7240737	0,6553575
620	0,3810571	0,9745657	0,5070714	0,2287980	1,0338815	0,6117058	0,6633704	0,3788492	0,4365022	0,7830747	1,0227816	0,5645625	0,9128330	0,8231159	0,5641433	0,7629033	0,0640780	0,8954493	0,7336484	0,7682340	0,1113618	0,1383751	0,0740745	0,8694550	0,6192325	0,2022413	0,8539981	0,7952217	0,9315442	0,4403905	0,6594623	0,6266409
640	0,3770124	0,9560922	0,4808067	0,2139385	1,0180533	0,6019233	0,6337014	0,3413998	0,4769857	0,7079585	0,9576391	0,5717602	0,9164129	0,8262298	0,6424298	0,7155158	0,0854316	0,8940436	0,7272247	0,7751372	0,1344468	0,1411095	0,0798331	0,8170569	0,5941766	0,2065380	0,8575235	0,7423981	0,9413809	0,4216773	0,6889634	0,6192493
660	0,3640623	0,9594825	0,5290093	0,2142214	1,0052877	0,5694442	0,6209932	0,3730730	0,4252970	0,7205485	0,9604253	0,6217936	0,9606816	0,8311383	0,6279145	0,7716522	0,0659123	0,9562022	0,8135303	0,7351998	0,1296305	0,1610626	0,0864136	0,8385531	0,5975421	0,1917200	0,8678959	0,7144607	0,9678638	0,3622903	0,6018372	0,6334714
680	0,3481825	1,0573851	0,5265318	0,1746176	0,9632158	0,6229489	0,6289856	0,3678573	0,3599366	0,6028170	1,0317025	0,6180124	0,9434066	0,7974091	0,7436956	0,7585909	0,0808561	0,9078648	0,8423682	0,6822538	0,0999901	0,1673041	0,0878611	0,8855947	0,6365587	0,1906910	0,8390738	0,7590533	0,9730534	0,3959623	0,6100849	0,6004315
700	0,3687168	0,9859216	0,5704624	0,1964488	0,9251157	0,6177753	0,6798880	0,3740997	0,3905793	0,6895640	1,0215092	0,6488845	0,9399529	0,7609698	0,7328863	0,7649859	0,0993271	0,8564114	0,8192675	0,7233363	0,1019412	0,1469296	0,1050607	0,9035653	0,7098302	0,2286487	0,8414972	0,7237101	0,9056518	0,4231910	0,5320855	0,6203069
720	0,3267480	0,9347198	0,5322486	0,1871536	0,9576206	0,6220737	0,6646392	0,3457548	0,4210533	0,7179487	1,0994876	0,6292787	0,9868608	0,7216181	0,7839439	0,7247852	0,0676569	0,8792817	0,8410304	0,7795688	0,0972903	0,1678972	0,0991234	0,8264339	0,7003304	0,2347055	0,8325324	0,7898714	0,8415141	0,4221756	0,5351444	0,6270535
740	0,3088094	1,0177627	0,4661874	0,1704872	1,0285575	0,6241878	0,7179074	0,3723322	0,4046347	0,6941275	1,1090157	0,6870952	0,9497401	0,7641430	0,7910051	0,6932579	0,0601267	0,9385668	0,8377407	0,8096888	0,0985498	0,1433723	0,0925542	0,7788998	0,7203779	0,1975961	0,8044766	0,7870451	0,8675755	0,4225263	0,5279941	0,6524500
760	0,3062361	0,9497443	0,4688331	0,1830204	1,0192748	0,6604206	0,6783720	0,2976805	0,4169735	0,7168908	1,1236421	0,6080431	0,9021743	0,7679931	0,7572310	0,6820638	0,0537068	0,9477062	0,8342093	0,8435049	0,0950152	0,1476582	0,0764660	0,8426646	0,6782811	0,2033814	0,8282808	0,7381261	0,8418883	0,3878118	0,5137622	0,6411731
780	0,3181741	1,0113154	0,4792077	0,1664522	1,0049303	0,6684981	0,6519897	0,3475494	0,4456480	0,6902254	1,0666907	0,6143286	0,9381429	0,8112512	0,8143255	0,6814696	0,0478394	0,9681457	0,8614855	0,7973374	0,0917740	0,1309450	0,0716621	0,8139081	0,6727392	0,2197123	0,8197904	0,7545549	0,8689439	0,3952372	0,5363082	0,6651683
800	0,3518262	0,9575535	0,4771116	0,1519585	0,9180778	0,6850782	0,6310848	0,3508583	0,4556222	0,6841319	0,9755660	0,6866853	0,8455029	0,7725939	0,7887873	0,7240358	0,0603400	0,9298034	0,7907585	0,7714783	0,0889012	0,1326478	0,0545835	0,8313291	0,7004207	0,2157486	0,7761490	0,7570103	1,0007468	0,3887109	0,5440416	0,6735032
820	0,3178010	0,9550320	0,5011282	0,1307276	0,9543657	0,6740147	0,6523965	0,3612759	0,4782942	0,7153282	0,9611790	0,7091842	0,8727976	0,7653976	0,7969141	0,6879391	0,0528954	0,9267231	0,7732464	0,8158107	0,0880213	0,1350092	0,0605396	0,7413632	0,6822451	0,2110331	0,6996280	0,7617985	0,9618091	0,4220693	0,5170198	0,6466576
840	0,2751367	0,9480156	0,5134704	0,1357180	0,9917508	0,6411222	0,6416990	0,3893921	0,4719254	0,6468838	1,0140857	0,6649107	0,8623460	0,7734658	0,7430519	0,6984844	0,0478051	0,9109126	0,7775142	0,8349276	0,1052177	0,1253032	0,0876548	0,7876915	0,6223403	0,1905765	0,6593854	0,8064349	0,9459829	0,4049773	0,4826555	0,6422985
860	0,2772519	0,9295294	0,5118205	0,1372308	0,9502688	0,6275864	0,6181366	0,3465473	0,4058780	0,6236814	0,9649201	0,6870390	0,8281428	0,7992772	0,7829460	0,6893608	0,0424774	0,8831811	0,7918781	0,7368686	0,0924675	0,1494074	0,0844531	0,8343419	0,6210295	0,2150185	0,6491076	0,7287294	0,8506598	0,3829916	0,4570957	0,6183285
880	0,3294241	0,8882571	0,4926491	0,1448310	1,0177345	0,5765064	0,5661235	0,3657392	0,4612105	0,6509937	0,9894366	0,6462094	0,8130874	0,7487957	0,8080363	0,6570709	0,0469679	0,9194098	0,7749675	0,7098063	0,1012222	0,1745587	0,0942168	0,8271561	0,6172210	0,2062736	0,6765083	0,7595150	0,8666175	0,3883415	0,5163556	0,5614974
900	0,3574659	0,9312535	0,4977834	0,1542448	1,0449072	0,6152148	0,5728837	0,3526646	0,4345097	0,6410554	0,9723364	0,6615997	0,8589848	0,7370105	0,8191025	0,6593310	0,0704835	0,9345632	0,8195796	0,7732077	0,1067238	0,1623132	0,0845799	0,7695358	0,6860286	0,2075232	0,6519878	0,7880984	0,9169602	0,4285024	0,5240888	0,5582124
920	0,3599786	0,9252157	0,5519309	0,1477684	1,0292807	0,5525255	0,6545439	0,3597458	0,4210700	0,6154061	1,0084680	0,7050749	0,9158571	0,7834300	0,8503078	0,6288297	0,0529976	0,9405878	0,8197205	0,7949523	0,0888724	0,1938788	0,1239423	0,8409343	0,6945084	0,2001132	0,6796576	0,7105673	1,0225304	0,4437071	0,5095056	0,5721476
940	0,3284887	0,9471048	0,5597032	0,1279897	1,0707473	0,5596207	0,6551715	0,3853271	0,3863939	0,6424641	1,0240428	0,7337472	0,9681129	0,7864020	0,7665116	0,6792770	0,0451596	0,9297278	0,8178763	0,8384052	0,0920879	0,2164041	0,1390710	0,8221496	0,6961253	0,2026853	0,7137440	0,7253017	0,9819267	0,3968249	0,5163675	0,5189849
960	0,2951617	1,0053342	0,4666147	0,1510774	1,0181943	0,5615726	0,6539047	0,3419367	0,3613788	0,7359136	1,0604988	0,7234078	0,9795212	0,8202801	0,7850562	0,6490055	0,0587632	0,9100337	0,8542499	0,7519422	0,0982345	0,1927411	0,1193203	0,8303293	0,6642947	0,1862543	0,6870113	0,7505424	0,9987176	0,3978653	0,5121373	0,5133321
980	0,2820668	1,0372125	0,4947307	0,1513677	1,0833740	0,5860594	0,6630134	0,3572026	0,3929863	0,6788147	0,9679650	0,6956545	0,9249812	0,8204059	0,8168759	0,6506422	0,0630226	0,8698121	0,8551145	0,8121014	0,1096146	0,1606483	0,1127844	0,8566493	0,7115284	0,1661258	0,6937643	0,7787513	0,9753881	0,4179410	0,5184410	0,5176818
1000	0,2812837	0,9386075	0,4937669	0,1341364	1,0230855	0,6061675	0,6470715	0,3617392	0,3620838	0,7678838	0,9882270	0,6890533	0,9251369	0,7736762	0,7782992	0,6380750	0,0536218	0,9108918	0,8290182	0,7908870	0,1055273	0,1609525	0,0969512	0,8354252	0,6767736	0,1855095	0,7248214	0,7654591	0,9332372	0,4458209	0,4664121	0,5574746
1020	0,3003413	0,9705577	0,4247550	0,1662103	0,9750568	0,6325759	0,6486835	0,3392399	0,3746264	0,7028864	1,0619770	0,6654884	0,9629011	0,8051705	0,7762745	0,6469334	0,0530141	0,8498398	0,8068716	0,8217286	0,1143560	0,1522923	0,0898719	0,7959505	0,6528857	0,1995242	0,8319854	0,7834701	0,9560876	0,4156521	0,4776685	0,6216600
1040	0,3564251	0,9495901	0,4506503	0,1376427	0,9621259	0,6588267	0,6740911	0,3376838	0,3787881	0,7104790	1,0622399	0,6652248	1,0600241	0,7958603	0,7371261	0,6534862	0,0704878	0,8755789	0,7951450	0,8271827	0,1251027	0,1501558	0,1128046	0,8028479	0,7013796	0,1953422	0,9049212	0,7296378	0,9999306	0,3725229	0,5195377	0,6291543
1060	0,3377901	0,9486237	0,5259730	0,1350839	0,9784089	0,6371997	0,6508707	0,3728089	0,4215664	0,6464362	1,1254995	0,5794815	1,0168201	0,7728433	0,7203184	0,6289613	0,0605321	0,8409780	0,7273996	0,7861253	0,1587399	0,1587353	0,1180696	0,7828990	0,7068761	0,1868771	0,9019230	0,7388505	0,9678979	0,3741049	0,4923128	0,6200359
1080	0,3286912	0,9815462	0,5129178	0,1586750	0,9280799	0,6780877	0,6600890	0,3825974	0,4114821	0,6382646	1,0537207	0,6320248	0,9973662	0,7712092	0,7723361	0,6450190	0,0669944	0,8234302	0,6946581	0,7356303	0,1660629	0,1711092	0,1090995	0,8235409	0,6434362	0,2039229	0,9085148	0,7225929	0,9121075	0,3664801	0,5527347	0,6408341
1100	0,3393627	0,9972302	0,5474266	0,1666456	0,9713260	0,6387765	0,6164547	0,3815934	0,4122400	0,6544226	0,9822621	0,6735296	1,0151652	0,8354799	0,7564529	0,6878142	0,0452978	0,9129199	0,7519678	0,7801077	0,1126406	0,1849071	0,1117372	0,8302378	0,6129389	0,1881970	0,8523900	0,6814200	0,8498006	0,3434619	0,5096746	0,6394645

0	0,3494500	1,0476511	0,5615192	0,1603186	1,0974820	0,6404352	0,6417694	0,3949638	0,3960966	0,6930002	1,0132015	0,7080136	1,0091178	0,7986046	0,8159757	0,6569088	0,0576923	0,9484596	0,8208065	0,8466571	0,1194787	0,1861011	0,0878454	0,8764035	0,6443370	0,2530200	0,8607278	0,7150454	0,9374273	0,4127180	0,5424303	0,6408142
20	0,3051073	1,0297554	0,5243246	0,1219319	0,6966087	0,6448607	0,6898861	0,3421514	0,4132999	0,7298959	0,9744142	0,7186578	0,9720058	0,8636057	0,8887606	0,6665940	0,0991450	0,9435840	0,9091267	0,7906946	0,1078141	0,1339527	0,0865246	0,8479152	0,6615808	0,2214960	0,8215735	0,7713135	0,8721328	0,6013444	0,5673347	0,6523621
40	0,2579644	0,9458169	0,5131923	0,1428926	0,6886113	0,6016234	0,6651435	0,4160469	0,3605692	0,7549186	1,0410261	0,7647167	0,9276372	0,8693563	0,9201044	0,6782462	0,1149375	0,9542667	0,9020316	0,8562500	0,1112772	0,1626634	0,0749691	0,8601555	0,6948539	0,2488299	0,8069975	0,7714129	0,9300372	0,6393788	0,5361211	0,6372770
60	0,2328659	0,9114649	0,5344636	0,1642002	0,6230820	0,6167333	0,6324618	0,4174228	0,3559223	0,7596388	1,0262799	0,7965498	0,9191638	0,8094152	0,8778428	0,6818055	0,1342603	0,9739850	0,8973760	0,8856931	0,1107491	0,1714428	0,0756248	0,7728504	0,6471796	0,2352149	0,8722643	0,7524760	0,9677850	0,7150814	0,5290859	0,5962447
80	0,2248869	1,0811961	0,4754334	0,1559520	0,6109174	0,6193617	0,6416528	0,4021205	0,3638084	0,7267528	0,9394270	0,7610258	0,8902876	0,7876379	0,9182390	0,6466453	0,1651012	1,0031917	0,9676262	0,8820228	0,0929441	0,1662925	0,0639295	0,8273315	0,6173081	0,2195522	0,7812400	0,7456653	0,9175918	0,7236740	0,5464326	0,5800755
100	0,2175191	1,0702186	0,5047857	0,1414814	0,6024154	0,6492274	0,6696027	0,3743984	0,4273003	0,7293700	1,0080009	0,7789323	0,8699159	0,7692155	0,9325739	0,7270160	0,1456521	1,0127374	0,9733779	0,8479713	0,0884109	0,1364829	0,0821218	0,8086957	0,6269086	0,2208429	0,8242701	0,7533448	0,9225115	0,7751383	0,6127444	0,6213670
120	0,1886186	1,0607175	0,4707736	0,1256258	0,5214289	0,6176307	0,6078778	0,4150130	0,3751399	0,7427065	0,9920555	0,8714865	0,8509047	0,7385458	0,7916825	0,6911844	0,1648860	1,0350099	0,9773192	0,8603979	0,0747505	0,1068524	0,0593235	0,7955156	0,5727715	0,2113938	0,8743437	0,7002399	0,8989718	0,8456964	0,6389574	0,6067746
140	0,1823963	0,9952040	0,4778290	0,1621472	0,6213495	0,6122759	0,6501398	0,4725396	0,3589276	0,6717712	1,0127912	0,7476419	0,8430822	0,7512261	0,8456840	0,7077364	0,1735227	0,9564535	0,9341478	0,8053542	0,0826269	0,0949025	0,0753667	0,7833114	0,5884544	0,2061727	0,8360646	0,6152036	0,9284591	0,8233703	0,6648005	0,5586777
160	0,1701011	0,9768999	0,4735662	0,1420448	0,6246476	0,5868263	0,6564408	0,4486767	0,3410054	0,6476748	1,0213068	0,7586822	0,9004151	0,7890218	0,9151947	0,6770663	0,1601559	0,9390679	0,9751781	0,8028981	0,1016371	0,1060794	0,0806944	0,8208126	0,6292906	0,1896133	0,7573020	0,6042668	0,8772964	0,7990248	0,6526050	0,5968437
180	0,1645582	0,9135204	0,5046567	0,1578406	0,5932449	0,6585857	0,6519603	0,4797515	0,4102112	0,7732590	0,9969651	0,7703733	0,8413382	0,7788781	0,8543249	0,6713015	0,1600134	0,9024683	0,9689776	0,7615397	0,1369718	0,1194395	0,1083979	0,7720830	0,6371140	0,1624525	0,7763033	0,6309909	0,8980938	0,8024524	0,6093517	0,6166858
200	0,1723035	0,9721007	0,5617426	0,1579410	0,5889714	0,6516359	0,6456913	0,5313600	0,4307758	0,7022147	0,9954371	0,7912889	0,8723833	0,6758589	0,7537186	0,7048850	0,1623691	0,9441082	1,0293044	0,7648562	0,1078033	0,1124209	0,1281738	0,8343945	0,6795045	0,1921879	0,8415358	0,6682032	0,9235002	0,8238434	0,6014932	0,5583166
220	0,1750170	1,0267844	0,4553610	0,1573196	0,5523266	0,6241086	0,6633315	0,4732860	0,4221243	0,7438667	0,9250115	0,7217436	0,8216867	0,7115299	0,8057956	0,7366385	0,1823519	0,9868974	1,0682024	0,8476514	0,1245516	0,0898831	0,1326645	0,7744889	0,6324457	0,2017222	0,8327182	0,7520097	0,9044647	0,7859605	0,6297938	0,5644500
240	0,1724690	0,9707321	0,4524851	0,1704011	0,5432855	0,6223248	0,6921451	0,3923248	0,3803217	0,7277714	0,9157511	0,7246073	0,8408340	0,6993624	0,7339158	0,7658197	0,1335363	0,8950663	1,0459893	0,8340925	0,1467595	0,1309338	0,1287995	0,7371689	0,6401806	0,1849968	0,8358294	0,7358938	0,8527909	0,7388660	0,6264026	0,5827498
260	0,1891173	0,9543051	0,4516298	0,1712433	0,5427417	0,5749258	0,7490275	0,4080650	0,3576329	0,6658133	0,9098934	0,8032090	0,7859757	0,7251101	0,7555938	0,8087452	0,1418896	0,9080866	1,0819532	0,8730656	0,1414193	0,1223486	0,1562762	0,8176757	0,6103666	0,2048233	0,7910201	0,7264819	0,8918997	0,7386943	0,6021573	0,5461676
280	0,1653559	0,9720577	0,5371115	0,1706765	0,5536051	0,6160885	0,6959567	0,4609697	0,3502823	0,7103438	0,9739835	0,8499449	0,8129243	0,7295049	0,7086307	0,7884198	0,1458747	0,8787471	1,0829314	0,8382249	0,1249947	0,1583312	0,1633123	0,8219640	0,6709206	0,1761611	0,7443919	0,6436434	0,8429124	0,7386998	0,5637444	0,5472720
300	0,1695334	1,0655041	0,5826537	0,1774996	0,6219702	0,5758745	0,6418014	0,5087942	0,3930407	0,7135451	0,9701789	0,7142816	0,7664600	0,6863780	0,7624897	0,7514420	0,1541594	0,9528619	1,0315289	0,7622013	0,1483746	0,1621705	0,2035276	0,7299192	0,6964365	0,1511863	0,7564478	0,6546308	0,9053914	0,7103442	0,6045660	0,5132565
320	0,1693009	0,9431984	0,5591399	0,1789640	0,5965191	0,5383239	0,5592409	0,4835735	0,3851028	0,6778143	0,9215041	0,6854367	0,7655196	0,7490864	0,7919203	0,6891482	0,1259685	0,9384730	1,1327637	0,7480360	0,1410068	0,1718801	0,2190593	0,7220934	0,7080326	0,1570668	0,7909697	0,6815238	0,9162481	0,6965721	0,5979077	0,5261389
340	0,1531602	0,9870368	0,5820606	0,1869123	0,5792919	0,5561757	0,5834290	0,4061712	0,3778411	0,7206846	0,9304507	0,7255202	0,8105111	0,6906328	0,7922087	0,6899542	0,1406152	1,0164999	1,0415508	0,7728257	0,1354692	0,1467071	0,2120657	0,6979094	0,7356350	0,1442427	0,7194768	0,7471968	0,9392793	0,7882214	0,5831952	0,5569624
360	0,1625254	1,0713724	0,4990315	0,1783184	0,5779907	0,5571145	0,6590868	0,4062358	0,3717924	0,7507660	0,8586232	0,7588963	0,8069033	0,7380833	0,7889512	0,6944375	0,1595288	0,9923739	0,9741334	0,7853263	0,1020624	0,1543201	0,1913877	0,7266914	0,7202397	0,1333189	0,7930041	0,7250482	0,9337342	0,7920310	0,6456874	0,6229999
380	0,1601458	1,0886769	0,4369840	0,1754358	0,6170083	0,5851281	0,6309578	0,3932273	0,3798864	0,7338961	0,8479739	0,8461379	0,8876237	0,7495587	0,7543871	0,6785271	0,1442496	0,9687233	0,9804795	0,8112356	0,0735793	0,1466451	0,1881429	0,7316136	0,7099629	0,1243403	0,8300999	0,6890092	0,9001627	0,7955496	0,6574233	0,6246254
400	0,1596556	0,9749282	0,4768774	0,1537113	0,5890651	0,5757171	0,6059969	0,4112334	0,3678991	0,7749561	0,9703737	0,8622086	0,8444554	0,6559214	0,7673068	0,6692423	0,1319122	0,9770309	0,9667251	0,7982090	0,0931913	0,1587047	0,1876356	0,7267645	0,6715074	0,1158850	0,8194326	0,7164183	0,8424814	0,7288831	0,6117616	0,6552536
420	0,1592596	0,9697253	0,4639832	0,1457728	0,6410369	0,6266766	0,5732892	0,4084647	0,3692708	0,6850997	0,9235974	0,8002764	0,8931699	0,6262517	0,7337499	0,6403207	0,1463486	0,9936132	0,9611478	0,7576724	0,1065469	0,1596615	0,2071765	0,7556554	0,6799167	0,0990873	0,7915180	0,6478590	0,8248576	0,7183368	0,6004255	0,6612848
