"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
300	0,5511139	0,7045223	0,3421433	0,8517118	0,6774808	0,9990686	0,5511161	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400235	0,6243036	0,4954426	0,5467938	0,8296872	0,2445514	0,9999837	0,9763634	0,4329302	0,9671300	0,6676977	0,8712414	0,4331320	0,9906019	0,6259485	0,2006487	0,4230353	0,5993366	0,1681388
320	0,5511139	0,7045223	0,3531517	0,8553440	0,6774808	0,9990686	0,5511269	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400774	0,6243036	0,4954426	0,5467938	0,8296873	0,2439033	0,9999837	0,9763780	0,4329302	0,9671300	0,6750213	0,8797050	0,4331320	0,9906576	0,6259485	0,2006487	0,4230353	0,5990717	0,1680430
340	0,5511139	0,7045223	0,3620418	0,8580203	0,6774808	0,9990686	0,5511329	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401102	0,6243036	0,4954426	0,5467938	0,8296873	0,2434443	0,9999837	0,9763881	0,4329303	0,9671300	0,6808188	0,8857721	0,4331320	0,9906929	0,6259485	0,2006487	0,4230353	0,5989082	0,1679800
360	0,5511139	0,7045223	0,3691859	0,8599913	0,6774808	0,9990686	0,5511363	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401301	0,6243036	0,4954426	0,5467938	0,8296874	0,2431196	0,9999837	0,9763950	0,4329303	0,9671299	0,6853656	0,8901154	0,4331320	0,9907152	0,6259485	0,2006487	0,4230353	0,5988077	0,1679388
380	0,5511139	0,7045223	0,3749041	0,8614425	0,6774808	0,9990686	0,5511383	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401421	0,6243036	0,4954426	0,5467938	0,8296874	0,2428903	0,9999837	0,9763998	0,4329303	0,9671299	0,6889037	0,8932239	0,4331320	0,9907293	0,6259485	0,2006487	0,4230353	0,5987461	0,1679119
400	0,5511139	0,7045223	0,3794653	0,8625106	0,6774808	0,9990686	0,5511393	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401494	0,6243036	0,4954426	0,5467938	0,8296874	0,2427285	0,9999837	0,9764031	0,4329303	0,9671299	0,6916388	0,8954496	0,4331320	0,9907381	0,6259485	0,2006487	0,4230353	0,5987085	0,1678944
420	0,5511139	0,7045223	0,3830924	0,8632968	0,6774808	0,9990686	0,5511400	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401538	0,6243036	0,4954426	0,5467938	0,8296874	0,2426144	0,9999837	0,9764053	0,4329303	0,9671299	0,6937414	0,8970450	0,4331320	0,9907436	0,6259485	0,2006487	0,4230353	0,5986855	0,1678830
440	0,5511139	0,7045223	0,3859684	0,8638754	0,6774808	0,9990685	0,5511403	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401565	0,6243036	0,4954426	0,5467938	0,8296875	0,2425340	0,9999837	0,9764068	0,4329303	0,9671299	0,6953500	0,8981903	0,4331320	0,9907471	0,6259485	0,2006487	0,4230353	0,5986715	0,1678756
460	0,5511139	0,7045223	0,3882428	0,8643013	0,6774808	0,9990685	0,5511405	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401581	0,6243036	0,4954426	0,5467938	0,8296875	0,2424774	0,9999837	0,9764078	0,4329303	0,9671299	0,6965755	0,8990139	0,4331320	0,9907492	0,6259485	0,2006487	0,4230353	0,5986631	0,1678709
480	0,5511139	0,7045223	0,3900366	0,8646147	0,6774808	0,9990685	0,5511406	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401591	0,6243036	0,4954426	0,5467938	0,8296875	0,2424375	0,9999837	0,9764085	0,4329303	0,9671299	0,6975060	0,8996073	0,4331320	0,9907506	0,6259485	0,2006487	0,4230353	0,5986580	0,1678678
500	0,5511139	0,7045223	0,3914479	0,8648454	0,6774808	0,9990685	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401597	0,6243036	0,4954426	0,5467938	0,8296875	0,2424094	0,9999837	0,9764089	0,4329303	0,9671299	0,6982101	0,9000356	0,4331320	0,9907514	0,6259485	0,2006487	0,4230353	0,5986549	0,1678658
520	0,5511139	0,7045223	0,3925554	0,8650153	0,6774808	0,9990685	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401601	0,6243036	0,4954426	0,5467938	0,8296875	0,2423897	0,9999837	0,9764092	0,4329303	0,9671299	0,6987415	0,9003455	0,4331320	0,9907519	0,6259485	0,2006487	0,4230353	0,5986530	0,1678646
540	0,5511139	0,7045223	0,3934227	0,8651404	0,6774808	0,9990685	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401603	0,6243036	0,4954426	0,5467938	0,8296875	0,2423758	0,9999837	0,9764095	0,4329303	0,9671299	0,6991417	0,9005700	0,4331320	0,9907522	0,6259485	0,2006487	0,4230353	0,5986519	0,1678637
560	0,5511139	0,7045223	0,3941002	0,8652325	0,6774808	0,9990685	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401604	0,6243036	0,4954426	0,5467938	0,8296875	0,2423660	0,9999837	0,9764096	0,4329303	0,9671299	0,6994423	0,9007331	0,4331320	0,9907524	0,6259485	0,2006487	0,4230353	0,5986512	0,1678632
580	0,5511139	0,7045223	0,3940790	0,8266123	0,6720947	0,9990685	0,5285346	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401605	0,6243036	0,4954426	0,5467938	0,8296875	0,2539841	0,9999837	0,9764004	0,4329303	0,9671299	0,6994473	0,9006004	0,4331320	0,9865673	0,6259485	0,2006487	0,4230353	0,6264341	0,1719117
600	0,5511139	0,7045223	0,3891274	0,7530605	0,6650058	0,9990685	0,5012672	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401604	0,6243036	0,4954426	0,5467938	0,8296875	0,2774991	0,9999837	0,9763203	0,4329303	0,9671299	0,6973394	0,8980633	0,4331320	0,9786752	0,6259485	0,2006487	0,4230353	0,6779533	0,1798266
620	0,5511139	0,7045223	0,3748777	0,6760339	0,6605553	0,9990685	0,4833453	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401601	0,6243036	0,4954426	0,5467938	0,8296875	0,3030135	0,9999837	0,9761324	0,4329303	0,9671299	0,6908422	0,8901669	0,4331320	0,9708064	0,6259485	0,2006487	0,4230353	0,7283474	0,1880393
640	0,5511139	0,7045223	0,3507670	0,6057500	0,6584082	0,9990685	0,4728056	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401592	0,6243036	0,4954426	0,5467938	0,8296875	0,3262266	0,9999837	0,9758654	0,4329303	0,9671299	0,6790546	0,8748257	0,4331320	0,9642580	0,6259485	0,2006487	0,4230353	0,7694607	0,1951535
660	0,5511139	0,7045223	0,3192185	0,5444771	0,6575522	0,9990685	0,4667956	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401576	0,6243036	0,4954426	0,5467938	0,8296875	0,3456280	0,9999837	0,9755709	0,4329303	0,9671299	0,6625565	0,8510522	0,4331320	0,9592621	0,6259485	0,2006487	0,4230353	0,8001923	0,2008022
680	0,5511139	0,7045223	0,2838605	0,4917717	0,6572758	0,9990685	0,4634006	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401547	0,6243036	0,4954426	0,5467938	0,8296875	0,3610522	0,9999837	0,9752910	0,4329303	0,9671299	0,6428434	0,8188354	0,4331320	0,9556407	0,6259485	0,2006487	0,4230353	0,8220062	0,2050625
700	0,5511139	0,7045223	0,2481532	0,4464563	0,6572151	0,9990685	0,4614883	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401500	0,6243036	0,4954426	0,5467938	0,8296875	0,3729201	0,9999837	0,9750492	0,4329303	0,9671299	0,6216745	0,7789576	0,4331320	0,9531027	0,6259485	0,2006487	0,4230353	0,8369697	0,2081683
720	0,5511139	0,7045223	0,2146742	0,4073085	0,6572171	0,9990685	0,4604123	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401424	0,6243036	0,4954426	0,5467938	0,8296875	0,3818473	0,9999837	0,9748531	0,4329303	0,9671299	0,6006111	0,7327856	0,4331320	0,9513658	0,6259485	0,2006487	0,4230353	0,8469879	0,2103786
740	0,5511139	0,7045223	0,1849481	0,3732624	0,6572292	0,9990685	0,4598069	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401307	0,6243036	0,4954426	0,5467938	0,8296875	0,3884544	0,9999837	0,9747012	0,4329303	0,9671299	0,5808015	0,6820494	0,4331320	0,9501979	0,6259485	0,2006487	0,4230353	0,8535743	0,2119236
760	0,5511139	0,7045223	0,1595981	0,3434390	0,6572380	0,9990685	0,4594664	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401131	0,6243036	0,4954426	0,5467938	0,8296875	0,3932867	0,9999837	0,9745870	0,4329303	0,9671299	0,5629485	0,6286212	0,4331320	0,9494232	0,6259485	0,2006487	0,4230353	0,8578441	0,2129886
780	0,5511139	0,7045223	0,1386175	0,3171252	0,6572426	0,9990685	0,4592748	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400872	0,6243036	0,4954426	0,5467938	0,8296875	0,3967897	0,9999837	0,9745032	0,4329303	0,9671299	0,5473782	0,5743201	0,4331320	0,9489149	0,6259485	0,2006487	0,4230353	0,8605810	0,2137146
800	0,5511139	0,7045223	0,1216322	0,2937448	0,6572446	0,9990685	0,4591671	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400496	0,6243036	0,4954426	0,5467938	0,8296875	0,3993122	0,9999837	0,9744427	0,4329303	0,9671299	0,5341410	0,5207610	0,4331320	0,9485842	0,6259485	0,2006487	0,4230353	0,8623193	0,2142051
820	0,5511139	0,7045223	0,1081006	0,2728341	0,6572453	0,9990685	0,4591065	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5399961	0,6243036	0,4954426	0,5467938	0,8296875	0,4011193	0,9999837	0,9743995	0,4329303	0,9671299	0,5231102	0,4692598	0,4331320	0,9483706	0,6259485	0,2006487	0,4230353	0,8634150	0,2145340
840	0,5511139	0,7045223	0,0974425	0,2540244	0,6572455	0,9990685	0,4590724	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5399206	0,6243036	0,4954426	0,5467938	0,8296875	0,4024088	0,9999837	0,9743691	0,4329303	0,9671299	0,5140615	0,4207951	0,4331320	0,9482335	0,6259485	0,2006487	0,4230353	0,8641012	0,2147532
860	0,5511139	0,7045223	0,0891126	0,2370283	0,6572455	0,9990685	0,4590532	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5398154	0,6243036	0,4954426	0,5467938	0,8296875	0,4033262	0,9999837	0,9743477	0,4329303	0,9671299	0,5067301	0,3760172	0,4331320	0,9481459	0,6259485	0,2006487	0,4230353	0,8645285	0,2148984
880	0,5511139	0,7045223	0,0826343	0,2216268	0,6572455	0,9990685	0,4590425	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5396703	0,6243036	0,4954426	0,5467938	0,8296875	0,4039772	0,9999837	0,9743329	0,4329303	0,9671299	0,5008474	0,3352873	0,4331320	0,9480902	0,6259485	0,2006487	0,4230353	0,8647934	0,2149942
900	0,5511139	0,7045223	0,0776096	0,2076554	0,6572455	0,9990685	0,4590364	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5394722	0,6243036	0,4954426	0,5467938	0,8296875	0,4044384	0,9999837	0,9743227	0,4329303	0,9671299	0,4961630	0,2987334	0,4331320	0,9480549	0,6259485	0,2006487	0,4230353	0,8649569	0,2150572
920	0,5511139	0,7045223	0,0737166	0,1949897	0,6572455	0,9990685	0,4590330	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5392044	0,6243036	0,4954426	0,5467938	0,8296875	0,4047645	0,9999837	0,9743156	0,4329303	0,9671299	0,4924546	0,2663076	0,4331320	0,9480326	0,6259485	0,2006487	0,4230353	0,8650574	0,2150984
940	0,5511139	0,7045223	0,0707001	0,1835315	0,6572454	0,9990685	0,4590311	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5388468	0,6243036	0,4954426	0,5467938	0,8296875	0,4049949	0,9999837	0,9743108	0,4329303	0,9671299	0,4895322	0,2378372	0,4331320	0,9480186	0,6259485	0,2006487	0,4230353	0,8651190	0,2151253
960	0,5511139	0,7045223	0,0683605	0,1731979	0,6572454	0,9990685	0,4590300	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5383753	0,6243036	0,4954426	0,5467938	0,8296875	0,4051574	0,9999837	0,9743075	0,4329303	0,9671299	0,4872373	0,2130671	0,4331320	0,9480098	0,6259485	0,2006487	0,4230353	0,8651567	0,2151428
980	0,5511139	0,7045223	0,0665433	0,1639129	0,6572454	0,9990685	0,4590294	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5377634	0,6243036	0,4954426	0,5467938	0,8296875	0,4052721	0,9999837	0,9743052	0,4329303	0,9671299	0,4854399	0,1916922	0,4331320	0,9480043	0,6259485	0,2006487	0,4230353	0,8651796	0,2151542
1000	0,5511139	0,7045223	0,0651291	0,1556032	0,6572454	0,9990685	0,4590290	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5369826	0,6243036	0,4954426	0,5467938	0,8296875	0,4053528	0,9999837	0,9743037	0,4329303	0,9671299	0,4840349	0,1733817	0,4331320	0,9480008	0,6259485	0,2006487	0,4230353	0,8651936	0,2151616
1020	0,5511139	0,7045223	0,0640264	0,1481956	0,6572454	0,9990685	0,4590288	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5360052	0,6243036	0,4954426	0,5467938	0,8296875	0,4054097	0,9999837	0,9743027	0,4329303	0,9671299	0,4829379	0,1577981	0,4331320	0,9479986	0,6259485	0,2006487	0,4230353	0,8652020	0,2151663
1040	0,5511139	0,7045223	0,0631644	0,1416172	0,6572454	0,9990685	0,4590287	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5348060	0,6243036	0,4954426	0,5467938	0,8296875	0,4054498	0,9999837	0,9743020	0,4329303	0,9671299	0,4820821	0,1446103	0,4331320	0,9479973	0,6259485	0,2006487	0,4230353	0,8652072	0,2151694
1060	0,5511139	0,7045223	0,0624890	0,1357956	0,6572454	0,9990685	0,4590287	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5333661	0,6243036	0,4954426	0,5467938	0,8296875	0,4054780	0,9999837	0,9743015	0,4329303	0,9671299	0,4814147	0,1335036	0,4331320	0,9479964	0,6259485	0,2006487	0,4230353	0,8652103	0,2151714
1080	0,5511139	0,7045223	0,0619582	0,1306602	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5316746	0,6243036	0,4954426	0,5467938	0,8296875	0,4054978	0,9999837	0,9743012	0,4329303	0,9671299	0,4808939	0,1241867	0,4331320	0,9479959	0,6259485	0,2006487	0,4230353	0,8652121	0,2151727
1100	0,5511139	0,7045223	0,0615398	0,1261430	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5297312	0,6243036	0,4954426	0,5467938	0,8296875	0,4055118	0,9999837	0,9743010	0,4329303	0,9671299	0,4804872	0,1163956	0,4331320	0,9479956	0,6259485	0,2006487	0,4230353	0,8652133	0,2151735

0	0,5511139	0,7045223	0,0597909	0,0952432	0,6572454	0,9990691	0,4590286	0,0340355	0,9999499	0,2595832	0,8620456	0,6107937	0,2375856	0,4752666	0,6242997	0,4954422	0,5467924	0,8296262	0,4055473	0,9999837	0,9742654	0,4328864	0,9671637	0,4789033	0,0760717	0,4331310	0,9479898	0,6259471	0,2006484	0,4230337	0,8652153	0,2151841
20	0,5510080	0,6781030	0,0597929	0,0953073	0,6557830	0,9990656	0,5182686	0,1226666	0,9999498	0,3247598	0,8614523	0,6099763	0,2373441	0,4920189	0,6242667	0,4962744	0,5466124	0,8375664	0,3839844	0,9999832	0,9741540	0,4326950	0,9240889	0,4787900	0,0761353	0,4322757	0,9500494	0,6257458	0,2009177	0,4221547	0,8576920	0,2150138
40	0,5503125	0,6550141	0,0597946	0,0952861	0,6467735	0,9990366	0,5816079	0,2729609	0,9999489	0,4435873	0,8565376	0,6032410	0,2356310	0,5196852	0,6240145	0,5183448	0,5452514	0,8514673	0,3405906	0,9999753	0,9730697	0,4311175	0,8333026	0,4778495	0,0761887	0,4262048	0,9533826	0,6242483	0,2028270	0,4157053	0,8424135	0,2137473
60	0,5493616	0,6505443	0,0597957	0,0951738	0,6340972	0,9989754	0,6160515	0,4088457	0,9999471	0,5585095	0,8429983	0,5885454	0,2326793	0,5436411	0,6235812	0,5778608	0,5426646	0,8627188	0,2941497	0,9999413	0,9705845	0,4279645	0,7286004	0,4759945	0,0762272	0,4154822	0,9560171	0,6214679	0,2060998	0,4038739	0,8258874	0,2113371
80	0,5488577	0,6524034	0,0597962	0,0950270	0,6249306	0,9989018	0,6340409	0,5149329	0,9999450	0,6520238	0,8150251	0,5689457	0,2298286	0,5612852	0,6231909	0,6500901	0,5398060	0,8680767	0,2528093	0,9998684	0,9672958	0,4241965	0,6259622	0,4738558	0,0762455	0,4045166	0,9578144	0,6184798	0,2092126	0,3912351	0,8115546	0,2086534
100	0,5488675	0,6538356	0,0597961	0,0948871	0,6207390	0,9988335	0,6444724	0,5935602	0,9999430	0,7223906	0,7693771	0,5481230	0,2277459	0,5734918	0,6229416	0,7156825	0,5373908	0,8671479	0,2191275	0,9997660	0,9639543	0,4206466	0,5333403	0,4719362	0,0762430	0,3959629	0,9590557	0,6160233	0,2113965	0,3808332	0,8005933	0,2063343
120	0,5490537	0,6541099	0,0597954	0,0947662	0,6195657	0,9987770	0,6507993	0,6502875	0,9999414	0,7731484	0,7105765	0,5284897	0,2263776	0,5816232	0,6227958	0,7677299	0,5356249	0,8611114	0,1929841	0,9996528	0,9609877	0,4176675	0,4541885	0,4704021	0,0762234	0,3901738	0,9599357	0,6142612	0,2127112	0,3732959	0,7927901	0,2045539
140	0,5491711	0,6539944	0,0597943	0,0946632	0,6194886	0,9987321	0,6545116	0,6903914	0,9999402	0,8088649	0,6477481	0,5112442	0,2254773	0,5868627	0,6226949	0,8059814	0,5344283	0,8517840	0,1732517	0,9995440	0,9585409	0,4153018	0,3891286	0,4692337	0,0761923	0,3865092	0,9605550	0,6130746	0,2134636	0,3681210	0,7874457	0,2032507
160	0,5491864	0,6539063	0,0597931	0,0945748	0,6196053	0,9986969	0,6565924	0,7182743	0,9999393	0,8336186	0,5889755	0,4968102	0,2248670	0,5901351	0,6226130	0,8327604	0,5336449	0,8409312	0,1586148	0,9994479	0,9566140	0,4134753	0,3371756	0,4683616	0,0761548	0,3842397	0,9609795	0,6122950	0,2138966	0,3646381	0,7838653	0,2023149
180	0,5491602	0,6538898	0,0597918	0,0944986	0,6196833	0,9986695	0,6577366	0,7374114	0,9999387	0,8506121	0,5388277	0,4851623	0,2244520	0,5921210	0,6225476	0,8509085	0,5331367	0,8299155	0,1478868	0,9993678	0,9551465	0,4120902	0,2965991	0,4677198	0,0761150	0,3828329	0,9612632	0,6117877	0,2141490	0,3623201	0,7815049	0,2016525
200	0,5491395	0,6538970	0,0597905	0,0944332	0,6197171	0,9986484	0,6583712	0,7504216	0,9999382	0,8622077	0,4986779	0,4760296	0,2241752	0,5932914	0,6225006	0,8629344	0,5328069	0,8196193	0,1400935	0,9993035	0,9540575	0,4110548	0,2654563	0,4672535	0,0760755	0,3819551	0,9614495	0,6114597	0,2142955	0,3607959	0,7799701	0,2011910
220	0,5491347	0,6539024	0,0597893	0,0943769	0,6197308	0,9986322	0,6587288	0,7592049	0,9999378	0,8700893	0,4679336	0,4690312	0,2239942	0,5939566	0,6224696	0,8707767	0,5325929	0,8105139	0,1344712	0,9992533	0,9532652	0,4102903	0,2418865	0,4669188	0,0760380	0,3814067	0,9615705	0,6112494	0,2143794	0,3598064	0,7789844	0,2008742
240	0,5491378	0,6539034	0,0597881	0,0943287	0,6197366	0,9986200	0,6589315	0,7651039	0,9999375	0,8754329	0,4451246	0,4637661	0,2238764	0,5943147	0,6224498	0,8758307	0,5324554	0,8027738	0,1304369	0,9992148	0,9526974	0,4097319	0,2242508	0,4666808	0,0760034	0,3810667	0,9616486	0,6111159	0,2144270	0,3591715	0,7783577	0,2006592
260	0,5491410	0,6539030	0,0597871	0,0942873	0,6197388	0,9986106	0,6590461	0,7690503	0,9999374	0,8790499	0,4285846	0,4598635	0,2237992	0,5944893	0,6224368	0,8790591	0,5323682	0,7963860	0,1275543	0,9991859	0,9522951	0,4093277	0,2111794	0,4665127	0,0759722	0,3808587	0,9616988	0,6110323	0,2144541	0,3587679	0,7779624	0,2005145
280	0,5491421	0,6539026	0,0597862	0,0942517	0,6197394	0,9986036	0,6591105	0,7716829	0,9999372	0,8814955	0,4167890	0,4570062	0,2237482	0,5945571	0,6224280	0,8811079	0,5323137	0,7912327	0,1255013	0,9991643	0,9520125	0,4090373	0,2015677	0,4663946	0,0759443	0,3807329	0,9617310	0,6109803	0,2144696	0,3585132	0,7777146	0,2004178
300	0,5491418	0,6539026	0,0597854	0,0942212	0,6197393	0,9985982	0,6591467	0,7734354	0,9999371	0,8831479	0,4084806	0,4549358	0,2237144	0,5945647	0,6224220	0,8824017	0,5322799	0,7871497	0,1240431	0,9991483	0,9518153	0,4088300	0,1945474	0,4663119	0,0759198	0,3806573	0,9617515	0,6109483	0,2144788	0,3583534	0,7775602	0,2003535
320	0,5491413	0,6539026	0,0597847	0,0941950	0,6197392	0,9985942	0,6591670	0,7746003	0,9999371	0,8842638	0,4026826	0,4534484	0,2236921	0,5945403	0,6224179	0,8832160	0,5322590	0,7839613	0,1230095	0,9991367	0,9516787	0,4086827	0,1894496	0,4662541	0,0758983	0,3806117	0,9617646	0,6109286	0,2144842	0,3582536	0,7774644	0,2003109
340	0,5491411	0,6539026	0,0597841	0,0941725	0,6197391	0,9985912	0,6591784	0,7753739	0,9999370	0,8850173	0,3986651	0,4523880	0,2236775	0,5945003	0,6224152	0,8837273	0,5322460	0,7815010	0,1222782	0,9991281	0,9515844	0,4085785	0,1857664	0,4662140	0,0758796	0,3805840	0,9617728	0,6109165	0,2144875	0,3581915	0,7774053	0,2002828
360	0,5491411	0,6539026	0,0597836	0,0941532	0,6197390	0,9985889	0,6591848	0,7758872	0,9999370	0,8855258	0,3958963	0,4516367	0,2236680	0,5944544	0,6224134	0,8840480	0,5322379	0,7796212	0,1217613	0,9991219	0,9515197	0,4085051	0,1831169	0,4661860	0,0758634	0,3805672	0,9617780	0,6109091	0,2144896	0,3581530	0,7773689	0,2002644
380	0,5491412	0,6539026	0,0597831	0,0941367	0,6197390	0,9985872	0,6591884	0,7762276	0,9999370	0,8858691	0,3939961	0,4511074	0,2236617	0,5944080	0,6224123	0,8842491	0,5322329	0,7781968	0,1213965	0,9991175	0,9514755	0,4084535	0,1812185	0,4661667	0,0758493	0,3805571	0,9617812	0,6109046	0,2144909	0,3581292	0,7773466	0,2002524
400	0,5491412	0,6539026	0,0597827	0,0941224	0,6197390	0,9985859	0,6591905	0,7764534	0,9999369	0,8861007	0,3926964	0,4507363	0,2236575	0,5943638	0,6224115	0,8843751	0,5322299	0,7771252	0,1211391	0,9991143	0,9514453	0,4084174	0,1798629	0,4661533	0,0758372	0,3805509	0,9617833	0,6109019	0,2144918	0,3581145	0,7773329	0,2002446
420	0,5491412	0,6539026	0,0597824	0,0941102	0,6197390	0,9985849	0,6591916	0,7766030	0,9999369	0,8862571	0,3918097	0,4504772	0,2236548	0,5943233	0,6224111	0,8844541	0,5322280	0,7763238	0,1209578	0,9991119	0,9514248	0,4083922	0,1788980	0,4661440	0,0758268	0,3805473	0,9617846	0,6109002	0,2144924	0,3581055	0,7773246	0,2002395
440	0,5491412	0,6539026	0,0597821	0,0940997	0,6197390	0,9985841	0,6591923	0,7767022	0,9999369	0,8863626	0,3912060	0,4502969	0,2236530	0,5942869	0,6224107	0,8845038	0,5322269	0,7757277	0,1208300	0,9991103	0,9514109	0,4083746	0,1782129	0,4661375	0,0758179	0,3805451	0,9617854	0,6108992	0,2144928	0,3581000	0,7773196	0,2002362
460	0,5491412	0,6539026	0,0597818	0,0940907	0,6197390	0,9985836	0,6591926	0,7767679	0,9999369	0,8864337	0,3907957	0,4501720	0,2236519	0,5942547	0,6224105	0,8845350	0,5322262	0,7752863	0,1207400	0,9991091	0,9514015	0,4083624	0,1777279	0,4661331	0,0758101	0,3805437	0,9617859	0,6108986	0,2144931	0,3580966	0,7773165	0,2002340
480	0,5491412	0,6539026	0,0597816	0,0940830	0,6197390	0,9985832	0,6591928	0,7768114	0,9999369	0,8864818	0,3905171	0,4500856	0,2236511	0,5942265	0,6224104	0,8845547	0,5322257	0,7749607	0,1206767	0,9991083	0,9513951	0,4083539	0,1773852	0,4661300	0,0758035	0,3805429	0,9617862	0,6108982	0,2144934	0,3580945	0,7773146	0,2002327
500	0,5491412	0,6539026	0,0597814	0,0940764	0,6197390	0,9985829	0,6591929	0,7768403	0,9999369	0,8865142	0,3903283	0,4500260	0,2236506	0,5942019	0,6224103	0,8845671	0,5322255	0,7747215	0,1206321	0,9991077	0,9513909	0,4083481	0,1771436	0,4661278	0,0757978	0,3805424	0,9617864	0,6108980	0,2144935	0,3580933	0,7773135	0,2002318
520	0,5491412	0,6539026	0,0597813	0,0940707	0,6197390	0,9985826	0,6591930	0,7768594	0,9999369	0,8865361	0,3902003	0,4499850	0,2236503	0,5941806	0,6224102	0,8845749	0,5322253	0,7745462	0,1206007	0,9991072	0,9513880	0,4083440	0,1769736	0,4661263	0,0757929	0,3805421	0,9617865	0,6108979	0,2144936	0,3580925	0,7773128	0,2002312
