"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
860	0,3871214	0,3961801	0,0277071	0,1354465	0,4564851	0,6901125	0,3584872	0,0270190	0,6498618	0,1182887	0,7075995	0,4749291	0,2315888	0,4745207	0,3867096	0,3006094	0,3736848	0,5876872	0,3481461	0,6551170	0,6575313	0,2817219	0,6522794	0,3775033	0,1292223	0,2592473	0,6760918	0,5612797	0,1698029	0,2735470	0,5081793	0,1671473
880	0,3253227	0,4954908	0,0657434	0,1376010	0,4461931	0,6486013	0,3357358	0,0196335	0,6113240	0,1502131	0,7462847	0,3594264	0,2165937	0,4322913	0,4096248	0,3163041	0,3070498	0,6857584	0,3096050	0,7386062	0,9001943	0,3222404	0,6094981	0,4146227	0,1275610	0,3289748	0,6703268	0,4933416	0,1394537	0,2510226	0,6551939	0,1047765
900	0,3311066	0,5098818	0,0293690	0,1178477	0,4485872	0,8429672	0,3680492	0,0908367	0,7171959	0,2001180	0,5647767	0,3728388	0,1765704	0,3824995	0,4981052	0,2883602	0,2879448	0,5658334	0,2926966	0,7602194	0,6067703	0,2973832	0,7515144	0,3454791	0,1278694	0,3848868	0,5375576	0,4670193	0,1382870	0,2354964	0,5326477	0,1774939
920	0,4171074	0,4333931	0,0366002	0,1192471	0,4557697	0,7720582	0,3829945	0,0494781	0,6487610	0,2302631	0,5799711	0,3768053	0,1376206	0,4311314	0,4016838	0,2626410	0,3347289	0,6649135	0,3277800	0,6732661	0,6566172	0,3254990	0,7367528	0,4063600	0,1238849	0,2561741	0,6642071	0,4761098	0,1364290	0,2721096	0,6259969	0,2392416
940	0,3874941	0,4438273	0,0320749	0,1043744	0,5066056	0,6991675	0,2040707	0,0331541	0,6979983	0,2173991	0,6219924	0,3780386	0,1730967	0,4691616	0,3870649	0,3398501	0,3962879	0,5479785	0,2870152	0,7042233	0,6583833	0,3031898	0,8108702	0,4318546	0,0959164	0,3454243	0,6909427	0,5234602	0,1690059	0,3130054	0,6793686	0,1688518
960	0,3640686	0,5414604	0,0448247	0,1478705	0,5321159	0,7109007	0,3619813	0,0163056	0,6267614	0,1591310	0,6129355	0,3170044	0,1331987	0,3470696	0,4091657	0,3704818	0,4181494	0,6030529	0,2772062	0,6252435	0,6221410	0,3149814	0,7111441	0,3277472	0,0775625	0,3105688	0,7092174	0,4365941	0,1714167	0,2977645	0,6332971	0,1544236
980	0,4184038	0,5367825	0,0293431	0,1476184	0,3810563	0,7547676	0,3843923	0,0232628	0,7552113	0,2733462	0,6535557	0,3916313	0,1631523	0,3849199	0,3895714	0,3529712	0,4320299	0,5979992	0,2260877	0,6461358	0,6711363	0,2784063	0,6831602	0,3513181	0,0832075	0,2851937	0,6413041	0,3608653	0,1391335	0,3154109	0,7308861	0,2230306
1000	0,4438161	0,5602239	0,0357694	0,0558142	0,4759541	0,7436849	0,3206927	0,0618314	0,7498835	0,1603541	0,7219231	0,4497643	0,1437079	0,3964515	0,3419820	0,3912220	0,5133770	0,6993539	0,3435734	0,7631523	0,8465680	0,2901356	0,7415715	0,2558273	0,0812411	0,2579824	0,6025836	0,4555614	0,1356842	0,3483826	0,6584565	0,2080875
1020	0,4040423	0,5121680	0,0485260	0,1019147	0,5194461	0,8143516	0,3972706	0,0208789	0,6808587	0,1767943	0,6356722	0,3680768	0,1957023	0,4762271	0,3614640	0,4067644	0,4866976	0,6316513	0,3246019	0,6302206	0,7316732	0,2993441	0,7274456	0,3409128	0,0927005	0,3757801	0,5085112	0,5110968	0,2054570	0,3670291	0,7479608	0,1134106
1040	0,3233740	0,6151419	0,0377306	0,0936233	0,5984513	0,7246669	0,3887596	0,0252548	0,7716724	0,1296195	0,5449255	0,4099443	0,1685712	0,4289287	0,4383553	0,2424295	0,4570700	0,6425621	0,3067966	0,7498307	0,7477908	0,2805112	0,6439910	0,4402054	0,0842354	0,3398313	0,5990218	0,4809588	0,1319553	0,4223121	0,6283738	0,1519268
1060	0,4365925	0,4744424	0,0579700	0,0718979	0,5258800	0,7497468	0,4908707	0,0200593	0,6065540	0,1845611	0,6140937	0,4341531	0,1741269	0,4082192	0,4630807	0,3872410	0,3972042	0,5964356	0,4009387	0,8159140	0,7532900	0,3928507	0,6936725	0,2939766	0,0627344	0,3271589	0,6319146	0,5191173	0,1883176	0,2689691	0,6266644	0,1474574
1080	0,3664090	0,5710797	0,0329902	0,1050841	0,3722298	0,7464202	0,4020388	0,0255056	0,6499427	0,1808651	0,6987933	0,3240941	0,1674929	0,3181366	0,4431957	0,2982637	0,4003811	0,6586193	0,3626360	0,7304745	0,6399431	0,3006798	0,6011133	0,2715654	0,0707969	0,3255115	0,7184570	0,5155290	0,1172678	0,2530151	0,6398209	0,1821358
1100	0,3429404	0,5954249	0,0327220	0,0737113	0,4391214	0,7697617	0,2840878	0,0368082	0,6729557	0,1820283	0,7146082	0,3565554	0,1340436	0,4294040	0,5329383	0,2904163	0,3370521	0,6579601	0,4329118	0,7627528	0,7191769	0,3209263	0,7715523	0,3433541	0,0956842	0,3409664	0,7891961	0,4859910	0,2367866	0,3314505	0,6033934	0,1549547

0	0,3904703	0,4233750	0,0523446	0,0541687	0,4916409	0,7782296	0,3354570	0,0219537	0,7310824	0,1637136	0,6839837	0,4879475	0,1681101	0,3087610	0,4061786	0,4380506	0,3987550	0,7711894	0,3271389	0,5736348	0,7509903	0,3589429	0,7118804	0,3328991	0,0495566	0,3397891	0,5444001	0,4188911	0,1698816	0,2627849	0,5127924	0,1318975
20	0,3818535	0,5006292	0,0459548	0,0700535	0,4575105	0,7076004	0,2645387	0,0648041	0,7123872	0,1944033	0,4767953	0,4045211	0,1452838	0,3062307	0,5352065	0,3426142	0,3412358	0,5412143	0,3532751	0,7477634	0,6430105	0,2298187	0,7544062	0,3492485	0,0582977	0,2716809	0,6761214	0,5250751	0,1030076	0,2174823	0,6836462	0,1000287
40	0,4563795	0,5140905	0,0211061	0,0763493	0,3668789	0,7506157	0,2332812	0,1431335	0,6408621	0,2408435	0,5887009	0,3869534	0,1918865	0,3681969	0,4061002	0,3915813	0,2906494	0,6204650	0,2893002	0,5836835	0,6249008	0,3764769	0,7480152	0,4736968	0,0497362	0,2961528	0,8021025	0,4695913	0,1084260	0,2589848	0,6369069	0,0822641
60	0,5153156	0,4683205	0,0562800	0,0787924	0,4374104	0,7401183	0,3781911	0,2748335	0,6378736	0,1861961	0,5708455	0,3444692	0,1215198	0,3229885	0,4734412	0,4387903	0,2711422	0,6528905	0,3811017	0,4772327	0,6378370	0,4011252	0,5724264	0,4376912	0,0705174	0,3186427	0,8381308	0,5436928	0,0614229	0,2294675	0,6913694	0,0862113
80	0,4904262	0,4422441	0,0451452	0,0641681	0,3869561	0,8512930	0,3133549	0,3827662	0,8552435	0,1833543	0,7395784	0,3632562	0,1211870	0,4576332	0,4208141	0,5009605	0,4455573	0,4849272	0,2479788	0,3231897	0,6400941	0,5062923	0,5981768	0,4265246	0,1482987	0,3832495	0,7293286	0,5588759	0,0740657	0,2377061	0,5668120	0,1015163
100	0,3464258	0,5318042	0,0748379	0,0911569	0,3696533	0,9060368	0,3560903	0,3458438	0,6825535	0,1812153	0,6929281	0,3972700	0,0987849	0,3967683	0,3954732	0,5710470	0,3692776	0,4091314	0,3120872	0,3505923	0,5816586	0,5826374	0,6307757	0,6085659	0,0742755	0,4553253	0,5916343	0,6395316	0,0582557	0,3317036	0,5860358	0,1330031
120	0,4118240	0,4828976	0,0607620	0,0604714	0,3840831	0,7451967	0,3274996	0,2779191	0,7213609	0,1618953	0,7334627	0,4408292	0,1262241	0,4019572	0,4629457	0,5972536	0,3466258	0,5724529	0,3320092	0,2162582	0,5730056	0,5484559	0,5918445	0,5754919	0,0486403	0,3396755	0,6689474	0,6306193	0,0461981	0,3088797	0,6052441	0,1244367
140	0,4302529	0,4600228	0,0226119	0,0650283	0,3905026	0,6463456	0,4602789	0,3183444	0,7106925	0,2027089	0,7022703	0,3511161	0,1032183	0,3522898	0,5465112	0,5833421	0,3917806	0,5261726	0,3553705	0,2164055	0,5863217	0,5688200	0,7407684	0,7205903	0,0494846	0,3714981	0,6376511	0,6400275	0,0294076	0,2922542	0,6836509	0,1766010
160	0,4325366	0,4869546	0,0410207	0,0437136	0,3941892	0,7572310	0,3053825	0,4515929	0,6886629	0,1990329	0,7058307	0,4215362	0,1173059	0,4693429	0,6230158	0,5782432	0,4327035	0,5996071	0,2695295	0,1745621	0,6109109	0,5283706	0,6346481	0,6369188	0,0697569	0,2249795	0,6532602	0,6862473	0,0296940	0,2462216	0,6602255	0,1816362
180	0,3590579	0,5893176	0,0089376	0,1019094	0,5129197	0,6422526	0,4287700	0,4285345	0,6655504	0,1728536	0,6390789	0,3535800	0,1288451	0,3068109	0,4483217	0,6097915	0,3840678	0,6541946	0,2527935	0,1258949	0,7205527	0,6712056	0,5785841	0,6919298	0,0416540	0,3237807	0,7129063	0,6248544	0,0199736	0,2705455	0,7798948	0,1653369
200	0,4109123	0,6109049	0,0340115	0,0481312	0,5028606	0,6107460	0,4683201	0,4395828	0,6593287	0,2260118	0,7263262	0,3426937	0,2466783	0,3101765	0,4379965	0,6496823	0,3660802	0,7391564	0,2876173	0,1286917	0,7868727	0,6156299	0,6220132	0,6722720	0,1035402	0,2988533	0,8109453	0,6114843	0,0221478	0,2856785	0,7085766	0,1929547
220	0,3583940	0,5238802	0,0376899	0,0503994	0,4786824	0,8454766	0,4256556	0,4461894	0,7057804	0,1880178	0,7152446	0,3384040	0,1252129	0,3144206	0,5091916	0,4797405	0,4099818	0,6560283	0,3092199	0,1075999	0,6523185	0,6379392	0,5415620	0,7140122	0,0595006	0,2867636	0,7477390	0,6218944	0,0357330	0,2927588	0,5887398	0,1328907
240	0,2745291	0,4461965	0,0245853	0,0364395	0,4320084	0,7565604	0,3334667	0,4745218	0,6624631	0,2092739	0,7488220	0,3846442	0,1745220	0,3792787	0,5229267	0,4413064	0,3145233	0,5455817	0,2756185	0,1099746	0,7978657	0,7116037	0,5564147	0,6855264	0,0471929	0,2322383	0,6646750	0,6178944	0,0376294	0,2761232	0,6970042	0,1563423
260	0,4007129	0,5843152	0,0522062	0,0592273	0,4643759	0,6845334	0,3717086	0,4108356	0,7084964	0,2516339	0,7114532	0,2935164	0,1732916	0,2790138	0,4962293	0,5139621	0,4365320	0,5741350	0,2168710	0,0904575	0,8826437	0,7187279	0,6753936	0,6040573	0,0461282	0,2898487	0,7693031	0,7304846	0,0187231	0,3163915	0,7171620	0,1784531
280	0,3935125	0,5399067	0,0485398	0,0573286	0,5348564	0,6818615	0,4411478	0,4132285	0,6711668	0,2311006	0,7796826	0,3619553	0,1896355	0,3513079	0,4846657	0,5655568	0,3817439	0,6156999	0,2400814	0,0979926	0,8071096	0,6291242	0,7360153	0,7156245	0,0602936	0,2635876	0,6372645	0,5227779	0,0262978	0,3282426	0,6371410	0,2085564
300	0,3861870	0,4607508	0,0253388	0,0601549	0,4068672	0,7125847	0,3265709	0,5095320	0,7588466	0,2508247	0,6542579	0,3439059	0,1213856	0,2587284	0,5026409	0,6706142	0,4222553	0,5827505	0,3456618	0,0653298	0,6737661	0,6266907	0,6447213	0,8663365	0,0417741	0,2175769	0,5986987	0,5172362	0,0067450	0,3109154	0,6909157	0,1240997
320	0,4401812	0,4915111	0,0212305	0,0423208	0,3701612	0,7043451	0,3311654	0,4175121	0,6955585	0,2406899	0,5872069	0,3458268	0,1617815	0,2755943	0,5697857	0,6681169	0,4269676	0,5302917	0,3283871	0,0592791	0,7149488	0,5706421	0,6150629	0,8310712	0,0773001	0,1867124	0,6778291	0,6421122	0,0144218	0,2574044	0,7811958	0,1406143
340	0,4814248	0,5084948	0,0727582	0,0717231	0,4367178	0,6710115	0,4118192	0,4309168	0,7398116	0,2050696	0,7420430	0,3645427	0,1624791	0,2489390	0,5192389	0,6459415	0,5084959	0,5432009	0,3571100	0,0807080	0,7321279	0,6908330	0,6907012	0,8103002	0,0921278	0,2048747	0,5902283	0,5639830	0,0058217	0,2346732	0,7528154	0,0848672
360	0,4659210	0,6035178	0,0627941	0,0736558	0,5229333	0,6894905	0,2796618	0,3983298	0,7153690	0,2057892	0,6575066	0,3014727	0,1689407	0,2729701	0,5149224	0,6555999	0,3867537	0,5305536	0,3270066	0,1320518	0,7624347	0,5840759	0,7370087	0,8377482	0,0521788	0,1985062	0,6171673	0,5060824	0,0220998	0,2428025	0,7272132	0,1853157
380	0,3965738	0,5509609	0,0885708	0,0893489	0,5125368	0,6335588	0,3127096	0,4176615	0,8303758	0,1876399	0,6442239	0,3291086	0,1654002	0,3002729	0,4891642	0,6681028	0,3914603	0,5257042	0,3085603	0,0788012	0,5963511	0,6766743	0,7265245	0,7974679	0,0627269	0,2792474	0,6352033	0,7160372	0,0208452	0,2610180	0,6594187	0,1087676
400	0,4172545	0,5858016	0,0526187	0,0829952	0,5120514	0,6674396	0,3677506	0,4203922	0,7043249	0,1467706	0,7096493	0,4726873	0,1443210	0,3535508	0,5890109	0,8948922	0,3676379	0,6214167	0,3170531	0,0886020	0,6895745	0,6723016	0,9368401	0,6262529	0,0381532	0,3077924	0,7662553	0,6561806	0,0349878	0,2887989	0,5844095	0,1030579
420	0,3213087	0,5567627	0,0425550	0,0607046	0,4694054	0,7409616	0,4329492	0,3786392	0,6466292	0,1761499	0,7270889	0,4651862	0,1671032	0,3259502	0,5468863	0,7902466	0,2945200	0,5669395	0,3553781	0,0887294	0,5534765	0,6166052	0,7212885	0,5787072	0,0367590	0,4167331	0,6031494	0,6927313	0,0407289	0,2648808	0,6894052	0,1210878
440	0,3647262	0,5253197	0,0286814	0,0905046	0,4471180	0,6008120	0,4526895	0,4592460	0,6854305	0,1958746	0,7219859	0,5214098	0,1352462	0,2889804	0,4586931	0,6899979	0,3547033	0,5802369	0,2437298	0,0883528	0,7223821	0,6065584	0,6998479	0,6318202	0,0284319	0,3031159	0,7002650	0,7272433	0,0544467	0,2858690	0,6700831	0,1737019
460	0,3401609	0,5683270	0,0235401	0,0519816	0,3618583	0,6522419	0,3804061	0,4811388	0,7222525	0,1897582	0,6444992	0,3034973	0,1425643	0,2602733	0,4781691	0,6070358	0,3307366	0,5876661	0,2969705	0,0899808	0,7054676	0,6695228	0,7252062	0,7322801	0,0517870	0,3667859	0,7900625	0,5498521	0,0824277	0,2983853	0,7075603	0,1735737
480	0,4101534	0,5015940	0,0640112	0,0503862	0,5397918	0,8180932	0,4275599	0,5723306	0,6650508	0,2344393	0,5408996	0,3084441	0,1592017	0,3630287	0,5303660	0,7031192	0,4179896	0,6036520	0,2170690	0,0855765	0,6838634	0,5958502	0,5894066	0,6718826	0,0313061	0,2880039	0,6877171	0,6889738	0,0521164	0,2490561	0,6924015	0,1460829
500	0,3999115	0,5023247	0,0400883	0,1350760	0,4334124	0,6701756	0,3711791	0,5136966	0,7627596	0,2121031	0,5424261	0,3182586	0,1330398	0,2832493	0,4673118	0,4936868	0,4067967	0,6102840	0,2715165	0,0844692	0,7584952	0,6545980	0,6928857	0,7282021	0,0550533	0,2998240	0,7958576	0,5751473	0,0522720	0,3505751	0,6593342	0,1798958
520	0,4887983	0,6110518	0,0351137	0,1223678	0,3765185	0,6474172	0,2706173	0,5151026	0,7839350	0,1509546	0,6372238	0,3607784	0,2091278	0,3041604	0,4690567	0,7552535	0,4736121	0,5816416	0,2661773	0,0833841	0,7938088	0,7103106	0,5715522	0,6319651	0,0773004	0,3367407	0,7345444	0,6992727	0,0278818	0,2637063	0,6942599	0,1537856
540	0,4406507	0,4846467	0,0442044	0,0696213	0,4626068	0,8931861	0,3755498	0,5235501	0,7814709	0,1502997	0,5780050	0,4126125	0,1691591	0,3117500	0,4584083	0,6883417	0,2915418	0,6048386	0,3566080	0,0799491	0,7176589	0,5057871	0,6663069	0,6077374	0,0866952	0,3262638	0,7309778	0,6548761	0,0295295	0,3053101	0,5315799	0,0771748
560	0,3769064	0,4861823	0,0410221	0,0927386	0,4840042	0,7590001	0,3664645	0,5217065	0,8378200	0,1845393	0,5862975	0,2643255	0,2165259	0,3293930	0,4342701	0,6717235	0,3483406	0,6545949	0,2789751	0,0941758	0,7304901	0,5695717	0,6578188	0,6753414	0,0469994	0,3048886	0,5181974	0,7449058	0,0133419	0,2932746	0,5966321	0,1555504
580	0,4701021	0,4874204	0,0457650	0,0649783	0,4987719	0,8128879	0,2769331	0,4146822	0,8543781	0,1534564	0,5844646	0,4168260	0,1872110	0,4376132	0,4569999	0,5974971	0,3575510	0,5597778	0,2299572	0,0931718	0,8524016	0,5702239	0,7582620	0,5469839	0,0519932	0,3144486	0,7705037	0,7546316	0,0153549	0,2257067	0,6348011	0,1683746
600	0,3617124	0,6477217	0,0505825	0,0579499	0,4174732	0,7128676	0,3493166	0,4342379	0,6653506	0,2135524	0,5663535	0,4672063	0,2512128	0,3392519	0,5104501	0,6894205	0,3487770	0,6690516	0,2849012	0,1573939	0,8342120	0,5307568	0,6621716	0,6150632	0,0598934	0,2704932	0,6016776	0,5234801	0,0598581	0,2334242	0,6266661	0,1210018
620	0,3768730	0,5430147	0,0308421	0,0500921	0,4773753	0,8266619	0,2639111	0,4210037	0,8292628	0,2136124	0,5924815	0,4239766	0,2045971	0,3150990	0,6106885	0,6023486	0,3512301	0,5146522	0,2455877	0,3935395	0,6875024	0,5564746	0,6928395	0,5755578	0,0502285	0,2594169	0,6557590	0,7067765	0,0538075	0,3257539	0,6323230	0,1339935
640	0,3436817	0,5876157	0,0398196	0,0596551	0,5183013	0,6445714	0,3293490	0,3082609	0,6902592	0,1675581	0,7164415	0,4572371	0,1958720	0,3178573	0,5093416	0,6784095	0,3613689	0,5906295	0,2625573	0,4063363	0,7061380	0,4688796	0,5876432	0,5046313	0,0418396	0,2707785	0,7614018	0,5776147	0,0806118	0,3628452	0,6144522	0,0968663
660	0,3408923	0,4280616	0,0223902	0,0691157	0,4808926	0,6637931	0,2916677	0,3179985	0,7444352	0,2221749	0,6636292	0,4661697	0,1219077	0,3251555	0,4716562	0,6331271	0,3457900	0,7074044	0,2624496	0,5427121	0,8579959	0,5700737	0,7033487	0,4423416	0,0746729	0,2775524	0,5813522	0,5056321	0,0697856	0,3576615	0,6345258	0,1197436
680	0,4360757	0,4105189	0,0537676	0,0522707	0,6293159	0,7276180	0,3616213	0,3153792	0,7076836	0,2353936	0,6823023	0,5306262	0,1851311	0,3553987	0,6058718	0,7711348	0,4057782	0,5922378	0,3687879	0,5635590	0,7263151	0,4023483	0,5127849	0,3466677	0,0471659	0,3647414	0,7108044	0,4989592	0,1545338	0,5045798	0,6516599	0,1686500
700	0,4508299	0,5019916	0,0496803	0,0518019	0,3972158	0,6723745	0,3834084	0,2087135	0,8337338	0,2542035	0,5381173	0,5259059	0,1574872	0,3530908	0,4477852	0,7424358	0,3188161	0,6423659	0,3625687	0,7138649	0,8322374	0,4293412	0,6968800	0,3251434	0,0648100	0,3249532	0,5099722	0,4412534	0,1440336	0,3966854	0,6461791	0,1422609
720	0,4156604	0,5843800	0,0472719	0,1046292	0,5485643	0,7907306	0,3683473	0,1808986	0,6572513	0,2006687	0,6214061	0,4352658	0,1414899	0,3253801	0,4893908	0,6471470	0,2921794	0,5775609	0,2866070	0,6184636	0,7492731	0,3329708	0,6892024	0,4039009	0,0748239	0,3516133	0,6744393	0,5361791	0,1352311	0,3673772	0,7010292	0,1688524
740	0,3761799	0,4233848	0,0522656	0,0802003	0,4547639	0,7306404	0,1841436	0,1191501	0,7584870	0,1824949	0,6093292	0,5394454	0,1484341	0,3501137	0,5033988	0,7475999	0,3757249	0,5536966	0,2730341	0,6972336	0,6469636	0,3345093	0,6178799	0,4030703	0,0860312	0,2374722	0,6621931	0,4830250	0,1407121	0,3633306	0,6719071	0,1119739
760	0,3840952	0,5264964	0,0271156	0,1080789	0,4802617	0,8642315	0,3608681	0,0838624	0,7053095	0,1580250	0,8047895	0,3821395	0,1314954	0,3994902	0,4782509	0,4417302	0,3493937	0,4716375	0,2015973	0,6628520	0,6552180	0,4090658	0,6409091	0,4662886	0,0801134	0,2890125	0,6524230	0,4389982	0,2407844	0,2247140	0,6653959	0,1681532
780	0,3682058	0,5895335	0,0534097	0,0890612	0,5977616	0,8148218	0,3367721	0,0554842	0,7446777	0,1537672	0,7260485	0,5112750	0,1656188	0,4200247	0,5107096	0,4943124	0,3346853	0,5470352	0,3689051	0,6849462	0,7525368	0,3748105	0,6960524	0,3616982	0,1140421	0,2971550	0,6146983	0,4786210	0,1345516	0,3290437	0,7267745	0,1170020
800	0,3495712	0,4018844	0,0320699	0,0944061	0,5762908	0,8743429	0,3240524	0,0408786	0,7891169	0,1487789	0,5549055	0,4970556	0,1421251	0,4603542	0,3643212	0,4653746	0,3260383	0,5516532	0,2447988	0,7648751	0,8998329	0,3709122	0,6337332	0,2952226	0,0851779	0,2988391	0,5573379	0,4091825	0,1080423	0,3928469	0,6430572	0,1356570
820	0,4239379	0,4351361	0,0371749	0,0595619	0,4818735	0,7883254	0,3430302	0,0450330	0,7938156	0,1926022	0,6960659	0,4544857	0,1329399	0,4777507	0,4896076	0,3817301	0,4358033	0,5779626	0,3126764	0,6922998	0,7788531	0,3760894	0,6419647	0,3549508	0,0477689	0,2614548	0,5543958	0,4717370	0,0975638	0,3790598	0,5876988	0,1713889
840	0,4698052	0,4366276	0,0557790	0,0688690	0,5146670	0,8361397	0,4090600	0,0666013	0,7990694	0,1556512	0,6617531	0,4173936	0,2090856	0,3236995	0,4992655	0,3919166	0,3698711	0,5830628	0,2415976	0,7409558	0,6554762	0,3566039	0,5530739	0,3213907	0,0436665	0,2941713	0,6028561	0,4483521	0,0851603	0,3722666	0,6725233	0,1111331
860	0,4159153	0,5570626	0,0360692	0,0598185	0,5383525	0,7648092	0,3402981	0,0322992	0,7971767	0,1712838	0,4921348	0,4630115	0,2417286	0,3313777	0,4610432	0,3780829	0,4276044	0,5202122	0,3155511	0,6512219	0,7761721	0,2699639	0,6425263	0,4218618	0,0753828	0,2961392	0,6644049	0,4342444	0,1461364	0,3446716	0,5416258	0,1738654
880	0,4085025	0,5155013	0,0182558	0,0885684	0,5758763	0,7650584	0,4108064	0,0284630	0,7901696	0,1652263	0,5632334	0,4737946	0,1924727	0,3402949	0,4290788	0,3600635	0,5341585	0,5580277	0,2239162	0,8296666	0,6878303	0,2964456	0,6824416	0,3350238	0,0921067	0,2977366	0,6051550	0,3670989	0,1283792	0,3936152	0,6449105	0,1954860
900	0,4332927	0,5643211	0,0122490	0,0911764	0,5555954	0,6507884	0,3775506	0,0465955	0,7864629	0,2095857	0,4798049	0,5212285	0,1485147	0,2893795	0,4440834	0,2756537	0,4303051	0,5222291	0,2663220	0,6223637	0,5685184	0,3304798	0,6255030	0,4128529	0,0834340	0,3709969	0,5706254	0,4286251	0,1014720	0,3463100	0,6187918	0,2223837
920	0,4097329	0,4266223	0,0937001	0,0577311	0,5545836	0,7665073	0,4316141	0,0134366	0,7099492	0,2262040	0,5407746	0,4596488	0,1986571	0,3571450	0,4747866	0,3287639	0,4189711	0,4714551	0,2628490	0,6807721	0,6042338	0,3312853	0,7783013	0,3452321	0,0996576	0,3325497	0,6714470	0,4587570	0,1078984	0,2930231	0,5796094	0,2819794
940	0,4378537	0,4991483	0,0387190	0,0852278	0,5528298	0,6609377	0,2851423	0,0295047	0,6167463	0,1990423	0,6642766	0,4864693	0,1373763	0,3466541	0,4084897	0,2983195	0,4092737	0,5421019	0,2018879	0,6449220	0,7064549	0,3459789	0,8467794	0,3551502	0,0518306	0,3604616	0,6490136	0,5928529	0,1599506	0,3504765	0,6084561	0,2274370
960	0,4253526	0,4937120	0,0483579	0,1033876	0,5135947	0,6794446	0,3277674	0,0286964	0,6371568	0,2188435	0,7032172	0,3739792	0,1405218	0,3498824	0,4311803	0,3777633	0,4309149	0,6120796	0,2401076	0,7935807	0,7747739	0,3128392	0,6011689	0,4195491	0,0610209	0,3231351	0,7700998	0,4248704	0,1456996	0,3556857	0,7105594	0,2155586
980	0,3605958	0,4682648	0,0446844	0,0595750	0,3776294	0,7535701	0,3197494	0,0173273	0,6490944	0,2524038	0,6788075	0,4472627	0,1424730	0,3531226	0,4915524	0,3065353	0,4988062	0,5966372	0,2635616	0,6885929	0,7615333	0,3245246	0,7495002	0,3756636	0,0474453	0,4045510	0,6994221	0,3850767	0,1400646	0,3221501	0,5051661	0,1855007
1000	0,4892830	0,6144612	0,0216530	0,0508850	0,4832303	0,7358500	0,3372685	0,0197320	0,7098987	0,1586561	0,5691634	0,4045021	0,1310773	0,3363543	0,4577720	0,2858346	0,3903593	0,5408951	0,2839807	0,6592669	0,5251251	0,3049629	0,7851872	0,4079225	0,0587148	0,2860163	0,6155649	0,4702761	0,1240925	0,3772788	0,5307475	0,1722567
1020	0,3429200	0,4674220	0,0164707	0,0765681	0,4939712	0,7204979	0,3359297	0,0219531	0,5629086	0,1969336	0,6231968	0,4309466	0,1074073	0,3305543	0,4785578	0,3004066	0,3459611	0,6139213	0,2539500	0,7331681	0,7866525	0,3400283	0,6708694	0,3510630	0,0688958	0,2935867	0,6512893	0,4082525	0,1397591	0,2993933	0,6198501	0,2611045
1040	0,4708899	0,6651284	0,0351486	0,0379055	0,3772599	0,6662532	0,3087888	0,0428508	0,6036274	0,3235293	0,7114267	0,4815434	0,1303978	0,2585763	0,4396893	0,2959416	0,3947706	0,6286695	0,2303182	0,6294846	0,7284092	0,3643118	0,7247300	0,3584000	0,0573085	0,3463991	0,6204340	0,4695839	0,1656429	0,3548222	0,6918300	0,2270470
1060	0,4374989	0,5828187	0,0418381	0,0506069	0,4586986	0,6799898	0,4396092	0,0415675	0,6975143	0,1700258	0,7633100	0,4662270	0,1832849	0,3700344	0,4718305	0,3412861	0,3969316	0,5535346	0,2019553	0,6491495	0,7597349	0,2835931	0,7473056	0,3830997	0,0632674	0,2672185	0,5800141	0,5587323	0,1256564	0,3145918	0,6102982	0,1723378
1080	0,4210279	0,4496170	0,0323077	0,0592564	0,4985955	0,7064274	0,3025700	0,0236583	0,6840633	0,1921681	0,7753025	0,3958357	0,1663533	0,3283302	0,4816044	0,2855024	0,3460521	0,5870566	0,2168466	0,7694982	0,6893498	0,3302654	0,7619868	0,4466562	0,0584266	0,4156988	0,6569995	0,4274236	0,1151849	0,3017769	0,6364698	0,1981946
