"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
260	0,2625920	1,0742317	0,4890187	0,2086634	0,8208453	0,6162240	0,6976366	0,4697854	0,4165522	0,6319815	0,9518196	0,6213389	0,9141872	0,7278136	0,7633953	0,6889663	0,0979337	0,7702211	0,7139586	0,8384070	0,0891145	0,0826432	0,0041844	0,8824944	0,5785906	0,1697382	0,7107828	0,6798036	1,0415311	0,9662362	0,7864496	0,6024210
280	0,2439844	1,0622599	0,5356224	0,1909706	0,8301045	0,6030325	0,6574842	0,4652966	0,4406291	0,6857798	1,0165015	0,6290142	0,9165390	0,7148877	0,6326330	0,6502136	0,0946088	0,7388115	0,7239670	0,8559897	0,1143030	0,0771092	0,0051164	0,8862006	0,6005350	0,1632061	0,6864487	0,7514891	1,0656313	1,0325833	0,8188457	0,6334177
300	0,2574320	0,9221106	0,5433368	0,1621991	0,8073963	0,6171272	0,6794192	0,4056332	0,4017426	0,6815640	0,9293884	0,6293959	0,8988740	0,7507066	0,6492501	0,5705575	0,0776541	0,7753593	0,7530703	0,8517107	0,1150502	0,0918522	0,0044589	0,9036672	0,6356888	0,1607365	0,6648950	0,8120423	1,0178281	1,0055198	0,8646563	0,6125081
320	0,2619799	0,9589165	0,4831120	0,1559262	0,8399092	0,6275881	0,6965737	0,4105587	0,4104432	0,6801216	0,9289124	0,5824856	0,9451698	0,7868236	0,7153224	0,5647927	0,0780489	0,8152294	0,7465792	0,7994054	0,0960875	0,1080262	0,0032978	0,8969124	0,6530197	0,1943571	0,6188008	0,9078530	1,0236137	0,9833174	0,9175307	0,6029868
340	0,2298756	0,9310460	0,5529644	0,1857515	0,8538497	0,6573683	0,6527130	0,4201243	0,4128686	0,6433054	1,0158250	0,5679837	1,0023592	0,7481753	0,7232888	0,5590927	0,0782147	0,8847570	0,8027674	0,7929201	0,1221286	0,1150893	0,0061351	0,8764942	0,6812045	0,2105870	0,6661057	0,7520934	0,9967600	0,9334064	0,8920508	0,5174979
360	0,2705014	1,0305046	0,5085377	0,1949739	0,8535361	0,6377513	0,6950428	0,4323645	0,4100084	0,6305801	1,0221908	0,5524425	0,9745898	0,7665063	0,7526606	0,6121549	0,0643159	0,9030518	0,8100887	0,8196529	0,1172651	0,1136390	0,0070723	0,8387986	0,6113864	0,1649788	0,6160093	0,7252648	0,9947108	0,9480445	0,8988219	0,4971378
380	0,3203570	0,9846231	0,4289989	0,1745518	0,8718462	0,6682395	0,6536792	0,4480542	0,4263322	0,6487825	0,9724522	0,5513163	1,0105240	0,8334476	0,7329425	0,6451883	0,0662009	0,8974276	0,8476229	0,8015213	0,0926219	0,1180671	0,0043081	0,7129110	0,5903853	0,1408202	0,6797670	0,7363053	0,9961738	0,9705556	0,8971407	0,5503845
400	0,3245956	0,9620208	0,5126995	0,1828102	0,7852536	0,7245690	0,6184665	0,3868735	0,3970359	0,6441194	0,9606744	0,5685172	0,9917696	0,8307118	0,6798224	0,6483338	0,0700704	0,8147211	0,8212820	0,8086750	0,0711073	0,0989474	0,0013173	0,7918278	0,5518587	0,1634662	0,7344327	0,7692579	0,9975588	0,9534541	0,8303464	0,6414450
420	0,3047924	1,0201747	0,4441605	0,2102710	0,7909763	0,7228124	0,6473207	0,4537629	0,3962573	0,6197974	0,9446735	0,5311497	0,9717991	0,8271535	0,7451942	0,6638381	0,0673018	0,8922525	0,8297996	0,8489598	0,0847911	0,1001820	0,0001378	0,8956625	0,5485505	0,1621327	0,7709850	0,7310481	0,9872821	0,9355364	0,8744562	0,6188016
440	0,3001932	0,9440998	0,4301955	0,2019937	0,8618993	0,6502252	0,6127377	0,4354202	0,3905356	0,6058604	0,9328692	0,5704198	0,9305680	0,8105656	0,6996645	0,6725391	0,0761152	0,8794231	0,8282449	0,8099887	0,0988606	0,0936499	0,0032412	0,9066604	0,5535865	0,1304630	0,7635075	0,6458956	0,9939881	0,9743234	0,9615767	0,6053159
460	0,3057930	1,1152426	0,4863936	0,1823717	0,8288792	0,6939971	0,5774931	0,4017697	0,4153449	0,6199298	0,9049997	0,6076068	0,9150249	0,7785457	0,7131122	0,6873478	0,0700676	0,8637334	0,8111971	0,8327668	0,0824566	0,1126959	0,0013079	0,9074148	0,5818998	0,1718353	0,7464573	0,6854505	0,9446759	0,9239187	1,0499426	0,6075015
480	0,3044143	1,0976614	0,5626534	0,1931341	0,7898126	0,5862164	0,6551404	0,3839894	0,3866079	0,5944494	0,9158505	0,5819055	0,9709339	0,7283732	0,7053373	0,6870431	0,0720876	0,7369900	0,8054320	0,7686465	0,0960626	0,0974952	0,0019145	0,9385773	0,5591424	0,1626510	0,6760245	0,7698739	1,0531319	0,9715362	1,0186978	0,6774240
500	0,3112807	0,9833820	0,5329903	0,1891683	0,7220882	0,5861207	0,6661472	0,4269576	0,4025697	0,6179654	0,9323687	0,5789860	0,9294050	0,6975250	0,6303134	0,6782500	0,0655696	0,8171578	0,7599954	0,7187483	0,1029802	0,0853798	0,0017815	0,8383855	0,5221650	0,1645936	0,7055173	0,6864687	1,0048650	0,9816041	0,9644389	0,6822669
520	0,3345982	0,9995918	0,5442873	0,1922806	0,8286550	0,6105000	0,6790464	0,4037040	0,3898845	0,6198134	0,8554718	0,5848240	0,9236559	0,7082448	0,6433143	0,6634926	0,0603988	0,7967165	0,7223730	0,6778877	0,0926343	0,0812253	0,0042490	0,8272200	0,5422353	0,1787648	0,7541081	0,6575183	0,9064185	0,9430131	0,9321252	0,6699643
540	0,3621093	1,0042049	0,4880795	0,1906049	0,8380408	0,6241268	0,6650807	0,3619907	0,3822087	0,6209231	0,9211519	0,6233184	0,9958529	0,7545363	0,6764566	0,6489269	0,0582311	0,8155773	0,7457637	0,7714325	0,0893938	0,0945125	0,0016528	0,7995007	0,5364641	0,1802818	0,7706892	0,6842434	0,9151090	0,9426842	0,9660915	0,6561094
560	0,3467416	0,9588681	0,4314244	0,2107103	0,8905902	0,6819444	0,6508008	0,4267062	0,3958006	0,6374088	0,8897662	0,6131508	0,9350678	0,7096339	0,7348200	0,7050099	0,0564273	0,8769284	0,6850573	0,7780197	0,0738483	0,1022963	0,0017339	0,7607140	0,4785225	0,1938310	0,8000998	0,6531465	0,9283024	0,9061691	0,9012248	0,6683302
580	0,3777155	0,9555109	0,5092238	0,2201480	0,8336649	0,6738312	0,6104682	0,4549710	0,4138121	0,6344934	0,9702591	0,6400899	0,9195225	0,6999542	0,7359297	0,7271690	0,0419097	0,8937997	0,6957889	0,7470396	0,1007648	0,0960399	0,0127361	0,8369757	0,5308662	0,2185055	0,8091558	0,7371891	0,9495414	0,8876419	0,9414537	0,6746377
600	0,3500758	0,9932207	0,4838596	0,2527185	0,8256553	0,6853996	0,5673211	0,4763549	0,4148704	0,6232101	0,9661310	0,5701677	0,9400979	0,7506900	0,7056958	0,7555742	0,0574605	0,8639835	0,7306270	0,7549449	0,1218631	0,1076739	0,0218339	0,8256532	0,5912320	0,1962007	0,7955047	0,7828182	0,8996509	0,8283723	0,9011202	0,6055970
620	0,3425232	0,9628564	0,5034248	0,2633150	0,8910516	0,7316748	0,5467901	0,4590531	0,3833006	0,6901677	0,9771118	0,5442648	0,9447517	0,7678191	0,6687609	0,7924978	0,0648659	0,8301438	0,7553169	0,7997920	0,1469606	0,1257091	0,0355048	0,7530030	0,6406056	0,2131059	0,8052833	0,7496686	0,9403537	0,7030504	0,8459137	0,6549968
640	0,3465764	0,9713185	0,4800527	0,2650084	0,9060175	0,6824797	0,6064481	0,3823924	0,4217822	0,6809505	0,9449485	0,5391512	1,0303585	0,7600283	0,6476170	0,7731354	0,0762531	0,7918422	0,7688196	0,7956153	0,1501433	0,1147780	0,0584607	0,8253973	0,6208076	0,2289304	0,8608685	0,7279270	0,9317572	0,5964704	0,7826980	0,6625160
660	0,3749250	1,0292047	0,5141987	0,2300319	0,9677277	0,6476399	0,6743511	0,4132667	0,4185338	0,6606975	0,9023014	0,5216230	1,0108334	0,8055572	0,6944586	0,8348402	0,0846661	0,7851224	0,7594338	0,8217942	0,1477654	0,1347391	0,0687547	0,8481079	0,6056498	0,2190930	0,8226743	0,6298594	0,8534449	0,5365471	0,7691365	0,6920145
680	0,3710905	0,9375876	0,5443494	0,2332976	1,0119355	0,6351316	0,7014351	0,3388383	0,3776706	0,6835931	0,9986086	0,6191957	0,9712996	0,8448885	0,7395609	0,8190932	0,0933172	0,8600092	0,8112301	0,7940160	0,1240268	0,1728119	0,0843886	0,8345023	0,5730547	0,1792865	0,8205958	0,6594222	0,9475334	0,4901511	0,6860239	0,6773159
700	0,3607575	0,9359296	0,5372512	0,1984281	1,0264152	0,6210517	0,6873082	0,3405164	0,4062831	0,6992754	0,9852795	0,6221906	0,9628039	0,8541556	0,8000095	0,7809187	0,0921371	0,8353501	0,7972177	0,7445074	0,0814345	0,1777338	0,0819419	0,8719920	0,6443960	0,1932891	0,8813592	0,7021539	1,0440573	0,4451678	0,6541665	0,7029926
720	0,3456692	0,9631202	0,5603043	0,1589124	0,9853617	0,5787480	0,6424439	0,3678034	0,4250340	0,7110907	1,0836520	0,6176941	0,9123737	0,8016794	0,7651548	0,7426711	0,0687769	0,8880280	0,7936207	0,7940744	0,0780132	0,1573534	0,0893684	0,8863803	0,6662281	0,2363459	0,8472078	0,7344432	0,8853166	0,4270035	0,6371223	0,7256197
740	0,2830646	0,9950682	0,4927632	0,1792573	1,1113272	0,5788442	0,6287514	0,3420623	0,4385187	0,6971271	1,0935747	0,6394456	0,9579499	0,7843949	0,7729900	0,7800267	0,0623441	0,8589516	0,8244752	0,7036875	0,0881096	0,1549513	0,0662967	0,8717698	0,7281558	0,2306956	0,8287448	0,7490043	0,9511027	0,4390824	0,5918303	0,7038362
760	0,3237634	0,9938272	0,4765523	0,1616487	1,0438518	0,5795089	0,5797597	0,3512932	0,4242647	0,7122299	1,0788582	0,6480839	0,9680513	0,7730549	0,7235582	0,7579683	0,0699114	0,7964581	0,8046002	0,7457438	0,0796140	0,1556635	0,0800938	0,8616249	0,7421666	0,2041998	0,8614797	0,8175673	0,9420398	0,3909391	0,5854399	0,6525389
780	0,2962418	0,9859492	0,5252353	0,1812309	1,0605579	0,6134893	0,5990652	0,3725228	0,4109044	0,7129447	1,0544996	0,5750223	1,0069400	0,7357335	0,7686659	0,7494082	0,0628903	0,8928844	0,8209169	0,7990188	0,0993357	0,1519110	0,1049782	0,8337874	0,7027059	0,2278976	0,8740192	0,7938298	0,9534155	0,4338135	0,5614180	0,6928198
800	0,3106310	1,0266187	0,5360188	0,1656649	0,9812534	0,6242645	0,6003317	0,3936732	0,3887493	0,7309958	1,0393939	0,6267485	0,9204560	0,7234688	0,7556332	0,8066133	0,0339936	0,8764992	0,8511281	0,7973310	0,1064822	0,1351380	0,1032436	0,8866159	0,6993010	0,2227529	0,8890892	0,7769906	0,8841796	0,4099271	0,5723045	0,6912834
820	0,3277107	1,0872271	0,5358843	0,1814388	0,9169493	0,6816473	0,6818128	0,3960335	0,4317794	0,6437918	1,0623553	0,6147495	0,9088482	0,7064088	0,7575796	0,7904964	0,0364848	0,9439385	0,8233762	0,8540975	0,0876232	0,1401055	0,0607511	0,8655137	0,6622463	0,2374532	0,8786564	0,7169342	0,9481420	0,4127613	0,5576689	0,6567222
840	0,3405399	0,9674462	0,4821789	0,1615029	0,8505490	0,6954414	0,7188072	0,3864285	0,4236676	0,7054904	1,0104638	0,6265870	0,9350919	0,7231378	0,7898546	0,7620483	0,0424883	0,8741588	0,7977783	0,8800090	0,0987873	0,1545841	0,0503980	0,8740244	0,6801828	0,1918253	0,8606153	0,8731603	0,9228604	0,3840773	0,5696813	0,6785476
860	0,3124141	0,9219401	0,5312699	0,1461138	0,8901624	0,7072171	0,6749574	0,3461593	0,4222711	0,6883766	0,9351953	0,6508479	0,8151590	0,7952267	0,7844367	0,8322367	0,0385777	0,8731492	0,7514020	0,8064131	0,0976399	0,1361254	0,0548229	0,7984629	0,6369881	0,2058108	0,7836434	0,7889373	0,9284292	0,4139212	0,5288983	0,6597744
880	0,3214379	0,9144520	0,4935115	0,1572683	0,9708043	0,6621800	0,6379349	0,3724411	0,4242558	0,6504057	0,9959073	0,6714451	0,7517884	0,7914910	0,7574152	0,7408461	0,0276380	0,8810265	0,7877207	0,7598837	0,0902350	0,1363476	0,0731820	0,7344213	0,6071223	0,2084561	0,7893682	0,7325513	0,8986175	0,4155410	0,5194286	0,6018193
900	0,3435594	0,9105361	0,5438352	0,1789247	1,0005945	0,7071169	0,6183083	0,3274682	0,5100341	0,6509976	0,9775295	0,6703885	0,7798922	0,8088575	0,8344280	0,7601409	0,0205073	0,8715448	0,8112588	0,7262947	0,1103971	0,1466146	0,0902306	0,7514697	0,6134525	0,1889882	0,7303023	0,7735411	0,9380365	0,4459529	0,5312481	0,5375853
920	0,3386788	0,8536384	0,5506873	0,1455690	0,9720208	0,6586534	0,5950137	0,3397963	0,4310688	0,6407292	0,9899921	0,6531833	0,8274859	0,7508932	0,8589476	0,7947731	0,0355943	0,9014611	0,7978525	0,7714038	0,0981389	0,1733452	0,0926164	0,7111268	0,6546630	0,2183674	0,6575296	0,7538408	0,9503379	0,4409101	0,5393943	0,5342300
940	0,3087739	0,9676140	0,6097574	0,1437368	0,9721402	0,6597784	0,6908708	0,3369436	0,4867940	0,6683606	1,0324965	0,6703239	0,8735995	0,7984064	0,7999238	0,7518801	0,0327090	0,9752782	0,8732156	0,8187163	0,0938857	0,1930342	0,1205089	0,7467819	0,6591478	0,2267026	0,6756820	0,7126533	0,9259708	0,4516976	0,4946249	0,5694121
960	0,2971270	1,0837892	0,5505021	0,1536471	0,9671980	0,5823951	0,6546739	0,3423617	0,4400321	0,6774344	0,9724064	0,7219817	0,9165630	0,7821338	0,7530326	0,7474056	0,0481179	1,0084511	0,9128144	0,8528961	0,0899339	0,2236450	0,1083793	0,7533617	0,6655267	0,2248506	0,7296018	0,6761822	0,9997335	0,4641982	0,5176331	0,5260805
980	0,2725673	1,0253352	0,4979506	0,1478510	0,9495663	0,6110482	0,6949368	0,3195526	0,4049741	0,7081903	0,9511775	0,7245724	0,8904081	0,7868548	0,7414177	0,7198697	0,0373945	1,0058073	0,9356035	0,8168324	0,1070498	0,2197755	0,1020136	0,7576660	0,6898288	0,2286869	0,6753472	0,7492327	0,9398266	0,4141342	0,5059080	0,5141638
1000	0,2962999	1,0140470	0,5219578	0,1351651	0,9433493	0,6083542	0,6843250	0,3358111	0,3821212	0,6768150	0,9630817	0,7194845	0,9127912	0,7703788	0,8034186	0,6663248	0,0354295	0,9752800	0,8898140	0,8008134	0,0796026	0,2123803	0,1047617	0,7661399	0,7268560	0,1798651	0,6557742	0,7355431	0,9486985	0,3879758	0,4745167	0,5035447
1020	0,3296350	1,0812461	0,5111251	0,1228041	0,9509403	0,5742291	0,6279054	0,3150705	0,3810725	0,6472043	0,9635442	0,6928934	0,9436694	0,8019596	0,7906588	0,6234771	0,0651013	0,8714094	0,8471417	0,8318723	0,0891731	0,2232258	0,0969752	0,8114414	0,6512095	0,1825375	0,7992964	0,7466752	0,9678858	0,4057625	0,4794535	0,5603255
1040	0,3457971	0,9303346	0,3959754	0,1289294	0,9788711	0,5697140	0,6606824	0,3469351	0,3530618	0,6268059	0,9988884	0,6463000	0,9183838	0,8533401	0,7349201	0,6042857	0,0617656	0,8744259	0,7676788	0,8094384	0,1181283	0,2155816	0,0971200	0,8405942	0,6673387	0,2248288	0,8712200	0,7085408	1,0172692	0,4045708	0,4551685	0,5805270
1060	0,3099236	0,9060169	0,4547091	0,1304958	0,9384319	0,5716938	0,6849580	0,3311261	0,3249657	0,6391662	1,0215828	0,5901239	0,9496382	0,8660421	0,7692281	0,6097228	0,0658073	0,8760419	0,7738856	0,7562944	0,1304341	0,1820392	0,0966091	0,8336142	0,7699664	0,2073961	0,8121425	0,8032877	0,9658286	0,3683695	0,4649628	0,5975792
1080	0,3069296	1,0070130	0,4784983	0,1101448	0,8980237	0,6116151	0,6550088	0,3676350	0,3847240	0,6495129	1,0871846	0,5768037	1,0400951	0,8023004	0,7846448	0,6003094	0,0531594	0,8780238	0,7085291	0,7416312	0,1305998	0,2047490	0,1102740	0,8392517	0,8113342	0,2042007	0,9365253	0,7711391	0,9275030	0,3576939	0,4479657	0,6165238
1100	0,3158746	1,0210626	0,5365414	0,1004323	0,9419600	0,6253027	0,6801746	0,3980076	0,3829247	0,6157893	1,0108239	0,6649426	1,0052106	0,7742918	0,8353663	0,6582388	0,0534245	0,8775270	0,6863682	0,7065997	0,1232507	0,2140381	0,0957036	0,7802305	0,7941387	0,1747433	0,9132052	0,7611393	0,8616718	0,3561076	0,4983560	0,5795488

0	0,3797472	1,0069859	0,4962104	0,1419365	1,0408979	0,6459544	0,6407191	0,3423498	0,3800704	0,6743583	0,9370274	0,6851140	1,0102985	0,7758036	0,7431678	0,6368622	0,0529465	0,9139532	0,9028721	0,7796675	0,1448862	0,1672057	0,1058284	0,9431133	0,7436778	0,2704797	0,8301376	0,6894770	1,0107683	0,3969576	0,5056652	0,5135836
20	0,3808768	1,0232245	0,4451296	0,1509503	0,9676973	0,6192790	0,6291075	0,3358000	0,3991157	0,6622408	0,9758772	0,6038007	0,9987345	0,8552870	0,8196209	0,6582381	0,0495397	0,9117229	0,7979858	0,7884406	0,0963993	0,1484556	0,1280129	0,7408480	0,6040746	0,2152511	0,7976148	0,6889265	0,8730454	0,4242953	0,6190459	0,6230636
40	0,2824909	0,9957976	0,5243503	0,1586627	0,8511864	0,5953691	0,6689237	0,3781514	0,3864151	0,7420799	1,1067664	0,6507567	0,9971570	0,8255551	0,8394930	0,6206796	0,0758527	1,0110617	0,8512826	0,8075044	0,1120038	0,1370264	0,1103724	0,8373210	0,6122520	0,2449819	0,8188978	0,7688367	0,8680532	0,4691265	0,6269573	0,6197284
60	0,2676750	0,9827958	0,5564369	0,1704956	0,7591737	0,6012966	0,6973190	0,3926720	0,3446006	0,7533108	1,0501171	0,6948323	0,9809421	0,7876400	0,8415046	0,6118140	0,0971338	1,0004613	0,9831464	0,7949115	0,1172041	0,1341215	0,1099411	0,8247043	0,6902488	0,2547668	0,7463780	0,7631737	0,8412307	0,5713518	0,6294916	0,6545912
80	0,2483998	1,1145129	0,5034675	0,1847686	0,7123489	0,5849822	0,6875910	0,3787969	0,3849625	0,7684021	1,0505696	0,7400563	1,0186092	0,8177261	0,8471037	0,6521159	0,1018202	0,9470622	0,9572354	0,8491240	0,1083698	0,1587245	0,0768976	0,8293235	0,6518767	0,2401495	0,8248067	0,7450147	0,9064163	0,5890856	0,5926053	0,6008862
100	0,2127946	1,1170845	0,5058173	0,1540535	0,7258692	0,5811500	0,6557133	0,3506569	0,3779392	0,7785108	0,9372044	0,7930317	0,9993859	0,8361626	0,8306422	0,6378703	0,1226548	0,9990819	0,9925014	0,8238705	0,0887204	0,1583289	0,0578029	0,8715494	0,6749371	0,2234093	0,8645450	0,7501122	0,8687143	0,6248045	0,6155197	0,5990910
120	0,2110437	1,2284995	0,5324733	0,1348700	0,6928852	0,6344888	0,6768512	0,3918176	0,3759217	0,8021801	0,9586076	0,7831298	0,9667653	0,8361222	0,8447921	0,7028020	0,1509474	1,0157198	1,0127125	0,8776542	0,0862366	0,1544058	0,0691705	0,8245663	0,6441808	0,2078063	0,9288053	0,7453748	0,9231659	0,6987749	0,5979541	0,6109910
140	0,1999617	1,1276162	0,4722974	0,1281105	0,6197317	0,5779748	0,6566426	0,4559265	0,3699021	0,7275183	0,9906240	0,7130548	0,9098319	0,7624451	0,8195303	0,6819753	0,1452506	1,0553945	0,9692747	0,8847707	0,0785621	0,1314192	0,0632931	0,7912467	0,6041904	0,1887633	0,9022560	0,6876068	0,9788030	0,7733210	0,5797753	0,6294200
160	0,2079701	1,0597690	0,4444963	0,1677181	0,5748456	0,5848122	0,6673433	0,4564720	0,3750000	0,7230975	0,9199281	0,7211277	0,8370776	0,7763450	0,8213283	0,7176659	0,1696290	1,0068086	1,0160997	0,8341061	0,0867105	0,1476609	0,0648885	0,7952788	0,6204308	0,1644323	0,8068898	0,6965368	0,9992234	0,8176026	0,6201887	0,6605624
180	0,2078168	1,0516628	0,4764521	0,1668794	0,5800880	0,5846460	0,6595258	0,4298857	0,3605588	0,7762921	0,9720188	0,7650333	0,7964302	0,7922670	0,9314495	0,7109206	0,1615916	1,0290564	0,9333671	0,8348426	0,0753795	0,1466956	0,0635115	0,7879087	0,6177159	0,1796184	0,7545339	0,6202653	0,7679885	0,7931412	0,6072304	0,6925211
200	0,1876035	0,9992128	0,4583898	0,1627399	0,6266257	0,5805949	0,6765051	0,4749845	0,4000284	0,7783270	1,0286560	0,7964430	0,7961805	0,7321169	0,7941859	0,7696925	0,1616000	1,0608585	0,9500761	0,7653867	0,0829481	0,1480689	0,1124032	0,8263138	0,6338080	0,1769576	0,7696521	0,6923240	0,8181830	0,7622534	0,5623765	0,7166334
220	0,1880588	1,0095746	0,4996940	0,1647195	0,6055091	0,6227641	0,7060667	0,5102286	0,3875950	0,7717085	0,9696521	0,8373077	0,8146042	0,7239889	0,7931742	0,7452644	0,1746365	1,0123768	0,9536528	0,7715126	0,1154793	0,1175783	0,1150739	0,7793489	0,6200935	0,2059107	0,7326765	0,7773248	0,8548392	0,8025764	0,6143334	0,6753015
240	0,1599759	0,9262150	0,4633741	0,1623538	0,6513946	0,6497416	0,6814422	0,4525918	0,4244901	0,8020303	1,0078425	0,7848894	0,8286644	0,7739607	0,7661921	0,6994100	0,1862851	1,0092203	0,9838601	0,8524526	0,1382657	0,1152436	0,1276648	0,7819035	0,6672153	0,1901242	0,7172879	0,6685286	0,8685861	0,7992767	0,5898851	0,6239466
260	0,1488516	0,9631832	0,4951671	0,1469604	0,5924030	0,6556128	0,7265992	0,3965243	0,3555968	0,8338247	0,9681357	0,8379601	0,8055309	0,7332172	0,7350380	0,7984041	0,1637399	0,9956828	1,0288093	0,7860009	0,1353681	0,1153598	0,1641917	0,7682382	0,5731334	0,2029305	0,7527104	0,6403491	0,7915176	0,8000163	0,5699087	0,6042910
280	0,1142342	0,9356772	0,4508806	0,1269648	0,5374064	0,6810329	0,7441784	0,4647091	0,4073577	0,7991891	0,9178358	0,8254551	0,8233317	0,7516586	0,7631058	0,8150800	0,1657133	0,9783431	0,9890443	0,7846968	0,1211399	0,1333954	0,1789774	0,7529795	0,5661231	0,2047207	0,7359544	0,6399417	0,8445581	0,7478563	0,5791575	0,6432416
300	0,1465707	0,9201078	0,4982138	0,1534820	0,5399809	0,6649881	0,7157994	0,4730261	0,3145332	0,7048856	0,9730247	0,7787370	0,8759519	0,7613063	0,7744150	0,7691890	0,1451835	0,9087992	1,0379083	0,8122953	0,1274237	0,1427369	0,2009427	0,7244209	0,5811271	0,1779681	0,7583593	0,5831106	0,8349998	0,7208517	0,5185922	0,6553538
320	0,1616339	0,9474060	0,4953593	0,1585382	0,6150226	0,6287101	0,7311289	0,4864205	0,3915833	0,7542401	0,9866907	0,7371483	0,7919132	0,7324432	0,7731878	0,7015094	0,1609173	0,9853133	1,0661654	0,8019714	0,1275372	0,1312727	0,1982988	0,7262971	0,6083983	0,1805556	0,8062654	0,6344066	0,8444946	0,7105053	0,5357119	0,5494818
340	0,1716734	0,9627943	0,5108350	0,1613586	0,6648966	0,5953425	0,6984382	0,4209281	0,3823538	0,7774640	0,9649975	0,7456017	0,8370381	0,7215345	0,8114122	0,6906506	0,1429072	1,0510810	1,0905203	0,7911533	0,1304533	0,1328364	0,2070987	0,6561263	0,6655426	0,1740664	0,8388729	0,6953265	0,8869941	0,7247609	0,5550552	0,5828370
360	0,1582691	1,0724761	0,5690901	0,1828681	0,6031479	0,5598313	0,6456372	0,4060014	0,3800338	0,8296622	0,9530024	0,8144940	0,8319413	0,7296134	0,7946843	0,7483004	0,1329229	1,0513151	1,0323253	0,7828960	0,1327779	0,1366420	0,2184870	0,7403386	0,7001898	0,1424363	0,8126823	0,6898137	1,0052530	0,7786181	0,5933224	0,5360563
380	0,1441661	1,0554002	0,5635867	0,1776485	0,6308138	0,5978147	0,6379357	0,3997704	0,4030044	0,8131421	0,8105543	0,7843628	0,7918893	0,7880996	0,7806796	0,7738436	0,1578343	1,0233902	0,9897594	0,8202421	0,1335767	0,1676559	0,2247827	0,6903777	0,7346493	0,1609028	0,8769788	0,6657253	1,0594788	0,8484263	0,6495594	0,6233869
400	0,1245047	0,9723159	0,4777136	0,1687640	0,5739294	0,5199021	0,6554681	0,3889957	0,4155721	0,7785936	0,8253905	0,7741503	0,8644734	0,7346141	0,7740180	0,7657660	0,1597254	1,0284454	0,9886468	0,8228396	0,0874229	0,1672309	0,2022917	0,7086038	0,7373347	0,1394228	0,8534269	0,7305723	0,9788434	0,8149567	0,6466093	0,5861415
420	0,1324955	1,0918520	0,4683719	0,1478176	0,4849955	0,5368916	0,6615035	0,4372093	0,4423599	0,7523700	0,9216947	0,7429925	0,9053224	0,7010128	0,8045582	0,6878880	0,1379279	1,0382531	0,9806774	0,8331495	0,1095640	0,1723508	0,1999785	0,7434132	0,7149158	0,0954033	0,8442586	0,6615044	0,9132496	0,7555423	0,6863096	0,6294181
440	0,1275598	1,0465718	0,5284499	0,1491242	0,4877838	0,5453876	0,6587316	0,4121698	0,4066477	0,6883911	0,8772255	0,7683972	0,9504440	0,6743117	0,7618896	0,6679711	0,1481008	0,9960035	0,9327961	0,8064550	0,1337943	0,2127687	0,1959042	0,7543068	0,7047401	0,1035461	0,8080542	0,6560038	0,8960270	0,6831512	0,6824698	0,6943311
460	0,1222327	1,0327581	0,4866919	0,1767113	0,5255880	0,5802435	0,5854601	0,4406596	0,3962937	0,6254296	0,8278940	0,7033784	0,8473250	0,6955791	0,7107304	0,5995183	0,1319479	0,9508701	0,9382351	0,7503421	0,1365759	0,1918242	0,1873631	0,7386795	0,7279867	0,0966153	0,7436040	0,6848009	0,8550267	0,7158737	0,6801674	0,6422837
480	0,1385668	1,0380485	0,4679814	0,1706595	0,5438959	0,5894838	0,6095462	0,4881526	0,3944540	0,6230058	0,9329790	0,7214459	0,8332478	0,7555593	0,7332001	0,5979764	0,1267406	0,9706599	0,8961112	0,7451772	0,1087996	0,1742269	0,1918931	0,7123222	0,7685039	0,0959058	0,7395427	0,7147994	0,8494457	0,8050272	0,6730965	0,6247311
500	0,1351622	1,0270220	0,5185737	0,1417388	0,5364679	0,5971346	0,6218823	0,4532290	0,3884252	0,6463373	1,0262457	0,6976807	0,8689799	0,7148838	0,7382303	0,6037391	0,1107623	0,9670320	0,9417853	0,7638268	0,1146083	0,1620751	0,1954818	0,7234867	0,7007018	0,0886006	0,7435190	0,7737103	0,8386910	0,7746253	0,6358458	0,5970967
520	0,1352993	1,0158971	0,4979177	0,1269116	0,5713909	0,6465598	0,6140025	0,4859040	0,4080626	0,6804326	0,9792626	0,6986942	0,9003096	0,7655176	0,7913384	0,6046646	0,1321438	0,9779364	1,0297723	0,7662896	0,1213036	0,1574149	0,1909173	0,6832565	0,6889734	0,1139011	0,7921459	0,6801691	0,8396220	0,7636699	0,6105125	0,6088586
