"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
240	0,6978405	0,8494250	0,5745532	0,0836754	0,0017996	0,3365377	0,5616779	0,2697217	0,3793603	0,5403954	0,5374455	0,1911723	0,6338072	0,3224331	0,0666970	0,4078497	0,3029161	0,0265860	0,4958513	0,2092067	0,3169037	0,1323510	0,0793864	0,5799165	0,4079877	0,0184639	0,0370710	0,6725432	0,0139226	0,5340860	0,1653954	0,7061979
260	0,7811391	0,7794006	0,5266533	0,1455917	0,0041830	0,3292932	0,7637127	0,2802075	0,3087485	0,4832403	0,5261742	0,2752452	0,7306848	0,2844319	0,0700255	0,4140832	0,1966322	0,0153408	0,4950367	0,2166141	0,2997849	0,1500844	0,0732900	0,5274788	0,3629608	0,0372860	0,0382810	0,6208094	0,0505596	0,6218302	0,1258288	0,6474154
280	0,6037571	0,6825288	0,5340623	0,1274498	0,0031478	0,3842992	0,6062712	0,3529719	0,4064185	0,6058955	0,5771171	0,2176674	0,8404816	0,3990413	0,1213111	0,5128576	0,1679477	0,0058643	0,4497058	0,1764676	0,3252927	0,1272588	0,1064851	0,4306833	0,3161388	0,0320545	0,0247035	0,6620716	0,0167534	0,5527293	0,1048460	0,6241490
300	0,8124866	0,6563720	0,5672083	0,0975915	0,0021541	0,3515037	0,6336446	0,3037425	0,3606771	0,5621168	0,6415019	0,1747317	0,8599452	0,3643313	0,1164517	0,4073746	0,2391589	0,0164256	0,6207774	0,1430116	0,2682797	0,1403932	0,1491885	0,5109023	0,4057866	0,0242218	0,0537392	0,6154281	0,0144947	0,5270857	0,1362282	0,5753539
320	0,8206774	0,7308416	0,5488800	0,0666386	0,0052128	0,5611362	0,7473244	0,3543100	0,3645176	0,5007860	0,5840783	0,2791968	0,6175059	0,3760498	0,0941731	0,4453451	0,2460492	0,0466716	0,6021122	0,1748834	0,3285450	0,1020240	0,0607105	0,4452897	0,5409936	0,0271638	0,0437311	0,5722992	0,0210712	0,7223274	0,1303999	0,6576603
340	0,7834324	0,7272782	0,5809076	0,0925365	0,0229404	0,3923324	0,7301352	0,2697040	0,4634619	0,5682080	0,6299125	0,2410451	0,8321204	0,3543621	0,0836943	0,3047617	0,2628458	0,0136375	0,5960061	0,1915523	0,3403165	0,1418439	0,1101739	0,5080936	0,6684782	0,0119024	0,0578770	0,6151169	0,0438237	0,6211962	0,1726422	0,7024572
360	0,6740780	0,7721581	0,5287557	0,1064253	0,0054836	0,3494513	0,6930936	0,2741739	0,3610194	0,5539976	0,5770607	0,2619911	0,7922524	0,3734727	0,1501691	0,4317956	0,3171869	0,0232954	0,5691318	0,1423346	0,3722896	0,1335646	0,0672396	0,4268390	0,4270912	0,0327074	0,0193183	0,7726529	0,0422711	0,5903176	0,1382508	0,7112433
380	0,6987343	0,6168343	0,4988784	0,0514731	0,0064378	0,3957304	0,6082129	0,2731017	0,4109184	0,5725455	0,5125849	0,2676691	0,7892402	0,2431666	0,1693693	0,4348156	0,2736948	0,0505006	0,5803257	0,1161784	0,3188057	0,0915102	0,0784498	0,4946612	0,4820241	0,0108218	0,0264255	0,7373696	0,0438061	0,5657112	0,1331538	0,7845056
400	0,6856975	0,8487272	0,6050062	0,0850933	0,0042394	0,4242615	0,6154243	0,3811376	0,3962207	0,4976568	0,6563977	0,2881761	0,7102645	0,3095183	0,1562451	0,2865630	0,3973054	0,0303456	0,4809810	0,1496134	0,3874928	0,1452923	0,1314993	0,4426699	0,4145139	0,0160935	0,0452300	0,7254705	0,0292979	0,6093987	0,2032307	0,7191669
420	0,7798591	0,6592678	0,5704301	0,0534087	0,0025991	0,3707646	0,8339656	0,3784488	0,3332243	0,4136976	0,6194116	0,2711363	0,7295328	0,2474755	0,0943001	0,3339816	0,2995250	0,0251631	0,5404569	0,1591906	0,2371808	0,1637179	0,0878161	0,4759291	0,5279753	0,0082678	0,0786471	0,6437465	0,0255309	0,5463913	0,1233302	0,8103168
440	0,6453367	0,6300665	0,5665720	0,0769742	0,0056310	0,3562784	0,6571895	0,3094865	0,3843814	0,4464619	0,6942846	0,2248419	0,6701485	0,3950366	0,0727671	0,3914319	0,3825387	0,0301392	0,6030483	0,1602655	0,3438522	0,0972345	0,1029271	0,4687195	0,4015043	0,0045348	0,0752764	0,6273484	0,0223057	0,4851577	0,2727136	0,6213094
460	0,7301902	0,6785682	0,5602794	0,0799962	0,0083103	0,4509678	0,7051401	0,3818554	0,3642163	0,5328081	0,6132803	0,2104627	0,7812254	0,3696762	0,0794673	0,3587288	0,3107768	0,0360825	0,6766591	0,2222913	0,3469279	0,0859860	0,0733355	0,4981623	0,4481972	0,0402009	0,0513945	0,6742795	0,0236502	0,5223027	0,1556493	0,6213268
480	0,6733275	0,8715363	0,5064255	0,0791210	0,0166766	0,3907844	0,8295142	0,3702759	0,3879304	0,5518903	0,7758436	0,2919119	0,7822062	0,3783626	0,1077018	0,2873118	0,2656792	0,0287391	0,5611325	0,2364805	0,2394997	0,1109329	0,0999051	0,6001079	0,4164539	0,0393833	0,0445893	0,7101110	0,0261932	0,4750673	0,1144398	0,7738948
500	0,8518524	0,6481634	0,4650611	0,0695858	0,0063751	0,3485437	0,6490482	0,3948316	0,4680580	0,5043772	0,5037362	0,2559682	0,7879775	0,4249866	0,0768151	0,3259771	0,3339982	0,0242931	0,6455735	0,1999740	0,2007749	0,1127226	0,0434298	0,5424477	0,4034333	0,0446615	0,0507530	0,7578050	0,0183910	0,5611269	0,0943318	0,6767793
520	0,6443513	0,6385809	0,6441407	0,0536476	0,0089308	0,3310119	0,7298602	0,3641027	0,3292432	0,5887095	0,5536926	0,2380896	0,7453640	0,5009298	0,1224073	0,4052026	0,4030432	0,0294694	0,4934668	0,1576658	0,2448866	0,1616155	0,0379765	0,5433339	0,3860656	0,0325295	0,0301299	0,6185960	0,0192648	0,5870190	0,1445696	0,8855028
540	0,8480962	0,7290265	0,5112246	0,0903150	0,0047317	0,3816726	0,6314355	0,3664355	0,3919260	0,4666935	0,6390754	0,3791955	0,7310825	0,4101139	0,1062569	0,3922484	0,2920848	0,0453831	0,5305427	0,2667577	0,2276775	0,1303638	0,1064112	0,5320612	0,3818024	0,0459256	0,0154682	0,8895601	0,0177631	0,5455744	0,1941543	0,8477693
560	0,7008842	0,7743345	0,4438882	0,0459395	0,0102957	0,3842305	0,7040672	0,3708437	0,4485439	0,6131362	0,5417370	0,3137009	0,8551241	0,4136748	0,1452426	0,4317006	0,4024726	0,0311128	0,6294391	0,3230316	0,3076754	0,1810629	0,0546341	0,5627831	0,4403301	0,0386919	0,0183232	0,7637906	0,0476347	0,5170849	0,2418071	0,7178171
580	0,6898986	0,7439031	0,6192551	0,1214745	0,0107190	0,3755964	0,6331839	0,3251287	0,3856766	0,6001743	0,6629393	0,2391178	0,7922724	0,4582467	0,0954364	0,4123615	0,3789607	0,0957305	0,7067125	0,2624085	0,2938611	0,1859256	0,0693602	0,4429271	0,4044236	0,1046835	0,0586291	0,8069129	0,0436889	0,5498495	0,2249115	0,7077701
600	0,6938492	0,7730945	0,6628070	0,3248895	0,0268516	0,4317768	0,6753429	0,2795465	0,4113311	0,5538890	0,5341513	0,2314613	0,7559037	0,3808883	0,1109402	0,4021286	0,2863130	0,1617077	0,6849506	0,2508388	0,3219040	0,1799304	0,0779995	0,6029353	0,5561198	0,0594372	0,0450793	0,8697729	0,0260302	0,5568553	0,1684819	0,6347945
620	0,6251696	0,6931466	0,5100666	0,4427375	0,0183779	0,3991585	0,4674412	0,2494764	0,4430421	0,7901669	0,6597641	0,2349645	0,7319007	0,4116191	0,1029195	0,3900636	0,4130491	0,2708297	0,6582545	0,2021198	0,4495114	0,2294347	0,0565458	0,6010778	0,4397934	0,0607895	0,0282585	0,7657704	0,0258741	0,5590780	0,2003126	0,5039591
640	0,6599663	0,6311102	0,8246942	0,4792903	0,0465535	0,3876071	0,3501705	0,1975603	0,3321558	0,7116677	0,6628265	0,2113952	0,6957310	0,3742757	0,1255194	0,3448899	0,3889427	0,3757507	0,6390326	0,1662641	0,5705870	0,2657170	0,0497456	0,4871008	0,3835030	0,0828971	0,0412596	0,6878029	0,0176475	0,6507728	0,2446585	0,4869006
660	0,5565683	0,5968303	0,6669403	0,4601207	0,0480147	0,3834199	0,2745026	0,1310227	0,3187929	0,6853062	0,6633296	0,2370577	0,7425980	0,3261830	0,1496308	0,4522878	0,3224192	0,3912741	0,5081670	0,1090108	0,5828331	0,2860085	0,0789647	0,5002265	0,3769387	0,0696681	0,0701653	0,6378270	0,0550477	0,6132152	0,1135506	0,5906217
680	0,6087031	0,6205376	0,5840466	0,5423763	0,0721839	0,4515753	0,1698663	0,0783992	0,3668284	0,7023165	0,6622873	0,1321206	0,8473467	0,3419630	0,1384203	0,4094810	0,2377386	0,3611841	0,4981150	0,0698267	0,5576988	0,3381082	0,0875260	0,5917626	0,2882039	0,0731207	0,0453360	0,7268927	0,0241862	0,6447439	0,0912784	0,6160275
700	0,7731414	0,8511738	0,4861269	0,5580053	0,0739851	0,3550603	0,1587117	0,1457193	0,3194013	0,7059942	0,6876823	0,0814589	0,7659055	0,4446080	0,1623191	0,3763057	0,3598529	0,3594301	0,5891361	0,0581758	0,5776968	0,3233075	0,0876255	0,5321703	0,2945631	0,0708577	0,0212538	0,6520374	0,0047820	0,5951087	0,0951169	0,5689822
720	0,7470634	0,7399558	0,4848755	0,5959537	0,0522306	0,4115379	0,1644934	0,0780715	0,3685324	0,5531453	0,6315218	0,0426601	0,6623095	0,3337139	0,1338263	0,3779830	0,5325059	0,4843956	0,6060708	0,0449934	0,7324468	0,2515555	0,0806738	0,5325294	0,3476513	0,0827940	0,0356074	0,7170417	0,0273496	0,6733856	0,0647548	0,5653551
740	0,6783946	0,6352776	0,5057544	0,6583675	0,0770270	0,2968855	0,1005217	0,0756815	0,3353932	0,5540838	0,4808178	0,0392052	0,5454926	0,2271508	0,1190053	0,4333518	0,3106778	0,3661950	0,5590881	0,0321885	0,6137485	0,3641263	0,0721313	0,5526764	0,3022728	0,0869265	0,0323632	0,7425574	0,0203566	0,5529165	0,0443914	0,4369811
760	0,7190663	0,6683375	0,5219260	0,5791892	0,0860674	0,3960930	0,1031094	0,0679070	0,4515972	0,5340852	0,6610247	0,0555887	0,4554796	0,2312797	0,1930159	0,4118361	0,5159870	0,3875569	0,6614496	0,0129754	0,8136078	0,3176974	0,0702413	0,5342760	0,2148429	0,1903987	0,0507976	0,8483923	0,0228786	0,5713960	0,0398002	0,3889357
780	0,8685576	0,6383788	0,4990219	0,6969264	0,0785127	0,4183290	0,0482305	0,0375913	0,4541098	0,6991364	0,5077773	0,0405291	0,5005176	0,1695854	0,1637473	0,4992396	0,4358759	0,4324960	0,6902053	0,0214250	0,9306081	0,3089177	0,1019208	0,5789493	0,1807855	0,0943897	0,0471640	0,6410924	0,0415948	0,6132425	0,0255284	0,3355877
800	0,8211308	0,7692201	0,5908829	0,6159488	0,0824891	0,3961062	0,0384386	0,0300103	0,4602619	0,5191345	0,4413184	0,0322271	0,5041742	0,1925511	0,1789648	0,3943405	0,4671718	0,4691147	0,5309778	0,0286043	0,7250257	0,3048314	0,1019986	0,5886066	0,0950425	0,1016990	0,0341246	0,6140159	0,0605533	0,6556186	0,0666605	0,2586398
820	0,6758680	0,7336271	0,6720427	0,6617469	0,1019337	0,4680298	0,0371151	0,0373125	0,3985074	0,5304009	0,2895770	0,0272505	0,3446386	0,2042255	0,2077499	0,5085577	0,4261248	0,4657127	0,6316344	0,0208923	0,8077816	0,3252447	0,0772300	0,6268922	0,1204277	0,0981706	0,0377548	0,7150896	0,0217869	0,6213885	0,0284651	0,3129133
840	0,8020893	0,6874641	0,6282702	0,8424209	0,0857717	0,3869475	0,0199465	0,0255494	0,4335061	0,5638832	0,3315624	0,0116957	0,4291765	0,1755834	0,1550693	0,4165559	0,4133364	0,4191177	0,6125343	0,0202149	0,8351772	0,2762305	0,0730926	0,4833106	0,0567599	0,1268005	0,0311820	0,7247699	0,0689072	0,5555558	0,0180924	0,3052733
860	0,7456676	0,7844713	0,6207891	0,7408575	0,0491884	0,4158479	0,0169858	0,0475508	0,5308376	0,4870694	0,2053733	0,0280887	0,4435557	0,2043781	0,1599627	0,3993503	0,4149909	0,5041808	0,5698296	0,0148729	0,8268161	0,2785985	0,0909648	0,5276815	0,0620639	0,1059556	0,0357932	0,7950817	0,0234586	0,5374867	0,0241398	0,2750297
880	0,6218517	0,7468315	0,5084726	0,7899472	0,0430360	0,3518495	0,0038578	0,0471967	0,5000495	0,5301214	0,1864401	0,0135225	0,2892611	0,2086773	0,1031024	0,4836232	0,4356350	0,4266811	0,5241487	0,0080009	0,7303210	0,2725162	0,1092794	0,5593366	0,0669203	0,1475985	0,0085807	0,6192958	0,0412298	0,6305292	0,0219528	0,2279554
900	0,7288173	0,6311457	0,5623607	0,7662164	0,0600456	0,3359077	0,0042967	0,0296952	0,4726892	0,4318772	0,1483811	0,0452129	0,2682403	0,1234756	0,1102024	0,4217488	0,4403456	0,4524836	0,4860026	0,0252708	0,7253595	0,2380299	0,1295584	0,5452654	0,0229645	0,0893583	0,0709892	0,6787007	0,0414880	0,6027091	0,0320966	0,1818922
920	0,5876390	0,7938708	0,7246946	0,7344128	0,0390236	0,5028136	0,0042035	0,0120851	0,4697163	0,5637653	0,1003715	0,0247967	0,3225999	0,1418801	0,1377774	0,3731171	0,4869412	0,5839176	0,5646618	0,0444322	0,7196450	0,2295392	0,1365080	0,7133813	0,0298650	0,1209017	0,0160250	0,5875375	0,0240858	0,5884354	0,0113925	0,1686202
940	0,6210218	0,7774811	0,6026161	0,7233248	0,0386256	0,4572597	0,0035965	0,0210961	0,5408947	0,5109068	0,0623326	0,0288489	0,2918978	0,1644731	0,0862155	0,4096367	0,3868301	0,5777774	0,5103903	0,0188937	0,6869844	0,2824505	0,1042834	0,6444967	0,0357077	0,1168486	0,0219159	0,6407014	0,0220861	0,5602517	0,0140732	0,2345149
960	0,7477800	0,6599602	0,6295895	0,6709334	0,0471959	0,4370474	0,0093079	0,0576034	0,5246827	0,5879572	0,0821551	0,0332382	0,2818201	0,1515498	0,1522608	0,3607240	0,3967011	0,6430675	0,4964513	0,0222505	0,5711449	0,2671972	0,1073431	0,5149245	0,0448456	0,1127760	0,0190097	0,6729813	0,0308623	0,4950336	0,0218667	0,1824939
980	0,6553240	0,7997058	0,6401068	0,8117225	0,0401934	0,4064468	0,0028068	0,0655953	0,4721968	0,5508368	0,0683514	0,0258578	0,2529250	0,1311701	0,1157564	0,3820732	0,4166047	0,5907268	0,4503674	0,0045888	0,6853672	0,3824694	0,1514445	0,5854062	0,0460969	0,1089368	0,0346008	0,6992177	0,0175934	0,4860383	0,0172213	0,2398469
1000	0,7178584	0,7089604	0,6965402	0,6674779	0,0749323	0,3873552	0,0051925	0,0746567	0,4366532	0,4710738	0,0575178	0,0211255	0,2325944	0,1450859	0,1185502	0,2759380	0,3387588	0,7249201	0,4546780	0,0346320	0,6838215	0,2801737	0,1374042	0,5847591	0,0452322	0,1057006	0,0397726	0,6720998	0,0225145	0,5329553	0,0145967	0,1974381
1020	0,7035463	0,7648523	0,5717089	0,7416688	0,0405563	0,4714832	0,0080704	0,0478977	0,5312179	0,5014749	0,0494125	0,0231547	0,2784059	0,1339539	0,0902752	0,3248657	0,3474094	0,5170469	0,4751693	0,0178990	0,5967857	0,3946835	0,1144353	0,4216948	0,0329569	0,1230173	0,0355995	0,8002283	0,0388915	0,5797975	0,0096890	0,2420585
1040	0,7519335	0,6759399	0,7058050	0,8525895	0,0578639	0,4267471	0,0049272	0,0287105	0,5010145	0,5283901	0,0746054	0,0215438	0,2854843	0,2101453	0,1524487	0,3442000	0,3655416	0,7219699	0,3950802	0,0179175	0,8317949	0,3180058	0,1064022	0,5351890	0,0365689	0,0891609	0,0499996	0,7257597	0,0190029	0,5127732	0,0171456	0,2001133
1060	0,8227334	0,8328280	0,6607186	0,6741271	0,0483495	0,3786890	0,0139503	0,0330648	0,5615670	0,3756466	0,0368669	0,0186294	0,2874919	0,1575894	0,1017064	0,3353308	0,4358531	0,5633645	0,4923582	0,0136415	0,7269345	0,3468006	0,0650721	0,6113839	0,0410929	0,0737716	0,0462947	0,6193104	0,0225610	0,4654744	0,0147140	0,1375775
1080	0,7661561	0,7215441	0,6702062	0,6840546	0,0238666	0,3437399	0,0166465	0,0422960	0,4586762	0,4878713	0,0253687	0,0204646	0,3072309	0,1386744	0,0817019	0,3661705	0,5406515	0,6226008	0,5137115	0,0055890	0,7003110	0,3275822	0,0705938	0,5042851	0,0405560	0,0468269	0,0568966	0,7059062	0,0387634	0,5586828	0,0211710	0,2045793
1100	0,6208426	0,6955545	0,6467368	0,7176498	0,0509607	0,3164726	0,0070976	0,0340020	0,4282474	0,3897486	0,0419695	0,0155300	0,1968766	0,1625174	0,1242491	0,2716891	0,4621095	0,5462921	0,5322483	0,0132999	0,7282545	0,3724500	0,0767465	0,5252825	0,0320469	0,0712815	0,0379689	0,6163501	0,0554995	0,5232499	0,0346129	0,2198545

0	0,7047242	0,6891149	0,6158430	0,7054242	0,0702195	0,3467391	0,0137448	0,0458313	0,6261996	0,4921492	0,0437766	0,0167118	0,2540985	0,1881792	0,1327899	0,4387146	0,4069401	0,5292716	0,5035233	0,0088014	0,7078278	0,3010319	0,0732220	0,4978226	0,0175240	0,0991961	0,0672602	0,7891694	0,0292135	0,5436756	0,0243448	0,1647676
20	0,6493449	0,7377925	0,4937690	0,6733525	0,0653921	0,4153325	0,0406679	0,0283404	0,5302932	0,5089581	0,0594470	0,0442209	0,2219201	0,1241833	0,1325823	0,3160319	0,3798171	0,5858707	0,4627580	0,0475893	0,8035079	0,3580577	0,0683023	0,4792066	0,0223323	0,1768592	0,0288923	0,7543556	0,0251581	0,5663799	0,0077802	0,1922923
40	0,5742068	0,7033750	0,5315668	0,7281781	0,0839446	0,2976458	0,1692354	0,0238272	0,4733290	0,6296714	0,2053567	0,1392956	0,3283983	0,1881593	0,0885283	0,4051781	0,4828149	0,5362964	0,5756457	0,2062861	0,7089343	0,3502192	0,0629878	0,6705469	0,0184953	0,1190642	0,0122392	0,6807086	0,0391102	0,5639172	0,0200929	0,2880567
60	0,6497880	0,6949472	0,6378369	0,7762645	0,0735735	0,2333925	0,3105377	0,0186708	0,5824029	0,4408115	0,3525684	0,2048483	0,2545005	0,1314796	0,0698125	0,4423308	0,3791315	0,6382680	0,4822035	0,2862901	0,6355096	0,2923972	0,1065622	0,5862830	0,0108619	0,0921828	0,0151591	0,6330770	0,0455001	0,4701607	0,0051292	0,2009537
80	0,7088752	0,6902106	0,5500796	0,7330262	0,0409987	0,2369654	0,2352271	0,0171568	0,4992840	0,4980979	0,4588032	0,2409634	0,2233561	0,0924449	0,0799881	0,2948942	0,3739154	0,5019224	0,4176816	0,5603732	0,7308109	0,2603107	0,0807193	0,5159287	0,0267951	0,0980701	0,0140951	0,7546664	0,0270040	0,5719322	0,0030268	0,2008936
100	0,6811408	0,7217222	0,7043645	0,6450070	0,0608614	0,2958797	0,5115659	0,0327268	0,4893052	0,3700169	0,5238406	0,2199865	0,3361472	0,1248564	0,0666433	0,4677266	0,4459180	0,5589152	0,4509616	0,4634431	0,5504330	0,2643673	0,1581139	0,4966445	0,0211684	0,0831847	0,0052287	0,7729254	0,0175219	0,5156619	0,0207128	0,1225085
120	0,8324196	0,7011265	0,6774465	0,6517954	0,0400153	0,2588365	0,5298452	0,0434057	0,3702081	0,4554747	0,6017176	0,3277495	0,5295629	0,1639433	0,0849587	0,3548291	0,3103397	0,3978855	0,6426681	0,5328878	0,5504787	0,3891662	0,0914224	0,5085541	0,0219922	0,0805734	0,0043119	0,5699276	0,0448460	0,5813859	0,0171160	0,1421194
140	0,7535634	0,9098559	0,5874426	0,6754697	0,0294363	0,2740390	0,5625811	0,0439374	0,3468083	0,3104363	0,5876281	0,3011586	0,3015052	0,1831552	0,0807196	0,3304690	0,3588041	0,4254990	0,5220972	0,4895887	0,5031321	0,2855624	0,0684838	0,4751967	0,0499024	0,0456326	0,0042443	0,5480234	0,0082692	0,6108930	0,0195285	0,1429103
160	0,7165359	0,6037306	0,6185204	0,6760103	0,0399684	0,2441997	0,5807710	0,0196174	0,5538485	0,3293718	0,6520325	0,2640629	0,3938487	0,2133105	0,0722662	0,3449008	0,3928646	0,3808625	0,5069007	0,5894788	0,4131207	0,2699189	0,0499103	0,5214993	0,0267232	0,0678535	0,0032242	0,6024599	0,0088644	0,5288997	0,0182661	0,0709537
180	0,8623319	0,7957717	0,6020423	0,7753378	0,0423055	0,2339969	0,6562167	0,0131041	0,4292973	0,3135693	0,6722679	0,3366926	0,4451613	0,2328892	0,0466288	0,3429237	0,2706597	0,4168994	0,4491007	0,5503162	0,5983641	0,3934320	0,0837304	0,3750036	0,0238770	0,0613018	0,0029716	0,6659902	0,0172742	0,5034280	0,0093608	0,0306276
200	0,6203070	0,6231366	0,6359734	0,7270783	0,0348112	0,2341025	0,5789114	0,0359788	0,4440886	0,3331523	0,6666419	0,2880851	0,3495892	0,2226840	0,0399887	0,2848442	0,3455395	0,4486613	0,4280752	0,5496136	0,4808868	0,2840554	0,0675527	0,5870928	0,0413084	0,0686166	0,0003696	0,5745512	0,0176917	0,5573366	0,0172386	0,0504531
220	0,7812622	0,5572083	0,6018678	0,7581022	0,0409988	0,3256258	0,5881769	0,0361676	0,5141583	0,3136670	0,8543380	0,2911528	0,3974382	0,1607421	0,0862837	0,3278222	0,3494264	0,4842239	0,5659261	0,5920947	0,4616030	0,2769499	0,0579855	0,5082052	0,0230863	0,0903332	0,0022105	0,5770007	0,0160078	0,5482572	0,0107742	0,0597113
240	0,7207953	0,5880866	0,6091246	0,8552626	0,0599768	0,2606052	0,7780082	0,0513711	0,5592580	0,3806283	0,6140488	0,3341833	0,4052550	0,2075175	0,0512799	0,2126416	0,3050391	0,5349239	0,5104937	0,5686868	0,4091894	0,2431145	0,0719700	0,4935537	0,0376456	0,0534198	0,0070593	0,5814121	0,0510950	0,4670339	0,0255570	0,0354449
260	0,6498558	0,6656268	0,6236306	0,7255137	0,0573437	0,2278068	0,7008089	0,0258325	0,4911566	0,3243682	0,6375577	0,3140919	0,3399071	0,2601045	0,0265563	0,2051528	0,3123645	0,5730186	0,5244873	0,4576410	0,4924697	0,1672770	0,0896959	0,4522066	0,0318553	0,0452094	0,0050908	0,4558187	0,0341974	0,4868181	0,0074871	0,0374271
280	0,7587951	0,7298248	0,7053310	0,8669906	0,0475336	0,1954355	0,6037409	0,0266554	0,5826882	0,2436124	0,8495591	0,3499279	0,3696834	0,1207315	0,0708012	0,2089292	0,2747465	0,6558600	0,5081272	0,5151122	0,4035550	0,3470771	0,0758338	0,6154943	0,0320706	0,0572017	0,0028088	0,5493274	0,0336568	0,6016735	0,0183112	0,0197046
300	0,8719053	0,6927839	0,6513709	0,6598620	0,0456930	0,2652398	0,5823081	0,0265201	0,4893188	0,2912093	0,6823550	0,3716489	0,3890925	0,1553967	0,0791603	0,2610917	0,4264931	0,5438844	0,3984821	0,6644474	0,4537806	0,2971669	0,0572285	0,5367566	0,0504743	0,0461821	0,0041979	0,4429748	0,0264409	0,5091921	0,0062494	0,0229157
320	0,7756727	0,5852479	0,6194020	0,6796637	0,0378959	0,2814010	0,6460912	0,0163610	0,4819616	0,2677674	0,9360355	0,3281495	0,3097102	0,1588464	0,0221759	0,3196865	0,3369634	0,5333273	0,5077403	0,6345415	0,5675824	0,2964094	0,0904534	0,5360715	0,0851949	0,0524594	0,0004854	0,3462325	0,0656315	0,4331326	0,0060413	0,0280620
340	0,7653676	0,6105005	0,5535445	0,6686260	0,0357247	0,3053184	0,6242312	0,0433739	0,4357707	0,3288843	0,9095866	0,3519209	0,3006996	0,1895992	0,0215081	0,2618648	0,2952907	0,5028548	0,4432542	0,5887112	0,4211341	0,2668957	0,0803791	0,6869632	0,0366218	0,0506760	0,0020642	0,4521135	0,0261965	0,4292184	0,0222356	0,0111388
360	0,7670690	0,5628042	0,5867679	0,8136628	0,0584045	0,2330045	0,6763307	0,0319141	0,6110650	0,2548050	0,6153574	0,3174822	0,3241375	0,1399789	0,0267673	0,2731458	0,3944747	0,4133485	0,3701148	0,5539606	0,3352431	0,2774876	0,0867876	0,5439473	0,0238852	0,0671775	0,0000000	0,4199542	0,0118818	0,5182992	0,0144497	0,0098367
380	0,7953187	0,5911540	0,6411350	0,7719668	0,0342277	0,2868907	0,6685488	0,0368079	0,5432000	0,3189020	0,8584728	0,3413068	0,2339825	0,1379229	0,0491647	0,2613742	0,3138344	0,4837285	0,4370002	0,4578417	0,4635135	0,2665925	0,1307931	0,5760511	0,0066764	0,0696325	0,0011602	0,3936857	0,0377865	0,4789384	0,0257018	0,0191541
400	0,7741803	0,6059613	0,6473615	0,8394896	0,0931821	0,2889022	0,8163383	0,0190000	0,4485478	0,2953545	0,6548466	0,3657502	0,4214979	0,1353981	0,0256439	0,2107420	0,3016614	0,5715130	0,3922657	0,6024422	0,5309699	0,2942349	0,0780073	0,6110798	0,0222277	0,0615506	0,0046929	0,4865811	0,0118733	0,4285943	0,0158747	0,0133296
420	0,8498595	0,7482209	0,6440264	0,7556885	0,0430225	0,2454180	0,6249602	0,0263790	0,4885393	0,3285452	0,6306433	0,3222094	0,3071442	0,1467156	0,0432154	0,2057105	0,3816610	0,4295764	0,4175386	0,6180019	0,4907445	0,3231095	0,0960113	0,5689919	0,0219439	0,0422247	0,0058886	0,4706035	0,0248692	0,3741567	0,0282858	0,0178512
440	0,7352963	0,7154517	0,5949184	0,7488278	0,0365680	0,1993062	0,7764955	0,0178970	0,5534626	0,3615243	0,5626046	0,3173037	0,3705267	0,1370577	0,0162685	0,2303164	0,4352185	0,5075915	0,4916951	0,5877404	0,4521360	0,3491343	0,0695717	0,6139395	0,0170655	0,0427959	0,0031077	0,4388750	0,0338428	0,4679753	0,0119211	0,0100867
460	0,7235136	0,7559808	0,6631695	0,6882911	0,0322653	0,2664448	0,6216326	0,0284537	0,5104240	0,3226864	0,6629356	0,2955009	0,2983765	0,1876977	0,0224424	0,1791042	0,3825867	0,5583674	0,5060229	0,6492774	0,4345737	0,3095404	0,0646932	0,6244028	0,0393018	0,0501538	0,0033900	0,5539353	0,0448868	0,4787192	0,0091840	0,0304094
480	0,6628916	0,7080675	0,5990773	0,5807294	0,1248837	0,2965425	0,6825763	0,0161410	0,5168473	0,3072977	0,8481790	0,3690275	0,4341765	0,1248493	0,0220442	0,1973593	0,3434243	0,4607841	0,6118486	0,6847679	0,4487069	0,2947413	0,1004395	0,5179727	0,0155586	0,0570163	0,0048877	0,4429679	0,0509914	0,4609244	0,0124505	0,0645072
500	0,7838570	0,7781081	0,5721471	0,8380001	0,0901529	0,2679565	0,8130653	0,0298494	0,4630975	0,3709975	0,7561099	0,3321973	0,3460296	0,1599466	0,0318639	0,1664499	0,4600694	0,5415826	0,4624131	0,7293903	0,4677591	0,3103586	0,0634099	0,5186866	0,0162744	0,0688206	0,0019920	0,5435683	0,0405977	0,4482281	0,0060845	0,0314406
520	0,8470936	0,8030689	0,5709599	0,6786144	0,0450856	0,3122614	0,6970611	0,0185369	0,4656914	0,3226490	0,8092690	0,2702772	0,3556841	0,1305191	0,0357437	0,2862966	0,3526540	0,4201562	0,4679134	0,5822310	0,5454941	0,3112974	0,0893300	0,5522375	0,0100726	0,0733175	0,0016553	0,5473544	0,0323265	0,4010542	0,0080200	0,0364906
